,Concept_ID,is,tt
811,unter::PRP,undir,астында
812,durch::PRP,gegnum,аша
813,neben::PRP,hjá,тирәсендә
814,neben::PRP,við hliðina á,тирәсендә
815,zwischen::PRP,milli,арасында
816,zwischen::PRP,á milli,арасында
817,wegen::PRP,vegna,сәбәпле
818,dies::PRN,þetta,бу
819,das::PRN,það,ул
820,alles::PRN,allt,һәммә
821,ich::PRN,ég,мин
822,du::PRN,þú,син
823,er::PRN,hann,ул
824,wir::PRN,við,без
825,ihr::PRN,þið,сез
826,sie::PRN,þær,ул
827,sie::PRN,þeir,ул
828,was::FPRN,hvað,ни
829,was::FPRN,hvað,нәрсә
830,wer::FPRN,hver,кем
831,wo::FADV,hvar,кайда
832,wohin::FADV,hvert,кая
833,wie::FADV,hvernig,ничек
834,warum::FADV,hvers vegna,нигә
835,wieviel::FNUM,hve mikill,ничә
836,eins::NUM,einn,бер
837,zwei::NUM,tveir,ике
838,drei::NUM,þrír,өч
839,vier::NUM,fjórir,дүрт
840,fünf::NUM,fimm,биш
841,sechs::NUM,sex,алты
842,sieben::NUM,sjö,җиде
843,acht::NUM,átta,сигез
844,neun::NUM,níu,тугыз
845,zehn::NUM,tíu,ун
846,elf::NUM,ellefu,унбер
847,zwölf::NUM,tólf,унике
848,zwanzig::NUM,tuttugu,егерме
849,dreißig::NUM,þrjátíu,утыз
850,vierzig::NUM,fjörutíu,кырык
851,fünfzig::NUM,fimmtíu,илле
852,sechzig::NUM,sextíu,алтмыш
853,siebzig::NUM,sjötíu,җитмеш
854,achtzig::NUM,áttatíu,сиксән
855,neunzig::NUM,níutíu,туксан
856,hundert::NUM,hundrað,йөз
857,tausend::NUM,þúsund,мең
858,und::CNJ,og,вә
859,oder::CNJ,eða,яки
860,oder::CNJ,eða,яисә
861,stehen::V,standa,тору
862,sitzen::V,sitja,утыру
863,liegen::V,liggja,яту
864,hängen::V,hanga,эленү
865,werden::V,verða,булу
866,passieren::V,gerast,булу
867,beginnen::V,byrja,башлану
868,enden::V,enda,бетү
869,enden::V,lykta,бетү
870,wechseln::V,skipta,үзгәртү
871,aufgehen[Sonne]::V,koma upp,чыгу
872,untergehen[Sonne]::V,ganga til viðar,бату
873,scheinen[Sonne]::V,skína,яктырту
874,donnern::V,þruma,күкрәү
875,wehen::V,blása,исү
876,strömen::V,streyma,агу
877,fließen::V,fljóta,агу
878,sich drehen::V,snúast,бөтерелү
879,schwanken::V,riða,икеләнү
880,schwanken::V,rugga,икеләнү
881,schwingen::V,sveiflast,тирбәлү
882,fallen::V,falla,егылу
883,brennen::V,brenna,яну
884,rauchen::V,reykja,төтәү
885,rauchen::V,reykja,төтенләү
886,regnen::V,rigna,яву
887,gefrieren::V,frjósa,кату
888,tauen::V,þiðna,эрү
889,tauen::V,þiðna,эретү
890,schmelzen::V,bráðna,эрү
891,schmelzen::V,bráðna,эретү
892,trocknen::V,þorna,кибү
893,sieden::V,sjóða,ургылу
894,faulen::V,rotna,черү
895,verfaulen::V,rotna,черү
896,reißen::V,rifna,өзелү
897,versinken::V,sökkva,бату
898,vergehen::V,líða,авышу
899,erscheinen::V,birtast,пәйда булу
900,verschwinden::V,hverfa,югалу
901,verschwinden::V,hverfa,юк булу
902,sinken::V,síga,кимү
903,sinken::V,síga,кайту
904,abnehmen::V,lækka,азаю
905,abnehmen::V,minnka,азаю
906,zunehmen::V,aukast,арту
907,zunehmen::V,aukast,күбәю
908,zunehmen::V,aukast,ишәю
909,steigen::V,stíga,үсү
910,wachsen::V,vaxa,үсү
911,glänzen::V,glóa,ялкылдау
912,glänzen::V,glampa,ялкылдау
913,funkeln::V,leiftra,ялтырау
914,lärmen::V,hafa hátt,шаулау
915,läuten::V,hringja,шалтырату
916,klingeln::V,hringja,шалтырату
917,klirren::V,glamra,чылтырау
918,klirren::V,skrölta,чылтырау
919,brausen::V,ólga,давыллау
920,brausen::V,ólga,дулау
921,rauschen::V,suða,кыштырдау
922,klingen::V,hljóma,ишетелү
923,bellen::V,gelta,өрү
924,heulen::V,væla,улау
925,heulen::V,ýlfra,улау
926,blasen::V,blása,өрү
927,pfeifen::V,blístra,сызгырту
928,schreien::V,æpa,кычкыру
929,stöhnen::V,stynja,ыңгырашу
930,zittern::V,titra,калтырау
931,zittern::V,titra,калтырану
932,zittern::V,skjálfa,калтырау
933,zittern::V,skjálfa,калтырану
934,leben::V,lifa,яшәү
935,leben::V,lifa,гомер итү
936,geboren werden::V,fæðast,туу
937,atmen::V,anda,сулау
938,atmen::V,draga andann,сулау
939,trinken::V,drekka,эчү
940,essen::V,borða,ашау
941,schlucken::V,kingja,йоту
942,müde werden::V,þreytast,ялыгу
943,müde werden::V,þreytast,йөгенү
944,einschlafen::V,sofna,йокыга китү
945,schlafen::V,sofa,йоклау
946,aufwachen::V,vakna,уяну
947,aufstehen::V,fara á fætur,тору
948,sich erholen::V,hvíla sig,ял алу
949,sich erholen::V,hvíla sig,истирахәт итү
950,krank werden::V,veikjast,чирләү
951,krank werden::V,verða veikur,чирләү
952,krank sein::V,vera veikur,чирләү
953,schmerzen::V,kenna til,авырту
954,husten::V,hósta,ютәлләү
955,genesen::V,batna,савыгу
956,genesen::V,batna,сәламәтләнү
957,genesen::V,frískast,савыгу
958,genesen::V,frískast,сәламәтләнү
959,sterben::V,deyja,үлү
960,sterben::V,deyja,дөнья кую
961,sterben::V,deyja,вафат булу
962,umkommen::V,farast,үлү
963,sich bewegen::V,bifast,йөрү
964,sich rühren::V,hreyfast,кыймылдау
965,sich erheben::V,standa upp,басу
966,sich setzen::V,setjast,утыру
967,hinfallen::V,detta,егылу
968,laufen::V,labba,җәяүләү
969,schreiten::V,ganga,атлау
970,spazierengehen::V,ganga sér til skemmtunar,йөрү
971,spazierengehen::V,ganga sér til skemmtunar,йөргенү
972,eilen::V,fara hratt,ашыгу
973,sich beeilen::V,flýta sér,ашыгу
974,sich beeilen::V,flýta sér,кызулау
975,sausen::V,þjóta,җилдерү
976,rennen::V,hlaupa,йөгерү
977,springen::V,stökkva,сикерү
978,klettern::V,klifra,үрмәләү
979,schaukeln::V,róla,атыну
980,schaukeln::V,rugga,атыну
981,kriechen::V,skríða,шуышу
982,kriechen::V,skríða,үрмәләү
983,schwimmen::V,synda,йөзү
984,tauchen::V,kafa,чуму
985,rudern::V,róa,ишү
986,fahren::V,aka,бару
987,fahren::V,fara,бару
988,fliegen::V,fljúga,очу
989,gehen::V,fara,йөрү
990,gehen::V,ganga,йөрү
991,weggehen::V,fara burt,китү
992,weggehen::V,ganga burt,китү
993,abfahren::V,aka burt,кузгалу
994,anhalten::V,stöðva,тукталу
995,hineingehen::V,ganga inn,инү
996,eintreten::V,koma inn,инү
997,eintreten::V,ganga inn,инү
998,kommen::V,koma,килү
999,ankommen::V,koma til,бару
1000,zurückkommen::V,koma til baka,кире кайту
1001,bleiben::V,haldast,калу
1002,bleiben::V,vera kyrr,калу
1003,warten::V,bíða,көтү
1004,erwarten::V,búast við,көтү
1005,erwarten::V,eiga von á,көтү
1006,suchen::V,leita,эзләү
1007,finden::V,finna,табу
1008,versuchen::V,reyna,маташу
1009,vorbereiten::V,undirbúa,хәзерләү
1010,lieben::V,elska,сөю
1011,lieben::V,elska,ярату
1012,mögen::V,þykja gott,өнәү
1013,mögen::V,falla í geð,өнәү
1014,lachen::V,hlæja,көлү
1015,rühren::V,snerta,дулкынландыру
1016,weinen::V,gráta,елау
1017,schimpfen::V,skammast,сүгү
1018,schimpfen::V,skammast,сүгенү
1019,sich ärgern::V,sárna,ачулану
1020,sich ärgern::V,gremjast,ачулану
1021,sich fürchten::V,óttast,курку
1022,fürchten::V,óttast,калтырау
1023,fürchten::V,óttast,калтырану
1024,fliehen::V,flýja,арка бирү
1025,flüchten::V,strjúka,качу
1026,sehen::V,sjá,күрү
1027,anschauen::V,horfa á,карау
1028,ansehen::V,líta á,карау
1029,ansehen::V,líta á,күзәтү
1030,hören::V,heyra,ишетү
1031,zuhören::V,hlusta,тыңлау
1032,probieren::V,smakka,тату
1033,riechen::V,þefa,иснәү
1034,fühlen::V,finna til,тою
1035,fühlen::V,finna til,сизү
1036,scheinen::V,virðast,күренү
1037,zu sehen sein::V,vera að sjá,күренү
1038,vernehmen::V,heyra,ишетү
1039,vernehmen::V,greina,ишетү
1040,frieren::V,frjósa,өшү
1041,frieren::V,frjósa,күшегү
1042,tun::V,gera,итү
1043,können::V,geta,алу
1044,wollen::V,ætla,теләү
1045,wollen::V,vilja,теләү
1046,anfangen::V,hefja,керешү
1047,beenden::V,enda,бетерү
1048,beenden::V,enda,тәмамлау
1049,beenden::V,ljúka,бетерү
1050,beenden::V,ljúka,тәмамлау
1051,aufhören::V,lykta,бетү
1052,gelingen::V,heppnast,уңу
1053,geraten::V,lukkast,сабышу
1054,öffnen::V,opna,ачу
1055,schließen::V,loka,ябу
1056,stellen::V,láta,кую
1057,stellen::V,setja,кую
1058,setzen::V,láta,утырту
1059,setzen::V,setja,утырту
1060,legen::V,láta,яткыру
1061,legen::V,leggja,яткыру
1062,berühren::V,koma við,тию
1063,verbinden::V,sameina,ялгау
1064,bedecken::V,hylja,өрту
1065,bedecken::V,hylja,каплау
1066,bedecken::V,hylja,томалау
1067,aufhängen::V,hengja,асу
1068,aufhängen::V,hengja upp,асу
1069,anzünden::V,kveikja í,кабызу
1070,aufheben::V,taka upp,күтәрү
1071,aufheben::V,lyfta upp,күтәрү
1072,zurücklassen::V,skilja eftir,калдыру
1073,verlieren::V,týna,югалту
1074,verlieren::V,glata,югалту
1075,fallen lassen::V,missa,төшерү
1076,machen::V,búa til,ясау
1077,machen::V,búa til,эшләү
1078,herstellen::V,framleiða,ясау
1079,bauen::V,smíða,кору
1080,bauen::V,byggja,кору
1081,reparieren::V,gera við,төзәтү
1082,verbessern::V,bæta,яхшырту
1083,ändern::V,breyta,үзгәртү
1084,graben::V,grafa,казу
1085,beugen::V,beygja,ию
1086,biegen::V,sveigja,бөгү
1087,drehen::V,snúa,бору
1088,drehen::V,snúa,бөтерү
1089,wenden::V,snúa,бору
1090,wenden::V,venda,бору
1091,umdrehen::V,venda,түнтәрү
1092,umdrehen::V,snúa við,түнтәрү
1093,heben::V,hefja,күтәрү
1094,hochheben::V,lyfta upp,күтәрү
1095,ergreifen::V,grípa,эләктерү
1096,halten::V,rúma,тоту
1097,halten::V,halda,тоту
1098,drücken::V,þjá,кысу
1099,drücken::V,þrýsta,кысу
1100,schieben::V,ýta,кузгату
1101,kratzen::V,klóra,тырнау
1102,lecken::V,sleikja,ялау
1103,beißen::V,bíta,тешләү
1104,abreißen::V,rífa af,өзү
1105,abreißen::V,rífa frá,өзү
1106,abschneiden::V,skera af,кыю
1107,abschneiden::V,skera af,кисү
1108,abschneiden::V,klippa af,кыю
1109,abschneiden::V,klippa af,кисү
1110,binden::V,binda,бәйләү
1111,stecken::V,stinga,төртү
1112,stecken::V,stinga,тыгу
1113,brechen::V,brjóta,сындыру
1114,klopfen::V,berja,шаку
1115,klopfen::V,berja,шакылдау
1116,klopfen::V,klappa,шаку
1117,klopfen::V,klappa,шакылдау
1118,hauen::V,berja,кыйнау
1119,hauen::V,höggva,кыйнау
1120,kleben::V,líma,ябыштыру
1121,reiben::V,núa,ышку
1122,streichen::V,smyrja,ягу
1123,schleifen::V,slípa,кайрау
1124,schneiden::V,skera,кисү
1125,schneiden::V,klippa,кисү
1126,rütteln::V,skaka,селкетү
1127,schütteln::V,hrista,селкетү
1128,schwenken::V,sveifla,болгау
1129,schütten::V,hella,кою
1130,füllen::V,fylla,тутыру
1131,einwickeln::V,vefja inn í,төрү
1132,tragen::V,bera,ташу
1133,schleppen::V,draga,сөйрәү
1134,schleppen::V,draga,өстерәү
1135,ziehen::V,toga,тарту
1136,ziehen::V,draga,тарту
1137,aufbewahren::V,geyma,саклау
1138,werfen::V,kasta,ыргыту
1139,fangen::V,grípa,тоту
1140,packen::V,þrífa í,эләктерү
1141,verstecken::V,fela,яшерү
1142,teilen::V,deila,бүлү
1143,schicken::V,senda,җибәрү
1144,bringen::V,færa,китерү
1145,bringen::V,flytja,китерү
1146,hinzufügen::V,bæta við,өстәү
1147,bekommen::V,hljóta,алу
1148,bekommen::V,ná,алу
1149,erhalten::V,fá,алу
1150,nehmen::V,taka,алу
1151,wählen::V,velja,сайлау
1152,auswählen::V,velja úr,сайлау
1153,bewahren::V,gæta,саклау
1154,bewahren::V,vernda,саклау
1155,behindern::V,varna,комачаулау
1156,verderben::V,spilla,бозу
1157,beschädigen::V,skemma,бозу
1158,zerbrechen::V,brjóta,вату
1159,zerreißen::V,rífa,өзү
1160,zerreißen::V,rífa,ерту
1161,zerreißen::V,rífa sundur,өзү
1162,zerreißen::V,rífa sundur,ерту
1163,zerstören::V,rífa niður,җимерү
1164,verbrennen::V,brenna,яндыру
1165,verbrennen::V,brenna,көйдерү
1166,geben::V,gefa,бирү
1167,reichen::V,rétta,тапшыру
1168,schenken::V,gefa,бүләкләү
1169,versprechen::V,lofa,вәгъдә бирү
1170,versprechen::V,heita,вәгъдә бирү
1171,wünschen::V,óska,котлау
1172,loben::V,lofa,мактау
1173,loben::V,hrósa,мактау
1174,küssen::V,kyssa,үбү
1175,wiegen::V,rugga,тирбәтү
1176,zudecken::V,þekja,ябу
1177,zudecken::V,þekja,бөркәү
1178,zudecken::V,breiða yfir,ябу
1179,zudecken::V,breiða yfir,бөркәү
1180,wecken::V,vekja,уяту
1181,zeigen::V,sýna,күрсәтү
1182,führen::V,leiða,йөртү
1183,lehren::V,kenna,өйрәтү
1184,unterrichten::V,fræða,укыту
1185,aufziehen::V,ala upp,асрау
1186,leiten::V,stjórna,җитәкләү
1187,antreiben::V,hvetja,куалау
1188,antreiben::V,hvetja,әйдәләү
1189,antreiben::V,hvetja,ашыктыру
1190,lassen::V,láta,мәҗбүр итү
1191,einladen::V,bjóða heim,чакыру
1192,vereinigen::V,sameina,берләштерү
1193,besuchen::V,heimsækja,керешү
1194,treffen::V,hitta,очрату
1195,sich versammeln::V,safnast saman,җыелышу
1196,spielen::V,leika sér,уйнау
1197,singen::V,syngja,җырлау
1198,tanzen::V,dansa,бию
1199,sich trennen::V,skiljast,аерылу
1200,sich trennen::V,skiljast,ташлашу
1201,verlassen::V,yfirgefa,ташлау
1202,verlassen::V,yfirgefa,калдыру
1203,retten::V,bjarga,коткару
1204,bewachen::V,gæta,каравыллау
1205,bewachen::V,hafa vörð á,каравыллау
1206,schützen::V,vernda,ышыклау
1207,verteidigen::V,verja,яклау
1208,verteidigen::V,verja,саклау
1209,sich schlagen::V,slást,сугышу
1210,sich schlagen::V,berjast,сугышу
1211,schießen::V,skjóta,ату
1212,siegen::V,sigra,җиңү
1213,ärgern::V,ergja,ачуландыру
1214,ärgern::V,skaprauna,ачуландыру
1215,schlagen::V,slá,ору
1216,schlagen::V,slá,бәрү
1217,schlagen::V,slá,тукмау
1218,schlagen::V,lemja,ору
1219,schlagen::V,lemja,бәрү
1220,schlagen::V,lemja,тукмау
1221,treten::V,sparka,тибү
1222,stechen::V,stinga,кадау
1223,stoßen::V,hrinda,этү
1224,stehlen::V,stela,урлау
1225,stören::V,trufla,комачаулау
1226,belästigen::V,ónáða,борчу
1227,belästigen::V,ónáða,билмазалау
1228,verbergen::V,leyna,яшерү
1229,täuschen::V,gabba,алдату
1230,täuschen::V,blekkja,алдату
1231,betrügen::V,svíkja,хәрәмләшү
1232,betrügen::V,blekkja,хәрәмләшү
1233,töten::V,drepa,үтерү
1234,wohnen::V,búa,яшәү
1235,arbeiten::V,vinna,эшләү
1236,sammeln::V,safna,туплау
1237,pflücken::V,tína,өзү
1238,pflücken::V,reyta,өзү
1239,jagen::V,veiða,аулау
1240,fischen::V,fiska,балык тоту
1241,fassen::V,veiða,тоту
1242,hüten::V,gæta,көтү
1243,hüten::V,vakta,көтү
1244,treiben::V,reka,куалау
1245,anbinden::V,binda við,бәйләү
1246,anbinden::V,binda fast,бәйләү
1247,füttern::V,fóðra,туйдыру
1248,melken::V,mjólka,саву
1249,hacken::V,höggva,чабу
1250,gießen::V,hella,сугару
1251,reifen::V,þroskast,җитешү
1252,zubereiten::V,elda,пешеренү
1253,zubereiten::V,tilbúa,пешеренү
1254,kochen::V,sjóða,пешерү
1255,kochen::V,sjóða,кайнату
1256,backen::V,baka,пешерү
1257,braten::V,steikja,куыру
1258,braten::V,steikja,кыздыру
1259,umrühren::V,hræra í,бутау
1260,umrühren::V,hræra í,болгату
1261,stricken::V,prjóna,бәйләү
1262,nähen::V,sauma,тегү
1263,färben::V,lita,ману
1264,reinigen::V,hreinsa,чистарту
1265,waschen::V,þvo,юу
1266,abwischen::V,þerra,сөртү
1267,spülen::V,skola,чайкау
1268,spülen::V,þvo upp,чайкау
1269,fegen::V,sópa,себерү
1270,fegen::V,hreinsa,себерү
1271,kehren::V,sópa,себерү
1272,baden::V,baða sig,коену
1273,sich waschen::V,þvo sér,юыну
1274,ausziehen::V,fara úr,чишенү
1275,anziehen::V,fara í,кию
1276,sich anziehen::V,klæðast,киенү
1277,kämmen::V,greiða,тарау
1278,schmücken::V,prýða,бизәү
1279,schmücken::V,prýða,бизәкләү
1280,schmücken::V,skreyta,бизәү
1281,schmücken::V,skreyta,бизәкләү
1282,sagen::V,segja,дию
1283,sagen::V,segja,әйтү
1284,sprechen::V,tala,сөйләү
1285,sprechen::V,tala,сөйләшү
1286,reden::V,ræða,сөйләү
1287,sich unterhalten::V,spjalla,сөйләшү
1288,sich unterhalten::V,ræðast við,сөйләшү
1289,fragen::V,spyrja,сорау
1290,fragen::V,spyrja,сорашу
1291,bitten::V,biðja,үтенү
1292,erzählen::V,segja frá,сөйләү
1293,mitteilen::V,tilkynna,белдерү
1294,nennen::V,nefna,дию
1295,rufen::V,kalla,дәшү
1296,prahlen::V,gorta,мактану
1297,prahlen::V,gorta,шапырыну
1298,übersetzen::V,þýða,күчерү
1299,denken::V,hugsa,уйлау
1300,glauben::V,trúa,инану
1301,bemerken::V,taka eftir,искәрү
1302,erkennen::V,þekkja,тану
1303,begreifen::V,skilja,аңлау
1304,begreifen::V,skilja,төшенү
1305,verstehen::V,skilja,аңлау
1306,verstehen::V,skilja,төшенү
1307,lernen::V,læra,уку
1308,lernen::V,læra,өйрәнү
1309,wissen::V,vita,белү
1310,sich erinnern an::V,minnast,хәтерләү
1311,vergessen::V,gleyma,оныту
1312,messen::V,mæla,үлчәү
1313,zählen::V,telja,санау
1314,rechnen::V,reikna,исәпләү
1315,lesen::V,lesa,уку
1316,malen::V,mála,рәсем ясау
1317,malen::V,mála,сурәт ясау
1318,malen::V,mála,сурәтләү
1319,zeichnen::V,teikna,язу-сызу
1320,zeichnen::V,teikna,сурәт ясау
1321,schreiben::V,skrifa,язу
1322,besitzen::V,hafa,биләү
1323,kaufen::V,kaupa,алу
1324,verkaufen::V,selja,сату
1325,bezahlen::V,borga,түләү
1326,zahlen::V,borga,түләү
1327,beherrschen::V,hafa á valdi sínu,ия булу
1328,ertragen::V,þola,чыдау
