,Concept_ID,fr,uk
855,sie::PRN,ils,вони
856,sie::PRN,elles,вони
857,was::FPRN,que,що
858,was::FPRN,quoi,що
859,wer::FPRN,qui,хто
860,wo::FADV,où,де
861,wohin::FADV,où,куди
862,wie::FADV,comment,як
863,warum::FADV,pourquoi,чому
864,wieviel::FNUM,combien,скільки
865,eins::NUM,un,один
866,zwei::NUM,deux,два
867,drei::NUM,trois,три
868,vier::NUM,quatre,чотири
869,fünf::NUM,cinq,п’ять
870,sechs::NUM,six,шість
871,sieben::NUM,sept,сім
872,acht::NUM,huit,вісім
873,neun::NUM,neuf,дев’ять
874,zehn::NUM,dix,десять
875,elf::NUM,onze,одинадцять
876,zwölf::NUM,douze,дванадцять
877,zwanzig::NUM,vingt,двадцять
878,dreißig::NUM,trente,тридцять
879,vierzig::NUM,quarante,сорок
880,fünfzig::NUM,cinquante,п’ятдесят
881,sechzig::NUM,soixante,шістдесят
882,siebzig::NUM,soixante-dix,сімдесят
883,achtzig::NUM,quatre-vingt,вісімдесят
884,neunzig::NUM,quatre-vingt-dix,дев’яносто
885,hundert::NUM,cent,сто
886,tausend::NUM,mille,тисяча
887,und::CNJ,et,і
888,oder::CNJ,ou,або
889,stehen::V,être debout,стояти
890,sitzen::V,être assis,сидіти
891,liegen::V,être couché,лежати
892,hängen::V,pendre,висіти
893,werden::V,devenir,стати
894,werden::V,devenir,робитися
895,passieren::V,se passer,трапитися
896,beginnen::V,commencer,початися
897,enden::V,finir,кінчитися
898,enden::V,se terminer,кінчитися
899,wechseln::V,changer,мінятися
900,wechseln::V,alterner,мінятися
901,aufgehen[Sonne]::V,se lever,зійти
902,untergehen[Sonne]::V,se coucher,зайти
903,scheinen[Sonne]::V,briller,світити
904,donnern::V,tonner,гриміти
905,wehen::V,souffler,віяти
906,strömen::V,affluer,литися
907,fließen::V,couler,текти
908,sich drehen::V,tourner,обертатися
909,schwanken::V,osciller,коливатися
910,schwanken::V,chanceler,коливатися
911,schwingen::V,vibrer,хитатися
912,schwingen::V,vibrer,гойдатися
913,schwingen::V,osciller,хитатися
914,schwingen::V,osciller,гойдатися
915,fallen::V,tomber,падати
916,brennen::V,brûler,горіти
917,brennen::V,flamber,горіти
918,rauchen::V,fumer,диміти
919,regnen::V,pleuvoir,дощити
920,gefrieren::V,geler,змерзнути
921,tauen::V,dégeler,танути
922,schmelzen::V,fondre,плавитися
923,trocknen::V,sécher,сохнути
924,sieden::V,bouillir,кипіти
925,faulen::V,pourrir,гнити
926,faulen::V,se putréfier,гнити
927,verfaulen::V,pourrir,згнити
928,reißen::V,rompre,рватися
929,reißen::V,se déchirer,рватися
930,versinken::V,s'enfoncer,тонути
931,vergehen::V,passer,проходити
932,erscheinen::V,apparaître,з’явитися
933,verschwinden::V,disparaître,щезнути
934,verschwinden::V,disparaître,зникнути
935,sinken::V,descendre,спадати
936,sinken::V,s'abaisser,спадати
937,abnehmen::V,diminuer,поменшитися
938,zunehmen::V,augmenter,збільшуватися
939,steigen::V,monter,підніматися
940,wachsen::V,croître,рости
941,glänzen::V,briller,блищати
942,funkeln::V,étinceler,блискати
943,lärmen::V,faire du bruit,шуміти
944,läuten::V,sonner,дзвонити
945,klingeln::V,sonner,дзвонити
946,klirren::V,cliqueter,дзвякати
947,brausen::V,mugir,бушувати
948,rauschen::V,bruire,шелестіти
949,klingen::V,sonner,лунати
950,klingen::V,sonner,звучати
951,bellen::V,aboyer,гавкати
952,heulen::V,hurler,вити
953,blasen::V,souffler,дунути
954,pfeifen::V,siffler,свистіти
955,schreien::V,crier,кричати
956,stöhnen::V,gémir,стогнати
957,zittern::V,trembler,тремтіти
958,leben::V,vivre,жити
959,geboren werden::V,naître,народитися
960,atmen::V,respirer,дихати
961,trinken::V,boire,пити
962,essen::V,manger,їсти
963,schlucken::V,avaler,ковтати
964,müde werden::V,se lasser,втомитися
965,müde werden::V,se fatiguer,втомитися
966,einschlafen::V,s'endormir,заснути
967,schlafen::V,dormir,спати
968,aufwachen::V,se réveiller,прокинутися
969,aufstehen::V,se lever,встати
970,sich erholen::V,se reposer,відпочивати
971,sich erholen::V,se détendre,відпочивати
972,krank werden::V,tomber malade,захворіти
973,krank sein::V,être malade,хворіти
974,schmerzen::V,faire mal,боліти
975,husten::V,tousser,кашляти
976,genesen::V,guérir,одужати
977,genesen::V,guérir,видужати
978,genesen::V,se remettre,одужати
979,genesen::V,se remettre,видужати
980,sterben::V,mourir,померти
981,umkommen::V,périr,згинути
982,sich bewegen::V,bouger,рухатися
983,sich rühren::V,broncher,ворушитися
984,sich erheben::V,se lever,встати
985,sich setzen::V,s'asseoir,сісти
986,hinfallen::V,tomber,упасти
987,laufen::V,marcher,ходити
988,laufen::V,aller à pied,ходити
989,schreiten::V,marcher,крокувати
990,spazierengehen::V,se promener,гуляти
991,eilen::V,courir,спішити
992,sich beeilen::V,se hâter,поспішати
993,sich beeilen::V,se dépêcher,поспішати
994,sausen::V,filer,мчатися
995,rennen::V,courir,бігати
996,springen::V,sauter,скакати
997,springen::V,sauter,стрибати
998,klettern::V,grimper,лазити
999,schaukeln::V,se balancer,гойдатися
1000,kriechen::V,ramper,повзати
1001,schwimmen::V,nager,пливти
1002,schwimmen::V,nager,плавати
1003,tauchen::V,plonger,пірнати
1004,rudern::V,ramer,гребти
1005,rudern::V,ramer,веслувати
1006,fahren::V,aller,їхати
1007,fahren::V,rouler,їхати
1008,fliegen::V,voler,літати
1009,gehen::V,aller,іти
1010,weggehen::V,s'en aller,піти
1011,abfahren::V,partir,від’їхати
1012,abfahren::V,partir,відправитися
1013,anhalten::V,s'arrêter,зупинитися
1014,hineingehen::V,entrer,входити
1015,eintreten::V,entrer,увійти
1016,kommen::V,venir,прийти
1017,ankommen::V,arriver,прибути
1018,zurückkommen::V,revenir,повернутися
1019,bleiben::V,rester,залишитися
1020,bleiben::V,demeurer,залишитися
1021,warten::V,attendre,чекати
1022,erwarten::V,attendre,чекати
1023,suchen::V,chercher,шукати
1024,finden::V,trouver,знайти
1025,versuchen::V,essayer,випробовувати
1026,vorbereiten::V,préparer,підготувати
1027,lieben::V,aimer,любити
1028,mögen::V,aimer,любити
1029,mögen::V,aimer,подобатися
1030,mögen::V,vouloir,любити
1031,mögen::V,vouloir,подобатися
1032,lachen::V,rire,сміятися
1033,rühren::V,toucher,розчулити
1034,rühren::V,attendrir,розчулити
1035,weinen::V,pleurer,плакати
1036,schimpfen::V,gronder,лаятися
1037,sich ärgern::V,se fâcher,сердитися
1038,sich fürchten::V,avoir peur,боятися
1039,fürchten::V,craindre,боятися
1040,fürchten::V,avoir peur de,боятися
1041,fliehen::V,fuir,тікати
1042,flüchten::V,s'enfuir,утекти
1043,sehen::V,voir,бачити
1044,anschauen::V,regarder,поглянути
1045,ansehen::V,regarder,дивитися на
1046,hören::V,entendre,чути
1047,zuhören::V,écouter,слухати
1048,probieren::V,goûter,покуштувати
1049,riechen::V,sentir,нюхати
1050,fühlen::V,sentir,відчувати
1051,scheinen::V,sembler,здаватися
1052,scheinen::V,paraître,здаватися
1053,zu sehen sein::V,se voir,виднітися
1054,zu sehen sein::V,être visible,виднітися
1055,vernehmen::V,entendre,почути
1056,vernehmen::V,percevoir,почути
1057,frieren::V,avoir froid,мерзнути
1058,tun::V,faire,робити
1059,können::V,savoir,могти
1060,können::V,pouvoir,могти
1061,wollen::V,vouloir,хотіти
1062,anfangen::V,commencer,почати
1063,beenden::V,finir,закінчити
1064,beenden::V,terminer,закінчити
1065,aufhören::V,cesser,перестати
1066,aufhören::V,arrêter,перестати
1067,gelingen::V,réussir,вдатися
1068,geraten::V,réussir,опинитися
1069,öffnen::V,ouvrir,відкрити
1070,schließen::V,fermer,закрити
1071,stellen::V,poser,поставити
1072,stellen::V,mettre,поставити
1073,setzen::V,placer,посадити
1074,legen::V,placer,класти
1075,berühren::V,toucher,чіпати
1076,verbinden::V,lier,зв’язати
1077,bedecken::V,couvrir,покрити
1078,aufhängen::V,accrocher,повісити
1079,anzünden::V,allumer,запалити
1080,aufheben::V,ramasser,підняти
1081,zurücklassen::V,laisser,залишити
1082,verlieren::V,perdre,загубити
1083,fallen lassen::V,lâcher,упустити
1084,fallen lassen::V,laisser tomber,упустити
1085,machen::V,faire,зробити
1086,herstellen::V,produire,виготовити
1087,herstellen::V,fabriquer,виготовити
1088,bauen::V,bâtir,будувати
1089,bauen::V,construire,будувати
1090,reparieren::V,réparer,лагодити
1091,verbessern::V,améliorer,поліпшити
1092,ändern::V,changer,змінити
1093,ändern::V,modifier,змінити
1094,graben::V,creuser,копати
1095,beugen::V,plier,зігнути
1096,beugen::V,ployer,зігнути
1097,biegen::V,courber,погнути
1098,drehen::V,tordre,вертіти
1099,drehen::V,tourner,вертіти
1100,wenden::V,retourner,повернути
1101,umdrehen::V,tourner,перевернути
1102,heben::V,soulever,піднімати
1103,hochheben::V,lever,підняти
1104,ergreifen::V,saisir,схопити
1105,ergreifen::V,prendre,схопити
1106,halten::V,tenir,тримати
1107,drücken::V,presser,натискати
1108,schieben::V,pousser,пхати
1109,schieben::V,pousser,штовхати
1110,kratzen::V,gratter,шкребти
1111,kratzen::V,égratigner,шкребти
1112,lecken::V,lécher,лизати
1113,beißen::V,mordre,кусати
1114,abreißen::V,arracher,відірвати
1115,abschneiden::V,couper,відрізати
1116,binden::V,lier,в’язати
1117,binden::V,attacher,в’язати
1118,stecken::V,enfoncer,увіткнути
1119,brechen::V,rompre,зламати
1120,klopfen::V,frapper,стукати
1121,hauen::V,frapper,бити
1122,kleben::V,coller,клеїти
1123,reiben::V,frotter,терти
1124,streichen::V,empâter,намазати
1125,schleifen::V,affiler,точити
1126,schleifen::V,aiguiser,точити
1127,schneiden::V,couper,різати
1128,schneiden::V,trancher,різати
1129,rütteln::V,cahoter,хитати
1130,schütteln::V,secouer,трясти
1131,schwenken::V,agiter,махати
1132,schütten::V,verser,налити
1133,füllen::V,remplir,наповнити
1134,einwickeln::V,envelopper,загорнути
1135,tragen::V,porter,нести
1136,schleppen::V,traîner,тягти
1137,ziehen::V,tirer,тягнути
1138,aufbewahren::V,garder,зберігати
1139,aufbewahren::V,conserver,зберігати
1140,werfen::V,jeter,кидати
1141,werfen::V,lancer,кидати
1142,fangen::V,attraper,ловити
1143,packen::V,agripper,схопити
1144,verstecken::V,cacher,сховати
1145,teilen::V,diviser,розділити
1146,schicken::V,envoyer,посилати
1147,bringen::V,apporter,принести
1148,hinzufügen::V,ajouter,додати
1149,bekommen::V,obtenir,дістати
1150,erhalten::V,recevoir,одержати
1151,nehmen::V,prendre,взяти
1152,wählen::V,choisir,вибрати
1153,auswählen::V,choisir,відібрати
1154,auswählen::V,sélectionner,відібрати
1155,bewahren::V,préserver,зберегти
1156,behindern::V,gêner,перешкоджати
1157,verderben::V,gâter,зіпсувати
1158,verderben::V,corrompre,зіпсувати
1159,beschädigen::V,endommager,зашкодити
1160,zerbrechen::V,casser,розбити
1161,zerreißen::V,déchirer,розірвати
1162,zerstören::V,détruire,зруйнувати
1163,verbrennen::V,brûler,спалити
1164,geben::V,donner,дати
1165,reichen::V,tendre,передати
1166,schenken::V,offrir,дарувати
1167,versprechen::V,promettre,обіцяти
1168,wünschen::V,souhaiter,бажати
1169,loben::V,louer,хвалити
1170,küssen::V,embrasser,цілувати
1171,wiegen::V,bercer,качати
1172,zudecken::V,couvrir,накрити
1173,wecken::V,éveiller,розбудити
1174,wecken::V,réveiller,розбудити
1175,zeigen::V,montrer,показати
1176,zeigen::V,faire voir,показати
1177,führen::V,guider,вести
1178,lehren::V,apprendre,вчити
1179,unterrichten::V,instruire,викладати
1180,aufziehen::V,élever,виховати
1181,leiten::V,diriger,керувати
1182,leiten::V,conduire,керувати
1183,antreiben::V,pousser,підганяти
1184,lassen::V,faire,змусити
1185,einladen::V,inviter,запросити
1186,vereinigen::V,unir,об’єднати
1187,vereinigen::V,réunir,об’єднати
1188,besuchen::V,visiter,завітати
1189,besuchen::V,visiter,відвідати
1190,besuchen::V,aller voir,завітати
1191,besuchen::V,aller voir,відвідати
1192,treffen::V,rencontrer,зустріти
1193,sich versammeln::V,s'assembler,зібратися
1194,spielen::V,jouer,грати
1195,singen::V,chanter,співати
1196,tanzen::V,danser,танцювати
1197,sich trennen::V,se séparer,розлучитися
1198,verlassen::V,quitter,покинути
1199,retten::V,sauver,врятувати
1200,bewachen::V,garder,охороняти
1201,schützen::V,protéger,уберігати
1202,verteidigen::V,défendre,захистити
1203,sich schlagen::V,se taper,битися
1204,sich schlagen::V,se taper,дратися
1205,schießen::V,tirer,стріляти
1206,siegen::V,vaincre,перемогти
1207,ärgern::V,agacer,сердити
1208,schlagen::V,battre,ударити
1209,schlagen::V,frapper,ударити
1210,treten::V,botter,штовхати
1211,treten::V,donner un coup de pied à,штовхати
1212,stechen::V,piquer,вколоти
1213,stoßen::V,heurter,штовхнути
1214,stehlen::V,voler,украсти
1215,stören::V,gêner,перешкодити
1216,stören::V,déranger,перешкодити
1217,belästigen::V,molester,докучати
1218,belästigen::V,importuner,докучати
1219,verbergen::V,cacher,сховати
1220,verbergen::V,dissimuler,сховати
1221,täuschen::V,abuser,обдурити
1222,täuschen::V,tromper,обдурити
1223,betrügen::V,duper,зшахраювати
1224,betrügen::V,frauder,зшахраювати
1225,töten::V,tuer,убити
1226,wohnen::V,habiter,жити
1227,wohnen::V,habiter,мешкати
1228,wohnen::V,demeurer,жити
1229,wohnen::V,demeurer,мешкати
1230,arbeiten::V,travailler,працювати
1231,sammeln::V,collectionner,зібрати
1232,pflücken::V,cueillir,зривати
1233,jagen::V,chasser,полювати
1234,fischen::V,pêcher,рибалити
1235,fassen::V,capturer,піймати
1236,hüten::V,garder,пасти
1237,treiben::V,mener,гнати
1238,anbinden::V,attacher,прив’язати
1239,füttern::V,faire manger,годувати
1240,füttern::V,faire manger,харчувати
1241,melken::V,traire,доїти
1242,hacken::V,fendre,рубати
1243,gießen::V,arroser,полити
1244,reifen::V,mûrir,дозріти
1245,zubereiten::V,préparer,зготовити
1246,zubereiten::V,préparer,приготувати
1247,kochen::V,cuire,варити
1248,kochen::V,cuire,готувати
1249,backen::V,cuire,пекти
1250,braten::V,rôtir,смажити
1251,umrühren::V,remuer,переміщати
1252,stricken::V,tricoter,в’язати
1253,nähen::V,coudre,шити
1254,färben::V,teindre,пофарбувати
1255,reinigen::V,nettoyer,очистити
1256,waschen::V,laver,мити
1257,abwischen::V,essuyer,витерти
1258,spülen::V,rincer,полоскати
1259,fegen::V,balayer,підмітати
1260,kehren::V,balayer,мести
1261,baden::V,se baigner,купатися
1262,sich waschen::V,se laver,митися
1263,ausziehen::V,ôter,зняти
1264,ausziehen::V,enlever,зняти
1265,anziehen::V,mettre,надіти
1266,sich anziehen::V,s'habiller,одягтися
1267,sich anziehen::V,s'habiller,одягнутися
1268,kämmen::V,peigner,зачесати
1269,schmücken::V,orner,оздобити
1270,schmücken::V,décorer,оздобити
1271,sagen::V,dire,сказати
1272,sprechen::V,parler,говорити
1273,reden::V,parler,розмовляти
1274,sich unterhalten::V,bavarder,бесідувати
1275,sich unterhalten::V,s'entretenir,бесідувати
1276,fragen::V,demander,запитати
1277,bitten::V,prier,просити
1278,erzählen::V,raconter,розповісти
1279,mitteilen::V,communiquer,повідомити
1280,nennen::V,nommer,назвати
1281,nennen::V,appeler,назвати
1282,rufen::V,appeler,кликати
1283,prahlen::V,se vanter,хвалитися
1284,übersetzen::V,traduire,перекласти
1285,denken::V,penser,думати
1286,denken::V,penser,мислити
1287,glauben::V,croire,вірити
1288,bemerken::V,remarquer,помітити
1289,bemerken::V,apercevoir,помітити
1290,erkennen::V,reconnaître,пізнати
1291,begreifen::V,concevoir,осягнути
1292,verstehen::V,entendre,почути
1293,verstehen::V,comprendre,почути
1294,lernen::V,apprendre,навчатися
1295,wissen::V,savoir,знати
1296,sich erinnern an::V,se souvenir de,пам’ятати
1297,vergessen::V,oublier,забути
1298,messen::V,mesurer,міряти
1299,zählen::V,compter,лічити
1300,rechnen::V,calculer,рахувати
1301,lesen::V,lire,читати
1302,malen::V,peindre,малювати
1303,zeichnen::V,dessiner,рисувати
1304,schreiben::V,écrire,писати
1305,besitzen::V,posséder,мати
1306,kaufen::V,acheter,купити
1307,verkaufen::V,vendre,продати
1308,bezahlen::V,payer,заплатити
1309,zahlen::V,payer,платити
1310,beherrschen::V,dominer,володіти
1311,beherrschen::V,maîtriser,володіти
1312,ertragen::V,tolérer,витерпіти
1313,ertragen::V,supporter,витерпіти
