,Concept_ID,ar,mhr
727,berühmt::A,مشهور,лӱ́млӧ
728,fremd::A,أجنبي,йот
729,verschieden::A,مختلف,тӱ́рлӧ
730,nah::A,قريب,ли́шыл
731,fern::A,بعيد,тора́
732,fern::A,بعيد,мӱ́ндыр
733,linker::A,يسار,шола́
734,rechter::A,يمين,пурла́
735,anderer::A,آخر,вес
736,anderer::A,آخر,мо́ло
737,erster::A,أول,и́кымше
738,zweiter::A,ثان,ко́кымшо
739,dritter::A,ثالث,ку́мшо
740,letzter::A,أخير,пыта́ртыш
741,allein::ADV,وحده,шкет
742,auf einmal::ADV,بالمرة,икана́ште
743,zusammen::ADV,معا,пырля́
744,lange::ADV,مدة طويلة,кужу́н
745,plötzlich::ADV,فجأة,кенета́
746,sofort::ADV,حالا,кызыта́к
747,sofort::ADV,فورا,кызыта́к
748,später::ADV,فيما بعد,варара́к
749,jetzt::ADV,الآن,ы́нде
750,jetzt::ADV,الآن,кы́зыт
751,jetzt::ADV,حاليا,ы́нде
752,jetzt::ADV,حاليا,кы́зыт
753,heute::ADV,اليوم,та́че
754,morgen::ADV,غدا,эрла́
755,bald::ADV,قريبا,вашке́
756,dann::ADV,ثم,вара́
757,gestern::ADV,أمس,теҥге́че
758,gestern::ADV,البارحة,теҥге́че
759,einst::ADV,قديما,икана́
760,damals::ADV,حينئذ,туна́м
761,danach::ADV,ثم,вара́
762,danach::ADV,بعد ذلك,вара́
763,vorher::ADV,من قبل,о́нчыч
764,vorher::ADV,قبل ذلك,о́нчыч
765,zuerst::ADV,أولا,онда́к
766,einmal::ADV,مرة,икана́
767,manchmal::ADV,أحيانا,ка́шын
768,manchmal::ADV,أحيانا,кокла́н
769,oft::ADV,كثيرا,чӱ́чкыдын
770,immer::ADV,دائما,эре́
771,immer::ADV,دائما,ту́тыш
772,niemals::ADV,لا أبدا,ок нигуна́м
773,hier::ADV,هنا,ты́ште
774,hierhin::ADV,إلى هنا,ты́шке
775,hierhin::ADV,إلى هنا,тыш
776,von hier::ADV,من هنا,тыше́ч
777,von hier::ADV,من هنا,тыве́ч
778,dort::ADV,هناك,ту́што
779,dorthin::ADV,إلى هناك,туш
780,dorthin::ADV,إلى هناك,ту́шко
781,geradeaus::ADV,إلى الأمام,вик
782,vorwärts::ADV,إلى الأمام,о́нчыко
783,rückwärts::ADV,إلى الوراء,шеҥге́к
784,zurück::ADV,عودا,мӧҥге́ш
785,zurück::ADV,إلى الخلف,мӧҥге́ш
786,unten::ADV,تحت,ӱ́лнӧ
787,unten::ADV,تحت,йыма́лне
788,unten::ADV,في الأسفل,ӱ́лнӧ
789,unten::ADV,في الأسفل,йыма́лне
790,hinab::ADV,إلى تحت,йыма́к
791,oben::ADV,فوق,кӱ́шнӧ
792,oben::ADV,فوق,ӱмба́лне
793,oben::ADV,في الأعلى,кӱ́шнӧ
794,oben::ADV,في الأعلى,ӱмба́лне
795,hinauf::ADV,إلى فوق,кӱ́ш
796,hinauf::ADV,إلى فوق,кӱ́шкӧ
797,hinauf::ADV,إلى الأعلى,кӱ́ш
798,hinauf::ADV,إلى الأعلى,кӱ́шкӧ
799,überall::ADV,في كل مكان,чыла́ вере́
800,nicht::ADV,لا,ок
801,nicht::ADV,لا,о́геш
802,nicht::ADV,لم,ок
803,nicht::ADV,لم,о́геш
804,ein wenig::ADV,قليلا,изи́ш
805,kaum::ADV,كاد لا,пыкше́
806,sehr::ADV,جدا,чот
807,sehr::ADV,كثيرا,чот
808,so::ADV,كذا,тыге́
809,so::ADV,كذلك,тыге́
810,noch::ADV,ما زال,а́ле
811,nur::ADV,فقط,гына́
812,schon::ADV,قد,ы́нде
813,wieder::ADV,من جديد,ада́к
814,wieder::ADV,مرة أخرى,ада́к
815,vergebens::ADV,عبثا,ара́м
816,vor::PRP,أمام,о́нчыч
817,hinter::PRP,خلف,шеҥге́лне
818,hinter::PRP,وراء,шеҥге́лне
819,unter::PRP,تحت,йыма́лне
820,durch::PRP,عبر,вошт
821,durch::PRP,خلال,вошт
822,neben::PRP,جنب,вокте́н
823,neben::PRP,بجانب,вокте́н
824,zwischen::PRP,بين,кокла́ште
825,wegen::PRP,بسبب,верч
826,dies::PRN,هذا,ти́де
827,das::PRN,ذلك,са́де
828,alles::PRN,الكل,чыла́
829,ich::PRN,أنا,мый
830,du::PRN,أنت,тый
831,er::PRN,هو,ту́до
832,wir::PRN,نحن,ме
833,ihr::PRN,أنتم,те
834,ihr::PRN,أنتن,те
835,sie::PRN,هم,ну́но
836,sie::PRN,هن,ну́но
837,was::FPRN,ما,мо
838,wer::FPRN,من,кӧ
839,wo::FADV,أين,куша́н
840,wohin::FADV,إلى أين,куш
841,wohin::FADV,إلى أين,ку́шко
842,wie::FADV,كيف,кузе́
843,warum::FADV,لماذا,мо
844,warum::FADV,لماذا,мола́н
845,wieviel::FNUM,كم,куна́р
846,eins::NUM,واحد,ик
847,zwei::NUM,اثنين,ко́кыт
848,drei::NUM,ثلاثة,кум
849,vier::NUM,أربعة,ныл
850,fünf::NUM,خمسة,вич
851,sechs::NUM,ستة,куд
852,sieben::NUM,سبعة,шым
853,acht::NUM,ثمانية,канда́ш
854,neun::NUM,تسعة,инде́ш
855,zehn::NUM,عشرة,лу
856,elf::NUM,أحد عشر,лати́к
857,zwölf::NUM,اثنا عشر,латко́к
858,zwanzig::NUM,عشرون,ко́ло
859,dreißig::NUM,ثلاثون,ку́мло
860,vierzig::NUM,أربعون,ны́лле
861,fünfzig::NUM,خمسون,ви́тле
862,sechzig::NUM,ستون,ку́дло
863,siebzig::NUM,سبعون,шы́мле
864,achtzig::NUM,ثمانون,канда́шле
865,neunzig::NUM,تسعون,инде́шле
866,hundert::NUM,مئة,шӱ́дӧ
867,tausend::NUM,ألف,тӱже́м
868,und::CNJ,و,да
869,und::CNJ,و,ден
870,oder::CNJ,أو,я
871,oder::CNJ,أو,а́ле
872,stehen::V,وقف,шога́ш
873,sitzen::V,جلس,шинча́ш
874,liegen::V,رقد,кия́ш
875,hängen::V,تعلق,кеча́ш
876,werden::V,صار,лия́ш
877,werden::V,أصبح,лия́ш
878,passieren::V,حدث,лия́ш
879,beginnen::V,ابتدأ,тӱҥгала́ш
880,enden::V,انتهى,пыта́ш
881,wechseln::V,تغير,вашталта́ш
882,aufgehen[Sonne]::V,شرق,лекта́ш
883,untergehen[Sonne]::V,غرب,шинча́ш
884,scheinen[Sonne]::V,أضاء,волгалта́ш
885,donnern::V,رعد,кӱдырта́ш
886,donnern::V,رعد,сургалта́ш
887,wehen::V,هب,пуа́ш
888,strömen::V,جرى,шийалтара́ш
889,fließen::V,سال,йога́ш
890,sich drehen::V,دار,пӧрда́ш
891,schwanken::V,ترنح,лӱҥга́ш
892,schwanken::V,ترنح,тайныла́ш
893,schwingen::V,ترجح,рӱпшалта́ш
894,fallen::V,سقط,воза́ш
895,fallen::V,سقط,йӧрла́ш
896,brennen::V,احترق,йӱла́ш
897,rauchen::V,دخن,шикша́ш
898,regnen::V,أمطر,йӱра́ш
899,gefrieren::V,تجمد,кылма́ш
900,gefrieren::V,تجمد,ияҥа́ш
901,tauen::V,ذاب,шула́ш
902,schmelzen::V,ذاب,лева́ш
903,trocknen::V,نشف,кошка́ш
904,sieden::V,غلى,шола́ш
905,faulen::V,فسد,шӱя́ш
906,verfaulen::V,تعفن,шӱйы́н шуа́ш
907,reißen::V,انقطع,кӱрла́ш
908,versinken::V,غرق,пуре́н кая́ш
909,vergehen::V,مضى,эрте́н кая́ш
910,erscheinen::V,لاح,толы́н лекта́ш
911,erscheinen::V,ظهر,толы́н лекта́ш
912,verschwinden::V,غاب,йома́ш
913,sinken::V,هبط,пуча́ш
914,abnehmen::V,نقص,пуча́ш
915,zunehmen::V,ازداد,шукема́ш
916,steigen::V,صعد,нӧлталта́ш
917,steigen::V,ارتفع,нӧлталта́ш
918,wachsen::V,نما,кушка́ш
919,wachsen::V,نبت,кушка́ш
920,glänzen::V,لمع,йылгыжа́ш
921,funkeln::V,تلألأ,чолга́ш
922,lärmen::V,ضج,рӱшка́ш
923,lärmen::V,صخب,рӱшка́ш
924,läuten::V,قرع,мура́ш
925,klingeln::V,دق,йыҥгырта́ш
926,klirren::V,قعقع,чылдыртата́ш
927,brausen::V,عج,лӱшка́ш
928,rauschen::V,حف,лыжга́ш
929,klingen::V,رن,йоҥга́ш
930,bellen::V,نبح,опта́ш
931,heulen::V,عوى,урмыжа́ш
932,blasen::V,نفخ,пуала́ш
933,pfeifen::V,صفر,шӱ́шкаш
934,schreien::V,صرخ,кычкыра́ш
935,stöhnen::V,أن,йыҥыса́ш
936,zittern::V,ارتعش,чытыра́ш
937,leben::V,عاش,ила́ш
938,geboren werden::V,ولد,шоча́ш
939,atmen::V,تنفس,шӱла́ш
940,trinken::V,شرب,йӱа́ш
941,essen::V,أكل,кочка́ш
942,schlucken::V,جرع,нела́ш
943,müde werden::V,تعب,ноя́ш
944,einschlafen::V,نام,мале́н колта́ш
945,schlafen::V,نام,мала́ш
946,aufwachen::V,استيقظ,помыжалта́ш
947,aufstehen::V,قام,кынела́ш
948,sich erholen::V,استجم,кана́ш
949,krank werden::V,مرض,черлане́н воза́ш
950,krank sein::V,مرض,черлане́н кия́ш
951,schmerzen::V,آلم,коршта́ш
952,husten::V,كح,кокыра́ш
953,husten::V,سعل,кокыра́ш
954,genesen::V,نقه,тӱрла́ш
955,genesen::V,نقه,тазаҥа́ш
956,sterben::V,مات,кола́ш
957,umkommen::V,هلك,вуй йома́ш
958,sich bewegen::V,تحرك,кошта́ш
959,sich rühren::V,تحرك,тарвана́ш
960,sich erheben::V,قام,кынела́ш
961,sich setzen::V,جلس,шинча́ш
962,hinfallen::V,وقع,йӧрла́ш
963,laufen::V,مشى,кошта́ш
964,schreiten::V,خطا,ошкыла́ш
965,spazierengehen::V,تنزه,гуля́яш
966,eilen::V,عجل,вашка́ш
967,sich beeilen::V,استعجل,вашкешта́ш
968,sausen::V,أسرع,юлтка́ш
969,rennen::V,عدا,куржтала́ш
970,rennen::V,ركض,куржтала́ш
971,springen::V,قفز,тӧршта́ш
972,klettern::V,تسلق,кӱза́ш
973,schaukeln::V,تأرجح,лӱҥгалта́ш
974,kriechen::V,دب,нушка́ш
975,kriechen::V,زحف,нушка́ш
976,schwimmen::V,سبح,ия́ш
977,tauchen::V,غطس,шуҥгалта́ш
978,rudern::V,جذف,удыра́ш
979,fahren::V,ركب,кудала́ш
980,fahren::V,سافر,кудала́ш
981,fliegen::V,طار,чоҥешта́ш
982,gehen::V,سار,кая́ш
983,gehen::V,ذهب,кая́ш
984,weggehen::V,ذهب,кораҥа́ш
985,weggehen::V,انصرف,кораҥа́ш
986,abfahren::V,رحل,лекта́ш
987,anhalten::V,توقف,чарна́ш
988,hineingehen::V,دخل,пура́ш
989,eintreten::V,دخل,пура́ш
990,kommen::V,أتى,тола́ш
991,kommen::V,جاء,тола́ш
992,ankommen::V,وصل,шуа́ш
993,zurückkommen::V,عاد,пӧртыла́ш
994,zurückkommen::V,رجع,пӧртыла́ш
995,bleiben::V,مكث,кода́ш
996,warten::V,انتظر,вуча́ш
997,erwarten::V,ترقب,вуча́ш
998,erwarten::V,انتظر,вуча́ш
999,suchen::V,بحث,кычала́ш
1000,finden::V,وجد,муа́ш
1001,versuchen::V,حاول,толаша́ш
1002,vorbereiten::V,أعد,ямдыла́ш
1003,vorbereiten::V,حضر,ямдыла́ш
1004,lieben::V,أحب,йӧрата́ш
1005,mögen::V,أحب,йӧрата́ш
1006,lachen::V,ضحك,воштыла́ш
1007,rühren::V,أثر,ку́мыл тарвата́ш
1008,weinen::V,بكى,шорта́ш
1009,schimpfen::V,سب,каргаша́ш
1010,schimpfen::V,شتم,каргаша́ш
1011,sich ärgern::V,زعل,сыра́ш
1012,sich fürchten::V,هاب,лӱда́ш
1013,fürchten::V,خاف,лӱда́ш
1014,fürchten::V,خشي,лӱда́ш
1015,fliehen::V,هرب,куржа́ш
1016,flüchten::V,فر,куржа́ш
1017,sehen::V,رأى,ужа́ш
1018,anschauen::V,نظر,онча́ш
1019,ansehen::V,نظر,эскера́ш
1020,hören::V,سمع,кола́ш
1021,zuhören::V,أصغى,колышта́ш
1022,probieren::V,ذاق,тамла́ш
1023,riechen::V,شم,ӱпшынча́ш
1024,riechen::V,استنشق,ӱпшынча́ш
1025,fühlen::V,شعر,шижа́ш
1026,scheinen::V,ظهر,чуча́ш
1027,zu sehen sein::V,ظهر,коя́ш
1028,vernehmen::V,سمع,кола́ш
1029,frieren::V,بردان,кылма́ш
1030,tun::V,فعل,ышта́ш
1031,können::V,قدر,мошта́ш
1032,können::V,استطاع,мошта́ш
1033,wollen::V,شاء,тӱна́ш
1034,wollen::V,أراد,тӱна́ш
1035,anfangen::V,بدأ,тӱҥала́ш
1036,beenden::V,أنهى,пытара́ш
1037,aufhören::V,توقف,чарна́ш
1038,aufhören::V,انقطع,чарна́ш
1039,gelingen::V,نجح,сай лекта́ш
1040,geraten::V,طلع,лекта́ш
1041,öffnen::V,فتح,поча́ш
1042,schließen::V,أغلق,петыра́ш
1043,stellen::V,وضع,шында́ш
1044,stellen::V,أقام,шында́ш
1045,setzen::V,أجلس,шында́ш
1046,legen::V,وضع,опта́ш
1047,legen::V,وضع,пышта́ш
1048,berühren::V,مس,тӱка́ш
1049,berühren::V,لمس,тӱка́ш
1050,verbinden::V,ربط,пида́ш
1051,verbinden::V,وصل,пида́ш
1052,bedecken::V,غطى,леведа́ш
1053,aufhängen::V,علق,сака́ш
1054,anzünden::V,أوقد,чӱкта́ш
1055,aufheben::V,لقط,нӧлтала́ш
1056,zurücklassen::V,ترك,кода́ш
1057,verlieren::V,فقد,йомдара́ш
1058,fallen lassen::V,أسقط,воза́ш
1059,machen::V,فعل,ышта́ш
1060,herstellen::V,صنع,ямдыла́ш
1061,herstellen::V,أنتج,ямдыла́ш
1062,bauen::V,بنى,чоҥа́ш
1063,bauen::V,شيد,чоҥа́ш
1064,reparieren::V,صلح,ачала́ш
1065,verbessern::V,صحح,саемда́ш
1066,ändern::V,غير,весемда́ш
1067,graben::V,حفر,кӱнча́ш
1068,beugen::V,ثنى,пӱгырта́ш
1069,beugen::V,أحنى,пӱгырта́ш
1070,biegen::V,لوى,лывырта́ш
1071,drehen::V,أدار,пӱтыра́ш
1072,drehen::V,دور,пӱтыра́ш
1073,wenden::V,قلب,ирала́ш
1074,umdrehen::V,قلب,савырала́ш
1075,heben::V,رفع,нӧлта́ш
1076,hochheben::V,رفع,нӧлта́ш
1077,ergreifen::V,مسك,руалта́ш
1078,halten::V,مسك,куча́ш
1079,drücken::V,ضغط,иша́ш
1080,drücken::V,ضغط,темда́ш
1081,schieben::V,حرك,шӱкала́ш
1082,kratzen::V,خدش,удыра́ш
1083,lecken::V,لعق,нула́ш
1084,beißen::V,عض,пура́ш
1085,abreißen::V,قلع,кӱрла́ш
1086,abschneiden::V,قطع,пӱчка́ш
1087,binden::V,ربط,кылда́ш
1088,stecken::V,دس,шуралта́ш
1089,brechen::V,كسر,тодышта́ш
1090,klopfen::V,طرق,кыра́ш
1091,hauen::V,ضرب,тӱя́ш
1092,kleben::V,ألصق,клеитла́ш
1093,reiben::V,حك,йыга́ш
1094,reiben::V,حك,туржала́ш
1095,streichen::V,نشر,шӱра́ш
1096,schleifen::V,سن,шума́ш
1097,schleifen::V,سن,яна́ш
1098,schneiden::V,قطع,пӱчка́ш
1099,rütteln::V,رج,рӱза́ш
1100,schütteln::V,هز,почка́ш
1101,schwenken::V,لوح,рӱза́ш
1102,schütten::V,صب,опта́ш
1103,füllen::V,ملأ,тема́ш
1104,einwickeln::V,لف,вӱдыла́ш
1105,tragen::V,حمل,нумала́ш
1106,schleppen::V,سحب,шӱдыра́ш
1107,ziehen::V,سحب,шупша́ш
1108,aufbewahren::V,حفظ,арала́ш
1109,werfen::V,رمى,шуа́ш
1110,werfen::V,رمى,кышка́ш
1111,werfen::V,ألقى,шуа́ш
1112,werfen::V,ألقى,кышка́ш
1113,fangen::V,التقط,куча́ш
1114,packen::V,مسك,руалта́ш
1115,verstecken::V,خبأ,тоя́ш
1116,teilen::V,قسم,пӧла́ш
1117,schicken::V,بعث,колта́ш
1118,schicken::V,أرسل,колта́ш
1119,bringen::V,جلب,конда́ш
1120,hinzufügen::V,أضاف,ешара́ш
1121,bekommen::V,حصل,нала́ш
1122,erhalten::V,استلم,нала́ш
1123,nehmen::V,أخذ,нала́ш
1124,wählen::V,اختار,сайла́ш
1125,auswählen::V,انتقى,таҥгла́ш
1126,bewahren::V,حافظ,сакла́ш
1127,behindern::V,عاق,чаракла́ш
1128,verderben::V,أفسد,пужа́ш
1129,beschädigen::V,أضر,пужа́ш
1130,zerbrechen::V,كسر,пудырта́ш
1131,zerreißen::V,مزق,кӱрла́ш
1132,zerstören::V,دمر,шалата́ш
1133,verbrennen::V,حرق,йӱлата́ш
1134,geben::V,أعطى,пуа́ш
1135,reichen::V,ناول,пуа́ш
1136,schenken::V,وهب,пӧлекла́ш
1137,versprechen::V,وعد,сӧра́ш
1138,wünschen::V,تمنى,тылана́ш
1139,loben::V,مدح,мокта́ш
1140,küssen::V,قبل,шупшала́ш
1141,wiegen::V,هدهد,рӱпша́ш
1142,zudecken::V,غطى,леведа́ш
1143,wecken::V,أيقظ,помыжалтара́ш
1144,zeigen::V,أرى,ончыкта́ш
1145,führen::V,دل,вӱда́ш
1146,lehren::V,علم,туныкта́ш
1147,unterrichten::V,علم,туныкта́ш
1148,aufziehen::V,ربى,орышта́ш
1149,leiten::V,دل,вӱда́ш
1150,leiten::V,دل,вуйлата́ш
1151,leiten::V,أدار,вӱда́ш
1152,leiten::V,أدار,вуйлата́ш
1153,antreiben::V,حث,поктыла́ш
1154,lassen::V,حدا,-та́ш
1155,einladen::V,دعا,ӱжа́ш
1156,vereinigen::V,وحد,иктешла́ш
1157,besuchen::V,زار,то́лын кая́ш
1158,treffen::V,قابل,вашлия́ш
1159,sich versammeln::V,اجتمع,погына́ш
1160,sich versammeln::V,اجتمع,чумырга́ш
1161,spielen::V,لعب,мода́ш
1162,singen::V,غنى,мура́ш
1163,tanzen::V,رقص,кушта́ш
1164,sich trennen::V,افترق,ойырла́ш
1165,verlassen::V,ترك,кудалта́ш
1166,retten::V,نجى,утара́ш
1167,retten::V,أنقذ,утара́ш
1168,bewachen::V,حرس,орола́ш
1169,schützen::V,حمى,арала́ш
1170,verteidigen::V,دافع,арала́ш
1171,sich schlagen::V,تضارب,кредала́ш
1172,schießen::V,أطلق,лӱя́ш
1173,siegen::V,انتصر,сеҥа́ш
1174,ärgern::V,أزعل,сырыкта́ш
1175,schlagen::V,ضرب,пера́ш
1176,treten::V,رفس,тошка́ш
1177,stechen::V,شك,кера́ш
1178,stoßen::V,دفع,шӱкала́ш
1179,stehlen::V,سرق,шолышта́ш
1180,stören::V,ضايق,мешая́ш
1181,belästigen::V,أزعج,толаштара́ш
1182,verbergen::V,كتم,шылта́ш
1183,täuschen::V,خدع,ондала́ш
1184,betrügen::V,غش,ондала́ш
1185,töten::V,قتل,пушта́ш
1186,wohnen::V,سكن,ила́ш
1187,arbeiten::V,عمل,пашалана́ш
1188,arbeiten::V,عمل,паша́м ышта́ш
1189,arbeiten::V,اشتغل,пашалана́ш
1190,arbeiten::V,اشتغل,паша́м ышта́ш
1191,sammeln::V,جمع,пога́ш
1192,pflücken::V,جنى,кӱра́ш
1193,pflücken::V,قطف,кӱра́ш
1194,jagen::V,صاد,сонарла́ш
1195,fischen::V,اصطاد,кол куча́ш
1196,fassen::V,قبض,куча́ш
1197,hüten::V,رعى,кӱта́ш
1198,treiben::V,ساق,покта́ш
1199,anbinden::V,ربط,йолышта́ш
1200,füttern::V,علف,пукша́ш
1201,melken::V,حلب,лӱшта́ш
1202,hacken::V,فرم,руа́ш
1203,gießen::V,سقى,шава́ш
1204,reifen::V,نضج,кӱа́ш
1205,zubereiten::V,حضر,ямдыла́ш
1206,kochen::V,طبخ,шолта́ш
1207,backen::V,خبز,кӱкташ
1208,braten::V,قلى,пуштыла́ш
1209,braten::V,قلى,жаритла́ш
1210,braten::V,حمر,пуштыла́ш
1211,braten::V,حمر,жаритла́ш
1212,umrühren::V,قلب,луга́ш
1213,stricken::V,حاك,пида́ш
1214,nähen::V,خاط,урга́ш
1215,färben::V,صبغ,чиялта́ш
1216,färben::V,لون,чиялта́ш
1217,reinigen::V,نظف,эрыкта́ш
1218,waschen::V,غسل,мушка́ш
1219,abwischen::V,مسح,ӱшта́ш
1220,spülen::V,شطف,шӱалта́ш
1221,fegen::V,كنس,ӱшта́ш
1222,kehren::V,كنس,ӱшта́ш
1223,baden::V,استحم,йӱштыла́ш
1224,sich waschen::V,اغتسل,мушкылта́ш
1225,ausziehen::V,خلع,кудаша́ш
1226,anziehen::V,لبس,чия́ш
1227,sich anziehen::V,اكتسى,чия́ш
1228,kämmen::V,مشط,шера́ш
1229,schmücken::V,زين,тӱзата́ш
1230,schmücken::V,زين,чеверта́ш
1231,sagen::V,قال,ойла́ш
1232,sagen::V,قال,каласа́ш
1233,sprechen::V,تكلم,кутыра́ш
1234,reden::V,تكلم,мутлана́ш
1235,sich unterhalten::V,تحادث,кутыра́ш
1236,fragen::V,سأل,йода́ш
1237,bitten::V,رجا,йода́ш
1238,erzählen::V,حكي,ойла́ш
1239,mitteilen::V,بلغ,увертара́ш
1240,nennen::V,سمى,лӱмда́ш
1241,rufen::V,نادى,ӱжа́ш
1242,prahlen::V,فشر,моктана́ш
1243,prahlen::V,تفاخر,моктана́ш
1244,übersetzen::V,ترجم,кусара́ш
1245,denken::V,فكر,шона́ш
1246,glauben::V,اعتقد,ӱшана́ш
1247,bemerken::V,لاحظ,шижа́ш
1248,erkennen::V,عرف,пала́ш
1249,begreifen::V,فهم,ыҥла́ш
1250,begreifen::V,أدرك,ыҥла́ш
1251,verstehen::V,فهم,умыла́ш
1252,lernen::V,درس,тунема́ш
1253,wissen::V,علم,шинча́ш
1254,sich erinnern an::V,تذكر,шарна́ш
1255,vergessen::V,نسي,монда́ш
1256,messen::V,قاس,виса́ш
1257,zählen::V,عد,шотла́ш
1258,zählen::V,أحصى,шотла́ш
1259,rechnen::V,حسب,шотла́ш
1260,lesen::V,قرأ,луда́ш
1261,malen::V,صور,сӱретла́ш
1262,zeichnen::V,رسم,сӱретла́ш
1263,schreiben::V,كتب,воза́ш
1264,besitzen::V,حاز,лия́ш
1265,besitzen::V,ملك,лия́ш
1266,kaufen::V,اشترى,нала́ш
1267,verkaufen::V,باع,ужала́ш
1268,bezahlen::V,دفع,тӱла́ш
1269,zahlen::V,سدد,тӱла́ш
1270,beherrschen::V,حكم,куча́ш
1271,ertragen::V,أطاق,турка́ш
1272,ertragen::V,تحمل,турка́ш
