,Concept_ID,bg,lv
824,Holz::N,дърво,koks
825,Holz::N,дърво,koksne
826,Brett::N,дъска,пӧв
827,Brett::N,дъска,dēlis
828,Stange::N,прът,потш
829,Stange::N,прът,maikste
830,Stange::N,върлина,потш
831,Stange::N,върлина,maikste
832,Stock::N,прът,бедь
833,Stock::N,прът,boze
834,Stock::N,прът,spieķis
835,Stock::N,тояга,бедь
836,Stock::N,тояга,boze
837,Stock::N,тояга,spieķis
838,Stab::N,прът,зир
839,Stab::N,прът,zizlis
840,Rohr::N,цев,труба
841,Rohr::N,цев,caurule
842,Rohr::N,тръба,труба
843,Rohr::N,тръба,caurule
844,Haus::N,къща,керка
845,Haus::N,къща,māja
846,Heim::N,дом,горт
847,Heim::N,дом,mājas
848,Ofen::N,печка,пач
849,Ofen::N,печка,krāsns
850,Fußboden::N,под,джодж
851,Fußboden::N,под,grīda
852,Tisch::N,маса,пызан
853,Tisch::N,маса,galds
854,Stuhl::N,стол,улӧс
855,Stuhl::N,стол,krēsls
856,Wiege::N,люлка,зыбка
857,Wiege::N,люлка,šūpulis
858,Bett::N,легло,вольпась
859,Bett::N,легло,gulta
860,Bett::N,креват,вольпась
861,Bett::N,креват,gulta
862,Regal::N,рафт,джадж
863,Regal::N,рафт,plaukts
864,Regal::N,етажерка,джадж
865,Regal::N,етажерка,plaukts
866,Kiste::N,кутия,куд
867,Kiste::N,кутия,ящик
868,Kiste::N,кутия,kaste
869,Kiste::N,кутия,šķirsts
870,Kiste::N,сандък,куд
871,Kiste::N,сандък,ящик
872,Kiste::N,сандък,kaste
873,Kiste::N,сандък,šķirsts
874,Fenster::N,прозорец,ӧшинь
875,Fenster::N,прозорец,logs
876,Tür::N,врата,ӧдзӧс
877,Tür::N,врата,durvis
878,Tor::N,врата,дзиръя
879,Tor::N,врата,vārti
880,Zaun::N,ограда,потшӧс
881,Zaun::N,ограда,žogs
882,Dach::N,покрив,вевт
883,Dach::N,покрив,jumts
884,Leiter::N,стълба,пос
885,Leiter::N,стълба,kāpnes
886,Leiter::N,стълба,redeles
887,Besen::N,метла,рос
888,Besen::N,метла,slota
889,Spaten::N,лопата,зыр
890,Spaten::N,лопата,lāpsta
891,Schaufel::N,лопата,тэльӧб
892,Schaufel::N,лопата,liekšķere
893,Gabel::N,вилица,вилки
894,Gabel::N,вилица,dakšiņa
895,Löffel::N,лъжица,пань
896,Löffel::N,лъжица,karote
897,Messer::N,нож,пурт
898,Messer::N,нож,nazis
899,Nagel::N,гвоздей,тув
900,Nagel::N,гвоздей,кӧрт тув
901,Nagel::N,гвоздей,nagla
902,Netz::N,мрежа,тыв
903,Netz::N,мрежа,tīkls
904,Haken::N,кука,крук
905,Haken::N,кука,āķis
906,Haken::N,кука,kāsis
907,Haken::N,кука,krampis
908,Haken::N,закачалка,крук
909,Haken::N,закачалка,āķis
910,Haken::N,закачалка,kāsis
911,Haken::N,закачалка,krampis
912,Griff::N,ръчка,нуд
913,Griff::N,ръчка,kāts
914,Griff::N,ръчка,rokturis
915,Griff::N,дръжка,нуд
916,Griff::N,дръжка,kāts
917,Griff::N,дръжка,rokturis
918,Schloss::N,брава,томан
919,Schloss::N,брава,aizslēgs
920,Schloss::N,ключалка,томан
921,Schloss::N,ключалка,aizslēgs
922,Bild::N,картина,серпас
923,Bild::N,картина,glezna
924,Figur::N,фигура,пертас
925,Figur::N,фигура,вежньӧг
926,Figur::N,фигура,figūra
927,Puppe::N,кукла,акань
928,Puppe::N,кукла,lelle
929,Beutel::N,кесия,мешӧк
930,Beutel::N,кесия,kule
931,Beutel::N,кесия,maisiņš
932,Bündel::N,връзка,кӧртӧд
933,Bündel::N,връзка,sainis
934,Tasche::N,чанта,сумка
935,Tasche::N,чанта,soma
936,Eimer::N,кофа,ведра
937,Eimer::N,кофа,spainis
938,Deckel::N,капак,пӧдан
939,Deckel::N,капак,тупкӧд
940,Deckel::N,капак,vāks
941,Deckel::N,похлупак,пӧдан
942,Deckel::N,похлупак,тупкӧд
943,Deckel::N,похлупак,vāks
944,Geschirr::N,съдове,дозмук
945,Geschirr::N,съдове,тасьті-пань
946,Geschirr::N,съдове,trauki
947,Sack::N,чувал,мешӧк
948,Sack::N,чувал,maiss
949,Tasse::N,чаша,бекар
950,Tasse::N,чаша,тасьті
951,Tasse::N,чаша,tase
952,Topf::N,гърне,гырнич
953,Topf::N,гърне,pods
954,Topf::N,тенджера,гырнич
955,Topf::N,тенджера,pods
956,Kessel::N,котел,пӧрт
957,Kessel::N,котел,katls
958,Essen::N,ядене,сёйӧм
959,Essen::N,ядене,ēdiens
960,Nahrung::N,храна,сёян
961,Nahrung::N,храна,barība
962,Speise::N,ястие,сёян
963,Speise::N,ястие,сёянтор
964,Speise::N,ястие,ēdiens
965,Fleisch::N,месо,яй
966,Fleisch::N,месо,gaļa
967,Getreide::N,зърнено храни,нянь
968,Getreide::N,зърнено храни,labība
969,Brei::N,каша,рок
970,Brei::N,каша,putra
971,Brei::N,каша,biezenis
972,Brot::N,хляб,нянь
973,Brot::N,хляб,maize
974,Scheibe::N,резен,шӧрӧм
975,Scheibe::N,резен,чӧлан
976,Scheibe::N,резен,šķēle
977,Scheibe::N,резен,rieciens
978,Fett::N,мазнина,гос
979,Fett::N,мазнина,тшог
980,Fett::N,мазнина,tauki
981,Butter::N,масло,вый
982,Butter::N,масло,sviests
983,Öl::N,олио,вый
984,Öl::N,олио,eļļa
985,Öl::N,оливия,вый
986,Öl::N,оливия,eļļa
987,Salz::N,сол,сов
988,Salz::N,сол,sāls
989,Suppe::N,супа,шыд
990,Suppe::N,супа,zupa
991,Honig::N,мед,ма
992,Honig::N,мед,medus
993,Milch::N,мляко,йӧв
994,Milch::N,мляко,piens
995,Tee::N,чай,чай
996,Tee::N,чай,tēja
997,Leder::N,кожа,ку
998,Leder::N,кожа,āda
999,Wolle::N,вълна,вурун
1000,Wolle::N,вълна,vilna
1001,Stoff::N,плат,дӧра
1002,Stoff::N,плат,drāna
1003,Stoff::N,плат,audums
1004,Stoff::N,материал,дӧра
1005,Stoff::N,материал,drāna
1006,Stoff::N,материал,audums
1007,Nadel::N,игла,ем
1008,Nadel::N,игла,adata
1009,Faden::N,конец,сунис
1010,Faden::N,конец,diegs
1011,Faden::N,конец,pavediens
1012,Knopf::N,копче,кизь
1013,Knopf::N,копче,poga
1014,Knoten::N,възел,гӧрӧд
1015,Knoten::N,възел,mezgls
1016,Farbe::N,боя,краска
1017,Farbe::N,боя,вап
1018,Farbe::N,боя,krāsa
1019,Kleidung::N,дрехи,паськӧм
1020,Kleidung::N,дрехи,tērps
1021,Kleidung::N,дрехи,drēbes
1022,Kleidung::N,облекло,паськӧм
1023,Kleidung::N,облекло,tērps
1024,Kleidung::N,облекло,drēbes
1025,Hemd::N,риза,дӧрӧм
1026,Hemd::N,риза,krekls
1027,Kragen::N,яка,воротник
1028,Kragen::N,яка,apkakle
1029,Ärmel::N,ръкав,сос
1030,Ärmel::N,ръкав,piedurkne
1031,Hose::N,панталони,гач
1032,Hose::N,панталони,bikses
1033,Gürtel::N,пояс,вӧнь
1034,Gürtel::N,пояс,josta
1035,Gürtel::N,колан,вӧнь
1036,Gürtel::N,колан,josta
1037,Mütze::N,каскет,шапка
1038,Mütze::N,каскет,cepure
1039,Mütze::N,фуражка,шапка
1040,Mütze::N,фуражка,cepure
1041,Schuh::N,обувка,башмак
1042,Schuh::N,обувка,ботинки
1043,Schuh::N,обувка,kurpe
1044,Stiefel::N,ботуш,сапӧг
1045,Stiefel::N,ботуш,zābaks
1046,Ring::N,пръстен,кытш
1047,Ring::N,пръстен,gredzens
1048,Band::N,лента,лента
1049,Band::N,лента,вундас
1050,Band::N,лента,lente
1051,Band::N,връзка,лента
1052,Band::N,връзка,вундас
1053,Band::N,връзка,lente
1054,Kamm::N,гребен,сынан
1055,Kamm::N,гребен,ķemme
1056,Spiegel::N,огледало,рӧмпӧштан
1057,Spiegel::N,огледало,spogulis
1058,Riemen::N,каиш,тасма
1059,Riemen::N,каиш,siksna
1060,Riemen::N,ремък,тасма
1061,Riemen::N,ремък,siksna
1062,Schnur::N,връв,гез
1063,Schnur::N,връв,aukla
1064,Leine::N,връв,юргез
1065,Leine::N,връв,saite
1066,Leine::N,въже,юргез
1067,Leine::N,въже,saite
1068,Decke::N,покривка,эшкын
1069,Decke::N,покривка,шебрас
1070,Decke::N,покривка,sega
1071,Kissen::N,възглавница,юрлӧс
1072,Kissen::N,възглавница,spilvens
1073,Tuch::N,сукно,чышъян
1074,Tuch::N,сукно,vadmala
1075,Handtuch::N,пешкир,ки чышкӧд
1076,Handtuch::N,пешкир,кизьчышъян
1077,Handtuch::N,пешкир,dvielis
1078,Handtuch::N,кърпа за лице,ки чышкӧд
1079,Handtuch::N,кърпа за лице,кизьчышъян
1080,Handtuch::N,кърпа за лице,dvielis
1081,Kraft::N,мощ,этш
1082,Kraft::N,мощ,эбӧс
1083,Kraft::N,мощ,spēks
1084,Kraft::N,сила,этш
1085,Kraft::N,сила,эбӧс
1086,Kraft::N,сила,spēks
1087,Stärke::N,сила,ёнлун
1088,Stärke::N,сила,чорыдлун
1089,Stärke::N,сила,stiprums
1090,Gesundheit::N,здраве,дзоньвидзалун
1091,Gesundheit::N,здраве,veselība
1092,Krankheit::N,болест,висьӧм
1093,Krankheit::N,болест,slimība
1094,Schmerz::N,болка,висьӧм
1095,Schmerz::N,болка,sāpes
1096,Wunde::N,рана,дой
1097,Wunde::N,рана,brūce
1098,Wunde::N,рана,jēlums
1099,Fieber::N,треска,жар
1100,Fieber::N,треска,drudzis
1101,Fieber::N,треска,karstums
1102,Fieber::N,температура,жар
1103,Fieber::N,температура,drudzis
1104,Fieber::N,температура,karstums
1105,Arznei::N,лек,лекарство
1106,Arznei::N,лек,зелля
1107,Arznei::N,лек,zāles
1108,Arznei::N,лек,medikaments
1109,Arznei::N,лекарство,лекарство
1110,Arznei::N,лекарство,зелля
1111,Arznei::N,лекарство,zāles
1112,Arznei::N,лекарство,medikaments
1113,Brücke::N,мост,пос
1114,Brücke::N,мост,tilts
1115,Brunnen::N,чешма,юкмӧс
1116,Brunnen::N,чешма,aka
1117,Brunnen::N,кладенец,юкмӧс
1118,Brunnen::N,кладенец,aka
1119,Weide::N,паша,пӧскӧтина
1120,Weide::N,паша,ganības
1121,Weide::N,пасище,пӧскӧтина
1122,Weide::N,пасище,ganības
1123,Pfad::N,пътека,туй
1124,Pfad::N,пътека,кыснан
1125,Pfad::N,пътека,taka
1126,Weg::N,път,туй
1127,Weg::N,път,ceļš
1128,Straße::N,шосе,туй
1129,Straße::N,шосе,iela
1130,Dorf::N,село,сикт
1131,Dorf::N,село,ciems
1132,Stadt::N,град,кар
1133,Stadt::N,град,pilsēta
1134,Brief::N,писмо,письмӧ
1135,Brief::N,писмо,vēstule
1136,Buch::N,книга,небӧг
1137,Buch::N,книга,grāmata
1138,Buchstabe::N,буква,шыпас
1139,Buchstabe::N,буква,burts
1140,Zeitung::N,вестник,газет
1141,Zeitung::N,вестник,avīze
1142,Zeitung::N,вестник,laikraksts
1143,Leben::N,живот,лов
1144,Leben::N,живот,олӧм
1145,Leben::N,живот,dzīve
1146,Tod::N,смърт,кулӧм
1147,Tod::N,смърт,nāve
1148,Grab::N,гроб,гу
1149,Grab::N,гроб,kaps
1150,Kirche::N,църква,вичко
1151,Kirche::N,църква,baznīca
1152,Sünde::N,грях,мыж
1153,Sünde::N,грях,grēks
1154,Gott::N,бог,ен
1155,Gott::N,бог,dievs
1156,Arbeiter::N,работник,уджалысь
1157,Arbeiter::N,работник,strādnieks
1158,Chef::N,шеф,юралысь
1159,Chef::N,шеф,веськӧдлысь
1160,Chef::N,шеф,šefs
1161,Chef::N,шеф,vadītajs
1162,Chef::N,шеф,priekšnieks
1163,Chef::N,началник,юралысь
1164,Chef::N,началник,веськӧдлысь
1165,Chef::N,началник,šefs
1166,Chef::N,началник,vadītajs
1167,Chef::N,началник,priekšnieks
1168,Meister::N,майстор,вӧчысь
1169,Meister::N,майстор,meistars
1170,Arzt::N,лекар,врач
1171,Arzt::N,лекар,бурдӧдысь
1172,Arzt::N,лекар,ārsts
1173,Lehrer::N,учител,велӧдысь
1174,Lehrer::N,учител,skolotājs
1175,Geld::N,пари,сьӧм
1176,Geld::N,пари,nauda
1177,Geschäft::N,сделка,удж
1178,Geschäft::N,сделка,bizness
1179,Geschäft::N,сделка,darījums
1180,Laden::N,дюкян,вузасянін
1181,Laden::N,дюкян,bode
1182,Laden::N,дюкян,veikals
1183,Laden::N,магазин,вузасянін
1184,Laden::N,магазин,bode
1185,Laden::N,магазин,veikals
1186,Preis::N,цена,дон
1187,Preis::N,цена,cena
1188,Ware::N,стока,тӧвар
1189,Ware::N,стока,prece
1190,Nutzen::N,полза,воӧм
1191,Nutzen::N,полза,выгӧда
1192,Nutzen::N,полза,labums
1193,Nutzen::N,облага,воӧм
1194,Nutzen::N,облага,выгӧда
1195,Nutzen::N,облага,labums
1196,Reichtum::N,богатство,озырлун
1197,Reichtum::N,богатство,bagātība
1198,Welt::N,свят,енкӧла
1199,Welt::N,свят,pasaule
1200,Land::N,страна,му
1201,Land::N,страна,zeme
1202,Staat::N,щат,канму
1203,Staat::N,щат,государство
1204,Staat::N,щат,valsts
1205,Staat::N,държава,канму
1206,Staat::N,държава,государство
1207,Staat::N,държава,valsts
1208,König::N,крал,кан
1209,König::N,крал,ķēniņš
1210,König::N,крал,karalis
1211,Macht::N,мощ,каналӧм
1212,Macht::N,мощ,vara
1213,Macht::N,власт,каналӧм
1214,Macht::N,власт,vara
1215,Grenze::N,граница,су
1216,Grenze::N,граница,суйӧр
1217,Grenze::N,граница,robeža
1218,Krieg::N,война,ожман
1219,Krieg::N,война,karš
1220,Feind::N,враг,враг
1221,Feind::N,враг,вӧрӧг
1222,Feind::N,враг,ienaidnieks
1223,Feind::N,неприятел,враг
1224,Feind::N,неприятел,вӧрӧг
1225,Feind::N,неприятел,ienaidnieks
1226,Gewalt::N,сила,мырдöналöм
1227,Gewalt::N,сила,vara
1228,Gewalt::N,сила,vardarbība
1229,Gewalt::N,насилие,мырдöналöм
1230,Gewalt::N,насилие,vara
1231,Gewalt::N,насилие,vardarbība
1232,Kampf::N,борба,вермасьӧм
1233,Kampf::N,борба,cīņa
1234,Kampf::N,сражение,вермасьӧм
1235,Kampf::N,сражение,cīņa
1236,Bogen[Waffe]::N,лък,ньӧввуж
1237,Bogen[Waffe]::N,лък,loks
1238,Pfeil::N,стрела,ньӧв
1239,Pfeil::N,стрела,bulta
1240,Gewehr::N,пушка,пишшаль
1241,Gewehr::N,пушка,šautene
1242,Fehler::N,грешка,сорсьӧм
1243,Fehler::N,грешка,дзугсьӧм
1244,Fehler::N,грешка,kļūda
1245,Lüge::N,лъжа,пӧръясьӧм
1246,Lüge::N,лъжа,ылӧдлӧм
1247,Lüge::N,лъжа,meli
1248,Schaden::N,повреда,лёк
1249,Schaden::N,повреда,изъян
1250,Schaden::N,повреда,пакӧсьт
1251,Schaden::N,повреда,bojājums
1252,Schaden::N,повреда,kaitējums
1253,Unglück::N,нещастие,шог
1254,Unglück::N,нещастие,kļūme
1255,Unglück::N,нещастие,klizma
1256,Unglück::N,нещастие,nelaime
1257,Schuld::N,вина,мыж
1258,Schuld::N,вина,vaina
1259,Alter::N,възраст,арлыд
1260,Alter::N,възраст,vecums
1261,Schluss::N,край,пом
1262,Schluss::N,край,beigas
1263,Zeit::N,време,кад
1264,Zeit::N,време,laiks
1265,Tag::N,ден,лун
1266,Tag::N,ден,diena
1267,Morgen::N,утро,асыв
1268,Morgen::N,утро,rīts
1269,Morgen::N,сутрин,асыв
1270,Morgen::N,сутрин,rīts
1271,Mittag::N,обед,лун шӧр
1272,Mittag::N,обед,pusdiena
1273,Mittag::N,пладне,лун шӧр
1274,Mittag::N,пладне,pusdiena
1275,Abend::N,вечер,рыт
1276,Abend::N,вечер,vakars
1277,Nacht::N,нощ,вой
1278,Nacht::N,нощ,nakts
1279,Woche::N,седмица,вежон
1280,Woche::N,седмица,nedēļa
1281,Monat::N,месец,тӧлысь
1282,Monat::N,месец,mēnesis
1283,Jahr::N,година,во
1284,Jahr::N,година,gads
1285,Frühling::N,пролет,тулыс
1286,Frühling::N,пролет,pavasaris
1287,Sommer::N,лято,гожӧм
1288,Sommer::N,лято,vasara
1289,Herbst::N,есен,ар
1290,Herbst::N,есен,rudens
1291,Winter::N,зима,тӧв
1292,Winter::N,зима,ziema
1293,Januar::N,януари,тӧв шӧр
1294,Januar::N,януари,janvāris
1295,Februar::N,февруари,урасьӧм
1296,Februar::N,февруари,februāris
1297,März::N,март,рака
1298,März::N,март,marts
1299,April::N,април,кос му
1300,April::N,април,aprīlis
1301,Mai::N,май,ода-кора
1302,Mai::N,май,maijs
1303,Juni::N,юни,лӧддза-номъя
1304,Juni::N,юни,jūnijs
1305,Juli::N,юли,сора
1306,Juli::N,юли,jūlijs
1307,August::N,август,моз
1308,August::N,август,augusts
1309,September::N,септември,кӧч
1310,September::N,септември,septembris
1311,Oktober::N,октомври,йирым
1312,Oktober::N,октомври,oktobris
1313,November::N,ноември,вӧльгым
1314,November::N,ноември,novembris
1315,Dezember::N,декември,ӧшым
1316,Dezember::N,декември,decembris
1317,Montag::N,понеделник,выльлун
1318,Montag::N,понеделник,pirmdiena
1319,Dienstag::N,вторник,воторник
1320,Dienstag::N,вторник,otrdiena
1321,Mittwoch::N,сряда,середа
1322,Mittwoch::N,сряда,trešdiena
1323,Donnerstag::N,четвъртък,четверг
1324,Donnerstag::N,четвъртък,ceturtdiena
1325,Freitag::N,петък,пекнича
1326,Freitag::N,петък,piektdiena
1327,Samstag::N,събота,субӧта
1328,Samstag::N,събота,sestdiena
1329,Sonntag::N,неделя,вӧскресенньӧ
1330,Sonntag::N,неделя,svētdiena
1331,groß::A,едър,ыджыд
1332,groß::A,едър,dižs
1333,groß::A,едър,liels
1334,groß::A,голям,ыджыд
1335,groß::A,голям,dižs
1336,groß::A,голям,liels
1337,klein::A,малък,ичӧт
1338,klein::A,малък,mazs
1339,klein::A,дребен,ичӧт
1340,klein::A,дребен,mazs
1341,lang::A,дълъг,кузь
1342,lang::A,дълъг,garš
1343,kurz::A,къс,дженьыд
1344,kurz::A,къс,īss
1345,breit::A,широк,ота
1346,breit::A,широк,паськыд
1347,breit::A,широк,plats
1348,schmal::A,тесен,оттӧм
1349,schmal::A,тесен,tievs
1350,dicht::A,гъст,сук
1351,dicht::A,гъст,blīvs
1352,dick[Gegenstand]::A,дебел,кыз
1353,dick[Gegenstand]::A,дебел,biezs
1354,dünn::A,тънък,вӧсни
1355,dünn::A,тънък,вӧсньыд
1356,dünn::A,тънък,plāns
1357,fein::A,фин,посни
1358,fein::A,фин,smalks
1359,fein::A,тънък,посни
1360,fein::A,тънък,smalks
1361,fest::A,твърд,зумыд
1362,fest::A,твърд,tvirts
1363,fest::A,твърд,noturīgs
1364,fest::A,плътен,зумыд
1365,fest::A,плътен,tvirts
1366,fest::A,плътен,noturīgs
1367,flach::A,равен,плавкӧс
1368,flach::A,равен,тшӧтшкӧс
1369,flach::A,равен,lēzens
1370,flach::A,равен,līdzens
1371,flach::A,плосък,плавкӧс
1372,flach::A,плосък,тшӧтшкӧс
1373,flach::A,плосък,lēzens
1374,flach::A,плосък,līdzens
1375,glatt::A,гладък,вольк
1376,glatt::A,гладък,мольыд
1377,glatt::A,гладък,gluds
1378,glatt::A,гладък,slidens
1379,hart::A,твърд,зумыд
1380,hart::A,твърд,ciets
1381,hart::A,корав,зумыд
1382,hart::A,корав,ciets
1383,weich::A,мек,небыд
1384,weich::A,мек,mīksts
1385,rund::A,кръгъл,гӧгрӧс
1386,rund::A,кръгъл,apaļš
1387,spitz::A,островръх,ёсь йыла
1388,spitz::A,островръх,smails
1389,scharf::A,остър,ёсь
1390,scharf::A,остър,ass
1391,stumpf::A,тъп,ныж
1392,stumpf::A,тъп,truls
1393,stumpf::A,тъп,strups
1394,schwer::A,тежък,сьӧкыд
1395,schwer::A,тежък,smags
1396,schön::A,хубав,мича
1397,schön::A,хубав,лӧсьыд
1398,schön::A,хубав,daiļš
1399,schön::A,хубав,skaists
1400,schön::A,красив,мича
1401,schön::A,красив,лӧсьыд
1402,schön::A,красив,daiļš
1403,schön::A,красив,skaists
1404,heiß::A,жарък,пӧсь
1405,heiß::A,жарък,karsts
1406,warm::A,топъл,шоныд
1407,warm::A,топъл,silts
1408,kalt::A,студен,кӧдзыд
1409,kalt::A,студен,salts
1410,kalt::A,студен,auksts
1411,kühl::A,хладен,юзыд
1412,kühl::A,хладен,ыркыд
1413,kühl::A,хладен,vēss
1414,kühl::A,хладен,dzestrs
1415,frisch::A,свеж,выль
1416,frisch::A,свеж,svaigs
1417,feucht::A,влажен,уль
1418,feucht::A,влажен,mitrs
1419,feucht::A,влажен,drēgns
1420,nass::A,мокър,ва
1421,nass::A,мокър,slapjš
1422,trocken::A,сух,кос
1423,trocken::A,сух,sauss
1424,voll::A,пълен,кыз
1425,voll::A,пълен,pilns
1426,leer::A,празен,куш
1427,leer::A,празен,тыртӧм
1428,leer::A,празен,tukšs
1429,offen::A,откровен,восьса
1430,offen::A,откровен,vaļējs
1431,offen::A,откровен,atvērts
1432,geschlossen::A,закрит,пӧдса
1433,geschlossen::A,закрит,slēgts
1434,geschlossen::A,затворен,пӧдса
1435,geschlossen::A,затворен,slēgts
1436,sauber::A,чист,сӧстӧм
1437,sauber::A,чист,tīrs
1438,sauber::A,чист,spodrs
1439,schmutzig::A,мръсен,няйт
1440,schmutzig::A,мръсен,netīrs
1441,schmutzig::A,мръсен,dubļains
1442,roh::A,суров,уль
1443,roh::A,суров,jēls
1444,reif::A,зрял,кисьмӧм
1445,reif::A,зрял,gatavs
1446,reif::A,зрял,nobriedis
1447,lecker::A,вкусен,чӧскыд
1448,lecker::A,вкусен,gards
1449,lecker::A,вкусен,garšīgs
1450,süß::A,сладък,юмов
1451,süß::A,сладък,чӧскыд
1452,süß::A,сладък,salds
1453,bitter::A,горчив,курыд
1454,bitter::A,горчив,sūrs
1455,bitter::A,горчив,rūgts
1456,sauer::A,кисел,шома
1457,sauer::A,кисел,skābs
1458,hell::A,ясен,югыд
1459,hell::A,ясен,gaišs
1460,hell::A,светъл,югыд
1461,hell::A,светъл,gaišs
1462,dunkel::A,тъмен,пемыд
1463,dunkel::A,тъмен,tumšs
1464,schwarz::A,черен,сьӧд
1465,schwarz::A,черен,melns
1466,weiß::A,бял,еджыд
1467,weiß::A,бял,balts
1468,rot::A,червен,гӧрд
1469,rot::A,червен,sarkans
1470,gelb::A,жълт,виж
1471,gelb::A,жълт,dzeltens
1472,blau::A,син,лӧз
1473,blau::A,син,zils
1474,grün::A,зелен,веж
1475,grün::A,зелен,турунвиж
1476,grün::A,зелен,zaļš
1477,grau::A,сив,руд
1478,grau::A,сив,pelēks
1479,bunt::A,шарен,сера
1480,bunt::A,шарен,raibs
1481,bunt::A,шарен,krāsains
1482,bunt::A,пъстър,сера
1483,bunt::A,пъстър,raibs
1484,bunt::A,пъстър,krāsains
1485,billig::A,евтин,донтӧг
1486,billig::A,евтин,lēts
1487,teuer::A,скъп,дона
1488,teuer::A,скъп,dārgs
1489,wertvoll::A,ценен,дона
1490,wertvoll::A,ценен,vērtīgs
1491,blind::A,сляп,синтӧм
1492,blind::A,сляп,akls
1493,taub::A,глух,пельтӧм
1494,taub::A,глух,kurls
1495,kräftig::A,силен,вынйӧра
1496,kräftig::A,силен,spēcīgs
1497,stark::A,здрав,ён
1498,stark::A,здрав,вына
1499,stark::A,здрав,stiprs
1500,stark::A,силен,ён
1501,stark::A,силен,вына
1502,stark::A,силен,stiprs
1503,schwach::A,слаб,жеб
1504,schwach::A,слаб,vājš
1505,fett::A,тлъст,госа
1506,fett::A,тлъст,brangs
1507,schlank::A,тънък,веськыд
1508,schlank::A,тънък,slaids
1509,schlank::A,строен,веськыд
1510,schlank::A,строен,slaids
1511,hübsch::A,хубав,мича
1512,hübsch::A,хубав,лӧсьыд
1513,hübsch::A,хубав,glīts
1514,böse::A,зъл,лёк
1515,böse::A,зъл,ļauns
1516,böse::A,зъл,negants
1517,dumm::A,глупав,йӧй
1518,dumm::A,глупав,вежӧртӧм
1519,dumm::A,глупав,stulbs
1520,dumm::A,глупав,muļķīgs
1521,faul::A,ленив,дыш
1522,faul::A,ленив,slinks
1523,faul::A,мързелив,дыш
1524,faul::A,мързелив,slinks
1525,fleißig::A,прилежен,зільысь
1526,fleißig::A,прилежен,čakls
1527,fleißig::A,прилежен,cītīgs
1528,geizig::A,скъпернически,топыд
1529,geizig::A,скъпернически,skops
1530,geizig::A,скъпернически,sīksts
1531,klug::A,умен,юра
1532,klug::A,умен,вежӧра
1533,klug::A,умен,gudrs
1534,klug::A,разумен,юра
1535,klug::A,разумен,вежӧра
1536,klug::A,разумен,gudrs
1537,geschickt::A,умел,кипода
1538,geschickt::A,умел,кужысь
1539,geschickt::A,умел,manīgs
1540,geschickt::A,сръчен,кипода
1541,geschickt::A,сръчен,кужысь
1542,geschickt::A,сръчен,manīgs
1543,lieb::A,мил,муса
1544,lieb::A,мил,мича
1545,lieb::A,мил,лӧсьыд
1546,lieb::A,мил,mīļš
1547,lieb::A,драг,муса
1548,lieb::A,драг,мича
1549,lieb::A,драг,лӧсьыд
1550,lieb::A,драг,mīļš
1551,lustig::A,весел,кыпыд
1552,lustig::A,весел,jautrs
1553,sanft::A,нежен,мелі
1554,sanft::A,нежен,liegs
1555,sanft::A,кротък,мелі
1556,sanft::A,кротък,liegs
1557,hungrig::A,гладен,тшыг
1558,hungrig::A,гладен,izsalcis
1559,krank::A,болен,висьысь
1560,krank::A,болен,slims
1561,nackt::A,гол,пасьтӧм
1562,nackt::A,гол,pliks
1563,traurig::A,тъжен,гажтӧм
1564,traurig::A,тъжен,bēdīgs
1565,traurig::A,тъжен,skumīgs
1566,traurig::A,печален,гажтӧм
1567,traurig::A,печален,bēdīgs
1568,traurig::A,печален,skumīgs
1569,lebendig::A,жив,ловъя
1570,lebendig::A,жив,dzīvs
1571,gut::A,добър,бур
1572,gut::A,добър,labs
1573,schlecht::A,лош,лёк
1574,schlecht::A,лош,омӧль
1575,schlecht::A,лош,slikts
1576,richtig::A,правилен,инӧд
1577,richtig::A,правилен,riktīgs
1578,schlimm::A,лош,омӧль
1579,schlimm::A,лош,туйтӧм
1580,schlimm::A,лош,nelāgs
1581,schlimm::A,лош,nejauks
1582,wahr::A,верен,абу ылӧг
1583,wahr::A,верен,īsts
1584,wahr::A,верен,patiess
1585,wahr::A,истински,абу ылӧг
1586,wahr::A,истински,īsts
1587,wahr::A,истински,patiess
1588,alt::A,стар,важ
1589,alt::A,стар,sens
1590,alt::A,стар,vęcs
1591,alt::A,древен,важ
1592,alt::A,древен,sens
1593,alt::A,древен,vęcs
1594,neu::A,нов,выль
1595,neu::A,нов,jauns
1596,ehemalig::A,бивш,вӧвлӧм
1597,ehemalig::A,бивш,bijušais
1598,alt[Lebewesen]::A,стар,пӧрысь
1599,alt[Lebewesen]::A,стар,vecs
1600,jung::A,млад,том
1601,jung::A,млад,jauns
1602,arm::A,беден,гӧль
1603,arm::A,беден,nabags
1604,reich::A,богат,озыр
1605,reich::A,богат,bagāts
1606,bekannt::A,познат,тӧдса
1607,bekannt::A,познат,zināms
1608,bekannt::A,познат,pazīstams
1609,bekannt::A,известен,тӧдса
1610,bekannt::A,известен,zināms
1611,bekannt::A,известен,pazīstams
1612,berühmt::A,почут,нималан
1613,berühmt::A,почут,кывсян
1614,berühmt::A,почут,slavens
1615,berühmt::A,известен,нималан
1616,berühmt::A,известен,кывсян
1617,berühmt::A,известен,slavens
1618,fremd::A,чужд,йӧз
1619,fremd::A,чужд,svešs
