,Concept_ID,ro,ja
857,so::ADV,atât,こう
858,noch::ADV,încă,まだ
859,nur::ADV,doar,～だけ
860,schon::ADV,și,もう
861,schon::ADV,deja,もう
862,wieder::ADV,iar,再び
863,wieder::ADV,iarăși,再び
864,vergebens::ADV,în zadar,無駄に
865,vor::PRP,înainte de,前に
866,hinter::PRP,după,後ろに
867,hinter::PRP,în spatele,後ろに
868,unter::PRP,sub,下に
869,durch::PRP,prin,通して
870,neben::PRP,lângă,横に
871,neben::PRP,alături de,横に
872,zwischen::PRP,între,間に
873,zwischen::PRP,dintre,間に
874,wegen::PRP,pentru,為に
875,wegen::PRP,pentru,せいで
876,dies::PRN,acesta,これ
877,das::PRN,asta,それ
878,alles::PRN,tot,全部
879,ich::PRN,eu,私
880,du::PRN,tu,あなた
881,er::PRN,el,彼
882,er::PRN,dânsul,彼
883,wir::PRN,noi,私達
884,ihr::PRN,voi,あなた達
885,sie::PRN,ei,彼ら
886,sie::PRN,dânșii,彼ら
887,was::FPRN,ce,何
888,wer::FPRN,cine,誰
889,wer::FPRN,cine,どなた
890,wo::FADV,unde,どこ
891,wo::FADV,unde,どこに
892,wohin::FADV,încotro,どこへ
893,wie::FADV,cum,どう
894,warum::FADV,de ce,何故
895,warum::FADV,de ce,どうして
896,warum::FADV,pentru ce,何故
897,warum::FADV,pentru ce,どうして
898,wieviel::FNUM,cât,どのくらい
899,eins::NUM,unu,一
900,zwei::NUM,doi,二
901,zwei::NUM,doi,二つ
902,drei::NUM,trei,三
903,drei::NUM,trei,三つ
904,vier::NUM,patru,四
905,vier::NUM,patru,四つ
906,fünf::NUM,cinci,五
907,fünf::NUM,cinci,五つ
908,sechs::NUM,șase,六
909,sechs::NUM,șase,六つ
910,sieben::NUM,șapte,七
911,sieben::NUM,șapte,七つ
912,acht::NUM,opt,八
913,acht::NUM,opt,八つ
914,neun::NUM,nouă,九
915,neun::NUM,nouă,九つ
916,zehn::NUM,zece,十
917,elf::NUM,unsprezece,十一
918,zwölf::NUM,douăsprezece,十二
919,zwanzig::NUM,douăzeci,二十
920,dreißig::NUM,treizeci,三十
921,vierzig::NUM,patruzeci,四十
922,fünfzig::NUM,cincizeci,五十
923,sechzig::NUM,șaizeci,六十
924,siebzig::NUM,șaptezeci,七十
925,achtzig::NUM,optzeci,八十
926,neunzig::NUM,nouăzeci,九十
927,hundert::NUM,sută,百
928,tausend::NUM,mie,千
929,und::CNJ,și,-と
930,und::CNJ,și,そして
931,oder::CNJ,ori,或いは
932,stehen::V,sta,立っている
933,sitzen::V,ședea,座っている
934,liegen::V,zăcea,横になっている
935,liegen::V,fi culcat,横になっている
936,hängen::V,atârna,掛かっている
937,werden::V,deveni,なる
938,werden::V,se face,なる
939,passieren::V,se întâmpla,起こる
940,beginnen::V,începe,始まる
941,enden::V,se sfârși,終わる
942,enden::V,se termina,終わる
943,wechseln::V,se schimba,変わる
944,aufgehen[Sonne]::V,răsări,出る
945,untergehen[Sonne]::V,apune,沈む
946,scheinen[Sonne]::V,străluci,輝く
947,donnern::V,tuna,雷が鳴る
948,wehen::V,bate,吹く
949,strömen::V,curge în șiroaie,流れる
950,fließen::V,curge,流れる
951,sich drehen::V,se învârti,回転する
952,schwanken::V,se clătina,揺れる
953,schwingen::V,vibra,振動する
954,schwingen::V,flutura,振動する
955,fallen::V,cădea,落ちる
956,brennen::V,arde,燃える
957,rauchen::V,fuma,煙を出す
958,regnen::V,ploua,雨が降る
959,gefrieren::V,îngheța,凍る
960,tauen::V,se dezgheța,溶ける
961,schmelzen::V,se topi,溶ける
962,trocknen::V,se usca,乾く
963,sieden::V,fierbe,沸く
964,sieden::V,clocoti,沸く
965,faulen::V,se împuți,腐る
966,verfaulen::V,putrezi,朽ちる
967,reißen::V,se rupe,切れる
968,reißen::V,se sfâșia,切れる
969,versinken::V,se scufunda,沈む
970,vergehen::V,trece,経つ
971,vergehen::V,se scurge,経つ
972,erscheinen::V,apărea,現れる
973,verschwinden::V,dispărea,消える
974,sinken::V,cădea,下がる
975,sinken::V,coborî,下がる
976,abnehmen::V,scădea,減る
977,abnehmen::V,descrește,減る
978,zunehmen::V,spori,増える
979,zunehmen::V,crește,増える
980,zunehmen::V,augmenta,増える
981,steigen::V,urca,上がる
982,wachsen::V,crește,伸びる
983,glänzen::V,luci,輝く
984,glänzen::V,străluci,輝く
985,funkeln::V,scânteia,ぴかぴか光る
986,lärmen::V,face larmă,騒ぐ
987,läuten::V,suna,鳴る
988,klingeln::V,suna,鳴る
989,klirren::V,zăngăni,がらんがらんと鳴る
990,brausen::V,vui,逆巻く
991,rauschen::V,vâjâi,戦ぐ
992,klingen::V,suna,鳴る
993,bellen::V,lătra,吠える
994,heulen::V,urla,きゃんきゃん鳴く
995,blasen::V,sufla,吹く
996,pfeifen::V,fluiera,口笛を吹く
997,schreien::V,țipa,叫ぶ
998,stöhnen::V,geme,うめく
999,zittern::V,tremura,震える
1000,leben::V,trăi,生きている
1001,geboren werden::V,se naște,生まれる
1002,atmen::V,respira,呼吸する
1003,trinken::V,bea,飲む
1004,essen::V,mânca,食べる
1005,schlucken::V,înghiți,飲み込む
1006,müde werden::V,se obosi,眠くなる
1007,einschlafen::V,adormi,寝付く
1008,schlafen::V,dormi,眠る
1009,aufwachen::V,se deștepta,目が覚める
1010,aufstehen::V,fi se scula,起きる
1011,sich erholen::V,se relaxa,休養する
1012,sich erholen::V,se destinde,休養する
1013,krank werden::V,se îmbolnăvi,病気になる
1014,krank sein::V,zăcea,病気である
1015,krank sein::V,fi bolnav,病気である
1016,schmerzen::V,durea,痛む
1017,husten::V,tuși,咳をする
1018,genesen::V,se însănătoși,元気になる
1019,sterben::V,muri,死ぬ
1020,sterben::V,muri,亡くなる
1021,umkommen::V,pieri,死亡する
1022,sich bewegen::V,se mișca,移動する
1023,sich rühren::V,se mișca,動く
1024,sich erheben::V,se ridica,立ち上がる
1025,sich setzen::V,lua loc,座る
1026,sich setzen::V,se așeza,座る
1027,hinfallen::V,cădea jos,転ぶ
1028,laufen::V,merge,歩く
1029,laufen::V,merge pe jos,歩く
1030,schreiten::V,păși,跨ぐ
1031,spazierengehen::V,se plimba,散歩する
1032,eilen::V,fi se grăbi,急ぐ
1033,sich beeilen::V,se grăbi,焦る
1034,sausen::V,țâșni,疾駆する
1035,rennen::V,fugi,走る
1036,rennen::V,alerga,走る
1037,springen::V,sări,跳ぶ
1038,klettern::V,urca,よじ登る
1039,klettern::V,se cățăra,よじ登る
1040,schaukeln::V,legăna,ぶらんこに乗る
1041,kriechen::V,se târî,這う
1042,schwimmen::V,înota,泳ぐ
1043,tauchen::V,se scufunda,潜る
1044,rudern::V,vâsli,漕ぐ
1045,rudern::V,lopăta,漕ぐ
1046,fahren::V,merge,行く
1047,fahren::V,merge,乗車する
1048,fliegen::V,zbura,飛ぶ
1049,gehen::V,merge,行く
1050,weggehen::V,se duce,立ち去る
1051,abfahren::V,pleca,出発する
1052,anhalten::V,se opri,止まる
1053,hineingehen::V,intra,入る
1054,eintreten::V,intra,中に入る
1055,kommen::V,veni,来る
1056,ankommen::V,sosi,着く
1057,ankommen::V,sosi,到着する
1058,ankommen::V,ajunge,着く
1059,ankommen::V,ajunge,到着する
1060,zurückkommen::V,se întoarce,帰る
1061,bleiben::V,rămâne,留まる
1062,warten::V,aștepta,待つ
1063,erwarten::V,aștepta,期待する
1064,suchen::V,căuta,探る
1065,finden::V,găsi,見つける
1066,versuchen::V,încerca,試す
1067,vorbereiten::V,pregăti,準備する
1068,lieben::V,iubi,愛する
1069,mögen::V,plăcea a,好きである
1070,lachen::V,râde,笑う
1071,rühren::V,mișca,感情を動かす
1072,rühren::V,înduioșa,感情を動かす
1073,weinen::V,plânge,泣く
1074,schimpfen::V,înjura,叱る
1075,sich ärgern::V,se supăra,怒る
1076,sich ärgern::V,se supăra,腹を立てる
1077,sich fürchten::V,se teme,怖がる
1078,sich fürchten::V,fi teamă a,怖がる
1079,fürchten::V,se teme de,恐れる
1080,fliehen::V,fugi,逃げる
1081,flüchten::V,evada,逃亡する
1082,sehen::V,vedea,見る
1083,anschauen::V,privi,眺める
1084,ansehen::V,privi,見る
1085,hören::V,auzi,聞く
1086,zuhören::V,asculta,聴く
1087,probieren::V,gusta,食べてみる
1088,riechen::V,mirosi,気取る
1089,fühlen::V,simți,感じる
1090,fühlen::V,resimți,感じる
1091,scheinen::V,părea,ように見える
1092,zu sehen sein::V,se vedea,見える
1093,vernehmen::V,auzi,承る
1094,frieren::V,fi frig,寒気がする
1095,tun::V,face,する
1096,können::V,ști,出来る
1097,können::V,putea,出来る
1098,wollen::V,dori,-たい
1099,anfangen::V,începe,始める
1100,beenden::V,sfârși,終える
1101,beenden::V,termina,終える
1102,aufhören::V,înceta,止める
1103,gelingen::V,reuși,成功する
1104,gelingen::V,izbuti,成功する
1105,geraten::V,reuși,当たる
1106,öffnen::V,deschide,開く
1107,öffnen::V,deschide,開ける
1108,schließen::V,închide,閉める
1109,stellen::V,pune,置く
1110,stellen::V,pune,据える
1111,stellen::V,așeza,置く
1112,stellen::V,așeza,据える
1113,setzen::V,pune,座らせる
1114,setzen::V,așeza,座らせる
1115,legen::V,pune,置く
1116,berühren::V,atinge,触る
1117,berühren::V,atinge,触れる
1118,verbinden::V,lega,結びつける
1119,bedecken::V,acoperi,覆う
1120,aufhängen::V,atârna,掛ける
1121,aufhängen::V,spânzura,掛ける
1122,anzünden::V,aprinde,燃やす
1123,anzünden::V,aprinde,火をつける
1124,aufheben::V,ridica,拾う
1125,aufheben::V,lua de jos,拾う
1126,zurücklassen::V,lăsa,残す
1127,zurücklassen::V,lăsa în urmă,残す
1128,verlieren::V,pierde,無くす
1129,fallen lassen::V,scăpa,落とす
1130,fallen lassen::V,arunca,落とす
1131,machen::V,face,作る
1132,herstellen::V,fabrica,製造する
1133,herstellen::V,confecționa,製造する
1134,bauen::V,clădi,建設する
1135,bauen::V,construi,建設する
1136,reparieren::V,repara,直す
1137,reparieren::V,repara,修理する
1138,verbessern::V,ameliora,改良する
1139,verbessern::V,îmbunătăți,改良する
1140,ändern::V,schimba,変える
1141,ändern::V,modifica,変える
1142,graben::V,săpa,掘る
1143,beugen::V,curba,折る
1144,biegen::V,îndoi,曲げる
1145,biegen::V,încovoia,曲げる
1146,drehen::V,învârti,回す
1147,wenden::V,întoarce,裏返す
1148,umdrehen::V,învârti,裏返す
1149,umdrehen::V,întoarce,裏返す
1150,heben::V,ridica,挙げる
1151,hochheben::V,ridica,持ち上げる
1152,ergreifen::V,lua,取り上げる
1153,ergreifen::V,apuca,取り上げる
1154,halten::V,ține,持つ
1155,drücken::V,apăsa,押す
1156,drücken::V,strânge,押す
1157,schieben::V,împinge,ずらす
1158,kratzen::V,zgâria,引っ掻く
1159,lecken::V,linge,なめる
1160,beißen::V,mușca,噛む
1161,abreißen::V,rupe,剝ぎ取る
1162,abreißen::V,smulge,剝ぎ取る
1163,abschneiden::V,scurta,切り取る
1164,binden::V,lega,縛る
1165,stecken::V,pune,差し込む
1166,brechen::V,rupe,破る
1167,brechen::V,frânge,破る
1168,klopfen::V,ciocăni,とんとん叩く
1169,hauen::V,lovi,叩く
1170,kleben::V,lipi,貼る
1171,kleben::V,lipi,くっ付ける
1172,reiben::V,freca,擦る
1173,reiben::V,fricționa,擦る
1174,streichen::V,unge,塗る
1175,schleifen::V,ascuți,研ぐ
1176,schneiden::V,tăia,切る
1177,rütteln::V,zgâlțâi,揺さぶる
1178,schütteln::V,scutura,振る
1179,schütteln::V,scutura,揺さぶる
1180,schwenken::V,agita,振る
1181,schütten::V,vărsa,注ぐ
1182,füllen::V,umple,いっぱいにする
1183,einwickeln::V,înveli,包む
1184,einwickeln::V,înfășura,包む
1185,tragen::V,căra,運ぶ
1186,schleppen::V,târî,引きずる
1187,ziehen::V,trage,引く
1188,aufbewahren::V,păstra,預かる
1189,aufbewahren::V,conserva,預かる
1190,werfen::V,arunca,投げる
1191,fangen::V,prinde,受ける
1192,packen::V,apuca,掴む
1193,verstecken::V,ascunde,隠す
1194,teilen::V,împărți,分ける
1195,schicken::V,trimite,送る
1196,bringen::V,aduce,持って行く
1197,hinzufügen::V,adăuga,加える
1198,bekommen::V,obține,得る
1199,bekommen::V,dobândi,得る
1200,erhalten::V,primi,受ける
1201,erhalten::V,căpăta,受ける
1202,nehmen::V,lua,取る
1203,wählen::V,opta,選ぶ
1204,wählen::V,alege,選ぶ
1205,auswählen::V,selecta,選ぶ
1206,bewahren::V,păstra,保存する
1207,behindern::V,stingheri,妨害する
1208,verderben::V,strica,台無しにする
1209,beschädigen::V,strica,損傷する
1210,zerbrechen::V,rupe,割る
1211,zerbrechen::V,frânge,割る
1212,zerreißen::V,rupe,引き裂く
1213,zerreißen::V,sfâșia,引き裂く
1214,zerstören::V,distruge,破壊する
1215,verbrennen::V,arde,焼く
1216,verbrennen::V,incendia,焼く
1217,geben::V,da,上げる
1218,reichen::V,întinde,渡す
1219,schenken::V,dărui,贈る
1220,versprechen::V,făgădui,約束する
1221,wünschen::V,ura,望む
1222,loben::V,lăuda,褒める
1223,küssen::V,săruta,キスする
1224,wiegen::V,legăna,揺する
1225,zudecken::V,acoperi,覆う
1226,wecken::V,trezi,起こす
1227,wecken::V,deștepta,起こす
1228,zeigen::V,arăta,見せる
1229,führen::V,călăuzi,案内する
1230,lehren::V,preda,教える
1231,lehren::V,învăța,教える
1232,unterrichten::V,învăța,通知する
1233,unterrichten::V,instrui,通知する
1234,aufziehen::V,crește,育てる
1235,leiten::V,duce,導く
1236,leiten::V,conduce,導く
1237,antreiben::V,împinge,励ます
1238,antreiben::V,încuraja,励ます
1239,lassen::V,pune pe să,～させる
1240,einladen::V,invita,誘う
1241,einladen::V,invita,招待する
1242,vereinigen::V,uni,一つにする
1243,vereinigen::V,întruni,一つにする
1244,besuchen::V,vizita,訪ねる
1245,besuchen::V,face o vizită,訪ねる
1246,treffen::V,întâlni,出会う
1247,sich versammeln::V,se aduna,集まる
1248,spielen::V,se juca,遊ぶ
1249,singen::V,cânta,歌う
1250,tanzen::V,dansa,踊る
1251,sich trennen::V,se separa,別れる
1252,sich trennen::V,se despărți,別れる
1253,verlassen::V,părăsi,別れる
1254,verlassen::V,abandona,別れる
1255,retten::V,salva,救う
1256,retten::V,salva,助ける
1257,bewachen::V,păzi,見張る
1258,bewachen::V,păzi,軽微する
1259,schützen::V,ocroti,保護する
1260,schützen::V,proteja,保護する
1261,verteidigen::V,apăra,守る
1262,sich schlagen::V,se bate,殴る
1263,schießen::V,trage,撃つ
1264,siegen::V,birui,勝つ
1265,siegen::V,învinge,勝つ
1266,ärgern::V,supăra,怒らせる
1267,schlagen::V,lovi,殴る
1268,treten::V,călca,蹴る
1269,stechen::V,înțepa,突く
1270,stechen::V,împunge,突く
1271,stoßen::V,împinge,突く
1272,stehlen::V,fura,盗る
1273,stören::V,deranja,構う
1274,belästigen::V,importuna,邪魔する
1275,verbergen::V,ascunde,隠す
1276,täuschen::V,amăgi,だます
1277,betrügen::V,înșela,だます
1278,töten::V,omorî,殺す
1279,wohnen::V,sta,住む
1280,wohnen::V,locui,住む
1281,arbeiten::V,lucra,働く
1282,sammeln::V,aduna,集める
1283,sammeln::V,aduna,収集する
1284,sammeln::V,colecționa,集める
1285,sammeln::V,colecționa,収集する
1286,pflücken::V,culege,摘む
1287,jagen::V,vâna,狩りをする
1288,fischen::V,pescui,釣る
1289,fassen::V,prinde,捕る
1290,hüten::V,paște,放牧する
1291,treiben::V,mână,追う
1292,anbinden::V,lega,繋ぐ
1293,füttern::V,da de mâncare,餌をやる
1294,melken::V,mulge,搾乳する
1295,hacken::V,toca,刻む
1296,hacken::V,sparge,刻む
1297,gießen::V,uda,水をやる
1298,reifen::V,pârgui,熟す
1299,zubereiten::V,găti,調理する
1300,kochen::V,găti,煮る
1301,backen::V,coace,焼く
1302,braten::V,coace,焼く
1303,braten::V,coace,炒める
1304,umrühren::V,mesteca,混ぜる
1305,stricken::V,împleti,編む
1306,nähen::V,coase,縫う
1307,färben::V,vopsi,染める
1308,färben::V,colora,染める
1309,reinigen::V,curăți,掃除する
1310,waschen::V,spăla,洗う
1311,waschen::V,spăla,洗濯する
1312,abwischen::V,șterge,拭く
1313,spülen::V,clăti,洗う
1314,spülen::V,clăti,すすぐ
1315,fegen::V,mătura,掃除する
1316,kehren::V,mătura,掃く
1317,baden::V,se scălda,入浴する
1318,sich waschen::V,se spăla,洗う
1319,ausziehen::V,și scoate,脱ぐ
1320,anziehen::V,îmbrăca,着る
1321,sich anziehen::V,se îmbrăca,着る
1322,kämmen::V,pieptăna,梳く
1323,schmücken::V,împodobi,飾る
1324,sagen::V,zice,言う
1325,sagen::V,spune,言う
1326,sprechen::V,vorbi,話す
1327,reden::V,vorbi,話す
1328,reden::V,discuta,話す
1329,sich unterhalten::V,conversa,話をする
1330,sich unterhalten::V,sta de vorbă,話をする
1331,fragen::V,întreba,聞く
1332,bitten::V,ruga,頼む
1333,bitten::V,ruga,お願いする
1334,erzählen::V,spune,物語る
1335,erzählen::V,povesti,物語る
1336,mitteilen::V,comunica,伝える
1337,mitteilen::V,înștiința,伝える
1338,nennen::V,numi,名づける
1339,nennen::V,chema,名づける
1340,rufen::V,chema,呼ぶ
1341,prahlen::V,se făli,自慢する
1342,übersetzen::V,traduce,訳す
1343,denken::V,gândi,考える
1344,glauben::V,crede,信じる
1345,bemerken::V,observa,気が付く
1346,erkennen::V,cunoaște,認識する
1347,erkennen::V,recunoaște,認識する
1348,begreifen::V,pricepe,分かる
1349,begreifen::V,înțelege,分かる
1350,verstehen::V,înțelege,聞き取る
1351,lernen::V,învăța,学ぶ
1352,lernen::V,învăța,勉強する
1353,wissen::V,ști,知っている
1354,sich erinnern an::V,a-și aminti de,思い出す
1355,vergessen::V,uita,忘れる
1356,messen::V,măsura,計る
1357,messen::V,măsura,測定する
1358,zählen::V,număra,数える
1359,rechnen::V,calcula,計算する
1360,lesen::V,citi,読む
1361,malen::V,picta,描く
1362,zeichnen::V,desena,写生する
1363,schreiben::V,scrie,書く
1364,besitzen::V,avea,所持する
1365,besitzen::V,poseda,所持する
1366,kaufen::V,cumpăra,買う
1367,verkaufen::V,vinde,売る
1368,bezahlen::V,plăti,払う
1369,bezahlen::V,achita,払う
1370,zahlen::V,plăti,支払う
1371,beherrschen::V,stăpâni,支配する
1372,ertragen::V,răbda,耐える
1373,ertragen::V,suporta,耐える
