,Concept_ID,sah,mn
750,dumm::A,акаары,тэнэг
751,faul::A,нэс,залхуу
752,fleißig::A,кыһамньылаах,чармайлтгай
753,geizig::A,иҥсэлээх,харамч
754,klug::A,өйдөөх,цэцэн
755,geschickt::A,наһаа дьоҕурдаах,дүйтэй
756,lieb::A,тапталлаах,хайрт
757,lustig::A,көрдөөх,цэнгэлтэй
758,sanft::A,намчы,наалинхай
759,sanft::A,сымнаҕас,наалинхай
760,hungrig::A,аччык,өлөн
761,hungrig::A,аччык,өлссөн
762,krank::A,ыалдьар,өвчтэй
763,nackt::A,сыгынньах,нүцгэн
764,traurig::A,санаарҕабыллаах,гунигт
765,lebendig::A,тыыннаах,амьд
766,lebendig::A,тыыннаах,амьтай
767,gut::A,үтүө,сайн
768,gut::A,үчүгэй,сайн
769,schlecht::A,куһаҕан,муу
770,schlecht::A,куһаҕан,өөдгүй
771,richtig::A,сөп,зөв
772,richtig::A,сөп,зүйтэй
773,schlimm::A,сидьиҥ,муухай
774,schlimm::A,быдьар,муухай
775,wahr::A,кырдьык,үнэн
776,wahr::A,кырдьык,жинхэнэ
777,alt::A,былыргы,хуучин
778,neu::A,саҥа,шинэ
779,ehemalig::A,урукку,агсан
780,ehemalig::A,урукку,байсан
781,alt[Lebewesen]::A,кырдьаҕас,өвгөн
782,alt[Lebewesen]::A,кырдьаҕас,хижээл
783,jung::A,эдэр,залуу
784,arm::A,дьадаҥы,ядуу
785,reich::A,баай,баян
786,reich::A,баай,баялаг
787,bekannt::A,билэр,танил
788,berühmt::A,аатырбыт,цуутай
789,berühmt::A,аатырбыт,алдартай
790,fremd::A,атын,харь
791,fremd::A,атын,гадаад
792,verschieden::A,араас,ондоо
793,verschieden::A,араас,янз янзын
794,nah::A,чугас,ойрын
795,nah::A,чугас,дөтийн
796,fern::A,ыраах,холын
797,linker::A,хаҥас,буруу
798,rechter::A,уҥа,баруун
799,anderer::A,атын,өөр
800,anderer::A,атын,нөгөө
801,erster::A,маҥнайгы,нэгдэх
802,erster::A,маҥнайгы,нэгдүгээр
803,zweiter::A,иккис,хоёрдугаар
804,dritter::A,үһүс,гуравдугаар
805,letzter::A,тиһэх,сүүлийн
806,allein::ADV,соҕотох,ганцаараа
807,auf einmal::ADV,биирдэ,нэгмөсөн
808,zusammen::ADV,холбуу,цуг
809,zusammen::ADV,холбуу,хамт
810,lange::ADV,уһуннук,удаан
811,plötzlich::ADV,эмискэ,гэнэт
812,sofort::ADV,тута,дороо
813,später::ADV,хойут,дараа
814,jetzt::ADV,билигин,өнөө
815,heute::ADV,бүгүн,өнөө
816,heute::ADV,бүгүн,өнөөдөр
817,morgen::ADV,сарсын,маргааш
818,morgen::ADV,сарсын,маргаадар
819,bald::ADV,өтөр,түргэн
820,bald::ADV,өтөр,удахгүй
821,dann::ADV,кэнна,хожим
822,dann::ADV,кэнна,тэгээд
823,gestern::ADV,бэҕэһээ,өчигдөр
824,einst::ADV,биир төгүл,нэг
825,einst::ADV,арай биирдэ,нэг
826,damals::ADV,оччоҕо,тэгэхэд
827,danach::ADV,аары,тэгээд
828,danach::ADV,аары,дараа нь
829,danach::ADV,ол кэнниттэн,тэгээд
830,danach::ADV,ол кэнниттэн,дараа нь
831,vorher::ADV,урут,урьд
832,zuerst::ADV,маҥнай,анх
833,zuerst::ADV,маҥнай,эхлээд
834,einmal::ADV,биирдэ,нэг удаа
835,manchmal::ADV,арыт,хааяа
836,manchmal::ADV,арыт,заримдаа
837,oft::ADV,чаастатык,олонтоо
838,immer::ADV,мэлдьи,байнга
839,niemals::ADV,хаһан да,хэзээ ч
840,niemals::ADV,хаһан да,хэдийд ч
841,hier::ADV,маныаха,энд
842,hierhin::ADV,бэттэх,нааш
843,von hier::ADV,мантан,эндээс
844,dort::ADV,онно,тэнд
845,dorthin::ADV,онно,тийш
846,geradeaus::ADV,быһа,шулуун
847,geradeaus::ADV,быһаччы,шулуун
848,vorwärts::ADV,инники,урагшаа
849,rückwärts::ADV,төттөру,буцаан
850,rückwärts::ADV,төттөру,сөөргөө
851,zurück::ADV,төттөрү,буцаж
852,zurück::ADV,төттөрү,гэдрэг
853,unten::ADV,аллара,дор
854,hinab::ADV,аллара,уруу
855,oben::ADV,үөһэ,дээр
856,hinauf::ADV,өрө,өөд
857,hinauf::ADV,өрө,дээш
858,hinauf::ADV,үөһэ,өөд
859,hinauf::ADV,үөһэ,дээш
860,überall::ADV,бэйдиэ,хааяагүй
861,überall::ADV,бэйдиэ,энд тэндгүй
862,nicht::ADV,буолбатах,эс
863,nicht::ADV,буолбатах,-гүй
864,ein wenig::ADV,кыратык,жаахан
865,kaum::ADV,нэһиилэ,арай
866,kaum::ADV,нэһиилэ,арай гэж
867,sehr::ADV,бэрт,тун
868,sehr::ADV,наһаа,тун
869,so::ADV,оччо,тэгж
870,so::ADV,оччо,ингээд
871,so::ADV,оннук,тэгж
872,so::ADV,оннук,ингээд
873,noch::ADV,өссө,дахин
874,noch::ADV,өссө,дахиад
875,nur::ADV,эрэ,зөвхөн
876,nur::ADV,эрэ,гагцхүү
877,nur::ADV,сыччах,зөвхөн
878,nur::ADV,сыччах,гагцхүү
879,schon::ADV,бэлиэр,нэгэнт
880,wieder::ADV,эмиэ,дахин
881,wieder::ADV,эмиэ,дахиад
882,vergebens::ADV,таак,хий
883,vor::PRP,иннигэр,өмнө
884,hinter::PRP,кэлин,ард
885,unter::PRP,-ҕа,доор
886,unter::PRP,оһох түгэҕэ,доор
887,durch::PRP,курдары,дундуур
888,neben::PRP,аттыгар,хажууд
889,zwischen::PRP,ыккардынан,завсар
890,zwischen::PRP,ыккардынан,хооронд
891,wegen::PRP,уҥуортан,төлөө
892,wegen::PRP,уҥуортан,дээрээс
893,dies::PRN,ити,энэ
894,dies::PRN,бу,энэ
895,das::PRN,били,тэр
896,alles::PRN,барыта,цөм
897,alles::PRN,барыта,бүгд
898,ich::PRN,мин,би
899,du::PRN,эн,чи
900,er::PRN,кнни,тэр
901,er::PRN,кнни,тэр хүн
902,wir::PRN,биһиги,бид
903,ihr::PRN,эһиги,та нар
904,sie::PRN,кинилэр,тэд
905,was::FPRN,туох,юу
906,wer::FPRN,ким,хэн
907,wo::FADV,ханна,хаа
908,wo::FADV,ханна,хаана
909,wohin::FADV,ханна,хааш
910,wohin::FADV,ханна,хаана
911,wie::FADV,хайдах,яаж
912,wie::FADV,хайдах,хэрхэн
913,warum::FADV,тоҕо,юунд
914,warum::FADV,тоҕо,яагаад
915,wieviel::FNUM,төһө,хэдий
916,wieviel::FNUM,төһө,хэд
917,eins::NUM,биир,нэг
918,zwei::NUM,икки,хоёр
919,drei::NUM,үс,гурав
920,vier::NUM,түөрт,дөрөв
921,fünf::NUM,биэс,тав
922,sechs::NUM,алта,зургаа
923,sieben::NUM,сэттэ,долоо
924,acht::NUM,аҕыс,найм
925,neun::NUM,тоҕус,ес
926,zehn::NUM,уон,арав
927,elf::NUM,уон биир,арван нэг
928,zwölf::NUM,уон икки,арван хоёр
929,zwanzig::NUM,сүүрбэ,хорь
930,dreißig::NUM,отут,гуч
931,vierzig::NUM,түөрт уон,дөч
932,fünfzig::NUM,биэс уон,тавь
933,sechzig::NUM,алта уон,жар
934,siebzig::NUM,сэттэ уон,дал
935,achtzig::NUM,аҕыс уон,ная
936,neunzig::NUM,тоҕус уонус,ер
937,hundert::NUM,сүүс,зуу
938,tausend::NUM,тыһыынча,мянга
939,und::CNJ,да,ч
940,und::CNJ,да,болон
941,und::CNJ,уонна,ч
942,und::CNJ,уонна,болон
943,und::CNJ,итиэннэ,ч
944,und::CNJ,итиэннэ,болон
945,oder::CNJ,эбэтэр,буюу
946,stehen::V,тур,зогсох
947,sitzen::V,олор,суух
948,liegen::V,сыт,хэвтэх
949,hängen::V,санньылый,өлгөөтэй байх
950,hängen::V,санньылый,дүүжлээтэй байх
951,werden::V,буол,болох
952,passieren::V,буол,тохиох
953,beginnen::V,саҕалан,эхлэх
954,enden::V,бүт,дүүрэх
955,wechseln::V,уларый,хувирах
956,aufgehen[Sonne]::V,ой,мандах
957,untergehen[Sonne]::V,киир,жаргах
958,scheinen[Sonne]::V,сырдат,гэрэлтэх
959,donnern::V,эт,дуугарах
960,wehen::V,үр,салхилах
961,wehen::V,үр,хөөрөгдөх
962,strömen::V,кутулун,гүйх
963,strömen::V,кутулун,урсах
964,fließen::V,сүүр,урсах
965,sich drehen::V,эргий,эргэлдэх
966,schwanken::V,биэтэҥнээ,хэлбэлзэх
967,schwingen::V,эйэҥнээ,ганхах
968,schwingen::V,эйэҥнээ,хэлбэлзэх
969,fallen::V,оҕут,унах
970,brennen::V,умай,шатах
971,rauchen::V,буруолаа,баагих
972,regnen::V,самыырдаа,бороо орно
973,gefrieren::V,тоҥ,хөлдөх
974,tauen::V,ир,хайлах
975,schmelzen::V,уулун,уярах
976,trocknen::V,куур,хатах
977,sieden::V,оргуй,буцлах
978,sieden::V,оргуй,даргилах
979,faulen::V,сытый,үжрэх
980,faulen::V,сытый,өмхийрөх
981,verfaulen::V,сытыйан_хаал,бээх
982,verfaulen::V,сытыйан_хаал,өгрөх
983,reißen::V,хайыт,цуурах
984,reißen::V,быһытталан,цуурах
985,versinken::V,тимир,живэх
986,versinken::V,батылын,живэх
987,vergehen::V,дьай,нөгчих
988,vergehen::V,дьай,өнгөрөх
989,erscheinen::V,көһүн,гарах
990,erscheinen::V,көһүн,бултайх
991,verschwinden::V,сүт,далд орох
992,verschwinden::V,сүт,алга болох
993,sinken::V,намтаа,татрах
994,sinken::V,намтаа,доошлох
995,abnehmen::V,аччаа,багасах
996,abnehmen::V,аччаа,хорогдох
997,zunehmen::V,элбээ,ихсэх
998,steigen::V,үрдээ,нэмэгдэх
999,wachsen::V,үүн,өсөх
1000,wachsen::V,үүн,ургах
1001,glänzen::V,кылбай,гилгэнэх
1002,glänzen::V,кылбай,гилбэгнэх
1003,funkeln::V,күлүмнээ,гялжах
1004,funkeln::V,күлүмнээ,гялалзах
1005,funkeln::V,күлүмүрдээ,гялжах
1006,funkeln::V,күлүмүрдээ,гялалзах
1007,lärmen::V,тыаһаа,шуугих
1008,läuten::V,собуоннаа,цохих
1009,klingeln::V,линкинээ,хонхдох
1010,klingeln::V,линкинээ,дуугарах
1011,klirren::V,айгырат,хангир жингэр хийх
1012,brausen::V,сирилээ,бургилах
1013,rauschen::V,суугунаа,сэржигнэх
1014,klingen::V,доргуй,хангинах
1015,bellen::V,үр,хуцах
1016,heulen::V,улуй,улих
1017,blasen::V,үр,үлзэх
1018,pfeifen::V,иһиир,исгэрэх
1019,schreien::V,кылан,хашгирах
1020,schreien::V,хаһыытаа,хашгирах
1021,stöhnen::V,ынчыктаа,ёолох
1022,stöhnen::V,ынчыктаа,гэнгэнэх
1023,zittern::V,титирээ,дагжих
1024,zittern::V,дьигиһий,дагжих
1025,leben::V,олор,амьдрах
1026,geboren werden::V,төрөө,төрөх
1027,atmen::V,тыын,амьсгалах
1028,trinken::V,ис,уух
1029,essen::V,аһаа,идэх
1030,schlucken::V,ыйыһын,залгих
1031,müde werden::V,сылай,ядрах
1032,einschlafen::V,утуйан хаал,унтчих
1033,schlafen::V,утуй,унтах
1034,schlafen::V,утуйа сыт,унтах
1035,aufwachen::V,уһугун,сэрэх
1036,aufstehen::V,тур,босох
1037,sich erholen::V,сынньан,амрах
1038,krank werden::V,ыарый,өвдөж эхлэх
1039,krank sein::V,ыарый,өвдөх
1040,krank sein::V,ыарыт,өвдөх
1041,schmerzen::V,ыарыт,өвдөх
1042,schmerzen::V,ыарыт,шархирах
1043,husten::V,сөтөлүн,ханиах
1044,genesen::V,көн,засрах
1045,sterben::V,өл,үхэх
1046,sterben::V,өл,нас барах
1047,umkommen::V,өл,үхэх
1048,umkommen::V,оҕут,үхэх
1049,sich bewegen::V,хамсаа,хөдлөх
1050,sich rühren::V,хамсаа,хөдлөх
1051,sich erheben::V,тур,босох
1052,sich setzen::V,олор,суух
1053,hinfallen::V,оҕут,ойчих
1054,laufen::V,хаам,явган явах
1055,schreiten::V,атыллаа,алхах
1056,spazierengehen::V,дьаарбай,зугаалах
1057,eilen::V,тиэтэй,хурдлах
1058,sich beeilen::V,ыксаа,яарах
1059,sich beeilen::V,ыксаа,шамдах
1060,sausen::V,элээр,давхих
1061,rennen::V,сүүрэкэлээ,гүйх
1062,springen::V,ой,харайх
1063,springen::V,ой,дэвхрэх
1064,springen::V,ыстан,харайх
1065,springen::V,ыстан,дэвхрэх
1066,klettern::V,ытын,авирах
1067,schaukeln::V,эйэҥнээ,ганхалзах
1068,schaukeln::V,биэрэҥнээ,ганхалзах
1069,kriechen::V,сыыл,мөлхөх
1070,schwimmen::V,уһун,сэлэх
1071,schwimmen::V,харбаа,сэлэх
1072,tauchen::V,умус,шунгах
1073,rudern::V,эрт,сэлүүрдэх
1074,fahren::V,айаннаа,явах
1075,fliegen::V,көт,нисэх
1076,gehen::V,бар,явах
1077,weggehen::V,бар,явах
1078,abfahren::V,бар,одох
1079,abfahren::V,бар,хөдлөх
1080,anhalten::V,тохтоо,зогсох
1081,hineingehen::V,киир,орох
1082,eintreten::V,киир,орох
1083,kommen::V,кэл,ирэх
1084,ankommen::V,кэл,хүрэх
1085,ankommen::V,тиий,хүрэх
1086,zurückkommen::V,төнүн,харих
1087,zurückkommen::V,төнүн,буцаж ирэх
1088,bleiben::V,хаал,үлдэх
1089,warten::V,көһүт,хүлээх
1090,erwarten::V,күүт,хүлээх
1091,erwarten::V,көһүт,хүлээх
1092,suchen::V,ирдээ,эрэх
1093,suchen::V,ирдээ,бэдрэх
1094,suchen::V,көрдөө,эрэх
1095,suchen::V,көрдөө,бэдрэх
1096,finden::V,бул,олох
1097,versuchen::V,сорун,оролдох
1098,vorbereiten::V,бэлэмнээ,бэлтгэх
1099,lieben::V,таптаа,янаглах
1100,mögen::V,сөбүл,таалах
1101,lachen::V,күл,инээх
1102,rühren::V,долгут,сэтгэл уяруулах
1103,weinen::V,ытаа,уйлах
1104,schimpfen::V,үөҕүс,хараах
1105,sich ärgern::V,кыыһыр,уурлах
1106,sich ärgern::V,кыйахан,уурлах
1107,sich fürchten::V,куттан,айх
1108,sich fürchten::V,дьиксин,айх
1109,fürchten::V,дьиксин,айх
1110,fürchten::V,куттан,айх
1111,fliehen::V,күрээ,зугтах
1112,fliehen::V,күрээ,гүйж очих
1113,flüchten::V,күрээ,оргох
1114,sehen::V,көр,үзэх
1115,anschauen::V,көр,харах
1116,ansehen::V,көр,харах
1117,hören::V,бил,дуулах
1118,hören::V,иһит,дуулах
1119,zuhören::V,иһит,чагнах
1120,probieren::V,боруобалаан көр,амсаж үзэх
1121,probieren::V,амсайан көр,амсаж үзэх
1122,riechen::V,сытырҕаа,үнэрлэх
1123,fühlen::V,бил,мэдрэх
1124,scheinen::V,көһүн,шиг үзэгдэх
1125,zu sehen sein::V,көһүн,үзэгдэх
1126,zu sehen sein::V,көһүн,харагдах
1127,vernehmen::V,иһит,дуулах
1128,frieren::V,тоҥ,даарах
1129,frieren::V,үлүй,даарах
1130,tun::V,гын,хийх
1131,tun::V,гын,үйлдэх
1132,können::V,кыай,болох
1133,wollen::V,баҕар,хүсэх
1134,anfangen::V,саҕалаа,эхлэх
1135,beenden::V,бүтэр,дуусгах
1136,aufhören::V,уурай,болих
1137,aufhören::V,уурай,зогсох
1138,gelingen::V,сатан,бүтэх
1139,geraten::V,баар буолан биэр,илрэх
1140,geraten::V,баар буола тус,илрэх
1141,geraten::V,буолан таҕыс,илрэх
1142,öffnen::V,ас,нээх
1143,öffnen::V,ас,тайлах
1144,schließen::V,сап,хаах
1145,schließen::V,хатаа,хаах
1146,stellen::V,уур,тавих
1147,stellen::V,уур,босгох
1148,stellen::V,туруор,тавих
1149,stellen::V,туруор,босгох
1150,setzen::V,туруор,суулгах
1151,setzen::V,уур,суулгах
1152,legen::V,уур,хийх
1153,legen::V,уур,тавих
1154,berühren::V,тыыт,шүргэх
1155,berühren::V,таарый,шүргэх
1156,verbinden::V,кэлгий,залгах
1157,bedecken::V,бүрүй,бүрэх
1158,aufhängen::V,ыйаа,өлгөх
1159,aufhängen::V,ыйаа,дүүжлэх
1160,anzünden::V,умат,асаах
1161,anzünden::V,умат,ноцоох
1162,aufheben::V,өрө тарт,өргөх
1163,zurücklassen::V,бырах,орхих
1164,zurücklassen::V,бырах,үлдээх
1165,verlieren::V,сүтэр,гээх
1166,fallen lassen::V,түһэр,унагах
1167,fallen lassen::V,мүлчү тут,унагах
1168,machen::V,оҥор,хийх
1169,machen::V,оҥор,гаргах
1170,machen::V,оҥоһун,хийх
1171,machen::V,оҥоһун,гаргах
1172,herstellen::V,оҥор,бүтээх
1173,bauen::V,тут,барих
1174,reparieren::V,абырахтаа,засах
1175,reparieren::V,абырахтаа,сэлбэх
1176,verbessern::V,тупсар,засах
1177,verbessern::V,тупсар,сайжруулах
1178,ändern::V,уларыт,өөрчлөх
1179,graben::V,хас,малтах
1180,beugen::V,бокут,бөгтийлгөх
1181,beugen::V,токурут,бөгтийлгөх
1182,beugen::V,бүк баттаа,бөгтийлгөх
1183,biegen::V,иэх,матах
1184,biegen::V,иэх,муруйлгах
1185,biegen::V,өҕүлүннэр,матах
1186,biegen::V,өҕүлүннэр,муруйлгах
1187,drehen::V,эргит,эргүүлэх
1188,drehen::V,эргичит,эргүүлэх
1189,wenden::V,эргилин,эргүүлэх
1190,umdrehen::V,түҥнэр,хөрвүүлэх
1191,heben::V,көтөх,өргөх
1192,hochheben::V,таһаар,өргөх
1193,ergreifen::V,тут,атгах
1194,halten::V,тут,барих
1195,drücken::V,ык,дарах
1196,schieben::V,ас,түлхэх
1197,kratzen::V,кыһыы,хусах
1198,kratzen::V,кыһыы,маажих
1199,lecken::V,салаа,долоох
1200,beißen::V,ытыр,зуух
1201,beißen::V,ытыр,хазах
1202,abreißen::V,быһа тарт,таслах
1203,abreißen::V,туура тарт,таслах
1204,abschneiden::V,быс,тайрах
1205,abschneiden::V,быһан ыл,тайрах
1206,abschneiden::V,быһа баттаа,тайрах
1207,binden::V,кэлгий,боох
1208,binden::V,кэлгий,хүлэх
1209,stecken::V,батары ас,шаах
1210,stecken::V,батары ас,шигтгэх
1211,brechen::V,тоһут,хугалах
1212,klopfen::V,тоҥсуй,цохих
1213,klopfen::V,тоҥсуй,тогших
1214,hauen::V,оҕус,дэлдэх
1215,kleben::V,силимнээ,наах
1216,reiben::V,аал,нухах
1217,reiben::V,аал,нидчих
1218,streichen::V,сыбаа,нялах
1219,streichen::V,сыбаа,түрхэх
1220,schleifen::V,чочуй,билүүдэх
1221,schleifen::V,чочуй,гуранздах
1222,schneiden::V,быс,огтлох
1223,rütteln::V,иэҕэҥнэт,холхнулах
1224,schütteln::V,сахсый,сэгсрэх
1225,schwenken::V,дайбаа,дэвэх
1226,schwenken::V,дайбаа,даллах
1227,schütten::V,кут,цутгах
1228,schütten::V,кут,аягалах
1229,füllen::V,толор,дүүргэх
1230,einwickeln::V,суулаа,боох
1231,einwickeln::V,суулаа,ороох
1232,tragen::V,ит,авчрах
1233,schleppen::V,сос,чирэх
1234,ziehen::V,тарт,татах
1235,aufbewahren::V,уур,хадгалах
1236,aufbewahren::V,харай,хадгалах
1237,werfen::V,бырах,хаях
1238,werfen::V,бырах,шидэх
1239,fangen::V,хап,барих
1240,packen::V,тут,шүүрэх
1241,verstecken::V,саһыар,нуух
1242,teilen::V,үллэр,хуваах
1243,schicken::V,ыыт,илгээх
1244,schicken::V,ыыт,явуулах
1245,bringen::V,аҕал,авчрах
1246,bringen::V,аҕал,аваачих
1247,hinzufügen::V,эп,нэмэх
1248,bekommen::V,ыл,хүлээн авах
1249,bekommen::V,булун,хүлээн авах
1250,erhalten::V,ыл,хүлээн авах
1251,nehmen::V,ыл,авах
1252,wählen::V,быыбардаа,сонгох
1253,auswählen::V,тал,шилэх
1254,bewahren::V,харай,гамнах
1255,behindern::V,мэһэйдээ,саад хийх
1256,behindern::V,мэһэйдээ,тотгор болох
1257,verderben::V,буорту гын,эвдэх
1258,beschädigen::V,алдьат,гэмтээх
1259,zerbrechen::V,үлтүрүт,хагалах
1260,zerbrechen::V,үлтүрүт,хага цохих
1261,zerreißen::V,хайыта тарт,урах
1262,zerstören::V,алдьат,эвдэх
1263,zerstören::V,алдьат,сүйтгэх
1264,verbrennen::V,уоттаа,шатаах
1265,geben::V,биэр,өгөх
1266,reichen::V,аҕал,өгөх
1267,reichen::V,аҕал,дамжуулах
1268,schenken::V,бэлэхтээ,бэлэглэх
1269,versprechen::V,эрэннэр,амлах
1270,wünschen::V,баҕар,ерөөх
1271,loben::V,хайҕаа,магтах
1272,loben::V,хайҕаа,сайшаах
1273,küssen::V,уураа,озох
1274,küssen::V,уураа,үнсэх
1275,wiegen::V,бигээ,бүүвэйлэх
1276,zudecken::V,сап,хучих
1277,zudecken::V,сап,бүтээх
1278,zudecken::V,бүрүй,хучих
1279,zudecken::V,бүрүй,бүтээх
1280,wecken::V,уһугуннар,сэрээх
1281,zeigen::V,көрдөр,үзүүлэх
1282,führen::V,салай,хөтлөх
1283,lehren::V,үөрэт,заах
1284,unterrichten::V,үөрэт,сургах
1285,aufziehen::V,иит,өсгөх
1286,aufziehen::V,иит,хүмүүжүүлэх
1287,leiten::V,салай,удирдах
1288,antreiben::V,кыһай,шамдуулах
1289,lassen::V,күһэй,-уулах
1290,einladen::V,ыҥыр,залах
1291,vereinigen::V,холбоо,нэгтгэх
1292,vereinigen::V,холбоо,хамтруулах
1293,vereinigen::V,түм,нэгтгэх
1294,vereinigen::V,түм,хамтруулах
1295,besuchen::V,сырыт,зочлох
1296,besuchen::V,билсэ сырыт,зочлох
1297,treffen::V,көрүс,учрах
1298,treffen::V,көрүс,дайралдах
1299,sich versammeln::V,мүһүн,хуралдах
1300,sich versammeln::V,түмүс,хуралдах
1301,spielen::V,оонньоо,наадах
1302,singen::V,ыллаа,дуулах
1303,tanzen::V,үҥкүүлээ,бүжиглэх
1304,sich trennen::V,араҕыс,салах
1305,verlassen::V,хааллар,хаях
1306,retten::V,өрүһүй,гэтэлгэх
1307,bewachen::V,араҥаччылаа,сахих
1308,schützen::V,көмүскээ,хамгаалах
1309,verteidigen::V,көмүскээ,хамгаалах
1310,sich schlagen::V,охсус,зодолдох
1311,schießen::V,ытыалаа,харвах
1312,schießen::V,ытыалаа,буу буудах
1313,siegen::V,хот,ялах
1314,siegen::V,кыай,ялах
1315,ärgern::V,кыыһырт,уурлуулах
1316,ärgern::V,кыыһырт,уур хүргэх
1317,schlagen::V,оҕус,цохих
1318,treten::V,тэп,өшиглөх
1319,stechen::V,кэй,хатгах
1320,stoßen::V,кэп,ёврох
1321,stoßen::V,кэп,нудрах
1322,stoßen::V,үтүрүй,ёврох
1323,stoßen::V,үтүрүй,нудрах
1324,stehlen::V,уор,хулгайлах
1325,stören::V,мэһэйдээ,саад болох
1326,belästigen::V,батар,зовоох
1327,belästigen::V,батар,амраахгүй байх
1328,verbergen::V,кистээ,нуух
1329,verbergen::V,кистээ,далдлах
1330,täuschen::V,албыннаа,мэхлэх
1331,betrügen::V,албыннаа,хуурах
1332,töten::V,өлөр,алах
1333,wohnen::V,олор,суух
1334,wohnen::V,олор,амьдрах
1335,arbeiten::V,үлэлээ,ажиллах
1336,arbeiten::V,үлэлээ,хөдөлмөрлөх
1337,sammeln::V,мус,түүх
1338,sammeln::V,мус,хураах
1339,sammeln::V,хомуй,түүх
1340,sammeln::V,хомуй,хураах
1341,pflücken::V,үргээ,түүх
1342,jagen::V,бултаа,агнах
1343,jagen::V,бултаа,гөрөөлөх
1344,fischen::V,балыктаа,загасчлах
1345,fischen::V,балыктаа,загас барих
1346,fassen::V,тут,барих
1347,hüten::V,манаа,маллах
1348,hüten::V,манаа,хариулах
1349,treiben::V,үүр,туух
1350,anbinden::V,баай,уях
1351,füttern::V,аһат,тэжээх
1352,melken::V,ыа,саах
1353,hacken::V,кэрт,цавчих
1354,gießen::V,сиигирт,услах
1355,reifen::V,бус,боловсрох
1356,zubereiten::V,бэлэмнээ,бэлдэх
1357,kochen::V,буһар,чанах
1358,backen::V,буһар,жигнэх
1359,braten::V,хооруй,шарах
1360,braten::V,хооруй,хайрах
1361,braten::V,ыһаарылаа,шарах
1362,braten::V,ыһаарылаа,хайрах
1363,braten::V,соркуойдаа,шарах
1364,braten::V,соркуойдаа,хайрах
1365,umrühren::V,былаа,хутгах
1366,stricken::V,өр,нэхэх
1367,stricken::V,өр,сүлжих
1368,nähen::V,иистэн,оёх
1369,färben::V,кырааскалаа,будах
1370,reinigen::V,ыраастаа,арилгах
1371,reinigen::V,ыраастаа,цэвэрлэх
1372,waschen::V,сууй,угаах
1373,abwischen::V,сот,арчих
1374,spülen::V,сайҕаа,зайлах
1375,fegen::V,сиппий,хамах
1376,fegen::V,сиппий,шүүрдэх
1377,kehren::V,харбаа,шүүрдэх
1378,kehren::V,харбаа,туужуудах
1379,baden::V,сөтүөлээ,усанд орох
1380,sich waschen::V,суун,биеэ угаах
1381,ausziehen::V,уһул,тайлах
1382,anziehen::V,кэтэрт,өмсөх
1383,sich anziehen::V,таҥын,хувцаслах
1384,kämmen::V,тараа,самнах
1385,schmücken::V,симээ,гоёх
1386,schmücken::V,симээ,чимэх
1387,sagen::V,диэ,гэх
1388,sagen::V,диэ,хэлэх
1389,sprechen::V,эт,ярих
1390,sprechen::V,эт,өгүүлэх
1391,sprechen::V,саҥар,ярих
1392,sprechen::V,саҥар,өгүүлэх
1393,reden::V,кэпсэт,хэлэх
1394,reden::V,кэпсэт,хөөрөлдөх
1395,sich unterhalten::V,кэпсэт,ярилцах
1396,fragen::V,ыйыт,асуух
1397,bitten::V,көрдөс,гуйх
1398,erzählen::V,кэпсээ,өгүүлэх
1399,erzählen::V,сэһэргээ,өгүүлэх
1400,mitteilen::V,биллэр,дуулгах
1401,mitteilen::V,биллэр,мэдээлэх
1402,nennen::V,ааттаа,нэрлэх
1403,rufen::V,ыҥыр,дуудах
1404,prahlen::V,чабылан,бардах
1405,prahlen::V,чабылан,сайрхах
1406,prahlen::V,киһиргээ,бардах
1407,prahlen::V,киһиргээ,сайрхах
1408,übersetzen::V,тылбаастаа,орчуулах
1409,denken::V,санаа,санах
1410,denken::V,толкуйдаа,санах
1411,glauben::V,итэҕэй,итгэх
1412,bemerken::V,бэлиэтээ,ажих
1413,bemerken::V,бэлиэтээ,ажиглах
1414,erkennen::V,бил,таних
1415,begreifen::V,өйдөө,ойлгох
1416,verstehen::V,өйдөө,мэдэж авах
1417,lernen::V,үөрэн,сурах
1418,wissen::V,бил,мэдэх
1419,sich erinnern an::V,аҕын,дурсах
1420,vergessen::V,умун,мартах
1421,messen::V,кэмнээ,хэмжих
1422,messen::V,кээмэйдээ,хэмжих
1423,zählen::V,аах,тоолох
1424,rechnen::V,аах,тооцоох
1425,lesen::V,аах,унших
1426,malen::V,уруһуйдаа,зурах
1427,zeichnen::V,уруһуйдаа,дүрслэн бичих
1428,schreiben::V,суруй,бичих
1429,besitzen::V,баһылаа,эзэмших
1430,kaufen::V,атыылас,худалдан авах
1431,verkaufen::V,атыылаа,худалдах
1432,bezahlen::V,төлөө,төлөх
1433,zahlen::V,төлөө,төлөх
1434,beherrschen::V,баһылаа,эзэмших
1435,ertragen::V,тулуй,тэсэх
