,Concept_ID,se,ta
2041,Schlitten::N,gielká,சகடையிலா வண்டி
2042,Schlitten::N,kiäl'kká,சகடையிலா வண்டி
2043,Schlitten::N,saan,சகடையிலா வண்டி
2044,Schlitten::N,ǩeâlkk,சகடையிலா வண்டி
2045,Schlitten::N,со̄а̄н,சகடையிலா வண்டி
2046,Ski::N,treavka,பனிச் சறுக்கல்
2047,Ski::N,sabek,பனிச் சறுக்கல்
2048,Ski::N,sabet,பனிச் சறுக்கல்
2049,Ski::N,saaveeh,பனிச் சறுக்கல்
2050,Ski::N,koolâs,பனிச் சறுக்கல்
2051,Ski::N,коаллас,பனிச் சறுக்கல்
2052,Ski::N,са̄вехь,பனிச் சறுக்கல்
2053,Lagerfeuer::N,dålle,மூட்டம்
2054,Lagerfeuer::N,sajijdållå,மூட்டம்
2055,Lagerfeuer::N,dolla,மூட்டம்
2056,Lagerfeuer::N,tullâ,மூட்டம்
2057,Lagerfeuer::N,toll,மூட்டம்
2058,Lagerfeuer::N,то̄лл,மூட்டம்
2059,Last::N,maajsoe,பாரம்
2060,Last::N,noade,பாரம்
2061,Last::N,guorbmi,பாரம்
2062,Last::N,kye'rmi,பாரம்
2063,Last::N,nue´đđ,பாரம்
2064,Last::N,kue´rmm,பாரம்
2065,Last::N,нуэдът,பாரம்
2066,Gang::N,vaedtseme,நடை
2067,Gang::N,mannulahka,நடை
2068,Gang::N,johtu,நடை
2069,Gang::N,jotteem,நடை
2070,Gang::N,joto,நடை
2071,Gang::N,jäl'lmõš,நடை
2072,Gang::N,ёадтмушш,நடை
2073,Gang::N,ёадтҌмушш,நடை
2074,Schritt::N,sïlle,காலடி
2075,Schritt::N,lávkke,காலடி
2076,Schritt::N,lávki,காலடி
2077,Schritt::N,lävkki,காலடி
2078,Schritt::N,läu´ǩǩ,காலடி
2079,Schritt::N,ла̄ффьк,காலடி
2080,Norden::N,noerhte,வடக்கு
2081,Norden::N,nuortta,வடக்கு
2082,Norden::N,davvi,வடக்கு
2083,Norden::N,taṿe,வடக்கு
2084,Norden::N,tâ´vv,வடக்கு
2085,Norden::N,таввял,வடக்கு
2086,Süden::N,åarjel,தெற்கு
2087,Süden::N,oarjje,தெற்கு
2088,Süden::N,lulli,தெற்கு
2089,Süden::N,mäddi,தெற்கு
2090,Süden::N,kesipieg'gâ,தெற்கு
2091,Süden::N,saujj,தெற்கு
2092,Süden::N,со̄а̄ййв,தெற்கு
2093,Westen::N,jillie,மேற்கு திசை
2094,Westen::N,alle,மேற்கு திசை
2095,Westen::N,oarji,மேற்கு திசை
2096,Westen::N,uár'ji,மேற்கு திசை
2097,Westen::N,viõstâr,மேற்கு திசை
2098,Westen::N,вуэрьял,மேற்கு திசை
2099,Osten::N,luvlie,கிழக்கு
2100,Osten::N,lulle,கிழக்கு
2101,Osten::N,nuorta,கிழக்கு
2102,Osten::N,nuor'ttâ,கிழக்கு
2103,Osten::N,nuõrti,கிழக்கு
2104,Osten::N,нуҏҏьт,கிழக்கு
2105,Holz::N,moere,மரக்கட்டை
2106,Holz::N,muorra,மரக்கட்டை
2107,Holz::N,muorra,மரக்கட்டை
2108,Holz::N,muoṛâ,மரக்கட்டை
2109,Holz::N,muõrr,மரக்கட்டை
2110,Holz::N,мӯрр,மரக்கட்டை
2111,Brett::N,fealloe,பலகை
2112,Brett::N,fiello,பலகை
2113,Brett::N,lávdi,பலகை
2114,Brett::N,lyev'di,பலகை
2115,Brett::N,lu´vdd,பலகை
2116,Brett::N,лаййт,பலகை
2117,Platte::N,spaagkoe,பலகம்
2118,Platte::N,skierro,பலகம்
2119,Platte::N,skearru,பலகம்
2120,Platte::N,ráptu,பலகம்
2121,Platte::N,ка̄ррьт,பலகம்
2122,Stütze::N,dovtege,அடைப்புகன்
2123,Stütze::N,dåarjege,அடைப்புகன்
2124,Stütze::N,tsagge,அடைப்புகன்
2125,Stütze::N,nihta,அடைப்புகன்
2126,Stütze::N,duvdda,அடைப்புகன்
2127,Stütze::N,caggi,அடைப்புகன்
2128,Stütze::N,cagge,அடைப்புகன்
2129,Stütze::N,cõgldõk,அடைப்புகன்
2130,Stütze::N,стуэлльп,அடைப்புகன்
2131,Stange::N,staavra,கம்பம்
2132,Stange::N,stággo,கம்பம்
2133,Stange::N,hålggå,கம்பம்
2134,Stange::N,stávrá,கம்பம்
2135,Stange::N,stággu,கம்பம்
2136,Stange::N,čuálgui,கம்பம்
2137,Stange::N,kaŋgg,கம்பம்
2138,Stange::N,кэ̄ллт,கம்பம்
2139,Stange::N,пе̄лльк,கம்பம்
2140,Stock::N,galte,குச்சி
2141,Stock::N,klåbpoe,குச்சி
2142,Stock::N,soabbe,குச்சி
2143,Stock::N,soabbi,குச்சி
2144,Stock::N,suáb'bi,குச்சி
2145,Stock::N,suä´b'b,குச்சி
2146,Stock::N,суэммьп,குச்சி
2147,Stab::N,klaahka,கம்பு
2148,Stab::N,soabbe,கம்பு
2149,Stab::N,soabbi,கம்பு
2150,Stab::N,suáb'bi,கம்பு
2151,Stab::N,suä´b'b,கம்பு
2152,Stab::N,суэммьп,கம்பு
2153,Rohr::N,gïrse,குழாய்
2154,Rohr::N,båhttså,குழாய்
2155,Rohr::N,bohcci,குழாய்
2156,Rohr::N,poccee,குழாய்
2157,Rohr::N,puu´lčiǩ,குழாய்
2158,Rohr::N,туррьп,குழாய்
2159,Haus::N,ståapoe,வீடு
2160,Haus::N,goahte,வீடு
2161,Haus::N,stohpu,வீடு
2162,Haus::N,tááḷu,வீடு
2163,Haus::N,tääll,வீடு
2164,Haus::N,пэ̄ҏҏт,வீடு
2165,Heim::N,hïejme,வீடு
2166,Heim::N,viesso,வீடு
2167,Heim::N,ruoktu,வீடு
2168,Heim::N,päikki,வீடு
2169,Heim::N,päi´ǩǩ,வீடு
2170,Heim::N,пэ̄ҏҏт,வீடு
2171,Ofen::N,vuebnie,அடுப்பு
2172,Ofen::N,vuodná,அடுப்பு
2173,Ofen::N,vuobnne,அடுப்பு
2174,Ofen::N,uvdna,அடுப்பு
2175,Ofen::N,uvnâ,அடுப்பு
2176,Ofen::N,ǩiiuǥân,அடுப்பு
2177,Ofen::N,пе̄ххц,அடுப்பு
2178,Ofen::N,кыввкан,அடுப்பு
2179,Fußboden::N,guelpie,தரை
2180,Fußboden::N,guolbbe,தரை
2181,Fußboden::N,láhtti,தரை
2182,Fußboden::N,šalde,தரை
2183,Fußboden::N,šâ´ldd,தரை
2184,Fußboden::N,шалльт,தரை
2185,Tisch::N,buertie,மேசை
2186,Tisch::N,bievdde,மேசை
2187,Tisch::N,beavdi,மேசை
2188,Tisch::N,pevdi,மேசை
2189,Tisch::N,på´rdd,மேசை
2190,Tisch::N,stue´ll,மேசை
2191,Tisch::N,туэлль,மேசை
2192,Stuhl::N,stovle,நாற்காலி
2193,Stuhl::N,ståvllå,நாற்காலி
2194,Stuhl::N,stuollu,நாற்காலி
2195,Stuhl::N,stovli,நாற்காலி
2196,Stuhl::N,stuu´l,நாற்காலி
2197,Stuhl::N,стула,நாற்காலி
2198,Wiege::N,gïerhkeme,தொட்டில்
2199,Wiege::N,vuoggo,தொட்டில்
2200,Wiege::N,geaŧŧu,தொட்டில்
2201,Wiege::N,geaktu,தொட்டில்
2202,Wiege::N,gietkka,தொட்டில்
2203,Wiege::N,kiäh'tu,தொட்டில்
2204,Wiege::N,vogga,தொட்டில்
2205,Wiege::N,кӣткэм,தொட்டில்
2206,Bett::N,seangkoe,படுக்கை
2207,Bett::N,sæŋŋga,படுக்கை
2208,Bett::N,seaŋga,படுக்கை
2209,Bett::N,seŋgâ,படுக்கை
2210,Bett::N,sââ´jj,படுக்கை
2211,Bett::N,вуэдтӭмсайй,படுக்கை
2212,Regal::N,hælla,அலமாரி
2213,Regal::N,hilldo,அலமாரி
2214,Regal::N,hildu,அலமாரி
2215,Regal::N,ildee,அலமாரி
2216,Regal::N,i´lddi,அலமாரி
2217,Regal::N,ылльтэ,அலமாரி
2218,Kiste::N,aeskie,பெட்டி
2219,Kiste::N,kássa,பெட்டி
2220,Kiste::N,kássa,பெட்டி
2221,Kiste::N,árkku,பெட்டி
2222,Kiste::N,ču´ǩǩ,பெட்டி
2223,Kiste::N,чуххьк,பெட்டி
2224,Fenster::N,klaase,சாளரம்
2225,Fenster::N,vinndek,சாளரம்
2226,Fenster::N,láse,சாளரம்
2227,Fenster::N,laasâ,சாளரம்
2228,Fenster::N,ikkân,சாளரம்
2229,Fenster::N,эххкан,சாளரம்
2230,Tür::N,okse,கதவு
2231,Tür::N,uksa,கதவு
2232,Tür::N,uksa,கதவு
2233,Tür::N,uksâ,கதவு
2234,Tür::N,uhss,கதவு
2235,Tür::N,уккс,கதவு
2236,Tor::N,okse,வாசற்கதவு
2237,Tor::N,pårttå,வாசற்கதவு
2238,Tor::N,uksa,வாசற்கதவு
2239,Tor::N,poarta,வாசற்கதவு
2240,Tor::N,porttâ,வாசற்கதவு
2241,Tor::N,uustõk,வாசற்கதவு
2242,Tor::N,čuâlluhss,வாசற்கதவு
2243,Tor::N,уккс,வாசற்கதவு
2244,Zaun::N,haakene,வேலி
2245,Zaun::N,jerra,வேலி
2246,Zaun::N,gárdde,வேலி
2247,Zaun::N,áidi,வேலி
2248,Zaun::N,äiđi,வேலி
2249,Zaun::N,äidd,வேலி
2250,Zaun::N,čuâll,வேலி
2251,Zaun::N,а̄ййт,வேலி
2252,Dach::N,rehpie,கூரை
2253,Dach::N,dæhkko,கூரை
2254,Dach::N,gáhttu,கூரை
2255,Dach::N,káttu,கூரை
2256,Dach::N,laakk,கூரை
2257,Dach::N,пэ̄ҏҏтэ̄ля,கூரை
2258,Dach::N,кры̄ша,கூரை
2259,Leiter::N,raajtere,ஏணி
2260,Leiter::N,tjajmos,ஏணி
2261,Leiter::N,boagos,ஏணி
2262,Leiter::N,ráidalas,ஏணி
2263,Leiter::N,raidlâs,ஏணி
2264,Leiter::N,лествец,ஏணி
2265,Besen::N,saehpie,விளக்குமாறு
2266,Besen::N,gaerpene,விளக்குமாறு
2267,Besen::N,njáman,விளக்குமாறு
2268,Besen::N,luvdá,விளக்குமாறு
2269,Besen::N,luvdá,விளக்குமாறு
2270,Besen::N,västt,விளக்குமாறு
2271,Besen::N,ва̄сст,விளக்குமாறு
2272,Spaten::N,gåajvoe,மண்வெட்டி
2273,Spaten::N,spádá,மண்வெட்டி
2274,Spaten::N,goajvvo,மண்வெட்டி
2275,Spaten::N,goaivu,மண்வெட்டி
2276,Spaten::N,kuái'vu,மண்வெட்டி
2277,Spaten::N,kuäivv,மண்வெட்டி
2278,Spaten::N,куаййв,மண்வெட்டி
2279,Schaufel::N,gåajvoe,அடிதண்டா
2280,Schaufel::N,gåjvun,அடிதண்டா
2281,Schaufel::N,goajvvo,அடிதண்டா
2282,Schaufel::N,goaivu,அடிதண்டா
2283,Schaufel::N,kuái'vu,அடிதண்டா
2284,Schaufel::N,kuäivv,அடிதண்டா
2285,Schaufel::N,куаййв,அடிதண்டா
2286,Gabel::N,tjåagka,முட்கரண்டி
2287,Gabel::N,gáffil,முட்கரண்டி
2288,Gabel::N,káffal,முட்கரண்டி
2289,Gabel::N,kaahvâl,முட்கரண்டி
2290,Gabel::N,velkk,முட்கரண்டி
2291,Gabel::N,а̄лльс,முட்கரண்டி
2292,Löffel::N,buste,கரண்டி
2293,Löffel::N,bassti,கரண்டி
2294,Löffel::N,baste,கரண்டி
2295,Löffel::N,pastem,கரண்டி
2296,Löffel::N,pâ´sttem,கரண்டி
2297,Löffel::N,пасьтэмь,கரண்டி
2298,Messer::N,nejpie,கத்தி
2299,Messer::N,nijbbe,கத்தி
2300,Messer::N,niibi,கத்தி
2301,Messer::N,nijbe,கத்தி
2302,Messer::N,nei´bb,கத்தி
2303,Messer::N,ныййп,கத்தி
2304,Nagel::N,spæjhkere,ஆணி
2305,Nagel::N,spiger,ஆணி
2306,Nagel::N,návlle,ஆணி
2307,Nagel::N,spiikkár,ஆணி
2308,Nagel::N,spijkkár,ஆணி
2309,Nagel::N,näu´ll,ஆணி
2310,Nagel::N,на̄ввьл,ஆணி
2311,Netz::N,viermie,வலை
2312,Netz::N,viermme,வலை
2313,Netz::N,næhtta,வலை
2314,Netz::N,fierbmi,வலை
2315,Netz::N,viermi,வலை
2316,Netz::N,säi´mm,வலை
2317,Netz::N,нӯжхьт,வலை
2318,Haken::N,kruehkie,கொக்கி
2319,Haken::N,ruohkke,கொக்கி
2320,Haken::N,vagge,கொக்கி
2321,Haken::N,roahkki,கொக்கி
2322,Haken::N,faggi,கொக்கி
2323,Haken::N,kuák'ki,கொக்கி
2324,Haken::N,kuä´ǩ'ǩ,கொக்கி
2325,Haken::N,ва̄ӈӈк,கொக்கி
2326,Haken::N,куэххьк,கொக்கி
2327,Griff::N,rehpie,கைப்பிடி
2328,Griff::N,taatje,கைப்பிடி
2329,Griff::N,gavlla,கைப்பிடி
2330,Griff::N,guottáldahka,கைப்பிடி
2331,Griff::N,geavja,கைப்பிடி
2332,Griff::N,novdâ,கைப்பிடி
2333,Griff::N,nõđđ,கைப்பிடி
2334,Griff::N,kå´ǧǧ,கைப்பிடி
2335,Griff::N,нэ̄дт,கைப்பிடி
2336,Schloss::N,laesie,பூட்டு
2337,Schloss::N,lássa,பூட்டு
2338,Schloss::N,lohkka,பூட்டு
2339,Schloss::N,lukkâ,பூட்டு
2340,Schloss::N,lokk,பூட்டு
2341,Schloss::N,ло̄ххк,பூட்டு
2342,Bild::N,guvvie,படம்
2343,Bild::N,gåvvå,படம்
2344,Bild::N,govva,படம்
2345,Bild::N,koṿe,படம்
2346,Bild::N,kartt,படம்
2347,Bild::N,картина,படம்
2348,Figur::N,guvvie,எண்ணிக்கை
2349,Figur::N,gåvos,எண்ணிக்கை
2350,Figur::N,figuvrra,எண்ணிக்கை
2351,Figur::N,figuvra,எண்ணிக்கை
2352,Figur::N,kovos,எண்ணிக்கை
2353,Figur::N,kuâŋas,எண்ணிக்கை
2354,Puppe::N,dåahka,பொம்மை
2355,Puppe::N,dåhkko,பொம்மை
2356,Puppe::N,doahkko,பொம்மை
2357,Puppe::N,dohkká,பொம்மை
2358,Puppe::N,duhkká,பொம்மை
2359,Puppe::N,kuuhlaž,பொம்மை
2360,Puppe::N,кукла,பொம்மை
2361,Beutel::N,voessetje,பை
2362,Beutel::N,påvsså,பை
2363,Beutel::N,seahkaš,பை
2364,Beutel::N,bursa,பை
2365,Beutel::N,guhkkár,பை
2366,Beutel::N,čooṿâs,பை
2367,Beutel::N,siâk'k,பை
2368,Beutel::N,kå´ššel,பை
2369,Beutel::N,ве̄ҏҏц,பை
2370,Bündel::N,paantje,பொதி
2371,Bündel::N,buduk,பொதி
2372,Bündel::N,gurppe,பொதி
2373,Bündel::N,gihppu,பொதி
2374,Bündel::N,kiäs'tu,பொதி
2375,Bündel::N,šnâpp,பொதி
2376,Bündel::N,пуччк,பொதி
2377,Tasche::N,veaskoe,பை
2378,Tasche::N,væssko,பை
2379,Tasche::N,lávkka,பை
2380,Tasche::N,lávka,பை
2381,Tasche::N,seahkka,பை
2382,Tasche::N,lavkkâ,பை
2383,Tasche::N,laukk,பை
2384,Tasche::N,суӎӎьк,பை
2385,Tasche::N,ло̄а̄ффк,பை
2386,Eimer::N,bæhtoe,வாளி
2387,Eimer::N,skiello,வாளி
2388,Eimer::N,skállu,வாளி
2389,Eimer::N,eebir,வாளி
2390,Eimer::N,skääll,வாளி
2391,Eimer::N,е̄мьперь,வாளி
2392,Deckel::N,luehkie,உறை
2393,Deckel::N,låhkke,உறை
2394,Deckel::N,lohkki,உறை
2395,Deckel::N,lokke,உறை
2396,Deckel::N,lå´ǩǩ,உறை
2397,Deckel::N,ко̄а̄ххтнэсс,உறை
2398,Geschirr::N,lihtie,பாத்திரம்
2399,Geschirr::N,lihte,பாத்திரம்
2400,Geschirr::N,lihtit,பாத்திரம்
2401,Geschirr::N,litte,பாத்திரம்
2402,Geschirr::N,kärldõk,பாத்திரம்
2403,Geschirr::N,ка̄ррь,பாத்திரம்
2404,Sack::N,voesse,பை
2405,Sack::N,vuossa,பை
2406,Sack::N,seahkka,பை
2407,Sack::N,sekkâ,பை
2408,Sack::N,siâk'k,பை
2409,Sack::N,ве̄ҏҏц,பை
2410,Tasse::N,guksie,கிண்ணம்
2411,Tasse::N,gåhppå,கிண்ணம்
2412,Tasse::N,gohppu,கிண்ணம்
2413,Tasse::N,pollo,கிண்ணம்
2414,Tasse::N,kopp,கிண்ணம்
2415,Tasse::N,на̄ххьп,கிண்ணம்
2416,Topf::N,baetie,பானை
2417,Topf::N,krovhte,பானை
2418,Topf::N,rujtta,பானை
2419,Topf::N,giebbme,பானை
2420,Topf::N,báhti,பானை
2421,Topf::N,gievdni,பானை
2422,Topf::N,pääti,பானை
2423,Topf::N,kruâitt,பானை
2424,Topf::N,кӣммьн,பானை
2425,Kessel::N,giebnie,கெண்டி
2426,Kessel::N,skallo,கெண்டி
2427,Kessel::N,giebbme,கெண்டி
2428,Kessel::N,gieđbmi,கெண்டி
2429,Kessel::N,kiem'ni,கெண்டி
2430,Kessel::N,ǩie´mnn,கெண்டி
2431,Kessel::N,кӣммьн,கெண்டி
2432,Essen::N,åesie,உணவருந்துதல்
2433,Essen::N,beapmoe,உணவருந்துதல்
2434,Essen::N,biebbmo,உணவருந்துதல்
2435,Essen::N,borramuš,உணவருந்துதல்
2436,Essen::N,purrâmâš,உணவருந்துதல்
2437,Essen::N,porrmõš,உணவருந்துதல்
2438,Essen::N,по̄ррмушш,உணவருந்துதல்
2439,Nahrung::N,beapmoe,உணவு
2440,Nahrung::N,biebbmo,உணவு
2441,Nahrung::N,biebmu,உணவு
2442,Nahrung::N,purrâmâš,உணவு
2443,Nahrung::N,porrmõš,உணவு
2444,Nahrung::N,по̄ррмушш,உணவு
2445,Speise::N,beapmoe,உணவு வகை
2446,Speise::N,biebbmo,உணவு வகை
2447,Speise::N,biebmu,உணவு வகை
2448,Speise::N,määlis,உணவு வகை
2449,Speise::N,aasâs,உணவு வகை
2450,Speise::N,porrmõš,உணவு வகை
2451,Speise::N,по̄ррмушш,உணவு வகை
2452,Fleisch::N,bearkoe,இறைச்சி
2453,Fleisch::N,oadtje,இறைச்சி
2454,Fleisch::N,bierggo,இறைச்சி
2455,Fleisch::N,biergu,இறைச்சி
2456,Fleisch::N,uáž'ži,இறைச்சி
2457,Fleisch::N,vuä´ǯ'ǯ,இறைச்சி
2458,Fleisch::N,вуэннч,இறைச்சி
2459,Getreide::N,gernie,மக்காச்சோளம்
2460,Getreide::N,gårnne,மக்காச்சோளம்
2461,Getreide::N,gordni,மக்காச்சோளம்
2462,Getreide::N,valje,மக்காச்சோளம்
2463,Getreide::N,ле̄ййп,மக்காச்சோளம்
2464,Brei::N,kraavhtse,கஞ்சி
2465,Brei::N,ráktsa,கஞ்சி
2466,Brei::N,buvru,கஞ்சி
2467,Brei::N,suoḥâd,கஞ்சி
2468,Brei::N,hutt,கஞ்சி
2469,Brei::N,уххт,கஞ்சி
2470,Brot::N,gaahkoe,ரொட்டி
2471,Brot::N,lájbbe,ரொட்டி
2472,Brot::N,stummpa,ரொட்டி
2473,Brot::N,láibi,ரொட்டி
2474,Brot::N,gáhkku,ரொட்டி
2475,Brot::N,leibi,ரொட்டி
2476,Brot::N,lei´bb,ரொட்டி
2477,Brot::N,ле̄ййп,ரொட்டி
2478,Scheibe::N,snaejrie,துண்டு
2479,Scheibe::N,sárdde,துண்டு
2480,Scheibe::N,vajahas,துண்டு
2481,Scheibe::N,časkkis,துண்டு
2482,Scheibe::N,ča'skes,துண்டு
2483,Scheibe::N,ku´sǩǩ,துண்டு
2484,Scheibe::N,кусськ,துண்டு
2485,Fett::N,buejtie,கொழுப்பு
2486,Fett::N,vuodja,கொழுப்பு
2487,Fett::N,buoidi,கொழுப்பு
2488,Fett::N,pyei'di,கொழுப்பு
2489,Fett::N,puõi´dd,கொழுப்பு
2490,Fett::N,пуййт,கொழுப்பு
2491,Butter::N,voeje,வெண்ணெய்
2492,Butter::N,vuodja,வெண்ணெய்
2493,Butter::N,vuodja,வெண்ணெய்
2494,Butter::N,vuojâ,வெண்ணெய்
2495,Butter::N,vuõjj,வெண்ணெய்
2496,Butter::N,вӯйй,வெண்ணெய்
2497,Öl::N,ålja,எண்ணெய்
2498,Öl::N,ulljo,எண்ணெய்
2499,Öl::N,oalljo,எண்ணெய்
2500,Öl::N,olju,எண்ணெய்
2501,Öl::N,oljo,எண்ணெய்
2502,Öl::N,vuõjj,எண்ணெய்
2503,Öl::N,вӯйй,எண்ணெய்
2504,Salz::N,saelhtie,உப்பு
2505,Salz::N,sállte,உப்பு
2506,Salz::N,sálti,உப்பு
2507,Salz::N,sältti,உப்பு
2508,Salz::N,sä´ltt,உப்பு
2509,Salz::N,сӯлль,உப்பு
2510,Suppe::N,joptse,ரசம்
2511,Suppe::N,jupptsa,ரசம்
2512,Suppe::N,málli,ரசம்
2513,Suppe::N,määḷi,ரசம்
2514,Suppe::N,lieṃâ,ரசம்
2515,Suppe::N,liõmm,ரசம்
2516,Suppe::N,лӣмм,ரசம்
2517,Honig::N,hååneske,தேன்
2518,Honig::N,meda,தேன்
2519,Honig::N,miehta,தேன்
2520,Honig::N,mietâ,தேன்
2521,Honig::N,miõtt,தேன்
2522,Honig::N,мӣдт,தேன்
2523,Milch::N,mielhkie,பால்
2524,Milch::N,mielkke,பால்
2525,Milch::N,mielki,பால்
2526,Milch::N,miel'kki,பால்
2527,Milch::N,mie´lǩǩ,பால்
2528,Milch::N,ма̄ййт,பால்
2529,Tee::N,löövje,தெனீர்
2530,Tee::N,tedja,தெனீர்
2531,Tee::N,deadju,தெனீர்
2532,Tee::N,čee,தெனீர்
2533,Tee::N,teej̣â,தெனீர்
2534,Tee::N,čee,தெனீர்
2535,Tee::N,чайй,தெனீர்
2536,Leder::N,hovre,பதம் செய்யப்பட்ட தோல்
2537,Leder::N,sassne,பதம் செய்யப்பட்ட தோல்
2538,Leder::N,náhkki,பதம் செய்யப்பட்ட தோல்
2539,Leder::N,leaira,பதம் செய்யப்பட்ட தோல்
2540,Leder::N,čevđi,பதம் செய்யப்பட்ட தோல்
2541,Leder::N,čåu´dd,பதம் செய்யப்பட்ட தோல்
2542,Leder::N,на̄ххьк,பதம் செய்யப்பட்ட தோல்
2543,Wolle::N,ålloe,கம்பளி
2544,Wolle::N,hullo,கம்பளி
2545,Wolle::N,ullu,கம்பளி
2546,Wolle::N,ullo,கம்பளி
2547,Wolle::N,oll,கம்பளி
2548,Wolle::N,улл,கம்பளி
2549,Stoff::N,tyjje,துணி
2550,Stoff::N,gápptás,துணி
2551,Stoff::N,stoaffa,துணி
2552,Stoff::N,ávnnas,துணி
2553,Stoff::N,käägus,துணி
2554,Stoff::N,aaunâs,துணி
2555,Stoff::N,лыййн,துணி
2556,Nadel::N,naaloe,ஊசி
2557,Nadel::N,nállo,ஊசி
2558,Nadel::N,nállu,ஊசி
2559,Nadel::N,nááḷu,ஊசி
2560,Nadel::N,neu´ll,ஊசி
2561,Nadel::N,нӣввьл,ஊசி
2562,Faden::N,laejkie,நூல்
2563,Faden::N,hárppo,நூல்
2564,Faden::N,árpu,நூல்
2565,Faden::N,läigi,நூல்
2566,Faden::N,lääi´j,நூல்
2567,Faden::N,сӯнн,நூல்
2568,Knopf::N,balhka,பொத்தான்
2569,Knopf::N,boallo,பொத்தான்
2570,Knopf::N,boallu,பொத்தான்
2571,Knopf::N,puál'lu,பொத்தான்
2572,Knopf::N,puäll,பொத்தான்
2573,Knopf::N,пуалл,பொத்தான்
2574,Knoten::N,tjoelme,முடிச்சு
2575,Knoten::N,tjuolmma,முடிச்சு
2576,Knoten::N,čuolbma,முடிச்சு
2577,Knoten::N,čuol'mâ,முடிச்சு
2578,Knoten::N,čuõlmm,முடிச்சு
2579,Knoten::N,чӯллм,முடிச்சு
2580,Farbe::N,klaerie,வண்ணக் குழம்பு
2581,Farbe::N,ivnne,வண்ணக் குழம்பு
2582,Farbe::N,bájnno,வண்ணக் குழம்பு
2583,Farbe::N,mola,வண்ணக் குழம்பு
2584,Farbe::N,fearga,வண்ணக் குழம்பு
2585,Farbe::N,maalâ,வண்ணக் குழம்பு
2586,Farbe::N,páinu,வண்ணக் குழம்பு
2587,Farbe::N,kälkk,வண்ணக் குழம்பு
2588,Farbe::N,по̄а̄ййн,வண்ணக் குழம்பு
2589,Kleidung::N,tyjje,ஆடைகள்
2590,Kleidung::N,gárvvo,ஆடைகள்
2591,Kleidung::N,bivttas,ஆடைகள்
2592,Kleidung::N,piivtâs,ஆடைகள்
2593,Kleidung::N,pivoh,ஆடைகள்
2594,Kleidung::N,piiutâs,ஆடைகள்
2595,Kleidung::N,о̄а̄з,ஆடைகள்
2596,Hemd::N,sjåarhtoe,சட்டை
2597,Hemd::N,skirtto,சட்டை
2598,Hemd::N,báidi,சட்டை
2599,Hemd::N,päiđi,சட்டை
2600,Hemd::N,päidd,சட்டை
2601,Hemd::N,па̄ййт,சட்டை
2602,Kragen::N,döörhke,கழுத்துப் பட்டை
2603,Kragen::N,tjiebet,கழுத்துப் பட்டை
2604,Kragen::N,tjehpuris,கழுத்துப் பட்டை
2605,Kragen::N,čeabet,கழுத்துப் பட்டை
2606,Kragen::N,kráva,கழுத்துப் பட்டை
2607,Kragen::N,siä'pulâs,கழுத்துப் பட்டை
2608,Kragen::N,seäp'plõs,கழுத்துப் பட்டை
2609,Kragen::N,ко̄а̄влас,கழுத்துப் பட்டை
2610,Ärmel::N,sissie,சட்டைக்கை
2611,Ärmel::N,sasse,சட்டைக்கை
2612,Ärmel::N,soadji,சட்டைக்கை
2613,Ärmel::N,suájá,சட்டைக்கை
2614,Ärmel::N,suäjj,சட்டைக்கை
2615,Ärmel::N,суэйй,சட்டைக்கை
2616,Hose::N,måvhka,கால்சட்டை
2617,Hose::N,båkså,கால்சட்டை
2618,Hose::N,buvssat,கால்சட்டை
2619,Hose::N,puuvsah,கால்சட்டை
2620,Hose::N,puus,கால்சட்டை
2621,Hose::N,пукс,கால்சட்டை
2622,Hose::N,ко̄а̄дтӭ,கால்சட்டை
2623,Gürtel::N,juvvie,பெல்ட்
2624,Gürtel::N,beelhte,பெல்ட்
2625,Gürtel::N,avve,பெல்ட்
2626,Gürtel::N,getsam,பெல்ட்
2627,Gürtel::N,boagán,பெல்ட்
2628,Gürtel::N,pooṿij,பெல்ட்
2629,Gürtel::N,puäǥǥanj,பெல்ட்
2630,Gürtel::N,эвв,பெல்ட்
2631,Mütze::N,tjohpe,தொப்பி
2632,Mütze::N,gahper,தொப்பி
2633,Mütze::N,gahpir,தொப்பி
2634,Mütze::N,kappeer,தொப்பி
2635,Mütze::N,keä´p'per,தொப்பி
2636,Mütze::N,кабперь,தொப்பி
2637,Schuh::N,gaamege,காலணி
2638,Schuh::N,gáma,காலணி
2639,Schuh::N,skuovva,காலணி
2640,Schuh::N,gáma,காலணி
2641,Schuh::N,kaamâ,காலணி
2642,Schuh::N,kaammi,காலணி
2643,Schuh::N,камаша,காலணி
2644,Stiefel::N,steeblege,காலணி
2645,Stiefel::N,stiebil,காலணி
2646,Stiefel::N,sáhpis,காலணி
2647,Stiefel::N,sáppat,காலணி
2648,Stiefel::N,steevvil,காலணி
2649,Stiefel::N,sa´ppi,காலணி
2650,Stiefel::N,са̄ххпе,காலணி
2651,Ring::N,rïngke,மோதிரம்
2652,Ring::N,suormas,மோதிரம்
2653,Ring::N,suorpmas,மோதிரம்
2654,Ring::N,suormâs,மோதிரம்
2655,Ring::N,suõrmâs,மோதிரம்
2656,Ring::N,сӯрмас,மோதிரம்
2657,Band::N,baante,நாடா
2658,Band::N,bádde,நாடா
2659,Band::N,báddi,நாடா
2660,Band::N,päddi,நாடா
