,Concept_ID,se,es
2215,Spitze::N,geahči,punta
2216,Spitze::N,picci,punta
2217,Spitze::N,keeči,punta
2218,Spitze::N,ǩie´čč,punta
2219,Spitze::N,кя̄женч,punta
2220,Ende::N,gietjie,cabo
2221,Ende::N,gietjie,extremo
2222,Ende::N,giehtje,cabo
2223,Ende::N,giehtje,extremo
2224,Ende::N,geahči,cabo
2225,Ende::N,geahči,extremo
2226,Ende::N,keeči,cabo
2227,Ende::N,keeči,extremo
2228,Ende::N,puäš'š,cabo
2229,Ende::N,puäš'š,extremo
2230,Ende::N,ке̄джь,cabo
2231,Ende::N,ке̄джь,extremo
2232,Loch::N,raejkie,agujero
2233,Loch::N,raejkie,abertura
2234,Loch::N,rájgge,agujero
2235,Loch::N,rájgge,abertura
2236,Loch::N,ráigi,agujero
2237,Loch::N,ráigi,abertura
2238,Loch::N,räigi,agujero
2239,Loch::N,räigi,abertura
2240,Loch::N,loikk,agujero
2241,Loch::N,loikk,abertura
2242,Loch::N,râi´ǧǧ,agujero
2243,Loch::N,râi´ǧǧ,abertura
2244,Loch::N,ра̄ййк,agujero
2245,Loch::N,ра̄ййк,abertura
2246,Winkel::N,skaavhte,ángulo
2247,Winkel::N,tjiehka,ángulo
2248,Winkel::N,soahppa,ángulo
2249,Winkel::N,čiehka,ángulo
2250,Winkel::N,sogge,ángulo
2251,Winkel::N,suåp'p,ángulo
2252,Winkel::N,уггл,ángulo
2253,Muster::N,goere,dibujo
2254,Muster::N,girjja,dibujo
2255,Muster::N,girjjit,dibujo
2256,Muster::N,kovos,dibujo
2257,Muster::N,кыррьй,dibujo
2258,Muster::N,кырьйнесс,dibujo
2259,Größe::N,ståaroe,tamaño
2260,Größe::N,stuorrudahka,tamaño
2261,Größe::N,stūrrodat,tamaño
2262,Größe::N,mahtodat,tamaño
2263,Größe::N,allodat,tamaño
2264,Größe::N,stuá'ṛudâh,tamaño
2265,Größe::N,роаӈӈьк,tamaño
2266,Länge::N,gåhkoe,longitud
2267,Länge::N,guhkkudahka,longitud
2268,Länge::N,guhkkodat,longitud
2269,Länge::N,kukkodâh,longitud
2270,Länge::N,õllâdvuõtt,longitud
2271,Länge::N,куххьквӯдт,longitud
2272,Höhe::N,jalloe,altura
2273,Höhe::N,jalloe,altitud
2274,Höhe::N,jalladahke,altura
2275,Höhe::N,jalladahke,altitud
2276,Höhe::N,alludahka,altura
2277,Höhe::N,alludahka,altitud
2278,Höhe::N,allatvuohta,altura
2279,Höhe::N,allatvuohta,altitud
2280,Höhe::N,allodat,altura
2281,Höhe::N,allodat,altitud
2282,Höhe::N,aḷodâh,altura
2283,Höhe::N,aḷodâh,altitud
2284,Höhe::N,âlladvuõtt,altura
2285,Höhe::N,âlladvuõtt,altitud
2286,Höhe::N,э̄ллвӯдт,altura
2287,Höhe::N,э̄ллвӯдт,altitud
2288,Gewicht::N,leavloe,peso
2289,Gewicht::N,dædda,peso
2290,Gewicht::N,låssudahka,peso
2291,Gewicht::N,deaddu,peso
2292,Gewicht::N,tiäd'du,peso
2293,Gewicht::N,teäd'd,peso
2294,Gewicht::N,тя̄ннт,peso
2295,Gewicht::N,вӣссь,peso
2296,Menge::N,mierie,cantidad
2297,Menge::N,ållo,cantidad
2298,Menge::N,mearri,cantidad
2299,Menge::N,doahkki,cantidad
2300,Menge::N,meeṛi,cantidad
2301,Menge::N,tukk,cantidad
2302,Menge::N,mie´rr,cantidad
2303,Menge::N,туххк,cantidad
2304,Menge::N,ла̄ннҍт,cantidad
2305,Haufen::N,deava,montón
2306,Haufen::N,håevkie,montón
2307,Haufen::N,hårre,montón
2308,Haufen::N,látna,montón
2309,Haufen::N,laaṇâ,montón
2310,Haufen::N,laađđ,montón
2311,Haufen::N,поанн,montón
2312,Reihe::N,raajroe,fila
2313,Reihe::N,rájddo,fila
2314,Reihe::N,gurgadas,fila
2315,Reihe::N,kuáḷus,fila
2316,Reihe::N,riâd'd,fila
2317,Reihe::N,по̄ллт,fila
2318,Boot::N,vïnhtse,bote
2319,Boot::N,vïnhtse,barca
2320,Boot::N,vanás,bote
2321,Boot::N,vanás,barca
2322,Boot::N,vanntsa,bote
2323,Boot::N,vanntsa,barca
2324,Boot::N,fanas,bote
2325,Boot::N,fanas,barca
2326,Boot::N,voonâs,bote
2327,Boot::N,voonâs,barca
2328,Boot::N,käärbis,bote
2329,Boot::N,käärbis,barca
2330,Boot::N,võõnâs,bote
2331,Boot::N,võõnâs,barca
2332,Boot::N,вэнс,bote
2333,Boot::N,вэнс,barca
2334,Ruder::N,aajroe,remo
2335,Ruder::N,ájrro,remo
2336,Ruder::N,áiru,remo
2337,Ruder::N,áiru,remo
2338,Ruder::N,äirr,remo
2339,Ruder::N,а̄ррьй,remo
2340,Schlitten::N,slærra,trineo
2341,Schlitten::N,tjïelhke,trineo
2342,Schlitten::N,gieris,trineo
2343,Schlitten::N,tjielkká,trineo
2344,Schlitten::N,gielká,trineo
2345,Schlitten::N,kiäl'kká,trineo
2346,Schlitten::N,saan,trineo
2347,Schlitten::N,ǩeâlkk,trineo
2348,Schlitten::N,со̄а̄н,trineo
2349,Ski::N,treavka,esquí
2350,Ski::N,sabek,esquí
2351,Ski::N,sabet,esquí
2352,Ski::N,saaveeh,esquí
2353,Ski::N,koolâs,esquí
2354,Ski::N,коаллас,esquí
2355,Ski::N,са̄вехь,esquí
2356,Lagerfeuer::N,dålle,hoguera
2357,Lagerfeuer::N,sajijdållå,hoguera
2358,Lagerfeuer::N,dolla,hoguera
2359,Lagerfeuer::N,tullâ,hoguera
2360,Lagerfeuer::N,toll,hoguera
2361,Lagerfeuer::N,то̄лл,hoguera
2362,Last::N,maajsoe,carga
2363,Last::N,noade,carga
2364,Last::N,guorbmi,carga
2365,Last::N,kye'rmi,carga
2366,Last::N,nue´đđ,carga
2367,Last::N,kue´rmm,carga
2368,Last::N,нуэдът,carga
2369,Gang::N,vaedtseme,marcha
2370,Gang::N,mannulahka,marcha
2371,Gang::N,johtu,marcha
2372,Gang::N,jotteem,marcha
2373,Gang::N,joto,marcha
2374,Gang::N,jäl'lmõš,marcha
2375,Gang::N,ёадтмушш,marcha
2376,Gang::N,ёадтҌмушш,marcha
2377,Schritt::N,sïlle,paso
2378,Schritt::N,lávkke,paso
2379,Schritt::N,lávki,paso
2380,Schritt::N,lävkki,paso
2381,Schritt::N,läu´ǩǩ,paso
2382,Schritt::N,ла̄ффьк,paso
2383,Norden::N,noerhte,norte
2384,Norden::N,nuortta,norte
2385,Norden::N,davvi,norte
2386,Norden::N,taṿe,norte
2387,Norden::N,tâ´vv,norte
2388,Norden::N,таввял,norte
2389,Süden::N,åarjel,sur
2390,Süden::N,oarjje,sur
2391,Süden::N,lulli,sur
2392,Süden::N,mäddi,sur
2393,Süden::N,kesipieg'gâ,sur
2394,Süden::N,saujj,sur
2395,Süden::N,со̄а̄ййв,sur
2396,Westen::N,jillie,oeste
2397,Westen::N,alle,oeste
2398,Westen::N,oarji,oeste
2399,Westen::N,uár'ji,oeste
2400,Westen::N,viõstâr,oeste
2401,Westen::N,вуэрьял,oeste
2402,Osten::N,luvlie,este
2403,Osten::N,lulle,este
2404,Osten::N,nuorta,este
2405,Osten::N,nuor'ttâ,este
2406,Osten::N,nuõrti,este
2407,Osten::N,нуҏҏьт,este
2408,Holz::N,moere,madera
2409,Holz::N,muorra,madera
2410,Holz::N,muorra,madera
2411,Holz::N,muoṛâ,madera
2412,Holz::N,muõrr,madera
2413,Holz::N,мӯрр,madera
2414,Brett::N,fealloe,tabla
2415,Brett::N,fiello,tabla
2416,Brett::N,lávdi,tabla
2417,Brett::N,lyev'di,tabla
2418,Brett::N,lu´vdd,tabla
2419,Brett::N,лаййт,tabla
2420,Platte::N,spaagkoe,placa
2421,Platte::N,spaagkoe,plancha
2422,Platte::N,skierro,placa
2423,Platte::N,skierro,plancha
2424,Platte::N,skearru,placa
2425,Platte::N,skearru,plancha
2426,Platte::N,ráptu,placa
2427,Platte::N,ráptu,plancha
2428,Platte::N,ка̄ррьт,placa
2429,Platte::N,ка̄ррьт,plancha
2430,Stütze::N,dovtege,sostén
2431,Stütze::N,dovtege,soporte
2432,Stütze::N,dåarjege,sostén
2433,Stütze::N,dåarjege,soporte
2434,Stütze::N,tsagge,sostén
2435,Stütze::N,tsagge,soporte
2436,Stütze::N,nihta,sostén
2437,Stütze::N,nihta,soporte
2438,Stütze::N,duvdda,sostén
2439,Stütze::N,duvdda,soporte
2440,Stütze::N,caggi,sostén
2441,Stütze::N,caggi,soporte
2442,Stütze::N,cagge,sostén
2443,Stütze::N,cagge,soporte
2444,Stütze::N,cõgldõk,sostén
2445,Stütze::N,cõgldõk,soporte
2446,Stütze::N,стуэлльп,sostén
2447,Stütze::N,стуэлльп,soporte
2448,Stange::N,staavra,vara
2449,Stange::N,staavra,percha
2450,Stange::N,stággo,vara
2451,Stange::N,stággo,percha
2452,Stange::N,hålggå,vara
2453,Stange::N,hålggå,percha
2454,Stange::N,stávrá,vara
2455,Stange::N,stávrá,percha
2456,Stange::N,stággu,vara
2457,Stange::N,stággu,percha
2458,Stange::N,čuálgui,vara
2459,Stange::N,čuálgui,percha
2460,Stange::N,kaŋgg,vara
2461,Stange::N,kaŋgg,percha
2462,Stange::N,кэ̄ллт,vara
2463,Stange::N,кэ̄ллт,percha
2464,Stange::N,пе̄лльк,vara
2465,Stange::N,пе̄лльк,percha
2466,Stock::N,galte,palo
2467,Stock::N,galte,bastón
2468,Stock::N,klåbpoe,palo
2469,Stock::N,klåbpoe,bastón
2470,Stock::N,soabbe,palo
2471,Stock::N,soabbe,bastón
2472,Stock::N,soabbi,palo
2473,Stock::N,soabbi,bastón
2474,Stock::N,suáb'bi,palo
2475,Stock::N,suáb'bi,bastón
2476,Stock::N,suä´b'b,palo
2477,Stock::N,suä´b'b,bastón
2478,Stock::N,суэммьп,palo
2479,Stock::N,суэммьп,bastón
2480,Stab::N,klaahka,vara
2481,Stab::N,klaahka,bastón
2482,Stab::N,soabbe,vara
2483,Stab::N,soabbe,bastón
2484,Stab::N,soabbi,vara
2485,Stab::N,soabbi,bastón
2486,Stab::N,suáb'bi,vara
2487,Stab::N,suáb'bi,bastón
2488,Stab::N,suä´b'b,vara
2489,Stab::N,suä´b'b,bastón
2490,Stab::N,суэммьп,vara
2491,Stab::N,суэммьп,bastón
2492,Rohr::N,gïrse,tubo
2493,Rohr::N,båhttså,tubo
2494,Rohr::N,bohcci,tubo
2495,Rohr::N,poccee,tubo
2496,Rohr::N,puu´lčiǩ,tubo
2497,Rohr::N,туррьп,tubo
2498,Haus::N,ståapoe,casa
2499,Haus::N,goahte,casa
2500,Haus::N,stohpu,casa
2501,Haus::N,tááḷu,casa
2502,Haus::N,tääll,casa
2503,Haus::N,пэ̄ҏҏт,casa
2504,Heim::N,hïejme,hogar
2505,Heim::N,viesso,hogar
2506,Heim::N,ruoktu,hogar
2507,Heim::N,päikki,hogar
2508,Heim::N,päi´ǩǩ,hogar
2509,Heim::N,пэ̄ҏҏт,hogar
2510,Ofen::N,vuebnie,estufa
2511,Ofen::N,vuodná,estufa
2512,Ofen::N,vuobnne,estufa
2513,Ofen::N,uvdna,estufa
2514,Ofen::N,uvnâ,estufa
2515,Ofen::N,ǩiiuǥân,estufa
2516,Ofen::N,пе̄ххц,estufa
2517,Ofen::N,кыввкан,estufa
2518,Fußboden::N,guelpie,suelo
2519,Fußboden::N,guolbbe,suelo
2520,Fußboden::N,láhtti,suelo
2521,Fußboden::N,šalde,suelo
2522,Fußboden::N,šâ´ldd,suelo
2523,Fußboden::N,шалльт,suelo
2524,Tisch::N,buertie,mesa
2525,Tisch::N,bievdde,mesa
2526,Tisch::N,beavdi,mesa
2527,Tisch::N,pevdi,mesa
2528,Tisch::N,på´rdd,mesa
2529,Tisch::N,stue´ll,mesa
2530,Tisch::N,туэлль,mesa
2531,Stuhl::N,stovle,silla
2532,Stuhl::N,ståvllå,silla
2533,Stuhl::N,stuollu,silla
2534,Stuhl::N,stovli,silla
2535,Stuhl::N,stuu´l,silla
2536,Stuhl::N,стула,silla
2537,Wiege::N,gïerhkeme,cuna
2538,Wiege::N,vuoggo,cuna
2539,Wiege::N,geaŧŧu,cuna
2540,Wiege::N,geaktu,cuna
2541,Wiege::N,gietkka,cuna
2542,Wiege::N,kiäh'tu,cuna
2543,Wiege::N,vogga,cuna
2544,Wiege::N,кӣткэм,cuna
2545,Bett::N,seangkoe,cama
2546,Bett::N,sæŋŋga,cama
2547,Bett::N,seaŋga,cama
2548,Bett::N,seŋgâ,cama
2549,Bett::N,sââ´jj,cama
2550,Bett::N,вуэдтӭмсайй,cama
2551,Regal::N,hælla,estantería
2552,Regal::N,hilldo,estantería
2553,Regal::N,hildu,estantería
2554,Regal::N,ildee,estantería
2555,Regal::N,i´lddi,estantería
2556,Regal::N,ылльтэ,estantería
2557,Kiste::N,aeskie,caja
2558,Kiste::N,kássa,caja
2559,Kiste::N,kássa,caja
2560,Kiste::N,árkku,caja
2561,Kiste::N,ču´ǩǩ,caja
2562,Kiste::N,чуххьк,caja
2563,Fenster::N,klaase,ventana
2564,Fenster::N,vinndek,ventana
2565,Fenster::N,láse,ventana
2566,Fenster::N,laasâ,ventana
2567,Fenster::N,ikkân,ventana
2568,Fenster::N,эххкан,ventana
2569,Tür::N,okse,puerta
2570,Tür::N,uksa,puerta
2571,Tür::N,uksa,puerta
2572,Tür::N,uksâ,puerta
2573,Tür::N,uhss,puerta
2574,Tür::N,уккс,puerta
2575,Tor::N,okse,puerta
2576,Tor::N,pårttå,puerta
2577,Tor::N,uksa,puerta
2578,Tor::N,poarta,puerta
2579,Tor::N,porttâ,puerta
2580,Tor::N,uustõk,puerta
2581,Tor::N,čuâlluhss,puerta
2582,Tor::N,уккс,puerta
2583,Zaun::N,haakene,valla
2584,Zaun::N,haakene,cercado
2585,Zaun::N,jerra,valla
2586,Zaun::N,jerra,cercado
2587,Zaun::N,gárdde,valla
2588,Zaun::N,gárdde,cercado
2589,Zaun::N,áidi,valla
2590,Zaun::N,áidi,cercado
2591,Zaun::N,äiđi,valla
2592,Zaun::N,äiđi,cercado
2593,Zaun::N,äidd,valla
2594,Zaun::N,äidd,cercado
2595,Zaun::N,čuâll,valla
2596,Zaun::N,čuâll,cercado
2597,Zaun::N,а̄ййт,valla
2598,Zaun::N,а̄ййт,cercado
2599,Dach::N,rehpie,techo
2600,Dach::N,rehpie,tejado
2601,Dach::N,dæhkko,techo
2602,Dach::N,dæhkko,tejado
2603,Dach::N,gáhttu,techo
2604,Dach::N,gáhttu,tejado
2605,Dach::N,káttu,techo
2606,Dach::N,káttu,tejado
2607,Dach::N,laakk,techo
2608,Dach::N,laakk,tejado
2609,Dach::N,пэ̄ҏҏтэ̄ля,techo
2610,Dach::N,пэ̄ҏҏтэ̄ля,tejado
2611,Dach::N,кры̄ша,techo
2612,Dach::N,кры̄ша,tejado
2613,Leiter::N,raajtere,escalera
2614,Leiter::N,tjajmos,escalera
2615,Leiter::N,boagos,escalera
2616,Leiter::N,ráidalas,escalera
2617,Leiter::N,raidlâs,escalera
2618,Leiter::N,лествец,escalera
2619,Besen::N,saehpie,escoba
2620,Besen::N,gaerpene,escoba
2621,Besen::N,njáman,escoba
2622,Besen::N,luvdá,escoba
2623,Besen::N,luvdá,escoba
2624,Besen::N,västt,escoba
2625,Besen::N,ва̄сст,escoba
2626,Spaten::N,gåajvoe,pala
2627,Spaten::N,spádá,pala
2628,Spaten::N,goajvvo,pala
2629,Spaten::N,goaivu,pala
2630,Spaten::N,kuái'vu,pala
2631,Spaten::N,kuäivv,pala
2632,Spaten::N,куаййв,pala
2633,Schaufel::N,gåajvoe,pala
2634,Schaufel::N,gåajvoe,paleta
2635,Schaufel::N,gåjvun,pala
2636,Schaufel::N,gåjvun,paleta
2637,Schaufel::N,goajvvo,pala
2638,Schaufel::N,goajvvo,paleta
2639,Schaufel::N,goaivu,pala
2640,Schaufel::N,goaivu,paleta
2641,Schaufel::N,kuái'vu,pala
2642,Schaufel::N,kuái'vu,paleta
2643,Schaufel::N,kuäivv,pala
2644,Schaufel::N,kuäivv,paleta
2645,Schaufel::N,куаййв,pala
2646,Schaufel::N,куаййв,paleta
2647,Gabel::N,tjåagka,tenedor
2648,Gabel::N,gáffil,tenedor
2649,Gabel::N,káffal,tenedor
2650,Gabel::N,kaahvâl,tenedor
2651,Gabel::N,velkk,tenedor
2652,Gabel::N,а̄лльс,tenedor
2653,Löffel::N,buste,cuchara
2654,Löffel::N,bassti,cuchara
2655,Löffel::N,baste,cuchara
2656,Löffel::N,pastem,cuchara
2657,Löffel::N,pâ´sttem,cuchara
2658,Löffel::N,пасьтэмь,cuchara
2659,Messer::N,nejpie,cuchillo
2660,Messer::N,nijbbe,cuchillo
2661,Messer::N,niibi,cuchillo
2662,Messer::N,nijbe,cuchillo
2663,Messer::N,nei´bb,cuchillo
2664,Messer::N,ныййп,cuchillo
2665,Nagel::N,spæjhkere,clavo
2666,Nagel::N,spiger,clavo
2667,Nagel::N,návlle,clavo
2668,Nagel::N,spiikkár,clavo
2669,Nagel::N,spijkkár,clavo
2670,Nagel::N,näu´ll,clavo
2671,Nagel::N,на̄ввьл,clavo
2672,Netz::N,viermie,red
2673,Netz::N,viermme,red
2674,Netz::N,næhtta,red
2675,Netz::N,fierbmi,red
2676,Netz::N,viermi,red
2677,Netz::N,säi´mm,red
2678,Netz::N,нӯжхьт,red
2679,Haken::N,kruehkie,gancho
2680,Haken::N,kruehkie,corchete
2681,Haken::N,ruohkke,gancho
2682,Haken::N,ruohkke,corchete
2683,Haken::N,vagge,gancho
2684,Haken::N,vagge,corchete
2685,Haken::N,roahkki,gancho
2686,Haken::N,roahkki,corchete
2687,Haken::N,faggi,gancho
2688,Haken::N,faggi,corchete
2689,Haken::N,kuák'ki,gancho
2690,Haken::N,kuák'ki,corchete
2691,Haken::N,kuä´ǩ'ǩ,gancho
2692,Haken::N,kuä´ǩ'ǩ,corchete
2693,Haken::N,ва̄ӈӈк,gancho
2694,Haken::N,ва̄ӈӈк,corchete
2695,Haken::N,куэххьк,gancho
2696,Haken::N,куэххьк,corchete
2697,Griff::N,rehpie,asa
2698,Griff::N,rehpie,mango
2699,Griff::N,taatje,asa
2700,Griff::N,taatje,mango
2701,Griff::N,gavlla,asa
2702,Griff::N,gavlla,mango
2703,Griff::N,guottáldahka,asa
2704,Griff::N,guottáldahka,mango
2705,Griff::N,geavja,asa
2706,Griff::N,geavja,mango
2707,Griff::N,novdâ,asa
2708,Griff::N,novdâ,mango
2709,Griff::N,nõđđ,asa
2710,Griff::N,nõđđ,mango
2711,Griff::N,kå´ǧǧ,asa
2712,Griff::N,kå´ǧǧ,mango
2713,Griff::N,нэ̄дт,asa
2714,Griff::N,нэ̄дт,mango
2715,Schloss::N,laesie,cerradura
2716,Schloss::N,lássa,cerradura
2717,Schloss::N,lohkka,cerradura
2718,Schloss::N,lukkâ,cerradura
2719,Schloss::N,lokk,cerradura
2720,Schloss::N,ло̄ххк,cerradura
2721,Bild::N,guvvie,imagen
2722,Bild::N,gåvvå,imagen
2723,Bild::N,govva,imagen
2724,Bild::N,koṿe,imagen
2725,Bild::N,kartt,imagen
2726,Bild::N,картина,imagen
2727,Figur::N,guvvie,figura
2728,Figur::N,gåvos,figura
2729,Figur::N,figuvrra,figura
2730,Figur::N,figuvra,figura
2731,Figur::N,kovos,figura
2732,Figur::N,kuâŋas,figura
2733,Puppe::N,dåahka,muñeca
2734,Puppe::N,dåhkko,muñeca
2735,Puppe::N,doahkko,muñeca
2736,Puppe::N,dohkká,muñeca
2737,Puppe::N,duhkká,muñeca
2738,Puppe::N,kuuhlaž,muñeca
2739,Puppe::N,кукла,muñeca
2740,Beutel::N,voessetje,bolsa
2741,Beutel::N,påvsså,bolsa
2742,Beutel::N,seahkaš,bolsa
2743,Beutel::N,bursa,bolsa
2744,Beutel::N,guhkkár,bolsa
2745,Beutel::N,čooṿâs,bolsa
2746,Beutel::N,siâk'k,bolsa
2747,Beutel::N,kå´ššel,bolsa
2748,Beutel::N,ве̄ҏҏц,bolsa
2749,Bündel::N,paantje,haz
2750,Bündel::N,buduk,haz
2751,Bündel::N,gurppe,haz
2752,Bündel::N,gihppu,haz
2753,Bündel::N,kiäs'tu,haz
2754,Bündel::N,šnâpp,haz
2755,Bündel::N,пуччк,haz
2756,Tasche::N,veaskoe,bolso
2757,Tasche::N,væssko,bolso
2758,Tasche::N,lávkka,bolso
2759,Tasche::N,lávka,bolso
2760,Tasche::N,seahkka,bolso
2761,Tasche::N,lavkkâ,bolso
2762,Tasche::N,laukk,bolso
2763,Tasche::N,суӎӎьк,bolso
2764,Tasche::N,ло̄а̄ффк,bolso
2765,Eimer::N,bæhtoe,cubo
2766,Eimer::N,skiello,cubo
2767,Eimer::N,skállu,cubo
2768,Eimer::N,eebir,cubo
2769,Eimer::N,skääll,cubo
2770,Eimer::N,е̄мьперь,cubo
2771,Deckel::N,luehkie,tapa
2772,Deckel::N,luehkie,tapadera
2773,Deckel::N,låhkke,tapa
2774,Deckel::N,låhkke,tapadera
2775,Deckel::N,lohkki,tapa
2776,Deckel::N,lohkki,tapadera
2777,Deckel::N,lokke,tapa
2778,Deckel::N,lokke,tapadera
2779,Deckel::N,lå´ǩǩ,tapa
2780,Deckel::N,lå´ǩǩ,tapadera
2781,Deckel::N,ко̄а̄ххтнэсс,tapa
2782,Deckel::N,ко̄а̄ххтнэсс,tapadera
2783,Geschirr::N,lihtie,vajilla
2784,Geschirr::N,lihte,vajilla
2785,Geschirr::N,lihtit,vajilla
2786,Geschirr::N,litte,vajilla
2787,Geschirr::N,kärldõk,vajilla
2788,Geschirr::N,ка̄ррь,vajilla
2789,Sack::N,voesse,saco
2790,Sack::N,vuossa,saco
2791,Sack::N,seahkka,saco
2792,Sack::N,sekkâ,saco
2793,Sack::N,siâk'k,saco
2794,Sack::N,ве̄ҏҏц,saco
2795,Tasse::N,guksie,taza
2796,Tasse::N,gåhppå,taza
2797,Tasse::N,gohppu,taza
2798,Tasse::N,pollo,taza
2799,Tasse::N,kopp,taza
2800,Tasse::N,на̄ххьп,taza
2801,Topf::N,baetie,olla
2802,Topf::N,baetie,marmita
2803,Topf::N,krovhte,olla
2804,Topf::N,krovhte,marmita
2805,Topf::N,rujtta,olla
2806,Topf::N,rujtta,marmita
2807,Topf::N,giebbme,olla
2808,Topf::N,giebbme,marmita
2809,Topf::N,báhti,olla
2810,Topf::N,báhti,marmita
2811,Topf::N,gievdni,olla
2812,Topf::N,gievdni,marmita
2813,Topf::N,pääti,olla
2814,Topf::N,pääti,marmita
2815,Topf::N,kruâitt,olla
2816,Topf::N,kruâitt,marmita
2817,Topf::N,кӣммьн,olla
2818,Topf::N,кӣммьн,marmita
2819,Kessel::N,giebnie,caldera
2820,Kessel::N,skallo,caldera
2821,Kessel::N,giebbme,caldera
2822,Kessel::N,gieđbmi,caldera
2823,Kessel::N,kiem'ni,caldera
2824,Kessel::N,ǩie´mnn,caldera
2825,Kessel::N,кӣммьн,caldera
2826,Essen::N,åesie,comida
2827,Essen::N,beapmoe,comida
2828,Essen::N,biebbmo,comida
2829,Essen::N,borramuš,comida
2830,Essen::N,purrâmâš,comida
2831,Essen::N,porrmõš,comida
2832,Essen::N,по̄ррмушш,comida
2833,Nahrung::N,beapmoe,alimento
2834,Nahrung::N,biebbmo,alimento
2835,Nahrung::N,biebmu,alimento
2836,Nahrung::N,purrâmâš,alimento
2837,Nahrung::N,porrmõš,alimento
2838,Nahrung::N,по̄ррмушш,alimento
2839,Speise::N,beapmoe,plato
2840,Speise::N,biebbmo,plato
2841,Speise::N,biebmu,plato
2842,Speise::N,määlis,plato
2843,Speise::N,aasâs,plato
2844,Speise::N,porrmõš,plato
2845,Speise::N,по̄ррмушш,plato
2846,Fleisch::N,bearkoe,carne
2847,Fleisch::N,oadtje,carne
2848,Fleisch::N,bierggo,carne
2849,Fleisch::N,biergu,carne
2850,Fleisch::N,uáž'ži,carne
2851,Fleisch::N,vuä´ǯ'ǯ,carne
2852,Fleisch::N,вуэннч,carne
2853,Getreide::N,gernie,cereales
2854,Getreide::N,gårnne,cereales
2855,Getreide::N,gordni,cereales
2856,Getreide::N,valje,cereales
2857,Getreide::N,ле̄ййп,cereales
2858,Brei::N,kraavhtse,puré
2859,Brei::N,kraavhtse,papilla
2860,Brei::N,ráktsa,puré
2861,Brei::N,ráktsa,papilla
2862,Brei::N,buvru,puré
2863,Brei::N,buvru,papilla
2864,Brei::N,suoḥâd,puré
2865,Brei::N,suoḥâd,papilla
2866,Brei::N,hutt,puré
2867,Brei::N,hutt,papilla
2868,Brei::N,уххт,puré
2869,Brei::N,уххт,papilla
2870,Brot::N,gaahkoe,pan
2871,Brot::N,lájbbe,pan
2872,Brot::N,stummpa,pan
2873,Brot::N,láibi,pan
2874,Brot::N,gáhkku,pan
2875,Brot::N,leibi,pan
2876,Brot::N,lei´bb,pan
2877,Brot::N,ле̄ййп,pan
2878,Scheibe::N,snaejrie,lonja
2879,Scheibe::N,snaejrie,rebanada
2880,Scheibe::N,sárdde,lonja
2881,Scheibe::N,sárdde,rebanada
2882,Scheibe::N,vajahas,lonja
2883,Scheibe::N,vajahas,rebanada
2884,Scheibe::N,časkkis,lonja
2885,Scheibe::N,časkkis,rebanada
2886,Scheibe::N,ča'skes,lonja
2887,Scheibe::N,ča'skes,rebanada
2888,Scheibe::N,ku´sǩǩ,lonja
2889,Scheibe::N,ku´sǩǩ,rebanada
2890,Scheibe::N,кусськ,lonja
2891,Scheibe::N,кусськ,rebanada
2892,Fett::N,buejtie,grasa
2893,Fett::N,vuodja,grasa
2894,Fett::N,buoidi,grasa
2895,Fett::N,pyei'di,grasa
2896,Fett::N,puõi´dd,grasa
2897,Fett::N,пуййт,grasa
2898,Butter::N,voeje,mantequilla
2899,Butter::N,vuodja,mantequilla
2900,Butter::N,vuodja,mantequilla
2901,Butter::N,vuojâ,mantequilla
2902,Butter::N,vuõjj,mantequilla
2903,Butter::N,вӯйй,mantequilla
2904,Öl::N,ålja,aceite
2905,Öl::N,ulljo,aceite
2906,Öl::N,oalljo,aceite
2907,Öl::N,olju,aceite
2908,Öl::N,oljo,aceite
2909,Öl::N,vuõjj,aceite
2910,Öl::N,вӯйй,aceite
2911,Salz::N,saelhtie,sal
2912,Salz::N,sállte,sal
2913,Salz::N,sálti,sal
2914,Salz::N,sältti,sal
2915,Salz::N,sä´ltt,sal
2916,Salz::N,сӯлль,sal
2917,Suppe::N,joptse,sopa
2918,Suppe::N,jupptsa,sopa
2919,Suppe::N,málli,sopa
2920,Suppe::N,määḷi,sopa
2921,Suppe::N,lieṃâ,sopa
2922,Suppe::N,liõmm,sopa
2923,Suppe::N,лӣмм,sopa
2924,Honig::N,hååneske,miel
2925,Honig::N,meda,miel
2926,Honig::N,miehta,miel
2927,Honig::N,mietâ,miel
2928,Honig::N,miõtt,miel
2929,Honig::N,мӣдт,miel
2930,Milch::N,mielhkie,leche
2931,Milch::N,mielkke,leche
2932,Milch::N,mielki,leche
2933,Milch::N,miel'kki,leche
2934,Milch::N,mie´lǩǩ,leche
2935,Milch::N,ма̄ййт,leche
2936,Tee::N,löövje,té
2937,Tee::N,tedja,té
2938,Tee::N,deadju,té
2939,Tee::N,čee,té
2940,Tee::N,teej̣â,té
2941,Tee::N,čee,té
2942,Tee::N,чайй,té
2943,Leder::N,hovre,cuero
2944,Leder::N,sassne,cuero
2945,Leder::N,náhkki,cuero
2946,Leder::N,leaira,cuero
2947,Leder::N,čevđi,cuero
2948,Leder::N,čåu´dd,cuero
2949,Leder::N,на̄ххьк,cuero
2950,Wolle::N,ålloe,lana
2951,Wolle::N,hullo,lana
2952,Wolle::N,ullu,lana
