,Concept_ID,bn,fr
734,gestern::ADV,গতকাল,hier
735,einst::ADV,একবার মাত্র,jadis
736,einst::ADV,একবার মাত্র,autrefois
737,damals::ADV,তখন,alors
738,damals::ADV,তখন,à l'époque
739,danach::ADV,পরে,après
740,danach::ADV,পরে,ensuite
741,vorher::ADV,আগে,auparavant
742,zuerst::ADV,আগে,d'abord
743,zuerst::ADV,আগে,premièrement
744,einmal::ADV,একবার,une fois
745,manchmal::ADV,কখনও কখনও,parfois
746,manchmal::ADV,কখনও কখনও,quelquefois
747,oft::ADV,ঘনঘন,souvent
748,immer::ADV,সর্বদা,toujours
749,niemals::ADV,কখলও নহে,ne ... jamais
750,hier::ADV,এখানে,ici
751,hierhin::ADV,এখানে,par ici
752,von hier::ADV,ত্রই স্তান হইতে,d'ici
753,dort::ADV,ওখানে,là
754,dort::ADV,ওখানে,là-bas
755,dorthin::ADV,ওখানে,y
756,dorthin::ADV,ওখানে,par là
757,geradeaus::ADV,অগ্রগামী,tout droit
758,vorwärts::ADV,সন্মুখিকে,en avant
759,rückwärts::ADV,খিরিয়া,en arrière
760,zurück::ADV,পিঠ,de retour
761,unten::ADV,নীচে,en bas
762,unten::ADV,নীচে,au-dessous
763,hinab::ADV,নিম্নগামী,en bas
764,hinab::ADV,নিম্নগামী,vers le bas
765,oben::ADV,উপরে,dessus
766,oben::ADV,উপরে,en haut
767,hinauf::ADV,উচ্চতর অংশে,en haut
768,hinauf::ADV,উচ্চতর অংশে,vers le haut
769,überall::ADV,সর্বত্র,partout
770,nicht::ADV,না,ne ... pas
771,ein wenig::ADV,অল্প,un peu
772,kaum::ADV,কষ্টসহকাবে,à peine
773,sehr::ADV,খুব,très
774,so::ADV,তত,si
775,so::ADV,তত,ainsi
776,noch::ADV,এখন পর্যস্ত,encore
777,nur::ADV,শুধু,seulement
778,nur::ADV,শুধু,ne ... que
779,schon::ADV,ইতঃপুর্বে,déjà
780,wieder::ADV,আবার,de nouveau
781,vergebens::ADV,বিফলে,en vain
782,vor::PRP,সম্মুখে,devant
783,hinter::PRP,পশ্চাতে,derrière
784,unter::PRP,নীচে,sous
785,unter::PRP,নীচে,au-dessous de
786,durch::PRP,দ্বারা,par
787,durch::PRP,দ্বারা,à travers
788,neben::PRP,কাছে,à côté de
789,zwischen::PRP,মধ্যে,entre
790,wegen::PRP,জন্য,à cause de
791,dies::PRN,এটা,ceci
792,das::PRN,ওটা,ce
793,das::PRN,ওটা,cela
794,alles::PRN,সব,tout
795,ich::PRN,আমি,je
796,ich::PRN,আমি,moi
797,du::PRN,তুমি,tu
798,du::PRN,তুমি,toi
799,er::PRN,উনি,il
800,er::PRN,উনি,lui
801,wir::PRN,আমরা,nous
802,ihr::PRN,তোমরা,vous
803,sie::PRN,তারা,ils
804,sie::PRN,তারা,elles
805,was::FPRN,কি,que
806,was::FPRN,কি,quoi
807,wer::FPRN,কে,qui
808,wo::FADV,কোথায়,où
809,wohin::FADV,কোথায়,où
810,wie::FADV,কেমন,comment
811,warum::FADV,কেন,pourquoi
812,wieviel::FNUM,কত,combien
813,eins::NUM,অক,un
814,zwei::NUM,দুই,deux
815,drei::NUM,তিন,trois
816,vier::NUM,চার,quatre
817,fünf::NUM,পাঁচ,cinq
818,sechs::NUM,ছয়,six
819,sieben::NUM,সাত,sept
820,acht::NUM,আট,huit
821,neun::NUM,নয়,neuf
822,zehn::NUM,দশ,dix
823,elf::NUM,এগারো,onze
824,zwölf::NUM,দ্বাদশ,douze
825,zwanzig::NUM,বিশ,vingt
826,dreißig::NUM,ত্রিশ,trente
827,vierzig::NUM,চল্লিশ,quarante
828,fünfzig::NUM,পঞ্চাশ,cinquante
829,sechzig::NUM,ষাট,soixante
830,siebzig::NUM,সত্তর,soixante-dix
831,achtzig::NUM,আশি,quatre-vingt
832,neunzig::NUM,নব্বুই,quatre-vingt-dix
833,hundert::NUM,শত,cent
834,tausend::NUM,হাজার,mille
835,und::CNJ,আর,et
836,und::CNJ,এবং,et
837,oder::CNJ,বা,ou
838,stehen::V,দাঁড়ানো,être debout
839,sitzen::V,বসা,être assis
840,liegen::V,শোয়া,être couché
841,hängen::V,ঝোলা,pendre
842,werden::V,হইয়া উঠা,devenir
843,passieren::V,ঘটা,se passer
844,beginnen::V,আরম্ভ হওয়া,commencer
845,enden::V,শেষ হওয়া,finir
846,enden::V,শেষ হওয়া,se terminer
847,wechseln::V,রূপাস্তর করা,changer
848,wechseln::V,রূপাস্তর করা,alterner
849,aufgehen[Sonne]::V,উদিত হওয়া,se lever
850,untergehen[Sonne]::V,অস্ত যাওয়া,se coucher
851,scheinen[Sonne]::V,আলো দেওয়া,briller
852,donnern::V,বজ্রধ্বনি করা,tonner
853,wehen::V,প্রবাহিত হওয়া,souffler
854,strömen::V,প্রবাহিত হওয়া,affluer
855,fließen::V,ছুটা,couler
856,sich drehen::V,পাক খাওয়া,tourner
857,schwanken::V,দোলা,osciller
858,schwanken::V,দোলা,chanceler
859,schwingen::V,দোলা,vibrer
860,schwingen::V,দোলা,osciller
861,fallen::V,পড়া,tomber
862,brennen::V,সেঁকা,brûler
863,brennen::V,সেঁকা,flamber
864,rauchen::V,ধোঁয়া ছড়ান,fumer
865,regnen::V,বর্ষণ_করা,pleuvoir
866,gefrieren::V,হিমায়িত হওয়া,geler
867,tauen::V,গলা,dégeler
868,schmelzen::V,গলা,fondre
869,trocknen::V,শুষ্ক করা,sécher
870,sieden::V,ফোঁড়া,bouillir
871,faulen::V,ক্ষয় হওয়া,pourrir
872,faulen::V,ক্ষয় হওয়া,se putréfier
873,verfaulen::V,ক্ষয় হওয়া ,pourrir
874,reißen::V,ছিঁড়া,rompre
875,reißen::V,ছিঁড়া,se déchirer
876,versinken::V,ডুবা,s'enfoncer
877,vergehen::V,যাওয়া,passer
878,erscheinen::V,আসা,apparaître
879,verschwinden::V,অদৃশ্য হওয়া,disparaître
880,sinken::V,হ্রাস হওয়া,descendre
881,sinken::V,হ্রাস হওয়া,s'abaisser
882,abnehmen::V,হ্রাস হওয়া,diminuer
883,zunehmen::V,বৃদ্ধি পাওয়া,augmenter
884,steigen::V,ওঠা,monter
885,wachsen::V,বড় হওয়া,croître
886,glänzen::V,জ্বলা,briller
887,funkeln::V,জ্বল্জ্বল করা,étinceler
888,läuten::V,রুসুঝুসু করা,sonner
889,klingeln::V,বাজা,sonner
890,klirren::V,টুংটাং-শব্দ করা,cliqueter
891,brausen::V,গর্জন করা,mugir
892,rauschen::V,মর্মরধ্বনি করা,bruire
893,klingen::V,শব্দ করা,sonner
894,bellen::V,ঘেউ ঘেউ করা,aboyer
895,heulen::V,গর্জন করা,hurler
896,blasen::V,ফুঁ দেওয়া,souffler
897,pfeifen::V,শিস্ দেওয়া,siffler
898,schreien::V,চিৎকার করা,crier
899,stöhnen::V,গোঁ-গো করা,gémir
900,zittern::V,কাঁপা,trembler
901,leben::V,বাঁচা,vivre
902,geboren werden::V,জন্মানো,naître
903,atmen::V,শ্বাস ফেলা,respirer
904,trinken::V,পান করা,boire
905,essen::V,ভক্ষণ করা,manger
906,schlucken::V,গেলা,avaler
907,müde werden::V,পরিশ্রান্ত হওয়া,se lasser
908,müde werden::V,পরিশ্রান্ত হওয়া,se fatiguer
909,einschlafen::V,নিদ্রামগ্ন হওয়া,s'endormir
910,schlafen::V,নিদ্রা যাওয়া,dormir
911,aufwachen::V,জাগা,se réveiller
912,aufstehen::V,জাগা,se lever
913,sich erholen::V,আরাম করা,se reposer
914,sich erholen::V,আরাম করা,se détendre
915,krank werden::V,অসুস্থ হত্তয়া,tomber malade
916,krank sein::V,রূগ্ণ হত্তয়া,être malade
917,schmerzen::V,কন্কন করা,faire mal
918,husten::V,কাশা,tousser
919,genesen::V,আরোগ্য হওয়া,guérir
920,genesen::V,আরোগ্য হওয়া,se remettre
921,sterben::V,মারা যাওয়া,mourir
922,umkommen::V,মারা যাওয়া,périr
923,sich bewegen::V,চলা,bouger
924,sich rühren::V,নড়া,broncher
925,sich erheben::V,উদিত হওয়া,se lever
926,sich setzen::V,বসা,s'asseoir
927,hinfallen::V,পড়া,tomber
928,laufen::V,হাঁটা,marcher
929,laufen::V,হাঁটা,aller à pied
930,schreiten::V,হাঁটা,marcher
931,spazierengehen::V,পায়চারি করা,se promener
932,eilen::V,ত্বরাম্বিত করা,courir
933,sich beeilen::V,ত্বরাম্বিত করা,se hâter
934,sich beeilen::V,ত্বরাম্বিত করা,se dépêcher
935,sausen::V,ধেয়ে যাওয়া,filer
936,rennen::V,চলা,courir
937,springen::V,লাফানো,sauter
938,klettern::V,আরোহণ করা,grimper
939,schaukeln::V,দোলা,se balancer
940,kriechen::V,হামাগুড়ি দেওয়া,ramper
941,schwimmen::V,সাঁতার কাটা,nager
942,tauchen::V,ডোবা,plonger
943,rudern::V,দাঁড় টানা,ramer
944,fahren::V,চালান,aller
945,fahren::V,চালান,rouler
946,fliegen::V,ওড়া,voler
947,gehen::V,যাওয়া,aller
948,weggehen::V,প্রস্থান করা,s'en aller
949,abfahren::V,প্রস্থান করা,partir
950,anhalten::V,থামা,s'arrêter
951,hineingehen::V,ঢোকা,entrer
952,eintreten::V,ঢোকা,entrer
953,kommen::V,আসা,venir
954,ankommen::V,আসা,arriver
955,zurückkommen::V,ফিরা,revenir
956,bleiben::V,থাকা,rester
957,bleiben::V,থাকা,demeurer
958,warten::V,অপেক্ষা করা,attendre
959,erwarten::V,অপেক্ষা করা,attendre
960,suchen::V,খোঁজ করা,chercher
961,finden::V,পাওয়া,trouver
962,versuchen::V,পরখ করা,essayer
963,vorbereiten::V,প্রস্তুত করা,préparer
964,lieben::V,ভালবাসা,aimer
965,mögen::V,পছন্দ করা,aimer
966,mögen::V,পছন্দ করা,vouloir
967,lachen::V,হাসা,rire
968,rühren::V,হৃদয়ম্পর্শ করা,toucher
969,rühren::V,হৃদয়ম্পর্শ করা,attendrir
970,weinen::V,কাঁদা,pleurer
971,schimpfen::V,নালিশ করা,gronder
972,sich ärgern::V,রাগ হত্তয়া,se fâcher
973,sich fürchten::V,ভয় করা,avoir peur
974,fürchten::V,ডরা,craindre
975,fürchten::V,ডরা,avoir peur de
976,fliehen::V,পালানো,fuir
977,flüchten::V,পালানো,s'enfuir
978,sehen::V,দেখা,voir
979,anschauen::V,দেখা,regarder
980,ansehen::V,দেখা,regarder
981,hören::V,শোনা,entendre
982,zuhören::V,শোনা,écouter
983,probieren::V,পরখ করা,goûter
984,riechen::V,শুঁকা,sentir
985,fühlen::V,অনুভব করা,sentir
986,scheinen::V,মনে হত্তয়া,sembler
987,scheinen::V,মনে হত্তয়া,paraître
988,zu sehen sein::V,দেখা দেত্তয়া,se voir
989,zu sehen sein::V,দেখা দেত্তয়া,être visible
990,vernehmen::V,শোনা,entendre
991,vernehmen::V,শোনা,percevoir
992,frieren::V,শীত লাগা,avoir froid
993,tun::V,করা,faire
994,können::V,পারা,savoir
995,können::V,পারা,pouvoir
996,wollen::V,ইচ্ছা করা,vouloir
997,anfangen::V,আরম্ভ করা,commencer
998,beenden::V,শেষ করা,finir
999,beenden::V,শেষ করা,terminer
1000,aufhören::V,থামা,cesser
1001,aufhören::V,থামা,arrêter
1002,gelingen::V,সিদ্ধিলাভ করা,réussir
1003,geraten::V,পরিণত হত্তয়া,réussir
1004,öffnen::V,খোলা,ouvrir
1005,schließen::V,বন্ধ করা,fermer
1006,stellen::V,স্থাপন করা,poser
1007,stellen::V,স্থাপন করা,mettre
1008,setzen::V,স্থাপন করা,placer
1009,legen::V,স্থাপন করা,placer
1010,berühren::V,স্পর্শ করা,toucher
1011,verbinden::V,সংযুক্ত করা,lier
1012,bedecken::V,ঢাকা,couvrir
1013,aufhängen::V,ঝুলানো,accrocher
1014,anzünden::V,জ্বালান,allumer
1015,aufheben::V,কুড়াইয়া তোলা,ramasser
1016,zurücklassen::V,পরিত্যাগ করা,laisser
1017,verlieren::V,হারান,perdre
1018,fallen lassen::V,ফেলা,lâcher
1019,fallen lassen::V,ফেলা,laisser tomber
1020,machen::V,গঠন করা,faire
1021,herstellen::V,সৃষ্টি করা,produire
1022,herstellen::V,সৃষ্টি করা,fabriquer
1023,bauen::V,নির্মাণ করা,bâtir
1024,bauen::V,নির্মাণ করা,construire
1025,reparieren::V,মেরামত করা,réparer
1026,verbessern::V,উন্নতিলাভ করা,améliorer
1027,ändern::V,পরিবর্তিত করা,changer
1028,ändern::V,পরিবর্তিত করা,modifier
1029,graben::V,খনন করা,creuser
1030,beugen::V,নোয়া,plier
1031,beugen::V,নোয়া,ployer
1032,biegen::V,নোয়া,courber
1033,drehen::V,ঘোরান,tordre
1034,drehen::V,ঘোরান,tourner
1035,wenden::V,উলটাইয়া দেত্তয়া,retourner
1036,umdrehen::V,উলটানো,tourner
1037,heben::V,উত্তোলন করা,soulever
1038,hochheben::V,উঁচু করা,lever
1039,ergreifen::V,দখল করা,saisir
1040,ergreifen::V,দখল করা,prendre
1041,halten::V,ধরা,tenir
1042,drücken::V,টেপা,presser
1043,schieben::V,ঠেলা,pousser
1044,kratzen::V,চাঁচা,gratter
1045,kratzen::V,চাঁচা,égratigner
1046,lecken::V,চাটা,lécher
1047,beißen::V,দংশন করা,mordre
1048,abreißen::V,বিচ্ছিন্ন করা,arracher
1049,abschneiden::V,বিচ্ছিন্ন করা,couper
1050,binden::V,বন্ধন করা,lier
1051,binden::V,বন্ধন করা,attacher
1052,stecken::V,বিদ্ধ করা,enfoncer
1053,brechen::V,ভাঙা,rompre
1054,klopfen::V,আঘাত করা,frapper
1055,hauen::V,আঘাত করা,frapper
1056,kleben::V,সাঁটা,coller
1057,reiben::V,ঘষা,frotter
1058,streichen::V,ছড়াইয়া,empâter
1059,schleifen::V,ধার দেওয়া,affiler
1060,schleifen::V,ধার দেওয়া,aiguiser
1061,schneiden::V,কাটা,couper
1062,schneiden::V,কাটা,trancher
1063,rütteln::V,নাড়ান,cahoter
1064,schütteln::V,নড়া,secouer
1065,schwenken::V,দোলা,agiter
1066,schütten::V,বর্ষণ করা,verser
1067,füllen::V,পরিপূর্ণ করা,remplir
1068,einwickeln::V,মুড়া,envelopper
1069,tragen::V,বহন করা,porter
1070,schleppen::V,টানা,traîner
1071,ziehen::V,টানা,tirer
1072,aufbewahren::V,রাখা,garder
1073,aufbewahren::V,রাখা,conserver
1074,werfen::V,ছুড়া,jeter
1075,werfen::V,ছুড়া,lancer
1076,fangen::V,লোফা,attraper
1077,packen::V,ধরা,agripper
1078,verstecken::V,গোপন করা,cacher
1079,teilen::V,বিভক্ত করা,diviser
1080,schicken::V,প্রেরণ করা,envoyer
1081,bringen::V,আনা,apporter
1082,hinzufügen::V,একত্র করা,ajouter
1083,bekommen::V,পাওয়া,obtenir
1084,erhalten::V,পাওয়া,recevoir
1085,nehmen::V,নেওয়া,prendre
1086,wählen::V,বাছা,choisir
1087,auswählen::V,বাছা,choisir
1088,auswählen::V,বাছা,sélectionner
1089,bewahren::V,বাঁচাইয়া রাখা,préserver
1090,behindern::V,বাধা দেওয়া,gêner
1091,verderben::V,নষ্ট করা,gâter
1092,verderben::V,নষ্ট করা,corrompre
1093,beschädigen::V,ক্ষতি করা,endommager
1094,zerbrechen::V,ভাঙ্গিয়া যাওয়া,casser
1095,zerreißen::V,ছিঁড়া,déchirer
1096,zerstören::V,বিনাশ করা,détruire
1097,verbrennen::V,দহন করা,brûler
1098,geben::V,দেওয়া,donner
1099,reichen::V,দেওয়া,tendre
1100,schenken::V,উপহার দেত্তয়া,offrir
1101,versprechen::V,প্রতিশ্রুতি দেওয়া,promettre
1102,wünschen::V,আকাঙ্ক্ষা করা,souhaiter
1103,loben::V,প্রশংসা করা,louer
1104,küssen::V,চুম্বন করা,embrasser
1105,wiegen::V,দুলানো,bercer
1106,zudecken::V,ঢাকা,couvrir
1107,wecken::V,জাগানো,éveiller
1108,wecken::V,জাগানো,réveiller
1109,zeigen::V,দেখানো,montrer
1110,zeigen::V,দেখানো,faire voir
1111,führen::V,পথ দেখানো,guider
1112,lehren::V,শেখানো,apprendre
1113,unterrichten::V,শিক্ষা দেওয়া,instruire
1114,aufziehen::V,পালন করা,élever
1115,leiten::V,পরিচালনা করা,diriger
1116,leiten::V,পরিচালনা করা,conduire
1117,antreiben::V,চালনা করা,pousser
1118,lassen::V,অনুমতি দেওয়া,faire
1119,einladen::V,নিমন্ত্রণ করা,inviter
1120,vereinigen::V,এক করা,unir
1121,vereinigen::V,এক করা,réunir
1122,besuchen::V,দেখিতে যাওয়া,visiter
1123,besuchen::V,দেখিতে যাওয়া,aller voir
1124,treffen::V,সন্মুখীন হওয়া,rencontrer
1125,sich versammeln::V,জড়ো হওয়া,s'assembler
1126,spielen::V,খেলা,jouer
1127,singen::V,গাওয়া,chanter
1128,tanzen::V,নাচা,danser
1129,sich trennen::V,পৃথক করা,se séparer
1130,verlassen::V,পরিত্যাগ করা,quitter
1131,retten::V,উদ্ধার করা,sauver
1132,bewachen::V,পাহারা দেওয়া,garder
1133,schützen::V,রক্ষা করা,protéger
1134,verteidigen::V,রক্ষা করা,défendre
1135,sich schlagen::V,লড়াই করা,se taper
1136,schießen::V,তীরবেগে ছোটা,tirer
1137,siegen::V,জেতা,vaincre
1138,ärgern::V,বিরক্ত করা,agacer
1139,schlagen::V,আঘাত করা,battre
1140,schlagen::V,আঘাত করা,frapper
1141,treten::V,লাথি মারা,botter
1142,treten::V,লাথি মারা,donner un coup de pied à
1143,stechen::V,দংশন করা,piquer
1144,stoßen::V,ঠেলা,heurter
1145,stehlen::V,অপহরণ করা,voler
1146,stören::V,ঘাঁটান,gêner
1147,stören::V,ঘাঁটান,déranger
1148,belästigen::V,বিরক্ত করা,molester
1149,belästigen::V,বিরক্ত করা,importuner
1150,verbergen::V,গোপন করা,cacher
1151,verbergen::V,গোপন করা,dissimuler
1152,täuschen::V,প্রবঞ্চনা করা,abuser
1153,täuschen::V,প্রবঞ্চনা করা,tromper
1154,betrügen::V,প্রতারণা করা,duper
1155,betrügen::V,প্রতারণা করা,frauder
1156,töten::V,হত্যা করা,tuer
1157,wohnen::V,বাস করা,habiter
1158,wohnen::V,বাস করা,demeurer
1159,arbeiten::V,কাজ করা,travailler
1160,sammeln::V,সংগ্রহ করা,collectionner
1161,pflücken::V,চয়ন করা,cueillir
1162,jagen::V,শিকার করা,chasser
1163,fischen::V,মাছ ধরা,pêcher
1164,fassen::V,ধরা,capturer
1165,hüten::V,যুথভুক্ত করা,garder
1166,treiben::V,চালনা করা,mener
1167,anbinden::V,বন্ধন করা,attacher
1168,füttern::V,ভোজন করানো,faire manger
1169,melken::V,দুগ্ধ দোহন করা,traire
1170,hacken::V,কাটা,fendre
1171,gießen::V,বর্ষণ করা,arroser
1172,reifen::V,পাকা,mûrir
1173,zubereiten::V,রন্ধন করা,préparer
1174,kochen::V,রন্ধন করা,cuire
1175,backen::V,সেকা,cuire
1176,braten::V,ভাজা,rôtir
1177,umrühren::V,নড়ানো,remuer
1178,stricken::V,বোনা,tricoter
1179,nähen::V,সেলাই করা,coudre
1180,färben::V,রঞ্জিত করা,teindre
1181,reinigen::V,পরিষ্কার করা,nettoyer
1182,waschen::V,পরিষ্কার করা,laver
1183,abwischen::V,মুছা,essuyer
1184,spülen::V,পরিষ্কার করা,rincer
1185,fegen::V,ঝাঁট দেওয়া,balayer
1186,kehren::V,ঝাঁট দেওয়া,balayer
1187,baden::V,অবগাহন করা,se baigner
1188,sich waschen::V,ধোয়া,se laver
1189,ausziehen::V,খুলা,ôter
1190,ausziehen::V,খুলা,enlever
1191,anziehen::V,গায়ে দেত্তয়া,mettre
1192,sich anziehen::V,পোশাক পরা,s'habiller
1193,kämmen::V,আঁচড়ানো,peigner
1194,schmücken::V,সাজান করা,orner
1195,schmücken::V,সাজান করা,décorer
1196,sagen::V,উচ্চারণ করা,dire
1197,sprechen::V,বলা,parler
1198,reden::V,আলাপ করা,parler
1199,sich unterhalten::V,আড্ডা দেওয়া,bavarder
1200,sich unterhalten::V,আড্ডা দেওয়া,s'entretenir
1201,fragen::V,জিজ্ঞাসা করা,demander
1202,bitten::V,প্রার্থনা করা,prier
1203,erzählen::V,বর্ণনা করা,raconter
1204,mitteilen::V,বলা,communiquer
1205,nennen::V,নাম দেওয়া,nommer
1206,nennen::V,নাম দেওয়া,appeler
1207,rufen::V,আমন্ত্রণ করা,appeler
1208,prahlen::V,বড়াই করা,se vanter
1209,übersetzen::V,ভাষাস্তরিত করা,traduire
1210,denken::V,ভাবা,penser
1211,glauben::V,বিশ্বাস করা,croire
1212,bemerken::V,লক্ষ্য করা,remarquer
1213,bemerken::V,লক্ষ্য করা,apercevoir
1214,erkennen::V,চিনিতে পারা,reconnaître
1215,begreifen::V,উপলব্ধি করা,concevoir
1216,verstehen::V,উপলব্ধি করা,entendre
1217,verstehen::V,উপলব্ধি করা,comprendre
1218,lernen::V,শেখা,apprendre
1219,wissen::V,জানা,savoir
1220,sich erinnern an::V,মনে করা,se souvenir de
1221,vergessen::V,বিস্মৃত হওয়া,oublier
1222,messen::V,মাপা,mesurer
1223,zählen::V,গণনা করা,compter
1224,rechnen::V,হিসাব করা,calculer
1225,lesen::V,পাঠ করা,lire
1226,malen::V,আঁকা,peindre
1227,zeichnen::V,ছকা,dessiner
1228,schreiben::V,লেখা,écrire
1229,besitzen::V,অধিকার করা,posséder
1230,kaufen::V,ক্রয় করা,acheter
1231,verkaufen::V,বেচা,vendre
1232,bezahlen::V,প্রদান করা,payer
1233,zahlen::V,প্রদান করা,payer
1234,beherrschen::V,শাসন করা,dominer
1235,beherrschen::V,শাসন করা,maîtriser
1236,ertragen::V,বহন করা,tolérer
1237,ertragen::V,বহন করা,supporter
1238,lärmen::V,,faire du bruit
