,Concept_ID,pl,ar
795,vor::PRP,przed,أمام
796,hinter::PRP,za,خلف
797,hinter::PRP,za,وراء
798,unter::PRP,pod,تحت
799,durch::PRP,przez,عبر
800,durch::PRP,przez,خلال
801,neben::PRP,obok,جنب
802,neben::PRP,obok,بجانب
803,zwischen::PRP,między,بين
804,wegen::PRP,z powodu,بسبب
805,dies::PRN,to,هذا
806,das::PRN,to,ذلك
807,alles::PRN,wszystko,الكل
808,ich::PRN,ja,أنا
809,du::PRN,ty,أنت
810,er::PRN,on,هو
811,wir::PRN,my,نحن
812,ihr::PRN,wy,أنتم
813,ihr::PRN,wy,أنتن
814,sie::PRN,oni,هم
815,sie::PRN,oni,هن
816,was::FPRN,co,ما
817,wer::FPRN,kto,من
818,wo::FADV,gdzie,أين
819,wohin::FADV,dokąd,إلى أين
820,wie::FADV,jak,كيف
821,warum::FADV,dlaczego,لماذا
822,wieviel::FNUM,ile,كم
823,eins::NUM,jeden,واحد
824,zwei::NUM,dwa,اثنين
825,drei::NUM,trzy,ثلاثة
826,vier::NUM,cztery,أربعة
827,fünf::NUM,pięć,خمسة
828,sechs::NUM,sześć,ستة
829,sieben::NUM,siedem,سبعة
830,acht::NUM,osiem,ثمانية
831,neun::NUM,dziewięć,تسعة
832,zehn::NUM,dziesięć,عشرة
833,elf::NUM,jedenaście,أحد عشر
834,zwölf::NUM,dwanaście,اثنا عشر
835,zwanzig::NUM,dwadzieścia,عشرون
836,dreißig::NUM,trzydzieści,ثلاثون
837,vierzig::NUM,czterdzieści,أربعون
838,fünfzig::NUM,pięćdziesiąt,خمسون
839,sechzig::NUM,sześćdziesiąt,ستون
840,siebzig::NUM,siedemdziesiąt,سبعون
841,achtzig::NUM,osiemdziesiąt,ثمانون
842,neunzig::NUM,dziewięćdziesiąt,تسعون
843,hundert::NUM,sto,مئة
844,tausend::NUM,tysiąc,ألف
845,und::CNJ,i,و
846,oder::CNJ,lub,أو
847,oder::CNJ,albo,أو
848,stehen::V,stać,وقف
849,sitzen::V,siedzieć,جلس
850,liegen::V,leżeć,رقد
851,hängen::V,wisieć,تعلق
852,werden::V,zostać,صار
853,werden::V,zostać,أصبح
854,werden::V,stać się,صار
855,werden::V,stać się,أصبح
856,passieren::V,dziać się,حدث
857,passieren::V,zdarzyć się,حدث
858,beginnen::V,zacząć się,ابتدأ
859,enden::V,kończyć się,انتهى
860,wechseln::V,zmienić się,تغير
861,aufgehen[Sonne]::V,wzejść,شرق
862,untergehen[Sonne]::V,zajść,غرب
863,scheinen[Sonne]::V,świecić,أضاء
864,donnern::V,grzmieć,رعد
865,wehen::V,wiać,هب
866,strömen::V,płynąć,جرى
867,strömen::V,lać się,جرى
868,fließen::V,ciec,سال
869,fließen::V,płynąć,سال
870,sich drehen::V,obracać się,دار
871,schwanken::V,chwiać się,ترنح
872,schwingen::V,wahać się,ترجح
873,fallen::V,padać,سقط
874,brennen::V,palić się,احترق
875,rauchen::V,dymić,دخن
876,rauchen::V,dymić się,دخن
877,regnen::V,padać,أمطر
878,gefrieren::V,zamarznąć,تجمد
879,tauen::V,tajać,ذاب
880,schmelzen::V,topnieć,ذاب
881,trocknen::V,schnąć,نشف
882,sieden::V,wrzeć,غلى
883,sieden::V,kipieć,غلى
884,faulen::V,gnić,فسد
885,verfaulen::V,zgnić,تعفن
886,reißen::V,urywać się,انقطع
887,versinken::V,tonąć,غرق
888,vergehen::V,przechodzić,مضى
889,erscheinen::V,zjawiać się,لاح
890,erscheinen::V,zjawiać się,ظهر
891,verschwinden::V,zniknąć,غاب
892,sinken::V,spadać,هبط
893,abnehmen::V,spadać,نقص
894,zunehmen::V,wzrosnąć,ازداد
895,steigen::V,wzrastać,صعد
896,steigen::V,wzrastać,ارتفع
897,wachsen::V,rosnąć,نما
898,wachsen::V,rosnąć,نبت
899,glänzen::V,błyszczeć,لمع
900,funkeln::V,zabłyszczeć,تلألأ
901,lärmen::V,hałasować,ضج
902,lärmen::V,hałasować,صخب
903,läuten::V,dzwonić,قرع
904,klingeln::V,dzwonić,دق
905,klirren::V,brzęczeć,قعقع
906,brausen::V,huczeć,عج
907,rauschen::V,szumieć,حف
908,rauschen::V,szeleścić,حف
909,klingen::V,brzmieć,رن
910,klingen::V,dźwięczeć,رن
911,bellen::V,szczekać,نبح
912,heulen::V,wyć,عوى
913,blasen::V,dmuchnąć,نفخ
914,pfeifen::V,gwizdać,صفر
915,schreien::V,krzyczeć,صرخ
916,stöhnen::V,stękać,أن
917,zittern::V,drżeć,ارتعش
918,leben::V,żyć,عاش
919,geboren werden::V,urodzić się,ولد
920,atmen::V,oddychać,تنفس
921,trinken::V,pić,شرب
922,essen::V,jeść,أكل
923,schlucken::V,połknąć,جرع
924,müde werden::V,zmęczyć się,تعب
925,einschlafen::V,zasnąć,نام
926,schlafen::V,spać,نام
927,aufwachen::V,obudzić się,استيقظ
928,aufstehen::V,wstać,قام
929,sich erholen::V,wypoczywać,استجم
930,krank werden::V,zachorować,مرض
931,krank sein::V,chorować,مرض
932,schmerzen::V,boleć,آلم
933,husten::V,kaszlać,كح
934,husten::V,kaszlać,سعل
935,genesen::V,wyzdrowieć,نقه
936,sterben::V,umrzeć,مات
937,umkommen::V,zginąć,هلك
938,sich bewegen::V,poruszać się,تحرك
939,sich rühren::V,ruszyć się,تحرك
940,sich erheben::V,podnieść się,قام
941,sich setzen::V,usiąść,جلس
942,hinfallen::V,upaść,وقع
943,laufen::V,chodzić,مشى
944,schreiten::V,kroczyć,خطا
945,spazierengehen::V,iść na spacer,تنزه
946,eilen::V,pospieszać,عجل
947,sich beeilen::V,pospieszyć się,استعجل
948,sausen::V,pędzić,أسرع
949,rennen::V,biec,عدا
950,rennen::V,biec,ركض
951,rennen::V,biegać,عدا
952,rennen::V,biegać,ركض
953,springen::V,skakać,قفز
954,klettern::V,wspinać się,تسلق
955,schaukeln::V,huśtać,تأرجح
956,schaukeln::V,kołysać,تأرجح
957,kriechen::V,pełzać,دب
958,kriechen::V,pełzać,زحف
959,kriechen::V,czołgać się,دب
960,kriechen::V,czołgać się,زحف
961,schwimmen::V,pływać,سبح
962,tauchen::V,zanurzać się,غطس
963,rudern::V,wiosłować,جذف
964,fahren::V,jechać,ركب
965,fahren::V,jechać,سافر
966,fliegen::V,latać,طار
967,fliegen::V,lecieć,طار
968,gehen::V,iść,سار
969,gehen::V,iść,ذهب
970,weggehen::V,odejść,ذهب
971,weggehen::V,odejść,انصرف
972,abfahren::V,odjechać,رحل
973,anhalten::V,zatrzymać się,توقف
974,hineingehen::V,wchodzić,دخل
975,eintreten::V,wejść,دخل
976,eintreten::V,nastąpić,دخل
977,kommen::V,przyjść,أتى
978,kommen::V,przyjść,جاء
979,ankommen::V,przybyć,وصل
980,zurückkommen::V,wrócić,عاد
981,zurückkommen::V,wrócić,رجع
982,bleiben::V,zostać,مكث
983,warten::V,czekać,انتظر
984,erwarten::V,oczekiwać,ترقب
985,erwarten::V,oczekiwać,انتظر
986,suchen::V,szukać,بحث
987,finden::V,znaleźć,وجد
988,versuchen::V,próbować,حاول
989,vorbereiten::V,przygotować,أعد
990,vorbereiten::V,przygotować,حضر
991,lieben::V,kochać,أحب
992,mögen::V,lubić,أحب
993,lachen::V,śmiać się,ضحك
994,rühren::V,wzruszyć,أثر
995,weinen::V,płakać,بكى
996,schimpfen::V,kląć,سب
997,schimpfen::V,kląć,شتم
998,sich ärgern::V,gniewać się,زعل
999,sich fürchten::V,bać się,هاب
1000,fürchten::V,bać się,خاف
1001,fürchten::V,bać się,خشي
1002,fliehen::V,uciekać,هرب
1003,flüchten::V,uciec,فر
1004,sehen::V,widzieć,رأى
1005,sehen::V,zobaczyć,رأى
1006,anschauen::V,oglądać,نظر
1007,ansehen::V,popatrzeć na,نظر
1008,hören::V,słyszeć,سمع
1009,zuhören::V,słuchać,أصغى
1010,probieren::V,kosztować,ذاق
1011,riechen::V,wąchać,شم
1012,riechen::V,wąchać,استنشق
1013,fühlen::V,czuć,شعر
1014,fühlen::V,odczuwać,شعر
1015,scheinen::V,wydawać się,ظهر
1016,zu sehen sein::V,widnieć,ظهر
1017,vernehmen::V,usłyszeć,سمع
1018,frieren::V,marznąć,بردان
1019,tun::V,czynić,فعل
1020,können::V,móc,قدر
1021,können::V,móc,استطاع
1022,können::V,umieć,قدر
1023,können::V,umieć,استطاع
1024,wollen::V,chcieć,شاء
1025,wollen::V,chcieć,أراد
1026,anfangen::V,zacząć,بدأ
1027,beenden::V,zakończyć,أنهى
1028,aufhören::V,przestać,توقف
1029,aufhören::V,przestać,انقطع
1030,gelingen::V,udać się,نجح
1031,geraten::V,udać się,طلع
1032,öffnen::V,otworzyć,فتح
1033,schließen::V,zamknąć,أغلق
1034,stellen::V,postawić,وضع
1035,stellen::V,postawić,أقام
1036,setzen::V,posadzić,أجلس
1037,legen::V,kłaść,وضع
1038,berühren::V,dotykać,مس
1039,berühren::V,dotykać,لمس
1040,verbinden::V,łączyć,ربط
1041,verbinden::V,łączyć,وصل
1042,bedecken::V,przykryć,غطى
1043,aufhängen::V,powiesić,علق
1044,anzünden::V,zapalić,أوقد
1045,aufheben::V,podnieść,لقط
1046,zurücklassen::V,zostawić,ترك
1047,verlieren::V,zgubić,فقد
1048,fallen lassen::V,upuścić,أسقط
1049,machen::V,zrobić,فعل
1050,herstellen::V,wytworzyć,صنع
1051,herstellen::V,wytworzyć,أنتج
1052,bauen::V,budować,بنى
1053,bauen::V,budować,شيد
1054,reparieren::V,naprawiać,صلح
1055,verbessern::V,ulepszyć,صحح
1056,ändern::V,zmienić,غير
1057,graben::V,kopać,حفر
1058,beugen::V,zagiąć,ثنى
1059,beugen::V,zagiąć,أحنى
1060,biegen::V,zgiąć,لوى
1061,drehen::V,obracać,أدار
1062,drehen::V,obracać,دور
1063,wenden::V,obrocić,قلب
1064,umdrehen::V,obrocić,قلب
1065,heben::V,podnosić,رفع
1066,hochheben::V,podnieść,رفع
1067,ergreifen::V,chwycić,مسك
1068,halten::V,trzymać,مسك
1069,drücken::V,naciskać,ضغط
1070,schieben::V,pchać,حرك
1071,schieben::V,posuwać,حرك
1072,kratzen::V,drapać,خدش
1073,lecken::V,lizać,لعق
1074,beißen::V,kąsać,عض
1075,abreißen::V,oderwać,قلع
1076,abschneiden::V,odciąć,قطع
1077,binden::V,wiązać,ربط
1078,stecken::V,wetknąć,دس
1079,brechen::V,złamać,كسر
1080,klopfen::V,pukać,طرق
1081,klopfen::V,stukać,طرق
1082,hauen::V,bić,ضرب
1083,kleben::V,kleić,ألصق
1084,reiben::V,trzeć,حك
1085,streichen::V,smarować,نشر
1086,schleifen::V,ostrzyć,سن
1087,schneiden::V,ciąć,قطع
1088,schneiden::V,krajać,قطع
1089,rütteln::V,trząść,رج
1090,schütteln::V,trząść,هز
1091,schwenken::V,machać,لوح
1092,schütten::V,nasypać,صب
1093,füllen::V,napełnić,ملأ
1094,einwickeln::V,zawinąć,لف
1095,tragen::V,nieść,حمل
1096,schleppen::V,wlec,سحب
1097,ziehen::V,ciągnąć,سحب
1098,aufbewahren::V,przechowywać,حفظ
1099,werfen::V,rzucać,رمى
1100,werfen::V,rzucać,ألقى
1101,fangen::V,łowić,التقط
1102,packen::V,chwycić,مسك
1103,verstecken::V,ukryć,خبأ
1104,verstecken::V,schować,خبأ
1105,teilen::V,podzielić,قسم
1106,schicken::V,posyłać,بعث
1107,schicken::V,posyłać,أرسل
1108,bringen::V,przynieść,جلب
1109,hinzufügen::V,dodać,أضاف
1110,bekommen::V,dostać,حصل
1111,erhalten::V,otrzymać,استلم
1112,nehmen::V,wziąć,أخذ
1113,wählen::V,wybrać,اختار
1114,auswählen::V,wybrać,انتقى
1115,bewahren::V,zachować,حافظ
1116,behindern::V,utrudnić,عاق
1117,behindern::V,przeszkadzać,عاق
1118,verderben::V,zepsuć,أفسد
1119,beschädigen::V,uszkodzić,أضر
1120,zerbrechen::V,złamać,كسر
1121,zerreißen::V,drzeć,مزق
1122,zerreißen::V,rozdzierać,مزق
1123,zerstören::V,zniszczyć,دمر
1124,verbrennen::V,spalić,حرق
1125,geben::V,dać,أعطى
1126,reichen::V,podać,ناول
1127,schenken::V,darować,وهب
1128,versprechen::V,obiecać,وعد
1129,wünschen::V,życzyć,تمنى
1130,loben::V,chwalić,مدح
1131,küssen::V,całować,قبل
1132,wiegen::V,kołysać,هدهد
1133,zudecken::V,przykryć,غطى
1134,wecken::V,zbudzić,أيقظ
1135,zeigen::V,pokazać,أرى
1136,führen::V,wieść,دل
1137,führen::V,prowadzić,دل
1138,lehren::V,uczyć,علم
1139,unterrichten::V,nauczać,علم
1140,aufziehen::V,wychować,ربى
1141,leiten::V,kierować,دل
1142,leiten::V,kierować,أدار
1143,antreiben::V,popędzić,حث
1144,lassen::V,zostawić,حدا
1145,einladen::V,zaprosić,دعا
1146,vereinigen::V,zjednoczyć,وحد
1147,besuchen::V,odwiedzić,زار
1148,treffen::V,trafić,قابل
1149,treffen::V,spotkać,قابل
1150,sich versammeln::V,zebrać się,اجتمع
1151,sich versammeln::V,zgromadzić się,اجتمع
1152,spielen::V,grać,لعب
1153,spielen::V,bawić się,لعب
1154,singen::V,śpiewać,غنى
1155,tanzen::V,pląsać,رقص
1156,tanzen::V,tańczyć,رقص
1157,sich trennen::V,rozstać się,افترق
1158,verlassen::V,opuścić,ترك
1159,retten::V,ocalić,نجى
1160,retten::V,ocalić,أنقذ
1161,retten::V,uratować,نجى
1162,retten::V,uratować,أنقذ
1163,bewachen::V,pilnować,حرس
1164,schützen::V,ochronić,حمى
1165,verteidigen::V,bronić,دافع
1166,sich schlagen::V,pobić się,تضارب
1167,schießen::V,strzelać,أطلق
1168,siegen::V,zwycziężyć,انتصر
1169,ärgern::V,gniewać,أزعل
1170,schlagen::V,bić,ضرب
1171,schlagen::V,uderzyć,ضرب
1172,treten::V,kopnąć,رفس
1173,stechen::V,ukłuć,شك
1174,stoßen::V,popchnąć,دفع
1175,stehlen::V,ukraść,سرق
1176,stören::V,zakłócić,ضايق
1177,stören::V,przeszkodzić,ضايق
1178,belästigen::V,dokuczać,أزعج
1179,verbergen::V,ukryć,كتم
1180,täuschen::V,łudzić,خدع
1181,betrügen::V,oszukać,غش
1182,töten::V,zabić,قتل
1183,wohnen::V,mieszkać,سكن
1184,arbeiten::V,pracować,عمل
1185,arbeiten::V,pracować,اشتغل
1186,sammeln::V,zebrać,جمع
1187,pflücken::V,zerwać,جنى
1188,pflücken::V,zerwać,قطف
1189,jagen::V,polować,صاد
1190,fischen::V,łowić ryby,اصطاد
1191,fassen::V,złapać,قبض
1192,hüten::V,paść,رعى
1193,treiben::V,pędzić,ساق
1194,anbinden::V,przywiązać,ربط
1195,füttern::V,karmić,علف
1196,melken::V,doić,حلب
1197,hacken::V,rąbać,فرم
1198,gießen::V,lać,سقى
1199,gießen::V,podlać,سقى
1200,reifen::V,dojrzeć,نضج
1201,zubereiten::V,przyrządzić,حضر
1202,kochen::V,gotować,طبخ
1203,backen::V,piec,خبز
1204,braten::V,piec,قلى
1205,braten::V,piec,حمر
1206,braten::V,smażyć,قلى
1207,braten::V,smażyć,حمر
1208,umrühren::V,przemieszać,قلب
1209,stricken::V,dziać,حاك
1210,nähen::V,szyć,خاط
1211,färben::V,pofarbować,صبغ
1212,färben::V,pofarbować,لون
1213,reinigen::V,oczyścić,نظف
1214,waschen::V,prać,غسل
1215,abwischen::V,obetrzeć,مسح
1216,spülen::V,płukać,شطف
1217,fegen::V,zamiatać,كنس
1218,kehren::V,zamieść,كنس
1219,baden::V,kąpać się,استحم
1220,sich waschen::V,myć się,اغتسل
1221,ausziehen::V,zdjąć,خلع
1222,anziehen::V,włożyć,لبس
1223,sich anziehen::V,ubrać się,اكتسى
1224,kämmen::V,uczesać,مشط
1225,schmücken::V,ozdabiać,زين
1226,sagen::V,powiedzieć,قال
1227,sprechen::V,mówić,تكلم
1228,reden::V,mówić,تكلم
1229,sich unterhalten::V,rozmawiać,تحادث
1230,fragen::V,zapytać,سأل
1231,bitten::V,prosić,رجا
1232,erzählen::V,opowiedzieć,حكي
1233,mitteilen::V,zawiadomić o,بلغ
1234,nennen::V,nazwać,سمى
1235,rufen::V,wołać,نادى
1236,prahlen::V,chełpić się,فشر
1237,prahlen::V,chełpić się,تفاخر
1238,übersetzen::V,tłumaczyć,ترجم
1239,denken::V,myśleć,فكر
1240,glauben::V,sądzić,اعتقد
1241,glauben::V,wierzyć,اعتقد
1242,bemerken::V,zauważyć,لاحظ
1243,erkennen::V,poznać,عرف
1244,begreifen::V,zrozumieć,فهم
1245,begreifen::V,zrozumieć,أدرك
1246,verstehen::V,rozumieć,فهم
1247,verstehen::V,dosłyszeć,فهم
1248,lernen::V,uczyć się,درس
1249,wissen::V,wiedzieć,علم
1250,sich erinnern an::V,przypomnieć sobie,تذكر
1251,vergessen::V,zapomnieć,نسي
1252,messen::V,mierzyć,قاس
1253,zählen::V,liczyć,عد
1254,zählen::V,liczyć,أحصى
1255,rechnen::V,rachować,حسب
1256,lesen::V,czytać,قرأ
1257,malen::V,malować,صور
1258,zeichnen::V,rysować,رسم
1259,schreiben::V,pisać,كتب
1260,besitzen::V,posiadać,حاز
1261,besitzen::V,posiadać,ملك
1262,kaufen::V,kupić,اشترى
1263,verkaufen::V,sprzedać,باع
1264,bezahlen::V,zapłacić,دفع
1265,zahlen::V,płacić,سدد
1266,beherrschen::V,opanować,حكم
1267,ertragen::V,znieść,أطاق
1268,ertragen::V,znieść,تحمل
