,Concept_ID,,ka
872,spazierengehen::V,,დასეირნობს
873,eilen::V,,მიიჩქარის
874,sich beeilen::V,,აჩქარდება
875,sausen::V,,მიქრის
876,rennen::V,,დარბის
877,springen::V,,ხტის
878,klettern::V,,ძვრება
879,schaukeln::V,,ქანაობს
880,kriechen::V,,დაბობღავს
881,schwimmen::V,,ცურავს
882,tauchen::V,,ჩაიძირება
883,rudern::V,,ნიჩაბს უსვამს
884,fahren::V,,დადის
885,fahren::V,,მგზავრობს
886,fliegen::V,,იფრენს
887,fliegen::V,,გაფრინდება
888,gehen::V,,მიდის
889,weggehen::V,,წამოდის
890,abfahren::V,,მიემგზავრება
891,anhalten::V,,ჩერდება
892,hineingehen::V,,შედის
893,eintreten::V,,შედის
894,kommen::V,,მოდის
895,ankommen::V,,ჩადის
896,zurückkommen::V,,დაბრუნდება
897,bleiben::V,,დარჩება
898,warten::V,,ელოდება
899,erwarten::V,,ელის
900,erwarten::V,,დაიცდის
901,suchen::V,,ეძებს
902,suchen::V,,მოძებნის
903,finden::V,,მიაგნებს
904,finden::V,,გამოძებნის
905,versuchen::V,,ცდის
906,versuchen::V,,ცდილობს
907,vorbereiten::V,,მოამზადებს
908,lieben::V,,უყვარს
909,mögen::V,,ეტრფის
910,lachen::V,,იცინის
911,rühren::V,,გულს აუჩუყებს
912,weinen::V,,ტირის
913,schimpfen::V,,შეიგინება
914,sich ärgern::V,,გაბრაზობს
915,sich fürchten::V,,შიშობს
916,fürchten::V,,ფრთხილობს
917,fliehen::V,,გაიქცევა
918,flüchten::V,,გაიქცევა
919,sehen::V,,ხედავს
920,anschauen::V,,ნახავს
921,ansehen::V,,უყურებს
922,hören::V,,ისმენს
923,zuhören::V,,მოისმენს
924,probieren::V,,გასინჯავს
925,riechen::V,,ყნოსავს
926,fühlen::V,,გრძნობს
927,scheinen::V,,ეჩვენება
928,zu sehen sein::V,,მოჩანს
929,vernehmen::V,,გაიგებს
930,frieren::V,,იყინება
931,tun::V,,აკეთებს
932,können::V,,შეიძლება
933,wollen::V,,უნდა
934,anfangen::V,,დაიწყებს
935,beenden::V,,ამთავრებს
936,aufhören::V,,შეწყვეტს
937,gelingen::V,,მოახერხებს
938,geraten::V,,გამოდის
939,öffnen::V,,გახსნის
940,schließen::V,,ხურავს
941,schließen::V,,დაკეტავს
942,stellen::V,,დადგამს
943,setzen::V,,დასვამს
944,legen::V,,დადებს
945,berühren::V,,შეახებს
946,berühren::V,,მიაკარებს
947,verbinden::V,,შეაერთებს
948,bedecken::V,,გადააფარებს
949,aufhängen::V,,დაკიდებს
950,anzünden::V,,დაანთებს
951,anzünden::V,,მოუკიდებს
952,aufheben::V,,აიღებს
953,aufheben::V,,აიყვანს
954,zurücklassen::V,,დატოვებს
955,verlieren::V,,დაკარგავს
956,fallen lassen::V,,გაუვარდება
957,machen::V,,გააკეთებს
958,machen::V,,გამოიწვევს
959,herstellen::V,,დაამზადებს
960,bauen::V,,ააშენებს
961,reparieren::V,,შეაკეთებს
962,reparieren::V,,გაარემონტებს
963,verbessern::V,,გამოაკეთებს
964,verbessern::V,,გააუმჯობესებს
965,ändern::V,,შეცვლის
966,graben::V,,თხრის
967,beugen::V,,ხრის
968,biegen::V,,გაღუნავს
969,drehen::V,,ატრიალებს
970,wenden::V,,მოაბრუნებს
971,umdrehen::V,,შეატრიალებს
972,heben::V,,ასწევს
973,hochheben::V,,აიყვანს
974,ergreifen::V,,სტაცებს
975,halten::V,,უჭირავს
976,drücken::V,,დააწვება
977,schieben::V,,მისწევს
978,kratzen::V,,მოფხანს
979,lecken::V,,ლოკავს
980,beißen::V,,უკბენს
981,abreißen::V,,გლეჯს
982,abreißen::V,,მოწყვეტს
983,abschneiden::V,,გაჭრის
984,binden::V,,შეკრავს
985,binden::V,,გადააბამს
986,stecken::V,,ჩაასობს
987,brechen::V,,მოიტეხს
988,klopfen::V,,აკაკუნებს
989,hauen::V,,ლეწავს
990,kleben::V,,წებავს
991,kleben::V,,დააწებებს
992,reiben::V,,დაზელს
993,streichen::V,,უსვამს
994,schleifen::V,,ლესავს
995,schneiden::V,,გაჭრის
996,rütteln::V,,არხევს
997,schütteln::V,,არყევს
998,schütteln::V,,ანძრევს
999,schwenken::V,,აქნევს
1000,schütten::V,,ღვრის
1001,schütten::V,,დააქცევს
1002,füllen::V,,გაავსებს
1003,einwickeln::V,,შეახვევს
1004,tragen::V,,მიიტანს
1005,schleppen::V,,მიათრევს
1006,ziehen::V,,წევს
1007,ziehen::V,,ათრევს
1008,aufbewahren::V,,შეინახავს
1009,werfen::V,,ისვრის
1010,fangen::V,,დაიჭერს
1011,packen::V,,სტაცებს
1012,verstecken::V,,მალავს
1013,teilen::V,,დაყოფს
1014,schicken::V,,გაგზავნის
1015,bringen::V,,მოიტანს
1016,hinzufügen::V,,დაამატებს
1017,bekommen::V,,ამოიღებს
1018,erhalten::V,,იღებს
1019,nehmen::V,,აიღებს
1020,wählen::V,,გადაარჩევს
1021,auswählen::V,,ამოარჩევს
1022,bewahren::V,,ინარჩუნებს
1023,behindern::V,,აბრკოლებს
1024,behindern::V,,გააძნელებს
1025,verderben::V,,გააფუჭებს
1026,beschädigen::V,,დააზიანებს
1027,zerbrechen::V,,დაამტვრევს
1028,zerreißen::V,,გახევს
1029,zerstören::V,,მოსპობს
1030,zerstören::V,,დაანგრევს
1031,verbrennen::V,,დაწვავს
1032,geben::V,,აძლევს
1033,reichen::V,,მიაწოდებს
1034,schenken::V,,აჩუქებს
1035,versprechen::V,,აღუთქვამს
1036,wünschen::V,,უსურვებს
1037,loben::V,,აქებს
1038,loben::V,,ამკობს
1039,küssen::V,,აკოცებს
1040,wiegen::V,,არხევს
1041,zudecken::V,,გადახურავს
1042,wecken::V,,გააღვიძებს
1043,zeigen::V,,დაანახვებს
1044,führen::V,,მიჰყავს
1045,lehren::V,,ასწავლის
1046,unterrichten::V,,ასწავლის
1047,aufziehen::V,,აღზრდის
1048,leiten::V,,აწარმოებს
1049,leiten::V,,ხელმძღვანელობს
1050,antreiben::V,,დააჩქარებს
1051,lassen::V,,ა--ინებს
1052,einladen::V,,მოიპატიჟებს
1053,vereinigen::V,,შეაერთებს
1054,besuchen::V,,სანახავად მიდის
1055,treffen::V,,შეხვდება
1056,sich versammeln::V,,შეიკრიბება
1057,spielen::V,,ეთამაშება
1058,singen::V,,მღერის
1059,tanzen::V,,ცეკვავს
1060,sich trennen::V,,მოშორდება
1061,verlassen::V,,მიატოვებს
1062,retten::V,,იხსნის
1063,retten::V,,გადაარჩენს
1064,bewachen::V,,დარაჯობს
1065,bewachen::V,,უთვალთვალებს
1066,schützen::V,,დაიფარავს
1067,verteidigen::V,,დაიცავს
1068,sich schlagen::V,,იჩხუბებს
1069,schießen::V,,ისვრის
1070,siegen::V,,გაიმარჯვებს
1071,ärgern::V,,აჯავრებს
1072,schlagen::V,,ცემს
1073,treten::V,,პანღურს ამოჰკრავს
1074,stechen::V,,სჩხვლეტს
1075,stoßen::V,,დაეჯახება
1076,stehlen::V,,ქურდობს
1077,stehlen::V,,მოიპარავს
1078,stören::V,,შეაწუხებს
1079,belästigen::V,,მობეზრდება
1080,verbergen::V,,დამალავს
1081,täuschen::V,,შეცდებს
1082,betrügen::V,,მოატყუებს
1083,töten::V,,მოკლავს
1084,wohnen::V,,ცხოვრობს
1085,wohnen::V,,ბინადრობს
1086,arbeiten::V,,მუშაობს
1087,sammeln::V,,შეკრებს
1088,pflücken::V,,კრეფს
1089,jagen::V,,ნადირობს
1090,fischen::V,,თევზაობს
1091,fassen::V,,დააჭერს
1092,hüten::V,,მწყემსავს
1093,treiben::V,,მიერეკება
1094,anbinden::V,,მიაბამს
1095,füttern::V,,აჭმევს
1096,melken::V,,წველის
1097,hacken::V,,კეპავს
1098,gießen::V,,რწყავს
1099,reifen::V,,მწიფდება
1100,zubereiten::V,,მოამზადებს
1101,kochen::V,,მოხარშავს
1102,backen::V,,გამოაცხობს
1103,braten::V,,შეწვავს
1104,umrühren::V,,შეურევს
1105,umrühren::V,,გათქვეფს
1106,stricken::V,,ქსოვს
1107,nähen::V,,გაკერავს
1108,färben::V,,შეღებავს
1109,reinigen::V,,გაწმენდს
1110,reinigen::V,,გასუფთავებს
1111,waschen::V,,გარეცხავს
1112,abwischen::V,,წაშლის
1113,spülen::V,,გაავლებს
1114,fegen::V,,დაბლანდავს
1115,kehren::V,,დაგვის
1116,baden::V,,ბანაობს
1117,sich waschen::V,,იბანება
1118,ausziehen::V,,გაიხდის
1119,anziehen::V,,ჩაიცვამს
1120,sich anziehen::V,,ჩაიცვამს
1121,kämmen::V,,დავარცხნის
1122,schmücken::V,,მორთავს
1123,sagen::V,,იტყვის
1124,sprechen::V,,ლაპარაკობს
1125,reden::V,,საუბრობს
1126,sich unterhalten::V,,ბაასობს
1127,sich unterhalten::V,,მუსაიფობს
1128,fragen::V,,ჰკითხავს
1129,bitten::V,,სთხოვს
1130,erzählen::V,,მოუთხრობს
1131,mitteilen::V,,აუწყებს
1132,mitteilen::V,,აცნობებს
1133,nennen::V,,უწოდებს
1134,rufen::V,,დაუძახებს
1135,prahlen::V,,ტრაბახობს
1136,übersetzen::V,,გადათარგმნის
1137,denken::V,,ფიქრობს
1138,denken::V,,აზროვნებს
1139,glauben::V,,სჯერა
1140,bemerken::V,,შენიშვნავს
1141,erkennen::V,,გამოიცნობს
1142,begreifen::V,,გაიგებს
1143,verstehen::V,,გაიგონებს
1144,lernen::V,,ისწავლის
1145,wissen::V,,ეცოდინება
1146,sich erinnern an::V,,მოიგონებს
1147,sich erinnern an::V,,გაიხსენებს
1148,vergessen::V,,ივიწყებს
1149,messen::V,,ზომავს
1150,zählen::V,,ითვლის
1151,rechnen::V,,გაიანგარიშებს
1152,lesen::V,,კითხულობს
1153,malen::V,,ხატავს
1154,zeichnen::V,,ხაზავს
1155,schreiben::V,,დაწერს
1156,besitzen::V,,ექნება
1157,kaufen::V,,ყიდულობს
1158,verkaufen::V,,გაყიდის
1159,bezahlen::V,,გადაიხდის
1160,zahlen::V,,გადაიხდის
1161,beherrschen::V,,ფლობს
1162,ertragen::V,,მოითმენს
