,Concept_ID,bn,myv
710,sehr::ADV,খুব,пек
711,sehr::ADV,খুব,вельть
712,so::ADV,তত,истя
713,noch::ADV,এখন পর্যস্ত,таго
714,nur::ADV,শুধু,ансяк
715,schon::ADV,ইতঃপুর্বে,уш
716,wieder::ADV,আবার,таго
717,vergebens::ADV,বিফলে,стяко
718,vor::PRP,সম্মুখে,икеле
719,hinter::PRP,পশ্চাতে,вельде
720,unter::PRP,নীচে,ало
721,durch::PRP,দ্বারা,пачк
722,neben::PRP,কাছে,вакссо
723,zwischen::PRP,মধ্যে,ютксо
724,wegen::PRP,জন্য,кис
725,wegen::PRP,জন্য,коряс
726,wegen::PRP,জন্য,кувалт
727,dies::PRN,এটা,те
728,das::PRN,ওটা,те
729,das::PRN,ওটা,тона
730,alles::PRN,সব,весе
731,alles::PRN,সব,весемесь
732,ich::PRN,আমি,мон
733,du::PRN,তুমি,тон
734,er::PRN,উনি,сон
735,wir::PRN,আমরা,минь
736,ihr::PRN,তোমরা,тынь
737,sie::PRN,তারা,сынь
738,was::FPRN,কি,мезе
739,wer::FPRN,কে,ки
740,wo::FADV,কোথায়,косо
741,wohin::FADV,কোথায়,ков
742,wohin::FADV,কোথায়,козо
743,wie::FADV,কেমন,кода
744,warum::FADV,কেন,мекс
745,wieviel::FNUM,কত,зяро
746,eins::NUM,অক,вейке
747,zwei::NUM,দুই,кавто
748,drei::NUM,তিন,колмо
749,vier::NUM,চার,ниле
750,fünf::NUM,পাঁচ,вете
751,sechs::NUM,ছয়,кото
752,sieben::NUM,সাত,сисем
753,acht::NUM,আট,кавксо
754,neun::NUM,নয়,вейксэ
755,zehn::NUM,দশ,кемень
756,elf::NUM,এগারো,кевейкее
757,zwölf::NUM,দ্বাদশ,кемгавтово
758,zwanzig::NUM,বিশ,комсь
759,dreißig::NUM,ত্রিশ,колоньгемень
760,vierzig::NUM,চল্লিশ,ниленьгемень
761,fünfzig::NUM,পঞ্চাশ,ведьгемень
762,sechzig::NUM,ষাট,кодгемень
763,siebzig::NUM,সত্তর,сизьгемень
764,achtzig::NUM,আশি,кавксоньгемень
765,neunzig::NUM,নব্বুই,вейксэньгемень
766,hundert::NUM,শত,сядо
767,tausend::NUM,হাজার,тыща
768,und::CNJ,আর,ды
769,und::CNJ,এবং,ды
770,oder::CNJ,বা,или
771,stehen::V,দাঁড়ানো,аштемс стядо
772,sitzen::V,বসা,аштемс озадо
773,liegen::V,শোয়া,мадезь аштемс
774,hängen::V,ঝোলা,нурьгемс
775,werden::V,হইয়া উঠা,арамс
776,passieren::V,ঘটা,лисэмс
777,beginnen::V,আরম্ভ হওয়া,ушодомс
778,enden::V,শেষ হওয়া,лоткамс
779,wechseln::V,রূপাস্তর করা,полавтнемс
780,aufgehen[Sonne]::V,উদিত হওয়া,лисемс
781,aufgehen[Sonne]::V,উদিত হওয়া,стямс
782,untergehen[Sonne]::V,অস্ত যাওয়া,валгомс
783,scheinen[Sonne]::V,আলো দেওয়া,валдомтомс
784,donnern::V,বজ্রধ্বনি করা,цярномс
785,donnern::V,বজ্রধ্বনি করা,галдордомс
786,wehen::V,প্রবাহিত হওয়া,пувамс
787,strömen::V,প্রবাহিত হওয়া,чудемс
788,fließen::V,ছুটা,чудемс
789,sich drehen::V,পাক খাওয়া,велямс
790,schwanken::V,দোলা,лыкамс
791,schwanken::V,দোলা,якамс
792,schwingen::V,দোলা,нурсемс
793,schwingen::V,দোলা,лыкамс
794,fallen::V,পড়া,прамс
795,fallen::V,পড়া,сяворемс
796,brennen::V,সেঁকা,паломс
797,rauchen::V,ধোঁয়া ছড়ান,качадомс
798,regnen::V,বর্ষণ_করা,пиземс
799,gefrieren::V,হিমায়িত হওয়া,кельмемс
800,tauen::V,গলা,соламс
801,schmelzen::V,গলা,соламс
802,trocknen::V,শুষ্ক করা,коськемс
803,sieden::V,ফোঁড়া,лакамс
804,sieden::V,ফোঁড়া,пиксемс
805,faulen::V,ক্ষয় হওয়া,наксадомс
806,verfaulen::V,ক্ষয় হওয়া ,наксадомс
807,reißen::V,ছিঁড়া,сезневемс
808,versinken::V,ডুবা,ваямс
809,vergehen::V,যাওয়া,ютамс
810,erscheinen::V,আসা,лисемс
811,verschwinden::V,অদৃশ্য হওয়া,ёмамс
812,sinken::V,হ্রাস হওয়া,явамс
813,abnehmen::V,হ্রাস হওয়া,киремемс
814,zunehmen::V,বৃদ্ধি পাওয়া,ламолгадомс
815,zunehmen::V,বৃদ্ধি পাওয়া,раштамс
816,steigen::V,ওঠা,куземс
817,steigen::V,ওঠা,кепсевемс
818,wachsen::V,বড় হওয়া,касомс
819,glänzen::V,জ্বলা,цитнемс
820,funkeln::V,জ্বল্জ্বল করা,пиндолдомс
821,funkeln::V,জ্বল্জ্বল করা,цивтёрдомс
822,läuten::V,রুসুঝুসু করা,гайгезевемс
823,klingeln::V,বাজা,чавомс баягас
824,klirren::V,টুংটাং-শব্দ করা,калдордомс
825,klirren::V,টুংটাং-শব্দ করা,кальцяемс
826,brausen::V,গর্জন করা,лакамс
827,rauschen::V,মর্মরধ্বনি করা,лажномс
828,klingen::V,শব্দ করা,гайгемс
829,bellen::V,ঘেউ ঘেউ করা,онгомс
830,heulen::V,গর্জন করা,урномс
831,blasen::V,ফুঁ দেওয়া,пувамс
832,pfeifen::V,শিস্ দেওয়া,вешкемс
833,schreien::V,চিৎকার করা,пижнемс
834,stöhnen::V,গোঁ-গো করা,кувсемс
835,zittern::V,কাঁপা,тарномс
836,leben::V,বাঁচা,эрямс
837,geboren werden::V,জন্মানো,чачомс
838,atmen::V,শ্বাস ফেলা,лексемс
839,trinken::V,পান করা,симемс
840,essen::V,ভক্ষণ করা,ярсамс
841,schlucken::V,গেলা,нилемс
842,schlucken::V,গেলা,порнемс
843,müde werden::V,পরিশ্রান্ত হওয়া,сиземс
844,einschlafen::V,নিদ্রামগ্ন হওয়া,матедевемс
845,schlafen::V,নিদ্রা যাওয়া,удомс
846,aufwachen::V,জাগা,сыргоземс
847,aufstehen::V,জাগা,стямс
848,sich erholen::V,আরাম করা,оймсемс
849,krank werden::V,অসুস্থ হত্তয়া,сэредезевемс
850,krank sein::V,রূগ্ণ হত্তয়া,сэредемс
851,schmerzen::V,কন্কন করা,сэредемс
852,husten::V,কাশা,козомс
853,genesen::V,আরোগ্য হওয়া,пичкамс
854,sterben::V,মারা যাওয়া,куломс
855,umkommen::V,মারা যাওয়া,чавовомс
856,umkommen::V,মারা যাওয়া,ёмамс
857,sich bewegen::V,চলা,шаштомс
858,sich rühren::V,নড়া,сыргамс
859,sich erheben::V,উদিত হওয়া,куземс
860,sich setzen::V,বসা,озамс
861,hinfallen::V,পড়া,прамс
862,hinfallen::V,পড়া,сяворемс
863,laufen::V,হাঁটা,якамс
864,schreiten::V,হাঁটা,эскелямс
865,schreiten::V,হাঁটা,молемс
866,spazierengehen::V,পায়চারি করা,якамс
867,eilen::V,ত্বরাম্বিত করা,эрзкалемс
868,eilen::V,ত্বরাম্বিত করা,капшамс
869,sich beeilen::V,ত্বরাম্বিত করা,капшамс
870,sausen::V,ধেয়ে যাওয়া,ливтямс
871,rennen::V,চলা,чийнемс
872,rennen::V,চলা,ардтнемс
873,springen::V,লাফানো,кирнявтнемс
874,klettern::V,আরোহণ করা,куземс
875,schaukeln::V,দোলা,нурямс
876,kriechen::V,হামাগুড়ি দেওয়া,ёзмолдомс
877,schwimmen::V,সাঁতার কাটা,уемс
878,tauchen::V,ডোবা,чопавтомс
879,tauchen::V,ডোবা,чопавтнемс
880,rudern::V,দাঁড় টানা,миледемс
881,fahren::V,চালান,ардомс
882,fliegen::V,ওড়া,ливтямс
883,gehen::V,যাওয়া,туемс
884,gehen::V,যাওয়া,молемс
885,weggehen::V,প্রস্থান করা,туемс
886,abfahren::V,প্রস্থান করা,туемс
887,anhalten::V,থামা,лоткамс
888,hineingehen::V,ঢোকা,совамс
889,eintreten::V,ঢোকা,совамс
890,eintreten::V,ঢোকা,эскельдямс
891,kommen::V,আসা,самс
892,ankommen::V,আসা,самс
893,ankommen::V,আসা,пачкодемс
894,zurückkommen::V,ফিরা,велявтомс
895,bleiben::V,থাকা,кадовомс
896,warten::V,অপেক্ষা করা,учомс
897,erwarten::V,অপেক্ষা করা,учомс
898,suchen::V,খোঁজ করা,вешнемс
899,finden::V,পাওয়া,муемс
900,versuchen::V,পরখ করা,варштамс
901,vorbereiten::V,প্রস্তুত করা,анокстамс
902,lieben::V,ভালবাসা,вечкемс
903,mögen::V,পছন্দ করা,вечкемс
904,lachen::V,হাসা,пейдемс
905,rühren::V,হৃদয়ম্পর্শ করা,токамс седейс
906,weinen::V,কাঁদা,авардемс
907,schimpfen::V,নালিশ করা,сёвномс
908,sich ärgern::V,রাগ হত্তয়া,кежиявтнемс
909,sich fürchten::V,ভয় করা,пелемс
910,fürchten::V,ডরা,пелемс
911,fliehen::V,পালানো,оргодемс
912,flüchten::V,পালানো,ворьгодемс
913,flüchten::V,পালানো,чадомс
914,sehen::V,দেখা,неемс
915,anschauen::V,দেখা,ваномс
916,ansehen::V,দেখা,ваномс
917,hören::V,শোনা,марямс
918,zuhören::V,শোনা,кунсоломс
919,probieren::V,পরখ করা,варшамс
920,riechen::V,শুঁকা,никсемс
921,fühlen::V,অনুভব করা,марямс
922,scheinen::V,মনে হত্তয়া,марявомс
923,zu sehen sein::V,দেখা দেত্তয়া,неявомс
924,vernehmen::V,শোনা,марямс
925,frieren::V,শীত লাগা,кельмемс
926,tun::V,করা,теемс
927,können::V,পারা,маштомс
928,wollen::V,ইচ্ছা করা,бажамс
929,anfangen::V,আরম্ভ করা,кармамс
930,beenden::V,শেষ করা,прядомс
931,aufhören::V,থামা,лоткамс
932,gelingen::V,সিদ্ধিলাভ করা,удаламс
933,geraten::V,পরিণত হত্তয়া,лисемс
934,öffnen::V,খোলা,панжомс
935,schließen::V,বন্ধ করা,пекстамс
936,schließen::V,বন্ধ করা,сёлгомс
937,schließen::V,বন্ধ করা,конямс
938,stellen::V,স্থাপন করা,аравтомс
939,setzen::V,স্থাপন করা,ойсевтемс
940,setzen::V,স্থাপন করা,озавтнемс
941,legen::V,স্থাপন করা,путомс
942,berühren::V,স্পর্শ করা,токамс
943,verbinden::V,সংযুক্ত করা,содомс
944,bedecken::V,ঢাকা,вельтямс
945,aufhängen::V,ঝুলানো,понгавтомс
946,anzünden::V,জ্বালান,кирвастемс
947,aufheben::V,কুড়াইয়া তোলা,кепедемс
948,zurücklassen::V,পরিত্যাগ করা,кадомс
949,verlieren::V,হারান,ёмавтомс
950,fallen lassen::V,ফেলা,правтомс
951,machen::V,গঠন করা,теемс
952,herstellen::V,সৃষ্টি করা,анокстамс
953,bauen::V,নির্মাণ করা,путомс
954,reparieren::V,মেরামত করা,витемс
955,verbessern::V,উন্নতিলাভ করা,паролгавтомс
956,verbessern::V,উন্নতিলাভ করা,вадрялгавтомс
957,ändern::V,পরিবর্তিত করা,полавтомс
958,graben::V,খনন করা,чувомс
959,graben::V,খনন করা,таргамс
960,beugen::V,নোয়া,мендемс
961,biegen::V,নোয়া,комавтомс
962,drehen::V,ঘোরান,чаравтомс
963,drehen::V,ঘোরান,велявтнемс
964,wenden::V,উলটাইয়া দেত্তয়া,велявтомс
965,umdrehen::V,উলটানো,велявтомс
966,heben::V,উত্তোলন করা,кепедемс
967,hochheben::V,উঁচু করা,кепедемс
968,ergreifen::V,দখল করা,кундамс
969,halten::V,ধরা,кирдемс
970,drücken::V,টেপা,нуемс
971,schieben::V,ঠেলা,шаштомс
972,kratzen::V,চাঁচা,ангордамс
973,lecken::V,চাটা,нолсемс
974,beißen::V,দংশন করা,сускомс
975,abreißen::V,বিচ্ছিন্ন করা,сеземс
976,abschneiden::V,বিচ্ছিন্ন করা,печкемс
977,binden::V,বন্ধন করা,кодамс
978,binden::V,বন্ধন করা,сюлмамс
979,stecken::V,বিদ্ধ করা,сялгомс
980,brechen::V,ভাঙা,синдемс
981,brechen::V,ভাঙা,калавтомс
982,klopfen::V,আঘাত করা,калтаямс
983,hauen::V,আঘাত করা,чавомс
984,kleben::V,সাঁটা,педявтнемс
985,reiben::V,ঘষা,ёзамс
986,streichen::V,ছড়াইয়া,вадемс
987,schleifen::V,ধার দেওয়া,човамс
988,schneiden::V,কাটা,керямс
989,rütteln::V,নাড়ান,чукамс
990,rütteln::V,নাড়ান,лыкавтомс
991,schütteln::V,নড়া,чукамс
992,schwenken::V,দোলা,яхолемс
993,schütten::V,বর্ষণ করা,каямс
994,füllen::V,পরিপূর্ণ করা,пештямс
995,einwickeln::V,মুড়া,тапарямс
996,tragen::V,বহন করা,кандомс
997,schleppen::V,টানা,ускомс
998,ziehen::V,টানা,ускомс
999,aufbewahren::V,রাখা,ванстомс
1000,werfen::V,ছুড়া,ёртомс
1001,fangen::V,লোফা,кундамс
1002,packen::V,ধরা,кундамс
1003,verstecken::V,গোপন করা,кекшемс
1004,teilen::V,বিভক্ত করা,явомс
1005,schicken::V,প্রেরণ করা,кучомс
1006,bringen::V,আনা,кандомс
1007,hinzufügen::V,একত্র করা,путомс
1008,hinzufügen::V,একত্র করা,максомс
1009,bekommen::V,পাওয়া,саемс
1010,erhalten::V,পাওয়া,саемс
1011,nehmen::V,নেওয়া,саемс
1012,wählen::V,বাছা,кочкамс
1013,auswählen::V,বাছা,кочкамс
1014,bewahren::V,বাঁচাইয়া রাখা,ванстомс
1015,behindern::V,বাধা দেওয়া,кирдемс
1016,verderben::V,নষ্ট করা,коламс
1017,beschädigen::V,ক্ষতি করা,теемс зыян
1018,zerbrechen::V,ভাঙ্গিয়া যাওয়া,коламс
1019,zerreißen::V,ছিঁড়া,сеземс
1020,zerstören::V,বিনাশ করা,калавтомс
1021,verbrennen::V,দহন করা,пултамс
1022,geben::V,দেওয়া,максомс
1023,reichen::V,দেওয়া,максомс
1024,schenken::V,উপহার দেত্তয়া,каземс
1025,versprechen::V,প্রতিশ্রুতি দেওয়া,алтамс
1026,wünschen::V,আকাঙ্ক্ষা করা,арсемс
1027,loben::V,প্রশংসা করা,шнамс
1028,küssen::V,চুম্বন করা,палсемс
1029,wiegen::V,দুলানো,нурсемс
1030,zudecken::V,ঢাকা,тавадомс
1031,zudecken::V,ঢাকা,вельтямс
1032,wecken::V,জাগানো,стявтомс
1033,zeigen::V,দেখানো,невтемс
1034,führen::V,পথ দেখানো,ветямс
1035,lehren::V,শেখানো,тонавтомс
1036,unterrichten::V,শিক্ষা দেওয়া,тонавтомс
1037,aufziehen::V,পালন করা,трямс
1038,aufziehen::V,পালন করা,кастомс
1039,leiten::V,পরিচালনা করা,ветямс
1040,leiten::V,পরিচালনা করা,азоркстамс
1041,antreiben::V,চালনা করা,ветямс
1042,lassen::V,অনুমতি দেওয়া,кармавтомс
1043,einladen::V,নিমন্ত্রণ করা,тердемс
1044,vereinigen::V,এক করা,вейсэндямс
1045,vereinigen::V,এক করা,вейс путомс
1046,vereinigen::V,এক করা,вейс пурнамс
1047,besuchen::V,দেখিতে যাওয়া,варштамс
1048,treffen::V,সন্মুখীন হওয়া,вастомс
1049,sich versammeln::V,জড়ো হওয়া,промокшномс
1050,spielen::V,খেলা,налксемс
1051,singen::V,গাওয়া,морамс
1052,tanzen::V,নাচা,киштемс
1053,sich trennen::V,পৃথক করা,явомс
1054,verlassen::V,পরিত্যাগ করা,кадомс
1055,retten::V,উদ্ধার করা,идемс
1056,bewachen::V,পাহারা দেওয়া,ванстомс
1057,schützen::V,রক্ষা করা,аштемс
1058,verteidigen::V,রক্ষা করা,ваномс
1059,sich schlagen::V,লড়াই করা,тюремс
1060,schießen::V,তীরবেগে ছোটা,ледемс
1061,siegen::V,জেতা,изнямс
1062,ärgern::V,বিরক্ত করা,кежейгавтомс
1063,schlagen::V,আঘাত করা,токамс
1064,treten::V,লাথি মারা,тапамс
1065,stechen::V,দংশন করা,пупамс
1066,stoßen::V,ঠেলা,тулкадемс
1067,stehlen::V,অপহরণ করা,саламс
1068,stören::V,ঘাঁটান,пирямс ки
1069,belästigen::V,বিরক্ত করা,а максомс
1070,belästigen::V,বিরক্ত করা,а кадомс оймамо
1071,verbergen::V,গোপন করা,сёпомс
1072,verbergen::V,গোপন করা,кекшемс
1073,täuschen::V,প্রবঞ্চনা করা,манямс
1074,betrügen::V,প্রতারণা করা,манчемс
1075,töten::V,হত্যা করা,чавномс
1076,töten::V,হত্যা করা,маштнемс
1077,wohnen::V,বাস করা,эрямс
1078,arbeiten::V,কাজ করা,важодемс
1079,sammeln::V,সংগ্রহ করা,пурнамс
1080,pflücken::V,চয়ন করা,ноцковтнемс
1081,jagen::V,শিকার করা,кундамс
1082,fischen::V,মাছ ধরা,калонь кундамс
1083,fassen::V,ধরা,кундамс
1084,hüten::V,যুথভুক্ত করা,ваномс
1085,treiben::V,চালনা করা,панемс
1086,anbinden::V,বন্ধন করা,сюлмамс
1087,füttern::V,ভোজন করানো,андомс
1088,melken::V,দুগ্ধ দোহন করা,потявтомс
1089,hacken::V,কাটা,лазномс
1090,gießen::V,বর্ষণ করা,валомс
1091,reifen::V,পাকা,кенеремс
1092,zubereiten::V,রন্ধন করা,анокстамс
1093,kochen::V,রন্ধন করা,пидемс
1094,backen::V,সেকা,пидемс
1095,braten::V,ভাজা,пуштамс
1096,umrühren::V,নড়ানো,човорямс
1097,stricken::V,বোনা,кодамс
1098,nähen::V,সেলাই করা,стамс
1099,färben::V,রঞ্জিত করা,артомс
1100,reinigen::V,পরিষ্কার করা,урядамс
1101,waschen::V,পরিষ্কার করা,муськемс
1102,abwischen::V,মুছা,нардамс
1103,spülen::V,পরিষ্কার করা,ёрвалдомс
1104,fegen::V,ঝাঁট দেওয়া,тенсемс
1105,kehren::V,ঝাঁট দেওয়া,тенсемс
1106,baden::V,অবগাহন করা,экшелямс
1107,sich waschen::V,ধোয়া,шлямс
1108,ausziehen::V,খুলা,кайсевтемс
1109,anziehen::V,গায়ে দেত্তয়া,оршамс
1110,sich anziehen::V,পোশাক পরা,оршамс
1111,kämmen::V,আঁচড়ানো,судрямс
1112,schmücken::V,সাজান করা,мазылгавтомс
1113,schmücken::V,সাজান করা,наряжамс
1114,sagen::V,উচ্চারণ করা,меремс
1115,sprechen::V,বলা,кортамс
1116,reden::V,আলাপ করা,кортамс
1117,sich unterhalten::V,আড্ডা দেওয়া,кортнемс
1118,fragen::V,জিজ্ঞাসা করা,кевкстемс
1119,bitten::V,প্রার্থনা করা,вешемс
1120,erzählen::V,বর্ণনা করা,ёвтнемс
1121,mitteilen::V,বলা,ёвтамс
1122,nennen::V,নাম দেওয়া,лемдемс
1123,nennen::V,নাম দেওয়া,путомс лем
1124,rufen::V,আমন্ত্রণ করা,тердемс
1125,rufen::V,আমন্ত্রণ করা,серьгедемс
1126,prahlen::V,বড়াই করা,шнамс пря
1127,übersetzen::V,ভাষাস্তরিত করা,ютавтомс
1128,denken::V,ভাবা,арсемс
1129,glauben::V,বিশ্বাস করা,кемемс
1130,bemerken::V,লক্ষ্য করা,неемс
1131,erkennen::V,চিনিতে পারা,содамс
1132,begreifen::V,উপলব্ধি করা,пачкодемс
1133,verstehen::V,উপলব্ধি করা,чарькодемс
1134,lernen::V,শেখা,тонавтнемс
1135,wissen::V,জানা,содамс
1136,sich erinnern an::V,মনে করা,ледстямс
1137,vergessen::V,বিস্মৃত হওয়া,стувтомс
1138,messen::V,মাপা,онкстнемс
1139,zählen::V,গণনা করা,ловомс
1140,rechnen::V,হিসাব করা,ловомс
1141,lesen::V,পাঠ করা,ловномс
1142,malen::V,আঁকা,рисовамс
1143,zeichnen::V,ছকা,рисовамс
1144,schreiben::V,লেখা,сёрмадомс
1145,besitzen::V,অধিকার করা,улемс
1146,besitzen::V,অধিকার করা,улемс азорокс
1147,kaufen::V,ক্রয় করা,рамамс
1148,verkaufen::V,বেচা,миемс
1149,bezahlen::V,প্রদান করা,пандомс
1150,zahlen::V,প্রদান করা,пандомс
1151,beherrschen::V,শাসন করা,азоркстамс
1152,ertragen::V,বহন করা,кирдемс
1153,lärmen::V,,шалномс
