,Concept_ID,lez,is
788,zwischen::PRP,арада,á milli
789,wegen::PRP,гъиляй,vegna
790,dies::PRN,и,þetta
791,dies::PRN,им,þetta
792,das::PRN,а,það
793,das::PRN,ам,það
794,alles::PRN,вири,allt
795,alles::PRN,михьиз,allt
796,ich::PRN,за,ég
797,ich::PRN,зун,ég
798,du::PRN,вун,þú
799,er::PRN,ам,hann
800,er::PRN,гьа,hann
801,wir::PRN,чун,við
802,ihr::PRN,куьн,þið
803,sie::PRN,абур,þær
804,sie::PRN,абур,þeir
805,was::FPRN,вуч,hvað
806,wer::FPRN,вуж,hver
807,wo::FADV,гьина,hvar
808,wohin::FADV,гьиниз,hvert
809,wie::FADV,гьикӏ,hvernig
810,warum::FADV,вучиз,hvers vegna
811,wieviel::FNUM,шумуд,hve mikill
812,eins::NUM,са,einn
813,zwei::NUM,кьвед,tveir
814,drei::NUM,пуд,þrír
815,vier::NUM,кьуд,fjórir
816,fünf::NUM,вад,fimm
817,sechs::NUM,ругуд,sex
818,sieben::NUM,ирид,sjö
819,acht::NUM,муьжуьд,átta
820,neun::NUM,кӏуьд,níu
821,zehn::NUM,цӏуд,tíu
822,elf::NUM,цӏусад,ellefu
823,zwölf::NUM,цӏикьвед,tólf
824,zwanzig::NUM,къад,tuttugu
825,dreißig::NUM,къанницӏуд,þrjátíu
826,vierzig::NUM,яхцӏур,fjörutíu
827,fünfzig::NUM,яхцӏурни цӏуд,fimmtíu
828,sechzig::NUM,пудкъад,sextíu
829,siebzig::NUM,пудкъанни цӏуд,sjötíu
830,achtzig::NUM,кьудкъад,áttatíu
831,neunzig::NUM,кьудкъанни цӏуд,níutíu
832,hundert::NUM,виш,hundrað
833,tausend::NUM,агъзур,þúsund
834,und::CNJ,ва,og
835,oder::CNJ,я,eða
836,stehen::V,акъвазун,standa
837,sitzen::V,ацукьун,sitja
838,liegen::V,къаткун,liggja
839,hängen::V,куьрс хьун,hanga
840,werden::V,хьун,verða
841,passieren::V,хьун,gerast
842,beginnen::V,башламиш хьун,byrja
843,enden::V,куьтягь хьун,enda
844,enden::V,куьтягь хьун,lykta
845,wechseln::V,дегиш хьун,skipta
846,aufgehen[Sonne]::V,экъечӏун,koma upp
847,untergehen[Sonne]::V,акӏун,ganga til viðar
848,scheinen[Sonne]::V,ишигь гун,skína
849,donnern::V,къукърумар авун,þruma
850,strömen::V,авахьун,streyma
851,fließen::V,авахьун,fljóta
852,sich drehen::V,элкъуьн,snúast
853,schwanken::V,юзун,riða
854,schwanken::V,юзун,rugga
855,schwingen::V,галтад хьун,sveiflast
856,fallen::V,аватун,falla
857,brennen::V,кун,brenna
858,brennen::V,ккун,brenna
859,regnen::V,къун,rigna
860,gefrieren::V,муркӏади кьун,frjósa
861,tauen::V,цӏурун,þiðna
862,schmelzen::V,цӏурун,bráðna
863,trocknen::V,кьурун,þorna
864,sieden::V,ругун,sjóða
865,faulen::V,кутӏун,rotna
866,verfaulen::V,чуьруьтмиш хьун,rotna
867,verfaulen::V,кутӏун,rotna
868,reißen::V,атӏун,rifna
869,reißen::V,къазунун,rifna
870,versinken::V,батмиш хьун,sökkva
871,vergehen::V,алатун,líða
872,erscheinen::V,майдандиз акъатун,birtast
873,verschwinden::V,квахьун,hverfa
874,sinken::V,элекьун,síga
875,abnehmen::V,тӏимил хьун,lækka
876,abnehmen::V,тӏимил хьун,minnka
877,abnehmen::V,гъвечӏи хьун,lækka
878,abnehmen::V,гъвечӏи хьун,minnka
879,zunehmen::V,артух хьун,aukast
880,steigen::V,хкаж хьун,stíga
881,wachsen::V,экъечӏун,vaxa
882,glänzen::V,цӏарцӏар гун,glóa
883,glänzen::V,цӏарцӏар гун,glampa
884,funkeln::V,нур гун,leiftra
885,lärmen::V,ван авун,hafa hátt
886,läuten::V,зенг ягъун,hringja
887,klingeln::V,зенг ягъун,hringja
888,klirren::V,зигринг авун,glamra
889,klirren::V,зигринг авун,skrölta
890,brausen::V,къати хьун,ólga
891,rauschen::V,вишриш авун,suða
892,klingen::V,ван авун,hljóma
893,bellen::V,элуькьун,gelta
894,heulen::V,къув ягъун,væla
895,heulen::V,къув ягъун,ýlfra
896,blasen::V,уф гун,blása
897,pfeifen::V,уьфт ягъун,blístra
898,schreien::V,гьараюн,æpa
899,stöhnen::V,суза авун,stynja
900,zittern::V,зурзун,titra
901,zittern::V,зурзун,skjálfa
902,leben::V,яшамиш хьун,lifa
903,geboren werden::V,хьун,fæðast
904,atmen::V,нефес чӏугун,anda
905,atmen::V,нефес чӏугун,draga andann
906,trinken::V,хъун,drekka
907,essen::V,тӏуьн,borða
908,schlucken::V,туькьуьнун,kingja
909,müde werden::V,галатун,þreytast
910,müde werden::V,юргъун хьун,þreytast
911,einschlafen::V,ксун,sofna
912,schlafen::V,ксун,sofa
913,aufwachen::V,ахварай аватун,vakna
914,aufstehen::V,къарагъун,fara á fætur
915,sich erholen::V,ял ягъун,hvíla sig
916,krank werden::V,кефсуз хьун,veikjast
917,krank werden::V,кефсуз хьун,verða veikur
918,krank sein::V,тӏа хьун,vera veikur
919,schmerzen::V,тӏа хьун,kenna til
920,husten::V,уьгьуь ягъун,hósta
921,genesen::V,сагъ хъхьун,batna
922,genesen::V,сагъ хъхьун,frískast
923,sterben::V,кьин,deyja
924,umkommen::V,терг хьун,farast
925,sich bewegen::V,юзун,bifast
926,sich rühren::V,юзун,hreyfast
927,sich erheben::V,къарагъун,standa upp
928,sich setzen::V,ацукьун,setjast
929,hinfallen::V,алукьун,detta
930,laufen::V,къекъуьн,labba
931,schreiten::V,ккамар къачун,ganga
932,spazierengehen::V,сейр авун,ganga sér til skemmtunar
933,eilen::V,тади авун,fara hratt
934,sich beeilen::V,гьерекатун,flýta sér
935,sausen::V,чкурун,þjóta
936,rennen::V,катун,hlaupa
937,rennen::V,зверун,hlaupa
938,springen::V,хкадарун,stökkva
939,klettern::V,акьахун,klifra
940,kriechen::V,капаралди фин,skríða
941,schwimmen::V,сирнав авун,synda
942,tauchen::V,кьилихъди циз вегьин,kafa
943,rudern::V,кьусуйралди лодка гьалун,róa
944,rudern::V,цуьруьгъуьлдалди кӏватӏун,róa
945,fahren::V,фин,aka
946,fahren::V,фин,fara
947,fliegen::V,лув гун,fljúga
948,fliegen::V,цавай фин,fljúga
949,gehen::V,фин,fara
950,gehen::V,фин,ganga
951,weggehen::V,хъфин,fara burt
952,weggehen::V,хъфин,ganga burt
953,abfahren::V,фин,aka burt
954,abfahren::V,рекье гьатун,aka burt
955,anhalten::V,акъвазун,stöðva
956,hineingehen::V,гьахьун,ganga inn
957,eintreten::V,гьахьун,koma inn
958,eintreten::V,гьахьун,ganga inn
959,kommen::V,атун,koma
960,ankommen::V,атун,koma til
961,zurückkommen::V,хтун,koma til baka
962,bleiben::V,амукьун,haldast
963,bleiben::V,амукьун,vera kyrr
964,warten::V,гуьзлемишун,bíða
965,erwarten::V,вил алаз акъвазун,búast við
966,erwarten::V,вил алаз акъвазун,eiga von á
967,suchen::V,къекъуьн,leita
968,finden::V,жугъун,finna
969,versuchen::V,алахъун,reyna
970,vorbereiten::V,гьазурун,undirbúa
971,lieben::V,кӏан хьун,elska
972,mögen::V,рикӏ ацукьун,þykja gott
973,mögen::V,рикӏ ацукьун,falla í geð
974,lachen::V,хъуьруьн,hlæja
975,weinen::V,шехьун,gráta
976,schimpfen::V,сеперар гун,skammast
977,schimpfen::V,экъуьгъунар авун,skammast
978,sich ärgern::V,хъел акатун,sárna
979,sich ärgern::V,хъел акатун,gremjast
980,sich fürchten::V,кичӏе хьун,óttast
981,fürchten::V,къурхутмиш хьун,óttast
982,fliehen::V,катун,flýja
983,flüchten::V,катун,strjúka
984,sehen::V,акун,sjá
985,anschauen::V,вил вегьин,horfa á
986,ansehen::V,килигун,líta á
987,hören::V,ван хьун,heyra
988,zuhören::V,яб гун,hlusta
989,probieren::V,дад акун,smakka
990,riechen::V,ни чӏугун,þefa
991,fühlen::V,гьисс авун,finna til
992,frieren::V,кьун,frjósa
993,frieren::V,мекьи хьун,frjósa
994,tun::V,авун,gera
995,können::V,хьун,geta
996,können::V,акъакьун,geta
997,wollen::V,кӏан хьун,ætla
998,wollen::V,кӏан хьун,vilja
999,anfangen::V,башламишун,hefja
1000,beenden::V,куьтягьун,enda
1001,beenden::V,куьтягьун,ljúka
1002,aufhören::V,акъвазун,lykta
1003,gelingen::V,арадал атун,heppnast
1004,geraten::V,акъатун,lukkast
1005,öffnen::V,ахъаюн,opna
1006,schließen::V,акьалун,loka
1007,stellen::V,эцигун,láta
1008,stellen::V,эцигун,setja
1009,setzen::V,ацукьарун,láta
1010,setzen::V,ацукьарун,setja
1011,legen::V,эцигун,láta
1012,legen::V,эцигун,leggja
1013,berühren::V,хкӏурун,koma við
1014,verbinden::V,гилигун,sameina
1015,bedecken::V,кӏевун,hylja
1016,aufhängen::V,куьрсарун,hengja
1017,aufhängen::V,куьрсарун,hengja upp
1018,anzünden::V,куькӏуьрун,kveikja í
1019,aufheben::V,хкажун,taka upp
1020,aufheben::V,хкажун,lyfta upp
1021,zurücklassen::V,тун,skilja eftir
1022,verlieren::V,квадарун,týna
1023,verlieren::V,квадарун,glata
1024,fallen lassen::V,авадрун,missa
1025,machen::V,авун,búa til
1026,machen::V,кар авун,búa til
1027,herstellen::V,расун,framleiða
1028,bauen::V,туькӏуьрун,smíða
1029,bauen::V,туькӏуьрун,byggja
1030,reparieren::V,расун,gera við
1031,verbessern::V,хъсанрун,bæta
1032,ändern::V,табдил авун,breyta
1033,graben::V,эгъуьнун,grafa
1034,beugen::V,акӏажарун,beygja
1035,beugen::V,кангур авун,beygja
1036,biegen::V,патахъарун,sveigja
1037,drehen::V,алчударун,snúa
1038,umdrehen::V,элкъуьрун,venda
1039,umdrehen::V,элкъуьрун,snúa við
1040,heben::V,хкажун,hefja
1041,hochheben::V,хкажун,lyfta upp
1042,ergreifen::V,агалчна кьун,grípa
1043,halten::V,кьун,rúma
1044,halten::V,кьун,halda
1045,drücken::V,чуькьуьн,þjá
1046,drücken::V,чуькьуьн,þrýsta
1047,schieben::V,хуртӏ гун,ýta
1048,kratzen::V,къадгъунун,klóra
1049,lecken::V,мез гун,sleikja
1050,beißen::V,кӏасун,bíta
1051,abreißen::V,галудун,rífa af
1052,abreißen::V,галудун,rífa frá
1053,abschneiden::V,атӏун,skera af
1054,abschneiden::V,атӏун,klippa af
1055,stecken::V,сухун,stinga
1056,brechen::V,хун,brjóta
1057,brechen::V,кукӏварун,brjóta
1058,klopfen::V,тахъ-тахъ авун,berja
1059,klopfen::V,тахъ-тахъ авун,klappa
1060,hauen::V,ягъун,berja
1061,hauen::V,ягъун,höggva
1062,kleben::V,алкӏурун,líma
1063,kleben::V,кукӏурун,líma
1064,reiben::V,тӏушунун,núa
1065,streichen::V,алтадун,smyrja
1066,schleifen::V,кӏвенкӏв авун,slípa
1067,schneiden::V,атӏун,skera
1068,schneiden::V,атӏун,klippa
1069,rütteln::V,къарсурун,skaka
1070,schütteln::V,къарсурун,hrista
1071,schwenken::V,элягъун,sveifla
1072,schwenken::V,галтадун,sveifla
1073,schütten::V,цун,hella
1074,füllen::V,ацӏурун,fylla
1075,einwickeln::V,кутун,vefja inn í
1076,einwickeln::V,элкъуьрун,vefja inn í
1077,tragen::V,тухун,bera
1078,schleppen::V,галчӏурун,draga
1079,ziehen::V,ялун,toga
1080,ziehen::V,ялун,draga
1081,ziehen::V,чӏугун,toga
1082,ziehen::V,чӏугун,draga
1083,aufbewahren::V,хуьн,geyma
1084,werfen::V,гадрун,kasta
1085,fangen::V,кьун,grípa
1086,packen::V,кьун,þrífa í
1087,verstecken::V,кӏевун,fela
1088,teilen::V,паюн,deila
1089,schicken::V,ракъурун,senda
1090,bringen::V,гъун,færa
1091,bringen::V,гъун,flytja
1092,hinzufügen::V,алава авун,bæta við
1093,bekommen::V,къачун,hljóta
1094,bekommen::V,къачун,ná
1095,bekommen::V,жугъурун,hljóta
1096,bekommen::V,жугъурун,ná
1097,erhalten::V,къачун,fá
1098,nehmen::V,къачун,taka
1099,wählen::V,хкягъун,velja
1100,auswählen::V,хкягъун,velja úr
1101,bewahren::V,хуьн,gæta
1102,bewahren::V,хуьн,vernda
1103,behindern::V,манийвал авун,varna
1104,verderben::V,чӏурун,spilla
1105,beschädigen::V,нукьсанвал гун,skemma
1106,zerbrechen::V,хун,brjóta
1107,zerreißen::V,къазунун,rífa
1108,zerreißen::V,къазунун,rífa sundur
1109,zerstören::V,чӏурун,rífa niður
1110,zerstören::V,барбатӏун,rífa niður
1111,verbrennen::V,ккун,brenna
1112,geben::V,гун,gefa
1113,reichen::V,вугун,rétta
1114,reichen::V,гун,rétta
1115,schenken::V,пишкеш авун,gefa
1116,versprechen::V,гаф гун,lofa
1117,versprechen::V,гаф гун,heita
1118,wünschen::V,дуьа авун,óska
1119,loben::V,тариф авун,lofa
1120,loben::V,тариф авун,hrósa
1121,küssen::V,темен гун,kyssa
1122,wiegen::V,эчӏягъун,rugga
1123,zudecken::V,гьалдун,þekja
1124,zudecken::V,гьалдун,breiða yfir
1125,wecken::V,ахварай авудун,vekja
1126,zeigen::V,къалурун,sýna
1127,führen::V,тухун,leiða
1128,lehren::V,кӏелиз тун,kenna
1129,unterrichten::V,тарс гун,fræða
1130,aufziehen::V,тербия гун,ala upp
1131,aufziehen::V,тербияламишун,ala upp
1132,leiten::V,идара авун,stjórna
1133,antreiben::V,тади кутун,hvetja
1134,einladen::V,теклиф авун,bjóða heim
1135,vereinigen::V,сад авун,sameina
1136,besuchen::V,кьилив атун,heimsækja
1137,treffen::V,гьалтун,hitta
1138,sich versammeln::V,алтӏушун,safnast saman
1139,spielen::V,къугъун,leika sér
1140,singen::V,лугьун,syngja
1141,singen::V,мани лугьун,syngja
1142,tanzen::V,кьуьл авун,dansa
1143,sich trennen::V,къакъатун,skiljast
1144,verlassen::V,гъил къачун,yfirgefa
1145,retten::V,къутармишун,bjarga
1146,bewachen::V,хуьн,gæta
1147,bewachen::V,хуьн,hafa vörð á
1148,schützen::V,хуьн,vernda
1149,verteidigen::V,хуьн,verja
1150,sich schlagen::V,кукӏун,slást
1151,sich schlagen::V,кукӏун,berjast
1152,schießen::V,акъатун,skjóta
1153,siegen::V,гъалиб хьун,sigra
1154,ärgern::V,хъел гъун,ergja
1155,ärgern::V,хъел гъун,skaprauna
1156,ärgern::V,хъел кутун,ergja
1157,ärgern::V,хъел кутун,skaprauna
1158,schlagen::V,ягъун,slá
1159,schlagen::V,ягъун,lemja
1160,schlagen::V,галукьарун,slá
1161,schlagen::V,галукьарун,lemja
1162,treten::V,кьуьл къекъягъун,sparka
1163,treten::V,кьуьл эцягъун,sparka
1164,stechen::V,акьадарун,stinga
1165,stoßen::V,эцягъун,hrinda
1166,stehlen::V,чуьнуьхун,stela
1167,stören::V,хкуьрун,trufla
1168,belästigen::V,хкуьрун,ónáða
1169,belästigen::V,азият гун,ónáða
1170,verbergen::V,далдаламишун,leyna
1171,täuschen::V,алцурарун,gabba
1172,täuschen::V,алцурарун,blekkja
1173,täuschen::V,алцуррун,gabba
1174,täuschen::V,алцуррун,blekkja
1175,betrügen::V,алцурарун,svíkja
1176,betrügen::V,алцурарун,blekkja
1177,betrügen::V,гьарамзадавал авун,svíkja
1178,betrügen::V,гьарамзадавал авун,blekkja
1179,töten::V,яна кьин,drepa
1180,wohnen::V,дуланмиш хьун,búa
1181,arbeiten::V,кӏвалахун,vinna
1182,arbeiten::V,кӏвалах авун,vinna
1183,sammeln::V,кӏватӏун,safna
1184,pflücken::V,атӏун,tína
1185,pflücken::V,атӏун,reyta
1186,jagen::V,гъуьрч авун,veiða
1187,fischen::V,гъетер кьун,fiska
1188,fassen::V,кьун,veiða
1189,hüten::V,чӏура хуьн,gæta
1190,hüten::V,чӏура хуьн,vakta
1191,treiben::V,гьалун,reka
1192,anbinden::V,акалун,binda við
1193,anbinden::V,акалун,binda fast
1194,füttern::V,ем гун,fóðra
1195,melken::V,ацун,mjólka
1196,hacken::V,куьткуьнун,höggva
1197,gießen::V,яд гун,hella
1198,reifen::V,чурун,þroskast
1199,reifen::V,агакьун,þroskast
1200,zubereiten::V,гьазурун,elda
1201,zubereiten::V,гьазурун,tilbúa
1202,kochen::V,ругун,sjóða
1203,backen::V,чурун,baka
1204,braten::V,чурун,steikja
1205,umrühren::V,какадарун,hræra í
1206,stricken::V,хурун,prjóna
1207,nähen::V,цун,sauma
1208,färben::V,шир ягъун,lita
1209,reinigen::V,михьун,hreinsa
1210,waschen::V,чуьхуьн,þvo
1211,abwischen::V,гуьцӏун,þerra
1212,spülen::V,экъуьрун,skola
1213,spülen::V,экъуьрун,þvo upp
1214,fegen::V,шуткун,sópa
1215,fegen::V,шуткун,hreinsa
1216,kehren::V,кул алтадун,sópa
1217,baden::V,эхъуьн,baða sig
1218,sich waschen::V,жендек чуьхуьн,þvo sér
1219,ausziehen::V,хутӏунун,fara úr
1220,ausziehen::V,галудун,fara úr
1221,anziehen::V,алукӏун,fara í
1222,sich anziehen::V,алукӏун,klæðast
1223,sich anziehen::V,парталар алукӏун,klæðast
1224,kämmen::V,эвягъун,greiða
1225,schmücken::V,безетмишун,prýða
1226,schmücken::V,безетмишун,skreyta
1227,schmücken::V,гуьрчегарун,prýða
1228,schmücken::V,гуьрчегарун,skreyta
1229,sagen::V,лугьун,segja
1230,sprechen::V,рахун,tala
1231,reden::V,рахун,ræða
1232,sich unterhalten::V,ихтилат авун,spjalla
1233,sich unterhalten::V,ихтилат авун,ræðast við
1234,fragen::V,жузун,spyrja
1235,bitten::V,тӏалабун,biðja
1236,erzählen::V,ахъаюн,segja frá
1237,mitteilen::V,хабар гун,tilkynna
1238,nennen::V,тӏвар гун,nefna
1239,rufen::V,эверун,kalla
1240,prahlen::V,яцӏу гафар авун,gorta
1241,übersetzen::V,таржума авун,þýða
1242,übersetzen::V,гафладун,þýða
1243,denken::V,фикир авун,hugsa
1244,glauben::V,агъун,trúa
1245,bemerken::V,фикир гун,taka eftir
1246,begreifen::V,гъавурда акьун,skilja
1247,lernen::V,кӏелун,læra
1248,wissen::V,чир хьун,vita
1249,wissen::V,чирхьун,vita
1250,sich erinnern an::V,рикӏел хуьн,minnast
1251,vergessen::V,рикӏелай фин,gleyma
1252,vergessen::V,рикӏелай алатун,gleyma
1253,messen::V,алцумун,mæla
1254,zählen::V,гьисабун,telja
1255,rechnen::V,гьисабун,reikna
1256,lesen::V,кӏелун,lesa
1257,malen::V,кхьин,mála
1258,malen::V,шикилар чӏугун,mála
1259,zeichnen::V,чӏугун,teikna
1260,schreiben::V,кхьин,skrifa
1261,besitzen::V,иеси хьун,hafa
1262,kaufen::V,къачун,kaupa
1263,kaufen::V,маса къачун,kaupa
1264,verkaufen::V,гун,selja
1265,verkaufen::V,маса гун,selja
1266,bezahlen::V,къимет гун,borga
1267,bezahlen::V,эвезда авун,borga
1268,bezahlen::V,гьакъи агакьрун,borga
1269,zahlen::V,къимет гун,borga
1270,zahlen::V,эвезда авун,borga
1271,zahlen::V,гьакъи агакьрун,borga
1272,beherrschen::V,иеси хьун,hafa á valdi sínu
1273,ertragen::V,таб гун,þola
1274,Oberschenkel::N,,læri
1275,Strömung::N,,straumur
1276,Moor::N,,mýri
1277,Gedächtnis::N,,minni
1278,Ski::N,,skíði
1279,Platte::N,,flötur
1280,Leine::N,,band
1281,Geschäft::N,,viðskipti
1282,dick[Gegenstand]::A,,þykkur
1283,auf einmal::ADV,,allt í einu
1284,zurück::ADV,,aftur
1285,zurück::ADV,,til baka
1286,wieder::ADV,,aftur
1287,wieder::ADV,,að nýju
1288,wehen::V,,blása
1289,rauchen::V,,reykja
1290,schaukeln::V,,róla
1291,schaukeln::V,,rugga
1292,rühren::V,,snerta
1293,scheinen::V,,virðast
1294,zu sehen sein::V,,vera að sjá
1295,vernehmen::V,,heyra
1296,vernehmen::V,,greina
1297,wenden::V,,snúa
1298,wenden::V,,venda
1299,binden::V,,binda
1300,lassen::V,,láta
1301,erkennen::V,,þekkja
1302,verstehen::V,,skilja
