,Concept_ID,de,nl
814,trocknen::V,trocknen,drogen
815,sieden::V,sieden,koken
816,sieden::V,sieden,zieden
817,faulen::V,faulen,rotten
818,verfaulen::V,verfaulen,verrotten
819,reißen::V,reißen,scheuren
820,versinken::V,versinken,verzinken
821,vergehen::V,vergehen,vergaan
822,erscheinen::V,erscheinen,opdagen
823,erscheinen::V,erscheinen,verschijnen
824,verschwinden::V,verschwinden,verdwijnen
825,sinken::V,sinken,zinken
826,abnehmen::V,abnehmen,afnemen
827,abnehmen::V,abnehmen,verminderen
828,zunehmen::V,zunehmen,toenemen
829,steigen::V,steigen,stijgen
830,steigen::V,steigen,omhooggaan
831,wachsen::V,wachsen,groeien
832,glänzen::V,glänzen,glanzen
833,glänzen::V,glänzen,schitteren
834,funkeln::V,funkeln,fonkelen
835,lärmen::V,lärmen,lawaai maken
836,läuten::V,läuten,luiden
837,klingeln::V,klingeln,bellen
838,klirren::V,klirren,rinkelen
839,brausen::V,brausen,bruisen
840,rauschen::V,rauschen,ruisen
841,klingen::V,klingen,klinken
842,bellen::V,bellen,blaffen
843,heulen::V,heulen,huilen
844,blasen::V,blasen,blazen
845,pfeifen::V,pfeifen,fluiten
846,schreien::V,schreien,gillen
847,schreien::V,schreien,schreeuwen
848,stöhnen::V,stöhnen,steunen
849,zittern::V,zittern,beven
850,zittern::V,zittern,sidderen
851,leben::V,leben,leven
852,geboren werden::V,geboren werden,geboren worden
853,atmen::V,atmen,ademen
854,trinken::V,trinken,drinken
855,essen::V,essen,eten
856,schlucken::V,schlucken,slikken
857,müde werden::V,müde werden,moe worden
858,einschlafen::V,einschlafen,inslapen
859,schlafen::V,schlafen,slapen
860,aufwachen::V,aufwachen,ontwaken
861,aufwachen::V,aufwachen,wakker worden
862,aufstehen::V,aufstehen,opstaan
863,sich erholen::V,sich erholen,zich ontspannen
864,krank werden::V,krank werden,ziek worden
865,krank sein::V,krank sein,ziek zijn
866,schmerzen::V,schmerzen,pijn doen
867,husten::V,husten,hoesten
868,genesen::V,genesen,genezen
869,sterben::V,sterben,sterven
870,sterben::V,sterben,overlijden
871,umkommen::V,umkommen,omkomen
872,sich bewegen::V,sich bewegen,zich bewegen
873,sich rühren::V,sich rühren,zich verroeren
874,sich erheben::V,sich erheben,oprijzen
875,sich erheben::V,sich erheben,verrijzen
876,sich setzen::V,sich setzen,gaan zitten
877,hinfallen::V,hinfallen,vallen
878,hinfallen::V,hinfallen,neervallen
879,laufen::V,laufen,lopen
880,schreiten::V,schreiten,stappen
881,schreiten::V,schreiten,schrijden
882,spazierengehen::V,spazierengehen,gaan wandelen
883,eilen::V,eilen,ijlen
884,eilen::V,eilen,haasten
885,sich beeilen::V,sich beeilen,zich haasten
886,sausen::V,sausen,stuiven
887,rennen::V,rennen,rennen
888,springen::V,springen,springen
889,klettern::V,klettern,klimmen
890,klettern::V,klettern,klauteren
891,schaukeln::V,schaukeln,schommelen
892,kriechen::V,kriechen,kruipen
893,schwimmen::V,schwimmen,zwemmen
894,tauchen::V,tauchen,duiken
895,rudern::V,rudern,roeien
896,fahren::V,fahren,rijden
897,fliegen::V,fliegen,vliegen
898,gehen::V,gehen,gaan
899,weggehen::V,weggehen,weggaan
900,abfahren::V,abfahren,vertrekken
901,anhalten::V,anhalten,stoppen
902,anhalten::V,anhalten,stilhouden
903,hineingehen::V,hineingehen,ingaan
904,hineingehen::V,hineingehen,binnengaan
905,eintreten::V,eintreten,binnenkomen
906,kommen::V,kommen,komen
907,ankommen::V,ankommen,aankomen
908,zurückkommen::V,zurückkommen,terugkomen
909,bleiben::V,bleiben,blijven
910,warten::V,warten,wachten
911,erwarten::V,erwarten,verwachten
912,suchen::V,suchen,zoeken
913,finden::V,finden,vinden
914,versuchen::V,versuchen,proberen
915,versuchen::V,versuchen,beproeven
916,vorbereiten::V,vorbereiten,voorbereiden
917,lieben::V,lieben,houden van
918,mögen::V,mögen,lusten
919,mögen::V,mögen,houden van
920,lachen::V,lachen,lachen
921,rühren::V,rühren,roeren
922,weinen::V,weinen,huilen
923,weinen::V,weinen,schreien
924,schimpfen::V,schimpfen,kijven
925,schimpfen::V,schimpfen,schelden
926,sich ärgern::V,sich ärgern,zich ergeren
927,sich fürchten::V,sich fürchten,bang zijn
928,fürchten::V,fürchten,vrezen
929,fliehen::V,fliehen,vluchten
930,flüchten::V,flüchten,ontsnappen
931,flüchten::V,flüchten,ontkomen
932,sehen::V,sehen,zien
933,anschauen::V,anschauen,aankijken
934,ansehen::V,ansehen,aanzien
935,ansehen::V,ansehen,bekijken
936,hören::V,hören,horen
937,zuhören::V,zuhören,luisteren
938,probieren::V,probieren,proeven
939,riechen::V,riechen,ruiken
940,fühlen::V,fühlen,voelen
941,scheinen::V,scheinen,lijken
942,zu sehen sein::V,zu sehen sein,te zien zijn
943,vernehmen::V,vernehmen,vernemen
944,frieren::V,frieren,het koud hebben
945,tun::V,tun,doen
946,können::V,können,kunnen
947,wollen::V,wollen,willen
948,anfangen::V,anfangen,beginnen
949,anfangen::V,anfangen,aanvangen
950,beenden::V,beenden,beëindigen
951,aufhören::V,aufhören,ophouden
952,gelingen::V,gelingen,lukken
953,gelingen::V,gelingen,gelukken
954,geraten::V,geraten,uitvallen
955,öffnen::V,öffnen,openen
956,öffnen::V,öffnen,opendoen
957,schließen::V,schließen,sluiten
958,schließen::V,schließen,dichtdoen
959,stellen::V,stellen,stellen
960,stellen::V,stellen,plaatsen
961,setzen::V,setzen,zetten
962,setzen::V,setzen,plaatsen
963,legen::V,legen,leggen
964,berühren::V,berühren,aanraken
965,verbinden::V,verbinden,verbinden
966,bedecken::V,bedecken,bedekken
967,aufhängen::V,aufhängen,ophangen
968,anzünden::V,anzünden,aansteken
969,aufheben::V,aufheben,oprapen
970,zurücklassen::V,zurücklassen,achterlaten
971,verlieren::V,verlieren,verliezen
972,fallen lassen::V,fallen lassen,laten vallen
973,machen::V,machen,maken
974,herstellen::V,herstellen,produceren
975,herstellen::V,herstellen,voortbrengen
976,bauen::V,bauen,bouwen
977,reparieren::V,reparieren,repareren
978,reparieren::V,reparieren,herstellen
979,verbessern::V,verbessern,verbeteren
980,ändern::V,ändern,wijzigen
981,ändern::V,ändern,veranderen
982,graben::V,graben,graven
983,beugen::V,beugen,buigen
984,biegen::V,biegen,buigen
985,drehen::V,drehen,draaien
986,wenden::V,wenden,keren
987,wenden::V,wenden,wenden
988,umdrehen::V,umdrehen,omdraaien
989,heben::V,heben,heffen
990,heben::V,heben,optillen
991,hochheben::V,hochheben,tillen
992,ergreifen::V,ergreifen,pakken
993,ergreifen::V,ergreifen,grijpen
994,halten::V,halten,houden
995,drücken::V,drücken,drukken
996,schieben::V,schieben,duwen
997,schieben::V,schieben,schuiven
998,kratzen::V,kratzen,krassen
999,lecken::V,lecken,likken
1000,beißen::V,beißen,bijten
1001,abreißen::V,abreißen,afrukken
1002,abreißen::V,abreißen,afscheuren
1003,abschneiden::V,abschneiden,afsnijden
1004,binden::V,binden,binden
1005,stecken::V,stecken,steken
1006,brechen::V,brechen,breken
1007,klopfen::V,klopfen,kloppen
1008,hauen::V,hauen,houwen
1009,kleben::V,kleben,plakken
1010,reiben::V,reiben,wrijven
1011,streichen::V,streichen,smeren
1012,schleifen::V,schleifen,slijpen
1013,schneiden::V,schneiden,snijden
1014,rütteln::V,rütteln,schudden
1015,schütteln::V,schütteln,schudden
1016,schwenken::V,schwenken,wuiven
1017,schwenken::V,schwenken,zwaaien
1018,schütten::V,schütten,gieten
1019,schütten::V,schütten,storten
1020,füllen::V,füllen,vullen
1021,einwickeln::V,einwickeln,inwikkelen
1022,tragen::V,tragen,dragen
1023,schleppen::V,schleppen,slepen
1024,ziehen::V,ziehen,trekken
1025,aufbewahren::V,aufbewahren,bewaren
1026,werfen::V,werfen,gooien
1027,fangen::V,fangen,vangen
1028,packen::V,packen,pakken
1029,packen::V,packen,vastpakken
1030,verstecken::V,verstecken,verstoppen
1031,teilen::V,teilen,delen
1032,schicken::V,schicken,sturen
1033,bringen::V,bringen,brengen
1034,hinzufügen::V,hinzufügen,toevoegen
1035,bekommen::V,bekommen,verkrijgen
1036,erhalten::V,erhalten,krijgen
1037,nehmen::V,nehmen,nemen
1038,wählen::V,wählen,kiezen
1039,wählen::V,wählen,verkiezen
1040,auswählen::V,auswählen,uitkiezen
1041,bewahren::V,bewahren,bewaren
1042,behindern::V,behindern,hinderen
1043,verderben::V,verderben,bederven
1044,beschädigen::V,beschädigen,beschadigen
1045,zerbrechen::V,zerbrechen,breken
1046,zerbrechen::V,zerbrechen,stukbreken
1047,zerreißen::V,zerreißen,scheuren
1048,zerreißen::V,zerreißen,verscheuren
1049,zerstören::V,zerstören,vernielen
1050,verbrennen::V,verbrennen,branden
1051,verbrennen::V,verbrennen,verbranden
1052,geben::V,geben,geven
1053,reichen::V,reichen,reiken
1054,reichen::V,reichen,aanreiken
1055,schenken::V,schenken,schenken
1056,versprechen::V,versprechen,beloven
1057,wünschen::V,wünschen,wensen
1058,loben::V,loben,loven
1059,loben::V,loben,prijzen
1060,küssen::V,küssen,kussen
1061,wiegen::V,wiegen,wiegen
1062,zudecken::V,zudecken,toedekken
1063,wecken::V,wecken,wekken
1064,zeigen::V,zeigen,tonen
1065,zeigen::V,zeigen,wijzen
1066,führen::V,führen,voeren
1067,lehren::V,lehren,leren
1068,unterrichten::V,unterrichten,onderwijzen
1069,aufziehen::V,aufziehen,grootbrengen
1070,leiten::V,leiten,leiden
1071,antreiben::V,antreiben,aandrijven
1072,lassen::V,lassen,laten
1073,einladen::V,einladen,uitnodigen
1074,vereinigen::V,vereinigen,verenigen
1075,besuchen::V,besuchen,bezoeken
1076,treffen::V,treffen,treffen
1077,treffen::V,treffen,ontmoeten
1078,sich versammeln::V,sich versammeln,zich verzamelen
1079,spielen::V,spielen,spelen
1080,singen::V,singen,zingen
1081,tanzen::V,tanzen,dansen
1082,sich trennen::V,sich trennen,van elkaar gaan
1083,verlassen::V,verlassen,verlaten
1084,retten::V,retten,redden
1085,bewachen::V,bewachen,bewaken
1086,schützen::V,schützen,beschermen
1087,verteidigen::V,verteidigen,verdedigen
1088,sich schlagen::V,sich schlagen,knokken
1089,schießen::V,schießen,schieten
1090,siegen::V,siegen,overwinnen
1091,ärgern::V,ärgern,ergeren
1092,schlagen::V,schlagen,slaan
1093,treten::V,treten,trappen
1094,treten::V,treten,schoppen
1095,stechen::V,stechen,steken
1096,stechen::V,stechen,prikken
1097,stoßen::V,stoßen,stoten
1098,stehlen::V,stehlen,stelen
1099,stören::V,stören,storen
1100,stören::V,stören,verstoren
1101,belästigen::V,belästigen,lastig vallen
1102,verbergen::V,verbergen,verbergen
1103,täuschen::V,täuschen,misleiden
1104,betrügen::V,betrügen,bedriegen
1105,töten::V,töten,doden
1106,wohnen::V,wohnen,wonen
1107,arbeiten::V,arbeiten,werken
1108,sammeln::V,sammeln,inzamelen
1109,sammeln::V,sammeln,verzamelen
1110,pflücken::V,pflücken,plukken
1111,jagen::V,jagen,jagen
1112,fischen::V,fischen,vissen
1113,fassen::V,fassen,vangen
1114,hüten::V,hüten,hoeden
1115,treiben::V,treiben,drijven
1116,anbinden::V,anbinden,vastbinden
1117,füttern::V,füttern,voeren
1118,melken::V,melken,melken
1119,hacken::V,hacken,hakken
1120,gießen::V,gießen,gieten
1121,reifen::V,reifen,rijpen
1122,zubereiten::V,zubereiten,klaarmaken
1123,zubereiten::V,zubereiten,toebereiden
1124,kochen::V,kochen,koken
1125,backen::V,backen,bakken
1126,braten::V,braten,braden
1127,umrühren::V,umrühren,omroeren
1128,stricken::V,stricken,breien
1129,nähen::V,nähen,naaien
1130,färben::V,färben,verven
1131,färben::V,färben,kleuren
1132,reinigen::V,reinigen,reinigen
1133,waschen::V,waschen,wassen
1134,abwischen::V,abwischen,afvegen
1135,spülen::V,spülen,spoelen
1136,spülen::V,spülen,afwassen
1137,fegen::V,fegen,vegen
1138,kehren::V,kehren,vegen
1139,baden::V,baden,baden
1140,sich waschen::V,sich waschen,zich wassen
1141,ausziehen::V,ausziehen,uittrekken
1142,anziehen::V,anziehen,aantrekken
1143,sich anziehen::V,sich anziehen,zich aankleden
1144,kämmen::V,kämmen,kammen
1145,schmücken::V,schmücken,tooien
1146,sagen::V,sagen,zeggen
1147,sprechen::V,sprechen,spreken
1148,reden::V,reden,praten
1149,sich unterhalten::V,sich unterhalten,zich onderhouden
1150,fragen::V,fragen,vragen
1151,bitten::V,bitten,vragen
1152,bitten::V,bitten,verzoeken
1153,erzählen::V,erzählen,vertellen
1154,mitteilen::V,mitteilen,meedelen
1155,nennen::V,nennen,noemen
1156,rufen::V,rufen,roepen
1157,prahlen::V,prahlen,pralen
1158,übersetzen::V,übersetzen,vertalen
1159,denken::V,denken,denken
1160,glauben::V,glauben,geloven
1161,bemerken::V,bemerken,bemerken
1162,erkennen::V,erkennen,herkennen
1163,begreifen::V,begreifen,begrijpen
1164,verstehen::V,verstehen,verstaan
1165,lernen::V,lernen,leren
1166,wissen::V,wissen,weten
1167,sich erinnern an::V,sich erinnern an,zich herinneren aan
1168,vergessen::V,vergessen,vergeten
1169,messen::V,messen,meten
1170,zählen::V,zählen,tellen
1171,rechnen::V,rechnen,rekenen
1172,lesen::V,lesen,lezen
1173,malen::V,malen,schilderen
1174,zeichnen::V,zeichnen,tekenen
1175,schreiben::V,schreiben,schrijven
1176,besitzen::V,besitzen,bezitten
1177,kaufen::V,kaufen,kopen
1178,verkaufen::V,verkaufen,verkopen
1179,bezahlen::V,bezahlen,betalen
1180,zahlen::V,zahlen,betalen
1181,beherrschen::V,beherrschen,beheersen
1182,ertragen::V,ertragen,verdragen
