,Concept_ID,,mn
950,husten::V,,ханиах
951,genesen::V,,засрах
952,sterben::V,,үхэх
953,sterben::V,,нас барах
954,umkommen::V,,үхэх
955,sich bewegen::V,,хөдлөх
956,sich rühren::V,,хөдлөх
957,sich erheben::V,,босох
958,sich setzen::V,,суух
959,hinfallen::V,,ойчих
960,laufen::V,,явган явах
961,schreiten::V,,алхах
962,spazierengehen::V,,зугаалах
963,eilen::V,,хурдлах
964,sich beeilen::V,,яарах
965,sich beeilen::V,,шамдах
966,sausen::V,,давхих
967,rennen::V,,гүйх
968,springen::V,,харайх
969,springen::V,,дэвхрэх
970,klettern::V,,авирах
971,schaukeln::V,,ганхалзах
972,kriechen::V,,мөлхөх
973,schwimmen::V,,сэлэх
974,tauchen::V,,шунгах
975,rudern::V,,сэлүүрдэх
976,fahren::V,,явах
977,fliegen::V,,нисэх
978,gehen::V,,явах
979,weggehen::V,,явах
980,abfahren::V,,одох
981,abfahren::V,,хөдлөх
982,anhalten::V,,зогсох
983,hineingehen::V,,орох
984,eintreten::V,,орох
985,kommen::V,,ирэх
986,ankommen::V,,хүрэх
987,zurückkommen::V,,харих
988,zurückkommen::V,,буцаж ирэх
989,bleiben::V,,үлдэх
990,warten::V,,хүлээх
991,erwarten::V,,хүлээх
992,suchen::V,,эрэх
993,suchen::V,,бэдрэх
994,finden::V,,олох
995,versuchen::V,,оролдох
996,vorbereiten::V,,бэлтгэх
997,lieben::V,,янаглах
998,mögen::V,,таалах
999,lachen::V,,инээх
1000,rühren::V,,сэтгэл уяруулах
1001,weinen::V,,уйлах
1002,schimpfen::V,,хараах
1003,sich ärgern::V,,уурлах
1004,sich fürchten::V,,айх
1005,fürchten::V,,айх
1006,fliehen::V,,зугтах
1007,fliehen::V,,гүйж очих
1008,flüchten::V,,оргох
1009,sehen::V,,үзэх
1010,anschauen::V,,харах
1011,ansehen::V,,харах
1012,hören::V,,дуулах
1013,zuhören::V,,чагнах
1014,probieren::V,,амсаж үзэх
1015,riechen::V,,үнэрлэх
1016,fühlen::V,,мэдрэх
1017,scheinen::V,,шиг үзэгдэх
1018,zu sehen sein::V,,үзэгдэх
1019,zu sehen sein::V,,харагдах
1020,vernehmen::V,,дуулах
1021,frieren::V,,даарах
1022,tun::V,,хийх
1023,tun::V,,үйлдэх
1024,können::V,,болох
1025,wollen::V,,хүсэх
1026,anfangen::V,,эхлэх
1027,beenden::V,,дуусгах
1028,aufhören::V,,болих
1029,aufhören::V,,зогсох
1030,gelingen::V,,бүтэх
1031,geraten::V,,илрэх
1032,öffnen::V,,нээх
1033,öffnen::V,,тайлах
1034,schließen::V,,хаах
1035,stellen::V,,тавих
1036,stellen::V,,босгох
1037,setzen::V,,суулгах
1038,legen::V,,хийх
1039,legen::V,,тавих
1040,berühren::V,,шүргэх
1041,verbinden::V,,залгах
1042,bedecken::V,,бүрэх
1043,aufhängen::V,,өлгөх
1044,aufhängen::V,,дүүжлэх
1045,anzünden::V,,асаах
1046,anzünden::V,,ноцоох
1047,aufheben::V,,өргөх
1048,zurücklassen::V,,орхих
1049,zurücklassen::V,,үлдээх
1050,verlieren::V,,гээх
1051,fallen lassen::V,,унагах
1052,machen::V,,хийх
1053,machen::V,,гаргах
1054,herstellen::V,,бүтээх
1055,bauen::V,,барих
1056,reparieren::V,,засах
1057,reparieren::V,,сэлбэх
1058,verbessern::V,,засах
1059,verbessern::V,,сайжруулах
1060,ändern::V,,өөрчлөх
1061,graben::V,,малтах
1062,beugen::V,,бөгтийлгөх
1063,biegen::V,,матах
1064,biegen::V,,муруйлгах
1065,drehen::V,,эргүүлэх
1066,wenden::V,,эргүүлэх
1067,umdrehen::V,,хөрвүүлэх
1068,heben::V,,өргөх
1069,hochheben::V,,өргөх
1070,ergreifen::V,,атгах
1071,halten::V,,барих
1072,drücken::V,,дарах
1073,schieben::V,,түлхэх
1074,kratzen::V,,хусах
1075,kratzen::V,,маажих
1076,lecken::V,,долоох
1077,beißen::V,,зуух
1078,beißen::V,,хазах
1079,abreißen::V,,таслах
1080,abschneiden::V,,тайрах
1081,binden::V,,боох
1082,binden::V,,хүлэх
1083,stecken::V,,шаах
1084,stecken::V,,шигтгэх
1085,brechen::V,,хугалах
1086,klopfen::V,,цохих
1087,klopfen::V,,тогших
1088,hauen::V,,дэлдэх
1089,kleben::V,,наах
1090,reiben::V,,нухах
1091,reiben::V,,нидчих
1092,streichen::V,,нялах
1093,streichen::V,,түрхэх
1094,schleifen::V,,билүүдэх
1095,schleifen::V,,гуранздах
1096,schneiden::V,,огтлох
1097,rütteln::V,,холхнулах
1098,schütteln::V,,сэгсрэх
1099,schwenken::V,,дэвэх
1100,schwenken::V,,даллах
1101,schütten::V,,цутгах
1102,schütten::V,,аягалах
1103,füllen::V,,дүүргэх
1104,einwickeln::V,,боох
1105,einwickeln::V,,ороох
1106,tragen::V,,авчрах
1107,schleppen::V,,чирэх
1108,ziehen::V,,татах
1109,aufbewahren::V,,хадгалах
1110,werfen::V,,хаях
1111,werfen::V,,шидэх
1112,fangen::V,,барих
1113,packen::V,,шүүрэх
1114,verstecken::V,,нуух
1115,teilen::V,,хуваах
1116,schicken::V,,илгээх
1117,schicken::V,,явуулах
1118,bringen::V,,авчрах
1119,bringen::V,,аваачих
1120,hinzufügen::V,,нэмэх
1121,bekommen::V,,хүлээн авах
1122,erhalten::V,,хүлээн авах
1123,nehmen::V,,авах
1124,wählen::V,,сонгох
1125,auswählen::V,,шилэх
1126,bewahren::V,,гамнах
1127,behindern::V,,саад хийх
1128,behindern::V,,тотгор болох
1129,verderben::V,,эвдэх
1130,beschädigen::V,,гэмтээх
1131,zerbrechen::V,,хагалах
1132,zerbrechen::V,,хага цохих
1133,zerreißen::V,,урах
1134,zerstören::V,,эвдэх
1135,zerstören::V,,сүйтгэх
1136,verbrennen::V,,шатаах
1137,geben::V,,өгөх
1138,reichen::V,,өгөх
1139,reichen::V,,дамжуулах
1140,schenken::V,,бэлэглэх
1141,versprechen::V,,амлах
1142,wünschen::V,,ерөөх
1143,loben::V,,магтах
1144,loben::V,,сайшаах
1145,küssen::V,,озох
1146,küssen::V,,үнсэх
1147,wiegen::V,,бүүвэйлэх
1148,zudecken::V,,хучих
1149,zudecken::V,,бүтээх
1150,wecken::V,,сэрээх
1151,zeigen::V,,үзүүлэх
1152,führen::V,,хөтлөх
1153,lehren::V,,заах
1154,unterrichten::V,,сургах
1155,aufziehen::V,,өсгөх
1156,aufziehen::V,,хүмүүжүүлэх
1157,leiten::V,,удирдах
1158,antreiben::V,,шамдуулах
1159,lassen::V,,-уулах
1160,einladen::V,,залах
1161,vereinigen::V,,нэгтгэх
1162,vereinigen::V,,хамтруулах
1163,besuchen::V,,зочлох
1164,treffen::V,,учрах
1165,treffen::V,,дайралдах
1166,sich versammeln::V,,хуралдах
1167,spielen::V,,наадах
1168,singen::V,,дуулах
1169,tanzen::V,,бүжиглэх
1170,sich trennen::V,,салах
1171,verlassen::V,,хаях
1172,retten::V,,гэтэлгэх
1173,bewachen::V,,сахих
1174,schützen::V,,хамгаалах
1175,verteidigen::V,,хамгаалах
1176,sich schlagen::V,,зодолдох
1177,schießen::V,,харвах
1178,schießen::V,,буу буудах
1179,siegen::V,,ялах
1180,ärgern::V,,уурлуулах
1181,ärgern::V,,уур хүргэх
1182,schlagen::V,,цохих
1183,treten::V,,өшиглөх
1184,stechen::V,,хатгах
1185,stoßen::V,,ёврох
1186,stoßen::V,,нудрах
1187,stehlen::V,,хулгайлах
1188,stören::V,,саад болох
1189,belästigen::V,,зовоох
1190,belästigen::V,,амраахгүй байх
1191,verbergen::V,,нуух
1192,verbergen::V,,далдлах
1193,täuschen::V,,мэхлэх
1194,betrügen::V,,хуурах
1195,töten::V,,алах
1196,wohnen::V,,суух
1197,wohnen::V,,амьдрах
1198,arbeiten::V,,ажиллах
1199,arbeiten::V,,хөдөлмөрлөх
1200,sammeln::V,,түүх
1201,sammeln::V,,хураах
1202,pflücken::V,,түүх
1203,jagen::V,,агнах
1204,jagen::V,,гөрөөлөх
1205,fischen::V,,загасчлах
1206,fischen::V,,загас барих
1207,fassen::V,,барих
1208,hüten::V,,маллах
1209,hüten::V,,хариулах
1210,treiben::V,,туух
1211,anbinden::V,,уях
1212,füttern::V,,тэжээх
1213,melken::V,,саах
1214,hacken::V,,цавчих
1215,gießen::V,,услах
1216,reifen::V,,боловсрох
1217,zubereiten::V,,бэлдэх
1218,kochen::V,,чанах
1219,backen::V,,жигнэх
1220,braten::V,,шарах
1221,braten::V,,хайрах
1222,umrühren::V,,хутгах
1223,stricken::V,,нэхэх
1224,stricken::V,,сүлжих
1225,nähen::V,,оёх
1226,färben::V,,будах
1227,reinigen::V,,арилгах
1228,reinigen::V,,цэвэрлэх
1229,waschen::V,,угаах
1230,abwischen::V,,арчих
1231,spülen::V,,зайлах
1232,fegen::V,,хамах
1233,fegen::V,,шүүрдэх
1234,kehren::V,,шүүрдэх
1235,kehren::V,,туужуудах
1236,baden::V,,усанд орох
1237,sich waschen::V,,биеэ угаах
1238,ausziehen::V,,тайлах
1239,anziehen::V,,өмсөх
1240,sich anziehen::V,,хувцаслах
1241,kämmen::V,,самнах
1242,schmücken::V,,гоёх
1243,schmücken::V,,чимэх
1244,sagen::V,,гэх
1245,sagen::V,,хэлэх
1246,sprechen::V,,ярих
1247,sprechen::V,,өгүүлэх
1248,reden::V,,хэлэх
1249,reden::V,,хөөрөлдөх
1250,sich unterhalten::V,,ярилцах
1251,fragen::V,,асуух
1252,bitten::V,,гуйх
1253,erzählen::V,,өгүүлэх
1254,mitteilen::V,,дуулгах
1255,mitteilen::V,,мэдээлэх
1256,nennen::V,,нэрлэх
1257,rufen::V,,дуудах
1258,prahlen::V,,бардах
1259,prahlen::V,,сайрхах
1260,übersetzen::V,,орчуулах
1261,denken::V,,санах
1262,glauben::V,,итгэх
1263,bemerken::V,,ажих
1264,bemerken::V,,ажиглах
1265,erkennen::V,,таних
1266,begreifen::V,,ойлгох
1267,verstehen::V,,мэдэж авах
1268,lernen::V,,сурах
1269,wissen::V,,мэдэх
1270,sich erinnern an::V,,дурсах
1271,vergessen::V,,мартах
1272,messen::V,,хэмжих
1273,zählen::V,,тоолох
1274,rechnen::V,,тооцоох
1275,lesen::V,,унших
1276,malen::V,,зурах
1277,zeichnen::V,,дүрслэн бичих
1278,schreiben::V,,бичих
1279,besitzen::V,,эзэмших
1280,kaufen::V,,худалдан авах
1281,verkaufen::V,,худалдах
1282,bezahlen::V,,төлөх
1283,zahlen::V,,төлөх
1284,beherrschen::V,,эзэмших
1285,ertragen::V,,тэсэх
