,Concept_ID,,pl
981,wählen::V,,wybrać
982,auswählen::V,,wybrać
983,bewahren::V,,zachować
984,behindern::V,,utrudnić
985,behindern::V,,przeszkadzać
986,verderben::V,,zepsuć
987,beschädigen::V,,uszkodzić
988,zerbrechen::V,,złamać
989,zerreißen::V,,drzeć
990,zerreißen::V,,rozdzierać
991,zerstören::V,,zniszczyć
992,verbrennen::V,,spalić
993,geben::V,,dać
994,reichen::V,,podać
995,schenken::V,,darować
996,versprechen::V,,obiecać
997,wünschen::V,,życzyć
998,loben::V,,chwalić
999,küssen::V,,całować
1000,wiegen::V,,kołysać
1001,zudecken::V,,przykryć
1002,wecken::V,,zbudzić
1003,zeigen::V,,pokazać
1004,führen::V,,wieść
1005,führen::V,,prowadzić
1006,lehren::V,,uczyć
1007,unterrichten::V,,nauczać
1008,aufziehen::V,,wychować
1009,leiten::V,,kierować
1010,antreiben::V,,popędzić
1011,lassen::V,,zostawić
1012,einladen::V,,zaprosić
1013,vereinigen::V,,zjednoczyć
1014,besuchen::V,,odwiedzić
1015,treffen::V,,trafić
1016,treffen::V,,spotkać
1017,sich versammeln::V,,zebrać się
1018,sich versammeln::V,,zgromadzić się
1019,spielen::V,,grać
1020,spielen::V,,bawić się
1021,singen::V,,śpiewać
1022,tanzen::V,,pląsać
1023,tanzen::V,,tańczyć
1024,sich trennen::V,,rozstać się
1025,verlassen::V,,opuścić
1026,retten::V,,ocalić
1027,retten::V,,uratować
1028,bewachen::V,,pilnować
1029,schützen::V,,ochronić
1030,verteidigen::V,,bronić
1031,sich schlagen::V,,pobić się
1032,schießen::V,,strzelać
1033,siegen::V,,zwycziężyć
1034,ärgern::V,,gniewać
1035,schlagen::V,,bić
1036,schlagen::V,,uderzyć
1037,treten::V,,kopnąć
1038,stechen::V,,ukłuć
1039,stoßen::V,,popchnąć
1040,stehlen::V,,ukraść
1041,stören::V,,zakłócić
1042,stören::V,,przeszkodzić
1043,belästigen::V,,dokuczać
1044,verbergen::V,,ukryć
1045,täuschen::V,,łudzić
1046,betrügen::V,,oszukać
1047,töten::V,,zabić
1048,wohnen::V,,mieszkać
1049,arbeiten::V,,pracować
1050,sammeln::V,,zebrać
1051,pflücken::V,,zerwać
1052,jagen::V,,polować
1053,fischen::V,,łowić ryby
1054,fassen::V,,złapać
1055,hüten::V,,paść
1056,treiben::V,,pędzić
1057,anbinden::V,,przywiązać
1058,füttern::V,,karmić
1059,melken::V,,doić
1060,hacken::V,,rąbać
1061,gießen::V,,lać
1062,gießen::V,,podlać
1063,reifen::V,,dojrzeć
1064,zubereiten::V,,przyrządzić
1065,kochen::V,,gotować
1066,backen::V,,piec
1067,braten::V,,piec
1068,braten::V,,smażyć
1069,umrühren::V,,przemieszać
1070,stricken::V,,dziać
1071,nähen::V,,szyć
1072,färben::V,,pofarbować
1073,reinigen::V,,oczyścić
1074,waschen::V,,prać
1075,abwischen::V,,obetrzeć
1076,spülen::V,,płukać
1077,fegen::V,,zamiatać
1078,kehren::V,,zamieść
1079,baden::V,,kąpać się
1080,sich waschen::V,,myć się
1081,ausziehen::V,,zdjąć
1082,anziehen::V,,włożyć
1083,sich anziehen::V,,ubrać się
1084,kämmen::V,,uczesać
1085,schmücken::V,,ozdabiać
1086,sagen::V,,powiedzieć
1087,sprechen::V,,mówić
1088,reden::V,,mówić
1089,sich unterhalten::V,,rozmawiać
1090,fragen::V,,zapytać
1091,bitten::V,,prosić
1092,erzählen::V,,opowiedzieć
1093,mitteilen::V,,zawiadomić o
1094,nennen::V,,nazwać
1095,rufen::V,,wołać
1096,prahlen::V,,chełpić się
1097,übersetzen::V,,tłumaczyć
1098,denken::V,,myśleć
1099,glauben::V,,sądzić
1100,glauben::V,,wierzyć
1101,bemerken::V,,zauważyć
1102,erkennen::V,,poznać
1103,begreifen::V,,zrozumieć
1104,verstehen::V,,rozumieć
1105,verstehen::V,,dosłyszeć
1106,lernen::V,,uczyć się
1107,wissen::V,,wiedzieć
1108,sich erinnern an::V,,przypomnieć sobie
1109,vergessen::V,,zapomnieć
1110,messen::V,,mierzyć
1111,zählen::V,,liczyć
1112,rechnen::V,,rachować
1113,lesen::V,,czytać
1114,malen::V,,malować
1115,zeichnen::V,,rysować
1116,schreiben::V,,pisać
1117,besitzen::V,,posiadać
1118,kaufen::V,,kupić
1119,verkaufen::V,,sprzedać
1120,bezahlen::V,,zapłacić
1121,zahlen::V,,płacić
1122,beherrschen::V,,opanować
1123,ertragen::V,,znieść
