,Concept_ID,mhr,kv
727,immer::ADV,ту́тыш,быдпырся
728,niemals::ADV,ок нигуна́м,некӧр
729,hier::ADV,ты́ште,татӧн
730,hierhin::ADV,ты́шке,татчӧ
731,hierhin::ADV,тыш,татчӧ
732,von hier::ADV,тыше́ч,тасянь
733,von hier::ADV,тыве́ч,тасянь
734,dort::ADV,ту́што,сэтӧн
735,dorthin::ADV,туш,сэтчин
736,dorthin::ADV,ту́шко,сэтчин
737,geradeaus::ADV,вик,веськыта
738,vorwärts::ADV,о́нчыко,одзӧ
739,rückwärts::ADV,шеҥге́к,бӧр
740,zurück::ADV,мӧҥге́ш,бӧр
741,unten::ADV,ӱ́лнӧ,увтын
742,unten::ADV,йыма́лне,увтын
743,hinab::ADV,йыма́к,увтас
744,oben::ADV,кӱ́шнӧ,вевдӧрас
745,oben::ADV,ӱмба́лне,вевдӧрас
746,hinauf::ADV,кӱ́ш,вывлань
747,hinauf::ADV,кӱ́ш,вывланьӧ
748,hinauf::ADV,кӱ́шкӧ,вывлань
749,hinauf::ADV,кӱ́шкӧ,вывланьӧ
750,überall::ADV,чыла́ вере́,быдлан
751,nicht::ADV,ок,ог
752,nicht::ADV,о́геш,ог
753,ein wenig::ADV,изи́ш,-ышт
754,ein wenig::ADV,изи́ш,невна
755,kaum::ADV,пыкше́,ӧдва
756,sehr::ADV,чот,вывтi
757,so::ADV,тыге́,сiдз
758,noch::ADV,а́ле,эшӧ
759,nur::ADV,гына́,только
760,schon::ADV,ы́нде,ни
761,wieder::ADV,ада́к,бӧра
762,vergebens::ADV,ара́м,весись
763,vor::PRP,о́нчыч,одзас
764,hinter::PRP,шеҥге́лне,бӧрӧ
765,unter::PRP,йыма́лне,увтын
766,durch::PRP,вошт,пыр
767,neben::PRP,вокте́н,бокам
768,neben::PRP,вокте́н,боксиным
769,zwischen::PRP,кокла́ште,коласас
770,wegen::PRP,верч,понда
771,dies::PRN,ти́де,эта
772,das::PRN,са́де,сiя
773,alles::PRN,чыла́,быдӧс
774,ich::PRN,мый,ме
775,du::PRN,тый,тэ
776,er::PRN,ту́до,сiя
777,wir::PRN,ме,мийӧ
778,ihr::PRN,те,ті
779,sie::PRN,ну́но,нія
780,was::FPRN,мо,мый
781,wer::FPRN,кӧ,кин
782,wo::FADV,куша́н,кытӧн
783,wohin::FADV,куш,кытчӧ
784,wohin::FADV,ку́шко,кытчӧ
785,wie::FADV,кузе́,дзик
786,warum::FADV,мо,мыля
787,warum::FADV,мо,мыйсянь
788,warum::FADV,мола́н,мыля
789,warum::FADV,мола́н,мыйсянь
790,wieviel::FNUM,куна́р,мымда
791,eins::NUM,ик,ӧт
792,zwei::NUM,ко́кыт,кык
793,drei::NUM,кум,куим
794,vier::NUM,ныл,нёль
795,fünf::NUM,вич,вит
796,sechs::NUM,куд,квать
797,sieben::NUM,шым,сизим
798,acht::NUM,канда́ш,кыкьямыс
799,neun::NUM,инде́ш,ӧкмыс
800,zehn::NUM,лу,дас
801,elf::NUM,лати́к,дасотік
802,zwölf::NUM,латко́к,даскык
803,zwanzig::NUM,ко́ло,кыкдас
804,dreißig::NUM,ку́мло,куимдас
805,vierzig::NUM,ны́лле,нёльдас
806,fünfzig::NUM,ви́тле,витдас
807,sechzig::NUM,ку́дло,кватьдас
808,siebzig::NUM,шы́мле,сизимдас
809,achtzig::NUM,канда́шле,кыкьямысдас
810,neunzig::NUM,инде́шле,ӧкмысдас
811,hundert::NUM,шӱ́дӧ,сто
812,tausend::NUM,тӱже́м,тысяча
813,und::CNJ,да,и
814,und::CNJ,да,да
815,und::CNJ,ден,и
816,und::CNJ,ден,да
817,oder::CNJ,я,или
818,oder::CNJ,а́ле,или
819,stehen::V,шога́ш,сулавны
820,sitzen::V,шинча́ш,пукавны
821,liegen::V,кия́ш,куйлыны
822,hängen::V,кеча́ш,ӧшавны
823,werden::V,лия́ш,лоны
824,passieren::V,лия́ш,аркмыны
825,beginnen::V,тӱҥгала́ш,петны
826,enden::V,пыта́ш,-сь
827,enden::V,пыта́ш,бырны
828,wechseln::V,вашталта́ш,вежсьыны
829,aufgehen[Sonne]::V,лекта́ш,петавны
830,untergehen[Sonne]::V,шинча́ш,пуксьыны
831,scheinen[Sonne]::V,волгалта́ш,югьявны
832,donnern::V,кӱдырта́ш,гымавны
833,donnern::V,сургалта́ш,гымавны
834,wehen::V,пуа́ш,пӧлявны
835,strömen::V,шийалтара́ш,киссьыны
836,fließen::V,йога́ш,визывтны
837,sich drehen::V,пӧрда́ш,бергавны
838,schwanken::V,лӱҥга́ш,кӧвьясьны
839,schwanken::V,тайныла́ш,кӧвьясьны
840,schwingen::V,рӱпшалта́ш,дюттясьны
841,fallen::V,воза́ш,усьны
842,fallen::V,йӧрла́ш,усьны
843,brennen::V,йӱла́ш,сотчыны
844,rauchen::V,шикша́ш,тшынасьны
845,regnen::V,йӱра́ш,зэрны
846,gefrieren::V,кылма́ш,гегдыны
847,gefrieren::V,ияҥа́ш,гегдыны
848,tauen::V,шула́ш,сывны
849,schmelzen::V,лева́ш,сывны
850,trocknen::V,кошка́ш,косьмыны
851,sieden::V,шола́ш,пизьны
852,faulen::V,шӱя́ш,нёльзьыны
853,verfaulen::V,шӱйы́н шуа́ш,тӧрмыны
854,verfaulen::V,шӱйы́н шуа́ш,сiсьмыны
855,reißen::V,кӱрла́ш,косясьны
856,versinken::V,пуре́н кая́ш,вӧйны
857,vergehen::V,эрте́н кая́ш,мунны
858,erscheinen::V,толы́н лекта́ш,мыччисьны
859,verschwinden::V,йома́ш,ӧшны
860,sinken::V,пуча́ш,ямны
861,abnehmen::V,пуча́ш,ямны
862,zunehmen::V,шукема́ш,паськавны
863,steigen::V,нӧлталта́ш,лэбтiсьны
864,wachsen::V,кушка́ш,быдмыны
865,glänzen::V,йылгыжа́ш,свиттявны
866,funkeln::V,чолга́ш,югйовтлыны
867,funkeln::V,чолга́ш,югйӧв-керны
868,lärmen::V,рӱшка́ш,чавзыны
869,läuten::V,мура́ш,диньгыны
870,klingeln::V,йыҥгырта́ш,силькӧтны
871,klirren::V,чылдыртата́ш,жольӧтны
872,brausen::V,лӱшка́ш,гуасьны
873,rauschen::V,лыжга́ш,кышӧтны
874,klingen::V,йоҥга́ш,горавны
875,bellen::V,опта́ш,увтны
876,bellen::V,опта́ш,вувтны
877,heulen::V,урмыжа́ш,уннявны
878,blasen::V,пуала́ш,пӧлявны
879,pfeifen::V,шӱ́шкаш,пиксыны
880,schreien::V,кычкыра́ш,айзыны
881,stöhnen::V,йыҥыса́ш,ойзыны
882,stöhnen::V,йыҥыса́ш,ружтыны
883,zittern::V,чытыра́ш,легьявны
884,leben::V,ила́ш,овны
885,geboren werden::V,шоча́ш,шогмыны
886,atmen::V,шӱла́ш,лолавны
887,trinken::V,йӱа́ш,юны
888,essen::V,кочка́ш,сёйны
889,schlucken::V,нела́ш,ньылавны
890,müde werden::V,ноя́ш,мыдзны
891,einschlafen::V,мале́н колта́ш,ланьтны
892,schlafen::V,мала́ш,узьны
893,aufwachen::V,помыжалта́ш,саймыны
894,aufwachen::V,помыжалта́ш,пальмыны
895,aufstehen::V,кынела́ш,сувтны
896,sich erholen::V,кана́ш,шоччисьлыны
897,krank werden::V,черлане́н воза́ш,моржитны
898,krank sein::V,черлане́н кия́ш,шогавны
899,krank sein::V,черлане́н кия́ш,визьӧтны
900,schmerzen::V,коршта́ш,висьны
901,husten::V,кокыра́ш,кашляйтны
902,genesen::V,тӱрла́ш,бурдны
903,genesen::V,тазаҥа́ш,бурдны
904,sterben::V,кола́ш,кувны
905,umkommen::V,вуй йома́ш,вийсьыны
906,sich bewegen::V,кошта́ш,локны
907,sich bewegen::V,кошта́ш,ветлӧтны
908,sich rühren::V,тарвана́ш,вӧрзьӧтчыны
909,sich erheben::V,кынела́ш,сувтны
910,sich setzen::V,шинча́ш,пуксьыны
911,hinfallen::V,йӧрла́ш,пӧрласьны
912,laufen::V,кошта́ш,мунны
913,schreiten::V,ошкыла́ш,тальччавны
914,spazierengehen::V,гуля́яш,котрасьны
915,eilen::V,вашка́ш,тэрмасьны
916,sich beeilen::V,вашкешта́ш,тэрмасьны
917,sausen::V,юлтка́ш,вирдавны-котӧртны
918,rennen::V,куржтала́ш,
919,springen::V,тӧршта́ш,чеччавны
920,klettern::V,кӱза́ш,кышасьны
921,schaukeln::V,лӱҥгалта́ш,чурликасьны
922,kriechen::V,нушка́ш,кыскасьны-мунны
923,schwimmen::V,ия́ш,вартчыны
924,tauchen::V,шуҥгалта́ш,сунгисьны ваӧ
925,rudern::V,удыра́ш,сынны
926,fahren::V,кудала́ш,мунны
927,fliegen::V,чоҥешта́ш,лэбавны
928,gehen::V,кая́ш,мунны
929,weggehen::V,кораҥа́ш,мунны
930,abfahren::V,лекта́ш,иньдӧтчыны
931,abfahren::V,лекта́ш,мунны
932,anhalten::V,чарна́ш,сувтны
933,hineingehen::V,пура́ш,пырны
934,eintreten::V,пура́ш,пырны
935,kommen::V,тола́ш,локны
936,ankommen::V,шуа́ш,локны
937,zurückkommen::V,пӧртыла́ш,бертны
938,zurückkommen::V,пӧртыла́ш,панӧвтсьыны
939,bleiben::V,кода́ш,кольччыны
940,warten::V,вуча́ш,видзчисьны
941,erwarten::V,вуча́ш,видзчисьны
942,suchen::V,кычала́ш,кошшыны
943,finden::V,муа́ш,адззыны
944,versuchen::V,толаша́ш,пондыны
945,versuchen::V,толаша́ш,пондӧтны
946,vorbereiten::V,ямдыла́ш,лӧсьӧтны
947,lieben::V,йӧрата́ш,милуйтны
948,mögen::V,йӧрата́ш,радейтны
949,lachen::V,воштыла́ш,серавны
950,rühren::V,ку́мыл тарвата́ш,сьӧлӧм вӧрзьӧтны
951,weinen::V,шорта́ш,горзыны
952,schimpfen::V,каргаша́ш,видчыны
953,sich ärgern::V,сыра́ш,лёкавны
954,sich fürchten::V,лӱда́ш,повны
955,fürchten::V,лӱда́ш,повны
956,fliehen::V,куржа́ш,пышшыны
957,flüchten::V,куржа́ш,пышшыны
958,sehen::V,ужа́ш,адззыны
959,anschauen::V,онча́ш,видзӧтны
960,ansehen::V,эскера́ш,видзӧтны
961,hören::V,кола́ш,кывны
962,zuhören::V,колышта́ш,кывзыны
963,probieren::V,тамла́ш,пешлыны
964,riechen::V,ӱпшынча́ш,дукавны
965,fühlen::V,шижа́ш,кывны
966,scheinen::V,чуча́ш,декуйтчыны
967,zu sehen sein::V,коя́ш,тыдавны
968,vernehmen::V,кола́ш,тӧдмавны
969,frieren::V,кылма́ш,гегдыны
970,tun::V,ышта́ш,керны
971,können::V,мошта́ш,вермыны
972,wollen::V,тӱна́ш,мӧдны
973,anfangen::V,тӱҥала́ш,петны
974,beenden::V,пытара́ш,ештӧтны
975,beenden::V,пытара́ш,керыштны
976,aufhören::V,чарна́ш,дугдыны
977,gelingen::V,сай лекта́ш,шогмыны
978,geraten::V,лекта́ш,мыччисьны
979,öffnen::V,поча́ш,осьтны
980,schließen::V,петыра́ш,пӧднавны
981,stellen::V,шында́ш,сувтӧтны
982,setzen::V,шында́ш,пуксьӧтны
983,legen::V,опта́ш,пуктыны
984,legen::V,пышта́ш,пуктыны
985,berühren::V,тӱка́ш,вӧрзьӧтны
986,verbinden::V,пида́ш,йитны
987,bedecken::V,леведа́ш,вевттьыны
988,aufhängen::V,сака́ш,ӧшӧтны
989,anzünden::V,чӱкта́ш,ӧзтыны
990,aufheben::V,нӧлтала́ш,лэбтыны
991,zurücklassen::V,кода́ш,кольны
992,verlieren::V,йомдара́ш,ӧштыны
993,fallen lassen::V,воза́ш,уськӧтны
994,machen::V,ышта́ш,керны
995,herstellen::V,ямдыла́ш,вӧчны
996,bauen::V,чоҥа́ш,строитны
997,reparieren::V,ачала́ш,вочны
998,verbessern::V,саемда́ш,бурсьӧтны
999,ändern::V,весемда́ш,вежны
1000,graben::V,кӱнча́ш,гарйыны
1001,beugen::V,пӱгырта́ш,кусіньтны
1002,biegen::V,лывырта́ш,чукыльтыштны
1003,drehen::V,пӱтыра́ш,бергӧтны
1004,wenden::V,ирала́ш,бергӧтны
1005,umdrehen::V,савырала́ш,бергӧтны
1006,heben::V,нӧлта́ш,лэбтыны
1007,hochheben::V,нӧлта́ш,лэбтыны
1008,ergreifen::V,руалта́ш,кватитны
1009,halten::V,куча́ш,видзны
1010,drücken::V,иша́ш,личкыны
1011,drücken::V,темда́ш,личкыны
1012,schieben::V,шӱкала́ш,тойлавны
1013,kratzen::V,удыра́ш,шаркӧтны
1014,lecken::V,нула́ш,нювны
1015,beißen::V,пура́ш,йирны
1016,abreißen::V,кӱрла́ш,орӧтны
1017,abschneiden::V,пӱчка́ш,шӧрыштны
1018,abschneiden::V,пӱчка́ш,вундыштны
1019,binden::V,кылда́ш,гӧрдззыны
1020,stecken::V,шуралта́ш,мӧртны
1021,brechen::V,тодышта́ш,жугдыны
1022,klopfen::V,кыра́ш,зукӧтны
1023,hauen::V,тӱя́ш,желльыны
1024,kleben::V,клеитла́ш,лякӧтны
1025,reiben::V,йыга́ш,зыртны
1026,reiben::V,туржала́ш,зыртны
1027,streichen::V,шӱра́ш,мавтны
1028,schleifen::V,шума́ш,кыскыны
1029,schleifen::V,яна́ш,кыскыны
1030,schneiden::V,пӱчка́ш,вундавны
1031,rütteln::V,рӱза́ш,шатлавны
1032,schütteln::V,почка́ш,зыбӧтны
1033,schwenken::V,рӱза́ш,ӧвтны
1034,schwenken::V,рӱза́ш,макайтны
1035,schütten::V,опта́ш,кисьтны
1036,füllen::V,тема́ш,тыртны
1037,füllen::V,тема́ш,тырсьӧтны
1038,einwickeln::V,вӱдыла́ш,тубны
1039,tragen::V,нумала́ш,новйӧтны
1040,schleppen::V,шӱдыра́ш,кыскыны
1041,ziehen::V,шупша́ш,кыскыны
1042,aufbewahren::V,арала́ш,видзны
1043,werfen::V,шуа́ш,шентывлыны
1044,werfen::V,кышка́ш,шентывлыны
1045,fangen::V,куча́ш,кутны
1046,packen::V,руалта́ш,кутасьны
1047,packen::V,руалта́ш,кватитны
1048,verstecken::V,тоя́ш,дзебны
1049,teilen::V,пӧла́ш,торйӧтны
1050,schicken::V,колта́ш,иньдыны
1051,bringen::V,конда́ш,вайны
1052,hinzufügen::V,ешара́ш,содтыны
1053,bekommen::V,нала́ш,получитны
1054,erhalten::V,нала́ш,получитны
1055,nehmen::V,нала́ш,босьтны
1056,wählen::V,сайла́ш,бӧрйыны
1057,auswählen::V,таҥгла́ш,бӧрйыны
1058,bewahren::V,сакла́ш,видзны
1059,behindern::V,чаракла́ш,падтыны
1060,verderben::V,пужа́ш,изводавны
1061,beschädigen::V,пужа́ш,паздыны
1062,zerbrechen::V,пудырта́ш,паздыны
1063,zerreißen::V,кӱрла́ш,косявны
1064,zerstören::V,шалата́ш,паздыны
1065,verbrennen::V,йӱлата́ш,сотны
1066,geben::V,пуа́ш,сетны
1067,reichen::V,пуа́ш,сетны
1068,schenken::V,пӧлекла́ш,козьнавны
1069,versprechen::V,сӧра́ш,кӧсйыны
1070,wünschen::V,тылана́ш,бурсьыны
1071,loben::V,мокта́ш,ошкыны
1072,küssen::V,шупшала́ш,окавны
1073,wiegen::V,рӱпша́ш,тюттьӧтны
1074,zudecken::V,леведа́ш,вевттьыны
1075,wecken::V,помыжалтара́ш,саймӧтны
1076,zeigen::V,ончыкта́ш,мыччавны
1077,führen::V,вӱда́ш,нуӧтны
1078,lehren::V,туныкта́ш,велӧтны
1079,unterrichten::V,туныкта́ш,велӧтны
1080,aufziehen::V,орышта́ш,быдтыны
1081,leiten::V,вӱда́ш,юравны
1082,leiten::V,вӱда́ш,веськӧтлыны
1083,leiten::V,вуйлата́ш,юравны
1084,leiten::V,вуйлата́ш,веськӧтлыны
1085,antreiben::V,поктыла́ш,тэрмӧтны
1086,lassen::V,-та́ш,-ӧтыны
1087,einladen::V,ӱжа́ш,корны
1088,vereinigen::V,иктешла́ш,ӧтувтны
1089,vereinigen::V,иктешла́ш,ӧтлаавны
1090,besuchen::V,то́лын кая́ш,пыравлыны
1091,treffen::V,вашлия́ш,пантавны
1092,sich versammeln::V,погына́ш,ӧксьыны
1093,sich versammeln::V,чумырга́ш,ӧксьыны
1094,spielen::V,мода́ш,орсны
1095,singen::V,мура́ш,сьывны
1096,tanzen::V,кушта́ш,йӧктыны
1097,sich trennen::V,ойырла́ш,торьясьны
1098,verlassen::V,кудалта́ш,кольны
1099,retten::V,утара́ш,мынтны
1100,bewachen::V,орола́ш,смекайтны
1101,schützen::V,арала́ш,дорйыны
1102,verteidigen::V,арала́ш,дорйыны
1103,sich schlagen::V,кредала́ш,тышкасьны
1104,schießen::V,лӱя́ш,лыйны
1105,siegen::V,сеҥа́ш,вермыны
1106,ärgern::V,сырыкта́ш,лӧгӧтны
1107,schlagen::V,пера́ш,базнитны
1108,treten::V,тошка́ш,чужьявны
1109,stechen::V,кера́ш,бытшкыны
1110,stoßen::V,шӱкала́ш,тапкыны
1111,stoßen::V,шӱкала́ш,тойыштны
1112,stehlen::V,шолышта́ш,гусявны
1113,stören::V,мешая́ш,костіавны
1114,belästigen::V,толаштара́ш,назыляйтны
1115,verbergen::V,шылта́ш,дзебны
1116,täuschen::V,ондала́ш,бӧбӧтны
1117,täuschen::V,ондала́ш,пӧрьявны
1118,betrügen::V,ондала́ш,муклачитны
1119,töten::V,пушта́ш,вийны
1120,wohnen::V,ила́ш,овны
1121,arbeiten::V,пашалана́ш,уджавны
1122,arbeiten::V,паша́м ышта́ш,уджавны
1123,sammeln::V,пога́ш,ӧктыны
1124,pflücken::V,кӱра́ш,судзлавны
1125,jagen::V,сонарла́ш,вӧравны
1126,fischen::V,кол куча́ш,чериавны
1127,fassen::V,куча́ш,кутны
1128,hüten::V,кӱта́ш,вердны
1129,hüten::V,кӱта́ш,йирсьӧтны
1130,treiben::V,покта́ш,вашӧтны
1131,anbinden::V,йолышта́ш,кӧртавны
1132,füttern::V,пукша́ш,вердны
1133,melken::V,лӱшта́ш,высьтыны
1134,melken::V,лӱшта́ш,чилькӧтны
1135,hacken::V,руа́ш,керавны
1136,gießen::V,шава́ш,киськавны
1137,reifen::V,кӱа́ш,кисьмыны
1138,zubereiten::V,ямдыла́ш,лӧсьӧтны
1139,kochen::V,шолта́ш,пуны
1140,backen::V,кӱкташ,пӧжавны
1141,braten::V,пуштыла́ш,жаритны
1142,braten::V,жаритла́ш,жаритны
1143,umrühren::V,луга́ш,соравны
1144,stricken::V,пида́ш,домавны
1145,nähen::V,урга́ш,вурны
1146,färben::V,чиялта́ш,краситны
1147,reinigen::V,эрыкта́ш,весӧтны
1148,waschen::V,мушка́ш,пеславны
1149,abwischen::V,ӱшта́ш,чышкыны
1150,spülen::V,шӱалта́ш,гывьявны
1151,fegen::V,ӱшта́ш,чышкыны
1152,kehren::V,ӱшта́ш,чышкыны
1153,baden::V,йӱштыла́ш,купайтчыны 
1154,sich waschen::V,мушкылта́ш,миссьыны
1155,ausziehen::V,кудаша́ш,гыжтӧтны
1156,ausziehen::V,кудаша́ш,пӧрччавны
1157,anziehen::V,чия́ш,пасьтавны
1158,sich anziehen::V,чия́ш,пасьтасьны
1159,kämmen::V,шера́ш,сынавны
1160,schmücken::V,тӱзата́ш,баситны
1161,schmücken::V,чеверта́ш,баситны
1162,sagen::V,ойла́ш,висьтавны
1163,sagen::V,каласа́ш,висьтавны
1164,sprechen::V,кутыра́ш,шуны
1165,reden::V,мутлана́ш,баитны
1166,sich unterhalten::V,кутыра́ш,сёрнитны
1167,fragen::V,йода́ш,юавны
1168,bitten::V,йода́ш,корны
1169,erzählen::V,ойла́ш,висьтавны
1170,mitteilen::V,увертара́ш,висьтавны
1171,nennen::V,лӱмда́ш,нимтны
1172,rufen::V,ӱжа́ш,китсавны
1173,rufen::V,ӱжа́ш,корны
1174,rufen::V,ӱжа́ш,чукӧстны
1175,prahlen::V,моктана́ш,ошшасьны
1176,übersetzen::V,кусара́ш,вуджӧтны
1177,denken::V,шона́ш,чайтны
1178,glauben::V,ӱшана́ш,веритны
1179,bemerken::V,шижа́ш,казявны
1180,erkennen::V,пала́ш,тӧдсавны
1181,begreifen::V,ыҥла́ш,вежӧртны
1182,verstehen::V,умыла́ш,кывны
1183,lernen::V,тунема́ш,велӧтчыны
1184,wissen::V,шинча́ш,тӧдны
1185,sich erinnern an::V,шарна́ш,касьтывны
1186,vergessen::V,монда́ш,вунӧтны
1187,messen::V,виса́ш,меряйтны
1188,zählen::V,шотла́ш,лыддьыны
1189,rechnen::V,шотла́ш,лыддьыны
1190,lesen::V,луда́ш,лыддьӧтны
1191,malen::V,сӱретла́ш,
1192,zeichnen::V,сӱретла́ш,гижмавны
1193,schreiben::V,воза́ш,гижны
1194,besitzen::V,лия́ш,лоны
1195,kaufen::V,нала́ш,небны
1196,verkaufen::V,ужала́ш,вузавны
1197,bezahlen::V,тӱла́ш,вештыны
1198,zahlen::V,тӱла́ш,вештыны
1199,beherrschen::V,куча́ш,
1200,ertragen::V,турка́ш,терпитны
