,Concept_ID,de,mrj
737,durch::PRP,durch,вашт
738,neben::PRP,neben,сага
739,zwischen::PRP,zwischen,лош
740,zwischen::PRP,zwischen,лошкы
741,wegen::PRP,wegen,мычыц
742,dies::PRN,dies,тидӹ
743,dies::PRN,dies,ти
744,das::PRN,das,тидӹ
745,das::PRN,das,ти
746,alles::PRN,alles,цилӓ
747,ich::PRN,ich,мый
748,du::PRN,du,тӹнь
749,er::PRN,er,тӹдӹ
750,wir::PRN,wir,мӓ
751,ihr::PRN,ihr,вӓ
752,sie::PRN,sie,нӹнӹ
753,was::FPRN,was,ма
754,wer::FPRN,wer,кӱ
755,wo::FADV,wo,кышан
756,wo::FADV,wo,кыштакен
757,wohin::FADV,wohin,кышкы
758,wie::FADV,wie,кыце
759,warum::FADV,warum,малын
760,wieviel::FNUM,wieviel,кынар
761,wieviel::FNUM,wieviel,кынары
762,wieviel::FNUM,wieviel,кынаркы
763,eins::NUM,eins,иктӹ
764,eins::NUM,eins,иктӹт
765,zwei::NUM,zwei,кок
766,zwei::NUM,zwei,кокты
767,drei::NUM,drei,кым
768,drei::NUM,drei,кымыт
769,vier::NUM,vier,нӹл
770,fünf::NUM,fünf,вӹц
771,sechs::NUM,sechs,куд
772,sechs::NUM,sechs,кудытмозн
773,sieben::NUM,sieben,шӹм
774,sieben::NUM,sieben,шӹмӹт
775,acht::NUM,acht,кӓндӓкш
776,acht::NUM,acht,кӓндӓкшӹ
777,neun::NUM,neun,ӹндекшшӱдӹ
778,zehn::NUM,zehn,лу
779,elf::NUM,elf,луатик
780,elf::NUM,elf,луатиктӹ
781,zwölf::NUM,zwölf,луаткок
782,zwölf::NUM,zwölf,луаткокты
783,zwanzig::NUM,zwanzig,коклы
784,dreißig::NUM,dreißig,кымлы
785,vierzig::NUM,vierzig,нӹллӹ
786,fünfzig::NUM,fünfzig,вӹцлӹ
787,sechzig::NUM,sechzig,кудлу
788,siebzig::NUM,siebzig,шӹмлу
789,achtzig::NUM,achtzig,кӓндӓкшлу
790,neunzig::NUM,neunzig,ӹндекшлу
791,hundert::NUM,hundert,шӱдӹ
792,tausend::NUM,tausend,тӹжем
793,und::CNJ,und,дöн
794,oder::CNJ,oder,льывы
795,stehen::V,stehen,шалшаг
796,sitzen::V,sitzen,шӹнзӓш
797,liegen::V,liegen,киӓш
798,hängen::V,hängen,кечӓш
799,werden::V,werden,шагалаш
800,passieren::V,passieren,ӹштӓ́лтӓш
801,beginnen::V,beginnen,тӹнгӓлӓлтӓш
802,enden::V,enden,пӹтӓш
803,wechseln::V,wechseln,весемӓш
804,wechseln::V,wechseln,весемӓлтӓш
805,aufgehen[Sonne]::V,aufgehen,авараш
806,untergehen[Sonne]::V,untergehen,шӹ́нзӓш
807,scheinen[Sonne]::V,scheinen,сотемдӓрӓш
808,donnern::V,donnern,хӹдӹртӓш
809,wehen::V,wehen,ӹфӹлӓш
810,strömen::V,strömen,йогащ
811,fließen::V,fließen,йогащ
812,sich drehen::V,sich drehen,пöрдӓш
813,schwanken::V,schwanken,лыпшалташ
814,schwingen::V,schwingen,кӓчӓйӓш
815,fallen::V,fallen,кенвазаш
816,fallen::V,fallen,шынгалташ
817,brennen::V,brennen,йылаш
818,rauchen::V,rauchen,шыпшаш
819,regnen::V,regnen,юраш
820,gefrieren::V,gefrieren,гӓш
821,gefrieren::V,gefrieren,кӹлмаш
822,tauen::V,tauen,шылаш
823,schmelzen::V,schmelzen,шӹрӓнӓш
824,trocknen::V,trocknen,кошкаш
825,sieden::V,sieden,шолаш
826,faulen::V,faulen,шӱӓш
827,verfaulen::V,verfaulen,йӓнгӓрӓлтӓш
828,reißen::V,reißen,кышкедӓлтӓш
829,versinken::V,versinken,ва́лаш
830,vergehen::V,vergehen,эртӓш
831,erscheinen::V,erscheinen,каяш
832,verschwinden::V,verschwinden,ямаш
833,sinken::V,sinken,пычаш
834,abnehmen::V,abnehmen,чӹдемӓш
835,abnehmen::V,abnehmen,кöтӹргӓш
836,zunehmen::V,zunehmen,когоэмӓш
837,steigen::V,steigen,лӱлта́лташ
838,wachsen::V,wachsen,кушкаш
839,glänzen::V,glänzen,йӹлгӹжӓш
840,funkeln::V,funkeln,валгалташ
841,lärmen::V,lärmen,юкланаш
842,läuten::V,läuten,цоргаш
843,klingeln::V,klingeln,цоргаш
844,klirren::V,klirren,цонгырталгаш
845,brausen::V,brausen,ышдымыла́наш
846,rauschen::V,rauschen,шу́жгаш
847,klingen::V,klingen,йо́нгаш
848,bellen::V,bellen,опташ
849,heulen::V,heulen,урмыжаш
850,blasen::V,blasen,ӹфӹлӓш
851,pfeifen::V,pfeifen,ши́шкаш
852,schreien::V,schreien,уташ
853,schreien::V,schreien,саслаш
854,schreien::V,schreien,варгынзаш
855,stöhnen::V,stöhnen,ӹнгӹрӓш
856,zittern::V,zittern,цӹтӹрӓш
857,leben::V,leben,ӹлӓш
858,geboren werden::V,geboren werden,шачаш
859,atmen::V,atmen,шӱлӓш
860,trinken::V,trinken,йӱӓш
861,essen::V,essen,качкаш
862,schlucken::V,schlucken,нелӓш
863,müde werden::V,müde werden,янгылаш
864,einschlafen::V,einschlafen,амален кеӓш
865,schlafen::V,schlafen,амалаш
866,aufwachen::V,aufwachen,понгыжалташ
867,aufstehen::V,aufstehen,кӹньӹл шагалаш
868,sich erholen::V,sich erholen,кӓнаш
869,krank werden::V,krank werden,церлӓнен вазаш
870,krank sein::V,krank sein,церлӓнӓш
871,krank sein::V,krank sein,ясланаш
872,krank sein::V,krank sein,ясыланаш
873,schmerzen::V,schmerzen,каршташ
874,husten::V,husten,кахыраш
875,genesen::V,genesen,паремӓш
876,genesen::V,genesen,тöрлӓнӓш
877,sterben::V,sterben,вазын колаш
878,umkommen::V,umkommen,пӹтӓш
879,sich bewegen::V,sich bewegen,кашташ
880,sich rühren::V,sich rühren,тӓрвӓнӓш
881,sich erheben::V,sich erheben,кӹньӹлӓш
882,sich setzen::V,sich setzen,шӹнзӓш
883,hinfallen::V,hinfallen,кенвазаш
884,hinfallen::V,hinfallen,шынгалташ
885,laufen::V,laufen,кашташ
886,schreiten::V,schreiten,ашкедӓш
887,spazierengehen::V,spazierengehen,мадын кашташ
888,eilen::V,eilen,вӓшкӓш
889,sich beeilen::V,sich beeilen,вӓшкӓш
890,sich beeilen::V,sich beeilen,талашаш
891,sausen::V,sausen,хойхаланаш
892,sausen::V,sausen,хояш
893,rennen::V,rennen,кыргыжаш
894,springen::V,springen,тӹршештӓш
895,klettern::V,klettern,ку́заш
896,schaukeln::V,schaukeln,лыпшалташ
897,kriechen::V,kriechen,авалянаш
898,kriechen::V,kriechen,ньыжиклӓш
899,schwimmen::V,schwimmen,илӓш
900,tauchen::V,tauchen,цымаш
901,rudern::V,rudern,шуалташ
902,fahren::V,fahren,кеӓш
903,fliegen::V,fliegen,чонгештӓш
904,gehen::V,gehen,кеӓш
905,weggehen::V,weggehen,кеӓш
906,abfahren::V,abfahren,кеӓш
907,anhalten::V,anhalten,цӓрнӓш
908,hineingehen::V,hineingehen,пыраш
909,eintreten::V,eintreten,пыраш
910,kommen::V,kommen,толаш
911,ankommen::V,ankommen,шоаш
912,zurückkommen::V,zurückkommen,пöртӹлӓш
913,bleiben::V,bleiben,кодаш
914,warten::V,warten,вычаш
915,erwarten::V,erwarten,вычаш
916,suchen::V,suchen,кӹчӓлӓш
917,finden::V,finden,моаш
918,versuchen::V,versuchen,путаяш
919,versuchen::V,versuchen,цацаш
920,vorbereiten::V,vorbereiten,поспейӹктӓш
921,lieben::V,lieben,яраташ
922,mögen::V,mögen,яраташ
923,lachen::V,lachen,ваштылаш
924,rühren::V,rühren,тӓрвӓтӓш
925,weinen::V,weinen,мӓгӹрӓш
926,schimpfen::V,schimpfen,свырседӓлӓш
927,sich ärgern::V,sich ärgern,шӹдешкӓш
928,sich fürchten::V,sich fürchten,лӱдӓш
929,fürchten::V,fürchten,лӱдӓш
930,fliehen::V,fliehen,кыргыжаш
931,flüchten::V,flüchten,кыргыж шӹлӓш
932,sehen::V,sehen,ужаш
933,anschauen::V,anschauen,анжалаш
934,ansehen::V,ansehen,анжаш
935,hören::V,hören,колаш
936,zuhören::V,zuhören,колышташ
937,probieren::V,probieren,тотештӓш
938,probieren::V,probieren,подыл анжаш
939,riechen::V,riechen,ӱпшӹнзӓш
940,fühlen::V,fühlen,шижӓш
941,scheinen::V,scheinen,каяш
942,zu sehen sein::V,zu sehen sein,каяш
943,vernehmen::V,vernehmen,колын колташ
944,frieren::V,frieren,кӹлмаш
945,frieren::V,frieren,тӹнгӹргӓш
946,tun::V,tun,ӹштӓш
947,können::V,können,кердӓш
948,wollen::V,wollen,жалаяш
949,anfangen::V,anfangen,тӹнгӓлӓш
950,beenden::V,beenden,пӹтӓрӓш
951,aufhören::V,aufhören,цӓрнӓш
952,gelingen::V,gelingen,цӓш лиӓш
953,geraten::V,geraten,лиӓш
954,öffnen::V,öffnen,пачаш
955,schließen::V,schließen,чӱчӓш
956,stellen::V,stellen,шӹндӓш
957,setzen::V,setzen,шӹндӓш
958,legen::V,legen,опташ
959,legen::V,legen,пиштӓш
960,berühren::V,berühren,тӹкӓлӓш
961,verbinden::V,verbinden,пидӓш
962,bedecken::V,bedecken,леведӓш
963,aufhängen::V,aufhängen,сӓкӓш
964,anzünden::V,anzünden,чӱктӓш
965,aufheben::V,aufheben,кузыкташ
966,zurücklassen::V,zurücklassen,кодаш
967,verlieren::V,verlieren,ямдаш
968,fallen lassen::V,fallen lassen,кенвацтараш
969,machen::V,machen,ӹштӓш
970,herstellen::V,herstellen,йӓмдӹлӓш
971,bauen::V,bauen,ӹштӓш
972,reparieren::V,reparieren,чиняш
973,reparieren::V,reparieren,алалаш
974,verbessern::V,verbessern,яжоэмден шӹндӓш
975,ändern::V,ändern,вашталташ
976,graben::V,graben,капаяш
977,beugen::V,beugen,лывырташ
978,beugen::V,beugen,каклярташ
979,biegen::V,biegen,лывырташ
980,drehen::V,drehen,сӓрӓш
981,drehen::V,drehen,сӓрӹкӓлӓш
982,wenden::V,wenden,сӓрӓлӓш
983,umdrehen::V,umdrehen,сӓрӓлӓш
984,heben::V,heben,лӱктӓш
985,hochheben::V,hochheben,кузыкташ
986,ergreifen::V,ergreifen,хватяш
987,halten::V,halten,кычаш
988,drücken::V,drücken,темдӓш
989,schieben::V,schieben,шӹкӓш
990,kratzen::V,kratzen,нӹжӓш
991,lecken::V,lecken,нылаш
992,beißen::V,beißen,пыралаш
993,abreißen::V,abreißen,кӹрӓш
994,abreißen::V,abreißen,кышкед нӓлӓш
995,abschneiden::V,abschneiden,шулаш
996,abschneiden::V,abschneiden,лаштыклаш
997,binden::V,binden,пидӓш
998,stecken::V,stecken,шыралаш
999,brechen::V,brechen,тодылаш
1000,brechen::V,brechen,пыдырташ
1001,klopfen::V,klopfen,рушткаш
1002,hauen::V,hauen,шелӹштӓш
1003,kleben::V,kleben,клейӓш
1004,reiben::V,reiben,нӹжӓш
1005,streichen::V,streichen,шӹрӓш
1006,schleifen::V,schleifen,шымаш
1007,schneiden::V,schneiden,пӹчкӓш
1008,rütteln::V,rütteln,мыльгыкташ
1009,schütteln::V,schütteln,цӹтӹртӓш
1010,schütteln::V,schütteln,мыльгыкташ
1011,schwenken::V,schwenken,машыяш
1012,schütten::V,schütten,опталаш
1013,füllen::V,füllen,темӓш
1014,einwickeln::V,einwickeln,пӹтӹрӓ́лӓш
1015,tragen::V,tragen,намалаш
1016,schleppen::V,schleppen,шӹдӹрӓш
1017,ziehen::V,ziehen,шыпшаш
1018,aufbewahren::V,aufbewahren,перегӓш
1019,werfen::V,werfen,кӹшкӓш
1020,fangen::V,fangen,кычаш
1021,packen::V,packen,хватяш
1022,verstecken::V,verstecken,шӹлтӓш
1023,teilen::V,teilen,пайылаш
1024,schicken::V,schicken,колташ
1025,bringen::V,bringen,кандаш
1026,hinzufügen::V,hinzufügen,
1027,bekommen::V,bekommen,лыкташ
1028,erhalten::V,erhalten,получаяш
1029,nehmen::V,nehmen,налаш
1030,wählen::V,wählen,айыраш
1031,auswählen::V,auswählen,айыраш
1032,bewahren::V,bewahren,перегӓш
1033,behindern::V,behindern,мешӓйӓш
1034,verderben::V,verderben,портяш
1035,beschädigen::V,beschädigen,шушырташ
1036,zerbrechen::V,zerbrechen,пыдырташ
1037,zerreißen::V,zerreißen,кӹрӓш
1038,zerstören::V,zerstören,шӓлӓтӓш
1039,verbrennen::V,verbrennen,йылаташ
1040,verbrennen::V,verbrennen,йылалташ
1041,geben::V,geben,пуаш
1042,reichen::V,reichen,пуаш
1043,schenken::V,schenken,подараш
1044,versprechen::V,versprechen,сöрӓш
1045,wünschen::V,wünschen,жалаяш
1046,loben::V,loben,хваляш
1047,küssen::V,küssen,шышшалаш
1048,wiegen::V,wiegen,лӱнгӓлтӓш
1049,zudecken::V,zudecken,пиштӓш
1050,wecken::V,wecken,понгыжалтараш
1051,zeigen::V,zeigen,анжыкташ
1052,führen::V,führen,видӓш
1053,lehren::V,lehren,тымдаш
1054,unterrichten::V,unterrichten,тымдаш
1055,aufziehen::V,aufziehen,кушташ
1056,leiten::V,leiten,видӓш
1057,leiten::V,leiten,вуйлаташ
1058,leiten::V,leiten,вуйлалташ
1059,antreiben::V,antreiben,талаштараш
1060,lassen::V,lassen,-ыкт
1061,einladen::V,einladen,ӱжӓш
1062,vereinigen::V,vereinigen,иктештӓш
1063,besuchen::V,besuchen,толаш
1064,treffen::V,treffen,вӓшлиӓш
1065,treffen::V,treffen,вӓшлиӓлтӓш
1066,sich versammeln::V,sich versammeln,цымыргаш
1067,spielen::V,spielen,мадаш
1068,singen::V,singen,мыраш
1069,tanzen::V,tanzen,кушташ
1070,sich trennen::V,sich trennen,айырлаш
1071,verlassen::V,verlassen,шуаш
1072,retten::V,retten,ытараш
1073,bewachen::V,bewachen,оролаш
1074,schützen::V,schützen,перегӓш
1075,verteidigen::V,verteidigen,перегӓш
1076,sich schlagen::V,sich schlagen,шидӓлӓш
1077,sich schlagen::V,sich schlagen,шиэдӓлӓш
1078,schießen::V,schießen,лӱӓш
1079,siegen::V,siegen,сӹнгӓш
1080,ärgern::V,ärgern,шӹдештӓрӓш
1081,schlagen::V,schlagen,пӓрен колташ
1082,schlagen::V,schlagen,хӹрӹктен колташ
1083,treten::V,treten,чымаш
1084,stechen::V,stechen,пышкылаш
1085,stoßen::V,stoßen,шыркедӓш
1086,stehlen::V,stehlen,шолышт толаш
1087,stören::V,stören,ӓрештӹлӓш
1088,belästigen::V,belästigen,кӓньӹсӹрлӓндӓрӓш
1089,belästigen::V,belästigen,шытырланыкташ
1090,verbergen::V,verbergen,шӹлтӓш
1091,täuschen::V,täuschen,алталаш
1092,täuschen::V,täuschen,аталаш
1093,betrügen::V,betrügen,мошеньӹчӓйӓш
1094,töten::V,töten,пуштын шуаш
1095,wohnen::V,wohnen,ӹлӓш
1096,arbeiten::V,arbeiten,пӓшӓлӓш
1097,arbeiten::V,arbeiten,ровотаяш
1098,sammeln::V,sammeln,погаш
1099,pflücken::V,pflücken,кӹрӓш
1100,jagen::V,jagen,охотничӓйӓш
1101,fischen::V,fischen,кол кычаш
1102,fassen::V,fassen,кычаш
1103,hüten::V,hüten,кӹтӓш
1104,treiben::V,treiben,шуруяш
1105,anbinden::V,anbinden,ялшташ
1106,anbinden::V,anbinden,ялышташ
1107,füttern::V,füttern,пукшаш
1108,melken::V,melken,шыпшылаш
1109,hacken::V,hacken,роаш
1110,gießen::V,gießen,шӓвӓш
1111,reifen::V,reifen,кӱӓш
1112,reifen::V,reifen,поспейӓш
1113,zubereiten::V,zubereiten,йӓмдӹлӓш
1114,kochen::V,kochen,шолташ
1115,backen::V,backen,кӱктӓш
1116,braten::V,braten,жӓрӓш
1117,umrühren::V,umrühren,намалаш
1118,stricken::V,stricken,пидӓш
1119,nähen::V,nähen,ыргаш
1120,färben::V,färben,пидӓш
1121,reinigen::V,reinigen,чиӓлтӓш
1122,waschen::V,waschen,мышкаш
1123,abwischen::V,abwischen,ӹштӓш
1124,spülen::V,spülen,шӱӓлтӓш
1125,fegen::V,fegen,ӹштӓш
1126,kehren::V,kehren,ӹштӓш
1127,baden::V,baden,нӱштӹлӓш
1128,sich waschen::V,sich waschen,мышкылташ
1129,ausziehen::V,ausziehen,кыдашаш
1130,anziehen::V,anziehen,чиӓш
1131,sich anziehen::V,sich anziehen,чиӓш
1132,kämmen::V,kämmen,шерӓш
1133,schmücken::V,schmücken,цеверемдӓш
1134,sagen::V,sagen,манаш
1135,sagen::V,sagen,келесӓш
1136,sprechen::V,sprechen,манаш
1137,reden::V,reden,шайышташ
1138,sich unterhalten::V,sich unterhalten,хытыраш
1139,sich unterhalten::V,sich unterhalten,хытыргаш
1140,fragen::V,fragen,ядаш
1141,bitten::V,bitten,ядаш
1142,erzählen::V,erzählen,келесӓш
1143,mitteilen::V,mitteilen,попаш
1144,mitteilen::V,mitteilen,увертӓш
1145,mitteilen::V,mitteilen,увертӓрӓш
1146,nennen::V,nennen,лӹмдӓш
1147,rufen::V,rufen,ӱжӓш
1148,prahlen::V,prahlen,хайзаш
1149,prahlen::V,prahlen,шаргаланаш
1150,übersetzen::V,übersetzen,вашташ
1151,denken::V,denken,машанаш
1152,glauben::V,glauben,ӹнянӓш
1153,bemerken::V,bemerken,цаклаш
1154,erkennen::V,erkennen,пӓлӓш
1155,begreifen::V,begreifen,ынгылаш
1156,verstehen::V,verstehen,ынгылаш
1157,lernen::V,lernen,тыменяш
1158,wissen::V,wissen,пӓлӓш
1159,sich erinnern an::V,sich erinnern an,ышештӓрӓш
1160,vergessen::V,vergessen,монден кодаш
1161,messen::V,messen,висӓш
1162,zählen::V,zählen,шотаяш
1163,rechnen::V,rechnen,шотаяш
1164,lesen::V,lesen,лыдаш
1165,malen::V,malen,рисуяш
1166,zeichnen::V,zeichnen,ыдырка́лаш
1167,schreiben::V,schreiben,вазаш
1168,besitzen::V,besitzen,кы́чаш
1169,kaufen::V,kaufen,нӓлӓш
1170,verkaufen::V,verkaufen,выжалаш
1171,bezahlen::V,bezahlen,тӱлӓш
1172,zahlen::V,zahlen,тӱлӓш
1173,beherrschen::V,beherrschen,кы́чаш
1174,ertragen::V,ertragen,цӹтӓш
