,Concept_ID,mhr,hr
748,lecker::A,ту́тло,ukusan
749,süß::A,ше́ре,sladak
750,bitter::A,ко́чо,gorak
751,sauer::A,шо́по,kiseo
752,hell::A,во́лгыдо,vedar
753,hell::A,во́лгыдо,svijetao
754,dunkel::A,пычке́мыш,taman
755,schwarz::A,шола́,crn
756,weiß::A,ош,bio
757,weiß::A,ош,bijel
758,rot::A,йошка́р,crven
759,gelb::A,сар,žut
760,blau::A,ка́нде,plav
761,blau::A,ка́нде,modar
762,grün::A,ужа́р,zelen
763,grau::A,сур,siv
764,bunt::A,олача́,šaren
765,billig::A,шу́лдо,jeftin
766,teuer::A,ше́рге,skup
767,wertvoll::A,шергака́н,vrijedan
768,wertvoll::A,шергака́н,dragocjen
769,blind::A,со́кыр,slijep
770,taub::A,соҥгыра́,gluh
771,kräftig::A,куа́тле,snažan
772,stark::A,вия́н,jak
773,stark::A,вия́н,snažan
774,schwach::A,а́лдыме,slab
775,fett::A,коя́,pretio
776,schlank::A,йоштката́,vitak
777,schlank::A,яжу́,vitak
778,hübsch::A,чеве́р,zgodan
779,böse::A,шы́де,zao
780,böse::A,шы́де,opak
781,dumm::A,аҥыра́,glup
782,faul::A,його,lijen
783,fleißig::A,ты́ршыше,radin
784,fleißig::A,ты́ршыше,marljiv
785,geizig::A,чаҥга́,škrt
786,klug::A,уша́н,razborit
787,geschickt::A,уста́,vješt
788,lieb::A,ала́л,drag
789,lustig::A,весела́,veseo
790,sanft::A,ны́жылге,blag
791,hungrig::A,шу́жышо,gladan
792,krank::A,че́рле,bolestan
793,nackt::A,чарама́т,nag
794,traurig::A,ойга́н,tužan
795,traurig::A,ойга́н,žalostan
796,lebendig::A,и́лыше,živ
797,gut::A,сай,dobar
798,schlecht::A,уда́,loš
799,schlecht::A,уда́,rđav
800,schlecht::A,шӱ́кшӧ,loš
801,schlecht::A,шӱ́кшӧ,rđav
802,richtig::A,чы́нле,tačan
803,richtig::A,чы́нле,ispravan
804,schlimm::A,аля́к,zao
805,schlimm::A,аля́к,zločest
806,schlimm::A,тыра́н,zao
807,schlimm::A,тыра́н,zločest
808,wahr::A,чы́нле,istinit
809,wahr::A,настоя́щий,istinit
810,alt::A,то́што,star
811,neu::A,у,nov
812,ehemalig::A,о́нчычсо,bivši
813,ehemalig::A,онда́кысе,bivši
814,alt[Lebewesen]::A,шо́нто,star
815,jung::A,са́мырык,mlad
816,arm::A,нужна́,ubog
817,arm::A,нужна́,siromašan
818,reich::A,поя́н,bogat
819,bekannt::A,па́лыме,poznat
820,berühmt::A,лӱ́млӧ,čuven
821,berühmt::A,лӱ́млӧ,slavan
822,fremd::A,йот,tuđ
823,fremd::A,йот,stran
824,verschieden::A,тӱ́рлӧ,razan
825,verschieden::A,тӱ́рлӧ,različan
826,nah::A,ли́шыл,blizak
827,fern::A,тора́,dalek
828,fern::A,тора́,daljnji
829,fern::A,мӱ́ндыр,dalek
830,fern::A,мӱ́ндыр,daljnji
831,linker::A,шола́,lijevi
832,rechter::A,пурла́,desni
833,anderer::A,вес,drugi
834,anderer::A,вес,drugačiji
835,anderer::A,мо́ло,drugi
836,anderer::A,мо́ло,drugačiji
837,erster::A,и́кымше,prvi
838,zweiter::A,ко́кымшо,drugi
839,dritter::A,ку́мшо,treći
840,letzter::A,пыта́ртыш,zadnji
841,allein::ADV,шкет,sam
842,auf einmal::ADV,икана́ште,istodobno
843,zusammen::ADV,пырля́,skupa
844,zusammen::ADV,пырля́,zajedno
845,lange::ADV,кужу́н,dugo
846,plötzlich::ADV,кенета́,naglo
847,plötzlich::ADV,кенета́,iznenada
848,sofort::ADV,кызыта́к,odmah
849,später::ADV,варара́к,kasnije
850,jetzt::ADV,ы́нде,sad
851,jetzt::ADV,ы́нде,sada
852,jetzt::ADV,кы́зыт,sad
853,jetzt::ADV,кы́зыт,sada
854,heute::ADV,та́че,danas
855,morgen::ADV,эрла́,sutra
856,bald::ADV,вашке́,skoro
857,bald::ADV,вашке́,doskora
858,dann::ADV,вара́,zatim
859,gestern::ADV,теҥге́че,juče
860,gestern::ADV,теҥге́че,jučer
861,einst::ADV,икана́,negda
862,einst::ADV,икана́,nekada
863,damals::ADV,туна́м,tada
864,damals::ADV,туна́м,onda
865,danach::ADV,вара́,poslije
866,danach::ADV,вара́,nakon toga
867,vorher::ADV,о́нчыч,prije
868,vorher::ADV,о́нчыч,prije toga
869,zuerst::ADV,онда́к,prvo
870,zuerst::ADV,онда́к,najprije
871,einmal::ADV,икана́,jednom
872,einmal::ADV,икана́,jedanput
873,manchmal::ADV,ка́шын,katkad
874,manchmal::ADV,ка́шын,katkada
875,manchmal::ADV,кокла́н,katkad
876,manchmal::ADV,кокла́н,katkada
877,oft::ADV,чӱ́чкыдын,često
878,immer::ADV,эре́,vazda
879,immer::ADV,эре́,uvijek
880,immer::ADV,ту́тыш,vazda
881,immer::ADV,ту́тыш,uvijek
882,niemals::ADV,ок нигуна́м,nikad
883,niemals::ADV,ок нигуна́м,nikada
884,hier::ADV,ты́ште,tu
885,hier::ADV,ты́ште,ovdje
886,hierhin::ADV,ты́шке,amo
887,hierhin::ADV,ты́шке,ovamo
888,hierhin::ADV,тыш,amo
889,hierhin::ADV,тыш,ovamo
890,von hier::ADV,тыше́ч,odavde
891,von hier::ADV,тыве́ч,odavde
892,dort::ADV,ту́што,ondje
893,dorthin::ADV,туш,onamo
894,dorthin::ADV,ту́шко,onamo
895,geradeaus::ADV,вик,ravno
896,vorwärts::ADV,о́нчыко,naprijed
897,rückwärts::ADV,шеҥге́к,natrag
898,zurück::ADV,мӧҥге́ш,nazad
899,zurück::ADV,мӧҥге́ш,natrag
900,unten::ADV,ӱ́лнӧ,dolje
901,unten::ADV,йыма́лне,dolje
902,hinab::ADV,йыма́к,nizbrdo
903,oben::ADV,кӱ́шнӧ,gore
904,oben::ADV,ӱмба́лне,gore
905,hinauf::ADV,кӱ́ш,uzbrdo
906,hinauf::ADV,кӱ́шкӧ,uzbrdo
907,überall::ADV,чыла́ вере́,svuda
908,überall::ADV,чыла́ вере́,svagdje
909,nicht::ADV,ок,ne
910,nicht::ADV,о́геш,ne
911,ein wenig::ADV,изи́ш,malo
912,kaum::ADV,пыкше́,tek
913,kaum::ADV,пыкше́,jedva
914,sehr::ADV,чот,jako
915,sehr::ADV,чот,veoma
916,so::ADV,тыге́,tako
917,so::ADV,тыге́,ovako
918,noch::ADV,а́ле,još
919,nur::ADV,гына́,samo
920,schon::ADV,ы́нде,već
921,wieder::ADV,ада́к,opet
922,wieder::ADV,ада́к,ponovo
923,vergebens::ADV,ара́м,uzalud
924,vergebens::ADV,ара́м,zabadava
925,vor::PRP,о́нчыч,pred
926,vor::PRP,о́нчыч,ispred
927,hinter::PRP,шеҥге́лне,za
928,hinter::PRP,шеҥге́лне,iza
929,unter::PRP,йыма́лне,pod
930,unter::PRP,йыма́лне,ispod
931,durch::PRP,вошт,po
932,durch::PRP,вошт,kroz
933,neben::PRP,вокте́н,kraj
934,neben::PRP,вокте́н,pored
935,neben::PRP,вокте́н,pokraj
936,zwischen::PRP,кокла́ште,među
937,zwischen::PRP,кокла́ште,između
938,wegen::PRP,верч,radi
939,wegen::PRP,верч,zbog
940,dies::PRN,ти́де,ovo
941,das::PRN,са́де,to
942,das::PRN,са́де,ono
943,alles::PRN,чыла́,sve
944,ich::PRN,мый,ja
945,du::PRN,тый,ti
946,er::PRN,ту́до,on
947,wir::PRN,ме,mi
948,ihr::PRN,те,vi
949,sie::PRN,ну́но,oni
950,was::FPRN,мо,što
951,wer::FPRN,кӧ,tko
952,wo::FADV,куша́н,gdje
953,wohin::FADV,куш,kuda
954,wohin::FADV,куш,kamo
955,wohin::FADV,ку́шко,kuda
956,wohin::FADV,ку́шко,kamo
957,wie::FADV,кузе́,kako
958,warum::FADV,мо,zašto
959,warum::FADV,мола́н,zašto
960,wieviel::FNUM,куна́р,koliko
961,eins::NUM,ик,jedan
962,zwei::NUM,ко́кыт,dva
963,drei::NUM,кум,tri
964,vier::NUM,ныл,četiri
965,fünf::NUM,вич,pet
966,sechs::NUM,куд,šest
967,sieben::NUM,шым,sedam
968,acht::NUM,канда́ш,osam
969,neun::NUM,инде́ш,devet
970,zehn::NUM,лу,deset
971,elf::NUM,лати́к,jedanaest
972,zwölf::NUM,латко́к,dvanaest
973,zwanzig::NUM,ко́ло,dvadeset
974,dreißig::NUM,ку́мло,trideset
975,vierzig::NUM,ны́лле,četrdeset
976,fünfzig::NUM,ви́тле,pedeset
977,sechzig::NUM,ку́дло,šezdeset
978,siebzig::NUM,шы́мле,sedamdeset
979,achtzig::NUM,канда́шле,osamdeset
980,neunzig::NUM,инде́шле,devetdeset
981,hundert::NUM,шӱ́дӧ,sto
982,tausend::NUM,тӱже́м,tisuća
983,und::CNJ,да,i
984,und::CNJ,да,te
985,und::CNJ,ден,i
986,und::CNJ,ден,te
987,oder::CNJ,я,ili
988,oder::CNJ,а́ле,ili
989,stehen::V,шога́ш,stajati
990,sitzen::V,шинча́ш,sjediti
991,liegen::V,кия́ш,ležati
992,hängen::V,кеча́ш,visiti
993,werden::V,лия́ш,postati
994,werden::V,лия́ш,činiti se
995,passieren::V,лия́ш,desiti se
996,passieren::V,лия́ш,dogoditi se
997,beginnen::V,тӱҥгала́ш,početi
998,enden::V,пыта́ш,prestati
999,enden::V,пыта́ш,svršiti se
1000,wechseln::V,вашталта́ш,mijenjati se
1001,aufgehen[Sonne]::V,лекта́ш,izići
1002,untergehen[Sonne]::V,шинча́ш,zaći
1003,scheinen[Sonne]::V,волгалта́ш,sijati
1004,donnern::V,кӱдырта́ш,grmjeti
1005,donnern::V,сургалта́ш,grmjeti
1006,wehen::V,пуа́ш,duhati
1007,strömen::V,шийалтара́ш,strujati
1008,fließen::V,йога́ш,teći
1009,sich drehen::V,пӧрда́ш,obrtati se
1010,sich drehen::V,пӧрда́ш,vrtjeti se
1011,schwanken::V,лӱҥга́ш,teturati
1012,schwanken::V,лӱҥга́ш,kolebati se
1013,schwanken::V,тайныла́ш,teturati
1014,schwanken::V,тайныла́ш,kolebati se
1015,schwingen::V,рӱпшалта́ш,njihati
1016,schwingen::V,рӱпшалта́ш,titrati
1017,fallen::V,воза́ш,padati
1018,fallen::V,йӧрла́ш,padati
1019,brennen::V,йӱла́ш,gorjeti
1020,rauchen::V,шикша́ш,dimiti se
1021,regnen::V,йӱра́ш,kišiti
1022,regnen::V,йӱра́ш,daždjeti
1023,gefrieren::V,кылма́ш,smrznuti se
1024,gefrieren::V,ияҥа́ш,smrznuti se
1025,tauen::V,шула́ш,kopnjeti
1026,tauen::V,шула́ш,kraviti se
1027,schmelzen::V,лева́ш,topiti se
1028,trocknen::V,кошка́ш,sušiti se
1029,sieden::V,шола́ш,kipjeti
1030,sieden::V,шола́ш,ključati
1031,faulen::V,шӱя́ш,gnjiti
1032,verfaulen::V,шӱйы́н шуа́ш,sagnjiti
1033,reißen::V,кӱрла́ш,otrgnuti se
1034,versinken::V,пуре́н кая́ш,tonuti
1035,versinken::V,пуре́н кая́ш,propasti
1036,vergehen::V,эрте́н кая́ш,prolaziti
1037,erscheinen::V,толы́н лекта́ш,pojaviti se
1038,verschwinden::V,йома́ш,nestati
1039,verschwinden::V,йома́ш,izgubiti se
1040,sinken::V,пуча́ш,trgnuti
1041,sinken::V,пуча́ш,spustiti se
1042,abnehmen::V,пуча́ш,opasti
1043,zunehmen::V,шукема́ш,povećati se
1044,steigen::V,нӧлталта́ш,uzići
1045,steigen::V,нӧлталта́ш,nadoći
1046,wachsen::V,кушка́ш,rasti
1047,glänzen::V,йылгыжа́ш,blistati
1048,glänzen::V,йылгыжа́ш,sjati se
1049,funkeln::V,чолга́ш,svjetlucati
1050,lärmen::V,рӱшка́ш,bučati
1051,lärmen::V,рӱшка́ш,galamiti
1052,läuten::V,мура́ш,zvoniti
1053,klingeln::V,йыҥгырта́ш,zvoniti
1054,klirren::V,чылдыртата́ш,zvečati
1055,brausen::V,лӱшка́ш,hujati
1056,rauschen::V,лыжга́ш,šumiti
1057,rauschen::V,лыжга́ш,šuškati
1058,klingen::V,йоҥга́ш,zvučati
1059,bellen::V,опта́ш,lajati
1060,heulen::V,урмыжа́ш,zavijati
1061,blasen::V,пуала́ш,puhati
1062,pfeifen::V,шӱ́шкаш,fućkati
1063,schreien::V,кычкыра́ш,vikati
1064,schreien::V,кычкыра́ш,kričati
1065,stöhnen::V,йыҥыса́ш,stenjati
1066,zittern::V,чытыра́ш,drhtati
1067,zittern::V,чытыра́ш,trepetati
1068,leben::V,ила́ш,živjeti
1069,geboren werden::V,шоча́ш,roditi se
1070,atmen::V,шӱла́ш,disati
1071,trinken::V,йӱа́ш,piti
1072,essen::V,кочка́ш,jesti
1073,schlucken::V,нела́ш,gutati
1074,müde werden::V,ноя́ш,umoriti se
1075,einschlafen::V,мале́н колта́ш,usnuti
1076,einschlafen::V,мале́н колта́ш,zaspati
1077,schlafen::V,мала́ш,spati
1078,aufwachen::V,помыжалта́ш,probuditi se
1079,aufstehen::V,кынела́ш,ustati
1080,sich erholen::V,кана́ш,odmoriti se
1081,krank werden::V,черлане́н воза́ш,oboljeti se
1082,krank werden::V,черлане́н воза́ш,razboljeti se
1083,krank sein::V,черлане́н кия́ш,bolovati
1084,schmerzen::V,коршта́ш,boljeti
1085,husten::V,кокыра́ш,kašljati
1086,genesen::V,тӱрла́ш,ozdraviti
1087,genesen::V,тӱрла́ш,oporaviti se
1088,genesen::V,тазаҥа́ш,ozdraviti
1089,genesen::V,тазаҥа́ш,oporaviti se
1090,sterben::V,кола́ш,umrijeti
1091,umkommen::V,вуй йома́ш,skapati
1092,sich bewegen::V,кошта́ш,gibati se
1093,sich bewegen::V,кошта́ш,kretati se
1094,sich rühren::V,тарвана́ш,maknuti se
1095,sich erheben::V,кынела́ш,dići se
1096,sich setzen::V,шинча́ш,sjesti
1097,hinfallen::V,йӧрла́ш,pasti
1098,laufen::V,кошта́ш,hodati
1099,schreiten::V,ошкыла́ш,stupati
1100,spazierengehen::V,гуля́яш,šetati se
1101,eilen::V,вашка́ш,hitati
1102,sich beeilen::V,вашкешта́ш,požuriti se
1103,sausen::V,юлтка́ш,juriti
1104,rennen::V,куржтала́ш,trčati
1105,springen::V,тӧршта́ш,skakati
1106,klettern::V,кӱза́ш,popeti se
1107,klettern::V,кӱза́ш,penjati se
1108,schaukeln::V,лӱҥгалта́ш,ljuljati se
1109,kriechen::V,нушка́ш,puzati
1110,kriechen::V,нушка́ш,gmizati
1111,schwimmen::V,ия́ш,plivati
1112,tauchen::V,шуҥгалта́ш,roniti
1113,tauchen::V,шуҥгалта́ш,gnjuriti
1114,rudern::V,удыра́ш,veslati
1115,fahren::V,кудала́ш,voziti se
1116,fliegen::V,чоҥешта́ш,letjeti
1117,fliegen::V,чоҥешта́ш,lijetati
1118,gehen::V,кая́ш,ići
1119,weggehen::V,кораҥа́ш,otići
1120,abfahren::V,лекта́ш,krenuti
1121,abfahren::V,лекта́ш,otputovati
1122,anhalten::V,чарна́ш,stati
1123,anhalten::V,чарна́ш,zaustaviti
1124,hineingehen::V,пура́ш,ulaziti
1125,eintreten::V,пура́ш,ući
1126,kommen::V,тола́ш,doći
1127,ankommen::V,шуа́ш,stići
1128,zurückkommen::V,пӧртыла́ш,vratiti se
1129,zurückkommen::V,пӧртыла́ш,povratiti se
1130,bleiben::V,кода́ш,ostati
1131,warten::V,вуча́ш,čekati
1132,erwarten::V,вуча́ш,očekivati
1133,suchen::V,кычала́ш,tražiti
1134,finden::V,муа́ш,naći
1135,versuchen::V,толаша́ш,pokušati
1136,vorbereiten::V,ямдыла́ш,spremiti
1137,vorbereiten::V,ямдыла́ш,pripremiti
1138,lieben::V,йӧрата́ш,voljeti
1139,mögen::V,йӧрата́ш,voljeti
1140,lachen::V,воштыла́ш,smijati se
1141,rühren::V,ку́мыл тарвата́ш,taknuti
1142,weinen::V,шорта́ш,plakati
1143,schimpfen::V,каргаша́ш,psovati
1144,sich ärgern::V,сыра́ш,ljutiti se
1145,sich fürchten::V,лӱда́ш,bojati se
1146,fürchten::V,лӱда́ш,bojati se
1147,fliehen::V,куржа́ш,pobjeći
1148,flüchten::V,куржа́ш,utjeći
1149,sehen::V,ужа́ш,vidjeti
1150,anschauen::V,онча́ш,ogledati
1151,ansehen::V,эскера́ш,gledati
1152,hören::V,кола́ш,čuti
1153,zuhören::V,колышта́ш,slušati
1154,probieren::V,тамла́ш,probati
1155,riechen::V,ӱпшынча́ш,osjećati miris
1156,fühlen::V,шижа́ш,osjećati
1157,scheinen::V,чуча́ш,činiti se
1158,zu sehen sein::V,коя́ш,biti vidljiv
1159,vernehmen::V,кола́ш,saznati
1160,frieren::V,кылма́ш,zima je
1161,tun::V,ышта́ш,raditi
1162,können::V,мошта́ш,moći
1163,wollen::V,тӱна́ш,htjeti
1164,anfangen::V,тӱҥала́ш,početi
1165,beenden::V,пытара́ш,svršiti
1166,beenden::V,пытара́ш,dovršiti
1167,aufhören::V,чарна́ш,prestati
1168,gelingen::V,сай лекта́ш,uspjeti
1169,geraten::V,лекта́ш,desiti se
1170,öffnen::V,поча́ш,otvoriti
1171,schließen::V,петыра́ш,zatvoriti
1172,stellen::V,шында́ш,metnuti
1173,stellen::V,шында́ш,postaviti
1174,setzen::V,шында́ш,posaditi
1175,legen::V,опта́ш,polagati
1176,legen::V,пышта́ш,polagati
1177,berühren::V,тӱка́ш,doticati
1178,berühren::V,тӱка́ш,dodirivati
1179,verbinden::V,пида́ш,spojiti
1180,verbinden::V,пида́ш,zavezati
1181,bedecken::V,леведа́ш,pokriti
1182,aufhängen::V,сака́ш,objesiti
1183,anzünden::V,чӱкта́ш,upaliti
1184,anzünden::V,чӱкта́ш,zapaliti
1185,aufheben::V,нӧлтала́ш,podići
1186,aufheben::V,нӧлтала́ш,podignuti
1187,zurücklassen::V,кода́ш,ostaviti
1188,zurücklassen::V,кода́ш,pustiti natrag
1189,verlieren::V,йомдара́ш,izgubiti
1190,fallen lassen::V,воза́ш,ispustiti
1191,machen::V,ышта́ш,uraditi
1192,machen::V,ышта́ш,načiniti
1193,machen::V,ышта́ш,napraviti
1194,herstellen::V,ямдыла́ш,proizvesti
1195,bauen::V,чоҥа́ш,graditi
1196,reparieren::V,ачала́ш,popraviti
1197,verbessern::V,саемда́ш,poboljšati
1198,ändern::V,весемда́ш,promijeniti
1199,graben::V,кӱнча́ш,kopati
1200,graben::V,кӱнча́ш,kopkati
1201,beugen::V,пӱгырта́ш,saviti
1202,biegen::V,лывырта́ш,saviti
1203,biegen::V,лывырта́ш,sagnuti
1204,drehen::V,пӱтыра́ш,vrtjeti
1205,wenden::V,ирала́ш,obrnuti
1206,umdrehen::V,савырала́ш,okrenuti
1207,umdrehen::V,савырала́ш,prevŕnuti
1208,heben::V,нӧлта́ш,dizati
1209,hochheben::V,нӧлта́ш,dignuti
1210,ergreifen::V,руалта́ш,uhvatiti
1211,ergreifen::V,руалта́ш,prihvatiti
1212,halten::V,куча́ш,držati
1213,drücken::V,иша́ш,pritiskivati
1214,drücken::V,темда́ш,pritiskivati
1215,schieben::V,шӱкала́ш,gurati
1216,kratzen::V,удыра́ш,česati
1217,kratzen::V,удыра́ш,grepsti
1218,lecken::V,нула́ш,lizati
1219,beißen::V,пура́ш,ujesti
1220,beißen::V,пура́ш,gristi
1221,abreißen::V,кӱрла́ш,otkinuti
1222,abschneiden::V,пӱчка́ш,odrezati
1223,binden::V,кылда́ш,vezati
1224,stecken::V,шуралта́ш,turiti
1225,brechen::V,тодышта́ш,slomiti
1226,klopfen::V,кыра́ш,lupati
1227,klopfen::V,кыра́ш,kucati
1228,hauen::V,тӱя́ш,tući
1229,hauen::V,тӱя́ш,udarati
1230,kleben::V,клеитла́ш,lijepiti
1231,reiben::V,йыга́ш,trti
1232,reiben::V,туржала́ш,trti
1233,streichen::V,шӱра́ш,namazati
1234,schleifen::V,шума́ш,brusiti
1235,schleifen::V,яна́ш,brusiti
1236,schneiden::V,пӱчка́ш,rezati
1237,rütteln::V,рӱза́ш,drmati
1238,schütteln::V,почка́ш,tresti
1239,schwenken::V,рӱза́ш,mahati
1240,schütten::V,опта́ш,sipati
1241,schütten::V,опта́ш,lijevati
1242,füllen::V,тема́ш,napuniti
1243,einwickeln::V,вӱдыла́ш,umotati
1244,einwickeln::V,вӱдыла́ш,zamotati
1245,tragen::V,нумала́ш,nositi
1246,schleppen::V,шӱдыра́ш,tegliti
1247,ziehen::V,шупша́ш,vući
1248,aufbewahren::V,арала́ш,čuvati
1249,werfen::V,шуа́ш,bacati
1250,werfen::V,кышка́ш,bacati
1251,fangen::V,куча́ш,loviti
1252,fangen::V,куча́ш,hvatati
1253,packen::V,руалта́ш,ščepati
1254,packen::V,руалта́ш,zgrabiti
1255,verstecken::V,тоя́ш,sakriti
1256,teilen::V,пӧла́ш,podijeliti
1257,schicken::V,колта́ш,slati
1258,bringen::V,конда́ш,donijeti
1259,hinzufügen::V,ешара́ш,dodati
1260,hinzufügen::V,ешара́ш,pridati
1261,bekommen::V,нала́ш,dobiti
1262,erhalten::V,нала́ш,primiti
1263,nehmen::V,нала́ш,uzeti
1264,wählen::V,сайла́ш,izabrati
1265,auswählen::V,таҥгла́ш,odabrati
1266,bewahren::V,сакла́ш,sačuvati
1267,behindern::V,чаракла́ш,smetati
1268,verderben::V,пужа́ш,pokvariti
1269,beschädigen::V,пужа́ш,oštetiti
1270,zerbrechen::V,пудырта́ш,razbiti
1271,zerbrechen::V,пудырта́ш,prelomiti
1272,zerreißen::V,кӱрла́ш,poderati
1273,zerreißen::V,кӱрла́ш,rastrgnuti
1274,zerstören::V,шалата́ш,razoriti
1275,zerstören::V,шалата́ш,razrušiti
1276,verbrennen::V,йӱлата́ш,spaliti
1277,verbrennen::V,йӱлата́ш,sagorjeti
1278,geben::V,пуа́ш,dati
1279,reichen::V,пуа́ш,pružiti
1280,schenken::V,пӧлекла́ш,darivati
1281,versprechen::V,сӧра́ш,obećati
1282,wünschen::V,тылана́ш,željeti
1283,loben::V,мокта́ш,hvaliti
1284,küssen::V,шупшала́ш,ljubiti
1285,wiegen::V,рӱпша́ш,njihati
1286,wiegen::V,рӱпша́ш,ljuljati
1287,zudecken::V,леведа́ш,pokriti
1288,wecken::V,помыжалтара́ш,probuditi
1289,zeigen::V,ончыкта́ш,pokazati
1290,führen::V,вӱда́ш,voditi
1291,lehren::V,туныкта́ш,učiti
1292,unterrichten::V,туныкта́ш,poučiti
1293,aufziehen::V,орышта́ш,uzgajati
1294,leiten::V,вӱда́ш,upravljati
1295,leiten::V,вуйлата́ш,upravljati
1296,antreiben::V,поктыла́ш,natjeravati
1297,lassen::V,-та́ш,dati
1298,einladen::V,ӱжа́ш,pozvati
1299,vereinigen::V,иктешла́ш,ujediniti
1300,besuchen::V,то́лын кая́ш,posjetiti
1301,treffen::V,вашлия́ш,sresti
1302,sich versammeln::V,погына́ш,okupiti se
1303,sich versammeln::V,чумырга́ш,okupiti se
1304,spielen::V,мода́ш,igrati se
1305,singen::V,мура́ш,pjevati
1306,tanzen::V,кушта́ш,plesati
1307,sich trennen::V,ойырла́ш,razići se
1308,verlassen::V,кудалта́ш,ostaviti
1309,verlassen::V,кудалта́ш,napustiti
1310,retten::V,утара́ш,spasiti
1311,bewachen::V,орола́ш,čuvati
1312,bewachen::V,орола́ш,stražariti
1313,schützen::V,арала́ш,čuvati
1314,verteidigen::V,арала́ш,obraniti
1315,sich schlagen::V,кредала́ш,biti se
1316,sich schlagen::V,кредала́ш,udariti se
1317,schießen::V,лӱя́ш,pucati
1318,schießen::V,лӱя́ш,strijeljati
1319,siegen::V,сеҥа́ш,pobijediti
1320,ärgern::V,сырыкта́ш,ljutiti
1321,schlagen::V,пера́ш,biti
1322,schlagen::V,пера́ш,udariti
1323,treten::V,тошка́ш,šutnuti
1324,stechen::V,кера́ш,ubosti
1325,stoßen::V,шӱкала́ш,gurnuti
1326,stehlen::V,шолышта́ш,ukrasti
1327,stören::V,мешая́ш,smetati
1328,belästigen::V,толаштара́ш,smetati
1329,belästigen::V,толаштара́ш,dosaditi
1330,verbergen::V,шылта́ш,skriti
1331,täuschen::V,ондала́ш,obmanuti
1332,betrügen::V,ондала́ш,prevarati
1333,töten::V,пушта́ш,ubiti
1334,wohnen::V,ила́ш,stanovati
1335,arbeiten::V,пашалана́ш,raditi
1336,arbeiten::V,паша́м ышта́ш,raditi
1337,sammeln::V,пога́ш,sabrati
1338,pflücken::V,кӱра́ш,ubrati
1339,jagen::V,сонарла́ш,loviti
1340,fischen::V,кол куча́ш,ribati
1341,fischen::V,кол куча́ш,loviti ribu
1342,fassen::V,куча́ш,uloviti
1343,hüten::V,кӱта́ш,pasti
1344,treiben::V,покта́ш,goniti
1345,anbinden::V,йолышта́ш,privezati
1346,füttern::V,пукша́ш,hraniti
1347,melken::V,лӱшта́ш,musti
1348,hacken::V,руа́ш,sjeckati
1349,gießen::V,шава́ш,politi
1350,reifen::V,кӱа́ш,sazreti
1351,zubereiten::V,ямдыла́ш,prigotoviti
1352,kochen::V,шолта́ш,kuhati
1353,backen::V,кӱкташ,peći
1354,braten::V,пуштыла́ш,peći
1355,braten::V,пуштыла́ш,pržiti
1356,braten::V,жаритла́ш,peći
1357,braten::V,жаритла́ш,pržiti
1358,umrühren::V,луга́ш,promiješati
1359,stricken::V,пида́ш,plesti
1360,nähen::V,урга́ш,šiti
1361,färben::V,чиялта́ш,obojiti
1362,reinigen::V,эрыкта́ш,očistiti
1363,reinigen::V,эрыкта́ш,počistiti
1364,waschen::V,мушка́ш,prati
1365,abwischen::V,ӱшта́ш,otrti
1366,spülen::V,шӱалта́ш,isprati
1367,spülen::V,шӱалта́ш,oplakati
1368,fegen::V,ӱшта́ш,mesti
1369,fegen::V,ӱшта́ш,pomesti
1370,kehren::V,ӱшта́ш,mesti
1371,baden::V,йӱштыла́ш,kupati se
1372,sich waschen::V,мушкылта́ш,umiti se
1373,sich waschen::V,мушкылта́ш,prati se
1374,ausziehen::V,кудаша́ш,svući
1375,anziehen::V,чия́ш,obući
1376,sich anziehen::V,чия́ш,obući se
1377,kämmen::V,шера́ш,češljati
1378,schmücken::V,тӱзата́ш,uresiti
1379,schmücken::V,тӱзата́ш,nakititi
1380,schmücken::V,чеверта́ш,uresiti
1381,schmücken::V,чеверта́ш,nakititi
1382,sagen::V,ойла́ш,reći
1383,sagen::V,ойла́ш,kazati
1384,sagen::V,каласа́ш,reći
1385,sagen::V,каласа́ш,kazati
1386,sprechen::V,кутыра́ш,govoriti
1387,reden::V,мутлана́ш,govoriti
1388,reden::V,мутлана́ш,besjediti
1389,sich unterhalten::V,кутыра́ш,razgovarati se
1390,fragen::V,йода́ш,pitati
1391,bitten::V,йода́ш,moliti
1392,erzählen::V,ойла́ш,ispričati
1393,erzählen::V,ойла́ш,pripovjediti
1394,mitteilen::V,увертара́ш,saopćiti
1395,nennen::V,лӱмда́ш,nazvati
1396,rufen::V,ӱжа́ш,zvati
1397,rufen::V,ӱжа́ш,dozvati
1398,prahlen::V,моктана́ш,hvalisati se
1399,übersetzen::V,кусара́ш,prevesti
1400,denken::V,шона́ш,misliti
1401,glauben::V,ӱшана́ш,vjerovati
1402,bemerken::V,шижа́ш,zapaziti
1403,bemerken::V,шижа́ш,primijetiti
1404,erkennen::V,пала́ш,prepoznati
1405,begreifen::V,ыҥла́ш,pojmiti
1406,begreifen::V,ыҥла́ш,shvatiti
1407,verstehen::V,умыла́ш,razabrati
1408,lernen::V,тунема́ш,učiti se
1409,wissen::V,шинча́ш,znati
1410,sich erinnern an::V,шарна́ш,sjetiti se
1411,vergessen::V,монда́ш,zaboraviti
1412,messen::V,виса́ш,mjeriti
1413,zählen::V,шотла́ш,brojiti
