,Concept_ID,ga,ja
837,schon::ADV,cheana,もう
838,schon::ADV,cheana féin,もう
839,wieder::ADV,arís,再び
840,wieder::ADV,athuair,再び
841,vergebens::ADV,amú,無駄に
842,vergebens::ADV,in aisce,無駄に
843,vor::PRP,ar thosach,前に
844,hinter::PRP,laistiar de,後ろに
845,hinter::PRP,taobh thiar de,後ろに
846,unter::PRP,faoi,下に
847,durch::PRP,trí,通して
848,neben::PRP,taobh le,横に
849,neben::PRP,in aice le,横に
850,zwischen::PRP,idir,間に
851,wegen::PRP,de bharr,為に
852,wegen::PRP,de bharr,せいで
853,wegen::PRP,mar gheall ar,為に
854,wegen::PRP,mar gheall ar,せいで
855,dies::PRN,seo,これ
856,das::PRN,sin,それ
857,alles::PRN,gach rud,全部
858,ich::PRN,mé,私
859,ich::PRN,mise,私
860,du::PRN,tú,あなた
861,du::PRN,tusa,あなた
862,er::PRN,sé,彼
863,er::PRN,seisean,彼
864,wir::PRN,sinn,私達
865,ihr::PRN,sibh,あなた達
866,ihr::PRN,sibhse,あなた達
867,sie::PRN,siad,彼ら
868,sie::PRN,siadsan,彼ら
869,was::FPRN,cad,何
870,was::FPRN,céard,何
871,wer::FPRN,cé,誰
872,wer::FPRN,cé,どなた
873,wo::FADV,cá,どこ
874,wo::FADV,cá,どこに
875,wo::FADV,cén áit,どこ
876,wo::FADV,cén áit,どこに
877,wohin::FADV,cá,どこへ
878,wohin::FADV,cén áit,どこへ
879,wie::FADV,conas,どう
880,wie::FADV,cén chaoi,どう
881,warum::FADV,cén fáth,何故
882,warum::FADV,cén fáth,どうして
883,warum::FADV,cad chuige,何故
884,warum::FADV,cad chuige,どうして
885,wieviel::FNUM,cá mhéad,どのくらい
886,eins::NUM,aon,一
887,zwei::NUM,dhá,二
888,zwei::NUM,dhá,二つ
889,drei::NUM,trí,三
890,drei::NUM,trí,三つ
891,vier::NUM,ceathair,四
892,vier::NUM,ceathair,四つ
893,fünf::NUM,cúig,五
894,fünf::NUM,cúig,五つ
895,sechs::NUM,sé,六
896,sechs::NUM,sé,六つ
897,sieben::NUM,seacht,七
898,sieben::NUM,seacht,七つ
899,acht::NUM,ocht,八
900,acht::NUM,ocht,八つ
901,neun::NUM,naoi,九
902,neun::NUM,naoi,九つ
903,zehn::NUM,deich,十
904,elf::NUM,aon déag,十一
905,zwölf::NUM,dó dhéag,十二
906,zwanzig::NUM,fiche,二十
907,dreißig::NUM,tríocha,三十
908,vierzig::NUM,daichead,四十
909,vierzig::NUM,ceathracha,四十
910,fünfzig::NUM,caoga,五十
911,sechzig::NUM,seasca,六十
912,siebzig::NUM,seachtó,七十
913,achtzig::NUM,ochtó,八十
914,neunzig::NUM,nócha,九十
915,hundert::NUM,céad,百
916,tausend::NUM,míle,千
917,und::CNJ,agus,-と
918,und::CNJ,agus,そして
919,oder::CNJ,nó,或いは
920,stehen::V,seas,立っている
921,sitzen::V,suigh,座っている
922,liegen::V,luigh,横になっている
923,hängen::V,tá crochta,掛かっている
924,werden::V,éirigh,なる
925,passieren::V,tarlaigh,起こる
926,beginnen::V,tosaigh,始まる
927,enden::V,críochnaigh,終わる
928,wechseln::V,athraigh,変わる
929,aufgehen[Sonne]::V,éirigh,出る
930,untergehen[Sonne]::V,fuin,沈む
931,untergehen[Sonne]::V,téigh faoi,沈む
932,scheinen[Sonne]::V,taitin,輝く
933,scheinen[Sonne]::V,soilsigh,輝く
934,donnern::V,tá toirneach ann,雷が鳴る
935,wehen::V,séid,吹く
936,strömen::V,sil,流れる
937,fließen::V,rith,流れる
938,fließen::V,snigh,流れる
939,sich drehen::V,cas,回転する
940,sich drehen::V,imrothlaigh,回転する
941,schwanken::V,luasc,揺れる
942,schwingen::V,luasc,振動する
943,fallen::V,tit,落ちる
944,brennen::V,dóigh,燃える
945,rauchen::V,plúch toite,煙を出す
946,regnen::V,báistigh,雨が降る
947,regnen::V,tá ag cur báistí,雨が降る
948,gefrieren::V,sioc,凍る
949,gefrieren::V,reoigh,凍る
950,tauen::V,leáigh,溶ける
951,tauen::V,coscair,溶ける
952,schmelzen::V,leáigh,溶ける
953,trocknen::V,triomaigh,乾く
954,sieden::V,fiuch,沸く
955,sieden::V,beirigh,沸く
956,faulen::V,lobh,腐る
957,faulen::V,dreoigh,腐る
958,verfaulen::V,lobh,朽ちる
959,verfaulen::V,feoigh,朽ちる
960,reißen::V,bris,切れる
961,versinken::V,téigh síos,沈む
962,vergehen::V,téigh thart,経つ
963,erscheinen::V,tar,現れる
964,verschwinden::V,imigh,消える
965,sinken::V,tit,下がる
966,sinken::V,ísligh,下がる
967,abnehmen::V,maolaigh,減る
968,abnehmen::V,laghdaigh,減る
969,zunehmen::V,méadaigh,増える
970,steigen::V,éirigh,上がる
971,wachsen::V,fás,伸びる
972,glänzen::V,lonraigh,輝く
973,funkeln::V,drithligh,ぴかぴか光る
974,lärmen::V,tóg callán,騒ぐ
975,läuten::V,buail,鳴る
976,klingeln::V,buail,鳴る
977,klirren::V,cling,がらんがらんと鳴る
978,brausen::V,búir,逆巻く
979,rauschen::V,tá ag siosarnach,戦ぐ
980,klingen::V,tá glór ag,鳴る
981,bellen::V,amhastraigh,吠える
982,heulen::V,glam,きゃんきゃん鳴く
983,blasen::V,séid,吹く
984,pfeifen::V,lig fead,口笛を吹く
985,schreien::V,béic,叫ぶ
986,schreien::V,glaoigh,叫ぶ
987,stöhnen::V,lig cnead,うめく
988,zittern::V,crith,震える
989,zittern::V,creathnaigh,震える
990,leben::V,mair,生きている
991,geboren werden::V,rugadh,生まれる
992,atmen::V,análaigh,呼吸する
993,trinken::V,ól,飲む
994,essen::V,ith,食べる
995,schlucken::V,slog,飲み込む
996,müde werden::V,tuirsigh,眠くなる
997,einschlafen::V,tit ina chodladh,寝付く
998,schlafen::V,codail,眠る
999,aufwachen::V,múscail,目が覚める
1000,aufstehen::V,éirigh,起きる
1001,sich erholen::V,lig scíth,休養する
1002,krank werden::V,éirigh tinn,病気になる
1003,krank sein::V,tá tinn,病気である
1004,schmerzen::V,tá pian i,痛む
1005,husten::V,déan casacht,咳をする
1006,genesen::V,téarnaigh,元気になる
1007,sterben::V,éag,死ぬ
1008,sterben::V,éag,亡くなる
1009,sterben::V,faigh bás,死ぬ
1010,sterben::V,faigh bás,亡くなる
1011,umkommen::V,caill,死亡する
1012,sich bewegen::V,bog,移動する
1013,sich bewegen::V,gluais,移動する
1014,sich rühren::V,corraigh,動く
1015,sich erheben::V,seas suas,立ち上がる
1016,sich setzen::V,suigh,座る
1017,hinfallen::V,tit,転ぶ
1018,laufen::V,siúil,歩く
1019,schreiten::V,siúil,跨ぐ
1020,spazierengehen::V,téigh ag spaisteoireacht,散歩する
1021,eilen::V,deifrigh,急ぐ
1022,eilen::V,brostaigh,急ぐ
1023,sich beeilen::V,deifrigh,焦る
1024,sich beeilen::V,déan deifir,焦る
1025,sausen::V,luathaigh,疾駆する
1026,rennen::V,rith,走る
1027,springen::V,léim,跳ぶ
1028,klettern::V,dreap,よじ登る
1029,schaukeln::V,téigh ar an maide corrach,ぶらんこに乗る
1030,kriechen::V,snámh,這う
1031,schwimmen::V,snámh,泳ぐ
1032,tauchen::V,tum,潜る
1033,rudern::V,iomair,漕ぐ
1034,rudern::V,rámhaigh,漕ぐ
1035,fahren::V,tiomáin,行く
1036,fahren::V,tiomáin,乗車する
1037,fliegen::V,eitil,飛ぶ
1038,gehen::V,téigh,行く
1039,weggehen::V,imigh,立ち去る
1040,abfahren::V,imigh,出発する
1041,anhalten::V,stad,止まる
1042,hineingehen::V,téigh isteach,入る
1043,eintreten::V,téigh isteach,中に入る
1044,kommen::V,tar,来る
1045,ankommen::V,tar,着く
1046,ankommen::V,tar,到着する
1047,zurückkommen::V,fill,帰る
1048,bleiben::V,fan,留まる
1049,warten::V,fan,待つ
1050,erwarten::V,tá ag súil le,期待する
1051,erwarten::V,tá ag dréim le,期待する
1052,suchen::V,lorg,探る
1053,finden::V,faigh,見つける
1054,finden::V,aimsigh,見つける
1055,versuchen::V,triail,試す
1056,vorbereiten::V,réitigh,準備する
1057,lieben::V,gráigh,愛する
1058,mögen::V,taitin le,好きである
1059,mögen::V,is maith le,好きである
1060,lachen::V,gáir,笑う
1061,rühren::V,téigh i bhfeidhm ar,感情を動かす
1062,weinen::V,goil,泣く
1063,weinen::V,caoin,泣く
1064,schimpfen::V,tá ag clamhsán,叱る
1065,sich ärgern::V,tá corraithe,怒る
1066,sich ärgern::V,tá corraithe,腹を立てる
1067,sich fürchten::V,tá eagla ar,怖がる
1068,fürchten::V,tá eagla ar,恐れる
1069,fliehen::V,teith,逃げる
1070,flüchten::V,éalaigh,逃亡する
1071,sehen::V,feic,見る
1072,anschauen::V,dearc,眺める
1073,anschauen::V,féach ar,眺める
1074,ansehen::V,breathnaigh,見る
1075,hören::V,cluin,聞く
1076,zuhören::V,éist,聴く
1077,probieren::V,bliais,食べてみる
1078,riechen::V,bolaigh,気取る
1079,fühlen::V,braith,感じる
1080,fühlen::V,mothaigh,感じる
1081,scheinen::V,tá an chuma ar,ように見える
1082,zu sehen sein::V,tá le feiceáil,見える
1083,vernehmen::V,clois,承る
1084,frieren::V,tá fuar,寒気がする
1085,tun::V,déan,する
1086,können::V,féad,出来る
1087,können::V,is féidir le,出来る
1088,wollen::V,tá ag iarraidh,-たい
1089,anfangen::V,tosaigh,始める
1090,anfangen::V,cuir tús le,始める
1091,beenden::V,críochnaigh,終える
1092,beenden::V,cuir deireadh le,終える
1093,aufhören::V,stad,止める
1094,gelingen::V,éirigh le,成功する
1095,geraten::V,tá deireadh ar,当たる
1096,öffnen::V,oscail,開く
1097,öffnen::V,oscail,開ける
1098,schließen::V,dún,閉める
1099,schließen::V,iaigh,閉める
1100,stellen::V,cuir,置く
1101,stellen::V,cuir,据える
1102,setzen::V,cuir,座らせる
1103,setzen::V,socraigh,座らせる
1104,legen::V,cuir,置く
1105,berühren::V,teagmhaigh le,触る
1106,berühren::V,teagmhaigh le,触れる
1107,verbinden::V,ceangail,結びつける
1108,bedecken::V,clúdaigh,覆う
1109,bedecken::V,cumhdaigh,覆う
1110,aufhängen::V,croch,掛ける
1111,anzünden::V,las,燃やす
1112,anzünden::V,las,火をつける
1113,anzünden::V,adhain,燃やす
1114,anzünden::V,adhain,火をつける
1115,aufheben::V,tóg,拾う
1116,aufheben::V,ardaigh,拾う
1117,zurücklassen::V,fág,残す
1118,verlieren::V,caill,無くす
1119,fallen lassen::V,lig uait,落とす
1120,fallen lassen::V,caith uait,落とす
1121,machen::V,déan,作る
1122,machen::V,réitigh,作る
1123,herstellen::V,táirg,製造する
1124,bauen::V,tóg,建設する
1125,reparieren::V,deisigh,直す
1126,reparieren::V,deisigh,修理する
1127,verbessern::V,feabhsaigh,改良する
1128,ändern::V,athraigh,変える
1129,graben::V,tochail,掘る
1130,beugen::V,crom,折る
1131,biegen::V,lúb,曲げる
1132,drehen::V,cas,回す
1133,wenden::V,tiontaigh,裏返す
1134,umdrehen::V,iompaigh,裏返す
1135,umdrehen::V,tiontaigh,裏返す
1136,heben::V,ardaigh,挙げる
1137,hochheben::V,tóg,持ち上げる
1138,ergreifen::V,beir ar,取り上げる
1139,halten::V,coimeád,持つ
1140,halten::V,coinnigh,持つ
1141,drücken::V,brúigh,押す
1142,schieben::V,brúigh,ずらす
1143,kratzen::V,scríob,引っ掻く
1144,lecken::V,ligh,なめる
1145,lecken::V,leadhb,なめる
1146,beißen::V,bain greim as,噛む
1147,abreißen::V,stróic,剝ぎ取る
1148,abreißen::V,tarraing,剝ぎ取る
1149,abschneiden::V,scoith,切り取る
1150,binden::V,ceangail,縛る
1151,stecken::V,sáigh,差し込む
1152,brechen::V,bris,破る
1153,klopfen::V,cnag,とんとん叩く
1154,hauen::V,buail,叩く
1155,kleben::V,gliúáil,貼る
1156,kleben::V,gliúáil,くっ付ける
1157,reiben::V,cuimil,擦る
1158,streichen::V,leath,塗る
1159,schleifen::V,líomh,研ぐ
1160,schneiden::V,gearr,切る
1161,rütteln::V,croith,揺さぶる
1162,schütteln::V,croith,振る
1163,schütteln::V,croith,揺さぶる
1164,schwenken::V,luasc,振る
1165,schütten::V,doirt,注ぐ
1166,füllen::V,líon,いっぱいにする
1167,einwickeln::V,cuach,包む
1168,einwickeln::V,clúdaigh,包む
1169,tragen::V,iompair,運ぶ
1170,schleppen::V,tarraing,引きずる
1171,ziehen::V,tarraing,引く
1172,aufbewahren::V,coinnigh,預かる
1173,werfen::V,caith,投げる
1174,fangen::V,ceap,受ける
1175,packen::V,beir ar,掴む
1176,verstecken::V,folaigh,隠す
1177,verstecken::V,cuir i bhfolach,隠す
1178,teilen::V,roinn,分ける
1179,schicken::V,seol,送る
1180,bringen::V,beir,持って行く
1181,bringen::V,tabhair,持って行く
1182,hinzufügen::V,cuir le,加える
1183,bekommen::V,faigh,得る
1184,erhalten::V,faigh,受ける
1185,nehmen::V,tóg,取る
1186,nehmen::V,glac,取る
1187,wählen::V,pioc,選ぶ
1188,wählen::V,roghnaigh,選ぶ
1189,auswählen::V,roghnaigh,選ぶ
1190,bewahren::V,caomhnaigh,保存する
1191,behindern::V,cuir bac ar,妨害する
1192,verderben::V,mill,台無しにする
1193,beschädigen::V,loit,損傷する
1194,beschädigen::V,déan damáiste do,損傷する
1195,zerbrechen::V,bris,割る
1196,zerreißen::V,stiall,引き裂く
1197,zerstören::V,mill,破壊する
1198,zerstören::V,scrios,破壊する
1199,verbrennen::V,las,焼く
1200,verbrennen::V,dóigh,焼く
1201,geben::V,tabhair,上げる
1202,reichen::V,sín,渡す
1203,reichen::V,cuir,渡す
1204,schenken::V,bronn,贈る
1205,schenken::V,tabhair,贈る
1206,versprechen::V,geall,約束する
1207,wünschen::V,guigh,望む
1208,loben::V,mol,褒める
1209,küssen::V,póg,キスする
1210,wiegen::V,bog,揺する
1211,wiegen::V,luasc,揺する
1212,zudecken::V,clúdaigh,覆う
1213,wecken::V,dúisigh,起こす
1214,zeigen::V,taispeáin,見せる
1215,führen::V,treoraigh,案内する
1216,lehren::V,múin,教える
1217,lehren::V,teagasc,教える
1218,unterrichten::V,múin,通知する
1219,unterrichten::V,teagasc,通知する
1220,aufziehen::V,tóg,育てる
1221,leiten::V,tá i gceannas ar,導く
1222,antreiben::V,gríosaigh,励ます
1223,lassen::V,cuir ag,～させる
1224,einladen::V,cuir cuireadh ar,誘う
1225,einladen::V,cuir cuireadh ar,招待する
1226,vereinigen::V,aontaigh,一つにする
1227,besuchen::V,tabhair cuairt ar,訪ねる
1228,treffen::V,cas ar,出会う
1229,treffen::V,buail le,出会う
1230,sich versammeln::V,bailigh,集まる
1231,sich versammeln::V,cruinnigh,集まる
1232,spielen::V,imir,遊ぶ
1233,spielen::V,tá ag spraoi,遊ぶ
1234,singen::V,can,歌う
1235,tanzen::V,rinc,踊る
1236,tanzen::V,damhsaigh,踊る
1237,sich trennen::V,scar,別れる
1238,verlassen::V,fág,別れる
1239,retten::V,tarrtháil,救う
1240,retten::V,tarrtháil,助ける
1241,bewachen::V,cosain,見張る
1242,bewachen::V,cosain,軽微する
1243,bewachen::V,gardáil,見張る
1244,bewachen::V,gardáil,軽微する
1245,schützen::V,cosain,保護する
1246,verteidigen::V,cosain,守る
1247,sich schlagen::V,tá ag bruíon,殴る
1248,schießen::V,caith,撃つ
1249,schießen::V,scaoil,撃つ
1250,siegen::V,bain,勝つ
1251,siegen::V,buaigh,勝つ
1252,ärgern::V,cuir isteach ar,怒らせる
1253,schlagen::V,buail,殴る
1254,treten::V,ciceáil,蹴る
1255,stechen::V,sáigh,突く
1256,stoßen::V,brúigh,突く
1257,stoßen::V,soncáil,突く
1258,stehlen::V,goid,盗る
1259,stören::V,cuir isteach ar,構う
1260,belästigen::V,cuir as do,邪魔する
1261,verbergen::V,ceil,隠す
1262,täuschen::V,cuir dallamullóg ar,だます
1263,betrügen::V,déan calaois ar,だます
1264,töten::V,maraigh,殺す
1265,wohnen::V,cuir faoi,住む
1266,wohnen::V,tá ina chónaí,住む
1267,arbeiten::V,oibrigh,働く
1268,sammeln::V,bailigh,集める
1269,sammeln::V,bailigh,収集する
1270,sammeln::V,cruinnigh,集める
1271,sammeln::V,cruinnigh,収集する
1272,pflücken::V,pioc,摘む
1273,jagen::V,seilg,狩りをする
1274,fischen::V,iasc,釣る
1275,fassen::V,beir ar,捕る
1276,hüten::V,aoirigh,放牧する
1277,treiben::V,seol,追う
1278,treiben::V,tiomáin,追う
1279,anbinden::V,ceangail,繋ぐ
1280,füttern::V,cothaigh,餌をやる
1281,füttern::V,beathaigh,餌をやる
1282,melken::V,bligh,搾乳する
1283,melken::V,crúigh,搾乳する
1284,hacken::V,gearr,刻む
1285,gießen::V,uiscigh,水をやる
1286,reifen::V,aibigh,熟す
1287,zubereiten::V,cócaráil,調理する
1288,kochen::V,bruith,煮る
1289,kochen::V,beirigh,煮る
1290,backen::V,bácáil,焼く
1291,braten::V,róst,焼く
1292,braten::V,róst,炒める
1293,braten::V,frioch,焼く
1294,braten::V,frioch,炒める
1295,umrühren::V,measc,混ぜる
1296,stricken::V,cniotáil,編む
1297,nähen::V,fuaigh,縫う
1298,färben::V,dathaigh,染める
1299,reinigen::V,glan,掃除する
1300,waschen::V,nigh,洗う
1301,waschen::V,nigh,洗濯する
1302,abwischen::V,glan,拭く
1303,spülen::V,sruthlaigh,洗う
1304,spülen::V,sruthlaigh,すすぐ
1305,fegen::V,scuab,掃除する
1306,kehren::V,scuab,掃く
1307,baden::V,folc,入浴する
1308,sich waschen::V,nigh é féin,洗う
1309,ausziehen::V,bain de,脱ぐ
1310,anziehen::V,cuir ar,着る
1311,sich anziehen::V,gléas é féin,着る
1312,kämmen::V,cíor,梳く
1313,schmücken::V,maisigh,飾る
1314,sagen::V,abair,言う
1315,sprechen::V,labhair,話す
1316,reden::V,caintigh,話す
1317,sich unterhalten::V,caintigh,話をする
1318,sich unterhalten::V,tá ag comhrá,話をする
1319,fragen::V,fiafraigh,聞く
1320,fragen::V,cuir ceist,聞く
1321,bitten::V,iarr,頼む
1322,bitten::V,iarr,お願いする
1323,erzählen::V,inis,物語る
1324,erzählen::V,eachtraigh,物語る
1325,mitteilen::V,aithris,伝える
1326,mitteilen::V,cuir in iúl,伝える
1327,nennen::V,ainmnigh,名づける
1328,rufen::V,glaoigh,呼ぶ
1329,prahlen::V,maígh,自慢する
1330,übersetzen::V,aistrigh,訳す
1331,denken::V,síl,考える
1332,denken::V,ceap,考える
1333,glauben::V,creid,信じる
1334,bemerken::V,tabhair faoi deara,気が付く
1335,erkennen::V,aithin,認識する
1336,begreifen::V,tuig,分かる
1337,verstehen::V,tuig,聞き取る
1338,lernen::V,foghlaim,学ぶ
1339,lernen::V,foghlaim,勉強する
1340,wissen::V,tá a fhios ag,知っている
1341,sich erinnern an::V,cuimhnigh ar,思い出す
1342,sich erinnern an::V,is cuimhne ar,思い出す
1343,vergessen::V,dearmad,忘れる
1344,messen::V,tomhais,計る
1345,messen::V,tomhais,測定する
1346,zählen::V,cuntais,数える
1347,rechnen::V,ríomh,計算する
1348,rechnen::V,áirigh,計算する
1349,lesen::V,léigh,読む
1350,malen::V,péinteáil,描く
1351,zeichnen::V,línigh,写生する
1352,zeichnen::V,tarraing,写生する
1353,schreiben::V,scríobh,書く
1354,besitzen::V,is le,所持する
1355,kaufen::V,ceannaigh,買う
1356,verkaufen::V,díol,売る
1357,bezahlen::V,íoc as,払う
1358,zahlen::V,íoc,支払う
1359,beherrschen::V,rialaigh,支配する
1360,ertragen::V,seas,耐える
1361,ertragen::V,fulaing,耐える
1362,ertragen::V,foighnigh,耐える
1363,Ader::N,,血管
1364,vorwärts::ADV,,前へ
