,Concept_ID,is,nl
833,kaum::ADV,tæplega,nauwelijks
834,sehr::ADV,mjög,erg
835,sehr::ADV,mjög,zeer
836,so::ADV,svo,zo
837,so::ADV,þannig,zo
838,noch::ADV,enn,nog
839,noch::ADV,ennþá,nog
840,nur::ADV,bara,maar
841,nur::ADV,bara,alleen
842,nur::ADV,aðeins,maar
843,nur::ADV,aðeins,alleen
844,schon::ADV,nú þegar,al
845,schon::ADV,nú þegar,reeds
846,wieder::ADV,aftur,weer
847,wieder::ADV,aftur,terug
848,wieder::ADV,að nýju,weer
849,wieder::ADV,að nýju,terug
850,vergebens::ADV,árangurslaust,vergeefs
851,vergebens::ADV,árangurslaust,tevergeefs
852,vor::PRP,fyrir,voor
853,hinter::PRP,bak við,achter
854,hinter::PRP,aftur fyrir,achter
855,unter::PRP,undir,onder
856,unter::PRP,undir,beneden
857,durch::PRP,gegnum,door
858,neben::PRP,hjá,naast
859,neben::PRP,við hliðina á,naast
860,zwischen::PRP,milli,tussen
861,zwischen::PRP,á milli,tussen
862,wegen::PRP,vegna,wegens
863,wegen::PRP,vegna,vanwege
864,dies::PRN,þetta,dit
865,das::PRN,það,dat
866,alles::PRN,allt,alles
867,ich::PRN,ég,ik
868,du::PRN,þú,je
869,du::PRN,þú,jij
870,er::PRN,hann,hij
871,wir::PRN,við,we
872,wir::PRN,við,wij
873,ihr::PRN,þið,jullie
874,sie::PRN,þær,ze
875,sie::PRN,þær,zij
876,sie::PRN,þeir,ze
877,sie::PRN,þeir,zij
878,was::FPRN,hvað,wat
879,wer::FPRN,hver,wie
880,wo::FADV,hvar,waar
881,wohin::FADV,hvert,waarheen
882,wie::FADV,hvernig,hoe
883,warum::FADV,hvers vegna,waarom
884,wieviel::FNUM,hve mikill,hoeveel
885,eins::NUM,einn,één
886,zwei::NUM,tveir,twee
887,drei::NUM,þrír,drie
888,vier::NUM,fjórir,vier
889,fünf::NUM,fimm,vijf
890,sechs::NUM,sex,zes
891,sieben::NUM,sjö,zeven
892,acht::NUM,átta,acht
893,neun::NUM,níu,negen
894,zehn::NUM,tíu,tien
895,elf::NUM,ellefu,elf
896,zwölf::NUM,tólf,twaalf
897,zwanzig::NUM,tuttugu,twintig
898,dreißig::NUM,þrjátíu,dertig
899,vierzig::NUM,fjörutíu,veertig
900,fünfzig::NUM,fimmtíu,vijftig
901,sechzig::NUM,sextíu,zestig
902,siebzig::NUM,sjötíu,zeventig
903,achtzig::NUM,áttatíu,tachtig
904,neunzig::NUM,níutíu,negentig
905,hundert::NUM,hundrað,honderd
906,tausend::NUM,þúsund,duizend
907,und::CNJ,og,en
908,oder::CNJ,eða,of
909,stehen::V,standa,staan
910,sitzen::V,sitja,zitten
911,liegen::V,liggja,liggen
912,hängen::V,hanga,hangen
913,werden::V,verða,worden
914,passieren::V,gerast,gebeuren
915,beginnen::V,byrja,beginnen
916,enden::V,enda,eindigen
917,enden::V,lykta,eindigen
918,wechseln::V,skipta,wijzigen
919,wechseln::V,skipta,veranderen
920,aufgehen[Sonne]::V,koma upp,opgaan
921,untergehen[Sonne]::V,ganga til viðar,ondergaan
922,scheinen[Sonne]::V,skína,schijnen
923,donnern::V,þruma,donderen
924,wehen::V,blása,waaien
925,strömen::V,streyma,stromen
926,fließen::V,fljóta,vloeien
927,sich drehen::V,snúast,draaien
928,sich drehen::V,snúast,zich draaien
929,schwanken::V,riða,wankelen
930,schwanken::V,rugga,wankelen
931,schwingen::V,sveiflast,zwieren
932,fallen::V,falla,vallen
933,brennen::V,brenna,branden
934,rauchen::V,reykja,roken
935,regnen::V,rigna,regenen
936,gefrieren::V,frjósa,bevriezen
937,tauen::V,þiðna,dooien
938,schmelzen::V,bráðna,smelten
939,trocknen::V,þorna,drogen
940,sieden::V,sjóða,koken
941,sieden::V,sjóða,zieden
942,faulen::V,rotna,rotten
943,verfaulen::V,rotna,verrotten
944,reißen::V,rifna,scheuren
945,versinken::V,sökkva,verzinken
946,vergehen::V,líða,vergaan
947,erscheinen::V,birtast,opdagen
948,erscheinen::V,birtast,verschijnen
949,verschwinden::V,hverfa,verdwijnen
950,sinken::V,síga,zinken
951,abnehmen::V,lækka,afnemen
952,abnehmen::V,lækka,verminderen
953,abnehmen::V,minnka,afnemen
954,abnehmen::V,minnka,verminderen
955,zunehmen::V,aukast,toenemen
956,steigen::V,stíga,stijgen
957,steigen::V,stíga,omhooggaan
958,wachsen::V,vaxa,groeien
959,glänzen::V,glóa,glanzen
960,glänzen::V,glóa,schitteren
961,glänzen::V,glampa,glanzen
962,glänzen::V,glampa,schitteren
963,funkeln::V,leiftra,fonkelen
964,lärmen::V,hafa hátt,lawaai maken
965,läuten::V,hringja,luiden
966,klingeln::V,hringja,bellen
967,klirren::V,glamra,rinkelen
968,klirren::V,skrölta,rinkelen
969,brausen::V,ólga,bruisen
970,rauschen::V,suða,ruisen
971,klingen::V,hljóma,klinken
972,bellen::V,gelta,blaffen
973,heulen::V,væla,huilen
974,heulen::V,ýlfra,huilen
975,blasen::V,blása,blazen
976,pfeifen::V,blístra,fluiten
977,schreien::V,æpa,gillen
978,schreien::V,æpa,schreeuwen
979,stöhnen::V,stynja,steunen
980,zittern::V,titra,beven
981,zittern::V,titra,sidderen
982,zittern::V,skjálfa,beven
983,zittern::V,skjálfa,sidderen
984,leben::V,lifa,leven
985,geboren werden::V,fæðast,geboren worden
986,atmen::V,anda,ademen
987,atmen::V,draga andann,ademen
988,trinken::V,drekka,drinken
989,essen::V,borða,eten
990,schlucken::V,kingja,slikken
991,müde werden::V,þreytast,moe worden
992,einschlafen::V,sofna,inslapen
993,schlafen::V,sofa,slapen
994,aufwachen::V,vakna,ontwaken
995,aufwachen::V,vakna,wakker worden
996,aufstehen::V,fara á fætur,opstaan
997,sich erholen::V,hvíla sig,zich ontspannen
998,krank werden::V,veikjast,ziek worden
999,krank werden::V,verða veikur,ziek worden
1000,krank sein::V,vera veikur,ziek zijn
1001,schmerzen::V,kenna til,pijn doen
1002,husten::V,hósta,hoesten
1003,genesen::V,batna,genezen
1004,genesen::V,frískast,genezen
1005,sterben::V,deyja,sterven
1006,sterben::V,deyja,overlijden
1007,umkommen::V,farast,omkomen
1008,sich bewegen::V,bifast,zich bewegen
1009,sich rühren::V,hreyfast,zich verroeren
1010,sich erheben::V,standa upp,oprijzen
1011,sich erheben::V,standa upp,verrijzen
1012,sich setzen::V,setjast,gaan zitten
1013,hinfallen::V,detta,vallen
1014,hinfallen::V,detta,neervallen
1015,laufen::V,labba,lopen
1016,schreiten::V,ganga,stappen
1017,schreiten::V,ganga,schrijden
1018,spazierengehen::V,ganga sér til skemmtunar,gaan wandelen
1019,eilen::V,fara hratt,ijlen
1020,eilen::V,fara hratt,haasten
1021,sich beeilen::V,flýta sér,zich haasten
1022,sausen::V,þjóta,stuiven
1023,rennen::V,hlaupa,rennen
1024,springen::V,stökkva,springen
1025,klettern::V,klifra,klimmen
1026,klettern::V,klifra,klauteren
1027,schaukeln::V,róla,schommelen
1028,schaukeln::V,rugga,schommelen
1029,kriechen::V,skríða,kruipen
1030,schwimmen::V,synda,zwemmen
1031,tauchen::V,kafa,duiken
1032,rudern::V,róa,roeien
1033,fahren::V,aka,rijden
1034,fahren::V,fara,rijden
1035,fliegen::V,fljúga,vliegen
1036,gehen::V,fara,gaan
1037,gehen::V,ganga,gaan
1038,weggehen::V,fara burt,weggaan
1039,weggehen::V,ganga burt,weggaan
1040,abfahren::V,aka burt,vertrekken
1041,anhalten::V,stöðva,stoppen
1042,anhalten::V,stöðva,stilhouden
1043,hineingehen::V,ganga inn,ingaan
1044,hineingehen::V,ganga inn,binnengaan
1045,eintreten::V,koma inn,binnenkomen
1046,eintreten::V,ganga inn,binnenkomen
1047,kommen::V,koma,komen
1048,ankommen::V,koma til,aankomen
1049,zurückkommen::V,koma til baka,terugkomen
1050,bleiben::V,haldast,blijven
1051,bleiben::V,vera kyrr,blijven
1052,warten::V,bíða,wachten
1053,erwarten::V,búast við,verwachten
1054,erwarten::V,eiga von á,verwachten
1055,suchen::V,leita,zoeken
1056,finden::V,finna,vinden
1057,versuchen::V,reyna,proberen
1058,versuchen::V,reyna,beproeven
1059,vorbereiten::V,undirbúa,voorbereiden
1060,lieben::V,elska,houden van
1061,mögen::V,þykja gott,lusten
1062,mögen::V,þykja gott,houden van
1063,mögen::V,falla í geð,lusten
1064,mögen::V,falla í geð,houden van
1065,lachen::V,hlæja,lachen
1066,rühren::V,snerta,roeren
1067,weinen::V,gráta,huilen
1068,weinen::V,gráta,schreien
1069,schimpfen::V,skammast,kijven
1070,schimpfen::V,skammast,schelden
1071,sich ärgern::V,sárna,zich ergeren
1072,sich ärgern::V,gremjast,zich ergeren
1073,sich fürchten::V,óttast,bang zijn
1074,fürchten::V,óttast,vrezen
1075,fliehen::V,flýja,vluchten
1076,flüchten::V,strjúka,ontsnappen
1077,flüchten::V,strjúka,ontkomen
1078,sehen::V,sjá,zien
1079,anschauen::V,horfa á,aankijken
1080,ansehen::V,líta á,aanzien
1081,ansehen::V,líta á,bekijken
1082,hören::V,heyra,horen
1083,zuhören::V,hlusta,luisteren
1084,probieren::V,smakka,proeven
1085,riechen::V,þefa,ruiken
1086,fühlen::V,finna til,voelen
1087,scheinen::V,virðast,lijken
1088,zu sehen sein::V,vera að sjá,te zien zijn
1089,vernehmen::V,heyra,vernemen
1090,vernehmen::V,greina,vernemen
1091,frieren::V,frjósa,het koud hebben
1092,tun::V,gera,doen
1093,können::V,geta,kunnen
1094,wollen::V,ætla,willen
1095,wollen::V,vilja,willen
1096,anfangen::V,hefja,beginnen
1097,anfangen::V,hefja,aanvangen
1098,beenden::V,enda,beëindigen
1099,beenden::V,ljúka,beëindigen
1100,aufhören::V,lykta,ophouden
1101,gelingen::V,heppnast,lukken
1102,gelingen::V,heppnast,gelukken
1103,geraten::V,lukkast,uitvallen
1104,öffnen::V,opna,openen
1105,öffnen::V,opna,opendoen
1106,schließen::V,loka,sluiten
1107,schließen::V,loka,dichtdoen
1108,stellen::V,láta,stellen
1109,stellen::V,láta,plaatsen
1110,stellen::V,setja,stellen
1111,stellen::V,setja,plaatsen
1112,setzen::V,láta,zetten
1113,setzen::V,láta,plaatsen
1114,setzen::V,setja,zetten
1115,setzen::V,setja,plaatsen
1116,legen::V,láta,leggen
1117,legen::V,leggja,leggen
1118,berühren::V,koma við,aanraken
1119,verbinden::V,sameina,verbinden
1120,bedecken::V,hylja,bedekken
1121,aufhängen::V,hengja,ophangen
1122,aufhängen::V,hengja upp,ophangen
1123,anzünden::V,kveikja í,aansteken
1124,aufheben::V,taka upp,oprapen
1125,aufheben::V,lyfta upp,oprapen
1126,zurücklassen::V,skilja eftir,achterlaten
1127,verlieren::V,týna,verliezen
1128,verlieren::V,glata,verliezen
1129,fallen lassen::V,missa,laten vallen
1130,machen::V,búa til,maken
1131,herstellen::V,framleiða,produceren
1132,herstellen::V,framleiða,voortbrengen
1133,bauen::V,smíða,bouwen
1134,bauen::V,byggja,bouwen
1135,reparieren::V,gera við,repareren
1136,reparieren::V,gera við,herstellen
1137,verbessern::V,bæta,verbeteren
1138,ändern::V,breyta,wijzigen
1139,ändern::V,breyta,veranderen
1140,graben::V,grafa,graven
1141,beugen::V,beygja,buigen
1142,biegen::V,sveigja,buigen
1143,drehen::V,snúa,draaien
1144,wenden::V,snúa,keren
1145,wenden::V,snúa,wenden
1146,wenden::V,venda,keren
1147,wenden::V,venda,wenden
1148,umdrehen::V,venda,omdraaien
1149,umdrehen::V,snúa við,omdraaien
1150,heben::V,hefja,heffen
1151,heben::V,hefja,optillen
1152,hochheben::V,lyfta upp,tillen
1153,ergreifen::V,grípa,pakken
1154,ergreifen::V,grípa,grijpen
1155,halten::V,rúma,houden
1156,halten::V,halda,houden
1157,drücken::V,þjá,drukken
1158,drücken::V,þrýsta,drukken
1159,schieben::V,ýta,duwen
1160,schieben::V,ýta,schuiven
1161,kratzen::V,klóra,krassen
1162,lecken::V,sleikja,likken
1163,beißen::V,bíta,bijten
1164,abreißen::V,rífa af,afrukken
1165,abreißen::V,rífa af,afscheuren
1166,abreißen::V,rífa frá,afrukken
1167,abreißen::V,rífa frá,afscheuren
1168,abschneiden::V,skera af,afsnijden
1169,abschneiden::V,klippa af,afsnijden
1170,binden::V,binda,binden
1171,stecken::V,stinga,steken
1172,brechen::V,brjóta,breken
1173,klopfen::V,berja,kloppen
1174,klopfen::V,klappa,kloppen
1175,hauen::V,berja,houwen
1176,hauen::V,höggva,houwen
1177,kleben::V,líma,plakken
1178,reiben::V,núa,wrijven
1179,streichen::V,smyrja,smeren
1180,schleifen::V,slípa,slijpen
1181,schneiden::V,skera,snijden
1182,schneiden::V,klippa,snijden
1183,rütteln::V,skaka,schudden
1184,schütteln::V,hrista,schudden
1185,schwenken::V,sveifla,wuiven
1186,schwenken::V,sveifla,zwaaien
1187,schütten::V,hella,gieten
1188,schütten::V,hella,storten
1189,füllen::V,fylla,vullen
1190,einwickeln::V,vefja inn í,inwikkelen
1191,tragen::V,bera,dragen
1192,schleppen::V,draga,slepen
1193,ziehen::V,toga,trekken
1194,ziehen::V,draga,trekken
1195,aufbewahren::V,geyma,bewaren
1196,werfen::V,kasta,gooien
1197,fangen::V,grípa,vangen
1198,packen::V,þrífa í,pakken
1199,packen::V,þrífa í,vastpakken
1200,verstecken::V,fela,verstoppen
1201,teilen::V,deila,delen
1202,schicken::V,senda,sturen
1203,bringen::V,færa,brengen
1204,bringen::V,flytja,brengen
1205,hinzufügen::V,bæta við,toevoegen
1206,bekommen::V,hljóta,verkrijgen
1207,bekommen::V,ná,verkrijgen
1208,erhalten::V,fá,krijgen
1209,nehmen::V,taka,nemen
1210,wählen::V,velja,kiezen
1211,wählen::V,velja,verkiezen
1212,auswählen::V,velja úr,uitkiezen
1213,bewahren::V,gæta,bewaren
1214,bewahren::V,vernda,bewaren
1215,behindern::V,varna,hinderen
1216,verderben::V,spilla,bederven
1217,beschädigen::V,skemma,beschadigen
1218,zerbrechen::V,brjóta,breken
1219,zerbrechen::V,brjóta,stukbreken
1220,zerreißen::V,rífa,scheuren
1221,zerreißen::V,rífa,verscheuren
1222,zerreißen::V,rífa sundur,scheuren
1223,zerreißen::V,rífa sundur,verscheuren
1224,zerstören::V,rífa niður,vernielen
1225,verbrennen::V,brenna,branden
1226,verbrennen::V,brenna,verbranden
1227,geben::V,gefa,geven
1228,reichen::V,rétta,reiken
1229,reichen::V,rétta,aanreiken
1230,schenken::V,gefa,schenken
1231,versprechen::V,lofa,beloven
1232,versprechen::V,heita,beloven
1233,wünschen::V,óska,wensen
1234,loben::V,lofa,loven
1235,loben::V,lofa,prijzen
1236,loben::V,hrósa,loven
1237,loben::V,hrósa,prijzen
1238,küssen::V,kyssa,kussen
1239,wiegen::V,rugga,wiegen
1240,zudecken::V,þekja,toedekken
1241,zudecken::V,breiða yfir,toedekken
1242,wecken::V,vekja,wekken
1243,zeigen::V,sýna,tonen
1244,zeigen::V,sýna,wijzen
1245,führen::V,leiða,voeren
1246,lehren::V,kenna,leren
1247,unterrichten::V,fræða,onderwijzen
1248,aufziehen::V,ala upp,grootbrengen
1249,leiten::V,stjórna,leiden
1250,antreiben::V,hvetja,aandrijven
1251,lassen::V,láta,laten
1252,einladen::V,bjóða heim,uitnodigen
1253,vereinigen::V,sameina,verenigen
1254,besuchen::V,heimsækja,bezoeken
1255,treffen::V,hitta,treffen
1256,treffen::V,hitta,ontmoeten
1257,sich versammeln::V,safnast saman,zich verzamelen
1258,spielen::V,leika sér,spelen
1259,singen::V,syngja,zingen
1260,tanzen::V,dansa,dansen
1261,sich trennen::V,skiljast,van elkaar gaan
1262,verlassen::V,yfirgefa,verlaten
1263,retten::V,bjarga,redden
1264,bewachen::V,gæta,bewaken
1265,bewachen::V,hafa vörð á,bewaken
1266,schützen::V,vernda,beschermen
1267,verteidigen::V,verja,verdedigen
1268,sich schlagen::V,slást,knokken
1269,sich schlagen::V,berjast,knokken
1270,schießen::V,skjóta,schieten
1271,siegen::V,sigra,overwinnen
1272,ärgern::V,ergja,ergeren
1273,ärgern::V,skaprauna,ergeren
1274,schlagen::V,slá,slaan
1275,schlagen::V,lemja,slaan
1276,treten::V,sparka,trappen
1277,treten::V,sparka,schoppen
1278,stechen::V,stinga,steken
1279,stechen::V,stinga,prikken
1280,stoßen::V,hrinda,stoten
1281,stehlen::V,stela,stelen
1282,stören::V,trufla,storen
1283,stören::V,trufla,verstoren
1284,belästigen::V,ónáða,lastig vallen
1285,verbergen::V,leyna,verbergen
1286,täuschen::V,gabba,misleiden
1287,täuschen::V,blekkja,misleiden
1288,betrügen::V,svíkja,bedriegen
1289,betrügen::V,blekkja,bedriegen
1290,töten::V,drepa,doden
1291,wohnen::V,búa,wonen
1292,arbeiten::V,vinna,werken
1293,sammeln::V,safna,inzamelen
1294,sammeln::V,safna,verzamelen
1295,pflücken::V,tína,plukken
1296,pflücken::V,reyta,plukken
1297,jagen::V,veiða,jagen
1298,fischen::V,fiska,vissen
1299,fassen::V,veiða,vangen
1300,hüten::V,gæta,hoeden
1301,hüten::V,vakta,hoeden
1302,treiben::V,reka,drijven
1303,anbinden::V,binda við,vastbinden
1304,anbinden::V,binda fast,vastbinden
1305,füttern::V,fóðra,voeren
1306,melken::V,mjólka,melken
1307,hacken::V,höggva,hakken
1308,gießen::V,hella,gieten
1309,reifen::V,þroskast,rijpen
1310,zubereiten::V,elda,klaarmaken
1311,zubereiten::V,elda,toebereiden
1312,zubereiten::V,tilbúa,klaarmaken
1313,zubereiten::V,tilbúa,toebereiden
1314,kochen::V,sjóða,koken
1315,backen::V,baka,bakken
1316,braten::V,steikja,braden
1317,umrühren::V,hræra í,omroeren
1318,stricken::V,prjóna,breien
1319,nähen::V,sauma,naaien
1320,färben::V,lita,verven
1321,färben::V,lita,kleuren
1322,reinigen::V,hreinsa,reinigen
1323,waschen::V,þvo,wassen
1324,abwischen::V,þerra,afvegen
1325,spülen::V,skola,spoelen
1326,spülen::V,skola,afwassen
1327,spülen::V,þvo upp,spoelen
1328,spülen::V,þvo upp,afwassen
1329,fegen::V,sópa,vegen
1330,fegen::V,hreinsa,vegen
1331,kehren::V,sópa,vegen
1332,baden::V,baða sig,baden
1333,sich waschen::V,þvo sér,zich wassen
1334,ausziehen::V,fara úr,uittrekken
1335,anziehen::V,fara í,aantrekken
1336,sich anziehen::V,klæðast,zich aankleden
1337,kämmen::V,greiða,kammen
1338,schmücken::V,prýða,tooien
1339,schmücken::V,skreyta,tooien
1340,sagen::V,segja,zeggen
1341,sprechen::V,tala,spreken
1342,reden::V,ræða,praten
1343,sich unterhalten::V,spjalla,zich onderhouden
1344,sich unterhalten::V,ræðast við,zich onderhouden
1345,fragen::V,spyrja,vragen
1346,bitten::V,biðja,vragen
1347,bitten::V,biðja,verzoeken
1348,erzählen::V,segja frá,vertellen
1349,mitteilen::V,tilkynna,meedelen
1350,nennen::V,nefna,noemen
1351,rufen::V,kalla,roepen
1352,prahlen::V,gorta,pralen
1353,übersetzen::V,þýða,vertalen
1354,denken::V,hugsa,denken
1355,glauben::V,trúa,geloven
1356,bemerken::V,taka eftir,bemerken
1357,erkennen::V,þekkja,herkennen
1358,begreifen::V,skilja,begrijpen
1359,verstehen::V,skilja,verstaan
1360,lernen::V,læra,leren
1361,wissen::V,vita,weten
1362,sich erinnern an::V,minnast,zich herinneren aan
1363,vergessen::V,gleyma,vergeten
1364,messen::V,mæla,meten
1365,zählen::V,telja,tellen
1366,rechnen::V,reikna,rekenen
1367,lesen::V,lesa,lezen
1368,malen::V,mála,schilderen
1369,zeichnen::V,teikna,tekenen
1370,schreiben::V,skrifa,schrijven
1371,besitzen::V,hafa,bezitten
1372,kaufen::V,kaupa,kopen
1373,verkaufen::V,selja,verkopen
1374,bezahlen::V,borga,betalen
1375,zahlen::V,borga,betalen
1376,beherrschen::V,hafa á valdi sínu,beheersen
1377,ertragen::V,þola,verdragen
