,Concept_ID,ru,kl
771,kaum::ADV,едва,qaqutigorsuaq
772,sehr::ADV,очень,assut
773,so::ADV,так,
774,noch::ADV,еще,qeratavoq
775,nur::ADV,только,
776,schon::ADV,уже,taava-una
777,wieder::ADV,опять,kingumut
778,vergebens::ADV,напрасно,angiluk
779,vor::PRP,перед,
780,hinter::PRP,за,
781,hinter::PRP,позади,
782,unter::PRP,под,
783,durch::PRP,сквозь,
784,neben::PRP,возле,
785,zwischen::PRP,между,
786,wegen::PRP,из-за,
787,dies::PRN,это,manna
788,dies::PRN,это,matuma
789,das::PRN,то,ua
790,alles::PRN,все,
791,ich::PRN,я,uanga
792,du::PRN,ты,illit
793,er::PRN,он,una
794,wir::PRN,мы,uagut
795,ihr::PRN,вы,ilissi
796,sie::PRN,они,uku
797,was::FPRN,что,aat?
798,wer::FPRN,кто,kikkut
799,wo::FADV,где,sumi
800,wohin::FADV,куда,sumut
801,wie::FADV,как,qanoq
802,warum::FADV,почему,sooq
803,wieviel::FNUM,сколько,qassit
804,wieviel::FNUM,сколько,qanoq atsigisumik?
805,eins::NUM,один,ataaseq
806,zwei::NUM,два,marluk
807,drei::NUM,три,pingasut
808,vier::NUM,четыре,sisamat
809,vier::NUM,четыре,qajuusat
810,fünf::NUM,пять,tallimat
811,sechs::NUM,шесть,arfineq
812,sechs::NUM,шесть,arfinillit
813,sieben::NUM,семь,arfineq-marluk
814,acht::NUM,восемь,arfineq pingasut
815,neun::NUM,девять,qulingiluat
816,neun::NUM,девять,arfineq sisamat
817,zehn::NUM,десять,qulit
818,elf::NUM,одиннадцать,aqqaneq
819,zwölf::NUM,двенадцать,aqqaneq-marluk
820,zwanzig::NUM,двадцать,tyve
821,dreißig::NUM,тридцать,tredive
822,dreißig::NUM,тридцать,pingasunik qulillit
823,vierzig::NUM,сорок,fyrre
824,fünfzig::NUM,пятьдесят,halvtreds
825,fünfzig::NUM,пятьдесят,tallimanik qulillit
826,sechzig::NUM,шестьдесят,tres
827,siebzig::NUM,семьдесят,halvfjerds
828,achtzig::NUM,восемьдесят,firs
829,neunzig::NUM,девяносто,halvfems
830,hundert::NUM,сто,et hundrede
831,tausend::NUM,тысяча,et tusinde
832,und::CNJ,и,aamma
833,oder::CNJ,или,imalluunnit
834,oder::CNJ,либо,imalluunnit
835,stehen::V,стоять,sikingavoq
836,sitzen::V,сидеть,ingippoq
837,liegen::V,лежать,nalavoq
838,liegen::V,лежать,aqupivoq
839,hängen::V,висеть,nivinngarpaa
840,werden::V,стать,pinngorpoq
841,passieren::V,случиться,pivoq
842,beginnen::V,начаться,aallarnerpaa
843,enden::V,кончиться,naggaserpaa
844,wechseln::V,меняться,immikkut ilivoq
845,aufgehen[Sonne]::V,взойти,
846,untergehen[Sonne]::V,зайти,ilioqqaasoq
847,scheinen[Sonne]::V,светить,qinnorpoq
848,scheinen[Sonne]::V,светить,qinngorpoq
849,donnern::V,греметь,kalleq
850,wehen::V,дуть,timmivoq
851,strömen::V,литься,
852,fließen::V,течь,
853,sich drehen::V,вращаться,ipippaa
854,schwanken::V,колебаться,aalavoq
855,schwingen::V,качаться,issakajaat or issakatsiaarut
856,fallen::V,падать,quasivaa
857,brennen::V,гореть,seerpoq
858,brennen::V,гореть,uuppaa
859,rauchen::V,дымить,pujoorpoq
860,regnen::V,дождить,siallerpoq
861,gefrieren::V,замерзнуть,qiulerpoq
862,tauen::V,таять,aappoq
863,schmelzen::V,плавиться,aappoq
864,schmelzen::V,плавиться,aatsippaa
865,trocknen::V,сохнуть,panerserpaa
866,sieden::V,кипеть,qalappoq
867,faulen::V,гнить,
868,verfaulen::V,сгнить,
869,reißen::V,рваться,qulli
870,reißen::V,рваться,alittorpaa
871,reißen::V,рваться,kimillanneq
872,versinken::V,тонуть,kivivaa
873,versinken::V,тонуть,apparpoq
874,vergehen::V,проходить,qaangerpaa
875,vergehen::V,проходить,sarsuppoq
876,erscheinen::V,появиться,takutippoq
877,verschwinden::V,исчезнуть,
878,sinken::V,спадать,kivivaa
879,sinken::V,спадать,apparpoq
880,abnehmen::V,уменьшиться,ikillipput
881,zunehmen::V,увеличиваться,allisippaa
882,steigen::V,подниматься,allisippaa
883,wachsen::V,расти,allivoq
884,glänzen::V,блестеть,qinngorpoq
885,glänzen::V,блестеть,qinnorpoq
886,funkeln::V,сверкать,uisorilavoq
887,lärmen::V,шуметь,
888,läuten::V,звонить,avilualaarpoq
889,klingeln::V,звонить,aviluarpoq
890,klingeln::V,звонить,aviluarpaluppoq
891,klirren::V,звякать,
892,brausen::V,бушевать,ittuk
893,brausen::V,бушевать,ittuppoq
894,brausen::V,бушевать,ittuppaluppoq
895,rauschen::V,шелестеть,
896,klingen::V,звучать,
897,bellen::V,лаять,qiluppoq
898,heulen::V,выть,maarpoq
899,heulen::V,выть,maalavoq
900,heulen::V,выть,miaggoorpoq
901,blasen::V,дунуть,aporneq
902,pfeifen::V,свистеть,siggartartitsivoq
903,pfeifen::V,свистеть,siorsulavoq
904,schreien::V,кричать,suaarpoq
905,stöhnen::V,стонать,nipiliorpoq
906,stöhnen::V,стонать,nipilliorpoq
907,zittern::V,дрожать,qarsulivik
908,leben::V,жить,inuuvoq
909,geboren werden::V,родиться,inuuvoq
910,geboren werden::V,родиться,inunngorpoq
911,atmen::V,дышать,anersaarpoq
912,trinken::V,пить,imerpoq
913,essen::V,есть,tamorpoq
914,essen::V,кушать,tamorpoq
915,schlucken::V,глотать,tuluarnaq
916,müde werden::V,устать,
917,einschlafen::V,заснуть,sinippoq
918,schlafen::V,спать,sinik
919,aufwachen::V,проснуться,iterpoq
920,aufwachen::V,проснуться,eqqumavoq
921,aufstehen::V,встать,makippoq
922,sich erholen::V,отдыхать,qasuerserpoq
923,krank werden::V,заболеть,
924,krank sein::V,болеть,
925,schmerzen::V,болеть,anneraa
926,schmerzen::V,болеть,annernarpoq
927,husten::V,кашлять,quersorpoq
928,genesen::V,поправиться,ajunngissivoq
929,genesen::V,поправиться,ilisimmarpoq
930,genesen::V,поправиться,ilorrippoq
931,sterben::V,умереть,toquvoq
932,umkommen::V,погибнуть,
933,sich bewegen::V,двигаться,ingerlavoq
934,sich rühren::V,шевельнуться,
935,sich erheben::V,встать,
936,sich setzen::V,сесть,ingippoq
937,hinfallen::V,упасть,
938,laufen::V,ходить,arpappoq
939,schreiten::V,шагать,ingerlavoq
940,spazierengehen::V,гулять,utertakajaarpoq
941,spazierengehen::V,гулять,utertakattajaarpoq
942,eilen::V,спешить,qaa qaa
943,eilen::V,спешить,qiilasaarpoq
944,eilen::V,спешить,ingerlasaarpaa
945,sich beeilen::V,торопиться,tuaviorpoq
946,sausen::V,мчаться,uiguut
947,rennen::V,бегать,igivoq
948,springen::V,прыгать,upernassaq
949,klettern::V,лазать,pilaakkeerpoq
950,schaukeln::V,раскачиваться,aalavoq
951,kriechen::V,ползать,
952,schwimmen::V,плавать,naluppoq
953,tauchen::V,нырять,allorpoq
954,rudern::V,грести,ipuppaa
955,fahren::V,ехать,qimusserpoq
956,fliegen::V,летать,timmivoq
957,gehen::V,идти,
958,weggehen::V,уйти,piiarpoq
959,abfahren::V,отправиться,
960,anhalten::V,остановиться,unitsippaa
961,hineingehen::V,входить,timaappaa
962,eintreten::V,войти,allattorpaa
963,kommen::V,прийти,qaa-
964,kommen::V,прийти,pivaa
965,ankommen::V,прибыть,tikippoq
966,zurückkommen::V,возвратиться,angerlarpoq
967,bleiben::V,остаться,uninngavoq
968,warten::V,ждать,paavoq
969,warten::V,ждать,utaqqivoq
970,erwarten::V,ожидать,
971,suchen::V,искать,nivivaa
972,finden::V,найти,nanivaa
973,versuchen::V,пытаться,uuppaa
974,versuchen::V,пытаться,ussersarpaa
975,vorbereiten::V,подготовить,piareersarpaa
976,lieben::V,любить,asavaa
977,mögen::V,любить,akaaraa
978,lachen::V,смеяться,
979,rühren::V,растрогать,qeerlerpaa
980,weinen::V,плакать,qiavoq
981,schimpfen::V,ругаться,qatimaarpoq
982,sich ärgern::V,сердиться,ugguutigaa
983,sich fürchten::V,бояться,eqqanaarpoq
984,fürchten::V,бояться,ersigaa
985,fliehen::V,убегать,qimaavoq
986,flüchten::V,убежать,allikarfigaa
987,sehen::V,видеть,isigaa
988,anschauen::V,посмотреть,
989,ansehen::V,смотреть,alaatsinaappaa
990,hören::V,слышать,tusarpaa
991,zuhören::V,слушать,naalappoq
992,probieren::V,пробовать,
993,riechen::V,нюхать,tipippoq
994,fühlen::V,чувствовать,misigaa
995,scheinen::V,казаться,takutippoq
996,zu sehen sein::V,виднеться,
997,vernehmen::V,услышать,
998,frieren::V,мерзнуть,qiiavoq
999,tun::V,делать,iliorpoq
1000,können::V,мочь,
1001,können::V,уметь,
1002,wollen::V,хотеть,piumavaa
1003,anfangen::V,начать,pilerpoq
1004,beenden::V,закончить,naggaserpaa
1005,aufhören::V,перестать,naammatsippaa
1006,gelingen::V,удаться,
1007,geraten::V,оказаться,
1008,öffnen::V,открыть,ammarpaa
1009,schließen::V,закрыть,matuaa
1010,stellen::V,поставить,ilivaa
1011,stellen::V,поставить,iliorarpai
1012,stellen::V,поставить,ilioqqarpai
1013,setzen::V,посадить,iliorarpai
1014,setzen::V,посадить,ilioqqarpai
1015,legen::V,класть,ilivaa
1016,berühren::V,трогать,attorpaa
1017,verbinden::V,связать,taperserpaa
1018,bedecken::V,покрыть,iikkerpaa
1019,bedecken::V,покрыть,iikkersorpaa
1020,aufhängen::V,повесить,inivaa
1021,aufhängen::V,повесить,iniorarpai
1022,anzünden::V,зажечь,saggaavoq
1023,aufheben::V,поднять,allisippaa
1024,zurücklassen::V,оставить,aallarpoq
1025,verlieren::V,потерять,annaavaa
1026,fallen lassen::V,уронить,nakkaavaa
1027,machen::V,сделать,iliorpoq
1028,herstellen::V,изготовить,anillatsippaa
1029,bauen::V,строить,marrarterpaa
1030,reparieren::V,чинить,iluarsaappaa
1031,verbessern::V,улучшить,naqqippaa
1032,ändern::V,изменить,
1033,graben::V,копать,assappaa
1034,beugen::V,согнуть,qappappoq
1035,biegen::V,погнуть,qappappoq
1036,drehen::V,вертеть,
1037,wenden::V,повернуть,assappaa
1038,wenden::V,повернуть,assakarpoq
1039,umdrehen::V,перевернуть,assakartippaa
1040,heben::V,поднимать,kivippaa
1041,hochheben::V,поднять,kissumiarpaa
1042,ergreifen::V,схватить,isaappaa
1043,ergreifen::V,схватить,isaguppaa
1044,halten::V,держать,minarpaa
1045,drücken::V,нажимать,naqittaat
1046,schieben::V,толкать,
1047,kratzen::V,скрести,qitsuppaa
1048,lecken::V,лизать,aluppaa
1049,beißen::V,кусать,kiivaa
1050,abreißen::V,оторвать,aqqarpaa
1051,abreißen::V,оторвать,isaterpaa
1052,abschneiden::V,отрезать,kipivaa
1053,binden::V,вязать,kakkersarpaa
1054,stecken::V,воткнуть,kussunneq
1055,brechen::V,сломать,nallorpaa
1056,klopfen::V,стучать,pattappaa
1057,hauen::V,бить,aqivaa
1058,kleben::V,клеить,qaappoq
1059,reiben::V,тереть,tagiarpaa
1060,reiben::V,тереть,tangiarpaa
1061,streichen::V,намазать,erlerpoq
1062,schleifen::V,точить,sequppaa
1063,schneiden::V,резать,uullivoq
1064,rütteln::V,шатать,
1065,schütteln::V,трясти,aalavoq
1066,schwenken::V,махать,issarpoq
1067,schütten::V,налить,
1068,füllen::V,наполнить,immerpaa
1069,einwickeln::V,завернуть,immoqquserpaa
1070,tragen::V,нести,maqippaa
1071,tragen::V,нести,assartorpoq
1072,schleppen::V,тащить,assartorpoq
1073,ziehen::V,тянуть,kalippaa
1074,ziehen::V,тянуть,kalissarpoq
1075,aufbewahren::V,хранить,toqqorpaa
1076,werfen::V,бросать,kuivaa
1077,fangen::V,ловить,anguaa
1078,packen::V,схватить,
1079,verstecken::V,спрятать,anngigaa
1080,teilen::V,разделить,agguut
1081,teilen::V,разделить,agguusersorpaa
1082,schicken::V,посылать,nassiuppaa
1083,bringen::V,принести,aggiuppaa
1084,bringen::V,принести,nassataraa
1085,hinzufügen::V,добавить,
1086,bekommen::V,достать,tiguaa
1087,erhalten::V,получить,tiguaa
1088,nehmen::V,взять,pivoq
1089,nehmen::V,взять,tiguaa
1090,wählen::V,выбрать,
1091,auswählen::V,отобрать,
1092,bewahren::V,сохранить,sukkunik simerserpaa
1093,behindern::V,препятствовать,
1094,verderben::V,испортить,asiutippaa
1095,verderben::V,испортить,piuneerunnerit
1096,beschädigen::V,повредить,
1097,zerbrechen::V,разбить,ukuvoq
1098,zerreißen::V,разорвать,tisavaa
1099,zerreißen::V,разорвать,alittorpaa
1100,zerstören::V,разрушить,aserorpaa
1101,verbrennen::V,сжечь,seerpoq
1102,geben::V,дать,pivoq
1103,reichen::V,передать,
1104,schenken::V,дарить,
1105,versprechen::V,обещать,neriorsorpaa
1106,wünschen::V,желать,kissaat
1107,loben::V,хвалить,nersorpaa
1108,loben::V,хвалить,nersornaat
1109,küssen::V,целовать,kunippaa
1110,küssen::V,целовать,kunissorpaa
1111,wiegen::V,качать,
1112,zudecken::V,накрыть,majorpaa
1113,wecken::V,разбудить,itersarpaa
1114,zeigen::V,показать,tikkuuppaa
1115,führen::V,вести,tasissiuppaa
1116,führen::V,вести,ilitsersorpaa
1117,führen::V,вести,tasissersuuppaa
1118,lehren::V,учить,ilinniartippaa
1119,unterrichten::V,преподавать,ajoqerpaa
1120,unterrichten::V,преподавать,ajoqersorpaa
1121,unterrichten::V,преподавать,ilinniartitsivoq
1122,aufziehen::V,воспитать,inororsarpaa
1123,leiten::V,руководить,iluatsippaa
1124,antreiben::V,подгонять,ikusimmippaa
1125,lassen::V,заставить,
1126,einladen::V,пригласить,qaaqquaa
1127,einladen::V,пригласить,qaasarpaa
1128,vereinigen::V,объединить,taperserpaa
1129,besuchen::V,посетить,tikeraarpaa
1130,treffen::V,встретить,aporappaa
1131,sich versammeln::V,собраться,majorpoq
1132,spielen::V,играть,pinnguarpoq
1133,singen::V,петь,erinarsorpoq
1134,tanzen::V,плясать,qitippoq
1135,tanzen::V,танцевать,qitippoq
1136,sich trennen::V,расстаться,immikkoortippaa
1137,verlassen::V,покинуть,
1138,retten::V,спасти,annaappaa
1139,bewachen::V,охранять,
1140,schützen::V,уберегать,eriagaa
1141,schützen::V,уберегать,pineqartaalivaa
1142,verteidigen::V,защитить,
1143,sich schlagen::V,драться,
1144,schießen::V,стрелять,aallaavaa
1145,schießen::V,стрелять,piseriuppaa
1146,siegen::V,победить,
1147,ärgern::V,сердить,ninngassarpaa
1148,ärgern::V,сердить,ninngassaarpaa
1149,schlagen::V,ударить,unatarpaa
1150,treten::V,пинать,tukerpoq
1151,stechen::V,уколоть,iguppaa
1152,stechen::V,уколоть,qasilippoq
1153,stoßen::V,толкнуть,ikuserpaa
1154,stoßen::V,толкнуть,ikusimmippaa
1155,stehlen::V,украсть,tillippaa
1156,stören::V,помешать,akornuserpaa
1157,belästigen::V,надоедать,
1158,verbergen::V,скрыть,anngigaa
1159,täuschen::V,обмануть,
1160,betrügen::V,смошенничать,peqquserluttuliorfigaa
1161,töten::V,убить,maappaa
1162,töten::V,убить,toquppaa
1163,wohnen::V,проживать,najugaqarpoq
1164,arbeiten::V,работать,sulivoq
1165,sammeln::V,собрать,katersorpai
1166,pflücken::V,рвать,
1167,pflücken::V,срывать,
1168,jagen::V,охотиться,piniarpoq
1169,fischen::V,рыбачить,aalisarpoq
1170,fassen::V,поймать,
1171,hüten::V,пасти,
1172,treiben::V,гнать,
1173,anbinden::V,привязать,qilerut
1174,anbinden::V,привязать,qilersorpaa
1175,anbinden::V,привязать,ungerlatserpaa
1176,füttern::V,кормить,nerlerpaa
1177,melken::V,доить,
1178,hacken::V,рубить,
1179,gießen::V,полить,imerterpaa
1180,reifen::V,созреть,
1181,zubereiten::V,приготовить,
1182,kochen::V,варить,igavoq
1183,backen::V,печь,
1184,braten::V,жарить,siappaa
1185,umrühren::V,перемешать,qeerlerpaa
1186,stricken::V,вязать,
1187,nähen::V,шить,
1188,färben::V,покрасить,misuppaa
1189,reinigen::V,очистить,sanniarpaa
1190,waschen::V,стирать,asappaa
1191,abwischen::V,вытереть,saligarpaa
1192,abwischen::V,вытереть,saligartorpaa
1193,spülen::V,полоскать,
1194,fegen::V,подметать,sanngiarpaa
1195,kehren::V,мести,
1196,baden::V,купаться,uffarpoq
1197,sich waschen::V,мыться,uffarpoq
1198,ausziehen::V,снять,annoraajarpaa
1199,anziehen::V,надеть,ativaa
1200,anziehen::V,надеть,atitippaa
1201,sich anziehen::V,одеться,atisalersorpoq
1202,kämmen::V,причесать,
1203,schmücken::V,украсить,
1204,sagen::V,сказать,oqarpoq
1205,sprechen::V,говорить,oqaluttarpoq
1206,reden::V,разговаривать,oqaluppoq
1207,sich unterhalten::V,беседовать,
1208,fragen::V,спросить,aperaa
1209,bitten::V,просить,aperaa
1210,bitten::V,просить,qinnuigaa
1211,erzählen::V,рассказать,oqaluttuaraa
1212,mitteilen::V,сообщить,oqalualaarpoq
1213,nennen::V,назвать,
1214,rufen::V,звать,qaaqquaa
1215,prahlen::V,хвастаться,oqqartuvoq
1216,prahlen::V,хвастаться,oqallortuvoq
1217,übersetzen::V,перевести,ikaarpoq
1218,übersetzen::V,перевести,nutserpaa
1219,denken::V,думать,isumaqarpoq
1220,glauben::V,верить,upperaa
1221,glauben::V,верить,isumaqarpoq
1222,bemerken::V,заметить,
1223,erkennen::V,узнать,ilisaraa
1224,begreifen::V,понять,
1225,begreifen::V,постичь,
1226,verstehen::V,услышать,paasivaa
1227,lernen::V,учиться,ilinniarpoq
1228,wissen::V,знать,nalunngilaa
1229,sich erinnern an::V,вспомнить,eqqaavaa
1230,vergessen::V,забыть,puiorpaa
1231,messen::V,мерить,ussersarpaa
1232,zählen::V,считать,kisitsivoq
1233,rechnen::V,считать,kisitsivoq
1234,lesen::V,читать,atuarpoq
1235,malen::V,рисовать,qalipappaa
1236,zeichnen::V,рисовать,
1237,schreiben::V,писать,allappoq
1238,besitzen::V,иметь,
1239,kaufen::V,купить,pisiaraa
1240,verkaufen::V,продать,akigaa
1241,bezahlen::V,заплатить,akilerpaa
1242,zahlen::V,платить,
1243,beherrschen::V,владеть,inappaa
1244,ertragen::V,вытерпеть,ernertaaraa
