,Concept_ID,uk,se
2023,Spitze::N,кінчик,picci
2024,Spitze::N,кінчик,keeči
2025,Spitze::N,кінчик,ǩie´čč
2026,Spitze::N,кінчик,кя̄женч
2027,Ende::N,кінець,gietjie
2028,Ende::N,кінець,giehtje
2029,Ende::N,кінець,geahči
2030,Ende::N,кінець,keeči
2031,Ende::N,кінець,puäš'š
2032,Ende::N,кінець,ке̄джь
2033,Loch::N,діра,raejkie
2034,Loch::N,діра,rájgge
2035,Loch::N,діра,ráigi
2036,Loch::N,діра,räigi
2037,Loch::N,діра,loikk
2038,Loch::N,діра,râi´ǧǧ
2039,Loch::N,діра,ра̄ййк
2040,Winkel::N,куток,skaavhte
2041,Winkel::N,куток,tjiehka
2042,Winkel::N,куток,soahppa
2043,Winkel::N,куток,čiehka
2044,Winkel::N,куток,sogge
2045,Winkel::N,куток,suåp'p
2046,Winkel::N,куток,уггл
2047,Muster::N,узор,goere
2048,Muster::N,узор,girjja
2049,Muster::N,узор,girjjit
2050,Muster::N,узор,kovos
2051,Muster::N,узор,кыррьй
2052,Muster::N,узор,кырьйнесс
2053,Größe::N,розмір,ståaroe
2054,Größe::N,розмір,stuorrudahka
2055,Größe::N,розмір,stūrrodat
2056,Größe::N,розмір,mahtodat
2057,Größe::N,розмір,allodat
2058,Größe::N,розмір,stuá'ṛudâh
2059,Größe::N,розмір,роаӈӈьк
2060,Länge::N,довжина,gåhkoe
2061,Länge::N,довжина,guhkkudahka
2062,Länge::N,довжина,guhkkodat
2063,Länge::N,довжина,kukkodâh
2064,Länge::N,довжина,õllâdvuõtt
2065,Länge::N,довжина,куххьквӯдт
2066,Höhe::N,висота,jalloe
2067,Höhe::N,висота,jalladahke
2068,Höhe::N,висота,alludahka
2069,Höhe::N,висота,allatvuohta
2070,Höhe::N,висота,allodat
2071,Höhe::N,висота,aḷodâh
2072,Höhe::N,висота,âlladvuõtt
2073,Höhe::N,висота,э̄ллвӯдт
2074,Gewicht::N,вага,leavloe
2075,Gewicht::N,вага,dædda
2076,Gewicht::N,вага,låssudahka
2077,Gewicht::N,вага,deaddu
2078,Gewicht::N,вага,tiäd'du
2079,Gewicht::N,вага,teäd'd
2080,Gewicht::N,вага,тя̄ннт
2081,Gewicht::N,вага,вӣссь
2082,Menge::N,кількість,mierie
2083,Menge::N,кількість,ållo
2084,Menge::N,кількість,mearri
2085,Menge::N,кількість,doahkki
2086,Menge::N,кількість,meeṛi
2087,Menge::N,кількість,tukk
2088,Menge::N,кількість,mie´rr
2089,Menge::N,кількість,туххк
2090,Menge::N,кількість,ла̄ннҍт
2091,Haufen::N,купа,deava
2092,Haufen::N,купа,håevkie
2093,Haufen::N,купа,hårre
2094,Haufen::N,купа,látna
2095,Haufen::N,купа,laaṇâ
2096,Haufen::N,купа,laađđ
2097,Haufen::N,купа,поанн
2098,Reihe::N,ряд,raajroe
2099,Reihe::N,ряд,rájddo
2100,Reihe::N,ряд,gurgadas
2101,Reihe::N,ряд,kuáḷus
2102,Reihe::N,ряд,riâd'd
2103,Reihe::N,ряд,по̄ллт
2104,Boot::N,човен,vïnhtse
2105,Boot::N,човен,vanás
2106,Boot::N,човен,vanntsa
2107,Boot::N,човен,fanas
2108,Boot::N,човен,voonâs
2109,Boot::N,човен,käärbis
2110,Boot::N,човен,võõnâs
2111,Boot::N,човен,вэнс
2112,Ruder::N,весло,aajroe
2113,Ruder::N,весло,ájrro
2114,Ruder::N,весло,áiru
2115,Ruder::N,весло,áiru
2116,Ruder::N,весло,äirr
2117,Ruder::N,весло,а̄ррьй
2118,Schlitten::N,сани,slærra
2119,Schlitten::N,сани,tjïelhke
2120,Schlitten::N,сани,gieris
2121,Schlitten::N,сани,tjielkká
2122,Schlitten::N,сани,gielká
2123,Schlitten::N,сани,kiäl'kká
2124,Schlitten::N,сани,saan
2125,Schlitten::N,сани,ǩeâlkk
2126,Schlitten::N,сани,со̄а̄н
2127,Ski::N,лижа,treavka
2128,Ski::N,лижа,sabek
2129,Ski::N,лижа,sabet
2130,Ski::N,лижа,saaveeh
2131,Ski::N,лижа,koolâs
2132,Ski::N,лижа,коаллас
2133,Ski::N,лижа,са̄вехь
2134,Lagerfeuer::N,вогнище,dålle
2135,Lagerfeuer::N,вогнище,sajijdållå
2136,Lagerfeuer::N,вогнище,dolla
2137,Lagerfeuer::N,вогнище,tullâ
2138,Lagerfeuer::N,вогнище,toll
2139,Lagerfeuer::N,вогнище,то̄лл
2140,Last::N,тягар,maajsoe
2141,Last::N,тягар,noade
2142,Last::N,тягар,guorbmi
2143,Last::N,тягар,kye'rmi
2144,Last::N,тягар,nue´đđ
2145,Last::N,тягар,kue´rmm
2146,Last::N,тягар,нуэдът
2147,Last::N,вантаж,maajsoe
2148,Last::N,вантаж,noade
2149,Last::N,вантаж,guorbmi
2150,Last::N,вантаж,kye'rmi
2151,Last::N,вантаж,nue´đđ
2152,Last::N,вантаж,kue´rmm
2153,Last::N,вантаж,нуэдът
2154,Gang::N,хід,vaedtseme
2155,Gang::N,хід,mannulahka
2156,Gang::N,хід,johtu
2157,Gang::N,хід,jotteem
2158,Gang::N,хід,joto
2159,Gang::N,хід,jäl'lmõš
2160,Gang::N,хід,ёадтмушш
2161,Gang::N,хід,ёадтҌмушш
2162,Schritt::N,крок,sïlle
2163,Schritt::N,крок,lávkke
2164,Schritt::N,крок,lávki
2165,Schritt::N,крок,lävkki
2166,Schritt::N,крок,läu´ǩǩ
2167,Schritt::N,крок,ла̄ффьк
2168,Norden::N,північ,noerhte
2169,Norden::N,північ,nuortta
2170,Norden::N,північ,davvi
2171,Norden::N,північ,taṿe
2172,Norden::N,північ,tâ´vv
2173,Norden::N,північ,таввял
2174,Süden::N,південь,åarjel
2175,Süden::N,південь,oarjje
2176,Süden::N,південь,lulli
2177,Süden::N,південь,mäddi
2178,Süden::N,південь,kesipieg'gâ
2179,Süden::N,південь,saujj
2180,Süden::N,південь,со̄а̄ййв
2181,Westen::N,захід,jillie
2182,Westen::N,захід,alle
2183,Westen::N,захід,oarji
2184,Westen::N,захід,uár'ji
2185,Westen::N,захід,viõstâr
2186,Westen::N,захід,вуэрьял
2187,Osten::N,схід,luvlie
2188,Osten::N,схід,lulle
2189,Osten::N,схід,nuorta
2190,Osten::N,схід,nuor'ttâ
2191,Osten::N,схід,nuõrti
2192,Osten::N,схід,нуҏҏьт
2193,Holz::N,дрова,moere
2194,Holz::N,дрова,muorra
2195,Holz::N,дрова,muorra
2196,Holz::N,дрова,muoṛâ
2197,Holz::N,дрова,muõrr
2198,Holz::N,дрова,мӯрр
2199,Brett::N,дошка,fealloe
2200,Brett::N,дошка,fiello
2201,Brett::N,дошка,lávdi
2202,Brett::N,дошка,lyev'di
2203,Brett::N,дошка,lu´vdd
2204,Brett::N,дошка,лаййт
2205,Platte::N,плита,spaagkoe
2206,Platte::N,плита,skierro
2207,Platte::N,плита,skearru
2208,Platte::N,плита,ráptu
2209,Platte::N,плита,ка̄ррьт
2210,Stütze::N,підпірка,dovtege
2211,Stütze::N,підпірка,dåarjege
2212,Stütze::N,підпірка,tsagge
2213,Stütze::N,підпірка,nihta
2214,Stütze::N,підпірка,duvdda
2215,Stütze::N,підпірка,caggi
2216,Stütze::N,підпірка,cagge
2217,Stütze::N,підпірка,cõgldõk
2218,Stütze::N,підпірка,стуэлльп
2219,Stange::N,жердина,staavra
2220,Stange::N,жердина,stággo
2221,Stange::N,жердина,hålggå
2222,Stange::N,жердина,stávrá
2223,Stange::N,жердина,stággu
2224,Stange::N,жердина,čuálgui
2225,Stange::N,жердина,kaŋgg
2226,Stange::N,жердина,кэ̄ллт
2227,Stange::N,жердина,пе̄лльк
2228,Stock::N,палиця,galte
2229,Stock::N,палиця,klåbpoe
2230,Stock::N,палиця,soabbe
2231,Stock::N,палиця,soabbi
2232,Stock::N,палиця,suáb'bi
2233,Stock::N,палиця,suä´b'b
2234,Stock::N,палиця,суэммьп
2235,Stab::N,палиця,klaahka
2236,Stab::N,палиця,soabbe
2237,Stab::N,палиця,soabbi
2238,Stab::N,палиця,suáb'bi
2239,Stab::N,палиця,suä´b'b
2240,Stab::N,палиця,суэммьп
2241,Rohr::N,труба,gïrse
2242,Rohr::N,труба,båhttså
2243,Rohr::N,труба,bohcci
2244,Rohr::N,труба,poccee
2245,Rohr::N,труба,puu´lčiǩ
2246,Rohr::N,труба,туррьп
2247,Haus::N,дім,ståapoe
2248,Haus::N,дім,goahte
2249,Haus::N,дім,stohpu
2250,Haus::N,дім,tááḷu
2251,Haus::N,дім,tääll
2252,Haus::N,дім,пэ̄ҏҏт
2253,Haus::N,хата,ståapoe
2254,Haus::N,хата,goahte
2255,Haus::N,хата,stohpu
2256,Haus::N,хата,tááḷu
2257,Haus::N,хата,tääll
2258,Haus::N,хата,пэ̄ҏҏт
2259,Heim::N,житло,hïejme
2260,Heim::N,житло,viesso
2261,Heim::N,житло,ruoktu
2262,Heim::N,житло,päikki
2263,Heim::N,житло,päi´ǩǩ
2264,Heim::N,житло,пэ̄ҏҏт
2265,Ofen::N,піч,vuebnie
2266,Ofen::N,піч,vuodná
2267,Ofen::N,піч,vuobnne
2268,Ofen::N,піч,uvdna
2269,Ofen::N,піч,uvnâ
2270,Ofen::N,піч,ǩiiuǥân
2271,Ofen::N,піч,пе̄ххц
2272,Ofen::N,піч,кыввкан
2273,Fußboden::N,підлога,guelpie
2274,Fußboden::N,підлога,guolbbe
2275,Fußboden::N,підлога,láhtti
2276,Fußboden::N,підлога,šalde
2277,Fußboden::N,підлога,šâ´ldd
2278,Fußboden::N,підлога,шалльт
2279,Tisch::N,стіл,buertie
2280,Tisch::N,стіл,bievdde
2281,Tisch::N,стіл,beavdi
2282,Tisch::N,стіл,pevdi
2283,Tisch::N,стіл,på´rdd
2284,Tisch::N,стіл,stue´ll
2285,Tisch::N,стіл,туэлль
2286,Stuhl::N,стілець,stovle
2287,Stuhl::N,стілець,ståvllå
2288,Stuhl::N,стілець,stuollu
2289,Stuhl::N,стілець,stovli
2290,Stuhl::N,стілець,stuu´l
2291,Stuhl::N,стілець,стула
2292,Wiege::N,колиска,gïerhkeme
2293,Wiege::N,колиска,vuoggo
2294,Wiege::N,колиска,geaŧŧu
2295,Wiege::N,колиска,geaktu
2296,Wiege::N,колиска,gietkka
2297,Wiege::N,колиска,kiäh'tu
2298,Wiege::N,колиска,vogga
2299,Wiege::N,колиска,кӣткэм
2300,Bett::N,ліжко,seangkoe
2301,Bett::N,ліжко,sæŋŋga
2302,Bett::N,ліжко,seaŋga
2303,Bett::N,ліжко,seŋgâ
2304,Bett::N,ліжко,sââ´jj
2305,Bett::N,ліжко,вуэдтӭмсайй
2306,Bett::N,постіль,seangkoe
2307,Bett::N,постіль,sæŋŋga
2308,Bett::N,постіль,seaŋga
2309,Bett::N,постіль,seŋgâ
2310,Bett::N,постіль,sââ´jj
2311,Bett::N,постіль,вуэдтӭмсайй
2312,Regal::N,полиця,hælla
2313,Regal::N,полиця,hilldo
2314,Regal::N,полиця,hildu
2315,Regal::N,полиця,ildee
2316,Regal::N,полиця,i´lddi
2317,Regal::N,полиця,ылльтэ
2318,Kiste::N,ящик,aeskie
2319,Kiste::N,ящик,kássa
2320,Kiste::N,ящик,kássa
2321,Kiste::N,ящик,árkku
2322,Kiste::N,ящик,ču´ǩǩ
2323,Kiste::N,ящик,чуххьк
2324,Fenster::N,вікно,klaase
2325,Fenster::N,вікно,vinndek
2326,Fenster::N,вікно,láse
2327,Fenster::N,вікно,laasâ
2328,Fenster::N,вікно,ikkân
2329,Fenster::N,вікно,эххкан
2330,Tür::N,двері,okse
2331,Tür::N,двері,uksa
2332,Tür::N,двері,uksa
2333,Tür::N,двері,uksâ
2334,Tür::N,двері,uhss
2335,Tür::N,двері,уккс
2336,Tor::N,ворота,okse
2337,Tor::N,ворота,pårttå
2338,Tor::N,ворота,uksa
2339,Tor::N,ворота,poarta
2340,Tor::N,ворота,porttâ
2341,Tor::N,ворота,uustõk
2342,Tor::N,ворота,čuâlluhss
2343,Tor::N,ворота,уккс
2344,Zaun::N,паркан,haakene
2345,Zaun::N,паркан,jerra
2346,Zaun::N,паркан,gárdde
2347,Zaun::N,паркан,áidi
2348,Zaun::N,паркан,äiđi
2349,Zaun::N,паркан,äidd
2350,Zaun::N,паркан,čuâll
2351,Zaun::N,паркан,а̄ййт
2352,Zaun::N,огорожа,haakene
2353,Zaun::N,огорожа,jerra
2354,Zaun::N,огорожа,gárdde
2355,Zaun::N,огорожа,áidi
2356,Zaun::N,огорожа,äiđi
2357,Zaun::N,огорожа,äidd
2358,Zaun::N,огорожа,čuâll
2359,Zaun::N,огорожа,а̄ййт
2360,Dach::N,дах,rehpie
2361,Dach::N,дах,dæhkko
2362,Dach::N,дах,gáhttu
2363,Dach::N,дах,káttu
2364,Dach::N,дах,laakk
2365,Dach::N,дах,пэ̄ҏҏтэ̄ля
2366,Dach::N,дах,кры̄ша
2367,Leiter::N,драбина,raajtere
2368,Leiter::N,драбина,tjajmos
2369,Leiter::N,драбина,boagos
2370,Leiter::N,драбина,ráidalas
2371,Leiter::N,драбина,raidlâs
2372,Leiter::N,драбина,лествец
2373,Besen::N,мітла,saehpie
2374,Besen::N,мітла,gaerpene
2375,Besen::N,мітла,njáman
2376,Besen::N,мітла,luvdá
2377,Besen::N,мітла,luvdá
2378,Besen::N,мітла,västt
2379,Besen::N,мітла,ва̄сст
2380,Spaten::N,заступ,gåajvoe
2381,Spaten::N,заступ,spádá
2382,Spaten::N,заступ,goajvvo
2383,Spaten::N,заступ,goaivu
2384,Spaten::N,заступ,kuái'vu
2385,Spaten::N,заступ,kuäivv
2386,Spaten::N,заступ,куаййв
2387,Schaufel::N,совок,gåajvoe
2388,Schaufel::N,совок,gåjvun
2389,Schaufel::N,совок,goajvvo
2390,Schaufel::N,совок,goaivu
2391,Schaufel::N,совок,kuái'vu
2392,Schaufel::N,совок,kuäivv
2393,Schaufel::N,совок,куаййв
2394,Schaufel::N,лопата,gåajvoe
2395,Schaufel::N,лопата,gåjvun
2396,Schaufel::N,лопата,goajvvo
2397,Schaufel::N,лопата,goaivu
2398,Schaufel::N,лопата,kuái'vu
2399,Schaufel::N,лопата,kuäivv
2400,Schaufel::N,лопата,куаййв
2401,Gabel::N,виделка,tjåagka
2402,Gabel::N,виделка,gáffil
2403,Gabel::N,виделка,káffal
2404,Gabel::N,виделка,kaahvâl
2405,Gabel::N,виделка,velkk
2406,Gabel::N,виделка,а̄лльс
2407,Löffel::N,ложка,buste
2408,Löffel::N,ложка,bassti
2409,Löffel::N,ложка,baste
2410,Löffel::N,ложка,pastem
2411,Löffel::N,ложка,pâ´sttem
2412,Löffel::N,ложка,пасьтэмь
2413,Messer::N,ніж,nejpie
2414,Messer::N,ніж,nijbbe
2415,Messer::N,ніж,niibi
2416,Messer::N,ніж,nijbe
2417,Messer::N,ніж,nei´bb
2418,Messer::N,ніж,ныййп
2419,Nagel::N,цвях,spæjhkere
2420,Nagel::N,цвях,spiger
2421,Nagel::N,цвях,návlle
2422,Nagel::N,цвях,spiikkár
2423,Nagel::N,цвях,spijkkár
2424,Nagel::N,цвях,näu´ll
2425,Nagel::N,цвях,на̄ввьл
2426,Netz::N,сіть,viermie
2427,Netz::N,сіть,viermme
2428,Netz::N,сіть,næhtta
2429,Netz::N,сіть,fierbmi
2430,Netz::N,сіть,viermi
2431,Netz::N,сіть,säi´mm
2432,Netz::N,сіть,нӯжхьт
2433,Haken::N,крюк,kruehkie
2434,Haken::N,крюк,ruohkke
2435,Haken::N,крюк,vagge
2436,Haken::N,крюк,roahkki
2437,Haken::N,крюк,faggi
2438,Haken::N,крюк,kuák'ki
2439,Haken::N,крюк,kuä´ǩ'ǩ
2440,Haken::N,крюк,ва̄ӈӈк
2441,Haken::N,крюк,куэххьк
2442,Griff::N,ручка,rehpie
2443,Griff::N,ручка,taatje
2444,Griff::N,ручка,gavlla
2445,Griff::N,ручка,guottáldahka
2446,Griff::N,ручка,geavja
2447,Griff::N,ручка,novdâ
2448,Griff::N,ручка,nõđđ
2449,Griff::N,ручка,kå´ǧǧ
2450,Griff::N,ручка,нэ̄дт
2451,Griff::N,держак,rehpie
2452,Griff::N,держак,taatje
2453,Griff::N,держак,gavlla
2454,Griff::N,держак,guottáldahka
2455,Griff::N,держак,geavja
2456,Griff::N,держак,novdâ
2457,Griff::N,держак,nõđđ
2458,Griff::N,держак,kå´ǧǧ
2459,Griff::N,держак,нэ̄дт
2460,Schloss::N,замок,laesie
2461,Schloss::N,замок,lássa
2462,Schloss::N,замок,lohkka
2463,Schloss::N,замок,lukkâ
2464,Schloss::N,замок,lokk
2465,Schloss::N,замок,ло̄ххк
2466,Bild::N,картина,guvvie
2467,Bild::N,картина,gåvvå
2468,Bild::N,картина,govva
2469,Bild::N,картина,koṿe
2470,Bild::N,картина,kartt
2471,Bild::N,картина,картина
2472,Figur::N,фігура,guvvie
2473,Figur::N,фігура,gåvos
2474,Figur::N,фігура,figuvrra
2475,Figur::N,фігура,figuvra
2476,Figur::N,фігура,kovos
2477,Figur::N,фігура,kuâŋas
2478,Puppe::N,лялька,dåahka
2479,Puppe::N,лялька,dåhkko
2480,Puppe::N,лялька,doahkko
2481,Puppe::N,лялька,dohkká
2482,Puppe::N,лялька,duhkká
2483,Puppe::N,лялька,kuuhlaž
2484,Puppe::N,лялька,кукла
2485,Beutel::N,мішечок,voessetje
2486,Beutel::N,мішечок,påvsså
2487,Beutel::N,мішечок,seahkaš
2488,Beutel::N,мішечок,bursa
2489,Beutel::N,мішечок,guhkkár
2490,Beutel::N,мішечок,čooṿâs
2491,Beutel::N,мішечок,siâk'k
2492,Beutel::N,мішечок,kå´ššel
2493,Beutel::N,мішечок,ве̄ҏҏц
2494,Beutel::N,торбинка,voessetje
2495,Beutel::N,торбинка,påvsså
2496,Beutel::N,торбинка,seahkaš
2497,Beutel::N,торбинка,bursa
2498,Beutel::N,торбинка,guhkkár
2499,Beutel::N,торбинка,čooṿâs
2500,Beutel::N,торбинка,siâk'k
2501,Beutel::N,торбинка,kå´ššel
2502,Beutel::N,торбинка,ве̄ҏҏц
2503,Bündel::N,в’язка,paantje
2504,Bündel::N,в’язка,buduk
2505,Bündel::N,в’язка,gurppe
2506,Bündel::N,в’язка,gihppu
2507,Bündel::N,в’язка,kiäs'tu
2508,Bündel::N,в’язка,šnâpp
2509,Bündel::N,в’язка,пуччк
2510,Tasche::N,сумка,veaskoe
2511,Tasche::N,сумка,væssko
2512,Tasche::N,сумка,lávkka
2513,Tasche::N,сумка,lávka
2514,Tasche::N,сумка,seahkka
2515,Tasche::N,сумка,lavkkâ
2516,Tasche::N,сумка,laukk
2517,Tasche::N,сумка,суӎӎьк
2518,Tasche::N,сумка,ло̄а̄ффк
2519,Eimer::N,відро,bæhtoe
2520,Eimer::N,відро,skiello
2521,Eimer::N,відро,skállu
2522,Eimer::N,відро,eebir
2523,Eimer::N,відро,skääll
2524,Eimer::N,відро,е̄мьперь
2525,Deckel::N,кришка,luehkie
2526,Deckel::N,кришка,låhkke
2527,Deckel::N,кришка,lohkki
2528,Deckel::N,кришка,lokke
2529,Deckel::N,кришка,lå´ǩǩ
2530,Deckel::N,кришка,ко̄а̄ххтнэсс
2531,Geschirr::N,посуд,lihtie
2532,Geschirr::N,посуд,lihte
2533,Geschirr::N,посуд,lihtit
2534,Geschirr::N,посуд,litte
2535,Geschirr::N,посуд,kärldõk
2536,Geschirr::N,посуд,ка̄ррь
2537,Sack::N,мішок,voesse
2538,Sack::N,мішок,vuossa
2539,Sack::N,мішок,seahkka
2540,Sack::N,мішок,sekkâ
2541,Sack::N,мішок,siâk'k
2542,Sack::N,мішок,ве̄ҏҏц
2543,Tasse::N,чашка,guksie
2544,Tasse::N,чашка,gåhppå
2545,Tasse::N,чашка,gohppu
2546,Tasse::N,чашка,pollo
2547,Tasse::N,чашка,kopp
2548,Tasse::N,чашка,на̄ххьп
2549,Topf::N,горщик,baetie
2550,Topf::N,горщик,krovhte
2551,Topf::N,горщик,rujtta
2552,Topf::N,горщик,giebbme
2553,Topf::N,горщик,báhti
2554,Topf::N,горщик,gievdni
2555,Topf::N,горщик,pääti
2556,Topf::N,горщик,kruâitt
2557,Topf::N,горщик,кӣммьн
2558,Kessel::N,котел,giebnie
2559,Kessel::N,котел,skallo
2560,Kessel::N,котел,giebbme
2561,Kessel::N,котел,gieđbmi
2562,Kessel::N,котел,kiem'ni
2563,Kessel::N,котел,ǩie´mnn
2564,Kessel::N,котел,кӣммьн
2565,Essen::N,їжа,åesie
2566,Essen::N,їжа,beapmoe
2567,Essen::N,їжа,biebbmo
2568,Essen::N,їжа,borramuš
2569,Essen::N,їжа,purrâmâš
2570,Essen::N,їжа,porrmõš
2571,Essen::N,їжа,по̄ррмушш
2572,Nahrung::N,харч,beapmoe
2573,Nahrung::N,харч,biebbmo
2574,Nahrung::N,харч,biebmu
2575,Nahrung::N,харч,purrâmâš
2576,Nahrung::N,харч,porrmõš
2577,Nahrung::N,харч,по̄ррмушш
2578,Speise::N,страва,beapmoe
2579,Speise::N,страва,biebbmo
2580,Speise::N,страва,biebmu
2581,Speise::N,страва,määlis
2582,Speise::N,страва,aasâs
2583,Speise::N,страва,porrmõš
2584,Speise::N,страва,по̄ррмушш
2585,Fleisch::N,м’ясо,bearkoe
2586,Fleisch::N,м’ясо,oadtje
2587,Fleisch::N,м’ясо,bierggo
2588,Fleisch::N,м’ясо,biergu
2589,Fleisch::N,м’ясо,uáž'ži
2590,Fleisch::N,м’ясо,vuä´ǯ'ǯ
2591,Fleisch::N,м’ясо,вуэннч
2592,Getreide::N,хліб,gernie
2593,Getreide::N,хліб,gårnne
2594,Getreide::N,хліб,gordni
2595,Getreide::N,хліб,valje
2596,Getreide::N,хліб,ле̄ййп
2597,Getreide::N,збіжжя,gernie
2598,Getreide::N,збіжжя,gårnne
2599,Getreide::N,збіжжя,gordni
2600,Getreide::N,збіжжя,valje
2601,Getreide::N,збіжжя,ле̄ййп
2602,Brei::N,каша,kraavhtse
2603,Brei::N,каша,ráktsa
2604,Brei::N,каша,buvru
2605,Brei::N,каша,suoḥâd
2606,Brei::N,каша,hutt
2607,Brei::N,каша,уххт
2608,Brot::N,хліб,gaahkoe
2609,Brot::N,хліб,lájbbe
2610,Brot::N,хліб,stummpa
2611,Brot::N,хліб,láibi
2612,Brot::N,хліб,gáhkku
2613,Brot::N,хліб,leibi
2614,Brot::N,хліб,lei´bb
2615,Brot::N,хліб,ле̄ййп
2616,Scheibe::N,скибочка,snaejrie
2617,Scheibe::N,скибочка,sárdde
2618,Scheibe::N,скибочка,vajahas
2619,Scheibe::N,скибочка,časkkis
2620,Scheibe::N,скибочка,ča'skes
2621,Scheibe::N,скибочка,ku´sǩǩ
2622,Scheibe::N,скибочка,кусськ
2623,Fett::N,жир,buejtie
2624,Fett::N,жир,vuodja
2625,Fett::N,жир,buoidi
2626,Fett::N,жир,pyei'di
2627,Fett::N,жир,puõi´dd
2628,Fett::N,жир,пуййт
2629,Butter::N,масло,voeje
2630,Butter::N,масло,vuodja
2631,Butter::N,масло,vuodja
2632,Butter::N,масло,vuojâ
2633,Butter::N,масло,vuõjj
2634,Butter::N,масло,вӯйй
2635,Öl::N,олія,ålja
2636,Öl::N,олія,ulljo
2637,Öl::N,олія,oalljo
2638,Öl::N,олія,olju
2639,Öl::N,олія,oljo
2640,Öl::N,олія,vuõjj
2641,Öl::N,олія,вӯйй
2642,Salz::N,сіль,saelhtie
2643,Salz::N,сіль,sállte
2644,Salz::N,сіль,sálti
2645,Salz::N,сіль,sältti
2646,Salz::N,сіль,sä´ltt
2647,Salz::N,сіль,сӯлль
2648,Suppe::N,суп,joptse
2649,Suppe::N,суп,jupptsa
2650,Suppe::N,суп,málli
2651,Suppe::N,суп,määḷi
2652,Suppe::N,суп,lieṃâ
2653,Suppe::N,суп,liõmm
2654,Suppe::N,суп,лӣмм
2655,Honig::N,мед,hååneske
2656,Honig::N,мед,meda
2657,Honig::N,мед,miehta
2658,Honig::N,мед,mietâ
2659,Honig::N,мед,miõtt
2660,Honig::N,мед,мӣдт
2661,Milch::N,молоко,mielhkie
2662,Milch::N,молоко,mielkke
2663,Milch::N,молоко,mielki
2664,Milch::N,молоко,miel'kki
2665,Milch::N,молоко,mie´lǩǩ
2666,Milch::N,молоко,ма̄ййт
2667,Tee::N,чай,löövje
2668,Tee::N,чай,tedja
2669,Tee::N,чай,deadju
2670,Tee::N,чай,čee
2671,Tee::N,чай,teej̣â
2672,Tee::N,чай,čee
2673,Tee::N,чай,чайй
2674,Leder::N,шкіра,hovre
2675,Leder::N,шкіра,sassne
2676,Leder::N,шкіра,náhkki
2677,Leder::N,шкіра,leaira
2678,Leder::N,шкіра,čevđi
2679,Leder::N,шкіра,čåu´dd
2680,Leder::N,шкіра,на̄ххьк
2681,Wolle::N,шерсть,ålloe
2682,Wolle::N,шерсть,hullo
2683,Wolle::N,шерсть,ullu
2684,Wolle::N,шерсть,ullo
2685,Wolle::N,шерсть,oll
2686,Wolle::N,шерсть,улл
2687,Stoff::N,тканина,tyjje
2688,Stoff::N,тканина,gápptás
2689,Stoff::N,тканина,stoaffa
2690,Stoff::N,тканина,ávnnas
2691,Stoff::N,тканина,käägus
2692,Stoff::N,тканина,aaunâs
2693,Stoff::N,тканина,лыййн
2694,Nadel::N,голка,naaloe
2695,Nadel::N,голка,nállo
2696,Nadel::N,голка,nállu
2697,Nadel::N,голка,nááḷu
2698,Nadel::N,голка,neu´ll
2699,Nadel::N,голка,нӣввьл
2700,Faden::N,нитка,laejkie
2701,Faden::N,нитка,hárppo
2702,Faden::N,нитка,árpu
2703,Faden::N,нитка,läigi
2704,Faden::N,нитка,lääi´j
2705,Faden::N,нитка,сӯнн
2706,Knopf::N,ґудзик,balhka
2707,Knopf::N,ґудзик,boallo
2708,Knopf::N,ґудзик,boallu
2709,Knopf::N,ґудзик,puál'lu
2710,Knopf::N,ґудзик,puäll
2711,Knopf::N,ґудзик,пуалл
2712,Knoten::N,вузол,tjoelme
2713,Knoten::N,вузол,tjuolmma
2714,Knoten::N,вузол,čuolbma
2715,Knoten::N,вузол,čuol'mâ
2716,Knoten::N,вузол,čuõlmm
2717,Knoten::N,вузол,чӯллм
2718,Farbe::N,фарба,klaerie
2719,Farbe::N,фарба,ivnne
2720,Farbe::N,фарба,bájnno
2721,Farbe::N,фарба,mola
2722,Farbe::N,фарба,fearga
2723,Farbe::N,фарба,maalâ
2724,Farbe::N,фарба,páinu
2725,Farbe::N,фарба,kälkk
2726,Farbe::N,фарба,по̄а̄ййн
2727,Kleidung::N,одяг,tyjje
2728,Kleidung::N,одяг,gárvvo
2729,Kleidung::N,одяг,bivttas
2730,Kleidung::N,одяг,piivtâs
2731,Kleidung::N,одяг,pivoh
2732,Kleidung::N,одяг,piiutâs
2733,Kleidung::N,одяг,о̄а̄з
2734,Kleidung::N,убрання,tyjje
2735,Kleidung::N,убрання,gárvvo
2736,Kleidung::N,убрання,bivttas
2737,Kleidung::N,убрання,piivtâs
2738,Kleidung::N,убрання,pivoh
2739,Kleidung::N,убрання,piiutâs
2740,Kleidung::N,убрання,о̄а̄з
2741,Hemd::N,сорочка,sjåarhtoe
2742,Hemd::N,сорочка,skirtto
2743,Hemd::N,сорочка,báidi
2744,Hemd::N,сорочка,päiđi
2745,Hemd::N,сорочка,päidd
2746,Hemd::N,сорочка,па̄ййт
2747,Kragen::N,комір,döörhke
2748,Kragen::N,комір,tjiebet
2749,Kragen::N,комір,tjehpuris
2750,Kragen::N,комір,čeabet
2751,Kragen::N,комір,kráva
2752,Kragen::N,комір,siä'pulâs
2753,Kragen::N,комір,seäp'plõs
2754,Kragen::N,комір,ко̄а̄влас
