,Concept_ID,ml,uz
627,dort::ADV,അവിടെ,ana
628,dorthin::ADV,അവിടേക്ക്,u yerga
629,geradeaus::ADV,മുമ്പിൽ,to'g'ri
630,geradeaus::ADV,മുമന്നോട്ട്,to'g'ri
631,vorwärts::ADV,മുന്നോട്ട്,ilgari
632,rückwärts::ADV,തലതിരിച്ച്,qoloq
633,zurück::ADV,പുറകിലേക്ക്,orqada
634,unten::ADV,താഴെ,pastda
635,hinab::ADV,താഴേക്ക്,tubanga
636,oben::ADV,മുകളിൽ,ustida
637,hinauf::ADV,മുകളിൽ,yuqorida
638,überall::ADV,എല്ലായിടത്തും,har erda
639,nicht::ADV,ഇല്ല,ämas
640,ein wenig::ADV,കുറച്ച്,biroz
641,kaum::ADV,കഷ്ടിച്ച്,arang
642,sehr::ADV,വളരെ,ancha
643,so::ADV,അങ്ങനെ,shunday
644,noch::ADV,ഇപ്പോഴും,hali
645,nur::ADV,മാത്രം,yolg'iz
646,schon::ADV,നേരത്തേ തന്നെ,endi
647,wieder::ADV,വീണ്ടും,yana
648,vergebens::ADV,വിഫല,bekorga
649,vor::PRP,മുമ്പിൽ,burun
650,hinter::PRP,പുറകിൽ,ketida
651,unter::PRP,കീഴിൽ,ostida
652,durch::PRP,ഉള്ളിലൂടെ,bo'ylab
653,neben::PRP,അടുത്ത്,yonida
654,zwischen::PRP,ഇടയ്ക്ക്,orada
655,wegen::PRP,നിമിത്തം,sababli
656,dies::PRN,ഇത്,o'sha
657,das::PRN,അത്,narigi
658,alles::PRN,എല്ലാം,har nima
659,ich::PRN,ഞാൻ,men
660,du::PRN,നിങ്ങൾ,sen
661,er::PRN,അദ്ദേഹം,u
662,er::PRN,അയാൾ,u
663,er::PRN,അവൻ,u
664,er::PRN,അവർ,u
665,er::PRN,അവൾ,u
666,wir::PRN,നമ്മൾ,biz
667,ihr::PRN,നിങ്ങൾ,siz
668,sie::PRN,അവർ,ular
669,was::FPRN,എന്ത്,nima
670,wer::FPRN,ആര്,kim
671,wo::FADV,എവിടെ,qaerda
672,wohin::FADV,എവിടേക്ക്,qayerga
673,wie::FADV,എങ്ങനെ,qanday
674,warum::FADV,എന്തുകൊണ്ട്,nega
675,wieviel::FNUM,എത്ര,qancha
676,eins::NUM,ഒന്ന്,bir
677,zwei::NUM,രണ്ട്,ikki
678,drei::NUM,മൂന്ന്,uch
679,vier::NUM,നാല്,to'rt
680,fünf::NUM,അഞ്ച്,besh
681,sechs::NUM,ആറ്,olti
682,sieben::NUM,ഏഴ്,etti
683,acht::NUM,എട്ട്,sakkiz
684,neun::NUM,ഒമ്പത്,to'qqiz
685,zehn::NUM,പത്ത്,o'n
686,elf::NUM,പതിനൊന്ന്,o'n bir
687,zwölf::NUM,പന്ത്രണ്ട്,o'n ikki
688,zwanzig::NUM,ഇരുപത്,yigirma
689,dreißig::NUM,മുപ്പത്,o'ttiz
690,vierzig::NUM,നാൽപ്പത്,qirq
691,fünfzig::NUM,അൻപത്,ällik
692,sechzig::NUM,അറുപത്,oltmish
693,siebzig::NUM,എഴുപത്,etmish
694,achtzig::NUM,എൺപത്,sakson
695,neunzig::NUM,തൊണ്ണൂറ്,to'qson
696,hundert::NUM,നൂറ്,yuz
697,tausend::NUM,ആയിരം,ming
698,und::CNJ,ഉം,va
699,oder::CNJ,അഥവാ,yo
700,stehen::V,നിൽക്കുക,turmoq
701,sitzen::V,ഇരിക്കുക,o'tirmoq
702,liegen::V,കിടക്കുക,yotmoq
703,hängen::V,തൂങ്ങുക,osilmoq
704,werden::V,ആയിത്തീരുക,bo'lmoq
705,passieren::V,സംഭവിക്കുക,bo'lib o'tmoq
706,beginnen::V,ആരംഭിക്കുക,boshlanmoq
707,enden::V,അവസാനിപ്പിക്കുക,bitmoq
708,wechseln::V,മാറ്റുക,o'zgarmoq
709,aufgehen[Sonne]::V,ഉയരുക,chiqmoq
710,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,botmoq
711,scheinen[Sonne]::V,പ്രകാശിക്കുക,yaraqlamoq
712,donnern::V,ഇടിവെട്ടുക,gulduramoq
713,wehen::V,വീശുക,elpimoq
714,strömen::V,ഒഴുകുക,oqmoq
715,fließen::V,ഒഴുകുക,oqmoq
716,sich drehen::V,ചുറ്റുക,aylanmoq
717,sich drehen::V,കറക്കുക,aylanmoq
718,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,qoqilmoq
719,schwingen::V,ആടുക,lopillamoq
720,fallen::V,വീഴുക,tushmoq
721,brennen::V,കത്തുക,yonmoq
722,rauchen::V,പുകയുക,tutamoq
723,regnen::V,മഴ_പെയ്യുക,yomg'ir yog'moq
724,gefrieren::V,തണത്ത്_മരവിക്കുക,muzlamoq
725,tauen::V,അലിയുക,ärimoq
726,schmelzen::V,ഉരുകുക,ärimoq
727,trocknen::V,വരളുക,qurimoq
728,sieden::V,തിളപ്പിക്കുക,qaynamoq
729,faulen::V,ചീയുക,chirimoq
730,verfaulen::V,അഴുകുക,chirimoq
731,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,qayt qilmoq
732,versinken::V,മുക്കുക,g'arq bo'lmoq
733,vergehen::V,കടന്നുപോകുക,o'tmoq
734,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,zuhur ätmoq
735,verschwinden::V,അദൃശ്യമാകുക,yo'qolmoq
736,sinken::V,താഴുക,pasaymoq
737,abnehmen::V,കുറിയുക,kamaymoq
738,zunehmen::V,വർദ്ധിക്കുക,urchimoq
739,steigen::V,ഉയരുക,oshmoq
740,wachsen::V,വളരുക,o'smoq
741,glänzen::V,മിന്നുക,porlamoq
742,funkeln::V,തിളങ്ങുക,yalt ätmoq
743,lärmen::V,ശബ്ദമുണ്ടാക്കുക,taraq ätmoq
744,läuten::V,മണിമുഴങ്ങുക,jiringlamoq
745,klingeln::V,ചിലമ്പുക,jiringlamoq
746,klirren::V,കിലുക്കുക,sharaqlamoq
747,brausen::V,മുഴങ്ങുക,vag'illamoq
748,rauschen::V,അനങ്ങുക,shitirlamoq
749,klingen::V,മുഴക്കുക,yangramoq
750,bellen::V,കുരയ്ക്കുക,hurmoq
751,heulen::V,ഓരിയിടുക,uvlamoq
752,blasen::V,ഊതുക,puflamoq
753,pfeifen::V,വിസിലടിക്കുക,xushtak chalmoq 
754,schreien::V,ആക്രോശിക്കുക,qiyqirmoq
755,stöhnen::V,അരക്കം,nola qilmoq
756,stöhnen::V,ആർത്തനാദം,nola qilmoq
757,zittern::V,വിറയ്ക്കുക,titramoq
758,leben::V,താമസിക്കുക,yashamoq
759,geboren werden::V,ജനിക്കുക,tug'ilmoq
760,atmen::V,ശ്വസിക്കുക,nafas chiqarmoq
761,trinken::V,കുടിക്കുക,ichmoq
762,essen::V,കഴിക്കുക,emoq
763,schlucken::V,വിഴുങ്ങുക,yutmoq
764,müde werden::V,ക്ഷീണിക്കുക,horimoq
765,einschlafen::V,നിദ്രിക്കുക,uxlab qolmoq
766,schlafen::V,ഉറങ്ങുക,uxlamoq
767,aufwachen::V,ഉണരുക,uyg'onmoq
768,aufstehen::V,എഴുന്നേൽക്കുക,qo'pmoq
769,sich erholen::V,വിശ്രമിക്കുക,dam olmoq
770,krank werden::V,ദീനംപിടിക്കുക,kasallanmoq
771,krank sein::V,രോഗികളാകുക,betob yotmoq
772,schmerzen::V,വേദനിക്കുക,og'rimoq
773,husten::V,ചുമയ്ക്കുക,yo'talmoq
774,genesen::V,സുഖപ്പെടുക,tuzalmoq
775,sterben::V,മരിക്കുക,o'lmoq
776,umkommen::V,മരിക്കുക,halok bo'lmoq
777,sich bewegen::V,സ്ഥലം_മാറുക,harakat qilmoq
778,sich rühren::V,ചലിക്കുക,qimirlamoq
779,sich erheben::V,നിൽക്കുക,qo'pmoq
780,sich setzen::V,ഇരിക്കുക,o'tirmoq
781,hinfallen::V,വീഴുക,yiqilmoq
782,laufen::V,നടക്കുക,yurmoq
783,schreiten::V,നടക്കുക,yurmoq
784,spazierengehen::V,ഉലാത്തുക,sayr ätmoq
785,eilen::V,പാഞ്ഞെത്തുക,tezlamoq
786,sich beeilen::V,തിരിക്കുകൂട്ടുക,shoshmoq
787,sich beeilen::V,തിടുക്കം_കാട്ടുക,shoshmoq
788,sausen::V,കുതിക്കുക,chopqillamoq
789,rennen::V,ഓടുക,yugurmoq
790,springen::V,ചാടുക,sakramoq
791,klettern::V,കയറുക,yuqorilamoq
792,schaukeln::V,ഇളകുക,irg'amoq
793,kriechen::V,പതുങ്ങികയറുക,ämaklamoq
794,schwimmen::V,നീന്തുക,suzmoq
795,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,chu'mmoq
796,rudern::V,തുഴയുക,eshkak eshmoq
797,fahren::V,വാഹനം ഓടിക്കുക,haydamoq
798,fliegen::V,പറക്കുക,uchmoq
799,gehen::V,പോകുക,bormoq
800,weggehen::V,വിടുക,ketoq
801,abfahren::V,പുറപ്പെടുക,jo'namoq
802,anhalten::V,നിർത്തുക,to'xtamoq
803,hineingehen::V,പ്രവേശിക്കുക,kirmoq
804,eintreten::V,പ്രവേശിക്കുക,kirmoq
805,kommen::V,വരുക,kelmoq
806,ankommen::V,എത്തിച്ചേരുക,etib kelmoq
807,zurückkommen::V,തിരിച്ചു വരുക,qaytib kelmoq
808,bleiben::V,തുടരുക,qolmoq
809,warten::V,കാത്തിരിക്കുക,poylamoq
810,erwarten::V,പ്രതീക്ഷിക്കുക,kutmoq
811,suchen::V,തിരയുക,izlamoq
812,finden::V,കണ്ടെത്തുക,topmoq
813,versuchen::V,ശ്രമിക്കുക,chalishmoq
814,vorbereiten::V,തയ്യാറെടുക്കുക,hozirlamoq
815,lieben::V,സ്നേഹിക്കുക,sevmoq
816,mögen::V,ഇഷ്ടപ്പെടുക,ardoqlamoq
817,lachen::V,ചിരിക്കുക,kulmoq
818,rühren::V,ഹൃദയം സ്പർശിക്കുക,ta'sirlantirmoq
819,weinen::V,തേങ്ങുക,yig'lamoq
820,schimpfen::V,പിറുപിറുക്കുക,koyinmoq
821,sich ärgern::V,കോപിക്കുക,g'azab qilmoq
822,sich fürchten::V,പേടിക്കുക,hurkmoq
823,fürchten::V,പേടിക്കുക,qo'rqmoq
824,fliehen::V,രക്ഷപ്പെടുക,qochmoq
825,flüchten::V,രക്ഷപ്പെടുക,qochmoq
826,sehen::V,കാണുക,ko'rmoq
827,anschauen::V,നോക്കുക,razm solmoq
828,ansehen::V,നോക്കുക,razm qilmoq
829,hören::V,കേൾക്കുക,äshitmoq
830,zuhören::V,ശ്രദ്ധിക്കുക,tinglamoq
831,probieren::V,രുചിയുള്ളതായി_തോന്നുക,tatib ko'rmoq
832,riechen::V,മണത്തു_നോക്കുക,iskamoq
833,fühlen::V,സ്പർശിച്ചറിയുക,sezmoq
834,scheinen::V,കാണപ്പെടുക,tuyilmoq
835,zu sehen sein::V,വെളിച്ചപ്പെടുക,ko'rinmoq
836,vernehmen::V,കേൾക്കുക,äshitmoq
837,frieren::V,വിറയ്ക്കുക,sovuq qotmoq
838,tun::V,ചെയ്യുക,ätmoq
839,können::V,കഴിയുക,-a olmoq
840,können::V,കഴിയുക,-y olmoq
841,wollen::V,വേണുക,istamoq
842,anfangen::V,തുടങ്ങുക,boshlamoq
843,beenden::V,പൂർത്തിയാക്കുക,bitirmoq
844,aufhören::V,നിർത്തുക,tinmoq
845,gelingen::V,വിജയിക്കുക,muvaffaqiyat qozonmoq
846,geraten::V,പരിണമിക്കുക,bo'lmoq
847,öffnen::V,തുറക്കുക,ochmoq
848,schließen::V,അടയ്ക്കുക,yopmoq
849,stellen::V,വയ്ക്കുക,qo'ymoq
850,setzen::V,വയ്ക്കുക,o'tqazmoq
851,legen::V,ഇടുക,yotqizmoq
852,berühren::V,തൊടുക,tegmoq
853,verbinden::V,ഘടിപ്പിക്കുക,ulamoq
854,bedecken::V,മുടുക,bekitmoq
855,aufhängen::V,കെട്ടിതൂക്കുക,ildirmoq
856,anzünden::V,കത്തിക്കുക,yondirmoq
857,aufheben::V,പെറുക്കിയെടുക്കുക,ko'tarmoq
858,zurücklassen::V,വച്ചുപോരുക,ayrilmoq
859,verlieren::V,നഷ്ടപ്പെടുക,yo'qotmoq
860,fallen lassen::V,വീഴ്ത്തുക,tushirmoq
861,machen::V,ഉണ്ടാക്കുക,qilmoq
862,herstellen::V,ഉൽപാദിപ്പിക്കുക,chiqarmoq
863,bauen::V,നിർമ്മിക്കുക,solmoq
864,reparieren::V,നന്നാക്കുക,tuzatmoq
865,verbessern::V,മെച്ചപ്പെടുക,isloh qilmoq
866,ändern::V,മാറ്റംവരുത്തുക,o'zgartirmoq
867,graben::V,കുഴിക്കുക,qazimoq
868,beugen::V,വണങ്ങുക,bukmoq
869,biegen::V,കുനിയുക,bukmoq
870,drehen::V,തിരിക്കുക,aylantirmoq
871,wenden::V,തിരിയുക,burmoq
872,umdrehen::V,തിരിയുക,ag'darmoq
873,heben::V,ഉയർത്തുക,yuksaltirmoq
874,hochheben::V,ഉയർത്തുക,ko'tarmoq
875,ergreifen::V,ബലമായി_പിടിക്കുക,tutamlamoq
876,halten::V,പിടിക്കുക,tutmoq
877,drücken::V,അമർത്തുക,bosmoq
878,schieben::V,തള്ളുക,surmoq
879,kratzen::V,ചുരണ്ടുക,qashimoq
880,lecken::V,നക്കുക,mijimoq
881,beißen::V,കടിക്കുക,tishlamoq
882,abreißen::V,കീറിക്കളയുക,emirmoq
883,abschneiden::V,മുറിച്ചുമാറ്റുക,cho'rt kesmoq
884,binden::V,കെട്ടുക,bog'lamoq
885,stecken::V,തുളയ്ക്കുക,suqmoq
886,brechen::V,ഉടയുക,sindirmoq
887,klopfen::V,തട്ടുക,dukurlamoq
888,hauen::V,അടിക്കുക,urmoq
889,kleben::V,ഒട്ടിക്കുക,yopishtirmoq
890,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,surkamoq
891,streichen::V,പടർത്തുക,surkamoq
892,schleifen::V,പൊടിക്കുക,qayramoq
893,schneiden::V,മുറിക്കുക,kesmoq
894,rütteln::V,മുട്ടുക,chayqamoq
895,schütteln::V,കുലുക്കുക,chayqamoq
896,schwenken::V,ആടുക,chayqatmoq
897,schütten::V,ഒഴിക്കുക,quymoq
898,füllen::V,നിറയ്ക്കുക,to'ldirmoq
899,einwickeln::V,പൊതിയുക,chulg'amoq
900,tragen::V,വഹിക്കുക,tashimoq
901,schleppen::V,വലിച്ചിഴയ്ക്കുക,sudramoq
902,ziehen::V,വലിക്കുക,tortmoq
903,aufbewahren::V,വയ്ക്കുക,tutmoq
904,werfen::V,എറിയുക,tashlamoq
905,fangen::V,പിടിക്കുക,tutmoq
906,packen::V,തട്ടിപ്പറിക്കുക,opqochmoq
907,verstecken::V,മറയ്ക്കുക,yashirmoq
908,teilen::V,വിഭജിക്കുക,bo'lmoq
909,schicken::V,അയയ്ക്കുക,yubormoq
910,bringen::V,കൊണ്ടുവരുക,keltirmoq
911,hinzufügen::V,കൂട്ടുക,tirkamoq
912,bekommen::V,കിട്ടുക,olmoq
913,erhalten::V,സ്വീകരിക്കുക,olmoq
914,nehmen::V,എടുക്കുക,olmoq
915,wählen::V,തിരഞ്ഞെടുക്കുക,saylamoq
916,auswählen::V,തിരഞ്ഞെടുക്കുക,saylamoq
917,bewahren::V,പുലർത്തുക,saqlamoq
918,behindern::V,തടയിടുക,xalal bermoq
919,verderben::V,നശിപ്പിക്കുക,xazon qilmoq
920,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,buzmoq
921,zerbrechen::V,ഉടയുക,sindirmoq
922,zerreißen::V,കീറുക,yirtmoq
923,zerstören::V,നശിപ്പിക്കുക,vayron qilmoq
924,verbrennen::V,കത്തിനശിക്കുക,kuydirmoq
925,verbrennen::V,കത്തിച്ചുകളയുക,kuydirmoq
926,geben::V,കൊടുക്കുക,bermoq
927,geben::V,തരുക,bermoq
928,reichen::V,കൈമാറുക,bermoq
929,schenken::V,സമ്മാനം കൊടുക്കുക,sovg'a qilmoq
930,versprechen::V,വാഗ്ദാനം_നൽകുക,va'da bermoq
931,wünschen::V,ആഗ്രഹിക്കുക,orziqmoq
932,loben::V,പുകഴ്ത്തുക,maqtamoq
933,küssen::V,ഉമ്മവയ്ക്കുക,o'pmoq
934,wiegen::V,ഇളകുക,tebratmoq
935,zudecken::V,മുടുക,yopmoq
936,wecken::V,ഉണർത്തുക,uyg'otmoq
937,zeigen::V,കാണിക്കുക,ko'rsatmoq
938,führen::V,നടത്തുക,boshlik bo'lmoq
939,lehren::V,പഠിപ്പിക്കുക,o'rgatmoq
940,unterrichten::V,പരിശീലിപ്പിക്കുക,dars bermoq
941,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,o'stirmoq
942,leiten::V,നയിക്കുക,boshqarmoq
943,antreiben::V,പ്രേരിപ്പിക്കുക,shoshiltirmoq
944,lassen::V,അനുവദിക്കുക,ruxsat bermoq
945,einladen::V,ക്ഷണിക്കുക,taklif kilmoq
946,vereinigen::V,കൂടിച്ചേരുക,qo'shmoq
947,besuchen::V,സന്ദർശിക്കുക,mehmonga bormoq
948,treffen::V,തമ്മിൽ കാണുക,duchor bo'lmoq
949,sich versammeln::V,സംയോജിപ്പിക്കുക,to'planmoq
950,spielen::V,കളിക്കുക,o'ynamoq
951,singen::V,പാടുക,yalla qilmoq
952,tanzen::V,നൃത്തം ചെയ്യുക,raqs qilmoq
953,sich trennen::V,നേർപെടുത്തുക,yakkalanmoq
954,verlassen::V,പിൻവാങ്ങുക,qoldirmoq
955,retten::V,രക്ഷിക്കുക,qutqazmoq
956,bewachen::V,കാവൽനിൽക്കുക,qo'rimoq
957,schützen::V,പരിരക്ഷിക്കുക,yoniga olmoq
958,verteidigen::V,പ്രതിരോധിക്കുക,yoqlamoq
959,sich schlagen::V,കലഹിക്കുക,yoqalashmoq
960,schießen::V,വെടിവെക്കുക,otmoq
961,siegen::V,വിജയിക്കുക,engmoq
962,ärgern::V,വിഷമിപ്പിക്കുക,jahl chiqarmoq
963,schlagen::V,അടിക്കുക,urmoq
964,treten::V,തൊഴിക്കുക,tepmoq
965,stechen::V,കുത്തുക,qadamoq
966,stoßen::V,തള്ളുക,turtmoq
967,stehlen::V,മോഷ്ടിക്കുക,o'g'rilamoq
968,stören::V,ശല്യപ്പെടുത്തുക,tebratmoq
969,belästigen::V,മെനക്കെടുക,g'ashini keltirmoq
970,verbergen::V,മറയ്ക്കുക,berkitmoq
971,verbergen::V,ഒളിക്കുക,berkitmoq
972,täuschen::V,കബളിപ്പിക്കുക,aldamoq
973,betrügen::V,ചതിക്കുക,tirriq qilmoq
974,töten::V,കൊല്ലുക,o'ldirmoq
975,wohnen::V,താമസിക്കുക,istiqomat qilmoq
976,arbeiten::V,ജോലിചെയ്യുക,ishlamoq
977,sammeln::V,സഞ്ചയിക്കുക,yig'moq
978,pflücken::V,പറിച്ചെടുക്കുക,termoq
979,jagen::V,വേട്ടയാടുക,ov qilmoq
980,fischen::V,മീൻ പിടിക്കുക,baliq ovlamoq
981,fassen::V,പിടിക്കുക,ilinmoq
982,hüten::V,ചേർക്കുക,boqtirmoq
983,treiben::V,വാഹനം_ഓടിക്കുക,haydamoq
984,anbinden::V,കെട്ടിയിടുക,bog'lamoq
985,füttern::V,തീറ്റുക,edirmoq
986,melken::V,പാലുകറക്കുക,sog'moq
987,hacken::V,വെട്ടിമുറിക്കുക,chopmoq
988,gießen::V,നനയ്ക്കുക,oqizmoq
989,reifen::V,പാകമാകുക,qizarmoq
990,zubereiten::V,പാചകം_ചെയ്യുക,pishirmoq
991,kochen::V,വേവിക്കുക,qaynatmoq
992,backen::V,ബേക്ക് ചെയ്യുക,yopmoq
993,braten::V,പോരിക്കുക,qovurmoq
994,umrühren::V,ഇളക്കുക,atalamoq
995,stricken::V,മെടയുക,to'qimoq
996,nähen::V,തുന്നുക,tikmoq
997,färben::V,ചായം പൂശുക,bo'yoqlamoq
998,reinigen::V,വൃത്തിയാക്കുക,tozalamoq
999,waschen::V,കഴുകുക,yuvmoq
1000,abwischen::V,തുടയ്ക്കുക,surkamoq
1001,spülen::V,കഴുകുക,chaymoq
1002,fegen::V,അടിച്ചുവാരുക,cho'tkalamoq
1003,kehren::V,അടിച്ചുവാരുക,supurmoq
1004,baden::V,നീന്തിത്തുടിക്കുക,cho'milmoq
1005,sich waschen::V,കഴുകുക,yuvinmoq
1006,ausziehen::V,ഇഴുക്കുക,echintirmoq
1007,anziehen::V,ഉടുക്കുക,kiymoq
1008,sich anziehen::V,ധരിച്ച നേടുകയുക,kiyinmoq
1009,kämmen::V,മുടിചീകുക,taramoq
1010,schmücken::V,അലങ്കരിക്കുക,yasatmoq
1011,sagen::V,പറയുക,aytmoq
1012,sprechen::V,സംസാരിക്കുക,so'zlamoq
1013,reden::V,സംസാരിക്കുക,gapirmoq
1014,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,suhbatlashmoq
1015,fragen::V,ചോദിക്കുക,so'ramoq
1016,bitten::V,അപേക്ഷിക്കുക,iltimos qilmoq
1017,erzählen::V,പറയുക,aytib bermoq
1018,mitteilen::V,അറിയിക്കുക,bildirmoq
1019,nennen::V,പേരിടുക,atamoq
1020,rufen::V,വിളിക്കുക,chaqirmoq
1021,prahlen::V,പൊങ്ങച്ചം പറയുക,gerdaymoq
1022,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,tarjima qilmoq
1023,denken::V,ചിന്തിക്കുക,o'ylamoq
1024,glauben::V,വിശ്വസിക്കുക,ishonmoq
1025,bemerken::V,ശ്രദ്ധിക്കുക,payqamoq
1026,erkennen::V,തിരിചറിയുക,tanimoq
1027,begreifen::V,കൈപ്പിടിയിലാക്കുക,tushunmoq
1028,verstehen::V,മനസ്സിലാക്കുക,anglamoq
1029,lernen::V,പഠിക്കുക,o'qimoq
1030,wissen::V,അറിയുക,bilmoq
1031,sich erinnern an::V,ഓർമിക്കുക,äsni tanimoq
1032,vergessen::V,മറക്കുക,unutmoq
1033,messen::V,അളക്കുക,o'lchamoq
1034,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,raqamlamoq
1035,rechnen::V,ഗണിക്കുക,cho'tlamoq
1036,lesen::V,വായിക്കുക,o'qimoq
1037,malen::V,ചിത്രം വരയ്ക്കുക,rasm solmoq
1038,zeichnen::V,വരയ്ക്കുക,chizmoq
1039,schreiben::V,എഴുതുക,yozmoq
1040,besitzen::V,സ്വന്തമാക്കുക,ägalamoq
1041,kaufen::V,വാങ്ങുക,olmoq
1042,verkaufen::V,വിൽക്കുക,sotmoq
1043,bezahlen::V,പരിഹാരം ചെയ്യുക,to'lamoq
1044,zahlen::V,പണം അടയ്ക്കുക,to'lamoq
1045,beherrschen::V,ഭരിക്കുക,ägalamoq
1046,ertragen::V,താങ്ങുക,chidamoq
