,Concept_ID,kn,tt
1101,sich waschen::V,ತೊಳೆ,юыну
1102,ausziehen::V,ಬಿಚ್ಚು,чишенү
1103,anziehen::V,ಹಾಕು,кию
1104,sich anziehen::V,ಹಾಕು,киенү
1105,kämmen::V,ಬಾಚು,тарау
1106,schmücken::V,ಅಲಂಕರಿಸು,бизәү
1107,schmücken::V,ಅಲಂಕರಿಸು,бизәкләү
1108,sagen::V,ಹೇಳು,дию
1109,sagen::V,ಹೇಳು,әйтү
1110,sprechen::V,ನುಡಿ,сөйләү
1111,sprechen::V,ನುಡಿ,сөйләшү
1112,reden::V,ನುಡಿ,сөйләү
1113,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,сөйләшү
1114,fragen::V,ವಿಚಾರಿಸು,сорау
1115,fragen::V,ವಿಚಾರಿಸು,сорашу
1116,bitten::V,ಬೇಡು,үтенү
1117,erzählen::V,ಹೇಳು,сөйләү
1118,mitteilen::V,ತಿಳಿಸು,белдерү
1119,nennen::V,ಹೆಸರಿಡು,дию
1120,rufen::V,ಕರೆ,дәшү
1121,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,мактану
1122,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,шапырыну
1123,übersetzen::V,ಭಾಷಾಂತರಿಸು,күчерү
1124,denken::V,ಯೋಚಿಸು,уйлау
1125,glauben::V,ನಂಬು,инану
1126,bemerken::V,ಗಮನಿಸು,искәрү
1127,erkennen::V,ಗುರುತುಹಿಡಿ,тану
1128,begreifen::V,ಗ್ರಹಿಸು,аңлау
1129,begreifen::V,ಗ್ರಹಿಸು,төшенү
1130,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,аңлау
1131,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,төшенү
1132,lernen::V,ಕಲಿ,уку
1133,lernen::V,ಕಲಿ,өйрәнү
1134,wissen::V,ಅರಿ,белү
1135,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,хәтерләү
1136,vergessen::V,ಮರೆತುವಿಡು,оныту
1137,messen::V,ಅಳೆ,үлчәү
1138,zählen::V,ಗಣಿಸು,санау
1139,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,исәпләү
1140,lesen::V,ಓದು,уку
1141,malen::V,ಬಿಡಿಸು,рәсем ясау
1142,malen::V,ಬಿಡಿಸು,сурәт ясау
1143,malen::V,ಬಿಡಿಸು,сурәтләү
1144,zeichnen::V,ಬಿಡಿಸು,язу-сызу
1145,zeichnen::V,ಬಿಡಿಸು,сурәт ясау
1146,schreiben::V,ಬರೆ,язу
1147,besitzen::V,ಒಡೆಯನಾಗಿರು,биләү
1148,kaufen::V,ಕೊಳ್ಳು,алу
1149,verkaufen::V,ಕೊಡು,сату
1150,bezahlen::V,ಬೆಲೆತೆರು,түләү
1151,zahlen::V,ಹಣವನ್ನುಕೊಡು,түләү
1152,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ия булу
1153,ertragen::V,ಸಹಿಸು,чыдау
