,Concept_ID,tr,lv
799,Loch::N,oyuk,розь
800,Loch::N,oyuk,caurums
801,Loch::N,delik,розь
802,Loch::N,delik,caurums
803,Winkel::N,köşe,пельӧс
804,Winkel::N,köşe,leņķis
805,Muster::N,örnek,сер
806,Muster::N,örnek,piemērs
807,Größe::N,büyüklük,ыджда
808,Größe::N,büyüklük,lielums
809,Länge::N,uzunluk,кузьта
810,Länge::N,uzunluk,garums
811,Höhe::N,yükseklik,джуджда
812,Höhe::N,yükseklik,augstums
813,Gewicht::N,ağırlık,сьӧкта
814,Gewicht::N,ağırlık,сьӧкталун
815,Gewicht::N,ağırlık,svars
816,Gewicht::N,ağırlık,smagums
817,Menge::N,miktar,лун
818,Menge::N,miktar,числӧ
819,Menge::N,miktar,masa
820,Menge::N,miktar,daudzums
821,Haufen::N,küme,чукӧр
822,Haufen::N,küme,čupa
823,Haufen::N,küme,grēda
824,Haufen::N,küme,kaudze
825,Haufen::N,yığın,чукӧр
826,Haufen::N,yığın,čupa
827,Haufen::N,yığın,grēda
828,Haufen::N,yığın,kaudze
829,Reihe::N,sıra,рад
830,Reihe::N,sıra,rinda
831,Reihe::N,sıra,virkne
832,Boot::N,kayık,пыж
833,Boot::N,kayık,laiva
834,Boot::N,sandal,пыж
835,Boot::N,sandal,laiva
836,Ruder::N,kürek,пелыс
837,Ruder::N,kürek,ӧпаснӧй
838,Ruder::N,kürek,airis
839,Ruder::N,kürek,irklis
840,Schlitten::N,kızak,дадь
841,Schlitten::N,kızak,ragavas
842,Ski::N,kayak,лызь
843,Ski::N,kayak,slēpe
844,Lagerfeuer::N,kamp ateşi,бипур
845,Lagerfeuer::N,kamp ateşi,ugunskurs
846,Last::N,yük,сьӧкыдтор
847,Last::N,yük,krava
848,Gang::N,gidiş,мунӧм
849,Gang::N,gidiş,ветлӧм
850,Gang::N,gidiş,eja
851,Gang::N,gidiş,gājums
852,Gang::N,yürüyüş,мунӧм
853,Gang::N,yürüyüş,ветлӧм
854,Gang::N,yürüyüş,eja
855,Gang::N,yürüyüş,gājums
856,Schritt::N,adım,воськов
857,Schritt::N,adım,воськовтӧм
858,Schritt::N,adım,solis
859,Norden::N,kuzey,войвыв
860,Norden::N,kuzey,ziemeļi
861,Süden::N,güney,лунвыв
862,Süden::N,güney,dienvidi
863,Westen::N,batı,рытыв
864,Westen::N,batı,rietumi
865,Osten::N,doğu,асыв
866,Osten::N,doğu,austrumi
867,Holz::N,ağaç,пу
868,Holz::N,ağaç,koks
869,Holz::N,ağaç,koksne
870,Holz::N,tahta,пу
871,Holz::N,tahta,koks
872,Holz::N,tahta,koksne
873,Brett::N,tahta,пӧв
874,Brett::N,tahta,dēlis
875,Platte::N,levha,плита
876,Platte::N,levha,plate
877,Platte::N,levha,plāksne
878,Stütze::N,dayak,пыкӧд
879,Stütze::N,dayak,мыджӧд
880,Stütze::N,dayak,balsts
881,Stütze::N,dayak,atspaids
882,Stütze::N,destek,пыкӧд
883,Stütze::N,destek,мыджӧд
884,Stütze::N,destek,balsts
885,Stütze::N,destek,atspaids
886,Stange::N,çubuk,потш
887,Stange::N,çubuk,maikste
888,Stock::N,sopa,бедь
889,Stock::N,sopa,boze
890,Stock::N,sopa,spieķis
891,Stock::N,değnek,бедь
892,Stock::N,değnek,boze
893,Stock::N,değnek,spieķis
894,Stab::N,sırık,зир
895,Stab::N,sırık,zizlis
896,Stab::N,baston,зир
897,Stab::N,baston,zizlis
898,Rohr::N,boru,труба
899,Rohr::N,boru,caurule
900,Haus::N,ev,керка
901,Haus::N,ev,māja
902,Heim::N,ev,горт
903,Heim::N,ev,mājas
904,Heim::N,yurt,горт
905,Heim::N,yurt,mājas
906,Ofen::N,soba,пач
907,Ofen::N,soba,krāsns
908,Fußboden::N,taban,джодж
909,Fußboden::N,taban,grīda
910,Fußboden::N,döşeme,джодж
911,Fußboden::N,döşeme,grīda
912,Tisch::N,masa,пызан
913,Tisch::N,masa,galds
914,Stuhl::N,iskemle,улӧс
915,Stuhl::N,iskemle,krēsls
916,Stuhl::N,sandalye,улӧс
917,Stuhl::N,sandalye,krēsls
918,Wiege::N,beşik,зыбка
919,Wiege::N,beşik,šūpulis
920,Bett::N,yatak,вольпась
921,Bett::N,yatak,gulta
922,Regal::N,raf,джадж
923,Regal::N,raf,plaukts
924,Kiste::N,sandık,куд
925,Kiste::N,sandık,ящик
926,Kiste::N,sandık,kaste
927,Kiste::N,sandık,šķirsts
928,Fenster::N,pencere,ӧшинь
929,Fenster::N,pencere,logs
930,Tür::N,kapı,ӧдзӧс
931,Tür::N,kapı,durvis
932,Tor::N,kapı,дзиръя
933,Tor::N,kapı,vārti
934,Zaun::N,çit,потшӧс
935,Zaun::N,çit,žogs
936,Dach::N,dam,вевт
937,Dach::N,dam,jumts
938,Dach::N,çatı,вевт
939,Dach::N,çatı,jumts
940,Leiter::N,merdiven,пос
941,Leiter::N,merdiven,kāpnes
942,Leiter::N,merdiven,redeles
943,Besen::N,süpürge,рос
944,Besen::N,süpürge,slota
945,Spaten::N,bel,зыр
946,Spaten::N,bel,lāpsta
947,Schaufel::N,kürek,тэльӧб
948,Schaufel::N,kürek,liekšķere
949,Gabel::N,çatal,вилки
950,Gabel::N,çatal,dakšiņa
951,Löffel::N,kaşık,пань
952,Löffel::N,kaşık,karote
953,Messer::N,bıçak,пурт
954,Messer::N,bıçak,nazis
955,Nagel::N,çivi,тув
956,Nagel::N,çivi,кӧрт тув
957,Nagel::N,çivi,nagla
958,Netz::N,ağ,тыв
959,Netz::N,ağ,tīkls
960,Haken::N,çengel,крук
961,Haken::N,çengel,āķis
962,Haken::N,çengel,kāsis
963,Haken::N,çengel,krampis
964,Griff::N,kulp,нуд
965,Griff::N,kulp,kāts
966,Griff::N,kulp,rokturis
967,Griff::N,tutamak,нуд
968,Griff::N,tutamak,kāts
969,Griff::N,tutamak,rokturis
970,Schloss::N,kilit,томан
971,Schloss::N,kilit,aizslēgs
972,Bild::N,imaj,серпас
973,Bild::N,imaj,glezna
974,Bild::N,resim,серпас
975,Bild::N,resim,glezna
976,Figur::N,şekil,пертас
977,Figur::N,şekil,вежньӧг
978,Figur::N,şekil,figūra
979,Figur::N,heykel,пертас
980,Figur::N,heykel,вежньӧг
981,Figur::N,heykel,figūra
982,Puppe::N,kukla,акань
983,Puppe::N,kukla,lelle
984,Beutel::N,kese,мешӧк
985,Beutel::N,kese,kule
986,Beutel::N,kese,maisiņš
987,Beutel::N,torba,мешӧк
988,Beutel::N,torba,kule
989,Beutel::N,torba,maisiņš
990,Bündel::N,deste,кӧртӧд
991,Bündel::N,deste,sainis
992,Tasche::N,çanta,сумка
993,Tasche::N,çanta,soma
994,Eimer::N,kova,ведра
995,Eimer::N,kova,spainis
996,Deckel::N,kapak,пӧдан
997,Deckel::N,kapak,тупкӧд
998,Deckel::N,kapak,vāks
999,Geschirr::N,kap kacak,дозмук
1000,Geschirr::N,kap kacak,тасьті-пань
1001,Geschirr::N,kap kacak,trauki
1002,Sack::N,torba,мешӧк
1003,Sack::N,torba,maiss
1004,Tasse::N,fincan,бекар
1005,Tasse::N,fincan,тасьті
1006,Tasse::N,fincan,tase
1007,Topf::N,tencere,гырнич
1008,Topf::N,tencere,pods
1009,Kessel::N,kazan,пӧрт
1010,Kessel::N,kazan,katls
1011,Essen::N,yemek,сёйӧм
1012,Essen::N,yemek,ēdiens
1013,Nahrung::N,gıda,сёян
1014,Nahrung::N,gıda,barība
1015,Nahrung::N,besin,сёян
1016,Nahrung::N,besin,barība
1017,Speise::N,yemek,сёян
1018,Speise::N,yemek,сёянтор
1019,Speise::N,yemek,ēdiens
1020,Fleisch::N,et,яй
1021,Fleisch::N,et,gaļa
1022,Getreide::N,tahıl,нянь
1023,Getreide::N,tahıl,labība
1024,Getreide::N,hububat,нянь
1025,Getreide::N,hububat,labība
1026,Brei::N,ezme,рок
1027,Brei::N,ezme,putra
1028,Brei::N,ezme,biezenis
1029,Brot::N,ekmek,нянь
1030,Brot::N,ekmek,maize
1031,Scheibe::N,dilim,шӧрӧм
1032,Scheibe::N,dilim,чӧлан
1033,Scheibe::N,dilim,šķēle
1034,Scheibe::N,dilim,rieciens
1035,Fett::N,yağ,гос
1036,Fett::N,yağ,тшог
1037,Fett::N,yağ,tauki
1038,Butter::N,tereyağı,вый
1039,Butter::N,tereyağı,sviests
1040,Öl::N,yağ,вый
1041,Öl::N,yağ,eļļa
1042,Öl::N,akar yağ,вый
1043,Öl::N,akar yağ,eļļa
1044,Salz::N,tuz,сов
1045,Salz::N,tuz,sāls
1046,Suppe::N,çorba,шыд
1047,Suppe::N,çorba,zupa
1048,Honig::N,bal,ма
1049,Honig::N,bal,medus
1050,Milch::N,süt,йӧв
1051,Milch::N,süt,piens
1052,Tee::N,çay,чай
1053,Tee::N,çay,tēja
1054,Leder::N,deri,ку
1055,Leder::N,deri,āda
1056,Leder::N,meşin,ку
1057,Leder::N,meşin,āda
1058,Wolle::N,yün,вурун
1059,Wolle::N,yün,vilna
1060,Stoff::N,kumaş,дӧра
1061,Stoff::N,kumaş,drāna
1062,Stoff::N,kumaş,audums
1063,Nadel::N,iğne,ем
1064,Nadel::N,iğne,adata
1065,Faden::N,tire,сунис
1066,Faden::N,tire,diegs
1067,Faden::N,tire,pavediens
1068,Faden::N,iplik,сунис
1069,Faden::N,iplik,diegs
1070,Faden::N,iplik,pavediens
1071,Knopf::N,düğme,кизь
1072,Knopf::N,düğme,poga
1073,Knoten::N,düğüm,гӧрӧд
1074,Knoten::N,düğüm,mezgls
1075,Farbe::N,boya,краска
1076,Farbe::N,boya,вап
1077,Farbe::N,boya,krāsa
1078,Kleidung::N,giyim,паськӧм
1079,Kleidung::N,giyim,tērps
1080,Kleidung::N,giyim,drēbes
1081,Hemd::N,gömlek,дӧрӧм
1082,Hemd::N,gömlek,krekls
1083,Kragen::N,yaka,воротник
1084,Kragen::N,yaka,apkakle
1085,Ärmel::N,yen,сос
1086,Ärmel::N,yen,piedurkne
1087,Ärmel::N,elbise kolu,сос
1088,Ärmel::N,elbise kolu,piedurkne
1089,Hose::N,pantolon,гач
1090,Hose::N,pantolon,bikses
1091,Gürtel::N,kuşak,вӧнь
1092,Gürtel::N,kuşak,josta
1093,Mütze::N,bere,шапка
1094,Mütze::N,bere,cepure
1095,Mütze::N,kasket,шапка
1096,Mütze::N,kasket,cepure
1097,Schuh::N,kundura,башмак
1098,Schuh::N,kundura,ботинки
1099,Schuh::N,kundura,kurpe
1100,Schuh::N,ayakkabı,башмак
1101,Schuh::N,ayakkabı,ботинки
1102,Schuh::N,ayakkabı,kurpe
1103,Stiefel::N,çizme,сапӧг
1104,Stiefel::N,çizme,zābaks
1105,Ring::N,yüzük,кытш
1106,Ring::N,yüzük,gredzens
1107,Band::N,bağ,лента
1108,Band::N,bağ,вундас
1109,Band::N,bağ,lente
1110,Band::N,şerit,лента
1111,Band::N,şerit,вундас
1112,Band::N,şerit,lente
1113,Kamm::N,tarak,сынан
1114,Kamm::N,tarak,ķemme
1115,Spiegel::N,ayna,рӧмпӧштан
1116,Spiegel::N,ayna,spogulis
1117,Riemen::N,kayış,тасма
1118,Riemen::N,kayış,siksna
1119,Schnur::N,ip,гез
1120,Schnur::N,ip,aukla
1121,Schnur::N,sicim,гез
1122,Schnur::N,sicim,aukla
1123,Leine::N,kayış,юргез
1124,Leine::N,kayış,saite
1125,Decke::N,örtü,эшкын
1126,Decke::N,örtü,шебрас
1127,Decke::N,örtü,sega
1128,Decke::N,yorgan,эшкын
1129,Decke::N,yorgan,шебрас
1130,Decke::N,yorgan,sega
1131,Kissen::N,yastık,юрлӧс
1132,Kissen::N,yastık,spilvens
1133,Tuch::N,bez,чышъян
1134,Tuch::N,bez,vadmala
1135,Handtuch::N,havlu,ки чышкӧд
1136,Handtuch::N,havlu,кизьчышъян
1137,Handtuch::N,havlu,dvielis
1138,Kraft::N,güç,этш
1139,Kraft::N,güç,эбӧс
1140,Kraft::N,güç,spēks
1141,Kraft::N,kuvvet,этш
1142,Kraft::N,kuvvet,эбӧс
1143,Kraft::N,kuvvet,spēks
1144,Stärke::N,kuvvet,ёнлун
1145,Stärke::N,kuvvet,чорыдлун
1146,Stärke::N,kuvvet,stiprums
1147,Gesundheit::N,sağlık,дзоньвидзалун
1148,Gesundheit::N,sağlık,veselība
1149,Krankheit::N,hastalık,висьӧм
1150,Krankheit::N,hastalık,slimība
1151,Schmerz::N,ağrı,висьӧм
1152,Schmerz::N,ağrı,sāpes
1153,Schmerz::N,sancı,висьӧм
1154,Schmerz::N,sancı,sāpes
1155,Wunde::N,yara,дой
1156,Wunde::N,yara,brūce
1157,Wunde::N,yara,jēlums
1158,Fieber::N,ateş,жар
1159,Fieber::N,ateş,drudzis
1160,Fieber::N,ateş,karstums
1161,Arznei::N,ilâç,лекарство
1162,Arznei::N,ilâç,зелля
1163,Arznei::N,ilâç,zāles
1164,Arznei::N,ilâç,medikaments
1165,Brücke::N,köprü,пос
1166,Brücke::N,köprü,tilts
1167,Brunnen::N,kuyu,юкмӧс
1168,Brunnen::N,kuyu,aka
1169,Brunnen::N,çeşme,юкмӧс
1170,Brunnen::N,çeşme,aka
1171,Weide::N,otlak,пӧскӧтина
1172,Weide::N,otlak,ganības
1173,Pfad::N,patika,туй
1174,Pfad::N,patika,кыснан
1175,Pfad::N,patika,taka
1176,Pfad::N,keçiyolu,туй
1177,Pfad::N,keçiyolu,кыснан
1178,Pfad::N,keçiyolu,taka
1179,Weg::N,yol,туй
1180,Weg::N,yol,ceļš
1181,Straße::N,yol,туй
1182,Straße::N,yol,iela
1183,Straße::N,cadde,туй
1184,Straße::N,cadde,iela
1185,Dorf::N,köy,сикт
1186,Dorf::N,köy,ciems
1187,Stadt::N,kent,кар
1188,Stadt::N,kent,pilsēta
1189,Stadt::N,şehir,кар
1190,Stadt::N,şehir,pilsēta
1191,Brief::N,mektup,письмӧ
1192,Brief::N,mektup,vēstule
1193,Buch::N,kitap,небӧг
1194,Buch::N,kitap,grāmata
1195,Buchstabe::N,harf,шыпас
1196,Buchstabe::N,harf,burts
1197,Zeitung::N,gazete,газет
1198,Zeitung::N,gazete,avīze
1199,Zeitung::N,gazete,laikraksts
1200,Leben::N,hayat,лов
1201,Leben::N,hayat,олӧм
1202,Leben::N,hayat,dzīve
1203,Tod::N,ölüm,кулӧм
1204,Tod::N,ölüm,nāve
1205,Grab::N,kabir,гу
1206,Grab::N,kabir,kaps
1207,Kirche::N,kilise,вичко
1208,Kirche::N,kilise,baznīca
1209,Sünde::N,günah,мыж
1210,Sünde::N,günah,grēks
1211,Gott::N,tanrı,ен
1212,Gott::N,tanrı,dievs
1213,Arbeiter::N,işçi,уджалысь
1214,Arbeiter::N,işçi,strādnieks
1215,Chef::N,şef,юралысь
1216,Chef::N,şef,веськӧдлысь
1217,Chef::N,şef,šefs
1218,Chef::N,şef,vadītajs
1219,Chef::N,şef,priekšnieks
1220,Chef::N,müdür,юралысь
1221,Chef::N,müdür,веськӧдлысь
1222,Chef::N,müdür,šefs
1223,Chef::N,müdür,vadītajs
1224,Chef::N,müdür,priekšnieks
1225,Meister::N,usta,вӧчысь
1226,Meister::N,usta,meistars
1227,Arzt::N,hekim,врач
1228,Arzt::N,hekim,бурдӧдысь
1229,Arzt::N,hekim,ārsts
1230,Arzt::N,doktor,врач
1231,Arzt::N,doktor,бурдӧдысь
1232,Arzt::N,doktor,ārsts
1233,Lehrer::N,hoca,велӧдысь
1234,Lehrer::N,hoca,skolotājs
1235,Lehrer::N,öğretmen,велӧдысь
1236,Lehrer::N,öğretmen,skolotājs
1237,Geld::N,para,сьӧм
1238,Geld::N,para,nauda
1239,Geschäft::N,ticaret,удж
1240,Geschäft::N,ticaret,bizness
1241,Geschäft::N,ticaret,darījums
1242,Laden::N,dükkân,вузасянін
1243,Laden::N,dükkân,bode
1244,Laden::N,dükkân,veikals
1245,Preis::N,fiyat,дон
1246,Preis::N,fiyat,cena
1247,Ware::N,mal,тӧвар
1248,Ware::N,mal,prece
1249,Nutzen::N,fayda,воӧм
1250,Nutzen::N,fayda,выгӧда
1251,Nutzen::N,fayda,labums
1252,Reichtum::N,servet,озырлун
1253,Reichtum::N,servet,bagātība
1254,Reichtum::N,zenginlik,озырлун
1255,Reichtum::N,zenginlik,bagātība
1256,Welt::N,dünya,енкӧла
1257,Welt::N,dünya,pasaule
1258,Land::N,ülke,му
1259,Land::N,ülke,zeme
1260,Staat::N,devlet,канму
1261,Staat::N,devlet,государство
1262,Staat::N,devlet,valsts
1263,König::N,kral,кан
1264,König::N,kral,ķēniņš
1265,König::N,kral,karalis
1266,Macht::N,kudret,каналӧм
1267,Macht::N,kudret,vara
1268,Macht::N,iktidar,каналӧм
1269,Macht::N,iktidar,vara
1270,Grenze::N,had,су
1271,Grenze::N,had,суйӧр
1272,Grenze::N,had,robeža
1273,Grenze::N,sınır,су
1274,Grenze::N,sınır,суйӧр
1275,Grenze::N,sınır,robeža
1276,Krieg::N,savaş,ожман
1277,Krieg::N,savaş,karš
1278,Feind::N,düşman,враг
1279,Feind::N,düşman,вӧрӧг
1280,Feind::N,düşman,ienaidnieks
1281,Gewalt::N,zor,мырдöналöм
1282,Gewalt::N,zor,vara
1283,Gewalt::N,zor,vardarbība
1284,Gewalt::N,cebir,мырдöналöм
1285,Gewalt::N,cebir,vara
1286,Gewalt::N,cebir,vardarbība
1287,Kampf::N,savaş,вермасьӧм
1288,Kampf::N,savaş,cīņa
1289,Bogen[Waffe]::N,yay,ньӧввуж
1290,Bogen[Waffe]::N,yay,loks
1291,Pfeil::N,ok,ньӧв
1292,Pfeil::N,ok,bulta
1293,Gewehr::N,tüfek,пишшаль
1294,Gewehr::N,tüfek,šautene
1295,Fehler::N,hata,сорсьӧм
1296,Fehler::N,hata,дзугсьӧм
1297,Fehler::N,hata,kļūda
1298,Fehler::N,yanlış,сорсьӧм
1299,Fehler::N,yanlış,дзугсьӧм
1300,Fehler::N,yanlış,kļūda
1301,Lüge::N,yalan,пӧръясьӧм
1302,Lüge::N,yalan,ылӧдлӧм
1303,Lüge::N,yalan,meli
1304,Schaden::N,zarar,лёк
1305,Schaden::N,zarar,изъян
1306,Schaden::N,zarar,пакӧсьт
1307,Schaden::N,zarar,bojājums
1308,Schaden::N,zarar,kaitējums
1309,Unglück::N,felâket,шог
1310,Unglück::N,felâket,kļūme
1311,Unglück::N,felâket,klizma
1312,Unglück::N,felâket,nelaime
1313,Unglück::N,talihsizlik,шог
1314,Unglück::N,talihsizlik,kļūme
1315,Unglück::N,talihsizlik,klizma
1316,Unglück::N,talihsizlik,nelaime
1317,Schuld::N,suç,мыж
1318,Schuld::N,suç,vaina
1319,Schuld::N,kabahat,мыж
1320,Schuld::N,kabahat,vaina
1321,Alter::N,yaş,арлыд
1322,Alter::N,yaş,vecums
1323,Schluss::N,son,пом
1324,Schluss::N,son,beigas
1325,Zeit::N,zaman,кад
1326,Zeit::N,zaman,laiks
1327,Tag::N,gün,лун
1328,Tag::N,gün,diena
1329,Morgen::N,sabah,асыв
1330,Morgen::N,sabah,rīts
1331,Mittag::N,öğle,лун шӧр
1332,Mittag::N,öğle,pusdiena
1333,Abend::N,akşam,рыт
1334,Abend::N,akşam,vakars
1335,Nacht::N,gece,вой
1336,Nacht::N,gece,nakts
1337,Woche::N,hafta,вежон
1338,Woche::N,hafta,nedēļa
1339,Monat::N,ay,тӧлысь
1340,Monat::N,ay,mēnesis
1341,Jahr::N,yıl,во
1342,Jahr::N,yıl,gads
1343,Jahr::N,sene,во
1344,Jahr::N,sene,gads
1345,Frühling::N,ilkbahar,тулыс
1346,Frühling::N,ilkbahar,pavasaris
1347,Sommer::N,yaz,гожӧм
1348,Sommer::N,yaz,vasara
1349,Herbst::N,güz,ар
1350,Herbst::N,güz,rudens
1351,Herbst::N,sonbahar,ар
1352,Herbst::N,sonbahar,rudens
1353,Winter::N,kış,тӧв
1354,Winter::N,kış,ziema
1355,Januar::N,ocak,тӧв шӧр
1356,Januar::N,ocak,janvāris
1357,Februar::N,şubat,урасьӧм
1358,Februar::N,şubat,februāris
1359,März::N,mart,рака
1360,März::N,mart,marts
1361,April::N,nisan,кос му
1362,April::N,nisan,aprīlis
1363,Mai::N,mayıs,ода-кора
1364,Mai::N,mayıs,maijs
1365,Juni::N,haziran,лӧддза-номъя
1366,Juni::N,haziran,jūnijs
1367,Juli::N,temmuz,сора
1368,Juli::N,temmuz,jūlijs
1369,August::N,ağustos,моз
1370,August::N,ağustos,augusts
1371,September::N,eylül,кӧч
1372,September::N,eylül,septembris
1373,Oktober::N,ekim,йирым
1374,Oktober::N,ekim,oktobris
1375,November::N,kasım,вӧльгым
1376,November::N,kasım,novembris
1377,Dezember::N,aralık,ӧшым
1378,Dezember::N,aralık,decembris
1379,Montag::N,pazartesi,выльлун
1380,Montag::N,pazartesi,pirmdiena
1381,Dienstag::N,salı,воторник
1382,Dienstag::N,salı,otrdiena
1383,Mittwoch::N,çarşamba,середа
1384,Mittwoch::N,çarşamba,trešdiena
1385,Donnerstag::N,perşembe,четверг
1386,Donnerstag::N,perşembe,ceturtdiena
1387,Freitag::N,cuma,пекнича
1388,Freitag::N,cuma,piektdiena
1389,Samstag::N,cumartesi,субӧта
1390,Samstag::N,cumartesi,sestdiena
1391,Sonntag::N,pazar,вӧскресенньӧ
1392,Sonntag::N,pazar,svētdiena
1393,groß::A,büyük,ыджыд
1394,groß::A,büyük,dižs
1395,groß::A,büyük,liels
1396,klein::A,ufak,ичӧт
1397,klein::A,ufak,mazs
1398,klein::A,küçük,ичӧт
1399,klein::A,küçük,mazs
1400,lang::A,uzun,кузь
1401,lang::A,uzun,garš
1402,kurz::A,kısa,дженьыд
1403,kurz::A,kısa,īss
1404,breit::A,enli,ота
1405,breit::A,enli,паськыд
1406,breit::A,enli,plats
1407,breit::A,geniş,ота
1408,breit::A,geniş,паськыд
1409,breit::A,geniş,plats
1410,schmal::A,dar,оттӧм
1411,schmal::A,dar,tievs
1412,dicht::A,sık,сук
1413,dicht::A,sık,blīvs
1414,dicht::A,yoğun,сук
1415,dicht::A,yoğun,blīvs
1416,dick[Gegenstand]::A,kalın,кыз
1417,dick[Gegenstand]::A,kalın,biezs
1418,dick[Gegenstand]::A,iri,кыз
1419,dick[Gegenstand]::A,iri,biezs
1420,dünn::A,ince,вӧсни
1421,dünn::A,ince,вӧсньыд
1422,dünn::A,ince,plāns
1423,fein::A,ince,посни
1424,fein::A,ince,smalks
1425,fein::A,narin,посни
1426,fein::A,narin,smalks
1427,fest::A,sabit,зумыд
1428,fest::A,sabit,tvirts
1429,fest::A,sabit,noturīgs
1430,fest::A,sağlam,зумыд
1431,fest::A,sağlam,tvirts
1432,fest::A,sağlam,noturīgs
1433,flach::A,düz,плавкӧс
1434,flach::A,düz,тшӧтшкӧс
1435,flach::A,düz,lēzens
1436,flach::A,düz,līdzens
1437,flach::A,yassı,плавкӧс
1438,flach::A,yassı,тшӧтшкӧс
1439,flach::A,yassı,lēzens
1440,flach::A,yassı,līdzens
1441,glatt::A,düz,вольк
1442,glatt::A,düz,мольыд
1443,glatt::A,düz,gluds
1444,glatt::A,düz,slidens
1445,hart::A,katı,зумыд
1446,hart::A,katı,ciets
1447,weich::A,yumuşak,небыд
1448,weich::A,yumuşak,mīksts
1449,rund::A,yuvarlak,гӧгрӧс
1450,rund::A,yuvarlak,apaļš
1451,spitz::A,sivri,ёсь йыла
1452,spitz::A,sivri,smails
1453,scharf::A,keskin,ёсь
1454,scharf::A,keskin,ass
1455,stumpf::A,kör,ныж
1456,stumpf::A,kör,truls
1457,stumpf::A,kör,strups
1458,schwer::A,ağır,сьӧкыд
1459,schwer::A,ağır,smags
1460,schön::A,güzel,мича
1461,schön::A,güzel,лӧсьыд
1462,schön::A,güzel,daiļš
1463,schön::A,güzel,skaists
1464,heiß::A,kızgın,пӧсь
1465,heiß::A,kızgın,karsts
1466,warm::A,sıcak,шоныд
1467,warm::A,sıcak,silts
1468,kalt::A,soğuk,кӧдзыд
1469,kalt::A,soğuk,salts
1470,kalt::A,soğuk,auksts
1471,kühl::A,serin,юзыд
1472,kühl::A,serin,ыркыд
1473,kühl::A,serin,vēss
1474,kühl::A,serin,dzestrs
1475,frisch::A,taze,выль
1476,frisch::A,taze,svaigs
1477,feucht::A,nemli,уль
1478,feucht::A,nemli,mitrs
1479,feucht::A,nemli,drēgns
1480,feucht::A,rutubetli,уль
1481,feucht::A,rutubetli,mitrs
1482,feucht::A,rutubetli,drēgns
1483,nass::A,yaş,ва
1484,nass::A,yaş,slapjš
1485,nass::A,ıslak,ва
1486,nass::A,ıslak,slapjš
1487,trocken::A,kuru,кос
1488,trocken::A,kuru,sauss
1489,voll::A,dolu,кыз
1490,voll::A,dolu,pilns
1491,voll::A,dolmuş,кыз
1492,voll::A,dolmuş,pilns
1493,leer::A,boş,куш
1494,leer::A,boş,тыртӧм
1495,leer::A,boş,tukšs
1496,offen::A,açık,восьса
1497,offen::A,açık,vaļējs
1498,offen::A,açık,atvērts
1499,geschlossen::A,kapalı,пӧдса
1500,geschlossen::A,kapalı,slēgts
1501,sauber::A,pak,сӧстӧм
1502,sauber::A,pak,tīrs
1503,sauber::A,pak,spodrs
1504,sauber::A,temiz,сӧстӧм
1505,sauber::A,temiz,tīrs
1506,sauber::A,temiz,spodrs
1507,schmutzig::A,pis,няйт
1508,schmutzig::A,pis,netīrs
1509,schmutzig::A,pis,dubļains
1510,schmutzig::A,kirli,няйт
1511,schmutzig::A,kirli,netīrs
1512,schmutzig::A,kirli,dubļains
1513,roh::A,çiğ,уль
1514,roh::A,çiğ,jēls
1515,reif::A,olgun,кисьмӧм
1516,reif::A,olgun,gatavs
1517,reif::A,olgun,nobriedis
1518,lecker::A,lezzetli,чӧскыд
1519,lecker::A,lezzetli,gards
1520,lecker::A,lezzetli,garšīgs
1521,süß::A,tatlı,юмов
1522,süß::A,tatlı,чӧскыд
1523,süß::A,tatlı,salds
1524,süß::A,şekerli,юмов
1525,süß::A,şekerli,чӧскыд
1526,süß::A,şekerli,salds
1527,bitter::A,acı,курыд
1528,bitter::A,acı,sūrs
1529,bitter::A,acı,rūgts
1530,sauer::A,ekşi,шома
1531,sauer::A,ekşi,skābs
1532,hell::A,aydınlık,югыд
1533,hell::A,aydınlık,gaišs
1534,dunkel::A,karanlık,пемыд
1535,dunkel::A,karanlık,tumšs
1536,schwarz::A,kara,сьӧд
1537,schwarz::A,kara,melns
1538,schwarz::A,siyah,сьӧд
1539,schwarz::A,siyah,melns
1540,weiß::A,ak,еджыд
1541,weiß::A,ak,balts
1542,weiß::A,beyaz,еджыд
1543,weiß::A,beyaz,balts
1544,rot::A,kırmızı,гӧрд
1545,rot::A,kırmızı,sarkans
1546,gelb::A,sarı,виж
1547,gelb::A,sarı,dzeltens
1548,blau::A,mavi,лӧз
1549,blau::A,mavi,zils
1550,grün::A,yeşil,веж
1551,grün::A,yeşil,турунвиж
1552,grün::A,yeşil,zaļš
1553,grau::A,boz,руд
1554,grau::A,boz,pelēks
1555,bunt::A,renkli,сера
1556,bunt::A,renkli,raibs
1557,bunt::A,renkli,krāsains
1558,billig::A,ucuz,донтӧг
1559,billig::A,ucuz,lēts
1560,teuer::A,pahalı,дона
1561,teuer::A,pahalı,dārgs
1562,wertvoll::A,değerli,дона
1563,wertvoll::A,değerli,vērtīgs
1564,blind::A,kör,синтӧм
1565,blind::A,kör,akls
1566,taub::A,sağır,пельтӧм
1567,taub::A,sağır,kurls
1568,kräftig::A,dinç,вынйӧра
1569,kräftig::A,dinç,spēcīgs
1570,kräftig::A,kuvvetli,вынйӧра
1571,kräftig::A,kuvvetli,spēcīgs
1572,stark::A,güçlü,ён
1573,stark::A,güçlü,вына
