,Concept_ID,mhr,mrj
688,schlank::A,йоштката́,яштака
689,schlank::A,яжу́,яштака
690,hübsch::A,чеве́р,сӹлнӹ
691,hübsch::A,чеве́р,олмыдшы
692,böse::A,шы́де,шӹдӓн
693,dumm::A,аҥыра́,окмак
694,faul::A,його,ялахай
695,fleißig::A,ты́ршыше,пӓшам яратышы
696,geizig::A,чаҥга́,шык
697,klug::A,уша́н,ышан
698,geschickt::A,уста́,мастар
699,lieb::A,ала́л,тыри
700,lustig::A,весела́,мындыр
701,lustig::A,весела́,сусу
702,sanft::A,ны́жылге,йӹвӹжӓ
703,hungrig::A,шу́жышо,шужышы
704,krank::A,че́рле,церлӹ
705,krank::A,че́рле,хворой
706,nackt::A,чарама́т,цӓрӓ
707,traurig::A,ойга́н,сы́лыкан
708,traurig::A,ойга́н,кымы́лдымы
709,lebendig::A,и́лыше,живой
710,gut::A,сай,яжо
711,schlecht::A,уда́,уда
712,schlecht::A,уда́,худа
713,schlecht::A,шӱ́кшӧ,уда
714,schlecht::A,шӱ́кшӧ,худа
715,richtig::A,чы́нле,вургамла
716,schlimm::A,аля́к,йӹрнык
717,schlimm::A,тыра́н,йӹрнык
718,wahr::A,чы́нле,настоящий
719,wahr::A,чы́нле,настояшый
720,wahr::A,настоя́щий,настоящий
721,wahr::A,настоя́щий,настояшый
722,alt::A,то́што,шонгы
723,neu::A,у,у
724,ehemalig::A,о́нчычсо,тошты
725,ehemalig::A,онда́кысе,тошты
726,alt[Lebewesen]::A,шо́нто,ӹлалшӹ
727,jung::A,са́мырык,нöргӹ
728,jung::A,са́мырык,молода
729,arm::A,нужна́,укеӓн
730,reich::A,поя́н,паян
731,reich::A,поя́н,пурлыкан
732,bekannt::A,па́лыме,палӹмӹ
733,berühmt::A,лӱ́млӧ,лӹмлы
734,fremd::A,йот,эдемӹн
735,verschieden::A,тӱ́рлӧ,тӹрлӹ
736,nah::A,ли́шыл,лишӹл
737,fern::A,тора́,мӹндӹр
738,fern::A,мӱ́ндыр,мӹндӹр
739,linker::A,шола́,шалахай
740,rechter::A,пурла́,вургамла
741,anderer::A,вес,вес
742,anderer::A,вес,весӹ
743,anderer::A,мо́ло,вес
744,anderer::A,мо́ло,весӹ
745,erster::A,и́кымше,икшӹ
746,erster::A,и́кымше,икӹмшӹ
747,zweiter::A,ко́кымшо,кокшы
748,dritter::A,ку́мшо,кымшы
749,letzter::A,пыта́ртыш,остатка
750,allein::ADV,шкет,иктӹ
751,allein::ADV,шкет,иктӹт
752,auf einmal::ADV,икана́ште,тöрöк
753,zusammen::ADV,пырля́,икараш
754,zusammen::ADV,пырля́,цымырын
755,lange::ADV,кужу́н,кужын
756,plötzlich::ADV,кенета́,трӱк
757,sofort::ADV,кызыта́к,полт
758,sofort::ADV,кызыта́к,тöрöк
759,sofort::ADV,кызыта́к,тӹшӓкок
760,später::ADV,варара́к,вара
761,jetzt::ADV,ы́нде,
762,jetzt::ADV,кы́зыт,
763,heute::ADV,та́че,тагачы
764,morgen::ADV,эрла́,иргод
765,morgen::ADV,эрла́,иргодым
766,bald::ADV,вашке́,чӹнь
767,bald::ADV,вашке́,вӓшке
768,bald::ADV,вашке́,выртышты
769,dann::ADV,вара́,пакыла
770,gestern::ADV,теҥге́че,тенгечӹ
771,einst::ADV,икана́,икӓнӓ
772,damals::ADV,туна́м,тӹнӓм
773,danach::ADV,вара́,пакыла
774,vorher::ADV,о́нчыч,перви
775,zuerst::ADV,онда́к,андак
776,einmal::ADV,икана́,гӓнӓк
777,einmal::ADV,икана́,гӓнӓ
778,manchmal::ADV,ка́шын,кынамжы
779,manchmal::ADV,кокла́н,кынамжы
780,oft::ADV,чӱ́чкыдын,чӹчкӹдӹн
781,immer::ADV,эре́,со
782,immer::ADV,эре́,соок
783,immer::ADV,ту́тыш,со
784,immer::ADV,ту́тыш,соок
785,niemals::ADV,ок нигуна́м,нинам
786,niemals::ADV,ок нигуна́м,нигынам
787,niemals::ADV,ок нигуна́м,нигынамат
788,hier::ADV,ты́ште,тиштӹ
789,hierhin::ADV,ты́шке,тишкӹ
790,hierhin::ADV,тыш,тишкӹ
791,von hier::ADV,тыше́ч,тишец
792,von hier::ADV,тыше́ч,тишецӹн
793,von hier::ADV,тыве́ч,тишец
794,von hier::ADV,тыве́ч,тишецӹн
795,dort::ADV,ту́што,тӹштӹ
796,dorthin::ADV,туш,тӹшкӹ
797,dorthin::ADV,туш,тӹшкӹлӓ
798,dorthin::ADV,ту́шко,тӹшкӹ
799,dorthin::ADV,ту́шко,тӹшкӹлӓ
800,geradeaus::ADV,вик,вик
801,geradeaus::ADV,вик,тура
802,vorwärts::ADV,о́нчыко,анзыкы
803,rückwärts::ADV,шеҥге́к,мӹнгеш
804,zurück::ADV,мӧҥге́ш,мӹнгеш
805,unten::ADV,ӱ́лнӧ,ӱлнӹ
806,unten::ADV,ӱ́лнӧ,лӹвӓлнӹ
807,unten::ADV,йыма́лне,ӱлнӹ
808,unten::ADV,йыма́лне,лӹвӓлнӹ
809,hinab::ADV,йыма́к,ӱлӹкӹ
810,hinab::ADV,йыма́к,лӹвӓкӹ
811,oben::ADV,кӱ́шнӧ,вӹлнӹ
812,oben::ADV,ӱмба́лне,вӹлнӹ
813,hinauf::ADV,кӱ́ш,кӱшкӹлӓ
814,hinauf::ADV,кӱ́ш,кӱш
815,hinauf::ADV,кӱ́шкӧ,кӱшкӹлӓ
816,hinauf::ADV,кӱ́шкӧ,кӱш
817,überall::ADV,чыла́ вере́,йӹлт
818,überall::ADV,чыла́ вере́,цилӓ вӓре
819,nicht::ADV,ок,уке
820,nicht::ADV,о́геш,уке
821,ein wenig::ADV,изи́ш,изиш
822,ein wenig::ADV,изи́ш,иклаштык
823,kaum::ADV,пыкше́,цылик
824,kaum::ADV,пыкше́,чучок-чучок
825,sehr::ADV,чот,чоте
826,so::ADV,тыге́,тенге
827,so::ADV,тыге́,тенгелӓ
828,noch::ADV,а́ле,мол
829,noch::ADV,а́ле,моло
830,nur::ADV,гына́,веле
831,schon::ADV,ы́нде,уже
832,schon::ADV,ы́нде,ӹнде
833,wieder::ADV,ада́к,уэш
834,vergebens::ADV,ара́м,зря
835,vergebens::ADV,ара́м,ӹзрӓ
836,vergebens::ADV,ара́м,ӹзӹрӓ
837,vor::PRP,о́нчыч,анзыц
838,vor::PRP,о́нчыч,анзыцын
839,hinter::PRP,шеҥге́лне,шайылан
840,hinter::PRP,шеҥге́лне,шайылный
841,unter::PRP,йыма́лне,лӹвӓкӹ
842,durch::PRP,вошт,вашт
843,neben::PRP,вокте́н,сага
844,zwischen::PRP,кокла́ште,лош
845,zwischen::PRP,кокла́ште,лошкы
846,wegen::PRP,верч,мычыц
847,dies::PRN,ти́де,тидӹ
848,dies::PRN,ти́де,ти
849,das::PRN,са́де,тидӹ
850,das::PRN,са́де,ти
851,alles::PRN,чыла́,цилӓ
852,ich::PRN,мый,мый
853,du::PRN,тый,тӹнь
854,er::PRN,ту́до,тӹдӹ
855,wir::PRN,ме,мӓ
856,ihr::PRN,те,вӓ
857,sie::PRN,ну́но,нӹнӹ
858,was::FPRN,мо,ма
859,wer::FPRN,кӧ,кӱ
860,wo::FADV,куша́н,кышан
861,wo::FADV,куша́н,кыштакен
862,wohin::FADV,куш,кышкы
863,wohin::FADV,ку́шко,кышкы
864,wie::FADV,кузе́,кыце
865,warum::FADV,мо,малын
866,warum::FADV,мола́н,малын
867,wieviel::FNUM,куна́р,кынар
868,wieviel::FNUM,куна́р,кынары
869,wieviel::FNUM,куна́р,кынаркы
870,eins::NUM,ик,иктӹ
871,eins::NUM,ик,иктӹт
872,zwei::NUM,ко́кыт,кок
873,zwei::NUM,ко́кыт,кокты
874,drei::NUM,кум,кым
875,drei::NUM,кум,кымыт
876,vier::NUM,ныл,нӹл
877,fünf::NUM,вич,вӹц
878,sechs::NUM,куд,куд
879,sechs::NUM,куд,кудытмозн
880,sieben::NUM,шым,шӹм
881,sieben::NUM,шым,шӹмӹт
882,acht::NUM,канда́ш,кӓндӓкш
883,acht::NUM,канда́ш,кӓндӓкшӹ
884,neun::NUM,инде́ш,ӹндекшшӱдӹ
885,zehn::NUM,лу,лу
886,elf::NUM,лати́к,луатик
887,elf::NUM,лати́к,луатиктӹ
888,zwölf::NUM,латко́к,луаткок
889,zwölf::NUM,латко́к,луаткокты
890,zwanzig::NUM,ко́ло,коклы
891,dreißig::NUM,ку́мло,кымлы
892,vierzig::NUM,ны́лле,нӹллӹ
893,fünfzig::NUM,ви́тле,вӹцлӹ
894,sechzig::NUM,ку́дло,кудлу
895,siebzig::NUM,шы́мле,шӹмлу
896,achtzig::NUM,канда́шле,кӓндӓкшлу
897,neunzig::NUM,инде́шле,ӹндекшлу
898,hundert::NUM,шӱ́дӧ,шӱдӹ
899,tausend::NUM,тӱже́м,тӹжем
900,und::CNJ,да,дöн
901,und::CNJ,ден,дöн
902,oder::CNJ,я,льывы
903,oder::CNJ,а́ле,льывы
904,stehen::V,шога́ш,шалшаг
905,sitzen::V,шинча́ш,шӹнзӓш
906,liegen::V,кия́ш,киӓш
907,hängen::V,кеча́ш,кечӓш
908,werden::V,лия́ш,шагалаш
909,passieren::V,лия́ш,ӹштӓ́лтӓш
910,beginnen::V,тӱҥгала́ш,тӹнгӓлӓлтӓш
911,enden::V,пыта́ш,пӹтӓш
912,wechseln::V,вашталта́ш,весемӓш
913,wechseln::V,вашталта́ш,весемӓлтӓш
914,aufgehen[Sonne]::V,лекта́ш,авараш
915,untergehen[Sonne]::V,шинча́ш,шӹ́нзӓш
916,scheinen[Sonne]::V,волгалта́ш,сотемдӓрӓш
917,donnern::V,кӱдырта́ш,хӹдӹртӓш
918,donnern::V,сургалта́ш,хӹдӹртӓш
919,wehen::V,пуа́ш,ӹфӹлӓш
920,strömen::V,шийалтара́ш,йогащ
921,fließen::V,йога́ш,йогащ
922,sich drehen::V,пӧрда́ш,пöрдӓш
923,schwanken::V,лӱҥга́ш,лыпшалташ
924,schwanken::V,тайныла́ш,лыпшалташ
925,schwingen::V,рӱпшалта́ш,кӓчӓйӓш
926,fallen::V,воза́ш,кенвазаш
927,fallen::V,воза́ш,шынгалташ
928,fallen::V,йӧрла́ш,кенвазаш
929,fallen::V,йӧрла́ш,шынгалташ
930,brennen::V,йӱла́ш,йылаш
931,rauchen::V,шикша́ш,шыпшаш
932,regnen::V,йӱра́ш,юраш
933,gefrieren::V,кылма́ш,гӓш
934,gefrieren::V,кылма́ш,кӹлмаш
935,gefrieren::V,ияҥа́ш,гӓш
936,gefrieren::V,ияҥа́ш,кӹлмаш
937,tauen::V,шула́ш,шылаш
938,schmelzen::V,лева́ш,шӹрӓнӓш
939,trocknen::V,кошка́ш,кошкаш
940,sieden::V,шола́ш,шолаш
941,faulen::V,шӱя́ш,шӱӓш
942,verfaulen::V,шӱйы́н шуа́ш,йӓнгӓрӓлтӓш
943,reißen::V,кӱрла́ш,кышкедӓлтӓш
944,versinken::V,пуре́н кая́ш,ва́лаш
945,vergehen::V,эрте́н кая́ш,эртӓш
946,erscheinen::V,толы́н лекта́ш,каяш
947,verschwinden::V,йома́ш,ямаш
948,sinken::V,пуча́ш,пычаш
949,abnehmen::V,пуча́ш,чӹдемӓш
950,abnehmen::V,пуча́ш,кöтӹргӓш
951,zunehmen::V,шукема́ш,когоэмӓш
952,steigen::V,нӧлталта́ш,лӱлта́лташ
953,wachsen::V,кушка́ш,кушкаш
954,glänzen::V,йылгыжа́ш,йӹлгӹжӓш
955,funkeln::V,чолга́ш,валгалташ
956,lärmen::V,рӱшка́ш,юкланаш
957,läuten::V,мура́ш,цоргаш
958,klingeln::V,йыҥгырта́ш,цоргаш
959,klirren::V,чылдыртата́ш,цонгырталгаш
960,brausen::V,лӱшка́ш,ышдымыла́наш
961,rauschen::V,лыжга́ш,шу́жгаш
962,klingen::V,йоҥга́ш,йо́нгаш
963,bellen::V,опта́ш,опташ
964,heulen::V,урмыжа́ш,урмыжаш
965,blasen::V,пуала́ш,ӹфӹлӓш
966,pfeifen::V,шӱ́шкаш,ши́шкаш
967,schreien::V,кычкыра́ш,уташ
968,schreien::V,кычкыра́ш,саслаш
969,schreien::V,кычкыра́ш,варгынзаш
970,stöhnen::V,йыҥыса́ш,ӹнгӹрӓш
971,zittern::V,чытыра́ш,цӹтӹрӓш
972,leben::V,ила́ш,ӹлӓш
973,geboren werden::V,шоча́ш,шачаш
974,atmen::V,шӱла́ш,шӱлӓш
975,trinken::V,йӱа́ш,йӱӓш
976,essen::V,кочка́ш,качкаш
977,schlucken::V,нела́ш,нелӓш
978,müde werden::V,ноя́ш,янгылаш
979,einschlafen::V,мале́н колта́ш,амален кеӓш
980,schlafen::V,мала́ш,амалаш
981,aufwachen::V,помыжалта́ш,понгыжалташ
982,aufstehen::V,кынела́ш,кӹньӹл шагалаш
983,sich erholen::V,кана́ш,кӓнаш
984,krank werden::V,черлане́н воза́ш,церлӓнен вазаш
985,krank sein::V,черлане́н кия́ш,церлӓнӓш
986,krank sein::V,черлане́н кия́ш,ясланаш
987,krank sein::V,черлане́н кия́ш,ясыланаш
988,schmerzen::V,коршта́ш,каршташ
989,husten::V,кокыра́ш,кахыраш
990,genesen::V,тӱрла́ш,паремӓш
991,genesen::V,тӱрла́ш,тöрлӓнӓш
992,genesen::V,тазаҥа́ш,паремӓш
993,genesen::V,тазаҥа́ш,тöрлӓнӓш
994,sterben::V,кола́ш,вазын колаш
995,umkommen::V,вуй йома́ш,пӹтӓш
996,sich bewegen::V,кошта́ш,кашташ
997,sich rühren::V,тарвана́ш,тӓрвӓнӓш
998,sich erheben::V,кынела́ш,кӹньӹлӓш
999,sich setzen::V,шинча́ш,шӹнзӓш
1000,hinfallen::V,йӧрла́ш,кенвазаш
1001,hinfallen::V,йӧрла́ш,шынгалташ
1002,laufen::V,кошта́ш,кашташ
1003,schreiten::V,ошкыла́ш,ашкедӓш
1004,spazierengehen::V,гуля́яш,мадын кашташ
1005,eilen::V,вашка́ш,вӓшкӓш
1006,sich beeilen::V,вашкешта́ш,вӓшкӓш
1007,sich beeilen::V,вашкешта́ш,талашаш
1008,sausen::V,юлтка́ш,хойхаланаш
1009,sausen::V,юлтка́ш,хояш
1010,rennen::V,куржтала́ш,кыргыжаш
1011,springen::V,тӧршта́ш,тӹршештӓш
1012,klettern::V,кӱза́ш,ку́заш
1013,schaukeln::V,лӱҥгалта́ш,лыпшалташ
1014,kriechen::V,нушка́ш,авалянаш
1015,kriechen::V,нушка́ш,ньыжиклӓш
1016,schwimmen::V,ия́ш,илӓш
1017,tauchen::V,шуҥгалта́ш,цымаш
1018,rudern::V,удыра́ш,шуалташ
1019,fahren::V,кудала́ш,кеӓш
1020,fliegen::V,чоҥешта́ш,чонгештӓш
1021,gehen::V,кая́ш,кеӓш
1022,weggehen::V,кораҥа́ш,кеӓш
1023,abfahren::V,лекта́ш,кеӓш
1024,anhalten::V,чарна́ш,цӓрнӓш
1025,hineingehen::V,пура́ш,пыраш
1026,eintreten::V,пура́ш,пыраш
1027,kommen::V,тола́ш,толаш
1028,ankommen::V,шуа́ш,шоаш
1029,zurückkommen::V,пӧртыла́ш,пöртӹлӓш
1030,bleiben::V,кода́ш,кодаш
1031,warten::V,вуча́ш,вычаш
1032,erwarten::V,вуча́ш,вычаш
1033,suchen::V,кычала́ш,кӹчӓлӓш
1034,finden::V,муа́ш,моаш
1035,versuchen::V,толаша́ш,путаяш
1036,versuchen::V,толаша́ш,цацаш
1037,vorbereiten::V,ямдыла́ш,поспейӹктӓш
1038,lieben::V,йӧрата́ш,яраташ
1039,mögen::V,йӧрата́ш,яраташ
1040,lachen::V,воштыла́ш,ваштылаш
1041,rühren::V,ку́мыл тарвата́ш,тӓрвӓтӓш
1042,weinen::V,шорта́ш,мӓгӹрӓш
1043,schimpfen::V,каргаша́ш,свырседӓлӓш
1044,sich ärgern::V,сыра́ш,шӹдешкӓш
1045,sich fürchten::V,лӱда́ш,лӱдӓш
1046,fürchten::V,лӱда́ш,лӱдӓш
1047,fliehen::V,куржа́ш,кыргыжаш
1048,flüchten::V,куржа́ш,кыргыж шӹлӓш
1049,sehen::V,ужа́ш,ужаш
1050,anschauen::V,онча́ш,анжалаш
1051,ansehen::V,эскера́ш,анжаш
1052,hören::V,кола́ш,колаш
1053,zuhören::V,колышта́ш,колышташ
1054,probieren::V,тамла́ш,тотештӓш
1055,probieren::V,тамла́ш,подыл анжаш
1056,riechen::V,ӱпшынча́ш,ӱпшӹнзӓш
1057,fühlen::V,шижа́ш,шижӓш
1058,scheinen::V,чуча́ш,каяш
1059,zu sehen sein::V,коя́ш,каяш
1060,vernehmen::V,кола́ш,колын колташ
1061,frieren::V,кылма́ш,кӹлмаш
1062,frieren::V,кылма́ш,тӹнгӹргӓш
1063,tun::V,ышта́ш,ӹштӓш
1064,können::V,мошта́ш,кердӓш
1065,wollen::V,тӱна́ш,жалаяш
1066,anfangen::V,тӱҥала́ш,тӹнгӓлӓш
1067,beenden::V,пытара́ш,пӹтӓрӓш
1068,aufhören::V,чарна́ш,цӓрнӓш
1069,gelingen::V,сай лекта́ш,цӓш лиӓш
1070,geraten::V,лекта́ш,лиӓш
1071,öffnen::V,поча́ш,пачаш
1072,schließen::V,петыра́ш,чӱчӓш
1073,stellen::V,шында́ш,шӹндӓш
1074,setzen::V,шында́ш,шӹндӓш
1075,legen::V,опта́ш,опташ
1076,legen::V,опта́ш,пиштӓш
1077,legen::V,пышта́ш,опташ
1078,legen::V,пышта́ш,пиштӓш
1079,berühren::V,тӱка́ш,тӹкӓлӓш
1080,verbinden::V,пида́ш,пидӓш
1081,bedecken::V,леведа́ш,леведӓш
1082,aufhängen::V,сака́ш,сӓкӓш
1083,anzünden::V,чӱкта́ш,чӱктӓш
1084,aufheben::V,нӧлтала́ш,кузыкташ
1085,zurücklassen::V,кода́ш,кодаш
1086,verlieren::V,йомдара́ш,ямдаш
1087,fallen lassen::V,воза́ш,кенвацтараш
1088,machen::V,ышта́ш,ӹштӓш
1089,herstellen::V,ямдыла́ш,йӓмдӹлӓш
1090,bauen::V,чоҥа́ш,ӹштӓш
1091,reparieren::V,ачала́ш,чиняш
1092,reparieren::V,ачала́ш,алалаш
1093,verbessern::V,саемда́ш,яжоэмден шӹндӓш
1094,ändern::V,весемда́ш,вашталташ
1095,graben::V,кӱнча́ш,капаяш
1096,beugen::V,пӱгырта́ш,лывырташ
1097,beugen::V,пӱгырта́ш,каклярташ
1098,biegen::V,лывырта́ш,лывырташ
1099,drehen::V,пӱтыра́ш,сӓрӓш
1100,drehen::V,пӱтыра́ш,сӓрӹкӓлӓш
1101,wenden::V,ирала́ш,сӓрӓлӓш
1102,umdrehen::V,савырала́ш,сӓрӓлӓш
1103,heben::V,нӧлта́ш,лӱктӓш
1104,hochheben::V,нӧлта́ш,кузыкташ
1105,ergreifen::V,руалта́ш,хватяш
1106,halten::V,куча́ш,кычаш
1107,drücken::V,иша́ш,темдӓш
1108,drücken::V,темда́ш,темдӓш
1109,schieben::V,шӱкала́ш,шӹкӓш
1110,kratzen::V,удыра́ш,нӹжӓш
1111,lecken::V,нула́ш,нылаш
1112,beißen::V,пура́ш,пыралаш
1113,abreißen::V,кӱрла́ш,кӹрӓш
1114,abreißen::V,кӱрла́ш,кышкед нӓлӓш
1115,abschneiden::V,пӱчка́ш,шулаш
1116,abschneiden::V,пӱчка́ш,лаштыклаш
1117,binden::V,кылда́ш,пидӓш
1118,stecken::V,шуралта́ш,шыралаш
1119,brechen::V,тодышта́ш,тодылаш
1120,brechen::V,тодышта́ш,пыдырташ
1121,klopfen::V,кыра́ш,рушткаш
1122,hauen::V,тӱя́ш,шелӹштӓш
1123,kleben::V,клеитла́ш,клейӓш
1124,reiben::V,йыга́ш,нӹжӓш
1125,reiben::V,туржала́ш,нӹжӓш
1126,streichen::V,шӱра́ш,шӹрӓш
1127,schleifen::V,шума́ш,шымаш
1128,schleifen::V,яна́ш,шымаш
1129,schneiden::V,пӱчка́ш,пӹчкӓш
1130,rütteln::V,рӱза́ш,мыльгыкташ
1131,schütteln::V,почка́ш,цӹтӹртӓш
1132,schütteln::V,почка́ш,мыльгыкташ
1133,schwenken::V,рӱза́ш,машыяш
1134,schütten::V,опта́ш,опталаш
1135,füllen::V,тема́ш,темӓш
1136,einwickeln::V,вӱдыла́ш,пӹтӹрӓ́лӓш
1137,tragen::V,нумала́ш,намалаш
1138,schleppen::V,шӱдыра́ш,шӹдӹрӓш
1139,ziehen::V,шупша́ш,шыпшаш
1140,aufbewahren::V,арала́ш,перегӓш
1141,werfen::V,шуа́ш,кӹшкӓш
1142,werfen::V,кышка́ш,кӹшкӓш
1143,fangen::V,куча́ш,кычаш
1144,packen::V,руалта́ш,хватяш
1145,verstecken::V,тоя́ш,шӹлтӓш
1146,teilen::V,пӧла́ш,пайылаш
1147,schicken::V,колта́ш,колташ
1148,bringen::V,конда́ш,кандаш
1149,hinzufügen::V,ешара́ш,
1150,bekommen::V,нала́ш,лыкташ
1151,erhalten::V,нала́ш,получаяш
1152,nehmen::V,нала́ш,налаш
1153,wählen::V,сайла́ш,айыраш
1154,auswählen::V,таҥгла́ш,айыраш
1155,bewahren::V,сакла́ш,перегӓш
1156,behindern::V,чаракла́ш,мешӓйӓш
1157,verderben::V,пужа́ш,портяш
1158,beschädigen::V,пужа́ш,шушырташ
1159,zerbrechen::V,пудырта́ш,пыдырташ
1160,zerreißen::V,кӱрла́ш,кӹрӓш
1161,zerstören::V,шалата́ш,шӓлӓтӓш
1162,verbrennen::V,йӱлата́ш,йылаташ
1163,verbrennen::V,йӱлата́ш,йылалташ
1164,geben::V,пуа́ш,пуаш
1165,reichen::V,пуа́ш,пуаш
1166,schenken::V,пӧлекла́ш,подараш
1167,versprechen::V,сӧра́ш,сöрӓш
1168,wünschen::V,тылана́ш,жалаяш
1169,loben::V,мокта́ш,хваляш
1170,küssen::V,шупшала́ш,шышшалаш
1171,wiegen::V,рӱпша́ш,лӱнгӓлтӓш
1172,zudecken::V,леведа́ш,пиштӓш
1173,wecken::V,помыжалтара́ш,понгыжалтараш
1174,zeigen::V,ончыкта́ш,анжыкташ
1175,führen::V,вӱда́ш,видӓш
1176,lehren::V,туныкта́ш,тымдаш
1177,unterrichten::V,туныкта́ш,тымдаш
1178,aufziehen::V,орышта́ш,кушташ
1179,leiten::V,вӱда́ш,видӓш
1180,leiten::V,вӱда́ш,вуйлаташ
1181,leiten::V,вӱда́ш,вуйлалташ
1182,leiten::V,вуйлата́ш,видӓш
1183,leiten::V,вуйлата́ш,вуйлаташ
1184,leiten::V,вуйлата́ш,вуйлалташ
1185,antreiben::V,поктыла́ш,талаштараш
1186,lassen::V,-та́ш,-ыкт
1187,einladen::V,ӱжа́ш,ӱжӓш
1188,vereinigen::V,иктешла́ш,иктештӓш
1189,besuchen::V,то́лын кая́ш,толаш
1190,treffen::V,вашлия́ш,вӓшлиӓш
1191,treffen::V,вашлия́ш,вӓшлиӓлтӓш
1192,sich versammeln::V,погына́ш,цымыргаш
1193,sich versammeln::V,чумырга́ш,цымыргаш
1194,spielen::V,мода́ш,мадаш
1195,singen::V,мура́ш,мыраш
1196,tanzen::V,кушта́ш,кушташ
1197,sich trennen::V,ойырла́ш,айырлаш
1198,verlassen::V,кудалта́ш,шуаш
1199,retten::V,утара́ш,ытараш
1200,bewachen::V,орола́ш,оролаш
1201,schützen::V,арала́ш,перегӓш
1202,verteidigen::V,арала́ш,перегӓш
1203,sich schlagen::V,кредала́ш,шидӓлӓш
1204,sich schlagen::V,кредала́ш,шиэдӓлӓш
1205,schießen::V,лӱя́ш,лӱӓш
1206,siegen::V,сеҥа́ш,сӹнгӓш
1207,ärgern::V,сырыкта́ш,шӹдештӓрӓш
1208,schlagen::V,пера́ш,пӓрен колташ
1209,schlagen::V,пера́ш,хӹрӹктен колташ
1210,treten::V,тошка́ш,чымаш
1211,stechen::V,кера́ш,пышкылаш
1212,stoßen::V,шӱкала́ш,шыркедӓш
1213,stehlen::V,шолышта́ш,шолышт толаш
1214,stören::V,мешая́ш,ӓрештӹлӓш
1215,belästigen::V,толаштара́ш,кӓньӹсӹрлӓндӓрӓш
1216,belästigen::V,толаштара́ш,шытырланыкташ
1217,verbergen::V,шылта́ш,шӹлтӓш
1218,täuschen::V,ондала́ш,алталаш
1219,täuschen::V,ондала́ш,аталаш
1220,betrügen::V,ондала́ш,мошеньӹчӓйӓш
1221,töten::V,пушта́ш,пуштын шуаш
1222,wohnen::V,ила́ш,ӹлӓш
1223,arbeiten::V,пашалана́ш,пӓшӓлӓш
1224,arbeiten::V,пашалана́ш,ровотаяш
1225,arbeiten::V,паша́м ышта́ш,пӓшӓлӓш
1226,arbeiten::V,паша́м ышта́ш,ровотаяш
1227,sammeln::V,пога́ш,погаш
1228,pflücken::V,кӱра́ш,кӹрӓш
1229,jagen::V,сонарла́ш,охотничӓйӓш
1230,fischen::V,кол куча́ш,кол кычаш
1231,fassen::V,куча́ш,кычаш
1232,hüten::V,кӱта́ш,кӹтӓш
1233,treiben::V,покта́ш,шуруяш
1234,anbinden::V,йолышта́ш,ялшташ
1235,anbinden::V,йолышта́ш,ялышташ
1236,füttern::V,пукша́ш,пукшаш
1237,melken::V,лӱшта́ш,шыпшылаш
1238,hacken::V,руа́ш,роаш
1239,gießen::V,шава́ш,шӓвӓш
1240,reifen::V,кӱа́ш,кӱӓш
1241,reifen::V,кӱа́ш,поспейӓш
1242,zubereiten::V,ямдыла́ш,йӓмдӹлӓш
1243,kochen::V,шолта́ш,шолташ
1244,backen::V,кӱкташ,кӱктӓш
1245,braten::V,пуштыла́ш,жӓрӓш
1246,braten::V,жаритла́ш,жӓрӓш
1247,umrühren::V,луга́ш,намалаш
1248,stricken::V,пида́ш,пидӓш
1249,nähen::V,урга́ш,ыргаш
1250,färben::V,чиялта́ш,пидӓш
1251,reinigen::V,эрыкта́ш,чиӓлтӓш
1252,waschen::V,мушка́ш,мышкаш
1253,abwischen::V,ӱшта́ш,ӹштӓш
1254,spülen::V,шӱалта́ш,шӱӓлтӓш
1255,fegen::V,ӱшта́ш,ӹштӓш
1256,kehren::V,ӱшта́ш,ӹштӓш
1257,baden::V,йӱштыла́ш,нӱштӹлӓш
1258,sich waschen::V,мушкылта́ш,мышкылташ
1259,ausziehen::V,кудаша́ш,кыдашаш
1260,anziehen::V,чия́ш,чиӓш
1261,sich anziehen::V,чия́ш,чиӓш
1262,kämmen::V,шера́ш,шерӓш
1263,schmücken::V,тӱзата́ш,цеверемдӓш
1264,schmücken::V,чеверта́ш,цеверемдӓш
1265,sagen::V,ойла́ш,манаш
1266,sagen::V,ойла́ш,келесӓш
1267,sagen::V,каласа́ш,манаш
1268,sagen::V,каласа́ш,келесӓш
1269,sprechen::V,кутыра́ш,манаш
1270,reden::V,мутлана́ш,шайышташ
1271,sich unterhalten::V,кутыра́ш,хытыраш
1272,sich unterhalten::V,кутыра́ш,хытыргаш
1273,fragen::V,йода́ш,ядаш
1274,bitten::V,йода́ш,ядаш
1275,erzählen::V,ойла́ш,келесӓш
1276,mitteilen::V,увертара́ш,попаш
1277,mitteilen::V,увертара́ш,увертӓш
1278,mitteilen::V,увертара́ш,увертӓрӓш
1279,nennen::V,лӱмда́ш,лӹмдӓш
1280,rufen::V,ӱжа́ш,ӱжӓш
1281,prahlen::V,моктана́ш,хайзаш
1282,prahlen::V,моктана́ш,шаргаланаш
1283,übersetzen::V,кусара́ш,вашташ
1284,denken::V,шона́ш,машанаш
1285,glauben::V,ӱшана́ш,ӹнянӓш
1286,bemerken::V,шижа́ш,цаклаш
1287,erkennen::V,пала́ш,пӓлӓш
1288,begreifen::V,ыҥла́ш,ынгылаш
1289,verstehen::V,умыла́ш,ынгылаш
