,Concept_ID,udm,kk
783,geschickt::A,усто,шебер
784,geschickt::A,быгатӥсь,шебер
785,lieb::A,мусо,абзал
786,lieb::A,мусо,айналайын
787,lustig::A,шулдыр,көңілді
788,sanft::A,мусо,жуас
789,sanft::A,эрке,жуас
790,hungrig::A,сютэм,аш
791,krank::A,висись,кеселді
792,nackt::A,гольык,жалаңаш
793,traurig::A,мӧзмыт,қапа
794,lebendig::A,улэп,тірі
795,lebendig::A,улэп,жанды
796,gut::A,ӟеч,жақсы
797,gut::A,умой,жақсы
798,schlecht::A,урод,жаман
799,schlecht::A,алама,жаман
800,richtig::A,шонер,дұрыс
801,schlimm::A,алама,жаман
802,wahr::A,зэмос,нағыз
803,alt::A,вуж,ескі
804,neu::A,выль,жаңа
805,ehemalig::A,азьвылэз,өткен
806,ehemalig::A,азьвылэз,бұрынғы
807,alt[Lebewesen]::A,пересь,кексе
808,jung::A,егит,науша
809,jung::A,пинал,науша
810,arm::A,начар,кедей
811,arm::A,начар,дәулетсіз
812,arm::A,куанер,кедей
813,arm::A,куанер,дәулетсіз
814,reich::A,узыр,малды
815,bekannt::A,тодмо,таныс
816,bekannt::A,тодмо,көзтаныс
817,berühmt::A,дано,атақты
818,fremd::A,ят,бөтен
819,verschieden::A,пӧртэм,түрлі
820,nah::A,матысь,жуық
821,nah::A,матысь,етене
822,fern::A,кыдёкысь,алыс
823,fern::A,кыдёкысь,алыстағы
824,linker::A,паллян,сол
825,linker::A,паллян,солшыл
826,rechter::A,бур,оң
827,rechter::A,бурпал,оң
828,anderer::A,мукет,өзге
829,anderer::A,мукет,былайғы
830,erster::A,нырысетӥез,алғашқы
831,zweiter::A,кыктэтӥез,екінші
832,dritter::A,кунньметӥез,үшінші
833,letzter::A,берло,артқы
834,letzter::A,берло,кейінгі
835,letzter::A,берпум,артқы
836,letzter::A,берпум,кейінгі
837,allein::ADV,огназ,серіксіз
838,auf einmal::ADV,огдыре,бірден
839,zusammen::ADV,ӵош,бірлесіп
840,zusammen::ADV,валче,бірлесіп
841,lange::ADV,кема,ұзақ
842,plötzlich::ADV,мапламтэ шорысь,кенет
843,sofort::ADV,али ик,әне-міне дегенше
844,später::ADV,бергес,артынан
845,später::ADV,берлогес,артынан
846,jetzt::ADV,али,енді
847,jetzt::ADV,али,қазір
848,jetzt::ADV,табере,енді
849,jetzt::ADV,табере,қазір
850,heute::ADV,туннэ,бүгін
851,morgen::ADV,ӵуказе,ертең
852,bald::ADV,ӝоген,тез
853,dann::ADV,берло,онан соң
854,dann::ADV,берло,сонан соң
855,gestern::ADV,толон,кеше
856,einst::ADV,огпол,бірде
857,einst::ADV,огпол,бір кезде
858,einst::ADV,одӥг пол,бірде
859,einst::ADV,одӥг пол,бір кезде
860,damals::ADV,соку,анада
861,danach::ADV,собере,онан соң
862,danach::ADV,собере,сонан соң
863,vorher::ADV,азьло,бұрын
864,vorher::ADV,азьвыл,бұрын
865,zuerst::ADV,азьло,әуелі
866,zuerst::ADV,азьло,алдымен
867,einmal::ADV,огпол,бір жолы
868,manchmal::ADV,куддыръя,кейде
869,oft::ADV,ӵем,ылғи
870,immer::ADV,пыр,өнебойы
871,immer::ADV,котьку,өнебойы
872,niemals::ADV,уз ноку,ешуақытта
873,hier::ADV,татын,бұнда
874,hier::ADV,татын,осында
875,hierhin::ADV,татчы,бермен
876,von hier::ADV,татысь,бер жақтан
877,dort::ADV,отӥ,анда
878,dort::ADV,отын,анда
879,dorthin::ADV,отчы,әрі
880,geradeaus::ADV,меӵак,тура
881,vorwärts::ADV,азьлань,ілгері
882,rückwärts::ADV,берлань,артқа
883,zurück::ADV,берен,кейін қарай
884,zurück::ADV,берлань,кейін қарай
885,unten::ADV,улын,төменде
886,hinab::ADV,улэ,астына
887,hinab::ADV,улэ,төмен
888,oben::ADV,вылын,жоғарыда
889,oben::ADV,вылӥын,жоғарыда
890,hinauf::ADV,вылэ,өрге
891,hinauf::ADV,вылӥе,өрге
892,hinauf::ADV,выллань,өрге
893,überall::ADV,котькытын,әрқайда
894,überall::ADV,пасьтана,әрқайда
895,nicht::ADV,уз,емес
896,ein wenig::ADV,ичи,азырақ
897,ein wenig::ADV,ичи,аздаған
898,ein wenig::ADV,ичи,азғантай
899,ein wenig::ADV,ӧжыт,азырақ
900,ein wenig::ADV,ӧжыт,аздаған
901,ein wenig::ADV,ӧжыт,азғантай
902,ein wenig::ADV,огшап,азырақ
903,ein wenig::ADV,огшап,аздаған
904,ein wenig::ADV,огшап,азғантай
905,kaum::ADV,муртса,зорға
906,sehr::ADV,туж,орасан
907,sehr::ADV,лекос,орасан
908,so::ADV,озьы,бұлай
909,so::ADV,озьы,былайша
910,so::ADV,тазьы,бұлай
911,so::ADV,тазьы,былайша
912,noch::ADV,на,әлі
913,nur::ADV,гинэ,ғана
914,schon::ADV,ни,түге
915,schon::ADV,ини,түге
916,wieder::ADV,нош,жаңа
917,wieder::ADV,нош,қайта
918,wieder::ADV,нош,жаңадан
919,wieder::ADV,кайта,жаңа
920,wieder::ADV,кайта,қайта
921,wieder::ADV,кайта,жаңадан
922,vergebens::ADV,юнме,бекер
923,vor::PRP,азьын,алды
924,hinter::PRP,берын,артынан
925,hinter::PRP,бӧрсьы,артынан
926,unter::PRP,улын,түп
927,unter::PRP,улын,маңында
928,durch::PRP,пыр,арқылы
929,durch::PRP,пыртӥ,арқылы
930,neben::PRP,бордын,іргеде
931,neben::PRP,бордын,жанында
932,zwischen::PRP,вискын,арада
933,wegen::PRP,сэрен,үшін
934,dies::PRN,та,бұ
935,dies::PRN,та,осы
936,das::PRN,со,сол
937,alles::PRN,ваньмыз,дүйім
938,alles::PRN,ваньмыз,күллі
939,ich::PRN,мон,мен
940,du::PRN,тон,сен
941,er::PRN,со,ол
942,wir::PRN,ми,біз
943,ihr::PRN,тӥ,сіз
944,sie::PRN,соос,олар
945,was::FPRN,ма,не
946,wer::FPRN,кин,кім
947,wo::FADV,кытын,кәні
948,wo::FADV,кытын,қайда
949,wohin::FADV,кытчы,қайда
950,wie::FADV,кызьы,калай
951,warum::FADV,малы,неғып
952,wieviel::FNUM,кӧня,неше
953,wieviel::FNUM,кӧня,қанша
954,eins::NUM,одӥг,бір
955,zwei::NUM,кык,екі
956,drei::NUM,куинь,үш
957,vier::NUM,ньыль,төрт
958,fünf::NUM,вить,бес
959,sechs::NUM,куать,алты
960,sieben::NUM,сизьым,жеті
961,acht::NUM,тямыс,сегіз
962,neun::NUM,укмыс,тоғыз
963,zehn::NUM,дас,он
964,elf::NUM,дас одӥг,он бір
965,zwölf::NUM,дас кык,он екі
966,zwanzig::NUM,кызь,жиырма
967,dreißig::NUM,куамын,отыз
968,vierzig::NUM,ньыльдон,қырық
969,fünfzig::NUM,витьтон,елу
970,sechzig::NUM,куатьтон,алпыс
971,siebzig::NUM,сизьымдон,жетпіс
972,achtzig::NUM,тямыстон,сексен
973,neunzig::NUM,укмыстон,тоқсан
974,hundert::NUM,сю,жүз
975,tausend::NUM,сюрс,мың
976,und::CNJ,и,та
977,und::CNJ,но,та
978,oder::CNJ,яке,әлде
979,oder::CNJ,яке,немесе
980,stehen::V,сылыны,тұру
981,sitzen::V,пукыны,отыру
982,liegen::V,кылльыны,жату
983,hängen::V,ошкыса улыны,ілу
984,werden::V,луыны,болу
985,werden::V,луыны,түрегелу
986,passieren::V,луыны,болу
987,beginnen::V,кутскыны,басталу
988,enden::V,бырыны,ада болу
989,wechseln::V,воштӥськыны,құбылу
990,wechseln::V,воштӥськыны,өзгеру
991,aufgehen[Sonne]::V,ӝужаны,шығу
992,untergehen[Sonne]::V,пуксьыны,батыру
993,scheinen[Sonne]::V,пиштыны,жылтырау
994,scheinen[Sonne]::V,чиляны,жылтырау
995,donnern::V,гудыръяны,күркіреу
996,wehen::V,пелляськыны,огып тур
997,strömen::V,киськыны,сорғалау
998,strömen::V,исьтӥськыны,сорғалау
999,fließen::V,бызьыны,ағу
1000,sich drehen::V,берганы,айналу
1001,schwanken::V,вошъяськыны,толықсу
1002,schwingen::V,шонаськыны,тербелу
1003,fallen::V,усьыны,құлау
1004,fallen::V,усьыны,жығылу
1005,fallen::V,усьыны,төмендеу
1006,brennen::V,ӝуаны,жану
1007,rauchen::V,ӵындыны,түтету
1008,regnen::V,зорыны,жауу
1009,gefrieren::V,кынмыны,мұздай қату
1010,gefrieren::V,кынмыны,мұз боп қату
1011,tauen::V,шунаны,жібу
1012,schmelzen::V,шунаны,еру
1013,trocknen::V,куасьмыны,курау
1014,sieden::V,пӧзьыны,қайнау
1015,faulen::V,сисьмыны,иістену
1016,verfaulen::V,сисьмыны,шіру
1017,reißen::V,кеськыны,жыртылу
1018,versinken::V,выйыны,малтығу
1019,vergehen::V,ортчыны,өту
1020,erscheinen::V,адскыны,көріну
1021,erscheinen::V,адскыны,көрініп қалу
1022,verschwinden::V,бырыны,ғайып_болу
1023,sinken::V,усьыны,ылдилау
1024,sinken::V,усьыны,төмендеу
1025,abnehmen::V,синыны,кемітілу
1026,zunehmen::V,йылыны,көбею
1027,steigen::V,лӧпкыны,қобу
1028,steigen::V,лӧпкыны,көтерілу
1029,steigen::V,лӧпкыны,жоғарылау
1030,wachsen::V,будыны,өсу
1031,glänzen::V,чиляны,жалтырау
1032,glänzen::V,пиштыны,жалтырау
1033,funkeln::V,чилекъяны,жарқырау
1034,funkeln::V,чилекъяны,нұрлану
1035,funkeln::V,чилекъяны,жылтылдау
1036,lärmen::V,уретыны,шулау
1037,lärmen::V,уретыны,шуылдау
1038,lärmen::V,ӵашетыны,шулау
1039,lärmen::V,ӵашетыны,шуылдау
1040,läuten::V,жингыртыны,қоңыраулату
1041,klingeln::V,жингыртыны,дыңғырлау
1042,klirren::V,жильккетыны,дыңылдату
1043,brausen::V,лекъяськыны,тасу
1044,rauschen::V,ӵашетыны,сусылдау
1045,rauschen::V,ӵашетыны,сыбдырлау
1046,klingen::V,кылӥськыны,дыбыс шығару
1047,bellen::V,утыны,үру
1048,heulen::V,вузыны,ұлу
1049,blasen::V,пельтыны,үру
1050,pfeifen::V,шуланы,ысқыру
1051,schreien::V,черекъяны,шыңғыру
1052,schreien::V,черекъяны,айғайлау
1053,schreien::V,черекъяны,байбайлау
1054,schreien::V,черекъяны,бажалақтау
1055,schreien::V,кесяськыны,шыңғыру
1056,schreien::V,кесяськыны,айғайлау
1057,schreien::V,кесяськыны,байбайлау
1058,schreien::V,кесяськыны,бажалақтау
1059,stöhnen::V,ӝуштыны,ыңырсу
1060,stöhnen::V,ӝуштыны,ыңкылдау
1061,zittern::V,дырекъяны,қалш
1062,zittern::V,дырекъяны,қалшылдату
1063,zittern::V,куалекъяны,қалш
1064,zittern::V,куалекъяны,қалшылдату
1065,leben::V,улыны,жасау
1066,leben::V,улыны,күнелту
1067,leben::V,улыны,күн көру
1068,leben::V,улыны,тіршілік ету
1069,geboren werden::V,вордӥськыны,туу
1070,atmen::V,шоканы,дем алу
1071,atmen::V,шоканы,ауа жұту
1072,trinken::V,юыны,ішу
1073,trinken::V,юыны,ұрттау
1074,essen::V,сиыны,жеу
1075,essen::V,сиыны,тамақтану
1076,schlucken::V,ньылыны,жұту
1077,müde werden::V,жадьыны,болдыру
1078,einschlafen::V,умме усьыны,үйыктап калу
1079,schlafen::V,кӧлыны,ұйықтау
1080,aufwachen::V,сайканы,ояну
1081,aufstehen::V,султыны,ояну
1082,sich erholen::V,шутэтскыны,тынығу
1083,krank werden::V,висьыны,кеселдену
1084,krank werden::V,висьыны,сырқаттану
1085,krank werden::V,висьыны,ауырып қалу
1086,krank werden::V,висьыны,ауыра бастау
1087,krank werden::V,висьыны,кеселге ұшырау
1088,krank werden::V,висьыны,сырқаттанып қалу
1089,krank sein::V,висьыны,ауыру
1090,krank sein::V,висьыны,сырқаттану
1091,schmerzen::V,висьыны,ауырады
1092,husten::V,кызыны,жөтелу
1093,genesen::V,юнматскыны,айығу
1094,genesen::V,бурмытскылыны,айығу
1095,sterben::V,кулыны,өлу
1096,sterben::V,кулыны,қайтыс
1097,sterben::V,кулыны,жантапсыру
1098,umkommen::V,бырыны,өлу
1099,umkommen::V,бырыны,қаза табу
1100,sich bewegen::V,вырыны,жылжу
1101,sich rühren::V,вырӟыны,қыбырлау
1102,sich rühren::V,вырӟылыны,қыбырлау
1103,sich erheben::V,султыны,тұру
1104,sich setzen::V,пуксьыны,отыру
1105,hinfallen::V,усьыны,жығылу
1106,laufen::V,мыныны,жояу жүру
1107,schreiten::V,вамышъяны,кадамдау
1108,spazierengehen::V,мыныны,қыдыру
1109,spazierengehen::V,ветлыны,қыдыру
1110,eilen::V,дыртыны,асығу
1111,eilen::V,дыртыны,жеделдену
1112,eilen::V,дыртыны,жедепдеу
1113,sich beeilen::V,дыртыны,асығу
1114,sich beeilen::V,дыртыны,жеделдену
1115,sausen::V,туж ӝог мыныны,заулау
1116,rennen::V,бызьылыны,жүгіру
1117,springen::V,тэтчаны,секіру
1118,klettern::V,тубаны,өрмелеп шығу
1119,schaukeln::V,лэйканы,тербелу
1120,schaukeln::V,шонаськыны,тербелу
1121,kriechen::V,нюж ветлыны,еңбектеу
1122,schwimmen::V,уяны,жүзу
1123,schwimmen::V,уяны,малту
1124,schwimmen::V,уяны,қалықтау
1125,tauchen::V,зумылыны,сүңгу
1126,rudern::V,полсаны,есу
1127,fahren::V,ветлыны,бару
1128,fliegen::V,лобаны,ұшу
1129,gehen::V,мыныны,бару
1130,weggehen::V,кошкыны,кету
1131,abfahren::V,кошкыны,жөнелу
1132,anhalten::V,дугдыны,тоқтау
1133,hineingehen::V,пырыны,кіру
1134,eintreten::V,пырыны,ену
1135,kommen::V,вуыны,жету
1136,kommen::V,лыктыны,жету
1137,ankommen::V,вуыны,келу
1138,zurückkommen::V,берытскыны,қайту
1139,bleiben::V,кыльыны,қалу
1140,warten::V,витьыны,тосу
1141,erwarten::V,витьыны,күту
1142,erwarten::V,возьманы,күту
1143,suchen::V,утчаны,іздеу
1144,finden::V,шедьтыны,табу
1145,versuchen::V,турттыны,талпыну
1146,vorbereiten::V,дасяны,әзірлеу
1147,lieben::V,гажаны,сүю
1148,mögen::V,яратыны,жарату
1149,mögen::V,яратыны,жақсы_көру
1150,lachen::V,серекъяны,күлу
1151,lachen::V,серекъяны,күлісу
1152,rühren::V,сюлме йӧтыны,көңілін бұзу
1153,weinen::V,бӧрдыны,жылау
1154,schimpfen::V,даллашыны,ақырып-бақыру
1155,sich ärgern::V,лекъяськыны,ашулану
1156,sich fürchten::V,кышканы,сескену
1157,sich fürchten::V,курданы,сескену
1158,fürchten::V,курданы,қауіптену
1159,fürchten::V,курданы,сақсыну
1160,fürchten::V,кышканы,қауіптену
1161,fürchten::V,кышканы,сақсыну
1162,fliehen::V,пегӟыны,қашу
1163,fliehen::V,пегӟыны,қашып кету
1164,flüchten::V,пегӟыны,қашу
1165,flüchten::V,пегӟыны,қашып кету
1166,sehen::V,адӟыны,көру
1167,anschauen::V,учкыны,назар салу
1168,ansehen::V,учкыны,тамашалау
1169,hören::V,кылыны,есту
1170,zuhören::V,кылзыны,тыңдау
1171,zuhören::V,кылзыны,құлақ қою
1172,probieren::V,веръяны,тату
1173,probieren::V,веръяны,дәм тату
1174,riechen::V,зынъяны,иіскеу
1175,fühlen::V,шӧдыны,сезу
1176,fühlen::V,шӧдыны,сезіну
1177,scheinen::V,адскыны,болып көріну
1178,zu sehen sein::V,адӟиськыны,көріну
1179,vernehmen::V,кылыны,есту
1180,vernehmen::V,кылыны,есітіп қалу
1181,frieren::V,кынмыны,тоңу
1182,frieren::V,кынмыны,жаурау
1183,tun::V,карыны,ету
1184,tun::V,карыны,істеу
1185,können::V,быгатыны,білу
1186,wollen::V,потыны,қалау
1187,anfangen::V,кутскыны,бастау
1188,beenden::V,быдтыны,бітіру
1189,beenden::V,быдтыны,адақтау
1190,beenden::V,быдтыны,тамамдау
1191,beenden::V,быдтыны,аяқтап шығу
1192,beenden::V,быдэстыны,бітіру
1193,beenden::V,быдэстыны,адақтау
1194,beenden::V,быдэстыны,тамамдау
1195,beenden::V,быдэстыны,аяқтап шығу
1196,aufhören::V,дугдыны,доғару
1197,gelingen::V,быгатыны,жолы түсу
1198,gelingen::V,луыны,жолы түсу
1199,geraten::V,лэсяны,калу
1200,öffnen::V,усьтыны,ашу
1201,öffnen::V,усьтыны,ашып қою
1202,schließen::V,пытсаны,жабу
1203,stellen::V,пуктыны,қою
1204,stellen::V,пуктыны,қойдыру
1205,setzen::V,пуктыны,отырғызу
1206,legen::V,поныны,салу
1207,legen::V,поныны,калау
1208,berühren::V,исаны,тию
1209,verbinden::V,герӟаны,байлап алу
1210,verbinden::V,герӟаны,сабақтастыру
1211,bedecken::V,пытсаны,бүркеу
1212,aufhängen::V,ошыны,ілу
1213,aufhängen::V,ошыны,асып қою
1214,anzünden::V,ӝуатыны,тұтату
1215,aufheben::V,ӝутыны,көтеру
1216,zurücklassen::V,кельтыны,қалдыру
1217,verlieren::V,ыштыны,жоғалту
1218,fallen lassen::V,уськытыны,құлатып алу
1219,fallen lassen::V,уськытыны,қолдан түсіріп алу
1220,machen::V,лэсьтыны,ету
1221,machen::V,лэсьтыны,жасау
1222,machen::V,лэсьтыны,жасап шығару
1223,herstellen::V,лэсьтыны,жасап шығару
1224,bauen::V,пуктыны,тұрғызу
1225,reparieren::V,тупатыны,оңдау
1226,verbessern::V,умоятыны,дұрыстау
1227,ändern::V,воштыны,өзгерту
1228,graben::V,копаны,үңгу
1229,beugen::V,губыртыны,буғу
1230,biegen::V,куасаны,ию
1231,biegen::V,куасаны,майыстыру
1232,drehen::V,бергатыны,айналдыру
1233,wenden::V,берыктыны,екінші жағын айналдыру
1234,umdrehen::V,берыктыны,бұру
1235,heben::V,ӝутыны,көтеру
1236,hochheben::V,ӝутъяны,жоғарылату
1237,hochheben::V,ӝутъяны,көтеру
1238,ergreifen::V,кутыны,бас_салу
1239,ergreifen::V,кутыны,шап_беріп_ұстап_алу
1240,ergreifen::V,кутыны,шап_беру
1241,ergreifen::V,кутыны,шап_ете_түсу
1242,ergreifen::V,кырмыны,бас_салу
1243,ergreifen::V,кырмыны,шап_беріп_ұстап_алу
1244,ergreifen::V,кырмыны,шап_беру
1245,ergreifen::V,кырмыны,шап_ете_түсу
1246,halten::V,возьыны,тұту
1247,halten::V,возьыны,ұстау
1248,drücken::V,зӥбыны,басу
1249,drücken::V,пачкатыны,басу
1250,schieben::V,донганы,итеру
1251,kratzen::V,вуштыны,қыру
1252,lecken::V,нюлыны,жалау
1253,beißen::V,куртчыны,қабу
1254,beißen::V,куртчыны,тістеу
1255,beißen::V,куртчыны,қауып алу
1256,abreißen::V,ишкалтыны,үзу
1257,abschneiden::V,шорыны,қырқу
1258,abschneiden::V,вандыны,қырқу
1259,binden::V,керттыны,байланыстыру
1260,binden::V,керттыны,байлап_алу
1261,binden::V,керттыны,байластыру
1262,binden::V,керттыны,байлау
1263,binden::V,керттыны,буу
1264,binden::V,керттыны,матау
1265,binden::V,керттыны,сабақтастыру
1266,binden::V,керттыны,ұштастыру
1267,stecken::V,мертчытыны,сұғу
1268,brechen::V,тӥяны,сындыру
1269,klopfen::V,йыганы,қағу
1270,klopfen::V,шарккетыны,қағу
1271,hauen::V,жугыны,соғу
1272,hauen::V,тышканы,соғу
1273,kleben::V,лякыны,желімдеу
1274,reiben::V,зыраны,үйкеу
1275,reiben::V,вуштыны,үйкеу
1276,streichen::V,зыраны,сүйкеу
1277,schleifen::V,шерыны,егеу
1278,schleifen::V,шерыны,қайрау
1279,schleifen::V,шерыны,егеулеу
1280,schneiden::V,вандыны,кесу
1281,rütteln::V,зуркатыны,қозғау
1282,rütteln::V,зуркатыны,жұлмалау
1283,schütteln::V,куалекъятыны,дірілдету
1284,schütteln::V,куалекъятыны,селкілдету
1285,schwenken::V,шонаны,бұлғау
1286,schwenken::V,шонаны,сермеу
1287,schütten::V,лэзьыны,құю
1288,füllen::V,тырмытыны,толтыру
1289,einwickeln::V,биньыны,орау
1290,tragen::V,нуыны,алып жүру
1291,schleppen::V,кыскыны,тарту
1292,ziehen::V,кыскыны,тарту
1293,aufbewahren::V,возьыны,сақтау
1294,werfen::V,куяны,лақтыру
1295,werfen::V,лэзяны,лақтыру
1296,fangen::V,кутыны,қармау
1297,fangen::V,кутыны,қағып алу
1298,packen::V,кутыны,шап беру
1299,packen::V,кутыны,шап ете түсу
1300,packen::V,кутыны,шап беріп ұстап алу
1301,packen::V,кырмыны,шап беру
1302,packen::V,кырмыны,шап ете түсу
1303,packen::V,кырмыны,шап беріп ұстап алу
1304,verstecken::V,ватыны,тығу
1305,verstecken::V,ватыны,жасыру
1306,teilen::V,люкыны,бөлу
1307,schicken::V,ыстыны,жіберу
1308,bringen::V,вайыны,әкелу
1309,bringen::V,вайыны,алып келу
1310,hinzufügen::V,ватсаны,қосу
1311,hinzufügen::V,ватсаны,үстеу
1312,bekommen::V,басьтыны,алу
1313,erhalten::V,басьтыны,алмақ
1314,nehmen::V,кутыны,алу
1315,nehmen::V,кутыны,алмақ
1316,nehmen::V,басьтыны,алу
1317,nehmen::V,басьтыны,алмақ
1318,wählen::V,бырйыны,таңдау
1319,auswählen::V,бырйыны,екшеу
1320,auswählen::V,бырйыны,саралау
1321,auswählen::V,бырйыны,сұрыптау
1322,auswählen::V,бырйыны,сайлап алу
1323,bewahren::V,возьыны,сақтау
1324,behindern::V,могӟытыны,оралғы болу
1325,verderben::V,сӧрыны,бүлдіру
1326,beschädigen::V,урод лэсьтыны,бұзу
1327,zerbrechen::V,сӧрыны,уату
1328,zerreißen::V,кесяны,жырту
1329,zerstören::V,куашкатыны,қирату
1330,zerstören::V,куашкатыны,талқандау
1331,verbrennen::V,сутыны,өртеу
1332,verbrennen::V,сутыны,жандыру
1333,verbrennen::V,сутыны,өртеп жіберу
1334,verbrennen::V,сутыны,жандырып жіберу
1335,geben::V,сётыны,беру
1336,reichen::V,сётыны,беру
1337,schenken::V,кузьманы,тарту
1338,versprechen::V,кыл сётыны,уәде беру
1339,wünschen::V,сӥзьыны,тілеу
1340,loben::V,ушъяны,мақтау
1341,loben::V,ушъяны,дәріптеу
1342,küssen::V,чупаны,сүю
1343,wiegen::V,веттаны,тербеу
1344,wiegen::V,лэйкатыны,тербеу
1345,zudecken::V,шобыртыны,бүркеу
1346,wecken::V,сайкатыны,ояту
1347,zeigen::V,возьматыны,көрсету
1348,führen::V,нуыны,ерту
1349,führen::V,нуыны,жетектеу
1350,lehren::V,дышетыны,оқыту
1351,unterrichten::V,дышетыны,оқыту
1352,aufziehen::V,будэтыны,бағу
1353,leiten::V,кивалтыны,басқару
1354,leiten::V,кивалтыны,жетекшілік ету
1355,antreiben::V,дыртытыны,асықтыру
1356,lassen::V,-ытыны,-ткізу
1357,lassen::V,-ытыны,мәжбүр ету
1358,einladen::V,ӧтьыны,шақыру
1359,vereinigen::V,огазеяны,біріктіру
1360,vereinigen::V,огазеяны,біріктіріп қою
1361,besuchen::V,адӟыськыны,кіріп шығу
1362,besuchen::V,адӟыськыны,барып шығу
1363,treffen::V,пумитаны,кездесу
1364,sich versammeln::V,люкаськыны,топталу
1365,spielen::V,шудыны,ойнау
1366,singen::V,кырӟаны,сайрау
1367,tanzen::V,эктыны,билеу
1368,sich trennen::V,люкиськыны,айрылысу
1369,verlassen::V,куштыны,тастау
1370,retten::V,утьыны,құтқару
1371,bewachen::V,возьманы,күзету
1372,schützen::V,утялтыны,жақтау
1373,schützen::V,утялтыны,жақтасу
1374,verteidigen::V,возьманы,қорғау
1375,sich schlagen::V,жугиськыны,алысу
1376,schießen::V,ыбылӥськны,ату
1377,siegen::V,вормыны,жеңу
1378,ärgern::V,вожпоттыны,ашуландыру
1379,schlagen::V,жуккыны,ұру
1380,treten::V,лёганы,тебу
1381,stechen::V,бышкалтыны,шаншу
1382,stoßen::V,донгыны,түрту
1383,stehlen::V,вораны,ұрлау
1384,stehlen::V,лушканы,ұрлау
1385,stören::V,люкетыны,кесірлен
1386,belästigen::V,акыльтыны,мазасын алу
1387,belästigen::V,вукылмыны,мазасын алу
1388,verbergen::V,ватыны,сездірмеу
1389,täuschen::V,алданы,жалған айту
1390,betrügen::V,пӧяны,алдау
1391,betrügen::V,пӧяны,алдап кету
1392,betrügen::V,пӧяны,ақымақ қылу
1393,töten::V,виыны,құрту
1394,töten::V,виыны,өлтіру
1395,wohnen::V,улыны,мекендеу
1396,wohnen::V,улыны,өмір сүру
1397,arbeiten::V,ужаны,істеу
1398,arbeiten::V,ужаны,еңбектену
1399,sammeln::V,бичаны,жыю
1400,pflücken::V,ишкыны,жұлу
1401,jagen::V,пӧйшураны,аулау
1402,fischen::V,чорыганы,балык_аулау
1403,fassen::V,кутыны,ұстау
1404,hüten::V,возьманы,жаю
1405,hüten::V,возьманы,бағу
1406,treiben::V,улляны,айдау
1407,anbinden::V,думыны,байлау
1408,füttern::V,сюдыны,ас ішкізу
1409,füttern::V,сюдыны,азықтандыру
1410,füttern::V,сюдыны,қоректендіру
1411,melken::V,кыскыны,сауу
1412,hacken::V,кораны,турау
1413,gießen::V,киськаны,суару
1414,reifen::V,вуыны,жетілу
1415,reifen::V,кисьманы,жетілу
1416,zubereiten::V,лесьтыны,даяр ету
1417,kochen::V,пӧзьтыны,асу
1418,backen::V,пыжыны,пісіру
1419,braten::V,пыжыны,қуыру
1420,umrühren::V,сураны,былғалау
1421,umrühren::V,сураны,сапырылыстыру
1422,stricken::V,керттыны,торлау
1423,stricken::V,керттыны,тоқу
1424,nähen::V,вурыны,тігу
1425,färben::V,буяны,бояу
1426,färben::V,буяны,сырлау
1427,reinigen::V,сузяны,аршу
1428,reinigen::V,сузяны,тазалау
1429,waschen::V,мисьтаськыны,жуу
1430,abwischen::V,ӵушылыны,сүрту
1431,spülen::V,гылъяны,шаю
1432,fegen::V,ӵужыны,сыпыру
1433,kehren::V,ӵужыны,сыпыру
1434,baden::V,пыласькыны,шомылу
1435,sich waschen::V,пыласькыны,жуыну
1436,ausziehen::V,кыльыны,шешу
1437,anziehen::V,дӥсяны,кигізу
1438,sich anziehen::V,дӥсьяськыны,киіну
1439,kämmen::V,сынаны,тарау
1440,schmücken::V,чеберъяны,әсемдеу
1441,schmücken::V,чеберъяны,мәнерлеу
1442,schmücken::V,чеберъяны,көріктендіру
1443,sagen::V,шуыны,деу
1444,sagen::V,шуыны,айту
1445,sagen::V,вераны,деу
1446,sagen::V,вераны,айту
1447,sprechen::V,вераськыны,деу
1448,sprechen::V,вераськыны,айту
1449,reden::V,вераськыны,сөйлеу
1450,reden::V,вераськыны,сөйлесу
1451,reden::V,вераськыны,тіл қатысу
1452,sich unterhalten::V,вераськыны,сұхбаттасу
1453,fragen::V,юаны,сұрау
1454,bitten::V,курыны,өтіну
1455,bitten::V,курыны,жалыну
1456,erzählen::V,вераны,айту
1457,erzählen::V,мадьыны,айту
1458,mitteilen::V,ивортыны,білдіру
1459,nennen::V,шуыны,атау
1460,rufen::V,ӧтьыны,шақыру
1461,prahlen::V,ушъяськыны,бөсу
1462,übersetzen::V,берыктыны,аудару
1463,denken::V,малпаны,ойлау
1464,glauben::V,оскыны,нану
1465,glauben::V,оскыны,илану
1466,bemerken::V,адӟыны,аңғару
1467,erkennen::V,тодыны,тану
1468,begreifen::V,валаны,ұғу
1469,begreifen::V,валаны,аңғарып алу
1470,verstehen::V,валаны,пайым
1471,verstehen::V,валаны,түсіну
1472,lernen::V,дышетскыны,оқу
1473,wissen::V,тодыны,хабардар болу
1474,sich erinnern an::V,тодэ вайыны,еске түсіру
1475,vergessen::V,вунэтыны,ұмыту
1476,messen::V,мертаны,өлшеу
1477,zählen::V,лыдъяны,санау
1478,rechnen::V,лыдъяны,санап шығару
