,Concept_ID,it,ca
851,vorwärts::ADV,avanti,endavānt
852,rückwärts::ADV,all'indietro,endarrera
853,zurück::ADV,di indietro,darrere
854,unten::ADV,giù,a baix
855,unten::ADV,sotto,a baix
856,hinab::ADV,giù,cap avall
857,hinab::ADV,in giù,cap avall
858,oben::ADV,su,dalt
859,oben::ADV,sopra,dalt
860,hinauf::ADV,in sù,cap amunt
861,hinauf::ADV,in alto,cap amunt
862,überall::ADV,dappertutto,pertot
863,überall::ADV,dappertutto,per tot arreu
864,nicht::ADV,non,no
865,ein wenig::ADV,un po',una mica
866,ein wenig::ADV,un poco,una mica
867,kaum::ADV,a appena,a penes
868,sehr::ADV,molto,molt
869,so::ADV,così,així
870,so::ADV,tanto,així
871,noch::ADV,ancora,encara
872,nur::ADV,solo,només
873,nur::ADV,soltanto,només
874,schon::ADV,già,ja
875,wieder::ADV,di nuovo,de nou
876,vergebens::ADV,invano,en va
877,vor::PRP,davanti a,davānt
878,vor::PRP,davanti a,enfront de
879,hinter::PRP,dietro,darrera
880,unter::PRP,sotto,sota
881,durch::PRP,per,per
882,durch::PRP,attraverso,per
883,neben::PRP,a accanto a,al costāt de
884,zwischen::PRP,fra,entre
885,wegen::PRP,a causa di,a causa de
886,dies::PRN,ciò,aquest
887,dies::PRN,questo,aquest
888,das::PRN,ciò,això
889,das::PRN,quello,això
890,alles::PRN,tutto,tot
891,ich::PRN,ìo,jo
892,du::PRN,tu,tu
893,er::PRN,lui,ell
894,er::PRN,egli,ell
895,wir::PRN,noi,nosaltres
896,ihr::PRN,voi,vosaltres
897,sie::PRN,loro,ells
898,sie::PRN,loro,elles
899,was::FPRN,che,què
900,was::FPRN,che cosa,què
901,wer::FPRN,chi,qui
902,wo::FADV,dove,on
903,wohin::FADV,dove,cap a on
904,wie::FADV,come,com
905,warum::FADV,perche,per què
906,wieviel::FNUM,quanto,quant
907,eins::NUM,uno,u
908,zwei::NUM,due,dos
909,drei::NUM,tre,tres
910,vier::NUM,quattro,quatre
911,fünf::NUM,cinque,cinc
912,sechs::NUM,sei,sis
913,sieben::NUM,sette,set
914,acht::NUM,otto,vuit
915,neun::NUM,nove,nou
916,zehn::NUM,dieci,deu
917,elf::NUM,ùndici,onze
918,zwölf::NUM,dodici,dotze
919,zwanzig::NUM,venti,vint
920,dreißig::NUM,trenta,trenta
921,vierzig::NUM,quaranta,quaranta
922,fünfzig::NUM,cinquanta,cinquanta
923,sechzig::NUM,sessanta,seixanta
924,siebzig::NUM,settanta,setanta
925,achtzig::NUM,ottanta,vuitanta
926,neunzig::NUM,novanta,noranta
927,hundert::NUM,cento,cent
928,tausend::NUM,mille,mil
929,und::CNJ,e,i
930,oder::CNJ,o,o
931,stehen::V,stare in piedi,estar de peu
932,sitzen::V,sedere,seure
933,sitzen::V,stare seduto,seure
934,liegen::V,giacere,jeure
935,hängen::V,pèndere,penjar
936,hängen::V,èssere appeso,penjar
937,werden::V,farsi,fer-se
938,werden::V,farsi,posar-se
939,werden::V,diventare,fer-se
940,werden::V,diventare,posar-se
941,passieren::V,succèdere,succeir
942,beginnen::V,cominciare,iniciar-se
943,enden::V,finire,acabar-se
944,enden::V,finire,terminar-se
945,enden::V,terminare,acabar-se
946,enden::V,terminare,terminar-se
947,wechseln::V,variare,canviar
948,wechseln::V,cambiare,canviar
949,aufgehen[Sonne]::V,sòrgere,sortir
950,aufgehen[Sonne]::V,spuntare,sortir
951,untergehen[Sonne]::V,tramontare,posar-se
952,scheinen[Sonne]::V,splèndere,brillar
953,donnern::V,tonare,tronar
954,wehen::V,soffiare,bufar
955,strömen::V,fluire,afluir
956,fließen::V,fluire,fluir
957,fließen::V,scorrere,fluir
958,sich drehen::V,girarsi,girar
959,schwanken::V,oscillare,vacil·lar
960,schwanken::V,barcollare,vacil·lar
961,schwingen::V,vibrare,oscil·lar
962,schwingen::V,oscillare,oscil·lar
963,fallen::V,cadere,caure
964,fallen::V,cadere,tombar
965,brennen::V,àrdere,cremar
966,brennen::V,bruciare,cremar
967,rauchen::V,fumare,fumejar
968,regnen::V,piòvere,ploure
969,gefrieren::V,gelarsi,gelar-se
970,gefrieren::V,congelarsi,gelar-se
971,tauen::V,sciògliersi,fondre's
972,schmelzen::V,fòndere,fondre's
973,schmelzen::V,sciògliersi,fondre's
974,trocknen::V,asciugarsi,assecar-se
975,sieden::V,bollire,bullir
976,faulen::V,marcire,podrir-se
977,verfaulen::V,imputridire,podrir-se
978,reißen::V,strapparsi,trencar-se
979,versinken::V,affondare,enfonsar-se
980,vergehen::V,passare,passar
981,erscheinen::V,apparire,aparèixer
982,erscheinen::V,comparire,aparèixer
983,verschwinden::V,sparire,desaparèixer
984,verschwinden::V,scomparire,desaparèixer
985,sinken::V,calare,baixar
986,sinken::V,calare,descendir
987,sinken::V,scendere,baixar
988,sinken::V,scendere,descendir
989,abnehmen::V,diminuire,decréixer
990,zunehmen::V,aumentare,augmentar
991,steigen::V,salire,pujar
992,steigen::V,montare,pujar
993,wachsen::V,crescere,créixer
994,glänzen::V,splèndere,brillar
995,glänzen::V,splèndere,resplendir
996,funkeln::V,brillare,espurnejar
997,funkeln::V,scintillare,espurnejar
998,lärmen::V,strepitare,fer soroll
999,lärmen::V,fare chiasso,fer soroll
1000,läuten::V,suonare,sonar
1001,klingeln::V,suonare,trucar
1002,klirren::V,tintinnare,dringar
1003,brausen::V,rombare,rugir
1004,brausen::V,rumoreggiare,rugir
1005,rauschen::V,frusciare,murmurar
1006,klingen::V,suonare,sonar
1007,bellen::V,latrare,lladrar
1008,bellen::V,abbaiare,lladrar
1009,heulen::V,urlare,udolar
1010,heulen::V,ululare,udolar
1011,blasen::V,soffiare,bufar
1012,pfeifen::V,fischiare,xiular
1013,schreien::V,gridare,cridar
1014,stöhnen::V,gèmere,gemegar
1015,zittern::V,tremare,tremolar
1016,leben::V,vìvere,vīure
1017,geboren werden::V,nàscere,néixer
1018,atmen::V,respirare,respirar
1019,trinken::V,bere,beure
1020,essen::V,mangiare,menjar
1021,schlucken::V,inghiottire,empassar-se
1022,müde werden::V,stancarsi,cansar-se
1023,einschlafen::V,addormentarsi,adormir-se
1024,schlafen::V,dormire,dormir
1025,aufwachen::V,svegliarsi,despertar-se
1026,aufstehen::V,levarsi,llevar-se
1027,sich erholen::V,riposarsi,descansar
1028,krank werden::V,ammalarsi,posar-se malalt
1029,krank sein::V,èssere malato,estar malalt
1030,schmerzen::V,dolere,doldre
1031,husten::V,tossire,tossir
1032,genesen::V,guarire,recuperar-se
1033,sterben::V,morire,morir
1034,umkommen::V,perire,perir
1035,sich bewegen::V,agitarsi,moure's
1036,sich rühren::V,muòversi,moure's
1037,sich erheben::V,alzarsi,aixecar-se
1038,sich setzen::V,sedersi,asseure's
1039,hinfallen::V,cadere,caure's
1040,laufen::V,camminare,caminar
1041,laufen::V,andare a piedi,caminar
1042,schreiten::V,andare,procedir
1043,schreiten::V,procedere,procedir
1044,spazierengehen::V,passeggiare,passejar
1045,spazierengehen::V,andare a passeggio,passejar
1046,eilen::V,andare in fretta,anar corrent
1047,sich beeilen::V,affrettarsi,afanyar-se
1048,sausen::V,volare,córrer
1049,sausen::V,correre,córrer
1050,rennen::V,correre,córrer
1051,springen::V,saltare,saltar
1052,klettern::V,arrampicarsi,escalar
1053,schaukeln::V,fare l'altalena,gronxar-se
1054,schaukeln::V,fare l'altalena,balancejar-se
1055,kriechen::V,strisciare,reptar
1056,kriechen::V,strisciare,arrossegar-se
1057,schwimmen::V,nuotare,nadar
1058,tauchen::V,tuffarsi,bussejar
1059,tauchen::V,tuffarsi,submergir-se
1060,tauchen::V,immèrgersi,bussejar
1061,tauchen::V,immèrgersi,submergir-se
1062,rudern::V,remare,remar
1063,fahren::V,andare,anar
1064,fahren::V,viaggiare,anar
1065,fliegen::V,volare,volar
1066,gehen::V,andare,caminar
1067,weggehen::V,andàrsene,anar-se'n
1068,weggehen::V,andare via,anar-se'n
1069,abfahren::V,partire,partir
1070,anhalten::V,fermarsi,aturar-se
1071,hineingehen::V,entrare,entrar
1072,eintreten::V,entrare,entrar
1073,kommen::V,venire,venir
1074,ankommen::V,arrivare,arribar
1075,zurückkommen::V,ritornare,tornar
1076,bleiben::V,restare,quedar-se
1077,bleiben::V,rimanere,quedar-se
1078,warten::V,aspettare,esperar
1079,erwarten::V,attèndere,esperar
1080,suchen::V,cercare,buscar
1081,finden::V,trovare,trobar
1082,versuchen::V,tentare,intentar
1083,vorbereiten::V,preparare,preparar
1084,lieben::V,amare,estimar
1085,mögen::V,piacere a,agradar a
1086,mögen::V,volere bene a,agradar a
1087,lachen::V,rìdere,riure
1088,rühren::V,commuòvere,commoure
1089,rühren::V,commuòvere,emocionar
1090,weinen::V,piàngere,plorar
1091,schimpfen::V,imprecare,renyar
1092,sich ärgern::V,stizzirsi,enfadar-se
1093,sich ärgern::V,arrabbiarsi,enfadar-se
1094,sich fürchten::V,avere paura,tenir por
1095,fürchten::V,temere,témer
1096,fliehen::V,fuggire,fugir
1097,flüchten::V,sfuggire,refugiar-se
1098,sehen::V,vedere,veure
1099,anschauen::V,guardare,mirar
1100,ansehen::V,guardare,mirar
1101,hören::V,udire,oir
1102,hören::V,sentire,oir
1103,zuhören::V,ascoltare,escoltar
1104,probieren::V,degustare,provar
1105,probieren::V,assaggiare,provar
1106,riechen::V,sentire,olorar
1107,fühlen::V,sentire,sentīr
1108,scheinen::V,parere,semblar
1109,scheinen::V,sembrare,semblar
1110,zu sehen sein::V,vedersi,poder-se veure
1111,vernehmen::V,sentire,percebre
1112,vernehmen::V,percepire,percebre
1113,frieren::V,aver freddo,tenir fred
1114,tun::V,fare,fer
1115,können::V,sapere,poder
1116,wollen::V,volere,voler
1117,anfangen::V,iniziare,iniciar
1118,anfangen::V,cominciare,iniciar
1119,beenden::V,finire,acabar
1120,beenden::V,terminare,acabar
1121,aufhören::V,finire,deixar
1122,aufhören::V,cessare,deixar
1123,gelingen::V,riuscire,sortir bé
1124,geraten::V,stare,sortir
1125,öffnen::V,aprire,obrir
1126,schließen::V,chiùdere,tancar
1127,stellen::V,porre,posar
1128,stellen::V,porre,col·locar
1129,stellen::V,mettere,posar
1130,stellen::V,mettere,col·locar
1131,setzen::V,porre,assentar
1132,setzen::V,mettere,assentar
1133,legen::V,posare,posar
1134,legen::V,mettere,posar
1135,berühren::V,toccare,tocar
1136,verbinden::V,unire,unir
1137,verbinden::V,unire,connectar
1138,verbinden::V,congiùngere,unir
1139,verbinden::V,congiùngere,connectar
1140,bedecken::V,coprire,tapar
1141,bedecken::V,coprire,cobrir
1142,bedecken::V,ricoprire,tapar
1143,bedecken::V,ricoprire,cobrir
1144,aufhängen::V,attaccare,penjar
1145,anzünden::V,accèndere,encendre
1146,anzünden::V,incendiare,encendre
1147,aufheben::V,raccògliere,aixecar
1148,zurücklassen::V,lasciare,deixar
1149,zurücklassen::V,lasciare indietro,deixar
1150,verlieren::V,pèrdere,pērdre
1151,fallen lassen::V,lasciare cadere,deixar caure
1152,machen::V,fare,fer
1153,herstellen::V,produrre,producir
1154,herstellen::V,fabbricare,producir
1155,bauen::V,costruire,construir
1156,reparieren::V,riparare,reparar
1157,verbessern::V,migliorare,millorar
1158,ändern::V,mutare,canviar
1159,ändern::V,cambiare,canviar
1160,graben::V,scavare,cavar
1161,beugen::V,chinare,doblegar
1162,beugen::V,flettere,doblegar
1163,biegen::V,tòrcere,corbar
1164,biegen::V,tòrcere,arquejar
1165,drehen::V,girare,girar
1166,wenden::V,girare,girar
1167,wenden::V,voltare,girar
1168,umdrehen::V,rivoltare,voltar
1169,heben::V,levare,pujar
1170,heben::V,levare,aixecar
1171,hochheben::V,levare,aixecar
1172,hochheben::V,sollevare,aixecar
1173,ergreifen::V,afferrare,agafar
1174,halten::V,tenere,mantenir
1175,drücken::V,premere,prémer
1176,drücken::V,premere,estrènyer
1177,schieben::V,spìngere,empènyer
1178,kratzen::V,grattare,raspar
1179,kratzen::V,graffiare,raspar
1180,lecken::V,leccare,llepar
1181,beißen::V,mòrdere,mossegar
1182,abreißen::V,staccarsi,arrencar
1183,abreißen::V,strapparsi,arrencar
1184,abschneiden::V,tagliare,tallar
1185,binden::V,legare,lligar
1186,binden::V,bendare,lligar
1187,stecken::V,ficcare,ficar
1188,brechen::V,rompere,trencar
1189,klopfen::V,bàttere,trucar
1190,hauen::V,picchiare,picar
1191,hauen::V,picchiare,colpejar
1192,kleben::V,incollare,enganxar
1193,reiben::V,fregare,fregar
1194,streichen::V,spalmare,untar
1195,schleifen::V,arrotare,afilar
1196,schleifen::V,arrotare,esmolar
1197,schneiden::V,tagliare,tallar
1198,rütteln::V,scuòtere,sacsejar
1199,schütteln::V,agitare,agitar
1200,schütteln::V,agitare,sacsejar
1201,schütteln::V,scuòtere,agitar
1202,schütteln::V,scuòtere,sacsejar
1203,schwenken::V,agitare,agitar
1204,schwenken::V,sventolare,agitar
1205,schütten::V,versare,abocar
1206,füllen::V,riempire,omplir
1207,einwickeln::V,involtare,embolicar
1208,tragen::V,portare,dur
1209,tragen::V,portare,portar
1210,schleppen::V,trainare,arrossegar
1211,schleppen::V,trascinare,arrossegar
1212,ziehen::V,tirare,tirar
1213,ziehen::V,tirare,estirar
1214,aufbewahren::V,custodire,conservar
1215,aufbewahren::V,conservare,conservar
1216,werfen::V,gettare,llançar
1217,werfen::V,lanciare,llançar
1218,fangen::V,prèndere,agafar
1219,fangen::V,prèndere,atrapar
1220,fangen::V,acchiappare,agafar
1221,fangen::V,acchiappare,atrapar
1222,packen::V,pigliare,engrapar
1223,packen::V,afferrare,engrapar
1224,verstecken::V,nascondere,amagar
1225,teilen::V,divìdere,dividir
1226,schicken::V,inviare,enviar
1227,bringen::V,portare,portar
1228,bringen::V,apportare,portar
1229,hinzufügen::V,aggiùngere,afegir
1230,bekommen::V,ricevere,obtenir
1231,erhalten::V,ricevere,rebre
1232,nehmen::V,prèndere,prendre
1233,wählen::V,elèggere,triar
1234,wählen::V,elèggere,elegir
1235,wählen::V,scegliere,triar
1236,wählen::V,scegliere,elegir
1237,auswählen::V,scegliere,escollir
1238,auswählen::V,scegliere,seleccionar
1239,bewahren::V,conservare,conservar
1240,behindern::V,impedire,impedir
1241,behindern::V,impedire,obstaculitzar
1242,verderben::V,guastare,espatllar
1243,beschädigen::V,danneggiare,danyar
1244,beschädigen::V,danneggiare,destrossar
1245,zerbrechen::V,rompere,trencar
1246,zerbrechen::V,spezzare,trencar
1247,zerreißen::V,stracciare,estripar
1248,zerstören::V,distrùggere,destruir
1249,verbrennen::V,bruciare,cremar
1250,geben::V,dare,donar
1251,reichen::V,pòrgere,passar
1252,schenken::V,regalare,regalar
1253,versprechen::V,promettere,prometre
1254,wünschen::V,augurare,desitjar
1255,loben::V,lodare,elogiar
1256,küssen::V,baciare,fer un petó a
1257,wiegen::V,cullare,bressolar
1258,wiegen::V,dondolare,bressolar
1259,zudecken::V,coprire,tapar
1260,zudecken::V,coprire,cobrir
1261,wecken::V,svegliare,despertar
1262,zeigen::V,indicare,mostrar
1263,zeigen::V,indicare,ensenyar
1264,führen::V,guidare,guiar
1265,führen::V,guidare,conduir
1266,führen::V,condurre,guiar
1267,führen::V,condurre,conduir
1268,lehren::V,insegnare,ensenyar
1269,unterrichten::V,istruire,ensenyar
1270,unterrichten::V,insegnare,ensenyar
1271,aufziehen::V,allevare,criar
1272,leiten::V,avviare,dirigir
1273,leiten::V,dirìgere,dirigir
1274,antreiben::V,incitare,impel·lir
1275,lassen::V,fare,fer
1276,einladen::V,invitare,invitar
1277,einladen::V,invitare,convidar
1278,vereinigen::V,unire,unir
1279,besuchen::V,visitare,visitar
1280,besuchen::V,visitare,anar a veure
1281,besuchen::V,far vìsita a,visitar
1282,besuchen::V,far vìsita a,anar a veure
1283,treffen::V,incontrare,trobar
1284,sich versammeln::V,rinunirsi,reunir-se
1285,spielen::V,giocare,jugar
1286,singen::V,cantare,cantār
1287,tanzen::V,danzare,ballar
1288,sich trennen::V,separarsi,separar-se
1289,verlassen::V,lasciare,deixar
1290,verlassen::V,lasciare,abandonar
1291,verlassen::V,abbandonare,deixar
1292,verlassen::V,abbandonare,abandonar
1293,retten::V,salvare,salvar
1294,bewachen::V,custodire,vigilar
1295,schützen::V,protèggere,protegir
1296,verteidigen::V,difèndere,defensar
1297,sich schlagen::V,bàttersi,barallar-se
1298,schießen::V,sparare,tirar
1299,schießen::V,sparare,disparar
1300,siegen::V,vìncere,vèncer
1301,ärgern::V,stizzire,enfadar
1302,schlagen::V,bàttere,pegar
1303,schlagen::V,bàttere,colpejar
1304,treten::V,calciare,donar un cop de peu a
1305,stechen::V,pùngere,punxar
1306,stechen::V,pùngere,apunyalar
1307,stoßen::V,urtare,empènyer
1308,stoßen::V,spìngere,empènyer
1309,stehlen::V,rubare,robar
1310,stören::V,disturbare,molestar
1311,belästigen::V,molestare,importunar
1312,belästigen::V,importunare,importunar
1313,verbergen::V,celare,amagar
1314,verbergen::V,celare,ocultar
1315,verbergen::V,nascondere,amagar
1316,verbergen::V,nascondere,ocultar
1317,täuschen::V,ingannare,enganyar
1318,betrügen::V,frodare,estafar
1319,betrügen::V,truffare,estafar
1320,töten::V,uccìdere,matar
1321,wohnen::V,abitare,vīure
1322,wohnen::V,abitare,habitar
1323,arbeiten::V,lavorare,treballar
1324,sammeln::V,raccògliere,col·leccionar
1325,sammeln::V,collezionare,col·leccionar
1326,pflücken::V,cògliere,collir
1327,jagen::V,cacciare,caçar
1328,fischen::V,pescare,pescar
1329,fassen::V,catturare,atrapar
1330,fassen::V,acchiappare,atrapar
1331,hüten::V,pascolare,pasturar
1332,treiben::V,spìngere,arriar
1333,anbinden::V,legare,lligar
1334,anbinden::V,attaccare,lligar
1335,füttern::V,dar da mangiare a,donar menjar a
1336,melken::V,mùngere,munyir
1337,hacken::V,tritare,picar
1338,hacken::V,tritare,tallar
1339,hacken::V,spaccare,picar
1340,hacken::V,spaccare,tallar
1341,gießen::V,annaffiare,regar
1342,reifen::V,maturare,madurar
1343,zubereiten::V,preparare,preparar
1344,kochen::V,cuòcere,coure
1345,backen::V,cuòcere,coure al forn
1346,backen::V,cuòcere al forno,coure al forn
1347,braten::V,frìggere,rostir
1348,braten::V,arrostire,rostir
1349,umrühren::V,mescolare,remenar
1350,stricken::V,llavorare a maglia,tricotar
1351,stricken::V,llavorare a maglia,fer punt de mitja
1352,nähen::V,cucire,cosir
1353,färben::V,tìngere,tenyir
1354,reinigen::V,pulire,netejar
1355,reinigen::V,nettare,netejar
1356,waschen::V,lavare,rentār
1357,abwischen::V,asciugare,eixugar
1358,spülen::V,lavare,esbandir
1359,spülen::V,sciacquare,esbandir
1360,fegen::V,spazzare,escombrar
1361,kehren::V,spazzare,escombrar
1362,baden::V,bagnarsi,banyar-se
1363,baden::V,fare il bagno,banyar-se
1364,sich waschen::V,lavarsi,rentār-se
1365,ausziehen::V,tògliersi,treure's
1366,anziehen::V,mettersi,posar-se
1367,anziehen::V,indossare,posar-se
1368,sich anziehen::V,vestirsi,vestir-se
1369,kämmen::V,pettinare,pentinar
1370,schmücken::V,ornare,adornar
1371,schmücken::V,decorare,adornar
1372,sagen::V,dire,dir
1373,sprechen::V,parlare,parlar
1374,reden::V,parlare,parlar
1375,sich unterhalten::V,conversare,conversar
1376,fragen::V,chièdere,preguntar
1377,fragen::V,domandare,preguntar
1378,bitten::V,pregare,demanar
1379,erzählen::V,narrare,contar
1380,erzählen::V,narrare,explicar
1381,erzählen::V,raccontare,contar
1382,erzählen::V,raccontare,explicar
1383,mitteilen::V,comunicare,comunicar
1384,nennen::V,nominare,nomenar
1385,rufen::V,chiamare,cridar
1386,prahlen::V,vantarsi,lloar-se
1387,prahlen::V,vantarsi,jactar-se
1388,übersetzen::V,tradurre,traduir
1389,denken::V,pensare,pensar
1390,glauben::V,credere,creure
1391,bemerken::V,notare,notar
1392,bemerken::V,osservare,notar
1393,erkennen::V,riconoscere,reconèixer
1394,begreifen::V,capire,comprendre
1395,begreifen::V,comprèndere,comprendre
1396,verstehen::V,intèndere,entendre
1397,verstehen::V,comprèndere,entendre
1398,lernen::V,imparare,aprendre
1399,lernen::V,apprèndere,aprendre
1400,wissen::V,sapere,saber
1401,sich erinnern an::V,ricordare,recordar
1402,sich erinnern an::V,ricordarsi di,recordar
1403,vergessen::V,dimenticare,oblidar
1404,messen::V,misurare,mesurar
1405,zählen::V,contare,comptar
1406,rechnen::V,contare,calcular
1407,rechnen::V,calcolare,calcular
1408,lesen::V,lèggere,llegir
1409,malen::V,dipìngere,pintar
1410,zeichnen::V,disegnare,dibuixar
1411,schreiben::V,scrìvere,escrīure
1412,besitzen::V,possedere,posseir
1413,kaufen::V,comprare,comprar
1414,kaufen::V,acquistare,comprar
1415,verkaufen::V,vendere,vendre
1416,bezahlen::V,pagare,pagar
1417,zahlen::V,pagare,pagar per
1418,beherrschen::V,dominare,dominar
1419,ertragen::V,sopportare,aguantar
