,Concept_ID,tr,lez
796,später::ADV,daha sonra,гуьгъуьнлай
797,jetzt::ADV,şimdi,гила
798,heute::ADV,bugün,къе
799,morgen::ADV,yarın,пака
800,bald::ADV,yakında,мукьва
801,bald::ADV,yakında,мукьвара
802,dann::ADV,sonra,ахпа
803,gestern::ADV,dün,накь
804,einst::ADV,eskiden,садра
805,damals::ADV,o zamanlar,а чӏавуз
806,danach::ADV,sonradan,ахпа
807,danach::ADV,ondan sonra,ахпа
808,vorher::ADV,önce,вилик
809,vorher::ADV,önceden,вилик
810,zuerst::ADV,ilk önce,сифте
811,einmal::ADV,bir defa,садра
812,manchmal::ADV,bazan,гагь-гагь
813,oft::ADV,sık sık,гзаф вахтара
814,oft::ADV,çok defa,гзаф вахтара
815,immer::ADV,daima,гьамиша
816,immer::ADV,her zaman,гьамиша
817,niemals::ADV,asla değil,са чӏавузни
818,niemals::ADV,asla değil,са вахтундани
819,niemals::ADV,hiçbir zaman,са чӏавузни
820,niemals::ADV,hiçbir zaman,са вахтундани
821,hier::ADV,burada,ина
822,hierhin::ADV,buraya,иниз
823,von hier::ADV,buradan,инай
824,dort::ADV,orada,ана
825,dort::ADV,şurada,ана
826,dorthin::ADV,oraya,аниз
827,dorthin::ADV,şuraya,аниз
828,geradeaus::ADV,doğru,дуьз
829,vorwärts::ADV,ileri,вилик
830,vorwärts::ADV,ileri,виликди
831,rückwärts::ADV,geri,кьулухъ
832,zurück::ADV,geriye,
833,unten::ADV,aşağıda,агъада
834,hinab::ADV,aşağıya,агъуз
835,oben::ADV,yukarıda,винел
836,hinauf::ADV,yukarı,виниз
837,hinauf::ADV,yukarıya,виниз
838,überall::ADV,her yerde,вирина
839,nicht::ADV,-mi-,ваъ
840,nicht::ADV,değil,ваъ
841,ein wenig::ADV,biraz,са тӏимил
842,kaum::ADV,dar,жизви
843,kaum::ADV,hemen hemen değil,жизви
844,sehr::ADV,pek,лап
845,sehr::ADV,gayet,лап
846,so::ADV,öyle,икӏ
847,so::ADV,böyle,икӏ
848,noch::ADV,hâlâ,гьеле
849,noch::ADV,henüz,гьеле
850,nur::ADV,ancak,анжах
851,nur::ADV,yalnız,анжах
852,schon::ADV,çoktan,хъувуна
853,schon::ADV,çoktan,мадни дардиз
854,schon::ADV,çoktan,мадни гуьтӏуьз
855,schon::ADV,çoktan,мадни гуьтӏуь я
856,wieder::ADV,tekrar,
857,wieder::ADV,yeniden,
858,vergebens::ADV,boşuna,нагьакь
859,vergebens::ADV,boşuna,нагьакьа
860,vor::PRP,önünde,вилик
861,hinter::PRP,arkasında,кьулухъ
862,unter::PRP,altında,кӏаник
863,durch::PRP,sayesinde,арадай
864,durch::PRP,sayesinde,-кай хкатна
865,durch::PRP,ortasından,арадай
866,durch::PRP,ortasından,-кай хкатна
867,neben::PRP,yanında,патав
868,neben::PRP,yanında,мукьув
869,zwischen::PRP,arasında,ара
870,zwischen::PRP,arasında,арада
871,wegen::PRP,dolayı,гъиляй
872,dies::PRN,bu,и
873,dies::PRN,bu,им
874,das::PRN,o,а
875,das::PRN,o,ам
876,das::PRN,şu,а
877,das::PRN,şu,ам
878,alles::PRN,hepsi,вири
879,alles::PRN,hepsi,михьиз
880,alles::PRN,her şey,вири
881,alles::PRN,her şey,михьиз
882,ich::PRN,ben,за
883,ich::PRN,ben,зун
884,du::PRN,sen,вун
885,er::PRN,o,ам
886,er::PRN,o,гьа
887,wir::PRN,biz,чун
888,ihr::PRN,siz,куьн
889,sie::PRN,onlar,абур
890,was::FPRN,ne,вуч
891,wer::FPRN,kim,вуж
892,wo::FADV,nerede,гьина
893,wohin::FADV,nereye,гьиниз
894,wie::FADV,nasıl,гьикӏ
895,warum::FADV,neden,вучиз
896,wieviel::FNUM,kaç,шумуд
897,wieviel::FNUM,ne kadar,шумуд
898,eins::NUM,bir,са
899,zwei::NUM,iki,кьвед
900,drei::NUM,üç,пуд
901,vier::NUM,dört,кьуд
902,fünf::NUM,beş,вад
903,sechs::NUM,altı,ругуд
904,sieben::NUM,yedi,ирид
905,acht::NUM,sekiz,муьжуьд
906,neun::NUM,dokuz,кӏуьд
907,zehn::NUM,on,цӏуд
908,elf::NUM,on bir,цӏусад
909,zwölf::NUM,on iki,цӏикьвед
910,zwanzig::NUM,yirmi,къад
911,dreißig::NUM,otuz,къанницӏуд
912,vierzig::NUM,kırk,яхцӏур
913,fünfzig::NUM,elli,яхцӏурни цӏуд
914,sechzig::NUM,altmış,пудкъад
915,siebzig::NUM,yetmiş,пудкъанни цӏуд
916,achtzig::NUM,seksen,кьудкъад
917,neunzig::NUM,doksan,кьудкъанни цӏуд
918,hundert::NUM,yüz,виш
919,tausend::NUM,bin,агъзур
920,und::CNJ,ve,ва
921,und::CNJ,ile,ва
922,oder::CNJ,ya,я
923,oder::CNJ,yahut,я
924,stehen::V,durmak,акъвазун
925,sitzen::V,oturmak,ацукьун
926,liegen::V,yatmak,къаткун
927,hängen::V,asılı olmak,куьрс хьун
928,werden::V,olmak,хьун
929,werden::V,olunmak,хьун
930,passieren::V,olmak,хьун
931,beginnen::V,başlamak,башламиш хьун
932,enden::V,bitmek,куьтягь хьун
933,enden::V,sona ermek,куьтягь хьун
934,wechseln::V,değişmek,дегиш хьун
935,aufgehen[Sonne]::V,doğmak,экъечӏун
936,untergehen[Sonne]::V,batmak,акӏун
937,scheinen[Sonne]::V,parlamak,ишигь гун
938,donnern::V,gök gürlemek,къукърумар авун
939,wehen::V,esmek,
940,strömen::V,akmak,авахьун
941,fließen::V,akmak,авахьун
942,sich drehen::V,dönmek,элкъуьн
943,schwanken::V,sallanmak,юзун
944,schwingen::V,titremek,галтад хьун
945,fallen::V,düşmek,аватун
946,brennen::V,yanmak,кун
947,brennen::V,yanmak,ккун
948,rauchen::V,tütmek,
949,regnen::V,yağmak,къун
950,gefrieren::V,donmak,муркӏади кьун
951,tauen::V,erimek,цӏурун
952,schmelzen::V,erimek,цӏурун
953,trocknen::V,kurumak,кьурун
954,sieden::V,kaynamak,ругун
955,faulen::V,çürümek,кутӏун
956,verfaulen::V,çürümek,чуьруьтмиш хьун
957,verfaulen::V,çürümek,кутӏун
958,reißen::V,yırtılmak,атӏун
959,reißen::V,yırtılmak,къазунун
960,versinken::V,batmak,батмиш хьун
961,vergehen::V,geçmek,алатун
962,erscheinen::V,görünmek,майдандиз акъатун
963,verschwinden::V,kaybolmak,квахьун
964,sinken::V,inmek,элекьун
965,abnehmen::V,azalmak,тӏимил хьун
966,abnehmen::V,azalmak,гъвечӏи хьун
967,zunehmen::V,artmak,артух хьун
968,zunehmen::V,çoğalmak,артух хьун
969,steigen::V,artmak,хкаж хьун
970,steigen::V,yükselmek,хкаж хьун
971,wachsen::V,büyümek,экъечӏун
972,wachsen::V,gelişmek,экъечӏун
973,glänzen::V,parlamak,цӏарцӏар гун
974,funkeln::V,parıldamak,нур гун
975,lärmen::V,gürültü yapmak,ван авун
976,läuten::V,çalmak,зенг ягъун
977,klingeln::V,zil çalmak,зенг ягъун
978,klirren::V,şakırdamak,зигринг авун
979,klirren::V,zangırdamak,зигринг авун
980,brausen::V,köpürmek,къати хьун
981,brausen::V,kükremek,къати хьун
982,rauschen::V,fışırdamak,вишриш авун
983,klingen::V,tınlamak,ван авун
984,bellen::V,havlamak,элуькьун
985,heulen::V,ulumak,къув ягъун
986,blasen::V,üflemek,уф гун
987,pfeifen::V,düdük çalmak,уьфт ягъун
988,schreien::V,bağırmak,гьараюн
989,schreien::V,haykırmak,гьараюн
990,stöhnen::V,inlemek,суза авун
991,zittern::V,titremek,зурзун
992,leben::V,yaşamak,яшамиш хьун
993,leben::V,hayatta olmak,яшамиш хьун
994,geboren werden::V,doğmak,хьун
995,atmen::V,solunmak,нефес чӏугун
996,atmen::V,nefes almak,нефес чӏугун
997,trinken::V,içmek,хъун
998,essen::V,yemek,тӏуьн
999,schlucken::V,yutmak,туькьуьнун
1000,müde werden::V,yorulmak,галатун
1001,müde werden::V,yorulmak,юргъун хьун
1002,einschlafen::V,uykuya dalmak,ксун
1003,schlafen::V,uyumak,ксун
1004,aufwachen::V,uyanmak,ахварай аватун
1005,aufstehen::V,kalkmak,къарагъун
1006,aufstehen::V,yataktan kalkmak,къарагъун
1007,sich erholen::V,dinlenmek,ял ягъун
1008,krank werden::V,hastalanmak,кефсуз хьун
1009,krank sein::V,hasta olmak,тӏа хьун
1010,schmerzen::V,ağrımak,тӏа хьун
1011,husten::V,öksürmek,уьгьуь ягъун
1012,genesen::V,şifa bulmak,сагъ хъхьун
1013,sterben::V,ölmek,кьин
1014,sterben::V,vefat etmek,кьин
1015,umkommen::V,ölmek,терг хьун
1016,sich bewegen::V,hareket etmek,юзун
1017,sich rühren::V,kımıldanmak,юзун
1018,sich erheben::V,kalkmak,къарагъун
1019,sich erheben::V,ayağa kalkmak,къарагъун
1020,sich setzen::V,oturmak,ацукьун
1021,hinfallen::V,yere düşmek,алукьун
1022,laufen::V,yürümek,къекъуьн
1023,schreiten::V,yürümek,ккамар къачун
1024,schreiten::V,adım atmak,ккамар къачун
1025,spazierengehen::V,gezmek,сейр авун
1026,spazierengehen::V,dolaşmak,сейр авун
1027,eilen::V,seğirtmek,тади авун
1028,sich beeilen::V,acele etmek,гьерекатун
1029,sausen::V,hızla gitmek,чкурун
1030,rennen::V,koşmak,катун
1031,rennen::V,koşmak,зверун
1032,springen::V,atlamak,хкадарун
1033,springen::V,sıçramak,хкадарун
1034,klettern::V,tırmanmak,акьахун
1035,schaukeln::V,sallanmak,
1036,kriechen::V,sürünmek,капаралди фин
1037,schwimmen::V,yüzmek,сирнав авун
1038,tauchen::V,dalmak,кьилихъди циз вегьин
1039,rudern::V,kürek çekmek,кьусуйралди лодка гьалун
1040,rudern::V,kürek çekmek,цуьруьгъуьлдалди кӏватӏун
1041,fahren::V,gitmek,фин
1042,fliegen::V,uçmak,лув гун
1043,fliegen::V,uçmak,цавай фин
1044,gehen::V,gitmek,фин
1045,weggehen::V,gitmek,хъфин
1046,abfahren::V,kalkmak,фин
1047,abfahren::V,kalkmak,рекье гьатун
1048,anhalten::V,durmak,акъвазун
1049,hineingehen::V,içeri girmek,гьахьун
1050,eintreten::V,girmek,гьахьун
1051,kommen::V,gelmek,атун
1052,ankommen::V,varmak,атун
1053,zurückkommen::V,dönmek,хтун
1054,bleiben::V,kalmak,амукьун
1055,warten::V,beklemek,гуьзлемишун
1056,erwarten::V,beklemek,вил алаз акъвазун
1057,suchen::V,aramak,къекъуьн
1058,finden::V,bulmak,жугъун
1059,versuchen::V,denemek,алахъун
1060,vorbereiten::V,hazırlamak,гьазурун
1061,lieben::V,sevmek,кӏан хьун
1062,mögen::V,beğenmek,рикӏ ацукьун
1063,lachen::V,gülmek,хъуьруьн
1064,rühren::V,dokunmak,
1065,rühren::V,duygulandırmak,
1066,weinen::V,ağlamak,шехьун
1067,schimpfen::V,küfretmek,сеперар гун
1068,schimpfen::V,küfretmek,экъуьгъунар авун
1069,sich ärgern::V,kızmak,хъел акатун
1070,sich fürchten::V,korkmak,кичӏе хьун
1071,fürchten::V,korkmak,къурхутмиш хьун
1072,fliehen::V,kaçmak,катун
1073,flüchten::V,kaçmak,катун
1074,sehen::V,görmek,акун
1075,anschauen::V,seyretmek,вил вегьин
1076,ansehen::V,bakmak,килигун
1077,hören::V,duymak,ван хьун
1078,hören::V,işitmek,ван хьун
1079,zuhören::V,dinlemek,яб гун
1080,probieren::V,denemek,дад акун
1081,probieren::V,tadına bakmak,дад акун
1082,riechen::V,kokusunu almak,ни чӏугун
1083,fühlen::V,duymak,гьисс авун
1084,fühlen::V,hissetmek,гьисс авун
1085,scheinen::V,görünmek,
1086,zu sehen sein::V,görünmek,
1087,vernehmen::V,haber almak,
1088,frieren::V,üşümek,кьун
1089,frieren::V,üşümek,мекьи хьун
1090,tun::V,etmek,авун
1091,tun::V,yapmak,авун
1092,können::V,bilmek,хьун
1093,können::V,bilmek,акъакьун
1094,wollen::V,istemek,кӏан хьун
1095,anfangen::V,başlamak,башламишун
1096,beenden::V,bitirmek,куьтягьун
1097,aufhören::V,bitmek,акъвазун
1098,gelingen::V,başarmak,арадал атун
1099,geraten::V,düşmek,акъатун
1100,öffnen::V,açmak,ахъаюн
1101,schließen::V,kapamak,акьалун
1102,stellen::V,koymak,эцигун
1103,setzen::V,koymak,ацукьарун
1104,setzen::V,oturtmak,ацукьарун
1105,legen::V,koymak,эцигун
1106,legen::V,yatırmak,эцигун
1107,berühren::V,dokunmak,хкӏурун
1108,verbinden::V,bağlamak,гилигун
1109,verbinden::V,birleştirmek,гилигун
1110,bedecken::V,örtmek,кӏевун
1111,bedecken::V,kaplamak,кӏевун
1112,aufhängen::V,asmak,куьрсарун
1113,anzünden::V,yakmak,куькӏуьрун
1114,anzünden::V,ateşlemek,куькӏуьрун
1115,aufheben::V,kaldırmak,хкажун
1116,zurücklassen::V,geride bırakmak,тун
1117,verlieren::V,yitirmek,квадарун
1118,verlieren::V,kaybetmek,квадарун
1119,fallen lassen::V,düşürmek,авадрун
1120,machen::V,yapmak,авун
1121,machen::V,yapmak,кар авун
1122,herstellen::V,yapmak,расун
1123,herstellen::V,imal etmek,расун
1124,bauen::V,kurmak,туькӏуьрун
1125,bauen::V,inşa etmek,туькӏуьрун
1126,reparieren::V,onarmak,расун
1127,reparieren::V,tamir etmek,расун
1128,verbessern::V,düzeltmek,хъсанрун
1129,ändern::V,değiştirmek,табдил авун
1130,graben::V,kazmak,эгъуьнун
1131,beugen::V,eğmek,акӏажарун
1132,beugen::V,eğmek,кангур авун
1133,biegen::V,bükmek,патахъарун
1134,drehen::V,çevirmek,алчударун
1135,drehen::V,döndürmek,алчударун
1136,wenden::V,çevirmek,
1137,umdrehen::V,çevirmek,элкъуьрун
1138,heben::V,kaldırmak,хкажун
1139,hochheben::V,yukarı kaldırmak,хкажун
1140,ergreifen::V,tutmak,агалчна кьун
1141,ergreifen::V,yakalamak,агалчна кьун
1142,halten::V,tutmak,кьун
1143,drücken::V,sıkmak,чуькьуьн
1144,schieben::V,itmek,хуртӏ гун
1145,schieben::V,sürmek,хуртӏ гун
1146,kratzen::V,kaşımak,къадгъунун
1147,lecken::V,yalamak,мез гун
1148,beißen::V,ısırmak,кӏасун
1149,abreißen::V,koparmak,галудун
1150,abschneiden::V,keserek ayırmak,атӏун
1151,binden::V,bağlamak,
1152,stecken::V,sokmak,сухун
1153,brechen::V,kırmak,хун
1154,brechen::V,kırmak,кукӏварун
1155,klopfen::V,çalmak,тахъ-тахъ авун
1156,hauen::V,vurmak,ягъун
1157,kleben::V,yapıştırmak,алкӏурун
1158,kleben::V,yapıştırmak,кукӏурун
1159,reiben::V,ovmak,тӏушунун
1160,reiben::V,sürtmek,тӏушунун
1161,streichen::V,sürmek,алтадун
1162,schleifen::V,bilemek,кӏвенкӏв авун
1163,schneiden::V,kesmek,атӏун
1164,rütteln::V,sallamak,къарсурун
1165,schütteln::V,sarsmak,къарсурун
1166,schütteln::V,çalkamak,къарсурун
1167,schwenken::V,sallamak,элягъун
1168,schwenken::V,sallamak,галтадун
1169,schütten::V,dökmek,цун
1170,schütten::V,akıtmak,цун
1171,füllen::V,doldurmak,ацӏурун
1172,einwickeln::V,sarmak,кутун
1173,einwickeln::V,sarmak,элкъуьрун
1174,tragen::V,taşımak,тухун
1175,schleppen::V,sürüklemek,галчӏурун
1176,ziehen::V,çekmek,ялун
1177,ziehen::V,çekmek,чӏугун
1178,aufbewahren::V,saklamak,хуьн
1179,werfen::V,atmak,гадрун
1180,fangen::V,tutmak,кьун
1181,fangen::V,yakalamak,кьун
1182,packen::V,tutmak,кьун
1183,packen::V,yakalamak,кьун
1184,verstecken::V,saklamak,кӏевун
1185,teilen::V,bölmek,паюн
1186,teilen::V,ayırmak,паюн
1187,schicken::V,yollamak,ракъурун
1188,schicken::V,göndermek,ракъурун
1189,bringen::V,getirmek,гъун
1190,hinzufügen::V,katmak,алава авун
1191,hinzufügen::V,eklemek,алава авун
1192,bekommen::V,almak,къачун
1193,bekommen::V,almak,жугъурун
1194,bekommen::V,eline geçmek,къачун
1195,bekommen::V,eline geçmek,жугъурун
1196,erhalten::V,almak,къачун
1197,nehmen::V,almak,къачун
1198,wählen::V,seçmek,хкягъун
1199,auswählen::V,seçmek,хкягъун
1200,auswählen::V,ayırmak,хкягъун
1201,bewahren::V,korumak,хуьн
1202,behindern::V,engellemek,манийвал авун
1203,verderben::V,bozmak,чӏурун
1204,beschädigen::V,zedelemek,нукьсанвал гун
1205,beschädigen::V,ziyan vermek,нукьсанвал гун
1206,zerbrechen::V,kırmak,хун
1207,zerreißen::V,yırtmak,къазунун
1208,zerstören::V,yıkmak,чӏурун
1209,zerstören::V,yıkmak,барбатӏун
1210,zerstören::V,tahrip etmek,чӏурун
1211,zerstören::V,tahrip etmek,барбатӏун
1212,verbrennen::V,yakmak,ккун
1213,geben::V,vermek,гун
1214,reichen::V,uzatmak,вугун
1215,reichen::V,uzatmak,гун
1216,schenken::V,hediye etmek,пишкеш авун
1217,versprechen::V,vaat etmek,гаф гун
1218,wünschen::V,kutlamak,дуьа авун
1219,loben::V,övmek,тариф авун
1220,küssen::V,öpmek,темен гун
1221,wiegen::V,sallamak,эчӏягъун
1222,zudecken::V,örtmek,гьалдун
1223,wecken::V,uyandırmak,ахварай авудун
1224,zeigen::V,göstermek,къалурун
1225,führen::V,gezdirmek,тухун
1226,führen::V,yol göstermek,тухун
1227,lehren::V,okutmak,кӏелиз тун
1228,lehren::V,öğretmek,кӏелиз тун
1229,unterrichten::V,öğretmek,тарс гун
1230,aufziehen::V,yetiştirmek,тербия гун
1231,aufziehen::V,yetiştirmek,тербияламишун
1232,leiten::V,yönetmek,идара авун
1233,leiten::V,idare etmek,идара авун
1234,antreiben::V,teşvik etmek,тади кутун
1235,lassen::V,-tırmak,
1236,einladen::V,davet etmek,теклиф авун
1237,vereinigen::V,birleştirmek,сад авун
1238,besuchen::V,uğramak,кьилив атун
1239,besuchen::V,ziyaret etmek,кьилив атун
1240,besuchen::V,görmeye gitmek,кьилив атун
1241,treffen::V,rastlamak,гьалтун
1242,treffen::V,isabet etmek,гьалтун
1243,sich versammeln::V,toplanmak,алтӏушун
1244,spielen::V,oynamak,къугъун
1245,singen::V,söylemek,лугьун
1246,singen::V,söylemek,мани лугьун
1247,singen::V,şarkı söylemek,лугьун
1248,singen::V,şarkı söylemek,мани лугьун
1249,tanzen::V,oynamak,кьуьл авун
1250,tanzen::V,dans etmek,кьуьл авун
1251,sich trennen::V,ayrılmak,къакъатун
1252,verlassen::V,bırakmak,гъил къачун
1253,verlassen::V,terk etmek,гъил къачун
1254,retten::V,kurtarmak,къутармишун
1255,bewachen::V,gözetmek,хуьн
1256,schützen::V,korumak,хуьн
1257,verteidigen::V,savunmak,хуьн
1258,sich schlagen::V,dövüşmek,кукӏун
1259,schießen::V,ateş etmek,акъатун
1260,siegen::V,yenmek,гъалиб хьун
1261,ärgern::V,kızdırmak,хъел гъун
1262,ärgern::V,kızdırmak,хъел кутун
1263,schlagen::V,dövmek,ягъун
1264,schlagen::V,dövmek,галукьарун
1265,treten::V,tepmek,кьуьл къекъягъун
1266,treten::V,tepmek,кьуьл эцягъун
1267,stechen::V,sokmak,акьадарун
1268,stechen::V,batırmak,акьадарун
1269,stoßen::V,itmek,эцягъун
1270,stehlen::V,çalmak,чуьнуьхун
1271,stören::V,bozmak,хкуьрун
1272,stören::V,etkilemek,хкуьрун
1273,belästigen::V,rahatsız etmek,хкуьрун
1274,belästigen::V,rahatsız etmek,азият гун
1275,verbergen::V,saklamak,далдаламишун
1276,täuschen::V,aldatmak,алцурарун
1277,täuschen::V,aldatmak,алцуррун
1278,betrügen::V,aldatmak,алцурарун
1279,betrügen::V,aldatmak,гьарамзадавал авун
1280,betrügen::V,dolandırmak,алцурарун
1281,betrügen::V,dolandırmak,гьарамзадавал авун
1282,töten::V,öldürmek,яна кьин
1283,wohnen::V,oturmak,дуланмиш хьун
1284,arbeiten::V,çalışmak,кӏвалахун
1285,arbeiten::V,çalışmak,кӏвалах авун
1286,sammeln::V,toplamak,кӏватӏун
1287,pflücken::V,koparmak,атӏун
1288,jagen::V,avlanmak,гъуьрч авун
1289,fischen::V,balık tutmak,гъетер кьун
1290,fassen::V,tutmak,кьун
1291,fassen::V,yakalamak,кьун
1292,hüten::V,otlatmak,чӏура хуьн
1293,treiben::V,gütmek,гьалун
1294,anbinden::V,bağlamak,акалун
1295,füttern::V,beslemek,ем гун
1296,melken::V,sağmak,ацун
1297,hacken::V,yarmak,куьткуьнун
1298,gießen::V,sulamak,яд гун
1299,reifen::V,olgunlaşmak,чурун
1300,reifen::V,olgunlaşmak,агакьун
1301,zubereiten::V,hazırlamak,гьазурун
1302,kochen::V,pişirmek,ругун
1303,kochen::V,kaynatmak,ругун
1304,backen::V,pişirmek,чурун
1305,backen::V,fırında pişirmek,чурун
1306,braten::V,kızartmak,чурун
1307,umrühren::V,karıştırmak,какадарун
1308,stricken::V,örmek,хурун
1309,nähen::V,dikmek,цун
1310,färben::V,boyamak,шир ягъун
1311,reinigen::V,temizlemek,михьун
1312,waschen::V,yıkamak,чуьхуьн
1313,abwischen::V,silmek,гуьцӏун
1314,spülen::V,çalkamak,экъуьрун
1315,fegen::V,süpürmek,шуткун
1316,kehren::V,süpürmek,кул алтадун
1317,baden::V,yıkanmak,эхъуьн
1318,baden::V,banyo yapmak,эхъуьн
1319,sich waschen::V,yıkanmak,жендек чуьхуьн
1320,ausziehen::V,çıkarmak,хутӏунун
1321,ausziehen::V,çıkarmak,галудун
1322,anziehen::V,giymek,алукӏун
1323,sich anziehen::V,giyinmek,алукӏун
1324,sich anziehen::V,giyinmek,парталар алукӏун
1325,kämmen::V,taramak,эвягъун
1326,schmücken::V,süslemek,безетмишун
1327,schmücken::V,süslemek,гуьрчегарун
1328,sagen::V,demek,лугьун
1329,sagen::V,söylemek,лугьун
1330,sprechen::V,konuşmak,рахун
1331,reden::V,konuşmak,рахун
1332,sich unterhalten::V,sohbet etmek,ихтилат авун
1333,fragen::V,sormak,жузун
1334,bitten::V,dilemek,тӏалабун
1335,bitten::V,rica etmek,тӏалабун
1336,erzählen::V,bahsetmek,ахъаюн
1337,erzählen::V,hikâye etmek,ахъаюн
1338,mitteilen::V,bildirmek,хабар гун
1339,nennen::V,adlandırmak,тӏвар гун
1340,rufen::V,çağırmak,эверун
1341,prahlen::V,övünmek,яцӏу гафар авун
1342,übersetzen::V,çevirmek,таржума авун
1343,übersetzen::V,çevirmek,гафладун
1344,übersetzen::V,tercüme etmek,таржума авун
1345,übersetzen::V,tercüme etmek,гафладун
1346,denken::V,düşünmek,фикир авун
1347,glauben::V,inanmak,агъун
1348,glauben::V,zannetmek,агъун
1349,bemerken::V,farkına varmak,фикир гун
1350,erkennen::V,tanımak,
1351,begreifen::V,anlamak,гъавурда акьун
1352,begreifen::V,kavramak,гъавурда акьун
1353,verstehen::V,duymak,
1354,verstehen::V,anlamak,
1355,lernen::V,öğrenmek,кӏелун
1356,wissen::V,bilmek,чир хьун
1357,wissen::V,bilmek,чирхьун
1358,sich erinnern an::V,hatırlamak,рикӏел хуьн
1359,vergessen::V,unutmak,рикӏелай фин
1360,vergessen::V,unutmak,рикӏелай алатун
1361,messen::V,ölçmek,алцумун
1362,zählen::V,saymak,гьисабун
1363,rechnen::V,hesap etmek,гьисабун
1364,lesen::V,okumak,кӏелун
1365,malen::V,resmini yapmak,кхьин
1366,malen::V,resmini yapmak,шикилар чӏугун
1367,zeichnen::V,çizmek,чӏугун
1368,schreiben::V,yazmak,кхьин
1369,besitzen::V,haiz olmak,иеси хьун
1370,besitzen::V,sahip olmak,иеси хьун
1371,kaufen::V,almak,къачун
1372,kaufen::V,almak,маса къачун
1373,verkaufen::V,satmak,гун
1374,verkaufen::V,satmak,маса гун
1375,bezahlen::V,ödemek,къимет гун
1376,bezahlen::V,ödemek,эвезда авун
1377,bezahlen::V,ödemek,гьакъи агакьрун
1378,zahlen::V,ödemek,къимет гун
1379,zahlen::V,ödemek,эвезда авун
1380,zahlen::V,ödemek,гьакъи агакьрун
1381,beherrschen::V,hâkim olmak,иеси хьун
1382,ertragen::V,dayanmak,таб гун
1383,ertragen::V,katlanmak,таб гун
