,Concept_ID,ka,ady
1224,erkennen::V,გამოიცნობს,зэхэпхын
1225,erkennen::V,გამოიცნობს,зэбгъэшӏэн
1226,begreifen::V,გაიგებს,гурыӏо́н
1227,verstehen::V,გაიგონებს,зэхэхын
1228,lernen::V,ისწავლის,еджэ́н
1229,wissen::V,ეცოდინება,шӏэн
1230,sich erinnern an::V,მოიგონებს,къэшӏэжьын
1231,sich erinnern an::V,გაიხსენებს,къэшӏэжьын
1232,vergessen::V,ივიწყებს,пщыгъупшэжьы́н
1233,messen::V,ზომავს,шын
1234,zählen::V,ითვლის,плъытэ́н
1235,rechnen::V,გაიანგარიშებს,плъытэ́н
1236,rechnen::V,გაიანგარიშებს,угугъэ́н
1237,lesen::V,კითხულობს,еджэ́н
1238,malen::V,ხატავს,шӏын
1239,zeichnen::V,ხაზავს,шӏын
1240,schreiben::V,დაწერს,тхын
1241,besitzen::V,ექნება,иӏэн
1242,kaufen::V,ყიდულობს,щэфы́н
1243,verkaufen::V,გაყიდის,щэн
1244,bezahlen::V,გადაიხდის,птын
1245,bezahlen::V,გადაიხდის,лъыптын
1246,bezahlen::V,გადაიხდის,птыжьы́н
1247,zahlen::V,გადაიხდის,птын
1248,zahlen::V,გადაიხდის,лъыптын
1249,beherrschen::V,ფლობს,иунаеу иӏэн
1250,ertragen::V,მოითმენს,щэчы́н
