,Concept_ID,fi,ko
829,wechseln::V,vaihtua,병경하다
830,wechseln::V,vaihdella,병경하다
831,aufgehen[Sonne]::V,nousta,뜨다
832,untergehen[Sonne]::V,laskea,지다
833,scheinen[Sonne]::V,paistaa,빛나다
834,donnern::V,jyristä,천둥치다
835,wehen::V,tuulla,풀다
836,wehen::V,puhaltaa,풀다
837,strömen::V,virrata,흐르다
838,fließen::V,valua,흐르다
839,fließen::V,juosta,흐르다
840,sich drehen::V,pyöriä,돌다
841,schwanken::V,horjua,동요하다
842,schwingen::V,heilua,흔들다
843,schwingen::V,värähdellä,흔들다
844,fallen::V,pudota,떨어지다
845,fallen::V,langeta,떨어지다
846,brennen::V,palaa,타다
847,rauchen::V,savuta,김이나다
848,regnen::V,sataa,비가오다
849,gefrieren::V,jäätyä,얼다
850,tauen::V,sulaa,녹다
851,schmelzen::V,sulaa,녹다
852,trocknen::V,kuivua,홈치다
853,sieden::V,kiehua,끓다
854,faulen::V,mädätä,부패하다
855,verfaulen::V,mädätä,썩다
856,verfaulen::V,mädäntyä,썩다
857,reißen::V,revetä,지바찢다
858,versinken::V,upota,가라앉다
859,versinken::V,vajota,가라앉다
860,vergehen::V,kulua,지나가다
861,erscheinen::V,ilmestyä,나타나다
862,verschwinden::V,kadota,사라지다
863,sinken::V,vajota,가라앉다
864,abnehmen::V,vähetä,떼어내다
865,zunehmen::V,kasvaa,증가하다
866,zunehmen::V,lisääntyä,증가하다
867,steigen::V,nousta,상승하다
868,wachsen::V,kasvaa,생기하다
869,glänzen::V,kiiltää,뛰오나다
870,funkeln::V,kipinöidä,불티가잍어나다
871,lärmen::V,meluta,떠들다
872,läuten::V,soida,울시다
873,klingeln::V,soida,초닌총을울리다
874,klirren::V,kalista,탁탁울리다
875,brausen::V,kohista,쏴쏴소리내다
876,rauschen::V,kohista,솨솨
877,klingen::V,soida,반향하다
878,bellen::V,haukkua,짖다
879,heulen::V,ulvoa,포효하다
880,blasen::V,puhaltaa,불다
881,pfeifen::V,viheltää,피리를불다
882,schreien::V,kirkua,절규하다
883,stöhnen::V,voihkia,신음하다
884,zittern::V,vapista,저뉼하다
885,leben::V,elää,살다
886,geboren werden::V,syntyä,태어난
887,atmen::V,hengittää,숨쉬다
888,trinken::V,juoda,마시다
889,essen::V,syödä,먹다
890,schlucken::V,niellä,들이켜다
891,müde werden::V,uupua,
892,einschlafen::V,uinahtaa,잠들다
893,schlafen::V,maata,자다
894,schlafen::V,nukkua,자다
895,aufwachen::V,herätä,눈트다
896,aufstehen::V,nousta,서다
897,aufstehen::V,nousta ylös,서다
898,sich erholen::V,levätä,회복하다
899,krank werden::V,sairastua,
900,krank sein::V,potea,
901,krank sein::V,sairastaa,
902,schmerzen::V,särkeä,아프다
903,schmerzen::V,kivistää,아프다
904,husten::V,yskiä,잔기침하다
905,genesen::V,toipua,낫다
906,sterben::V,kuolla,죽다
907,umkommen::V,saada surmansa,못쓰게되다
908,umkommen::V,kuolla,못쓰게되다
909,sich bewegen::V,liikkua,움직이다
910,sich rühren::V,liikahtaa,움직이다
911,sich erheben::V,nousta,이러서다
912,sich setzen::V,istuutua,앉히다
913,hinfallen::V,kaatua,넘어지다
914,laufen::V,kävellä,걷다
915,schreiten::V,astua,보행하다
916,schreiten::V,astella,보행하다
917,spazierengehen::V,kävellä,산보하다
918,eilen::V,kiirehtiä,서둘다
919,sich beeilen::V,kiirehtiä,서둘게하다
920,sich beeilen::V,olla kiireissään,서둘게하다
921,sausen::V,rynnätä,서들러 떠나다
922,sausen::V,viilettää,서들러 떠나다
923,rennen::V,juosta,달리다
924,springen::V,hypätä,도약하다
925,klettern::V,kiivetä,갑겨오르다
926,schaukeln::V,kiikkua,흔들리게하다
927,kriechen::V,ryömiä,기다
928,schwimmen::V,uida,헤엄치다
929,tauchen::V,sukeltaa,잠기다
930,rudern::V,soutaa,물을헤치다
931,fahren::V,ajaa,가다
932,fahren::V,ajaa,나르다
933,fahren::V,kulkea,가다
934,fahren::V,kulkea,나르다
935,fliegen::V,lentää,날다
936,gehen::V,käydä,가다
937,weggehen::V,lähteä,팔리다
938,weggehen::V,poistua,팔리다
939,abfahren::V,lähteä,출발하다
940,anhalten::V,pysähtyä,멈추다
941,anhalten::V,seisahtua,멈추다
942,hineingehen::V,mennä sisään,(그리로)가다
943,eintreten::V,astua sisään,들러가다
944,kommen::V,tulla,오다
945,ankommen::V,saapua,고챀하다
946,zurückkommen::V,palata,보기
947,bleiben::V,jäädä,체류
948,bleiben::V,viipyä,체류
949,warten::V,odottaa,기다리다
950,erwarten::V,odottaa,기대하다
951,suchen::V,etsiä,찾다
952,suchen::V,etsiä,구하다
953,finden::V,löytää,찾아내다
954,versuchen::V,yrittää,시험하다
955,vorbereiten::V,valmistaa,재비하다
956,lieben::V,pitää,사랑하다
957,lieben::V,rakastaa,사랑하다
958,mögen::V,pitää,줗아하다
959,mögen::V,tykätä,줗아하다
960,lachen::V,nauraa,웃다
961,rühren::V,liikuttaa,건드리다
962,weinen::V,itkeä,울다
963,schimpfen::V,haukkua,꾸짖다
964,sich ärgern::V,suuttua,화를내게 하다
965,sich fürchten::V,pelätä,두려원하다
966,fürchten::V,pelätä,두려원하다
967,fliehen::V,paeta,도망치다
968,flüchten::V,paeta,도주하다
969,sehen::V,nähdä,보다
970,anschauen::V,katsoa,바라보다
971,ansehen::V,katsoa,바라보다
972,hören::V,kuulla,듣다
973,zuhören::V,kuunnella,듣다
974,probieren::V,maistaa,시식하다
975,riechen::V,haistaa,내새를맡다
976,fühlen::V,tuntea,느끼다
977,scheinen::V,tuntua,...것같다
978,zu sehen sein::V,näkyä,보이는
979,vernehmen::V,kuulla,듣다
980,vernehmen::V,kuulla,들어서일다
981,frieren::V,palella,춥다
982,tun::V,tehdä,하다
983,können::V,osata,할주릴다
984,wollen::V,tahtoa,바라다
985,anfangen::V,ruveta,시작하다
986,anfangen::V,aloittaa,시작하다
987,beenden::V,lopettaa,다하다
988,aufhören::V,loppua,그만두다
989,gelingen::V,onnistua,성국하다
990,geraten::V,sujua,잘되어가다
991,geraten::V,joutua,잘되어가다
992,öffnen::V,avata,열다
993,öffnen::V,aukaista,열다
994,schließen::V,sulkea,추측하다
995,stellen::V,panna,세우다
996,stellen::V,asettaa,세우다
997,setzen::V,panna,놓다
998,setzen::V,istuttaa,놓다
999,legen::V,panna,눕히다
1000,legen::V,asettaa,눕히다
1001,berühren::V,koskea,대다
1002,berühren::V,koskettaa,대다
1003,verbinden::V,liittää,옝열하다
1004,verbinden::V,yhdistää,옝열하다
1005,bedecken::V,kattaa,덮다
1006,bedecken::V,peittää,덮다
1007,aufhängen::V,ripustaa,매달다
1008,anzünden::V,sytyttää,점화하다
1009,aufheben::V,ylös nostaa,위로올리다
1010,aufheben::V,nostaa,위로올리다
1011,zurücklassen::V,jättää,튀에남기다
1012,verlieren::V,kadottaa,잃다
1013,fallen lassen::V,pudottaa,떨어뜨리다
1014,machen::V,tehdä,하다
1015,herstellen::V,tuottaa,제조하다
1016,herstellen::V,valmistaa,제조하다
1017,bauen::V,rakentaa,짓다
1018,reparieren::V,korjata,수셩자다
1019,verbessern::V,parantaa,정정하다
1020,ändern::V,muuttaa,바꾸다
1021,graben::V,kaivaa,파다
1022,beugen::V,taivuttaa,구부리다
1023,biegen::V,taivuttaa,굽히다
1024,drehen::V,kääntää,회전
1025,wenden::V,kääntää,회전시키다
1026,umdrehen::V,kääntää,회전시키다
1027,heben::V,nostaa,일으아키다
1028,heben::V,kohottaa,일으아키다
1029,hochheben::V,nostaa,틀어올리다
1030,ergreifen::V,tarttua,잡다
1031,halten::V,pitää,잡다
1032,drücken::V,painaa,누르다
1033,drücken::V,puristaa,누르다
1034,schieben::V,työntää,밀다
1035,kratzen::V,raapia,긁다
1036,lecken::V,nuolla,핥다
1037,beißen::V,purra,물다
1038,abreißen::V,repiä,
1039,abschneiden::V,leikata poikki,귾어내다
1040,abschneiden::V,leikata,귾어내다
1041,binden::V,sitoa,매다
1042,stecken::V,pistää,찌르다
1043,brechen::V,murtaa,금
1044,klopfen::V,koputtaa,치다
1045,klopfen::V,kolkuttaa,치다
1046,hauen::V,lyödä,때리다
1047,kleben::V,liimata,들러붙다
1048,reiben::V,hieroa,문지르다
1049,reiben::V,hangata,문지르다
1050,streichen::V,sivellä,쓰다듬다
1051,schleifen::V,hioa,갈다
1052,schneiden::V,leikata,베다
1053,rütteln::V,ravistaa,흔들다
1054,schütteln::V,pudistaa,흔들다
1055,schwenken::V,heiluttaa,흔들다
1056,schütten::V,kaataa,따르다
1057,füllen::V,täyttää,담다
1058,einwickeln::V,kääriä,싸다
1059,tragen::V,kantaa,지우다
1060,schleppen::V,raahata,끌다
1061,ziehen::V,vetää,당기다
1062,aufbewahren::V,säilyttää,간직하다
1063,werfen::V,viskata,던지다
1064,fangen::V,napata,밥다
1065,fangen::V,ottaa kiinni,밥다
1066,packen::V,tarttua,쥐다
1067,verstecken::V,kätkeä,숨기다
1068,verstecken::V,piilottaa,숨기다
1069,teilen::V,jakaa,나누다
1070,schicken::V,lähettää,보내다
1071,bringen::V,viedä,가겨
1072,hinzufügen::V,lisätä,부가하다
1073,bekommen::V,saada,얻다
1074,erhalten::V,saada,지니다
1075,nehmen::V,ottaa,잡다
1076,wählen::V,valita,선거하다
1077,auswählen::V,valikoida,선출하다
1078,bewahren::V,säilyttää,저장보종
1079,behindern::V,estää,훼방하다
1080,verderben::V,pilata,못쓰게 되다
1081,verderben::V,turmella,못쓰게 되다
1082,beschädigen::V,vioittaa,상하게하다
1083,beschädigen::V,vahingoittaa,상하게하다
1084,zerbrechen::V,rikkoa,깨뜨리다
1085,zerreißen::V,repiä rikki,잡아쫓다
1086,zerreißen::V,repiä palasiksi,잡아쫓다
1087,zerstören::V,hävittää,파괴하다
1088,verbrennen::V,polttaa,소실하다
1089,geben::V,antaa,주다
1090,reichen::V,ojentaa,내일다
1091,schenken::V,lahjoittaa,주다
1092,versprechen::V,luvata,약속하다
1093,wünschen::V,toivottaa,바라다
1094,loben::V,ylistää,칭찬하다
1095,küssen::V,suudella,키스하다
1096,wiegen::V,tuudittaa,어르다
1097,wiegen::V,keinuttaa,어르다
1098,zudecken::V,peittää,뚜꺼을하다
1099,wecken::V,herättää,깨우다
1100,zeigen::V,näyttää,보이다
1101,zeigen::V,osoittaa,보이다
1102,führen::V,johdattaa,가게하다
1103,lehren::V,opettaa,가르치다
1104,unterrichten::V,opettaa,가르지다
1105,aufziehen::V,kasvattaa,사육하다
1106,leiten::V,johtaa,이끌다
1107,antreiben::V,hoputtaa,몰다
1108,lassen::V,antaa,내버려두다
1109,einladen::V,kutsua,초청하다
1110,vereinigen::V,yhdistää,하나로하다
1111,besuchen::V,vierailla,방문하다
1112,treffen::V,tavata,만나다
1113,sich versammeln::V,kokoontua,조립하다
1114,spielen::V,pelata,눌다
1115,spielen::V,leikkiä,눌다
1116,singen::V,laulaa,노래하다
1117,tanzen::V,tanssia,춤추하다
1118,sich trennen::V,erota,가르다
1119,verlassen::V,jättää,버림받은
1120,retten::V,pelastaa,구조하다
1121,bewachen::V,vartioida,치키다
1122,schützen::V,suojella,보호하다
1123,verteidigen::V,puolustaa,막다
1124,sich schlagen::V,tapella,치다
1125,schießen::V,ampua,쏘다
1126,siegen::V,voittaa,이기다
1127,ärgern::V,ärsyttää,성을내게하다
1128,schlagen::V,lyödä,치다
1129,treten::V,potkaista,디디다
1130,stechen::V,pistää,찌르다
1131,stoßen::V,sysätä,찌르다
1132,stoßen::V,työntää,찌르다
1133,stehlen::V,varastaa,훔치다
1134,stören::V,häiritä,움직이다
1135,belästigen::V,häiritä,괴롭히다
1136,verbergen::V,kätkeä,숨기다
1137,täuschen::V,harhauttaa,속이다
1138,betrügen::V,pettää,속이다
1139,betrügen::V,petkuttaa,속이다
1140,töten::V,tappaa,죽이다
1141,wohnen::V,asua,실다
1142,arbeiten::V,tehdä työtä,일하다
1143,arbeiten::V,työskennellä,일하다
1144,sammeln::V,koota,모으다
1145,sammeln::V,kerätä,모으다
1146,pflücken::V,poimia,꿔다
1147,jagen::V,metsästää,사냥하다
1148,fischen::V,kalastaa,고기를잡다
1149,fassen::V,pyydystää,움켜쥐다
1150,fassen::V,saalistaa,움켜쥐다
1151,hüten::V,paimentaa,망보다
1152,treiben::V,ajaa,몰아세우다
1153,anbinden::V,kytkeä,묶다
1154,füttern::V,ruokkia,사료를주다
1155,melken::V,lypsää,젖을짜다
1156,hacken::V,hakata,자르다
1157,gießen::V,kastella,물을대다
1158,reifen::V,kypsyä,성숙하다
1159,zubereiten::V,valmistaa,조제하다
1160,kochen::V,keittää,요리하다
1161,backen::V,leipoa,쿱다
1162,braten::V,paistaa,굽다
1163,umrühren::V,hämmentää,교반하다
1164,stricken::V,kutoa,뜨개질하다
1165,stricken::V,neuloa,뜨개질하다
1166,nähen::V,ommella,꿰매다
1167,färben::V,värjätä,채색하다
1168,färben::V,värittää,채색하다
1169,reinigen::V,puhdistaa,청소하다
1170,waschen::V,pestä,씻다
1171,abwischen::V,pyyhkiä,닦다
1172,spülen::V,huuhtoa,씻다
1173,fegen::V,pyyhkäistä,소체하다
1174,kehren::V,lakaista,청소하다
1175,baden::V,kylpeä,감다
1176,sich waschen::V,peseytyä,모믈 씻다
1177,ausziehen::V,riisua,벗다
1178,anziehen::V,pukea ylleen,끌어움직이다
1179,sich anziehen::V,pukeutua,
1180,kämmen::V,kammata,빗다
1181,schmücken::V,koristaa,치레하다
1182,schmücken::V,kaunistaa,치레하다
1183,sagen::V,sanoa,말하다
1184,sprechen::V,puhua,말하다
1185,reden::V,keskustella,이야기하다
1186,sich unterhalten::V,jutella,
1187,fragen::V,kysyä,질문하다
1188,bitten::V,pyytää,원하다
1189,erzählen::V,kertoa,이야기하다
1190,mitteilen::V,ilmoittaa,이야기하다
1191,nennen::V,kutsua,부르다
1192,nennen::V,nimittää,부르다
1193,rufen::V,kutsua,불러내다
1194,prahlen::V,kerskailla,자랑하다
1195,übersetzen::V,kääntää,번역하다
1196,denken::V,miettiä,생각하다
1197,denken::V,ajatella,생각하다
1198,glauben::V,uskoa,믿다
1199,bemerken::V,huomata,인자하다
1200,erkennen::V,tunnistaa,인식하다
1201,begreifen::V,ymmärtää,파악하다
1202,verstehen::V,ymmärtää,이해하다
1203,lernen::V,oppia,배우다
1204,wissen::V,tietää,알다
1205,sich erinnern an::V,muistaa,상기하다
1206,vergessen::V,unohtaa,잊다
1207,messen::V,mitata,측정하다
1208,zählen::V,laskea,세다
1209,rechnen::V,laskea,게산하다
1210,lesen::V,lukea,읽다
1211,malen::V,maalata,그리다
1212,zeichnen::V,piirtää,소묘하다
1213,zeichnen::V,piirustaa,소묘하다
1214,schreiben::V,kirjoittaa,쓰다
1215,besitzen::V,omistaa,소유하다
1216,kaufen::V,ostaa,사다
1217,verkaufen::V,myydä,팔다
1218,bezahlen::V,maksaa,지불하다
1219,zahlen::V,maksaa,치르다
1220,beherrschen::V,hallita,지배하다
1221,ertragen::V,kestää,참다
