,Concept_ID,mrj,ca
778,von hier::ADV,тишецӹн,des d'aquí
779,dort::ADV,тӹштӹ,allí
780,dorthin::ADV,тӹшкӹ,hi
781,dorthin::ADV,тӹшкӹлӓ,hi
782,geradeaus::ADV,вик,tot dret
783,geradeaus::ADV,тура,tot dret
784,vorwärts::ADV,анзыкы,endavānt
785,rückwärts::ADV,мӹнгеш,endarrera
786,zurück::ADV,мӹнгеш,darrere
787,unten::ADV,ӱлнӹ,a baix
788,unten::ADV,лӹвӓлнӹ,a baix
789,hinab::ADV,ӱлӹкӹ,cap avall
790,hinab::ADV,лӹвӓкӹ,cap avall
791,oben::ADV,вӹлнӹ,dalt
792,hinauf::ADV,кӱшкӹлӓ,cap amunt
793,hinauf::ADV,кӱш,cap amunt
794,überall::ADV,йӹлт,pertot
795,überall::ADV,йӹлт,per tot arreu
796,überall::ADV,цилӓ вӓре,pertot
797,überall::ADV,цилӓ вӓре,per tot arreu
798,nicht::ADV,уке,no
799,ein wenig::ADV,изиш,una mica
800,ein wenig::ADV,иклаштык,una mica
801,kaum::ADV,цылик,a penes
802,kaum::ADV,чучок-чучок,a penes
803,sehr::ADV,чоте,molt
804,so::ADV,тенге,així
805,so::ADV,тенгелӓ,així
806,noch::ADV,мол,encara
807,noch::ADV,моло,encara
808,nur::ADV,веле,només
809,schon::ADV,уже,ja
810,schon::ADV,ӹнде,ja
811,wieder::ADV,уэш,de nou
812,vergebens::ADV,зря,en va
813,vergebens::ADV,ӹзрӓ,en va
814,vergebens::ADV,ӹзӹрӓ,en va
815,vor::PRP,анзыц,davānt
816,vor::PRP,анзыц,enfront de
817,vor::PRP,анзыцын,davānt
818,vor::PRP,анзыцын,enfront de
819,hinter::PRP,шайылан,darrera
820,hinter::PRP,шайылный,darrera
821,unter::PRP,лӹвӓкӹ,sota
822,durch::PRP,вашт,per
823,neben::PRP,сага,al costāt de
824,zwischen::PRP,лош,entre
825,zwischen::PRP,лошкы,entre
826,wegen::PRP,мычыц,a causa de
827,dies::PRN,тидӹ,aquest
828,dies::PRN,ти,aquest
829,das::PRN,тидӹ,això
830,das::PRN,ти,això
831,alles::PRN,цилӓ,tot
832,ich::PRN,мый,jo
833,du::PRN,тӹнь,tu
834,er::PRN,тӹдӹ,ell
835,wir::PRN,мӓ,nosaltres
836,ihr::PRN,вӓ,vosaltres
837,sie::PRN,нӹнӹ,ells
838,sie::PRN,нӹнӹ,elles
839,was::FPRN,ма,què
840,wer::FPRN,кӱ,qui
841,wo::FADV,кышан,on
842,wo::FADV,кыштакен,on
843,wohin::FADV,кышкы,cap a on
844,wie::FADV,кыце,com
845,warum::FADV,малын,per què
846,wieviel::FNUM,кынар,quant
847,wieviel::FNUM,кынары,quant
848,wieviel::FNUM,кынаркы,quant
849,eins::NUM,иктӹ,u
850,eins::NUM,иктӹт,u
851,zwei::NUM,кок,dos
852,zwei::NUM,кокты,dos
853,drei::NUM,кым,tres
854,drei::NUM,кымыт,tres
855,vier::NUM,нӹл,quatre
856,fünf::NUM,вӹц,cinc
857,sechs::NUM,куд,sis
858,sechs::NUM,кудытмозн,sis
859,sieben::NUM,шӹм,set
860,sieben::NUM,шӹмӹт,set
861,acht::NUM,кӓндӓкш,vuit
862,acht::NUM,кӓндӓкшӹ,vuit
863,neun::NUM,ӹндекшшӱдӹ,nou
864,zehn::NUM,лу,deu
865,elf::NUM,луатик,onze
866,elf::NUM,луатиктӹ,onze
867,zwölf::NUM,луаткок,dotze
868,zwölf::NUM,луаткокты,dotze
869,zwanzig::NUM,коклы,vint
870,dreißig::NUM,кымлы,trenta
871,vierzig::NUM,нӹллӹ,quaranta
872,fünfzig::NUM,вӹцлӹ,cinquanta
873,sechzig::NUM,кудлу,seixanta
874,siebzig::NUM,шӹмлу,setanta
875,achtzig::NUM,кӓндӓкшлу,vuitanta
876,neunzig::NUM,ӹндекшлу,noranta
877,hundert::NUM,шӱдӹ,cent
878,tausend::NUM,тӹжем,mil
879,und::CNJ,дöн,i
880,oder::CNJ,льывы,o
881,stehen::V,шалшаг,estar de peu
882,sitzen::V,шӹнзӓш,seure
883,liegen::V,киӓш,jeure
884,hängen::V,кечӓш,penjar
885,werden::V,шагалаш,fer-se
886,werden::V,шагалаш,posar-se
887,passieren::V,ӹштӓ́лтӓш,succeir
888,beginnen::V,тӹнгӓлӓлтӓш,iniciar-se
889,enden::V,пӹтӓш,acabar-se
890,enden::V,пӹтӓш,terminar-se
891,wechseln::V,весемӓш,canviar
892,wechseln::V,весемӓлтӓш,canviar
893,aufgehen[Sonne]::V,авараш,sortir
894,untergehen[Sonne]::V,шӹ́нзӓш,posar-se
895,scheinen[Sonne]::V,сотемдӓрӓш,brillar
896,donnern::V,хӹдӹртӓш,tronar
897,wehen::V,ӹфӹлӓш,bufar
898,strömen::V,йогащ,afluir
899,fließen::V,йогащ,fluir
900,sich drehen::V,пöрдӓш,girar
901,schwanken::V,лыпшалташ,vacil·lar
902,schwingen::V,кӓчӓйӓш,oscil·lar
903,fallen::V,кенвазаш,caure
904,fallen::V,кенвазаш,tombar
905,fallen::V,шынгалташ,caure
906,fallen::V,шынгалташ,tombar
907,brennen::V,йылаш,cremar
908,rauchen::V,шыпшаш,fumejar
909,regnen::V,юраш,ploure
910,gefrieren::V,гӓш,gelar-se
911,gefrieren::V,кӹлмаш,gelar-se
912,tauen::V,шылаш,fondre's
913,schmelzen::V,шӹрӓнӓш,fondre's
914,trocknen::V,кошкаш,assecar-se
915,sieden::V,шолаш,bullir
916,faulen::V,шӱӓш,podrir-se
917,verfaulen::V,йӓнгӓрӓлтӓш,podrir-se
918,reißen::V,кышкедӓлтӓш,trencar-se
919,versinken::V,ва́лаш,enfonsar-se
920,vergehen::V,эртӓш,passar
921,erscheinen::V,каяш,aparèixer
922,verschwinden::V,ямаш,desaparèixer
923,sinken::V,пычаш,baixar
924,sinken::V,пычаш,descendir
925,abnehmen::V,чӹдемӓш,decréixer
926,abnehmen::V,кöтӹргӓш,decréixer
927,zunehmen::V,когоэмӓш,augmentar
928,steigen::V,лӱлта́лташ,pujar
929,wachsen::V,кушкаш,créixer
930,glänzen::V,йӹлгӹжӓш,brillar
931,glänzen::V,йӹлгӹжӓш,resplendir
932,funkeln::V,валгалташ,espurnejar
933,lärmen::V,юкланаш,fer soroll
934,läuten::V,цоргаш,sonar
935,klingeln::V,цоргаш,trucar
936,klirren::V,цонгырталгаш,dringar
937,brausen::V,ышдымыла́наш,rugir
938,rauschen::V,шу́жгаш,murmurar
939,klingen::V,йо́нгаш,sonar
940,bellen::V,опташ,lladrar
941,heulen::V,урмыжаш,udolar
942,blasen::V,ӹфӹлӓш,bufar
943,pfeifen::V,ши́шкаш,xiular
944,schreien::V,уташ,cridar
945,schreien::V,саслаш,cridar
946,schreien::V,варгынзаш,cridar
947,stöhnen::V,ӹнгӹрӓш,gemegar
948,zittern::V,цӹтӹрӓш,tremolar
949,leben::V,ӹлӓш,vīure
950,geboren werden::V,шачаш,néixer
951,atmen::V,шӱлӓш,respirar
952,trinken::V,йӱӓш,beure
953,essen::V,качкаш,menjar
954,schlucken::V,нелӓш,empassar-se
955,müde werden::V,янгылаш,cansar-se
956,einschlafen::V,амален кеӓш,adormir-se
957,schlafen::V,амалаш,dormir
958,aufwachen::V,понгыжалташ,despertar-se
959,aufstehen::V,кӹньӹл шагалаш,llevar-se
960,sich erholen::V,кӓнаш,descansar
961,krank werden::V,церлӓнен вазаш,posar-se malalt
962,krank sein::V,церлӓнӓш,estar malalt
963,krank sein::V,ясланаш,estar malalt
964,krank sein::V,ясыланаш,estar malalt
965,schmerzen::V,каршташ,doldre
966,husten::V,кахыраш,tossir
967,genesen::V,паремӓш,recuperar-se
968,genesen::V,тöрлӓнӓш,recuperar-se
969,sterben::V,вазын колаш,morir
970,umkommen::V,пӹтӓш,perir
971,sich bewegen::V,кашташ,moure's
972,sich rühren::V,тӓрвӓнӓш,moure's
973,sich erheben::V,кӹньӹлӓш,aixecar-se
974,sich setzen::V,шӹнзӓш,asseure's
975,hinfallen::V,кенвазаш,caure's
976,hinfallen::V,шынгалташ,caure's
977,laufen::V,кашташ,caminar
978,schreiten::V,ашкедӓш,procedir
979,spazierengehen::V,мадын кашташ,passejar
980,eilen::V,вӓшкӓш,anar corrent
981,sich beeilen::V,вӓшкӓш,afanyar-se
982,sich beeilen::V,талашаш,afanyar-se
983,sausen::V,хойхаланаш,córrer
984,sausen::V,хояш,córrer
985,rennen::V,кыргыжаш,córrer
986,springen::V,тӹршештӓш,saltar
987,klettern::V,ку́заш,escalar
988,schaukeln::V,лыпшалташ,gronxar-se
989,schaukeln::V,лыпшалташ,balancejar-se
990,kriechen::V,авалянаш,reptar
991,kriechen::V,авалянаш,arrossegar-se
992,kriechen::V,ньыжиклӓш,reptar
993,kriechen::V,ньыжиклӓш,arrossegar-se
994,schwimmen::V,илӓш,nadar
995,tauchen::V,цымаш,bussejar
996,tauchen::V,цымаш,submergir-se
997,rudern::V,шуалташ,remar
998,fahren::V,кеӓш,anar
999,fliegen::V,чонгештӓш,volar
1000,gehen::V,кеӓш,caminar
1001,weggehen::V,кеӓш,anar-se'n
1002,abfahren::V,кеӓш,partir
1003,anhalten::V,цӓрнӓш,aturar-se
1004,hineingehen::V,пыраш,entrar
1005,eintreten::V,пыраш,entrar
1006,kommen::V,толаш,venir
1007,ankommen::V,шоаш,arribar
1008,zurückkommen::V,пöртӹлӓш,tornar
1009,bleiben::V,кодаш,quedar-se
1010,warten::V,вычаш,esperar
1011,erwarten::V,вычаш,esperar
1012,suchen::V,кӹчӓлӓш,buscar
1013,finden::V,моаш,trobar
1014,versuchen::V,путаяш,intentar
1015,versuchen::V,цацаш,intentar
1016,vorbereiten::V,поспейӹктӓш,preparar
1017,lieben::V,яраташ,estimar
1018,mögen::V,яраташ,agradar a
1019,lachen::V,ваштылаш,riure
1020,rühren::V,тӓрвӓтӓш,commoure
1021,rühren::V,тӓрвӓтӓш,emocionar
1022,weinen::V,мӓгӹрӓш,plorar
1023,schimpfen::V,свырседӓлӓш,renyar
1024,sich ärgern::V,шӹдешкӓш,enfadar-se
1025,sich fürchten::V,лӱдӓш,tenir por
1026,fürchten::V,лӱдӓш,témer
1027,fliehen::V,кыргыжаш,fugir
1028,flüchten::V,кыргыж шӹлӓш,refugiar-se
1029,sehen::V,ужаш,veure
1030,anschauen::V,анжалаш,mirar
1031,ansehen::V,анжаш,mirar
1032,hören::V,колаш,oir
1033,zuhören::V,колышташ,escoltar
1034,probieren::V,тотештӓш,provar
1035,probieren::V,подыл анжаш,provar
1036,riechen::V,ӱпшӹнзӓш,olorar
1037,fühlen::V,шижӓш,sentīr
1038,scheinen::V,каяш,semblar
1039,zu sehen sein::V,каяш,poder-se veure
1040,vernehmen::V,колын колташ,percebre
1041,frieren::V,кӹлмаш,tenir fred
1042,frieren::V,тӹнгӹргӓш,tenir fred
1043,tun::V,ӹштӓш,fer
1044,können::V,кердӓш,poder
1045,wollen::V,жалаяш,voler
1046,anfangen::V,тӹнгӓлӓш,iniciar
1047,beenden::V,пӹтӓрӓш,acabar
1048,aufhören::V,цӓрнӓш,deixar
1049,gelingen::V,цӓш лиӓш,sortir bé
1050,geraten::V,лиӓш,sortir
1051,öffnen::V,пачаш,obrir
1052,schließen::V,чӱчӓш,tancar
1053,stellen::V,шӹндӓш,posar
1054,stellen::V,шӹндӓш,col·locar
1055,setzen::V,шӹндӓш,assentar
1056,legen::V,опташ,posar
1057,legen::V,пиштӓш,posar
1058,berühren::V,тӹкӓлӓш,tocar
1059,verbinden::V,пидӓш,unir
1060,verbinden::V,пидӓш,connectar
1061,bedecken::V,леведӓш,tapar
1062,bedecken::V,леведӓш,cobrir
1063,aufhängen::V,сӓкӓш,penjar
1064,anzünden::V,чӱктӓш,encendre
1065,aufheben::V,кузыкташ,aixecar
1066,zurücklassen::V,кодаш,deixar
1067,verlieren::V,ямдаш,pērdre
1068,fallen lassen::V,кенвацтараш,deixar caure
1069,machen::V,ӹштӓш,fer
1070,herstellen::V,йӓмдӹлӓш,producir
1071,bauen::V,ӹштӓш,construir
1072,reparieren::V,чиняш,reparar
1073,reparieren::V,алалаш,reparar
1074,verbessern::V,яжоэмден шӹндӓш,millorar
1075,ändern::V,вашталташ,canviar
1076,graben::V,капаяш,cavar
1077,beugen::V,лывырташ,doblegar
1078,beugen::V,каклярташ,doblegar
1079,biegen::V,лывырташ,corbar
1080,biegen::V,лывырташ,arquejar
1081,drehen::V,сӓрӓш,girar
1082,drehen::V,сӓрӹкӓлӓш,girar
1083,wenden::V,сӓрӓлӓш,girar
1084,umdrehen::V,сӓрӓлӓш,voltar
1085,heben::V,лӱктӓш,pujar
1086,heben::V,лӱктӓш,aixecar
1087,hochheben::V,кузыкташ,aixecar
1088,ergreifen::V,хватяш,agafar
1089,halten::V,кычаш,mantenir
1090,drücken::V,темдӓш,prémer
1091,drücken::V,темдӓш,estrènyer
1092,schieben::V,шӹкӓш,empènyer
1093,kratzen::V,нӹжӓш,raspar
1094,lecken::V,нылаш,llepar
1095,beißen::V,пыралаш,mossegar
1096,abreißen::V,кӹрӓш,arrencar
1097,abreißen::V,кышкед нӓлӓш,arrencar
1098,abschneiden::V,шулаш,tallar
1099,abschneiden::V,лаштыклаш,tallar
1100,binden::V,пидӓш,lligar
1101,stecken::V,шыралаш,ficar
1102,brechen::V,тодылаш,trencar
1103,brechen::V,пыдырташ,trencar
1104,klopfen::V,рушткаш,trucar
1105,hauen::V,шелӹштӓш,picar
1106,hauen::V,шелӹштӓш,colpejar
1107,kleben::V,клейӓш,enganxar
1108,reiben::V,нӹжӓш,fregar
1109,streichen::V,шӹрӓш,untar
1110,schleifen::V,шымаш,afilar
1111,schleifen::V,шымаш,esmolar
1112,schneiden::V,пӹчкӓш,tallar
1113,rütteln::V,мыльгыкташ,sacsejar
1114,schütteln::V,цӹтӹртӓш,agitar
1115,schütteln::V,цӹтӹртӓш,sacsejar
1116,schütteln::V,мыльгыкташ,agitar
1117,schütteln::V,мыльгыкташ,sacsejar
1118,schwenken::V,машыяш,agitar
1119,schütten::V,опталаш,abocar
1120,füllen::V,темӓш,omplir
1121,einwickeln::V,пӹтӹрӓ́лӓш,embolicar
1122,tragen::V,намалаш,dur
1123,tragen::V,намалаш,portar
1124,schleppen::V,шӹдӹрӓш,arrossegar
1125,ziehen::V,шыпшаш,tirar
1126,ziehen::V,шыпшаш,estirar
1127,aufbewahren::V,перегӓш,conservar
1128,werfen::V,кӹшкӓш,llançar
1129,fangen::V,кычаш,agafar
1130,fangen::V,кычаш,atrapar
1131,packen::V,хватяш,engrapar
1132,verstecken::V,шӹлтӓш,amagar
1133,teilen::V,пайылаш,dividir
1134,schicken::V,колташ,enviar
1135,bringen::V,кандаш,portar
1136,bekommen::V,лыкташ,obtenir
1137,erhalten::V,получаяш,rebre
1138,nehmen::V,налаш,prendre
1139,wählen::V,айыраш,triar
1140,wählen::V,айыраш,elegir
1141,auswählen::V,айыраш,escollir
1142,auswählen::V,айыраш,seleccionar
1143,bewahren::V,перегӓш,conservar
1144,behindern::V,мешӓйӓш,impedir
1145,behindern::V,мешӓйӓш,obstaculitzar
1146,verderben::V,портяш,espatllar
1147,beschädigen::V,шушырташ,danyar
1148,beschädigen::V,шушырташ,destrossar
1149,zerbrechen::V,пыдырташ,trencar
1150,zerreißen::V,кӹрӓш,estripar
1151,zerstören::V,шӓлӓтӓш,destruir
1152,verbrennen::V,йылаташ,cremar
1153,verbrennen::V,йылалташ,cremar
1154,geben::V,пуаш,donar
1155,reichen::V,пуаш,passar
1156,schenken::V,подараш,regalar
1157,versprechen::V,сöрӓш,prometre
1158,wünschen::V,жалаяш,desitjar
1159,loben::V,хваляш,elogiar
1160,küssen::V,шышшалаш,fer un petó a
1161,wiegen::V,лӱнгӓлтӓш,bressolar
1162,zudecken::V,пиштӓш,tapar
1163,zudecken::V,пиштӓш,cobrir
1164,wecken::V,понгыжалтараш,despertar
1165,zeigen::V,анжыкташ,mostrar
1166,zeigen::V,анжыкташ,ensenyar
1167,führen::V,видӓш,guiar
1168,führen::V,видӓш,conduir
1169,lehren::V,тымдаш,ensenyar
1170,unterrichten::V,тымдаш,ensenyar
1171,aufziehen::V,кушташ,criar
1172,leiten::V,видӓш,dirigir
1173,leiten::V,вуйлаташ,dirigir
1174,leiten::V,вуйлалташ,dirigir
1175,antreiben::V,талаштараш,impel·lir
1176,lassen::V,-ыкт,fer
1177,einladen::V,ӱжӓш,invitar
1178,einladen::V,ӱжӓш,convidar
1179,vereinigen::V,иктештӓш,unir
1180,besuchen::V,толаш,visitar
1181,besuchen::V,толаш,anar a veure
1182,treffen::V,вӓшлиӓш,trobar
1183,treffen::V,вӓшлиӓлтӓш,trobar
1184,sich versammeln::V,цымыргаш,reunir-se
1185,spielen::V,мадаш,jugar
1186,singen::V,мыраш,cantār
1187,tanzen::V,кушташ,ballar
1188,sich trennen::V,айырлаш,separar-se
1189,verlassen::V,шуаш,deixar
1190,verlassen::V,шуаш,abandonar
1191,retten::V,ытараш,salvar
1192,bewachen::V,оролаш,vigilar
1193,schützen::V,перегӓш,protegir
1194,verteidigen::V,перегӓш,defensar
1195,sich schlagen::V,шидӓлӓш,barallar-se
1196,sich schlagen::V,шиэдӓлӓш,barallar-se
1197,schießen::V,лӱӓш,tirar
1198,schießen::V,лӱӓш,disparar
1199,siegen::V,сӹнгӓш,vèncer
1200,ärgern::V,шӹдештӓрӓш,enfadar
1201,schlagen::V,пӓрен колташ,pegar
1202,schlagen::V,пӓрен колташ,colpejar
1203,schlagen::V,хӹрӹктен колташ,pegar
1204,schlagen::V,хӹрӹктен колташ,colpejar
1205,treten::V,чымаш,donar un cop de peu a
1206,stechen::V,пышкылаш,punxar
1207,stechen::V,пышкылаш,apunyalar
1208,stoßen::V,шыркедӓш,empènyer
1209,stehlen::V,шолышт толаш,robar
1210,stören::V,ӓрештӹлӓш,molestar
1211,belästigen::V,кӓньӹсӹрлӓндӓрӓш,importunar
1212,belästigen::V,шытырланыкташ,importunar
1213,verbergen::V,шӹлтӓш,amagar
1214,verbergen::V,шӹлтӓш,ocultar
1215,täuschen::V,алталаш,enganyar
1216,täuschen::V,аталаш,enganyar
1217,betrügen::V,мошеньӹчӓйӓш,estafar
1218,töten::V,пуштын шуаш,matar
1219,wohnen::V,ӹлӓш,vīure
1220,wohnen::V,ӹлӓш,habitar
1221,arbeiten::V,пӓшӓлӓш,treballar
1222,arbeiten::V,ровотаяш,treballar
1223,sammeln::V,погаш,col·leccionar
1224,pflücken::V,кӹрӓш,collir
1225,jagen::V,охотничӓйӓш,caçar
1226,fischen::V,кол кычаш,pescar
1227,fassen::V,кычаш,atrapar
1228,hüten::V,кӹтӓш,pasturar
1229,treiben::V,шуруяш,arriar
1230,anbinden::V,ялшташ,lligar
1231,anbinden::V,ялышташ,lligar
1232,füttern::V,пукшаш,donar menjar a
1233,melken::V,шыпшылаш,munyir
1234,hacken::V,роаш,picar
1235,hacken::V,роаш,tallar
1236,gießen::V,шӓвӓш,regar
1237,reifen::V,кӱӓш,madurar
1238,reifen::V,поспейӓш,madurar
1239,zubereiten::V,йӓмдӹлӓш,preparar
1240,kochen::V,шолташ,coure
1241,backen::V,кӱктӓш,coure al forn
1242,braten::V,жӓрӓш,rostir
1243,umrühren::V,намалаш,remenar
1244,stricken::V,пидӓш,tricotar
1245,stricken::V,пидӓш,fer punt de mitja
1246,nähen::V,ыргаш,cosir
1247,färben::V,пидӓш,tenyir
1248,reinigen::V,чиӓлтӓш,netejar
1249,waschen::V,мышкаш,rentār
1250,abwischen::V,ӹштӓш,eixugar
1251,spülen::V,шӱӓлтӓш,esbandir
1252,fegen::V,ӹштӓш,escombrar
1253,kehren::V,ӹштӓш,escombrar
1254,baden::V,нӱштӹлӓш,banyar-se
1255,sich waschen::V,мышкылташ,rentār-se
1256,ausziehen::V,кыдашаш,treure's
1257,anziehen::V,чиӓш,posar-se
1258,sich anziehen::V,чиӓш,vestir-se
1259,kämmen::V,шерӓш,pentinar
1260,schmücken::V,цеверемдӓш,adornar
1261,sagen::V,манаш,dir
1262,sagen::V,келесӓш,dir
1263,sprechen::V,манаш,parlar
1264,reden::V,шайышташ,parlar
1265,sich unterhalten::V,хытыраш,conversar
1266,sich unterhalten::V,хытыргаш,conversar
1267,fragen::V,ядаш,preguntar
1268,bitten::V,ядаш,demanar
1269,erzählen::V,келесӓш,contar
1270,erzählen::V,келесӓш,explicar
1271,mitteilen::V,попаш,comunicar
1272,mitteilen::V,увертӓш,comunicar
1273,mitteilen::V,увертӓрӓш,comunicar
1274,nennen::V,лӹмдӓш,nomenar
1275,rufen::V,ӱжӓш,cridar
1276,prahlen::V,хайзаш,lloar-se
1277,prahlen::V,хайзаш,jactar-se
1278,prahlen::V,шаргаланаш,lloar-se
1279,prahlen::V,шаргаланаш,jactar-se
1280,übersetzen::V,вашташ,traduir
1281,denken::V,машанаш,pensar
1282,glauben::V,ӹнянӓш,creure
1283,bemerken::V,цаклаш,notar
1284,erkennen::V,пӓлӓш,reconèixer
1285,begreifen::V,ынгылаш,comprendre
1286,verstehen::V,ынгылаш,entendre
1287,lernen::V,тыменяш,aprendre
1288,wissen::V,пӓлӓш,saber
1289,sich erinnern an::V,ышештӓрӓш,recordar
1290,vergessen::V,монден кодаш,oblidar
1291,messen::V,висӓш,mesurar
1292,zählen::V,шотаяш,comptar
1293,rechnen::V,шотаяш,calcular
1294,lesen::V,лыдаш,llegir
1295,malen::V,рисуяш,pintar
1296,zeichnen::V,ыдырка́лаш,dibuixar
1297,schreiben::V,вазаш,escrīure
1298,besitzen::V,кы́чаш,posseir
1299,kaufen::V,нӓлӓш,comprar
1300,verkaufen::V,выжалаш,vendre
1301,bezahlen::V,тӱлӓш,pagar
1302,zahlen::V,тӱлӓш,pagar per
1303,beherrschen::V,кы́чаш,dominar
1304,ertragen::V,цӹтӓш,aguantar
1305,Linie::N,,línia
1306,Strich::N,,traç
1307,Strich::N,,ratlla
1308,jetzt::ADV,,ara
1309,hinzufügen::V,,afegir
