,Concept_ID,hy,nl
774,einst::ADV,հին ատեն,eens
775,damals::ADV,ատէնին,toen
776,damals::ADV,ատէնին,destijds
777,danach::ADV,ապա,daarna
778,danach::ADV,այն ժամանակ,daarna
779,vorher::ADV,առաջ,vooraf
780,vorher::ADV,առաջ,van tevoren
781,zuerst::ADV,նախ,eerst
782,zuerst::ADV,նախ,het eerst
783,einmal::ADV,մի անգամ,eens
784,einmal::ADV,մի անգամ,eenmaal
785,manchmal::ADV,երբեմն,soms
786,oft::ADV,հաճախ,vaak
787,oft::ADV,հաճախ,dikwijls
788,immer::ADV,միշտ,altijd
789,niemals::ADV,երբեք,nooit
790,hier::ADV,այստեղ,hier
791,hierhin::ADV,այստեղ,hierheen
792,von hier::ADV,այդտեղից,van hier
793,von hier::ADV,այդտեղից,hiervandaan
794,dort::ADV,այնտեղ,daar
795,dort::ADV,այնտեղ,ginds
796,dorthin::ADV,այնտեղ,daarheen
797,geradeaus::ADV,ուղիղ,rechtuit
798,geradeaus::ADV,ուղիղ,rechtdoor
799,vorwärts::ADV,առաջ,vooruit
800,vorwärts::ADV,առաջ,voorwaarts
801,rückwärts::ADV,դեպի ետ,achteruit
802,rückwärts::ADV,դեպի ետ,achterwaarts
803,zurück::ADV,ետ,terug
804,unten::ADV,ներքեւում,beneden
805,unten::ADV,ներքեւում,onderaan
806,hinab::ADV,ներքեւ,omlaag
807,hinab::ADV,ներքեւ,naar beneden
808,oben::ADV,վերեւում,boven
809,hinauf::ADV,վերեւ,omhoog
810,hinauf::ADV,վերեւ,naar boven
811,überall::ADV,ամենուր,alom
812,überall::ADV,ամենուր,overal
813,nicht::ADV,չէ,niet
814,ein wenig::ADV,մի քիչ,wat
815,kaum::ADV,հազիվ,amper
816,kaum::ADV,հազիվ,nauwelijks
817,sehr::ADV,շատ,erg
818,sehr::ADV,շատ,zeer
819,so::ADV,այդպես,zo
820,noch::ADV,դեռ,nog
821,nur::ADV,միայն,maar
822,nur::ADV,միայն,alleen
823,schon::ADV,արդեն,al
824,schon::ADV,արդեն,reeds
825,wieder::ADV,նորից,weer
826,wieder::ADV,նորից,terug
827,wieder::ADV,դարձյալ,weer
828,wieder::ADV,դարձյալ,terug
829,vergebens::ADV,իզուր,vergeefs
830,vergebens::ADV,իզուր,tevergeefs
831,vor::PRP,դիմացը,voor
832,hinter::PRP,ետեւը,achter
833,unter::PRP,տակ,onder
834,unter::PRP,տակ,beneden
835,durch::PRP,միջով,door
836,neben::PRP,քովը,naast
837,zwischen::PRP,միջեւ,tussen
838,wegen::PRP,պատճառով,wegens
839,wegen::PRP,պատճառով,vanwege
840,wegen::PRP,շնորհից,wegens
841,wegen::PRP,շնորհից,vanwege
842,dies::PRN,սա,dit
843,dies::PRN,այս,dit
844,das::PRN,դա,dat
845,das::PRN,այդ,dat
846,alles::PRN,ամեն ինչ,alles
847,ich::PRN,ես,ik
848,du::PRN,դու,je
849,du::PRN,դու,jij
850,er::PRN,նա,hij
851,wir::PRN,մենք,we
852,wir::PRN,մենք,wij
853,ihr::PRN,դուք,jullie
854,sie::PRN,նրանք,ze
855,sie::PRN,նրանք,zij
856,was::FPRN,ինչ,wat
857,wer::FPRN,ով,wie
858,wo::FADV,ուր,waar
859,wo::FADV,որտեղ,waar
860,wohin::FADV,դեպի ուր,waarheen
861,wie::FADV,ինչպես,hoe
862,warum::FADV,ինչու,waarom
863,wieviel::FNUM,որչափ,hoeveel
864,eins::NUM,մեկ,één
865,zwei::NUM,երկու,twee
866,drei::NUM,երեք,drie
867,vier::NUM,չորս,vier
868,fünf::NUM,հինգ,vijf
869,sechs::NUM,վեց,zes
870,sieben::NUM,յոթ,zeven
871,acht::NUM,ութ,acht
872,neun::NUM,ինը,negen
873,zehn::NUM,տասը,tien
874,elf::NUM,տասնմեկ,elf
875,zwölf::NUM,տասներկու,twaalf
876,zwanzig::NUM,քսան,twintig
877,dreißig::NUM,երեսուն,dertig
878,vierzig::NUM,քառասուն,veertig
879,fünfzig::NUM,հիսուն,vijftig
880,sechzig::NUM,վաթսուն,zestig
881,siebzig::NUM,յոթանասուն,zeventig
882,achtzig::NUM,ութսուն,tachtig
883,neunzig::NUM,իննսուն,negentig
884,hundert::NUM,հարյուր,honderd
885,tausend::NUM,հազար,duizend
886,und::CNJ,ու,en
887,oder::CNJ,կամ,of
888,stehen::V,կանգնել,staan
889,sitzen::V,նստել,zitten
890,liegen::V,ստել,liggen
891,hängen::V,կախվել,hangen
892,werden::V,դառնալ,worden
893,passieren::V,պատահել,gebeuren
894,beginnen::V,սկսվել,beginnen
895,enden::V,վերջանալ,eindigen
896,wechseln::V,փոխվել,wijzigen
897,wechseln::V,փոխվել,veranderen
898,aufgehen[Sonne]::V,բարձրանալ,opgaan
899,aufgehen[Sonne]::V,ելնել ,opgaan
900,untergehen[Sonne]::V,մտնել,ondergaan
901,scheinen[Sonne]::V,շողալ,schijnen
902,scheinen[Sonne]::V,փայլել,schijnen
903,donnern::V,որոտալ,donderen
904,wehen::V,փչել,waaien
905,strömen::V,հոսել,stromen
906,fließen::V,հոսել,vloeien
907,sich drehen::V,պտտվել,draaien
908,sich drehen::V,պտտվել,zich draaien
909,schwanken::V,տատանվել,wankelen
910,schwingen::V,ճոճվել,zwieren
911,fallen::V,ընկնել,vallen
912,brennen::V,այրվել,branden
913,rauchen::V,ծխել,roken
914,regnen::V,անձրեւ գալ,regenen
915,gefrieren::V,սառչել,bevriezen
916,tauen::V,լկիլ,dooien
917,schmelzen::V,հալիլ,smelten
918,trocknen::V,չորանալ,drogen
919,sieden::V,եռալ,koken
920,sieden::V,եռալ,zieden
921,faulen::V,փտել,rotten
922,verfaulen::V,նեխել,verrotten
923,reißen::V,պատռվել,scheuren
924,reißen::V,ճղվել,scheuren
925,versinken::V,սուզվել,verzinken
926,vergehen::V,անցնել ,vergaan
927,erscheinen::V,հայտնվել,opdagen
928,erscheinen::V,հայտնվել,verschijnen
929,erscheinen::V,երեւալ,opdagen
930,erscheinen::V,երեւալ,verschijnen
931,verschwinden::V,անհետանալ,verdwijnen
932,sinken::V,ընկնել,zinken
933,abnehmen::V,փոքրանալ,afnemen
934,abnehmen::V,փոքրանալ,verminderen
935,zunehmen::V,մեծանալ,toenemen
936,steigen::V,բարձրանալ,stijgen
937,steigen::V,բարձրանալ,omhooggaan
938,wachsen::V,աճել,groeien
939,glänzen::V,նշուլել,glanzen
940,glänzen::V,նշուլել,schitteren
941,glänzen::V,փայլիլ,glanzen
942,glänzen::V,փայլիլ,schitteren
943,funkeln::V,փայլատակել,fonkelen
944,lärmen::V,աղմուկ հանել,lawaai maken
945,läuten::V,զնգալ,luiden
946,klingeln::V,զնգալ,bellen
947,klirren::V,զնգզնգալ,rinkelen
948,brausen::V,մոլեգնել,bruisen
949,rauschen::V,սոսափել,ruisen
950,klingen::V,հնչել,klinken
951,bellen::V,հաչել,blaffen
952,heulen::V,ոռնալ ,huilen
953,blasen::V,փչել ,blazen
954,pfeifen::V,սուլել,fluiten
955,schreien::V,գոռալ ,gillen
956,schreien::V,գոռալ ,schreeuwen
957,stöhnen::V,տնքալ,steunen
958,zittern::V,դողալ,beven
959,zittern::V,դողալ,sidderen
960,leben::V,ապրել,leven
961,geboren werden::V,ծնվել,geboren worden
962,atmen::V,շնչել,ademen
963,trinken::V,խմել,drinken
964,essen::V,ուտել,eten
965,schlucken::V,կլանել,slikken
966,schlucken::V,կուլ տալ,slikken
967,müde werden::V,հոգնել,moe worden
968,einschlafen::V,քուն մտնել,inslapen
969,schlafen::V,քնել,slapen
970,aufwachen::V,արթննալ,ontwaken
971,aufwachen::V,արթննալ,wakker worden
972,aufstehen::V,ելլել,opstaan
973,sich erholen::V,հանգստանալ,zich ontspannen
974,krank werden::V,հիւանդանալ,ziek worden
975,krank sein::V,հիվանդ լինել,ziek zijn
976,schmerzen::V,ցավել,pijn doen
977,husten::V,հազալ,hoesten
978,genesen::V,ապաքինվել,genezen
979,sterben::V,մեռնել,sterven
980,sterben::V,մեռնել,overlijden
981,sterben::V,վախճանվել,sterven
982,sterben::V,վախճանվել,overlijden
983,umkommen::V,կործանվել,omkomen
984,sich bewegen::V,ընթանալ,zich bewegen
985,sich rühren::V,շարժվել,zich verroeren
986,sich erheben::V,կանգնել,oprijzen
987,sich erheben::V,կանգնել,verrijzen
988,sich erheben::V,վեր կենալ,oprijzen
989,sich erheben::V,վեր կենալ,verrijzen
990,sich setzen::V,նստել,gaan zitten
991,hinfallen::V,ընկնել,vallen
992,hinfallen::V,ընկնել,neervallen
993,laufen::V,քայլել,lopen
994,schreiten::V,ճեմել,stappen
995,schreiten::V,ճեմել,schrijden
996,spazierengehen::V,շրջագայել,gaan wandelen
997,eilen::V,շտապել,ijlen
998,eilen::V,շտապել,haasten
999,sich beeilen::V,շտապել ,zich haasten
1000,sausen::V,սլանալ,stuiven
1001,rennen::V,վազել,rennen
1002,springen::V,ցատկել,springen
1003,klettern::V,մագլցել,klimmen
1004,klettern::V,մագլցել,klauteren
1005,schaukeln::V,ճոճվել,schommelen
1006,schaukeln::V,օրորվել,schommelen
1007,kriechen::V,սողալ,kruipen
1008,schwimmen::V,լողալ,zwemmen
1009,tauchen::V,սուզվել,duiken
1010,rudern::V,թիավարել,roeien
1011,fahren::V,ընթանալ,rijden
1012,fliegen::V,թռչել,vliegen
1013,gehen::V,գնալ,gaan
1014,weggehen::V,հեռանալ,weggaan
1015,abfahren::V,ճանապարհվել,vertrekken
1016,anhalten::V,կանգնել,stoppen
1017,anhalten::V,կանգնել,stilhouden
1018,hineingehen::V,մտնել,ingaan
1019,hineingehen::V,մտնել,binnengaan
1020,eintreten::V,մտնել,binnenkomen
1021,kommen::V,գալ,komen
1022,ankommen::V,ժամանել,aankomen
1023,zurückkommen::V,վերադառնալ,terugkomen
1024,bleiben::V,մնալ,blijven
1025,warten::V,սպասել,wachten
1026,erwarten::V,սպասել,verwachten
1027,suchen::V,որոնել,zoeken
1028,finden::V,գտնել,vinden
1029,versuchen::V,փորձել,proberen
1030,versuchen::V,փորձել,beproeven
1031,vorbereiten::V,պատրաստել,voorbereiden
1032,lieben::V,սիրել,houden van
1033,mögen::V,հավանել,lusten
1034,mögen::V,հավանել,houden van
1035,mögen::V,սիրել,lusten
1036,mögen::V,սիրել,houden van
1037,lachen::V,ծիծաղել,lachen
1038,rühren::V,հուզել,roeren
1039,weinen::V,լալ,huilen
1040,weinen::V,լալ,schreien
1041,schimpfen::V,տրտնջալ,kijven
1042,schimpfen::V,տրտնջալ,schelden
1043,schimpfen::V,քրթմնջել,kijven
1044,schimpfen::V,քրթմնջել,schelden
1045,sich ärgern::V,զայրանալ,zich ergeren
1046,sich fürchten::V,վախնալ,bang zijn
1047,fürchten::V,վախենալ,vrezen
1048,fliehen::V,փախչել,vluchten
1049,flüchten::V,փախչել,ontsnappen
1050,flüchten::V,փախչել,ontkomen
1051,sehen::V,տեսնել,zien
1052,anschauen::V,դիտել,aankijken
1053,ansehen::V,նայել,aanzien
1054,ansehen::V,նայել,bekijken
1055,hören::V,լսել,horen
1056,zuhören::V,ունկնդրել,luisteren
1057,probieren::V,համը տեսել,proeven
1058,riechen::V,հոտ առնել,ruiken
1059,fühlen::V,զգալ,voelen
1060,scheinen::V,երեւալ,lijken
1061,zu sehen sein::V,երեւալ,te zien zijn
1062,vernehmen::V,իմանալ ,vernemen
1063,frieren::V,մրսել,het koud hebben
1064,tun::V,անել,doen
1065,können::V,կարողանալ,kunnen
1066,wollen::V,ուզել,willen
1067,wollen::V,ցանկանալ,willen
1068,anfangen::V,սկսել,beginnen
1069,anfangen::V,սկսել,aanvangen
1070,beenden::V,վերջացնել,beëindigen
1071,aufhören::V,դադարել,ophouden
1072,gelingen::V,հաջողվել,lukken
1073,gelingen::V,հաջողվել,gelukken
1074,gelingen::V,գլուխ գալ,lukken
1075,gelingen::V,գլուխ գալ,gelukken
1076,geraten::V,ստացվել,uitvallen
1077,öffnen::V,բաց անել,openen
1078,öffnen::V,բաց անել,opendoen
1079,schließen::V,փակել ,sluiten
1080,schließen::V,փակել ,dichtdoen
1081,stellen::V,դնել,stellen
1082,stellen::V,դնել,plaatsen
1083,setzen::V,նստեցնել,zetten
1084,setzen::V,նստեցնել,plaatsen
1085,legen::V,դնել,leggen
1086,berühren::V,դիպչել,aanraken
1087,berühren::V,շոշափել,aanraken
1088,verbinden::V,շաղկապել,verbinden
1089,bedecken::V,ծածկել,bedekken
1090,aufhängen::V,կախել,ophangen
1091,anzünden::V,վառել,aansteken
1092,aufheben::V,վերցնել,oprapen
1093,zurücklassen::V,թողնել,achterlaten
1094,verlieren::V,կորցնել,verliezen
1095,fallen lassen::V,գցել,laten vallen
1096,machen::V,անել,maken
1097,herstellen::V,արտադրել,produceren
1098,herstellen::V,արտադրել,voortbrengen
1099,bauen::V,կառուցել,bouwen
1100,reparieren::V,նորոգել,repareren
1101,reparieren::V,նորոգել,herstellen
1102,verbessern::V,բարելավել,verbeteren
1103,ändern::V,փոխել,wijzigen
1104,ändern::V,փոխել,veranderen
1105,graben::V,փորել,graven
1106,beugen::V,ծռել,buigen
1107,biegen::V,թեքել,buigen
1108,drehen::V,ոլորել,draaien
1109,wenden::V,պտտել,keren
1110,wenden::V,պտտել,wenden
1111,umdrehen::V,շրջել,omdraaien
1112,heben::V,բարձրացնել,heffen
1113,heben::V,բարձրացնել,optillen
1114,hochheben::V,բարձրացնել,tillen
1115,ergreifen::V,վարակվել,pakken
1116,ergreifen::V,վարակվել,grijpen
1117,halten::V,բռնել,houden
1118,drücken::V,ճնշել,drukken
1119,schieben::V,հրել,duwen
1120,schieben::V,հրել,schuiven
1121,kratzen::V,քերել,krassen
1122,lecken::V,լիզել,likken
1123,beißen::V,կծել,bijten
1124,abreißen::V,պոկել,afrukken
1125,abreißen::V,պոկել,afscheuren
1126,abschneiden::V,կտրել ,afsnijden
1127,binden::V,կապել,binden
1128,stecken::V,խրել,steken
1129,brechen::V,կոտրել ,breken
1130,klopfen::V,թակել,kloppen
1131,hauen::V,ծեծել,houwen
1132,kleben::V,կպցնել,plakken
1133,reiben::V,շփել,wrijven
1134,streichen::V,վրան քսել,smeren
1135,schleifen::V,սրել ,slijpen
1136,schneiden::V,կտրել,snijden
1137,rütteln::V,ցնցել,schudden
1138,schütteln::V,թափահարել,schudden
1139,schwenken::V,ճոճել,wuiven
1140,schwenken::V,ճոճել,zwaaien
1141,schütten::V,լցնել,gieten
1142,schütten::V,լցնել,storten
1143,füllen::V,լիքը լցնել,vullen
1144,einwickeln::V,փաթաթել,inwikkelen
1145,tragen::V,կրել,dragen
1146,tragen::V,տանել,dragen
1147,schleppen::V,քաշել,slepen
1148,ziehen::V,ձգել,trekken
1149,ziehen::V,քաշել,trekken
1150,aufbewahren::V,պահել ,bewaren
1151,werfen::V,նետել,gooien
1152,packen::V,հափշտակել,pakken
1153,packen::V,հափշտակել,vastpakken
1154,verstecken::V,ծածկել,verstoppen
1155,teilen::V,բաժանել,delen
1156,schicken::V,ուղարկել,sturen
1157,bringen::V,բերել,brengen
1158,hinzufügen::V,ավելացնել,toevoegen
1159,bekommen::V,հայթայթել,verkrijgen
1160,erhalten::V,ստանալ,krijgen
1161,nehmen::V,վերցնել,nemen
1162,wählen::V,ընտրել,kiezen
1163,wählen::V,ընտրել,verkiezen
1164,auswählen::V,գերադասել,uitkiezen
1165,bewahren::V,պահպանել,bewaren
1166,behindern::V,խոչընդոտել,hinderen
1167,verderben::V,փչացնել,bederven
1168,beschädigen::V,վնասել,beschadigen
1169,zerbrechen::V,ջարդել,breken
1170,zerbrechen::V,ջարդել,stukbreken
1171,zerbrechen::V,կոտրել,breken
1172,zerbrechen::V,կոտրել,stukbreken
1173,zerreißen::V,պատռել,scheuren
1174,zerreißen::V,պատռել,verscheuren
1175,zerstören::V,քանդել,vernielen
1176,verbrennen::V,այրել,branden
1177,verbrennen::V,այրել,verbranden
1178,geben::V,տալ,geven
1179,reichen::V,հանձնել,reiken
1180,reichen::V,հանձնել,aanreiken
1181,schenken::V,նվիրել,schenken
1182,versprechen::V,խոստանալ,beloven
1183,wünschen::V,մաղթել,wensen
1184,loben::V,գովել,loven
1185,loben::V,գովել,prijzen
1186,küssen::V,համբուրել,kussen
1187,wiegen::V,օրորել,wiegen
1188,zudecken::V,վրան գցել,toedekken
1189,wecken::V,զարթնեցնել,wekken
1190,zeigen::V,ցույց տալ,tonen
1191,zeigen::V,ցույց տալ,wijzen
1192,führen::V,ուղեկցել,voeren
1193,lehren::V,սովորեցնել,leren
1194,unterrichten::V,ավանդել,onderwijzen
1195,aufziehen::V,դաստիարակել,grootbrengen
1196,leiten::V,ղեկավարել,leiden
1197,leiten::V,կառավարել,leiden
1198,antreiben::V,շտապեցնել,aandrijven
1199,lassen::V,ստիպել,laten
1200,einladen::V,հրավիրել,uitnodigen
1201,vereinigen::V,միացնել,verenigen
1202,besuchen::V,այցելել,bezoeken
1203,treffen::V,հանդիպել,treffen
1204,treffen::V,հանդիպել,ontmoeten
1205,sich versammeln::V,հավաքվել,zich verzamelen
1206,spielen::V,խաղալ,spelen
1207,singen::V,երգել,zingen
1208,tanzen::V,պարել,dansen
1209,sich trennen::V,ցրվել,van elkaar gaan
1210,verlassen::V,լքել,verlaten
1211,retten::V,փրկել,redden
1212,bewachen::V,պահել,bewaken
1213,schützen::V,պաշտպանել,beschermen
1214,verteidigen::V,պաշտպանել,verdedigen
1215,sich schlagen::V,կռվել,knokken
1216,schießen::V,կրակել,schieten
1217,siegen::V,հաղթել,overwinnen
1218,ärgern::V,ձանձրացնել,ergeren
1219,schlagen::V,խփել,slaan
1220,treten::V,քացի տալ,trappen
1221,treten::V,քացի տալ,schoppen
1222,stechen::V,խայթել,steken
1223,stechen::V,խայթել,prikken
1224,stoßen::V,մղել,stoten
1225,stehlen::V,գողանալ,stelen
1226,stören::V,խանգարել,storen
1227,stören::V,խանգարել,verstoren
1228,belästigen::V,անհանգստացնել,lastig vallen
1229,verbergen::V,թաքցնել,verbergen
1230,täuschen::V,խաբել,misleiden
1231,betrügen::V,խաբել,bedriegen
1232,töten::V,սպանել ,doden
1233,wohnen::V,բնակվել,wonen
1234,arbeiten::V,աշխատել,werken
1235,sammeln::V,հավաքել,inzamelen
1236,sammeln::V,հավաքել,verzamelen
1237,pflücken::V,քաղել,plukken
1238,jagen::V,որս անել,jagen
1239,fischen::V,ձուկ բռնել,vissen
1240,fassen::V,բռնել,vangen
1241,hüten::V,արածեցնել,hoeden
1242,treiben::V,հովուել,drijven
1243,anbinden::V,չուանել,vastbinden
1244,füttern::V,կերակրել,voeren
1245,melken::V,կթել,melken
1246,hacken::V,կոտորել,hakken
1247,gießen::V,ջրել,gieten
1248,reifen::V,հասունանալ ,rijpen
1249,zubereiten::V,պատրաստել,klaarmaken
1250,zubereiten::V,պատրաստել,toebereiden
1251,kochen::V,եփել,koken
1252,backen::V,թխել,bakken
1253,braten::V,տապակել,braden
1254,umrühren::V,խառնել,omroeren
1255,stricken::V,գործել,breien
1256,nähen::V,կարել,naaien
1257,färben::V,ներկել,verven
1258,färben::V,ներկել,kleuren
1259,reinigen::V,մաքրել,reinigen
1260,waschen::V,լվանալ,wassen
1261,abwischen::V,սրբել,afvegen
1262,spülen::V,ողողել,spoelen
1263,spülen::V,ողողել,afwassen
1264,spülen::V,պարզաջրել,spoelen
1265,spülen::V,պարզաջրել,afwassen
1266,fegen::V,ավլել,vegen
1267,kehren::V,ավլել,vegen
1268,baden::V,լողանալ,baden
1269,sich waschen::V,լվացվել,zich wassen
1270,ausziehen::V,հանել,uittrekken
1271,anziehen::V,հագնել,aantrekken
1272,sich anziehen::V,հագնվել,zich aankleden
1273,kämmen::V,սանրել,kammen
1274,schmücken::V,զարդարել,tooien
1275,sagen::V,ասել,zeggen
1276,sprechen::V,խոսել,spreken
1277,reden::V,զրուցել,praten
1278,sich unterhalten::V,խոսակցել,zich onderhouden
1279,fragen::V,հարցնել,vragen
1280,bitten::V,խնդրել,vragen
1281,bitten::V,խնդրել,verzoeken
1282,erzählen::V,պատմել,vertellen
1283,mitteilen::V,հաղորդել,meedelen
1284,nennen::V,անվանել,noemen
1285,rufen::V,կանչել,roepen
1286,prahlen::V,պարծենալ,pralen
1287,übersetzen::V,թարգմանել,vertalen
1288,denken::V,մտածել,denken
1289,glauben::V,հավատալ,geloven
1290,bemerken::V,նկատել,bemerken
1291,erkennen::V,ճանաչել,herkennen
1292,begreifen::V,հասկանալ,begrijpen
1293,verstehen::V,ըմբռնել,verstaan
1294,lernen::V,սովորել,leren
1295,wissen::V,իմանալ,weten
1296,sich erinnern an::V,հիշել,zich herinneren aan
1297,sich erinnern an::V,մտաբերել,zich herinneren aan
1298,vergessen::V,մոռանալ,vergeten
1299,messen::V,չափել,meten
1300,zählen::V,թվել,tellen
1301,zählen::V,հաշվել,tellen
1302,rechnen::V,հաշվել,rekenen
1303,rechnen::V,հաշվարկել,rekenen
1304,lesen::V,կարդալ,lezen
1305,malen::V,նկարել,schilderen
1306,zeichnen::V,գծել,tekenen
1307,schreiben::V,գրել,schrijven
1308,besitzen::V,ունենալ,bezitten
1309,besitzen::V,տեր լինել,bezitten
1310,kaufen::V,գնել,kopen
1311,verkaufen::V,վաճառել,verkopen
1312,bezahlen::V,վճարել,betalen
1313,zahlen::V,վճարել,betalen
1314,beherrschen::V,ղեկավարել,beheersen
1315,ertragen::V,դիմանալ,verdragen
1316,Horn::N,,hoorn
1317,fangen::V,,vangen
