,Concept_ID,it,mn
1528,nähen::V,cucire,оёх
1529,färben::V,tìngere,будах
1530,reinigen::V,pulire,арилгах
1531,reinigen::V,pulire,цэвэрлэх
1532,reinigen::V,nettare,арилгах
1533,reinigen::V,nettare,цэвэрлэх
1534,waschen::V,lavare,угаах
1535,abwischen::V,asciugare,арчих
1536,spülen::V,lavare,зайлах
1537,spülen::V,sciacquare,зайлах
1538,fegen::V,spazzare,хамах
1539,fegen::V,spazzare,шүүрдэх
1540,kehren::V,spazzare,шүүрдэх
1541,kehren::V,spazzare,туужуудах
1542,baden::V,bagnarsi,усанд орох
1543,baden::V,fare il bagno,усанд орох
1544,sich waschen::V,lavarsi,биеэ угаах
1545,ausziehen::V,tògliersi,тайлах
1546,anziehen::V,mettersi,өмсөх
1547,anziehen::V,indossare,өмсөх
1548,sich anziehen::V,vestirsi,хувцаслах
1549,kämmen::V,pettinare,самнах
1550,schmücken::V,ornare,гоёх
1551,schmücken::V,ornare,чимэх
1552,schmücken::V,decorare,гоёх
1553,schmücken::V,decorare,чимэх
1554,sagen::V,dire,гэх
1555,sagen::V,dire,хэлэх
1556,sprechen::V,parlare,ярих
1557,sprechen::V,parlare,өгүүлэх
1558,reden::V,parlare,хэлэх
1559,reden::V,parlare,хөөрөлдөх
1560,sich unterhalten::V,conversare,ярилцах
1561,fragen::V,chièdere,асуух
1562,fragen::V,domandare,асуух
1563,bitten::V,pregare,гуйх
1564,erzählen::V,narrare,өгүүлэх
1565,erzählen::V,raccontare,өгүүлэх
1566,mitteilen::V,comunicare,дуулгах
1567,mitteilen::V,comunicare,мэдээлэх
1568,nennen::V,nominare,нэрлэх
1569,rufen::V,chiamare,дуудах
1570,prahlen::V,vantarsi,бардах
1571,prahlen::V,vantarsi,сайрхах
1572,übersetzen::V,tradurre,орчуулах
1573,denken::V,pensare,санах
1574,glauben::V,credere,итгэх
1575,bemerken::V,notare,ажих
1576,bemerken::V,notare,ажиглах
1577,bemerken::V,osservare,ажих
1578,bemerken::V,osservare,ажиглах
1579,erkennen::V,riconoscere,таних
1580,begreifen::V,capire,ойлгох
1581,begreifen::V,comprèndere,ойлгох
1582,verstehen::V,intèndere,мэдэж авах
1583,verstehen::V,comprèndere,мэдэж авах
1584,lernen::V,imparare,сурах
1585,lernen::V,apprèndere,сурах
1586,wissen::V,sapere,мэдэх
1587,sich erinnern an::V,ricordare,дурсах
1588,sich erinnern an::V,ricordarsi di,дурсах
1589,vergessen::V,dimenticare,мартах
1590,messen::V,misurare,хэмжих
1591,zählen::V,contare,тоолох
1592,rechnen::V,contare,тооцоох
1593,rechnen::V,calcolare,тооцоох
1594,lesen::V,lèggere,унших
1595,malen::V,dipìngere,зурах
1596,zeichnen::V,disegnare,дүрслэн бичих
1597,schreiben::V,scrìvere,бичих
1598,besitzen::V,possedere,эзэмших
1599,kaufen::V,comprare,худалдан авах
1600,kaufen::V,acquistare,худалдан авах
1601,verkaufen::V,vendere,худалдах
1602,bezahlen::V,pagare,төлөх
1603,zahlen::V,pagare,төлөх
1604,beherrschen::V,dominare,эзэмших
1605,ertragen::V,sopportare,тэсэх
