,Concept_ID,eu,nl
844,zusammen::ADV,elkarrekin,samen
845,zusammen::ADV,elkarrekin,bijeen
846,lange::ADV,luzaro,lang
847,plötzlich::ADV,bat-batean,eensklaps
848,plötzlich::ADV,bat-batean,plotsklaps
849,sofort::ADV,berehala,terstond
850,sofort::ADV,berehala,aanstonds
851,sofort::ADV,berehala,onmiddelijk
852,später::ADV,gero,later
853,jetzt::ADV,orain,nu
854,jetzt::ADV,orain,nou
855,jetzt::ADV,orain,thans
856,heute::ADV,gaur,heden
857,heute::ADV,gaur,vandaag
858,morgen::ADV,bihar,morgen
859,bald::ADV,aurki,gauw
860,bald::ADV,aurki,weldra
861,bald::ADV,laster,gauw
862,bald::ADV,laster,weldra
863,dann::ADV,ondoren,dan
864,dann::ADV,ondoren,toen
865,gestern::ADV,atzo,gisteren
866,einst::ADV,antzina,eens
867,damals::ADV,orduan,toen
868,damals::ADV,orduan,destijds
869,danach::ADV,gerora,daarna
870,danach::ADV,ondoren,daarna
871,vorher::ADV,lehenago,vooraf
872,vorher::ADV,lehenago,van tevoren
873,zuerst::ADV,aurrena,eerst
874,zuerst::ADV,aurrena,het eerst
875,zuerst::ADV,lehenbizi,eerst
876,zuerst::ADV,lehenbizi,het eerst
877,einmal::ADV,behin,eens
878,einmal::ADV,behin,eenmaal
879,einmal::ADV,aldi bat,eens
880,einmal::ADV,aldi bat,eenmaal
881,manchmal::ADV,batzuetan,soms
882,manchmal::ADV,zenbaitetan,soms
883,oft::ADV,maiz,vaak
884,oft::ADV,maiz,dikwijls
885,oft::ADV,askotan,vaak
886,oft::ADV,askotan,dikwijls
887,immer::ADV,beti,altijd
888,niemals::ADV,inoiz ez,nooit
889,niemals::ADV,sekula ez,nooit
890,hier::ADV,hemen,hier
891,hierhin::ADV,hona,hierheen
892,von hier::ADV,hemendik,van hier
893,von hier::ADV,hemendik,hiervandaan
894,von hier::ADV,honetatik,van hier
895,von hier::ADV,honetatik,hiervandaan
896,dort::ADV,han,daar
897,dort::ADV,han,ginds
898,dorthin::ADV,hara,daarheen
899,geradeaus::ADV,artez,rechtuit
900,geradeaus::ADV,artez,rechtdoor
901,vorwärts::ADV,aurrera,vooruit
902,vorwärts::ADV,aurrera,voorwaarts
903,rückwärts::ADV,atzera,achteruit
904,rückwärts::ADV,atzera,achterwaarts
905,rückwärts::ADV,atzerantz,achteruit
906,rückwärts::ADV,atzerantz,achterwaarts
907,zurück::ADV,atzera,terug
908,unten::ADV,behean,beneden
909,unten::ADV,behean,onderaan
910,hinab::ADV,behera,omlaag
911,hinab::ADV,behera,naar beneden
912,hinab::ADV,beherantz,omlaag
913,hinab::ADV,beherantz,naar beneden
914,oben::ADV,goian,boven
915,hinauf::ADV,gora,omhoog
916,hinauf::ADV,gora,naar boven
917,hinauf::ADV,gorantz,omhoog
918,hinauf::ADV,gorantz,naar boven
919,überall::ADV,edonon,alom
920,überall::ADV,edonon,overal
921,nicht::ADV,ez,niet
922,ein wenig::ADV,apur bat,wat
923,ein wenig::ADV,pixka bat,wat
924,kaum::ADV,ozta,amper
925,kaum::ADV,ozta,nauwelijks
926,kaum::ADV,nekez,amper
927,kaum::ADV,nekez,nauwelijks
928,sehr::ADV,oso,erg
929,sehr::ADV,oso,zeer
930,so::ADV,hala,zo
931,so::ADV,honela,zo
932,noch::ADV,oraindik,nog
933,nur::ADV,bakarrik,maar
934,nur::ADV,bakarrik,alleen
935,schon::ADV,ja,al
936,schon::ADV,ja,reeds
937,schon::ADV,jada,al
938,schon::ADV,jada,reeds
939,wieder::ADV,berriro,weer
940,wieder::ADV,berriro,terug
941,vergebens::ADV,alferrik,vergeefs
942,vergebens::ADV,alferrik,tevergeefs
943,vor::PRP,aurrean,voor
944,hinter::PRP,ostean,achter
945,hinter::PRP,gibelean,achter
946,unter::PRP,pean,onder
947,unter::PRP,pean,beneden
948,unter::PRP,azpian,onder
949,unter::PRP,azpian,beneden
950,durch::PRP,zehar,door
951,neben::PRP,ondoan,naast
952,neben::PRP,aldamenean,naast
953,zwischen::PRP,artean,tussen
954,wegen::PRP,-gatik,wegens
955,wegen::PRP,-gatik,vanwege
956,dies::PRN,hau,dit
957,das::PRN,hura,dat
958,alles::PRN,dena,alles
959,ich::PRN,ni,ik
960,du::PRN,zu,je
961,du::PRN,zu,jij
962,er::PRN,bera,hij
963,wir::PRN,gu,we
964,wir::PRN,gu,wij
965,ihr::PRN,zuek,jullie
966,sie::PRN,berak,ze
967,sie::PRN,berak,zij
968,was::FPRN,zer,wat
969,wer::FPRN,nor,wie
970,wo::FADV,non,waar
971,wohin::FADV,nora,waarheen
972,wie::FADV,nola,hoe
973,wie::FADV,zelan,hoe
974,warum::FADV,zeren,waarom
975,warum::FADV,zergatik,waarom
976,wieviel::FNUM,zenbat,hoeveel
977,eins::NUM,bat,één
978,zwei::NUM,bi,twee
979,zwei::NUM,biga,twee
980,drei::NUM,hiru,drie
981,vier::NUM,lau,vier
982,fünf::NUM,bost,vijf
983,sechs::NUM,sei,zes
984,sieben::NUM,zazpi,zeven
985,acht::NUM,zortzi,acht
986,neun::NUM,bederatzi,negen
987,zehn::NUM,hamar,tien
988,elf::NUM,hamaika,elf
989,zwölf::NUM,hamabi,twaalf
990,zwanzig::NUM,hogei,twintig
991,dreißig::NUM,hogeita hamar,dertig
992,vierzig::NUM,berrogei,veertig
993,fünfzig::NUM,berrogeita hamar,vijftig
994,sechzig::NUM,hirurogei,zestig
995,siebzig::NUM,hirurogeita hamar,zeventig
996,achtzig::NUM,laurogei,tachtig
997,neunzig::NUM,laurogeita hamar,negentig
998,hundert::NUM,ehun,honderd
999,tausend::NUM,mila,duizend
1000,und::CNJ,eta,en
1001,oder::CNJ,edo,of
1002,stehen::V,zutik egon,staan
1003,sitzen::V,eserita egon,zitten
1004,liegen::V,etzan,liggen
1005,hängen::V,eskegita egon,hangen
1006,hängen::V,zintzilik egon,hangen
1007,werden::V,bihurtu,worden
1008,werden::V,bilakatu,worden
1009,passieren::V,pasatu,gebeuren
1010,passieren::V,gertatu,gebeuren
1011,beginnen::V,hasi,beginnen
1012,enden::V,bukatu,eindigen
1013,wechseln::V,aldatu,wijzigen
1014,wechseln::V,aldatu,veranderen
1015,aufgehen[Sonne]::V,ilki,opgaan
1016,aufgehen[Sonne]::V,sortu,opgaan
1017,untergehen[Sonne]::V,sartu,ondergaan
1018,scheinen[Sonne]::V,eguzkia egon,schijnen
1019,donnern::V,trumoia jo,donderen
1020,wehen::V,haizea ibili,waaien
1021,strömen::V,zorrotadaka isuri,stromen
1022,fließen::V,isuri,vloeien
1023,sich drehen::V,biratu,draaien
1024,sich drehen::V,biratu,zich draaien
1025,schwanken::V,zabuka ibili,wankelen
1026,schwingen::V,kulunkatu,zwieren
1027,fallen::V,erori,vallen
1028,brennen::V,sutan egon,branden
1029,rauchen::V,kea bota,roken
1030,regnen::V,euria ari izan,regenen
1031,gefrieren::V,izoztu,bevriezen
1032,gefrieren::V,hormatu,bevriezen
1033,tauen::V,gesaldu,dooien
1034,schmelzen::V,urtu,smelten
1035,trocknen::V,idortu,drogen
1036,trocknen::V,lehortu,drogen
1037,sieden::V,irakin,koken
1038,sieden::V,irakin,zieden
1039,faulen::V,hirotu,rotten
1040,faulen::V,usteldu,rotten
1041,verfaulen::V,hirotu,verrotten
1042,verfaulen::V,usteldu,verrotten
1043,reißen::V,eten,scheuren
1044,reißen::V,tarrat egin,scheuren
1045,versinken::V,urperatu,verzinken
1046,vergehen::V,iragan,vergaan
1047,erscheinen::V,agertu,opdagen
1048,erscheinen::V,agertu,verschijnen
1049,verschwinden::V,desagertu,verdwijnen
1050,sinken::V,beheititu,zinken
1051,abnehmen::V,gutxitu,afnemen
1052,abnehmen::V,gutxitu,verminderen
1053,abnehmen::V,beheratu,afnemen
1054,abnehmen::V,beheratu,verminderen
1055,zunehmen::V,gora egin,toenemen
1056,steigen::V,igo,stijgen
1057,steigen::V,igo,omhooggaan
1058,wachsen::V,hazi,groeien
1059,glänzen::V,distiratu,glanzen
1060,glänzen::V,distiratu,schitteren
1061,funkeln::V,izarniatu,fonkelen
1062,lärmen::V,zarata atera,lawaai maken
1063,läuten::V,jo,luiden
1064,läuten::V,hots egin,luiden
1065,klingeln::V,txirrina jo,bellen
1066,klirren::V,tintin egin,rinkelen
1067,brausen::V,marru egin,bruisen
1068,rauschen::V,fir-fir egin,ruisen
1069,klingen::V,soinu egin,klinken
1070,bellen::V,zaunkatu,blaffen
1071,heulen::V,ulu egin,huilen
1072,heulen::V,uhuri egin,huilen
1073,blasen::V,ufa egin,blazen
1074,blasen::V,putz egin,blazen
1075,pfeifen::V,txistu egin,fluiten
1076,schreien::V,oihu egin,gillen
1077,schreien::V,oihu egin,schreeuwen
1078,schreien::V,garrasi egin,gillen
1079,schreien::V,garrasi egin,schreeuwen
1080,stöhnen::V,intziri egin,steunen
1081,zittern::V,ikara egin,beven
1082,zittern::V,ikara egin,sidderen
1083,zittern::V,dar-dar egin,beven
1084,zittern::V,dar-dar egin,sidderen
1085,leben::V,bizi izan,leven
1086,geboren werden::V,jaio,geboren worden
1087,atmen::V,hats egin,ademen
1088,atmen::V,arnasa egin,ademen
1089,trinken::V,edan,drinken
1090,essen::V,jan,eten
1091,schlucken::V,irentsi,slikken
1092,müde werden::V,unatu,moe worden
1093,müde werden::V,nekatu,moe worden
1094,einschlafen::V,lokartu,inslapen
1095,schlafen::V,lo egin,slapen
1096,aufwachen::V,esnatu,ontwaken
1097,aufwachen::V,esnatu,wakker worden
1098,aufwachen::V,atzarri,ontwaken
1099,aufwachen::V,atzarri,wakker worden
1100,aufstehen::V,jaiki,opstaan
1101,sich erholen::V,atseden egin,zich ontspannen
1102,krank werden::V,gaixotu,ziek worden
1103,krank sein::V,eri izan,ziek zijn
1104,krank sein::V,gaixo izan,ziek zijn
1105,schmerzen::V,min egin,pijn doen
1106,husten::V,eztul egin,hoesten
1107,genesen::V,osatu,genezen
1108,sterben::V,hil,sterven
1109,sterben::V,hil,overlijden
1110,sterben::V,zendu,sterven
1111,sterben::V,zendu,overlijden
1112,umkommen::V,istripuz hil,omkomen
1113,sich bewegen::V,higitu,zich bewegen
1114,sich rühren::V,zirkin egin,zich verroeren
1115,sich erheben::V,zutitu,oprijzen
1116,sich erheben::V,zutitu,verrijzen
1117,sich erheben::V,altxatu,oprijzen
1118,sich erheben::V,altxatu,verrijzen
1119,sich setzen::V,eseri,gaan zitten
1120,sich setzen::V,jesarri,gaan zitten
1121,hinfallen::V,erori,vallen
1122,hinfallen::V,erori,neervallen
1123,laufen::V,ibili,lopen
1124,schreiten::V,oinkatu,stappen
1125,schreiten::V,oinkatu,schrijden
1126,spazierengehen::V,paseatu,gaan wandelen
1127,spazierengehen::V,ostera bat egin,gaan wandelen
1128,eilen::V,lasterkatu,ijlen
1129,eilen::V,lasterkatu,haasten
1130,sich beeilen::V,lehiatu,zich haasten
1131,sausen::V,ziztu bizian joan,stuiven
1132,rennen::V,lasterka egin,rennen
1133,springen::V,jauzi egin,springen
1134,klettern::V,igo,klimmen
1135,klettern::V,igo,klauteren
1136,schaukeln::V,zabu egin,schommelen
1137,schaukeln::V,zanbulu egin,schommelen
1138,kriechen::V,narras egin,kruipen
1139,schwimmen::V,igerikatu,zwemmen
1140,schwimmen::V,igeri egin,zwemmen
1141,tauchen::V,murgildu,duiken
1142,tauchen::V,pulunpatu,duiken
1143,rudern::V,bogatu,roeien
1144,rudern::V,arraun egin,roeien
1145,fahren::V,joan,rijden
1146,fliegen::V,hegaldatu,vliegen
1147,fliegen::V,hegan egin,vliegen
1148,gehen::V,joan,gaan
1149,weggehen::V,alde egin,weggaan
1150,abfahren::V,abiatu,vertrekken
1151,anhalten::V,geratu,stoppen
1152,anhalten::V,geratu,stilhouden
1153,anhalten::V,gelditu,stoppen
1154,anhalten::V,gelditu,stilhouden
1155,hineingehen::V,sartu,ingaan
1156,hineingehen::V,sartu,binnengaan
1157,eintreten::V,sartu,binnenkomen
1158,kommen::V,etorri,komen
1159,ankommen::V,heldu,aankomen
1160,ankommen::V,iritsi,aankomen
1161,zurückkommen::V,itzuli,terugkomen
1162,bleiben::V,gelditu,blijven
1163,warten::V,itxaron,wachten
1164,warten::V,zain egon,wachten
1165,erwarten::V,iguriki,verwachten
1166,suchen::V,bilatu,zoeken
1167,finden::V,idoro,vinden
1168,finden::V,aurkitu,vinden
1169,versuchen::V,saiatu,proberen
1170,versuchen::V,saiatu,beproeven
1171,versuchen::V,ahalegindu,proberen
1172,versuchen::V,ahalegindu,beproeven
1173,vorbereiten::V,gertatu,voorbereiden
1174,lieben::V,maitatu,houden van
1175,lieben::V,maite izan,houden van
1176,mögen::V,laket izan,lusten
1177,mögen::V,laket izan,houden van
1178,mögen::V,atsegin izan,lusten
1179,mögen::V,atsegin izan,houden van
1180,lachen::V,irri egin,lachen
1181,lachen::V,barre egin,lachen
1182,rühren::V,hunkitu,roeren
1183,weinen::V,negar egin,huilen
1184,weinen::V,negar egin,schreien
1185,schimpfen::V,erneguka ari izan,kijven
1186,schimpfen::V,erneguka ari izan,schelden
1187,sich ärgern::V,ernegatu,zich ergeren
1188,sich ärgern::V,haserretu,zich ergeren
1189,sich fürchten::V,beldur izan,bang zijn
1190,fürchten::V,beldur izan,vrezen
1191,fliehen::V,ihes egin,vluchten
1192,flüchten::V,ihes egin,ontsnappen
1193,flüchten::V,ihes egin,ontkomen
1194,sehen::V,ikusi,zien
1195,anschauen::V,begietsi,aankijken
1196,ansehen::V,begiratu,aanzien
1197,ansehen::V,begiratu,bekijken
1198,hören::V,aditu,horen
1199,zuhören::V,entzun,luisteren
1200,probieren::V,dastatu,proeven
1201,riechen::V,usnatu,ruiken
1202,riechen::V,usaindu,ruiken
1203,fühlen::V,sentitu,voelen
1204,scheinen::V,iruditu,lijken
1205,scheinen::V,begitandu,lijken
1206,zu sehen sein::V,azaldu,te zien zijn
1207,vernehmen::V,aditu,vernemen
1208,frieren::V,hotz izan,het koud hebben
1209,tun::V,egin,doen
1210,können::V,ahal izan,kunnen
1211,wollen::V,nahi izan,willen
1212,anfangen::V,hasi,beginnen
1213,anfangen::V,hasi,aanvangen
1214,beenden::V,bukatu,beëindigen
1215,aufhören::V,utzi,ophouden
1216,gelingen::V,lortu,lukken
1217,gelingen::V,lortu,gelukken
1218,geraten::V,heldu,uitvallen
1219,öffnen::V,ireki,openen
1220,öffnen::V,ireki,opendoen
1221,öffnen::V,zabaldu,openen
1222,öffnen::V,zabaldu,opendoen
1223,schließen::V,itxi,sluiten
1224,schließen::V,itxi,dichtdoen
1225,stellen::V,ipini,stellen
1226,stellen::V,ipini,plaatsen
1227,setzen::V,jesarri,zetten
1228,setzen::V,jesarri,plaatsen
1229,legen::V,jarri,leggen
1230,berühren::V,ukitu,aanraken
1231,verbinden::V,uztartu,verbinden
1232,bedecken::V,estali,bedekken
1233,aufhängen::V,eseki,ophangen
1234,aufhängen::V,eskegi,ophangen
1235,anzünden::V,piztu,aansteken
1236,aufheben::V,jaso,oprapen
1237,zurücklassen::V,atzean utzi,achterlaten
1238,verlieren::V,galdu,verliezen
1239,fallen lassen::V,erortzen utzi,laten vallen
1240,machen::V,egin,maken
1241,herstellen::V,ekoiztu,produceren
1242,herstellen::V,ekoiztu,voortbrengen
1243,bauen::V,eraiki,bouwen
1244,reparieren::V,konpondu,repareren
1245,reparieren::V,konpondu,herstellen
1246,verbessern::V,hobetu,verbeteren
1247,ändern::V,mudatu,wijzigen
1248,ändern::V,mudatu,veranderen
1249,graben::V,aitzurtu,graven
1250,beugen::V,makurtu,buigen
1251,biegen::V,malgutu,buigen
1252,biegen::V,makolatu,buigen
1253,drehen::V,jiratu,draaien
1254,wenden::V,bihurtu,keren
1255,wenden::V,bihurtu,wenden
1256,umdrehen::V,biratu,omdraaien
1257,umdrehen::V,alderantzikatu,omdraaien
1258,heben::V,jaso,heffen
1259,heben::V,jaso,optillen
1260,heben::V,goratu,heffen
1261,heben::V,goratu,optillen
1262,hochheben::V,goratu,tillen
1263,hochheben::V,altxatu,tillen
1264,ergreifen::V,oratu,pakken
1265,ergreifen::V,oratu,grijpen
1266,halten::V,eutsi,houden
1267,drücken::V,sakatu,drukken
1268,schieben::V,bultzatu,duwen
1269,schieben::V,bultzatu,schuiven
1270,kratzen::V,hatz egin,krassen
1271,kratzen::V,hazka egin,krassen
1272,lecken::V,miaztu,likken
1273,lecken::V,lamikatu,likken
1274,beißen::V,hozka egin,bijten
1275,beißen::V,ausiki egin,bijten
1276,abreißen::V,kendu,afrukken
1277,abreißen::V,kendu,afscheuren
1278,abschneiden::V,moztu,afsnijden
1279,abschneiden::V,pikatu,afsnijden
1280,binden::V,lotu,binden
1281,binden::V,estekatu,binden
1282,stecken::V,sartu,steken
1283,brechen::V,apurtu,breken
1284,klopfen::V,jo,kloppen
1285,hauen::V,jo,houwen
1286,kleben::V,itsatsi,plakken
1287,reiben::V,igurtzi,wrijven
1288,streichen::V,igurtzi,smeren
1289,schleifen::V,zorroztu,slijpen
1290,schneiden::V,moztu,snijden
1291,rütteln::V,astindu,schudden
1292,rütteln::V,inarrosi,schudden
1293,schütteln::V,astindu,schudden
1294,schütteln::V,inarrosi,schudden
1295,schwenken::V,zabukatu,wuiven
1296,schwenken::V,zabukatu,zwaaien
1297,schütten::V,isuri,gieten
1298,schütten::V,isuri,storten
1299,füllen::V,bete,vullen
1300,einwickeln::V,bildu,inwikkelen
1301,tragen::V,eroan,dragen
1302,tragen::V,eraman,dragen
1303,schleppen::V,narrastu,slepen
1304,schleppen::V,herrestatu,slepen
1305,ziehen::V,tira egin,trekken
1306,aufbewahren::V,gorde,bewaren
1307,werfen::V,jaurti,gooien
1308,werfen::V,aurtiki,gooien
1309,fangen::V,atzeman,vangen
1310,packen::V,heldu,pakken
1311,packen::V,heldu,vastpakken
1312,verstecken::V,ostendu,verstoppen
1313,verstecken::V,ezkutatu,verstoppen
1314,teilen::V,zatitu,delen
1315,schicken::V,bidali,sturen
1316,bringen::V,ekarri,brengen
1317,hinzufügen::V,eratxiki,toevoegen
1318,hinzufügen::V,gaineratu,toevoegen
1319,bekommen::V,jaso,verkrijgen
1320,erhalten::V,jaso,krijgen
1321,nehmen::V,hartu,nemen
1322,wählen::V,hautatu,kiezen
1323,wählen::V,hautatu,verkiezen
1324,wählen::V,aukeratu,kiezen
1325,wählen::V,aukeratu,verkiezen
1326,auswählen::V,hautatu,uitkiezen
1327,auswählen::V,aukeratu,uitkiezen
1328,bewahren::V,begiratu,bewaren
1329,behindern::V,oztopatu,hinderen
1330,verderben::V,hondatu,bederven
1331,beschädigen::V,akastu,beschadigen
1332,zerbrechen::V,apurtu,breken
1333,zerbrechen::V,apurtu,stukbreken
1334,zerreißen::V,zarratatu,scheuren
1335,zerreißen::V,zarratatu,verscheuren
1336,zerstören::V,suntsitu,vernielen
1337,verbrennen::V,erre,branden
1338,verbrennen::V,erre,verbranden
1339,verbrennen::V,kiskali,branden
1340,verbrennen::V,kiskali,verbranden
1341,geben::V,eman,geven
1342,reichen::V,luzatu,reiken
1343,reichen::V,luzatu,aanreiken
1344,reichen::V,helarazi,reiken
1345,reichen::V,helarazi,aanreiken
1346,schenken::V,oparitu,schenken
1347,versprechen::V,agindu,beloven
1348,wünschen::V,opatu,wensen
1349,wünschen::V,opetsi,wensen
1350,loben::V,laudatu,loven
1351,loben::V,laudatu,prijzen
1352,loben::V,goraipatu,loven
1353,loben::V,goraipatu,prijzen
1354,küssen::V,musu eman,kussen
1355,wiegen::V,kulunkatu,wiegen
1356,zudecken::V,estali,toedekken
1357,wecken::V,esnatu,wekken
1358,wecken::V,iratzartu,wekken
1359,zeigen::V,erakutsi,tonen
1360,zeigen::V,erakutsi,wijzen
1361,führen::V,gidatu,voeren
1362,lehren::V,irakatsi,leren
1363,unterrichten::V,eskolak eman,onderwijzen
1364,aufziehen::V,hazi,grootbrengen
1365,leiten::V,arteztu,leiden
1366,antreiben::V,bulkatu,aandrijven
1367,lassen::V,-arazi,laten
1368,einladen::V,gonbidatu,uitnodigen
1369,vereinigen::V,batu,verenigen
1370,vereinigen::V,bateratu,verenigen
1371,besuchen::V,ikustatu,bezoeken
1372,treffen::V,topatu,treffen
1373,treffen::V,topatu,ontmoeten
1374,sich versammeln::V,bildu,zich verzamelen
1375,spielen::V,jolastu,spelen
1376,singen::V,abestu,zingen
1377,singen::V,kantatu,zingen
1378,tanzen::V,dantzatu,dansen
1379,tanzen::V,dantzan egin,dansen
1380,sich trennen::V,banandu,van elkaar gaan
1381,verlassen::V,utzietsi,verlaten
1382,retten::V,salbatu,redden
1383,retten::V,gaizkatu,redden
1384,bewachen::V,jagon,bewaken
1385,bewachen::V,zaindu,bewaken
1386,schützen::V,babestu,beschermen
1387,schützen::V,gerizatu,beschermen
1388,verteidigen::V,aldeztu,verdedigen
1389,sich schlagen::V,elkar jo,knokken
1390,sich schlagen::V,elkar borrokatu,knokken
1391,schießen::V,tiro egin,schieten
1392,siegen::V,irabazi,overwinnen
1393,ärgern::V,ernegatu,ergeren
1394,ärgern::V,haserretu,ergeren
1395,schlagen::V,jo,slaan
1396,schlagen::V,erauntsi,slaan
1397,treten::V,zapaldu,trappen
1398,treten::V,zapaldu,schoppen
1399,treten::V,ostiaktu,trappen
1400,treten::V,ostiaktu,schoppen
1401,stechen::V,sastatu,steken
1402,stechen::V,sastatu,prikken
1403,stoßen::V,bultzatu,stoten
1404,stehlen::V,ostu,stelen
1405,stehlen::V,lapurtu,stelen
1406,stören::V,galarazi,storen
1407,stören::V,galarazi,verstoren
1408,belästigen::V,gohaindu,lastig vallen
1409,belästigen::V,alamena eman,lastig vallen
1410,verbergen::V,ezkutatu,verbergen
1411,täuschen::V,tronpatu,misleiden
1412,täuschen::V,engainatu,misleiden
1413,betrügen::V,iruzurtu,bedriegen
1414,töten::V,hil,doden
1415,töten::V,heriotza eman,doden
1416,wohnen::V,bizi izan,wonen
1417,arbeiten::V,lan egin,werken
1418,arbeiten::V,behar egin,werken
1419,sammeln::V,bildu,inzamelen
1420,sammeln::V,bildu,verzamelen
1421,sammeln::V,bildumatu,inzamelen
1422,sammeln::V,bildumatu,verzamelen
1423,pflücken::V,batu,plukken
1424,pflücken::V,bildu,plukken
1425,jagen::V,ehizatu,jagen
1426,fischen::V,arrantzatu,vissen
1427,fischen::V,arrantza egin,vissen
1428,fassen::V,harrapatu,vangen
1429,hüten::V,begiratu,hoeden
1430,treiben::V,bultza egin,drijven
1431,anbinden::V,estekatu,vastbinden
1432,füttern::V,bazkatu,voeren
1433,melken::V,jetzi,melken
1434,hacken::V,xehatu,hakken
1435,gießen::V,isuri,gieten
1436,reifen::V,heldu,rijpen
1437,reifen::V,zoritu,rijpen
1438,zubereiten::V,prestatu,klaarmaken
1439,zubereiten::V,prestatu,toebereiden
1440,kochen::V,egosi,koken
1441,backen::V,labean egin,bakken
1442,braten::V,erregosi,braden
1443,umrühren::V,eragin,omroeren
1444,stricken::V,trikotatu,breien
1445,stricken::V,puntu egin,breien
1446,nähen::V,josi,naaien
1447,färben::V,tindatu,verven
1448,färben::V,tindatu,kleuren
1449,reinigen::V,ikuzi,reinigen
1450,reinigen::V,garbitu,reinigen
1451,waschen::V,xahutu,wassen
1452,waschen::V,garbitu,wassen
1453,abwischen::V,xukatu,afvegen
1454,spülen::V,irakutzi,spoelen
1455,spülen::V,irakutzi,afwassen
1456,fegen::V,erraztatu,vegen
1457,kehren::V,isastu,vegen
1458,baden::V,bainatu,baden
1459,baden::V,bainua hartu,baden
1460,sich waschen::V,burua garbitu,zich wassen
1461,ausziehen::V,erantzi,uittrekken
1462,anziehen::V,jantzi,aantrekken
1463,sich anziehen::V,jantzi,zich aankleden
1464,kämmen::V,orraztu,kammen
1465,schmücken::V,apaindu,tooien
1466,sagen::V,esan,zeggen
1467,sprechen::V,mintzatu,spreken
1468,sprechen::V,hitz egin,spreken
1469,reden::V,hitz egin,praten
1470,sich unterhalten::V,solastu,zich onderhouden
1471,sich unterhalten::V,solas egin,zich onderhouden
1472,fragen::V,galdetu,vragen
1473,bitten::V,eskatu,vragen
1474,bitten::V,eskatu,verzoeken
1475,bitten::V,galdegin,vragen
1476,bitten::V,galdegin,verzoeken
1477,erzählen::V,edestu,vertellen
1478,erzählen::V,kontatu,vertellen
1479,mitteilen::V,jakinarazi,meedelen
1480,nennen::V,izena eman,noemen
1481,rufen::V,dei egin,roepen
1482,prahlen::V,harrokerian ibili,pralen
1483,prahlen::V,ahoberokeriak esan,pralen
1484,übersetzen::V,itzuli,vertalen
1485,denken::V,pentsatu,denken
1486,denken::V,gogoeta egin,denken
1487,glauben::V,sinetsi,geloven
1488,bemerken::V,ohartu,bemerken
1489,bemerken::V,konturatu,bemerken
1490,erkennen::V,ezagutu,herkennen
1491,erkennen::V,antzeman,herkennen
1492,begreifen::V,ulertu,begrijpen
1493,verstehen::V,aditu,verstaan
1494,lernen::V,ikasi,leren
1495,wissen::V,jakin,weten
1496,sich erinnern an::V,gogoratu,zich herinneren aan
1497,sich erinnern an::V,gogoan izan,zich herinneren aan
1498,vergessen::V,ahaztu,vergeten
1499,vergessen::V,ahantzi,vergeten
1500,messen::V,neurtu,meten
1501,zählen::V,zenbatu,tellen
1502,zählen::V,kopuratu,tellen
1503,rechnen::V,kalkulatu,rekenen
1504,lesen::V,irakurri,lezen
1505,malen::V,margotu,schilderen
1506,zeichnen::V,marraztu,tekenen
1507,schreiben::V,idatzi,schrijven
1508,besitzen::V,ukan,bezitten
1509,besitzen::V,eduki,bezitten
1510,kaufen::V,erosi,kopen
1511,verkaufen::V,saldu,verkopen
1512,bezahlen::V,ordaindu,betalen
1513,zahlen::V,ordaindu,betalen
1514,beherrschen::V,menpean izan,beheersen
1515,ertragen::V,jasan,verdragen
1516,ertragen::V,pairatu,verdragen
