,Concept_ID,hi,bg
783,Sünde::N,पाप,грях
784,Sünde::N,गुनाह,грях
785,Gott::N,देव,бог
786,Gott::N,ईश्वर,бог
787,Arbeiter::N,मज़दूर,работник
788,Chef::N,अध्यक्ष,шеф
789,Chef::N,अध्यक्ष,началник
790,Meister::N,शिल्पज्ञ,майстор
791,Arzt::N,वैद्य,лекар
792,Arzt::N,डॉक्टर,лекар
793,Arzt::N,चिकित्सक,лекар
794,Lehrer::N,शिक्षक,учител
795,Lehrer::N,अध्यापक,учител
796,Geld::N,धन,пари
797,Geld::N,पैसा,пари
798,Geschäft::N,सौदा,сделка
799,Geschäft::N,व्यापार,сделка
800,Laden::N,दुकान,дюкян
801,Laden::N,दुकान,магазин
802,Preis::N,दाम,цена
803,Preis::N,मूल्य,цена
804,Ware::N,माल,стока
805,Ware::N,पण्य,стока
806,Nutzen::N,लाभ,полза
807,Nutzen::N,लाभ,облага
808,Nutzen::N,फ़ायदा,полза
809,Nutzen::N,फ़ायदा,облага
810,Reichtum::N,धन,богатство
811,Reichtum::N,दौलत,богатство
812,Welt::N,विश्व,свят
813,Welt::N,दुनिया,свят
814,Land::N,देश,страна
815,Land::N,मुल्क,страна
816,Staat::N,राज्य,щат
817,Staat::N,राज्य,държава
818,Staat::N,राष्ट्र,щат
819,Staat::N,राष्ट्र,държава
820,König::N,राजा,крал
821,König::N,बादशाह,крал
822,Macht::N,शासन,мощ
823,Macht::N,शासन,власт
824,Macht::N,सत्ता,мощ
825,Macht::N,सत्ता,власт
826,Grenze::N,सरहद,граница
827,Krieg::N,जंग,война
828,Krieg::N,युद्ध,война
829,Feind::N,शत्रु,враг
830,Feind::N,शत्रु,неприятел
831,Feind::N,दुश्मन,враг
832,Feind::N,दुश्मन,неприятел
833,Gewalt::N,हिंसा,сила
834,Gewalt::N,हिंसा,насилие
835,Kampf::N,लड़ाई,борба
836,Kampf::N,लड़ाई,сражение
837,Kampf::N,संघर्ष,борба
838,Kampf::N,संघर्ष,сражение
839,Bogen[Waffe]::N,कमान,лък
840,Pfeil::N,बान,стрела
841,Gewehr::N,बंदूक़,пушка
842,Fehler::N,भूल,грешка
843,Fehler::N,ग़लती,грешка
844,Lüge::N,झूठ,лъжа
845,Lüge::N,असत्य,лъжа
846,Schaden::N,हानि,повреда
847,Schaden::N,नुक़सान,повреда
848,Unglück::N,मुसीबत,нещастие
849,Unglück::N,विपात्ति,нещастие
850,Schuld::N,दोष,вина
851,Schuld::N,क़सूर,вина
852,Alter::N,आयु,възраст
853,Alter::N,उम्र,възраст
854,Schluss::N,अंत,край
855,Schluss::N,समाप्ति,край
856,Zeit::N,काल,време
857,Zeit::N,वक़्त,време
858,Tag::N,दिन,ден
859,Tag::N,रोज़,ден
860,Morgen::N,सुबह,утро
861,Morgen::N,सुबह,сутрин
862,Mittag::N,दोपहर,обед
863,Mittag::N,दोपहर,пладне
864,Mittag::N,मध्याह्न,обед
865,Mittag::N,मध्याह्न,пладне
866,Abend::N,शाम,вечер
867,Abend::N,संध्या,вечер
868,Nacht::N,रात,нощ
869,Nacht::N,रात्रि,нощ
870,Woche::N,हफ़्ता,седмица
871,Monat::N,मास,месец
872,Monat::N,महीना,месец
873,Jahr::N,बरस,година
874,Jahr::N,वर्ष,година
875,Frühling::N,वसंत,пролет
876,Sommer::N,गरमी,лято
877,Sommer::N,ग्रीष्म,лято
878,Herbst::N,शरत्,есен
879,Herbst::N,पतझड़,есен
880,Winter::N,जाड़ा,зима
881,Winter::N,सर्दियाँ,зима
882,Januar::N,जनवरी,януари
883,Februar::N,फ़रवरी,февруари
884,März::N,मार्च,март
885,April::N,अप्रैल,април
886,Mai::N,मई,май
887,Juni::N,जून,юни
888,Juli::N,जुलाई,юли
889,August::N,अगस्त,август
890,September::N,सितंबर,септември
891,Oktober::N,अक्तूबर,октомври
892,November::N,नवंबर,ноември
893,Dezember::N,दिसंबर,декември
894,Montag::N,पीर,понеделник
895,Montag::N,सोमवार,понеделник
896,Dienstag::N,मंगलवार,вторник
897,Mittwoch::N,बुधवार,сряда
898,Donnerstag::N,गुरुवार,четвъртък
899,Donnerstag::N,बृहस्पतिवार,четвъртък
900,Freitag::N,शुक्रवार,петък
901,Samstag::N,सनीचर,събота
902,Samstag::N,शनिवार,събота
903,Sonntag::N,इतवार,неделя
904,Sonntag::N,रविवार,неделя
905,groß::A,बड़ा,едър
906,groß::A,बड़ा,голям
907,klein::A,कम,малък
908,klein::A,कम,дребен
909,klein::A,छोटा,малък
910,klein::A,छोटा,дребен
911,lang::A,लंबा,дълъг
912,lang::A,दीर्घ,дълъг
913,kurz::A,लधु,къс
914,kurz::A,छोटा,къс
915,breit::A,चौड़ा,широк
916,schmal::A,तंग,тесен
917,schmal::A,सँकरा,тесен
918,dicht::A,सघन,гъст
919,dick[Gegenstand]::A,मोटा,дебел
920,dünn::A,महीन,тънък
921,dünn::A,बारीक,тънък
922,fein::A,कोमल,фин
923,fein::A,कोमल,тънък
924,fein::A,सूक्ष्म,фин
925,fein::A,सूक्ष्म,тънък
926,fest::A,दृढ़,твърд
927,fest::A,दृढ़,плътен
928,fest::A,मज़बूत,твърд
929,fest::A,मज़बूत,плътен
930,flach::A,चपटा,равен
931,flach::A,चपटा,плосък
932,glatt::A,चौरस,гладък
933,glatt::A,चिकना,гладък
934,hart::A,कठोर,твърд
935,hart::A,कठोर,корав
936,hart::A,सख़्त,твърд
937,hart::A,सख़्त,корав
938,weich::A,नरम,мек
939,weich::A,मुलायम,мек
940,rund::A,गोल,кръгъл
941,rund::A,वर्तुल,кръгъл
942,spitz::A,नुकीला,островръх
943,scharf::A,पैना,остър
944,stumpf::A,भोथरा,тъп
945,schwer::A,भारी,тежък
946,schwer::A,वज़नी,тежък
947,schön::A,सुंदर,хубав
948,schön::A,सुंदर,красив
949,heiß::A,उष्ण,жарък
950,warm::A,गरम,топъл
951,kalt::A,सर्द,студен
952,kühl::A,ठंडा,хладен
953,frisch::A,तर,свеж
954,frisch::A,ताज़ा,свеж
955,feucht::A,नम,влажен
956,feucht::A,भीगा,влажен
957,nass::A,गीला,мокър
958,trocken::A,सूखा,сух
959,trocken::A,ख़ुश्क,сух
960,voll::A,भरा,пълен
961,voll::A,पूरा,пълен
962,leer::A,ख़ाली,празен
963,offen::A,खुला,откровен
964,geschlossen::A,बंद,закрит
965,geschlossen::A,बंद,затворен
966,sauber::A,साफ़,чист
967,sauber::A,सुथरा,чист
968,schmutzig::A,गंदा,мръсен
969,roh::A,कच्चा,суров
970,reif::A,पक्व,зрял
971,reif::A,पक्का,зрял
972,lecker::A,मज़ेदार,вкусен
973,lecker::A,स्वादिष्ट,вкусен
974,süß::A,मीठा,сладък
975,bitter::A,कटु,горчив
976,bitter::A,कड़वा,горчив
977,sauer::A,खट्टा,кисел
978,hell::A,रोशन,ясен
979,hell::A,रोशन,светъл
980,dunkel::A,अँधेरा,тъмен
981,schwarz::A,काला,черен
982,schwarz::A,स्याह,черен
983,weiß::A,सफ़ेद,бял
984,rot::A,लाल,червен
985,rot::A,सुर्ख़,червен
986,gelb::A,पीला,жълт
987,gelb::A,ज़र्द,жълт
988,blau::A,नीला,син
989,blau::A,आसमानी,син
990,grün::A,हरा,зелен
991,grau::A,धूसर,сив
992,bunt::A,रंगीन,шарен
993,bunt::A,रंगीन,пъстър
994,bunt::A,बहुरंगा,шарен
995,bunt::A,बहुरंगा,пъстър
996,billig::A,सस्ता,евтин
997,teuer::A,महँगा,скъп
998,wertvoll::A,क़ीमती,ценен
999,wertvoll::A,मूल्यवान्,ценен
1000,blind::A,अंधा,сляп
1001,taub::A,बहरा,глух
1002,kräftig::A,ताक़तवर,силен
1003,kräftig::A,शक्तिशाली,силен
1004,stark::A,प्रबल,здрав
1005,stark::A,प्रबल,силен
1006,stark::A,बलवान्,здрав
1007,stark::A,बलवान्,силен
1008,schwach::A,कमज़ोर,слаб
1009,fett::A,मोटा,тлъст
1010,fett::A,मांसल,тлъст
1011,schlank::A,पतला,тънък
1012,schlank::A,पतला,строен
1013,schlank::A,छरहरा,тънък
1014,schlank::A,छरहरा,строен
1015,hübsch::A,सुंदर,хубав
1016,hübsch::A,ख़ूबसूरत,хубав
1017,böse::A,पापी,зъл
1018,böse::A,दुष्ट,зъл
1019,dumm::A,मूर्ख,глупав
1020,dumm::A,बुद्धू,глупав
1021,faul::A,आलसी,ленив
1022,faul::A,आलसी,мързелив
1023,faul::A,सुस्त,ленив
1024,faul::A,सुस्त,мързелив
1025,fleißig::A,मेहनती,прилежен
1026,fleißig::A,परिश्रमी,прилежен
1027,geizig::A,कृपण,скъпернически
1028,geizig::A,कंजूस,скъпернически
1029,klug::A,समझदार,умен
1030,klug::A,समझदार,разумен
1031,klug::A,होशियार,умен
1032,klug::A,होशियार,разумен
1033,klug::A,अक़्लमंद,умен
1034,klug::A,अक़्लमंद,разумен
1035,geschickt::A,किशल,умел
1036,geschickt::A,किशल,сръчен
1037,lieb::A,प्रिय,мил
1038,lieb::A,प्रिय,драг
1039,lieb::A,प्यारा,мил
1040,lieb::A,प्यारा,драг
1041,lustig::A,हँसमुख,весел
1042,lustig::A,ख़ुशदिल,весел
1043,sanft::A,नम्र,нежен
1044,sanft::A,नम्र,кротък
1045,hungrig::A,भूखा,гладен
1046,krank::A,बीमार,болен
1047,krank::A,अस्वस्थ,болен
1048,nackt::A,नग्न,гол
1049,traurig::A,उदास,тъжен
1050,traurig::A,उदास,печален
1051,traurig::A,रंजीदा,тъжен
1052,traurig::A,रंजीदा,печален
1053,lebendig::A,जीता,жив
1054,lebendig::A,ज़िंदा,жив
1055,gut::A,अच्छा,добър
1056,schlecht::A,बुरा,лош
1057,schlecht::A,ख़राब,лош
1058,richtig::A,ठीक,правилен
1059,schlimm::A,बुरा,лош
1060,schlimm::A,अप्रिय,лош
1061,wahr::A,सच,верен
1062,wahr::A,सच,истински
1063,alt::A,पुराना,стар
1064,alt::A,पुराना,древен
1065,neu::A,नया,нов
1066,ehemalig::A,भूतपूर्व,бивш
1067,alt[Lebewesen]::A,बूढ़ा,стар
1068,alt[Lebewesen]::A,वृद्ध,стар
1069,jung::A,जवान,млад
1070,arm::A,ग़रीब,беден
1071,reich::A,धनी,богат
1072,reich::A,अमीर,богат
1073,bekannt::A,मालूम,познат
1074,bekannt::A,मालूम,известен
1075,berühmt::A,मशहूर,почут
1076,berühmt::A,मशहूर,известен
1077,berühmt::A,प्रसिद्ध,почут
1078,berühmt::A,प्रसिद्ध,известен
1079,fremd::A,विदेशी,чужд
1080,fremd::A,अपरिचित,чужд
1081,verschieden::A,अलग,разен
1082,verschieden::A,अलग,различен
1083,verschieden::A,भिन्न,разен
1084,verschieden::A,भिन्न,различен
1085,nah::A,नज़दीकी,близък
1086,fern::A,दूर,далечен
1087,fern::A,दूरस्थ,далечен
1088,linker::A,बायाँ,ляв
1089,rechter::A,दायाँ,прав
1090,rechter::A,दाहिना,прав
1091,anderer::A,अन्य,друг
1092,anderer::A,दूसरा,друг
1093,erster::A,पहला,пръв
1094,erster::A,पहला,първи
1095,erster::A,प्रथम,пръв
1096,erster::A,प्रथम,първи
1097,zweiter::A,दूसरा,втори
1098,zweiter::A,द्वितीय,втори
1099,dritter::A,तीसरा,трети
1100,letzter::A,अंतिम,последен
1101,letzter::A,आख़िरी,последен
1102,allein::ADV,तनहा,само
1103,allein::ADV,अकेले,само
1104,auf einmal::ADV,वक़्त में,същевременно
1105,zusammen::ADV,एक साथ,заедно
1106,zusammen::ADV,साथ साथ,заедно
1107,lange::ADV,देर तक,дълго
1108,plötzlich::ADV,सहसा,изведнъж
1109,plötzlich::ADV,अचानक,изведнъж
1110,sofort::ADV,तुरंत,веднага
1111,später::ADV,बाद को,по-късно
1112,später::ADV,बाद में,по-късно
1113,jetzt::ADV,अब,сега
1114,jetzt::ADV,अभी,сега
1115,heute::ADV,आज,днес
1116,morgen::ADV,कल,утре
1117,bald::ADV,जल्दी,скоро
1118,dann::ADV,तब,после
1119,dann::ADV,तब,тогава
1120,gestern::ADV,कल,вчера
1121,einst::ADV,एक दिन,някога
1122,einst::ADV,पहले कभी,някога
1123,damals::ADV,उस समय,тогава
1124,damals::ADV,उन दिनों,тогава
1125,danach::ADV,इसके बाद,после
1126,danach::ADV,इसके बाद,след това
1127,danach::ADV,इसके पश्चात्,после
1128,danach::ADV,इसके पश्चात्,след това
1129,vorher::ADV,पहले,преди
1130,vorher::ADV,पहले,преди това
1131,vorher::ADV,पेशतर,преди
1132,vorher::ADV,पेशतर,преди това
1133,zuerst::ADV,पहले,най-напред
1134,einmal::ADV,एक बार,веднъж
1135,einmal::ADV,एक बार,един път
1136,einmal::ADV,एक दफ़ा,веднъж
1137,einmal::ADV,एक दफ़ा,един път
1138,manchmal::ADV,कभी कभी,понякога
1139,oft::ADV,अक्सर,често
1140,immer::ADV,सदा,винаги
1141,immer::ADV,हमेशा,винаги
1142,niemals::ADV,कभी नहीं,никога
1143,niemals::ADV,कदापि नहीं,никога
1144,hier::ADV,इधर,тук
1145,hier::ADV,इधर,тука
1146,hier::ADV,यहाँ,тук
1147,hier::ADV,यहाँ,тука
1148,hierhin::ADV,इधर को,насам
1149,hierhin::ADV,यहाँ को,насам
1150,von hier::ADV,यहाँ से,оттук
1151,von hier::ADV,यहाँ से,оттука
1152,dort::ADV,उधर,там
1153,dort::ADV,वहाँ,там
1154,dorthin::ADV,उधर को,натам
1155,dorthin::ADV,उधर को,нататък
1156,dorthin::ADV,वहाँ को,натам
1157,dorthin::ADV,वहाँ को,нататък
1158,geradeaus::ADV,सीधे,направо
1159,vorwärts::ADV,आगे,напред
1160,vorwärts::ADV,आगे को,напред
1161,rückwärts::ADV,पीछे को,назад
1162,zurück::ADV,वापस,обратно
1163,unten::ADV,नीचे,долу
1164,hinab::ADV,नीचे को,надолу
1165,oben::ADV,ऊपर,горе
1166,hinauf::ADV,ऊपर को,нагоре
1167,überall::ADV,हर जगह,навсякъде
1168,überall::ADV,हर स्थान,навсякъде
1169,nicht::ADV,न,не
1170,nicht::ADV,नहीं,не
1171,ein wenig::ADV,कुछ,малко
1172,ein wenig::ADV,ज़रा,малко
1173,ein wenig::ADV,थोड़ा,малко
1174,kaum::ADV,लगभग नहीं,едва
1175,kaum::ADV,लगभग नहीं,едвам
1176,kaum::ADV,बराबर नहीं,едва
1177,kaum::ADV,बराबर नहीं,едвам
1178,sehr::ADV,बहुत,много
1179,sehr::ADV,बहुत,твърде
1180,so::ADV,ऐसा,тъй
1181,so::ADV,ऐसा,така
1182,noch::ADV,अभी तक,още
1183,nur::ADV,केवल,само
1184,nur::ADV,सिर्फ़,само
1185,schon::ADV,चुकना,вече
1186,wieder::ADV,फिर,пак
1187,wieder::ADV,फिर,отново
1188,wieder::ADV,दुबारा,пак
1189,wieder::ADV,दुबारा,отново
1190,vergebens::ADV,व्यर्थ,напразно
1191,vor::PRP,के आगे,пред
1192,vor::PRP,के सामने,пред
1193,hinter::PRP,के पीछे,зад
1194,unter::PRP,के तले,под
1195,unter::PRP,के नीचे,под
1196,durch::PRP,के पार,през
1197,neben::PRP,के पास,до
1198,neben::PRP,के पास,при
1199,neben::PRP,की बग़ल में,до
1200,neben::PRP,की बग़ल में,при
1201,zwischen::PRP,के बीच,между
1202,zwischen::PRP,के बीच,помежду
1203,wegen::PRP,के कारण,заради
1204,wegen::PRP,की वजह से,заради
1205,dies::PRN,यह,този
1206,das::PRN,वह,туй
1207,das::PRN,वह,това
1208,alles::PRN,सब,всичко
1209,alles::PRN,सब कुछ,всичко
1210,ich::PRN,मैं,аз
1211,du::PRN,तू,ти
1212,er::PRN,यह,той
1213,wir::PRN,हम,ние
1214,ihr::PRN,तुम,вие
1215,sie::PRN,ये,те
1216,was::FPRN,क्या,що
1217,was::FPRN,क्या,какво
1218,wer::FPRN,कौन,кой
1219,wo::FADV,किधर,къде
1220,wohin::FADV,किधर,накъде
1221,wohin::FADV,किधर,накъдето
1222,wie::FADV,कैसे,как
1223,warum::FADV,क्यों,защо
1224,wieviel::FNUM,कितना,колко
1225,eins::NUM,एक,един
1226,zwei::NUM,दो,два
1227,drei::NUM,तीन,три
1228,vier::NUM,चार,четири
1229,fünf::NUM,पाँच,пет
1230,sechs::NUM,छह,шест
1231,sieben::NUM,सात,седем
1232,acht::NUM,आठ,осем
1233,neun::NUM,नौ,девет
1234,zehn::NUM,दस,десет
1235,elf::NUM,ग्यारह,единайсет
1236,elf::NUM,ग्यारह,единадесет
1237,zwölf::NUM,बारह,дванайсет
1238,zwölf::NUM,बारह,дванадесет
1239,zwanzig::NUM,बीस,двайсет
1240,zwanzig::NUM,बीस,двадесет
1241,dreißig::NUM,तीस,тридесет
1242,vierzig::NUM,चालीस,четиридесет
1243,fünfzig::NUM,पचास,петдесет
1244,sechzig::NUM,साठ,шестдесет
1245,siebzig::NUM,सत्तर,седемдесет
1246,achtzig::NUM,अस्सी,осемдесет
1247,neunzig::NUM,नव्वे,деветдесет
1248,hundert::NUM,सौ,сто
1249,tausend::NUM,हज़ार,хиляда
1250,und::CNJ,और,а
1251,und::CNJ,और,та
1252,oder::CNJ,या,или
1253,stehen::V,खड़ा होना,стоя
1254,sitzen::V,बैठना,седя
1255,liegen::V,लेटना,лежа
1256,hängen::V,लटकना,вися
1257,werden::V,बनना,бъда
1258,werden::V,बनना,стана
1259,passieren::V,होना,случа се
1260,beginnen::V,आरंभ होना,започна
1261,beginnen::V,प्रारंभ होना,започна
1262,enden::V,अंत होना,свърша
1263,enden::V,ख़तम होना,свърша
1264,wechseln::V,बदलना,променям
1265,aufgehen[Sonne]::V,चढ़ना,изгрея
1266,aufgehen[Sonne]::V,उदित होना,изгрея
1267,untergehen[Sonne]::V,अस्त हो जाना,заляза
1268,scheinen[Sonne]::V,रोशनी देना,грея
1269,scheinen[Sonne]::V,रोशनी देना,светя
1270,donnern::V,गरजना,гърмя
1271,wehen::V,चलना,вея
1272,wehen::V,चलना,духам
1273,strömen::V,बहना,тека
1274,strömen::V,बहना,лея се
1275,strömen::V,प्रवाहित होना,тека
1276,strömen::V,प्रवाहित होना,лея се
1277,fließen::V,बहना,тека
1278,fließen::V,प्रवाहित होना,тека
1279,sich drehen::V,घूमना,въртя се
1280,schwanken::V,हिलना,клатя се
1281,schwingen::V,हिलना,трептя
1282,fallen::V,गिरना,падам
1283,brennen::V,जलना,горя
1284,rauchen::V,धुआँ उड़ाना,димя
1285,regnen::V,बरसना,вали дъжд
1286,gefrieren::V,जमना,замръзна
1287,tauen::V,गलना,топя се
1288,tauen::V,पिघलना,топя се
1289,schmelzen::V,गलना,разтопя се
1290,schmelzen::V,पिघलना,разтопя се
1291,trocknen::V,सूखना,съхна
1292,sieden::V,उबलना,вря
1293,sieden::V,उबलना,кипя
1294,faulen::V,गलना,гния
1295,faulen::V,सड़ना,гния
1296,verfaulen::V,गलना,изгния
1297,verfaulen::V,सड़ना,изгния
1298,reißen::V,फटना,напукам се
1299,versinken::V,डूबना,потъна
1300,vergehen::V,बीतना,минавам
1301,vergehen::V,गुज़रना,минавам
1302,erscheinen::V,दिखाई देना,явя се
1303,verschwinden::V,ग़ायब होना,изчезна
1304,sinken::V,घटना,падна
1305,sinken::V,उतरना,падна
1306,abnehmen::V,घटना,отслабна
1307,zunehmen::V,बढ़ना,нарасна
1308,steigen::V,बढ़ना,увелича се
1309,steigen::V,बढ़ना,покачвам се
1310,wachsen::V,उगना,раста
1311,glänzen::V,चमकना,лъщя
1312,glänzen::V,चमकना,блестя
1313,funkeln::V,जगमगाना,искря
1314,funkeln::V,टिमटिमाना,искря
1315,lärmen::V,शोर मचाना,шумя
1316,läuten::V,बजना,звъня
1317,klingeln::V,बजना,звъня
1318,klirren::V,झनझनाना,звънтя
1319,klirren::V,झनझनाना,дрънкам
1320,brausen::V,साँय-साँय करना,буча
1321,rauschen::V,सरसराना,шумя
1322,klingen::V,बजना,звуча
1323,bellen::V,भौंकना,лая
1324,heulen::V,गुर्राना,вия
1325,heulen::V,गुर्राना,рева
1326,blasen::V,फूँकना,духна
1327,pfeifen::V,सीटी देना,свиря
1328,schreien::V,चिल्लाना,крещя
1329,stöhnen::V,कराहना,стена
1330,stöhnen::V,कराहना,пъшкам
1331,stöhnen::V,आहें भरना,стена
1332,stöhnen::V,आहें भरना,пъшкам
1333,zittern::V,काँपना,треперя
1334,leben::V,जीना,живея
1335,geboren werden::V,पैदा होना,родя се
1336,atmen::V,साँस लेना,дишам
1337,trinken::V,पीना,пия
1338,essen::V,खाना,ям
1339,schlucken::V,निगलना,гълтам
1340,müde werden::V,थकना,уморя се
1341,müde werden::V,उकताना,уморя се
1342,einschlafen::V,सो जाना,заспя
1343,schlafen::V,सोना,спя
1344,aufwachen::V,जागना,събудя се
1345,aufstehen::V,उठना,стана
1346,sich erholen::V,सुस्ताना,отдъхвам си
1347,sich erholen::V,आराम करना,отдъхвам си
1348,krank werden::V,बीमार पड़ना,заболея
1349,krank sein::V,बीमार होना,боледувам
1350,schmerzen::V,दुखना,боля
1351,schmerzen::V,दर्द करना,боля
1352,husten::V,खाँसना,кашлям
1353,genesen::V,ठीक हो जाना,оздравея
1354,genesen::V,स्वस्थ हो जाना,оздравея
1355,sterben::V,मरना,умра
1356,umkommen::V,मरना,загина
1357,sich bewegen::V,चलना,движа се
1358,sich bewegen::V,चलना,мърдам се
1359,sich bewegen::V,हिलना,движа се
1360,sich bewegen::V,हिलना,мърдам се
1361,sich rühren::V,हिलना,движа се
1362,sich erheben::V,उठना,стана
1363,sich setzen::V,बैठना,седна
1364,hinfallen::V,गिरना,падна
1365,laufen::V,चलना,ходя
1366,schreiten::V,क़दम जाना,крача
1367,spazierengehen::V,सैर करना,разхождам се
1368,eilen::V,तेज़ी से जाना,бързам
1369,eilen::V,शीघ्रता से चलना,бързам
1370,sich beeilen::V,जल्दी करना,побързам
1371,sich beeilen::V,शीघ्रता करना,побързам
1372,sausen::V,बड़ी तेज़ी से चलना,тичам
1373,rennen::V,भागना,бягам
1374,rennen::V,दौड़ना,бягам
1375,springen::V,उछलना,скачам
1376,klettern::V,चढ़ना,катеря се
1377,schaukeln::V,झूलना,люлея се
1378,kriechen::V,रेंगना,лазя
1379,kriechen::V,रेंगना,пълзя
1380,schwimmen::V,तैरना,плувам
1381,tauchen::V,डूबना,гмуркам се
1382,rudern::V,खेना,греба
1383,rudern::V,चप्पू चलाना,греба
1384,fahren::V,चलना,пътувам
1385,fahren::V,यात्रा करना,пътувам
1386,fliegen::V,उड़ना,летя
1387,fliegen::V,उड़ना,хвърча
1388,gehen::V,जाना,ида
1389,gehen::V,जाना,вървя
1390,weggehen::V,चला जाना,отида си
1391,weggehen::V,बाहर जाना,отида си
1392,abfahren::V,छूटना,отпътувам
1393,abfahren::V,रवाना होना,отпътувам
1394,anhalten::V,रुकना,спра се
1395,anhalten::V,खड़ा होना,спра се
1396,hineingehen::V,घुसना,влизам
1397,hineingehen::V,अंदर जाना,влизам
1398,eintreten::V,प्रवेश करना,вляза
1399,kommen::V,आना,ида
1400,kommen::V,आना,дойда
1401,ankommen::V,पहुँचना,пристигна
1402,zurückkommen::V,लौटना,върна се
1403,zurückkommen::V,वापस आना,върна се
1404,bleiben::V,रहना,остана
1405,bleiben::V,रुकना,остана
1406,warten::V,इंतज़ार करना,чакам
1407,erwarten::V,प्रतीक्षा करना,очаквам
1408,suchen::V,ढूँढ़ना,търся
1409,finden::V,पाना,намеря
1410,finden::V,ढूँढ़ निकालना,намеря
1411,versuchen::V,कोशिश करना,опитам
1412,vorbereiten::V,तैयार करना,подготвя
1413,lieben::V,प्यार करना,любя
1414,mögen::V,पसंद होना,обичам
1415,lachen::V,हँसना,смея се
1416,rühren::V,छूना,трогна
1417,weinen::V,रोना,плача
1418,schimpfen::V,गाली देना,ругая
1419,schimpfen::V,गाली देना,псувам
1420,sich ärgern::V,चिढ़ना,ядосам се
1421,sich ärgern::V,नाराज़ होना,ядосам се
1422,sich fürchten::V,डरना,боя се
1423,sich fürchten::V,डरना,страхувам се
1424,sich fürchten::V,भय खाना,боя се
1425,sich fürchten::V,भय खाना,страхувам се
1426,fürchten::V,डरना से,боя се от
1427,fürchten::V,डरना से,страхувам се от
1428,fürchten::V,भय खाना से,боя се от
1429,fürchten::V,भय खाना से,страхувам се от
1430,fliehen::V,भागना,бягам
1431,flüchten::V,निकल भागना,бягам
1432,flüchten::V,निकल भागना,избягам
1433,sehen::V,देखना,видя
1434,anschauen::V,देखना,гледам
1435,ansehen::V,दृष्टि डालना पर,поглеждам
1436,hören::V,सुनना,чувам
1437,zuhören::V,सुनना,слушам
1438,probieren::V,चखना,опитам
1439,riechen::V,सूँघना,подуша
1440,fühlen::V,महसूस करना,усещам
1441,fühlen::V,महसूस करना,чувствувам
1442,scheinen::V,लगना,изглеждам
1443,zu sehen sein::V,दिखाई देना,виждам се
1444,vernehmen::V,सुनना,доловя
1445,frieren::V,ठंड लगना,мръзна
1446,frieren::V,सर्दी लगना,мръзна
1447,tun::V,करना,правя
1448,können::V,सकना,мога
1449,können::V,जानना,мога
1450,wollen::V,चाहना,ща
1451,wollen::V,चाहना,искам
1452,anfangen::V,शुरू करना,започна
1453,beenden::V,ख़त्म करना,свърша
1454,beenden::V,ख़त्म करना,завърша
1455,beenden::V,समाप्त करना,свърша
1456,beenden::V,समाप्त करना,завърша
1457,aufhören::V,बंद जाना,престана
1458,aufhören::V,समाप्त जाना,престана
1459,gelingen::V,बनना,успея
1460,gelingen::V,बनना,сполуча
1461,gelingen::V,अच्छा होना,успея
1462,gelingen::V,अच्छा होना,сполуча
1463,geraten::V,बन पड़ना,удам се
1464,öffnen::V,खोलना,отворя
1465,schließen::V,बंद करना,затворя
1466,stellen::V,रखना,поставя
1467,setzen::V,रखना,туря
1468,setzen::V,बिठाना,туря
1469,legen::V,रखना,сложа
1470,legen::V,रखना,слагам
1471,legen::V,लिटाना,сложа
1472,legen::V,लिटाना,слагам
1473,berühren::V,छूना,докосна
1474,berühren::V,स्पर्श करना,докосна
1475,verbinden::V,बाँधना,свържа
1476,bedecken::V,ढकना,покрия
1477,aufhängen::V,लटकाना,закача
1478,anzünden::V,जलाना,запаля
1479,aufheben::V,उठाना,вдигна
1480,aufheben::V,उठाना,повдигна
1481,zurücklassen::V,पीछे छोड़ना,оставя
1482,verlieren::V,खोना,загубя
1483,verlieren::V,गँवाना,загубя
1484,fallen lassen::V,गिराना,изпусна
1485,machen::V,करना,направя
1486,machen::V,बनाना,направя
1487,herstellen::V,बनाना,произведа
1488,herstellen::V,तैयार करना,произведа
1489,bauen::V,बनाना,строя
1490,bauen::V,निर्माण करना,строя
1491,reparieren::V,मरम्मत करना,поправя
1492,verbessern::V,सुधारना,подобря
1493,ändern::V,बदलना,променя
1494,ändern::V,परीवर्तन करना,променя
1495,graben::V,खोदना,копая
1496,beugen::V,झुकाना,прегъна
1497,biegen::V,झुकाना,прегъна
1498,drehen::V,फेरना,въртя
1499,drehen::V,घुमाना,въртя
1500,wenden::V,पलटना,обърна
1501,wenden::V,मोड़ना,обърна
1502,umdrehen::V,घुमाना,обърна
1503,heben::V,उठाना,вдигам
1504,heben::V,ऊँचा करना,вдигам
1505,hochheben::V,उठाना,издигна
1506,hochheben::V,ऊपर को उठाना,издигна
1507,ergreifen::V,पकड़ना,хвана
1508,ergreifen::V,पकड़ना,обхвана
1509,ergreifen::V,हाथ में लेना,хвана
1510,ergreifen::V,हाथ में लेना,обхвана
1511,halten::V,धरना,държа
1512,halten::V,पकड़ना,държа
1513,drücken::V,दबाना,натискам
1514,drücken::V,दबाना,притискам
1515,schieben::V,सरकाना,тикам
1516,schieben::V,खिसकाना,тикам
1517,kratzen::V,खुरचना,одраскам
1518,kratzen::V,खुजलाना,одраскам
1519,lecken::V,चाटना,лижа
