,Concept_ID,nl,sah
783,hinauf::ADV,naar boven,өрө
784,hinauf::ADV,naar boven,үөһэ
785,überall::ADV,alom,бэйдиэ
786,überall::ADV,overal,бэйдиэ
787,nicht::ADV,niet,буолбатах
788,ein wenig::ADV,wat,кыратык
789,kaum::ADV,amper,нэһиилэ
790,kaum::ADV,nauwelijks,нэһиилэ
791,sehr::ADV,erg,бэрт
792,sehr::ADV,erg,наһаа
793,sehr::ADV,zeer,бэрт
794,sehr::ADV,zeer,наһаа
795,so::ADV,zo,оччо
796,so::ADV,zo,оннук
797,noch::ADV,nog,өссө
798,nur::ADV,maar,эрэ
799,nur::ADV,maar,сыччах
800,nur::ADV,alleen,эрэ
801,nur::ADV,alleen,сыччах
802,schon::ADV,al,бэлиэр
803,schon::ADV,reeds,бэлиэр
804,wieder::ADV,weer,эмиэ
805,wieder::ADV,terug,эмиэ
806,vergebens::ADV,vergeefs,таак
807,vergebens::ADV,tevergeefs,таак
808,vor::PRP,voor,иннигэр
809,hinter::PRP,achter,кэлин
810,unter::PRP,onder,-ҕа
811,unter::PRP,onder,оһох түгэҕэ
812,unter::PRP,beneden,-ҕа
813,unter::PRP,beneden,оһох түгэҕэ
814,durch::PRP,door,курдары
815,neben::PRP,naast,аттыгар
816,zwischen::PRP,tussen,ыккардынан
817,wegen::PRP,wegens,уҥуортан
818,wegen::PRP,vanwege,уҥуортан
819,dies::PRN,dit,ити
820,dies::PRN,dit,бу
821,das::PRN,dat,били
822,alles::PRN,alles,барыта
823,ich::PRN,ik,мин
824,du::PRN,je,эн
825,du::PRN,jij,эн
826,er::PRN,hij,кнни
827,wir::PRN,we,биһиги
828,wir::PRN,wij,биһиги
829,ihr::PRN,jullie,эһиги
830,sie::PRN,ze,кинилэр
831,sie::PRN,zij,кинилэр
832,was::FPRN,wat,туох
833,wer::FPRN,wie,ким
834,wo::FADV,waar,ханна
835,wohin::FADV,waarheen,ханна
836,wie::FADV,hoe,хайдах
837,warum::FADV,waarom,тоҕо
838,wieviel::FNUM,hoeveel,төһө
839,eins::NUM,één,биир
840,zwei::NUM,twee,икки
841,drei::NUM,drie,үс
842,vier::NUM,vier,түөрт
843,fünf::NUM,vijf,биэс
844,sechs::NUM,zes,алта
845,sieben::NUM,zeven,сэттэ
846,acht::NUM,acht,аҕыс
847,neun::NUM,negen,тоҕус
848,zehn::NUM,tien,уон
849,elf::NUM,elf,уон биир
850,zwölf::NUM,twaalf,уон икки
851,zwanzig::NUM,twintig,сүүрбэ
852,dreißig::NUM,dertig,отут
853,vierzig::NUM,veertig,түөрт уон
854,fünfzig::NUM,vijftig,биэс уон
855,sechzig::NUM,zestig,алта уон
856,siebzig::NUM,zeventig,сэттэ уон
857,achtzig::NUM,tachtig,аҕыс уон
858,neunzig::NUM,negentig,тоҕус уонус
859,hundert::NUM,honderd,сүүс
860,tausend::NUM,duizend,тыһыынча
861,und::CNJ,en,да
862,und::CNJ,en,уонна
863,und::CNJ,en,итиэннэ
864,oder::CNJ,of,эбэтэр
865,stehen::V,staan,тур
866,sitzen::V,zitten,олор
867,liegen::V,liggen,сыт
868,hängen::V,hangen,санньылый
869,werden::V,worden,буол
870,passieren::V,gebeuren,буол
871,beginnen::V,beginnen,саҕалан
872,enden::V,eindigen,бүт
873,wechseln::V,wijzigen,уларый
874,wechseln::V,veranderen,уларый
875,aufgehen[Sonne]::V,opgaan,ой
876,untergehen[Sonne]::V,ondergaan,киир
877,scheinen[Sonne]::V,schijnen,сырдат
878,donnern::V,donderen,эт
879,wehen::V,waaien,үр
880,strömen::V,stromen,кутулун
881,fließen::V,vloeien,сүүр
882,sich drehen::V,draaien,эргий
883,sich drehen::V,zich draaien,эргий
884,schwanken::V,wankelen,биэтэҥнээ
885,schwingen::V,zwieren,эйэҥнээ
886,fallen::V,vallen,оҕут
887,brennen::V,branden,умай
888,rauchen::V,roken,буруолаа
889,regnen::V,regenen,самыырдаа
890,gefrieren::V,bevriezen,тоҥ
891,tauen::V,dooien,ир
892,schmelzen::V,smelten,уулун
893,trocknen::V,drogen,куур
894,sieden::V,koken,оргуй
895,sieden::V,zieden,оргуй
896,faulen::V,rotten,сытый
897,verfaulen::V,verrotten,сытыйан_хаал
898,reißen::V,scheuren,хайыт
899,reißen::V,scheuren,быһытталан
900,versinken::V,verzinken,тимир
901,versinken::V,verzinken,батылын
902,vergehen::V,vergaan,дьай
903,erscheinen::V,opdagen,көһүн
904,erscheinen::V,verschijnen,көһүн
905,verschwinden::V,verdwijnen,сүт
906,sinken::V,zinken,намтаа
907,abnehmen::V,afnemen,аччаа
908,abnehmen::V,verminderen,аччаа
909,zunehmen::V,toenemen,элбээ
910,steigen::V,stijgen,үрдээ
911,steigen::V,omhooggaan,үрдээ
912,wachsen::V,groeien,үүн
913,glänzen::V,glanzen,кылбай
914,glänzen::V,schitteren,кылбай
915,funkeln::V,fonkelen,күлүмнээ
916,funkeln::V,fonkelen,күлүмүрдээ
917,lärmen::V,lawaai maken,тыаһаа
918,läuten::V,luiden,собуоннаа
919,klingeln::V,bellen,линкинээ
920,klirren::V,rinkelen,айгырат
921,brausen::V,bruisen,сирилээ
922,rauschen::V,ruisen,суугунаа
923,klingen::V,klinken,доргуй
924,bellen::V,blaffen,үр
925,heulen::V,huilen,улуй
926,blasen::V,blazen,үр
927,pfeifen::V,fluiten,иһиир
928,schreien::V,gillen,кылан
929,schreien::V,gillen,хаһыытаа
930,schreien::V,schreeuwen,кылан
931,schreien::V,schreeuwen,хаһыытаа
932,stöhnen::V,steunen,ынчыктаа
933,zittern::V,beven,титирээ
934,zittern::V,beven,дьигиһий
935,zittern::V,sidderen,титирээ
936,zittern::V,sidderen,дьигиһий
937,leben::V,leven,олор
938,geboren werden::V,geboren worden,төрөө
939,atmen::V,ademen,тыын
940,trinken::V,drinken,ис
941,essen::V,eten,аһаа
942,schlucken::V,slikken,ыйыһын
943,müde werden::V,moe worden,сылай
944,einschlafen::V,inslapen,утуйан хаал
945,schlafen::V,slapen,утуй
946,schlafen::V,slapen,утуйа сыт
947,aufwachen::V,ontwaken,уһугун
948,aufwachen::V,wakker worden,уһугун
949,aufstehen::V,opstaan,тур
950,sich erholen::V,zich ontspannen,сынньан
951,krank werden::V,ziek worden,ыарый
952,krank sein::V,ziek zijn,ыарый
953,krank sein::V,ziek zijn,ыарыт
954,schmerzen::V,pijn doen,ыарыт
955,husten::V,hoesten,сөтөлүн
956,genesen::V,genezen,көн
957,sterben::V,sterven,өл
958,sterben::V,overlijden,өл
959,umkommen::V,omkomen,өл
960,umkommen::V,omkomen,оҕут
961,sich bewegen::V,zich bewegen,хамсаа
962,sich rühren::V,zich verroeren,хамсаа
963,sich erheben::V,oprijzen,тур
964,sich erheben::V,verrijzen,тур
965,sich setzen::V,gaan zitten,олор
966,hinfallen::V,vallen,оҕут
967,hinfallen::V,neervallen,оҕут
968,laufen::V,lopen,хаам
969,schreiten::V,stappen,атыллаа
970,schreiten::V,schrijden,атыллаа
971,spazierengehen::V,gaan wandelen,дьаарбай
972,eilen::V,ijlen,тиэтэй
973,eilen::V,haasten,тиэтэй
974,sich beeilen::V,zich haasten,ыксаа
975,sausen::V,stuiven,элээр
976,rennen::V,rennen,сүүрэкэлээ
977,springen::V,springen,ой
978,springen::V,springen,ыстан
979,klettern::V,klimmen,ытын
980,klettern::V,klauteren,ытын
981,schaukeln::V,schommelen,эйэҥнээ
982,schaukeln::V,schommelen,биэрэҥнээ
983,kriechen::V,kruipen,сыыл
984,schwimmen::V,zwemmen,уһун
985,schwimmen::V,zwemmen,харбаа
986,tauchen::V,duiken,умус
987,rudern::V,roeien,эрт
988,fahren::V,rijden,айаннаа
989,fliegen::V,vliegen,көт
990,gehen::V,gaan,бар
991,weggehen::V,weggaan,бар
992,abfahren::V,vertrekken,бар
993,anhalten::V,stoppen,тохтоо
994,anhalten::V,stilhouden,тохтоо
995,hineingehen::V,ingaan,киир
996,hineingehen::V,binnengaan,киир
997,eintreten::V,binnenkomen,киир
998,kommen::V,komen,кэл
999,ankommen::V,aankomen,кэл
1000,ankommen::V,aankomen,тиий
1001,zurückkommen::V,terugkomen,төнүн
1002,bleiben::V,blijven,хаал
1003,warten::V,wachten,көһүт
1004,erwarten::V,verwachten,күүт
1005,erwarten::V,verwachten,көһүт
1006,suchen::V,zoeken,ирдээ
1007,suchen::V,zoeken,көрдөө
1008,finden::V,vinden,бул
1009,versuchen::V,proberen,сорун
1010,versuchen::V,beproeven,сорун
1011,vorbereiten::V,voorbereiden,бэлэмнээ
1012,lieben::V,houden van,таптаа
1013,mögen::V,lusten,сөбүл
1014,mögen::V,houden van,сөбүл
1015,lachen::V,lachen,күл
1016,rühren::V,roeren,долгут
1017,weinen::V,huilen,ытаа
1018,weinen::V,schreien,ытаа
1019,schimpfen::V,kijven,үөҕүс
1020,schimpfen::V,schelden,үөҕүс
1021,sich ärgern::V,zich ergeren,кыыһыр
1022,sich ärgern::V,zich ergeren,кыйахан
1023,sich fürchten::V,bang zijn,куттан
1024,sich fürchten::V,bang zijn,дьиксин
1025,fürchten::V,vrezen,дьиксин
1026,fürchten::V,vrezen,куттан
1027,fliehen::V,vluchten,күрээ
1028,flüchten::V,ontsnappen,күрээ
1029,flüchten::V,ontkomen,күрээ
1030,sehen::V,zien,көр
1031,anschauen::V,aankijken,көр
1032,ansehen::V,aanzien,көр
1033,ansehen::V,bekijken,көр
1034,hören::V,horen,бил
1035,hören::V,horen,иһит
1036,zuhören::V,luisteren,иһит
1037,probieren::V,proeven,боруобалаан көр
1038,probieren::V,proeven,амсайан көр
1039,riechen::V,ruiken,сытырҕаа
1040,fühlen::V,voelen,бил
1041,scheinen::V,lijken,көһүн
1042,zu sehen sein::V,te zien zijn,көһүн
1043,vernehmen::V,vernemen,иһит
1044,frieren::V,het koud hebben,тоҥ
1045,frieren::V,het koud hebben,үлүй
1046,tun::V,doen,гын
1047,können::V,kunnen,кыай
1048,wollen::V,willen,баҕар
1049,anfangen::V,beginnen,саҕалаа
1050,anfangen::V,aanvangen,саҕалаа
1051,beenden::V,beëindigen,бүтэр
1052,aufhören::V,ophouden,уурай
1053,gelingen::V,lukken,сатан
1054,gelingen::V,gelukken,сатан
1055,geraten::V,uitvallen,баар буолан биэр
1056,geraten::V,uitvallen,баар буола тус
1057,geraten::V,uitvallen,буолан таҕыс
1058,öffnen::V,openen,ас
1059,öffnen::V,opendoen,ас
1060,schließen::V,sluiten,сап
1061,schließen::V,sluiten,хатаа
1062,schließen::V,dichtdoen,сап
1063,schließen::V,dichtdoen,хатаа
1064,stellen::V,stellen,уур
1065,stellen::V,stellen,туруор
1066,stellen::V,plaatsen,уур
1067,stellen::V,plaatsen,туруор
1068,setzen::V,zetten,туруор
1069,setzen::V,zetten,уур
1070,setzen::V,plaatsen,туруор
1071,setzen::V,plaatsen,уур
1072,legen::V,leggen,уур
1073,berühren::V,aanraken,тыыт
1074,berühren::V,aanraken,таарый
1075,verbinden::V,verbinden,кэлгий
1076,bedecken::V,bedekken,бүрүй
1077,aufhängen::V,ophangen,ыйаа
1078,anzünden::V,aansteken,умат
1079,aufheben::V,oprapen,өрө тарт
1080,zurücklassen::V,achterlaten,бырах
1081,verlieren::V,verliezen,сүтэр
1082,fallen lassen::V,laten vallen,түһэр
1083,fallen lassen::V,laten vallen,мүлчү тут
1084,machen::V,maken,оҥор
1085,machen::V,maken,оҥоһун
1086,herstellen::V,produceren,оҥор
1087,herstellen::V,voortbrengen,оҥор
1088,bauen::V,bouwen,тут
1089,reparieren::V,repareren,абырахтаа
1090,reparieren::V,herstellen,абырахтаа
1091,verbessern::V,verbeteren,тупсар
1092,ändern::V,wijzigen,уларыт
1093,ändern::V,veranderen,уларыт
1094,graben::V,graven,хас
1095,beugen::V,buigen,бокут
1096,beugen::V,buigen,токурут
1097,beugen::V,buigen,бүк баттаа
1098,biegen::V,buigen,иэх
1099,biegen::V,buigen,өҕүлүннэр
1100,drehen::V,draaien,эргит
1101,drehen::V,draaien,эргичит
1102,wenden::V,keren,эргилин
1103,wenden::V,wenden,эргилин
1104,umdrehen::V,omdraaien,түҥнэр
1105,heben::V,heffen,көтөх
1106,heben::V,optillen,көтөх
1107,hochheben::V,tillen,таһаар
1108,ergreifen::V,pakken,тут
1109,ergreifen::V,grijpen,тут
1110,halten::V,houden,тут
1111,drücken::V,drukken,ык
1112,schieben::V,duwen,ас
1113,schieben::V,schuiven,ас
1114,kratzen::V,krassen,кыһыы
1115,lecken::V,likken,салаа
1116,beißen::V,bijten,ытыр
1117,abreißen::V,afrukken,быһа тарт
1118,abreißen::V,afrukken,туура тарт
1119,abreißen::V,afscheuren,быһа тарт
1120,abreißen::V,afscheuren,туура тарт
1121,abschneiden::V,afsnijden,быс
1122,abschneiden::V,afsnijden,быһан ыл
1123,abschneiden::V,afsnijden,быһа баттаа
1124,binden::V,binden,кэлгий
1125,stecken::V,steken,батары ас
1126,brechen::V,breken,тоһут
1127,klopfen::V,kloppen,тоҥсуй
1128,hauen::V,houwen,оҕус
1129,kleben::V,plakken,силимнээ
1130,reiben::V,wrijven,аал
1131,streichen::V,smeren,сыбаа
1132,schleifen::V,slijpen,чочуй
1133,schneiden::V,snijden,быс
1134,rütteln::V,schudden,иэҕэҥнэт
1135,schütteln::V,schudden,сахсый
1136,schwenken::V,wuiven,дайбаа
1137,schwenken::V,zwaaien,дайбаа
1138,schütten::V,gieten,кут
1139,schütten::V,storten,кут
1140,füllen::V,vullen,толор
1141,einwickeln::V,inwikkelen,суулаа
1142,tragen::V,dragen,ит
1143,schleppen::V,slepen,сос
1144,ziehen::V,trekken,тарт
1145,aufbewahren::V,bewaren,уур
1146,aufbewahren::V,bewaren,харай
1147,werfen::V,gooien,бырах
1148,fangen::V,vangen,хап
1149,packen::V,pakken,тут
1150,packen::V,vastpakken,тут
1151,verstecken::V,verstoppen,саһыар
1152,teilen::V,delen,үллэр
1153,schicken::V,sturen,ыыт
1154,bringen::V,brengen,аҕал
1155,hinzufügen::V,toevoegen,эп
1156,bekommen::V,verkrijgen,ыл
1157,bekommen::V,verkrijgen,булун
1158,erhalten::V,krijgen,ыл
1159,nehmen::V,nemen,ыл
1160,wählen::V,kiezen,быыбардаа
1161,wählen::V,verkiezen,быыбардаа
1162,auswählen::V,uitkiezen,тал
1163,bewahren::V,bewaren,харай
1164,behindern::V,hinderen,мэһэйдээ
1165,verderben::V,bederven,буорту гын
1166,beschädigen::V,beschadigen,алдьат
1167,zerbrechen::V,breken,үлтүрүт
1168,zerbrechen::V,stukbreken,үлтүрүт
1169,zerreißen::V,scheuren,хайыта тарт
1170,zerreißen::V,verscheuren,хайыта тарт
1171,zerstören::V,vernielen,алдьат
1172,verbrennen::V,branden,уоттаа
1173,verbrennen::V,verbranden,уоттаа
1174,geben::V,geven,биэр
1175,reichen::V,reiken,аҕал
1176,reichen::V,aanreiken,аҕал
1177,schenken::V,schenken,бэлэхтээ
1178,versprechen::V,beloven,эрэннэр
1179,wünschen::V,wensen,баҕар
1180,loben::V,loven,хайҕаа
1181,loben::V,prijzen,хайҕаа
1182,küssen::V,kussen,уураа
1183,wiegen::V,wiegen,бигээ
1184,zudecken::V,toedekken,сап
1185,zudecken::V,toedekken,бүрүй
1186,wecken::V,wekken,уһугуннар
1187,zeigen::V,tonen,көрдөр
1188,zeigen::V,wijzen,көрдөр
1189,führen::V,voeren,салай
1190,lehren::V,leren,үөрэт
1191,unterrichten::V,onderwijzen,үөрэт
1192,aufziehen::V,grootbrengen,иит
1193,leiten::V,leiden,салай
1194,antreiben::V,aandrijven,кыһай
1195,lassen::V,laten,күһэй
1196,einladen::V,uitnodigen,ыҥыр
1197,vereinigen::V,verenigen,холбоо
1198,vereinigen::V,verenigen,түм
1199,besuchen::V,bezoeken,сырыт
1200,besuchen::V,bezoeken,билсэ сырыт
1201,treffen::V,treffen,көрүс
1202,treffen::V,ontmoeten,көрүс
1203,sich versammeln::V,zich verzamelen,мүһүн
1204,sich versammeln::V,zich verzamelen,түмүс
1205,spielen::V,spelen,оонньоо
1206,singen::V,zingen,ыллаа
1207,tanzen::V,dansen,үҥкүүлээ
1208,sich trennen::V,van elkaar gaan,араҕыс
1209,verlassen::V,verlaten,хааллар
1210,retten::V,redden,өрүһүй
1211,bewachen::V,bewaken,араҥаччылаа
1212,schützen::V,beschermen,көмүскээ
1213,verteidigen::V,verdedigen,көмүскээ
1214,sich schlagen::V,knokken,охсус
1215,schießen::V,schieten,ытыалаа
1216,siegen::V,overwinnen,хот
1217,siegen::V,overwinnen,кыай
1218,ärgern::V,ergeren,кыыһырт
1219,schlagen::V,slaan,оҕус
1220,treten::V,trappen,тэп
1221,treten::V,schoppen,тэп
1222,stechen::V,steken,кэй
1223,stechen::V,prikken,кэй
1224,stoßen::V,stoten,кэп
1225,stoßen::V,stoten,үтүрүй
1226,stehlen::V,stelen,уор
1227,stören::V,storen,мэһэйдээ
1228,stören::V,verstoren,мэһэйдээ
1229,belästigen::V,lastig vallen,батар
1230,verbergen::V,verbergen,кистээ
1231,täuschen::V,misleiden,албыннаа
1232,betrügen::V,bedriegen,албыннаа
1233,töten::V,doden,өлөр
1234,wohnen::V,wonen,олор
1235,arbeiten::V,werken,үлэлээ
1236,sammeln::V,inzamelen,мус
1237,sammeln::V,inzamelen,хомуй
1238,sammeln::V,verzamelen,мус
1239,sammeln::V,verzamelen,хомуй
1240,pflücken::V,plukken,үргээ
1241,jagen::V,jagen,бултаа
1242,fischen::V,vissen,балыктаа
1243,fassen::V,vangen,тут
1244,hüten::V,hoeden,манаа
1245,treiben::V,drijven,үүр
1246,anbinden::V,vastbinden,баай
1247,füttern::V,voeren,аһат
1248,melken::V,melken,ыа
1249,hacken::V,hakken,кэрт
1250,gießen::V,gieten,сиигирт
1251,reifen::V,rijpen,бус
1252,zubereiten::V,klaarmaken,бэлэмнээ
1253,zubereiten::V,toebereiden,бэлэмнээ
1254,kochen::V,koken,буһар
1255,backen::V,bakken,буһар
1256,braten::V,braden,хооруй
1257,braten::V,braden,ыһаарылаа
1258,braten::V,braden,соркуойдаа
1259,umrühren::V,omroeren,былаа
1260,stricken::V,breien,өр
1261,nähen::V,naaien,иистэн
1262,färben::V,verven,кырааскалаа
1263,färben::V,kleuren,кырааскалаа
1264,reinigen::V,reinigen,ыраастаа
1265,waschen::V,wassen,сууй
1266,abwischen::V,afvegen,сот
1267,spülen::V,spoelen,сайҕаа
1268,spülen::V,afwassen,сайҕаа
1269,fegen::V,vegen,сиппий
1270,kehren::V,vegen,харбаа
1271,baden::V,baden,сөтүөлээ
1272,sich waschen::V,zich wassen,суун
1273,ausziehen::V,uittrekken,уһул
1274,anziehen::V,aantrekken,кэтэрт
1275,sich anziehen::V,zich aankleden,таҥын
1276,kämmen::V,kammen,тараа
1277,schmücken::V,tooien,симээ
1278,sagen::V,zeggen,диэ
1279,sprechen::V,spreken,эт
1280,sprechen::V,spreken,саҥар
1281,reden::V,praten,кэпсэт
1282,sich unterhalten::V,zich onderhouden,кэпсэт
1283,fragen::V,vragen,ыйыт
1284,bitten::V,vragen,көрдөс
1285,bitten::V,verzoeken,көрдөс
1286,erzählen::V,vertellen,кэпсээ
1287,erzählen::V,vertellen,сэһэргээ
1288,mitteilen::V,meedelen,биллэр
1289,nennen::V,noemen,ааттаа
1290,rufen::V,roepen,ыҥыр
1291,prahlen::V,pralen,чабылан
1292,prahlen::V,pralen,киһиргээ
1293,übersetzen::V,vertalen,тылбаастаа
1294,denken::V,denken,санаа
1295,denken::V,denken,толкуйдаа
1296,glauben::V,geloven,итэҕэй
1297,bemerken::V,bemerken,бэлиэтээ
1298,erkennen::V,herkennen,бил
1299,begreifen::V,begrijpen,өйдөө
1300,verstehen::V,verstaan,өйдөө
1301,lernen::V,leren,үөрэн
1302,wissen::V,weten,бил
1303,sich erinnern an::V,zich herinneren aan,аҕын
1304,vergessen::V,vergeten,умун
1305,messen::V,meten,кэмнээ
1306,messen::V,meten,кээмэйдээ
1307,zählen::V,tellen,аах
1308,rechnen::V,rekenen,аах
1309,lesen::V,lezen,аах
1310,malen::V,schilderen,уруһуйдаа
1311,zeichnen::V,tekenen,уруһуйдаа
1312,schreiben::V,schrijven,суруй
1313,besitzen::V,bezitten,баһылаа
1314,kaufen::V,kopen,атыылас
1315,verkaufen::V,verkopen,атыылаа
1316,bezahlen::V,betalen,төлөө
1317,zahlen::V,betalen,төлөө
1318,beherrschen::V,beheersen,баһылаа
1319,ertragen::V,verdragen,тулуй
