,Concept_ID,lez,vep
792,wieviel::FNUM,шумуд,kuverz'
793,eins::NUM,са,üks'
794,zwei::NUM,кьвед,kaks'
795,drei::NUM,пуд,koume
796,vier::NUM,кьуд,nel'l'
797,fünf::NUM,вад,viž
798,sechs::NUM,ругуд,kuz'
799,sieben::NUM,ирид,seičeme
800,acht::NUM,муьжуьд,kahesa
801,neun::NUM,кӏуьд,ühesa
802,zehn::NUM,цӏуд,kümne
803,elf::NUM,цӏусад,üks'toštkümne
804,zwölf::NUM,цӏикьвед,kaks'toštkümne
805,zwanzig::NUM,къад,kaks'kümne
806,dreißig::NUM,къанницӏуд,koumekümne
807,vierzig::NUM,яхцӏур,nel'l'kümne
808,fünfzig::NUM,яхцӏурни цӏуд,vižkümne
809,sechzig::NUM,пудкъад,kuz'kümne
810,siebzig::NUM,пудкъанни цӏуд,seičemekümne
811,achtzig::NUM,кьудкъад,kahesakümne
812,neunzig::NUM,кьудкъанни цӏуд,ühesakümne
813,hundert::NUM,виш,sada
814,tausend::NUM,агъзур,tuha
815,und::CNJ,ва,i
816,und::CNJ,ва,da
817,oder::CNJ,я,vai
818,stehen::V,акъвазун,seišta
819,sitzen::V,ацукьун,ištta
820,liegen::V,къаткун,venuda
821,hängen::V,куьрс хьун,ripta
822,werden::V,хьун,lindä
823,werden::V,хьун,tehtas
824,passieren::V,хьун,ozaitas
825,beginnen::V,башламиш хьун,augotadas
826,enden::V,куьтягь хьун,loptas
827,wechseln::V,дегиш хьун,vajehtadas
828,aufgehen[Sonne]::V,экъечӏун,nousta
829,untergehen[Sonne]::V,акӏун,lasktas
830,scheinen[Sonne]::V,ишигь гун,paštta
831,donnern::V,къукърумар авун,juraita
832,strömen::V,авахьун,valadas
833,fließen::V,авахьун,valuda
834,sich drehen::V,элкъуьн,punotas
835,schwanken::V,юзун,čibuda
836,schwingen::V,галтад хьун,čibuda
837,fallen::V,аватун,langeta
838,brennen::V,кун,pallada
839,brennen::V,ккун,pallada
840,regnen::V,къун,vihmda
841,gefrieren::V,муркӏади кьун,jäduda
842,gefrieren::V,муркӏади кьун,kül'mdä
843,tauen::V,цӏурун,sulada
844,schmelzen::V,цӏурун,sulada
845,trocknen::V,кьурун,kuida
846,trocknen::V,кьурун,kuivehtuda
847,sieden::V,ругун,kehuda
848,faulen::V,кутӏун,hapata
849,faulen::V,кутӏун,traudäs
850,verfaulen::V,чуьруьтмиш хьун,hapata
851,verfaulen::V,кутӏун,hapata
852,reißen::V,атӏун,rebita
853,reißen::V,къазунун,rebita
854,versinken::V,батмиш хьун,upota
855,vergehen::V,алатун,mända
856,erscheinen::V,майдандиз акъатун,ozutadas
857,verschwinden::V,квахьун,hajeta
858,sinken::V,элекьун,väheta
859,sinken::V,элекьун,lasktas
860,abnehmen::V,тӏимил хьун,peneta
861,abnehmen::V,гъвечӏи хьун,peneta
862,zunehmen::V,артух хьун,ližaduda
863,steigen::V,хкаж хьун,nousta
864,wachsen::V,экъечӏун,kazda
865,glänzen::V,цӏарцӏар гун,loštta
866,funkeln::V,нур гун,hoštta
867,lärmen::V,ван авун,robaita
868,läuten::V,зенг ягъун,judaita
869,klingeln::V,зенг ягъун,kelotada
870,klirren::V,зигринг авун,biraita
871,brausen::V,къати хьун,bruncta
872,rauschen::V,вишриш авун,šobaita
873,klingen::V,ван авун,heläita
874,bellen::V,элуькьун,nutta
875,heulen::V,къув ягъун,ulaita
876,blasen::V,уф гун,puhuda
877,pfeifen::V,уьфт ягъун,pistta
878,pfeifen::V,уьфт ягъун,vihelta
879,schreien::V,гьараюн,kirkta
880,schreien::V,гьараюн,kidastada
881,stöhnen::V,суза авун,ohkta
882,stöhnen::V,суза авун,voivotada
883,zittern::V,зурзун,säraita
884,leben::V,яшамиш хьун,eläda
885,geboren werden::V,хьун,sünduda
886,atmen::V,нефес чӏугун,henktä
887,trinken::V,хъун,joda
888,essen::V,тӏуьн,söda
889,schlucken::V,туькьуьнун,lainata
890,müde werden::V,галатун,väzuda
891,müde werden::V,галатун,šuštuda
892,müde werden::V,юргъун хьун,väzuda
893,müde werden::V,юргъун хьун,šuštuda
894,einschlafen::V,ксун,uinota
895,schlafen::V,ксун,magata
896,schlafen::V,ксун,nukkuda
897,aufwachen::V,ахварай аватун,heraštuda
898,aufstehen::V,къарагъун,nousta
899,sich erholen::V,ял ягъун,lebaitas
900,krank werden::V,кефсуз хьун,läžegata
901,krank sein::V,тӏа хьун,läžuda
902,schmerzen::V,тӏа хьун,kibištada
903,husten::V,уьгьуь ягъун,rügda
904,genesen::V,сагъ хъхьун,tervehtuda
905,sterben::V,кьин,kolda
906,umkommen::V,терг хьун,kolda
907,sich bewegen::V,юзун,likkuda
908,sich rühren::V,юзун,likahtada
909,sich rühren::V,юзун,kubahtada
910,sich erheben::V,къарагъун,nousta
911,sich setzen::V,ацукьун,išttas
912,hinfallen::V,алукьун,langeta
913,laufen::V,къекъуьн,kävuda
914,schreiten::V,ккамар къачун,astta
915,schreiten::V,ккамар къачун,haškta
916,spazierengehen::V,сейр авун,kävelta
917,eilen::V,тади авун,kiruhtada
918,sich beeilen::V,гьерекатун,kiruhtada
919,sausen::V,чкурун,fun'urta
920,rennen::V,катун,joksta
921,rennen::V,зверун,joksta
922,springen::V,хкадарун,hüptä
923,klettern::V,акьахун,libuda
924,kriechen::V,капаралди фин,ličtas
925,schwimmen::V,сирнав авун,ujuda
926,tauchen::V,кьилихъди циз вегьин,čukautas
927,rudern::V,кьусуйралди лодка гьалун,souta
928,rudern::V,цуьруьгъуьлдалди кӏватӏун,souta
929,fahren::V,фин,ajada
930,fahren::V,фин,ajelda
931,fliegen::V,лув гун,leta
932,fliegen::V,цавай фин,leta
933,gehen::V,фин,mända
934,gehen::V,фин,kävuda
935,weggehen::V,хъфин,päzda
936,weggehen::V,хъфин,lähtta
937,abfahren::V,фин,tönduda
938,abfahren::V,рекье гьатун,tönduda
939,anhalten::V,акъвазун,seižutadas
940,hineingehen::V,гьахьун,mända südäimehe
941,eintreten::V,гьахьун,tulda
942,kommen::V,атун,tulda
943,ankommen::V,атун,tulda
944,zurückkommen::V,хтун,pörtas
945,bleiben::V,амукьун,jäda
946,warten::V,гуьзлемишун,varastada
947,erwarten::V,вил алаз акъвазун,varastada
948,suchen::V,къекъуьн,ectä
949,finden::V,жугъун,löuta
950,versuchen::V,алахъун,ladida
951,versuchen::V,алахъун,rohkaita
952,vorbereiten::V,гьазурун,vaumita
953,lieben::V,кӏан хьун,armastada
954,mögen::V,рикӏ ацукьун,navedida
955,lachen::V,хъуьруьн,nagrda
956,weinen::V,шехьун,itkta
957,schimpfen::V,сеперар гун,laidas
958,schimpfen::V,сеперар гун,pačatada
959,schimpfen::V,экъуьгъунар авун,laidas
960,schimpfen::V,экъуьгъунар авун,pačatada
961,sich ärgern::V,хъел акатун,rändüda
962,sich fürchten::V,кичӏе хьун,varaita
963,fürchten::V,къурхутмиш хьун,varaita
964,fliehen::V,катун,pageta
965,flüchten::V,катун,pageta
966,flüchten::V,катун,joksta
967,sehen::V,акун,nähta
968,anschauen::V,вил вегьин,kacta
969,ansehen::V,килигун,kacta
970,hören::V,ван хьун,kulda
971,zuhören::V,яб гун,kundeltas
972,probieren::V,дад акун,mujada
973,riechen::V,ни чӏугун,rižada
974,fühlen::V,гьисс авун,mujada
975,frieren::V,кьун,kül'mdä
976,frieren::V,мекьи хьун,kül'mdä
977,tun::V,авун,tehta
978,können::V,хьун,voida
979,können::V,хьун,mahtta
980,können::V,акъакьун,voida
981,können::V,акъакьун,mahtta
982,wollen::V,кӏан хьун,himoita
983,wollen::V,кӏан хьун,tahtoida
984,anfangen::V,башламишун,zavottä
985,anfangen::V,башламишун,augotada
986,beenden::V,куьтягьун,loptä
987,aufhören::V,акъвазун,loptas
988,gelingen::V,арадал атун,lähtta
989,gelingen::V,арадал атун,tehtas
990,geraten::V,акъатун,tulda
991,öffnen::V,ахъаюн,avaita
992,schließen::V,акьалун,saubata
993,stellen::V,эцигун,panda
994,stellen::V,эцигун,seižutada
995,setzen::V,ацукьарун,ištutada
996,legen::V,эцигун,panda
997,berühren::V,хкӏурун,koskta
998,berühren::V,хкӏурун,käziduda
999,verbinden::V,гилигун,ühtenzoitta
1000,bedecken::V,кӏевун,katta
1001,bedecken::V,кӏевун,peitta
1002,aufhängen::V,куьрсарун,riputada
1003,anzünden::V,куькӏуьрун,sütutada
1004,aufheben::V,хкажун,leta
1005,zurücklassen::V,тун,jätta
1006,verlieren::V,квадарун,kadotada
1007,fallen lassen::V,авадрун,kirbotada
1008,machen::V,авун,säta
1009,machen::V,авун,tehta
1010,machen::V,кар авун,säta
1011,machen::V,кар авун,tehta
1012,herstellen::V,расун,tehta
1013,bauen::V,туькӏуьрун,leta
1014,bauen::V,туькӏуьрун,sauda
1015,reparieren::V,расун,koheta
1016,verbessern::V,хъсанрун,paremboita
1017,ändern::V,табдил авун,vajehtada
1018,graben::V,эгъуьнун,kaida
1019,graben::V,эгъуьнун,čongoida
1020,beugen::V,акӏажарун,koverta
1021,beugen::V,кангур авун,koverta
1022,biegen::V,патахъарун,painda
1023,drehen::V,алчударун,punotada
1024,umdrehen::V,элкъуьрун,käta
1025,heben::V,хкажун,leta
1026,hochheben::V,хкажун,libutada
1027,ergreifen::V,агалчна кьун,tabata
1028,halten::V,кьун,pidada
1029,drücken::V,чуькьуьн,painda
1030,schieben::V,хуртӏ гун,žigutada
1031,kratzen::V,къадгъунун,künstä
1032,lecken::V,мез гун,nolda
1033,beißen::V,кӏасун,purda
1034,beißen::V,кӏасун,hambastada
1035,abreißen::V,галудун,ratketa
1036,abschneiden::V,атӏун,čapata
1037,abschneiden::V,атӏун,leikata
1038,stecken::V,сухун,čokaita
1039,brechen::V,хун,katkaita
1040,brechen::V,кукӏварун,katkaita
1041,klopfen::V,тахъ-тахъ авун,kolkotada
1042,hauen::V,ягъун,löda
1043,kleben::V,алкӏурун,klejata
1044,kleben::V,кукӏурун,klejata
1045,reiben::V,тӏушунун,hosta
1046,reiben::V,тӏушунун,törkita
1047,reiben::V,тӏушунун,jorotada
1048,streichen::V,алтадун,voita
1049,schleifen::V,кӏвенкӏв авун,hijoida
1050,schleifen::V,кӏвенкӏв авун,teravzoitta
1051,schneiden::V,атӏун,leikata
1052,rütteln::V,къарсурун,heilutada
1053,schütteln::V,къарсурун,pudištada
1054,schwenken::V,элягъун,maihutada
1055,schwenken::V,галтадун,maihutada
1056,schütten::V,цун,valada
1057,füllen::V,ацӏурун,täutta
1058,einwickeln::V,кутун,kärdä
1059,einwickeln::V,элкъуьрун,kärdä
1060,tragen::V,тухун,kantta
1061,tragen::V,тухун,kandišta
1062,schleppen::V,галчӏурун,vedätada
1063,ziehen::V,ялун,vedada
1064,ziehen::V,чӏугун,vedada
1065,aufbewahren::V,хуьн,kaita
1066,werfen::V,гадрун,čuta
1067,werfen::V,гадрун,tactä
1068,fangen::V,кьун,püta
1069,packen::V,кьун,tabata
1070,verstecken::V,кӏевун,peitta
1071,teilen::V,паюн,jagada
1072,schicken::V,ракъурун,oigeta
1073,bringen::V,гъун,veda
1074,hinzufügen::V,алава авун,ližata
1075,bekommen::V,къачун,sada
1076,bekommen::V,жугъурун,sada
1077,erhalten::V,къачун,sada
1078,nehmen::V,къачун,otta
1079,wählen::V,хкягъун,valita
1080,auswählen::V,хкягъун,valita
1081,bewahren::V,хуьн,kaita
1082,behindern::V,манийвал авун,telustada
1083,verderben::V,чӏурун,travida
1084,beschädigen::V,нукьсанвал гун,satatada
1085,zerbrechen::V,хун,mureta
1086,zerreißen::V,къазунун,rebitada
1087,zerstören::V,чӏурун,mureta
1088,zerstören::V,барбатӏун,mureta
1089,verbrennen::V,ккун,poltta
1090,geben::V,гун,antta
1091,reichen::V,вугун,antta
1092,reichen::V,гун,antta
1093,schenken::V,пишкеш авун,lahjoita
1094,versprechen::V,гаф гун,toivotada
1095,wünschen::V,дуьа авун,toivotada
1096,loben::V,тариф авун,kitta
1097,küssen::V,темен гун,tervehtada
1098,wiegen::V,эчӏягъун,likutada
1099,zudecken::V,гьалдун,katta
1100,wecken::V,ахварай авудун,noustatada
1101,zeigen::V,къалурун,ozutada
1102,führen::V,тухун,astutada
1103,lehren::V,кӏелиз тун,opeta
1104,unterrichten::V,тарс гун,opeta
1105,aufziehen::V,тербия гун,kazvatada
1106,aufziehen::V,тербияламишун,kazvatada
1107,leiten::V,идара авун,ohjata
1108,antreiben::V,тади кутун,rigehtoitta
1109,einladen::V,теклиф авун,kucta
1110,vereinigen::V,сад авун,ühtenzoitta
1111,besuchen::V,кьилив атун,rižada
1112,treffen::V,гьалтун,vastata
1113,sich versammeln::V,алтӏушун,kägeta
1114,sich versammeln::V,алтӏушун,sätas
1115,spielen::V,къугъун,väta
1116,singen::V,лугьун,pajatada
1117,singen::V,мани лугьун,pajatada
1118,tanzen::V,кьуьл авун,kargaita
1119,sich trennen::V,къакъатун,erigata
1120,verlassen::V,гъил къачун,jätta
1121,retten::V,къутармишун,päzutada
1122,bewachen::V,хуьн,varjoita
1123,schützen::V,хуьн,kaita
1124,verteidigen::V,хуьн,kaita
1125,sich schlagen::V,кукӏун,torata
1126,schießen::V,акъатун,ampta
1127,siegen::V,гъалиб хьун,vägestada
1128,ärgern::V,хъел гъун,verdutada
1129,ärgern::V,хъел гъун,rändütada
1130,ärgern::V,хъел кутун,verdutada
1131,ärgern::V,хъел кутун,rändütada
1132,schlagen::V,ягъун,löda
1133,schlagen::V,ягъун,iškta
1134,schlagen::V,галукьарун,löda
1135,schlagen::V,галукьарун,iškta
1136,treten::V,кьуьл къекъягъун,peksta
1137,treten::V,кьуьл къекъягъун,topsta
1138,treten::V,кьуьл эцягъун,peksta
1139,treten::V,кьуьл эцягъун,topsta
1140,stechen::V,акьадарун,pystiä
1141,stoßen::V,эцягъун,iškta
1142,stoßen::V,эцягъун,pudištada
1143,stehlen::V,чуьнуьхун,vargastada
1144,stören::V,хкуьрун,keskustada
1145,belästigen::V,хкуьрун,tartuteldas
1146,belästigen::V,азият гун,tartuteldas
1147,verbergen::V,далдаламишун,katelda
1148,täuschen::V,алцурарун,manitada
1149,täuschen::V,алцуррун,manitada
1150,betrügen::V,алцурарун,manitada
1151,betrügen::V,гьарамзадавал авун,manitada
1152,töten::V,яна кьин,rikta
1153,töten::V,яна кьин,surmita
1154,wohnen::V,дуланмиш хьун,eläda
1155,arbeiten::V,кӏвалахун,rata
1156,arbeiten::V,кӏвалах авун,rata
1157,sammeln::V,кӏватӏун,kogota
1158,pflücken::V,атӏун,poimda
1159,jagen::V,гъуьрч авун,mecata
1160,fischen::V,гъетер кьун,kalatada
1161,fassen::V,кьун,tabata
1162,hüten::V,чӏура хуьн,paimeta
1163,treiben::V,гьалун,ajada
1164,anbinden::V,акалун,küttestada
1165,anbinden::V,акалун,sidoda
1166,füttern::V,ем гун,sötta
1167,melken::V,ацун,lüpsta
1168,hacken::V,куьткуьнун,sauda
1169,gießen::V,яд гун,valada
1170,reifen::V,чурун,küpseta
1171,reifen::V,агакьун,küpseta
1172,zubereiten::V,гьазурун,vaumištada
1173,kochen::V,ругун,keitta
1174,backen::V,чурун,paštta
1175,braten::V,чурун,žarda
1176,umrühren::V,какадарун,segoitada
1177,stricken::V,хурун,kudoda
1178,nähen::V,цун,ombelta
1179,färben::V,шир ягъун,mujutada
1180,reinigen::V,михьун,puhtastada
1181,waschen::V,чуьхуьн,pesta
1182,abwischen::V,гуьцӏун,pühktä
1183,spülen::V,экъуьрун,huhtoida
1184,fegen::V,шуткун,pühkta
1185,kehren::V,кул алтадун,uhoita
1186,baden::V,эхъуьн,kül'ptäs
1187,sich waschen::V,жендек чуьхуьн,pestas
1188,ausziehen::V,хутӏунун,riičta
1189,ausziehen::V,хутӏунун,rušta
1190,ausziehen::V,галудун,riičta
1191,ausziehen::V,галудун,rušta
1192,anziehen::V,алукӏун,panda päle
1193,anziehen::V,алукӏун,panda kädehe
1194,anziehen::V,алукӏун,panda jaugha
1195,sich anziehen::V,алукӏун,sobdas
1196,sich anziehen::V,парталар алукӏун,sobdas
1197,kämmen::V,эвягъун,harjata
1198,schmücken::V,безетмишун,čomitada
1199,schmücken::V,гуьрчегарун,čomitada
1200,sagen::V,лугьун,sanuda
1201,sprechen::V,рахун,pagišta
1202,reden::V,рахун,pagišta
1203,sich unterhalten::V,ихтилат авун,lodaita
1204,fragen::V,жузун,küzuda
1205,bitten::V,тӏалабун,pakita
1206,erzählen::V,ахъаюн,sanuda
1207,erzählen::V,ахъаюн,starinoita
1208,mitteilen::V,хабар гун,tedotada
1209,nennen::V,тӏвар гун,nimitada
1210,rufen::V,эверун,kucta
1211,prahlen::V,яцӏу гафар авун,kittäs
1212,übersetzen::V,таржума авун,käta
1213,übersetzen::V,гафладун,käta
1214,denken::V,фикир авун,meletada
1215,glauben::V,агъун,uskta
1216,bemerken::V,фикир гун,homaita
1217,begreifen::V,гъавурда акьун,tabata
1218,lernen::V,кӏелун,opetas
1219,wissen::V,чир хьун,teta
1220,wissen::V,чирхьун,teta
1221,sich erinnern an::V,рикӏел хуьн,johtutada
1222,vergessen::V,рикӏелай фин,unohtada
1223,vergessen::V,рикӏелай алатун,unohtada
1224,messen::V,алцумун,märita
1225,zählen::V,гьисабун,lugeda
1226,rechnen::V,гьисабун,lugeda
1227,lesen::V,кӏелун,lugeda
1228,malen::V,кхьин,pirta
1229,malen::V,шикилар чӏугун,pirta
1230,zeichnen::V,чӏугун,pirta
1231,schreiben::V,кхьин,kirjutada
1232,besitzen::V,иеси хьун,omištada
1233,kaufen::V,къачун,ostta
1234,kaufen::V,маса къачун,ostta
1235,verkaufen::V,гун,möda
1236,verkaufen::V,маса гун,möda
1237,bezahlen::V,къимет гун,maksta
1238,bezahlen::V,эвезда авун,maksta
1239,bezahlen::V,гьакъи агакьрун,maksta
1240,zahlen::V,къимет гун,maksta
1241,zahlen::V,эвезда авун,maksta
1242,zahlen::V,гьакъи агакьрун,maksta
1243,beherrschen::V,иеси хьун,valdoita
1244,ertragen::V,таб гун,tirpta
1245,Oberschenkel::N,,riiže
1246,Strömung::N,,joksmuz
1247,Moor::N,,so
1248,Gedächtnis::N,,mušt
1249,Ski::N,,suks'
1250,Platte::N,,keitim
1251,Leine::N,,talutimnor
1252,Geschäft::N,,biznes
1253,dick[Gegenstand]::A,,paks
1254,auf einmal::ADV,,ühten aigan
1255,zurück::ADV,,tagaze
1256,wieder::ADV,,möst
1257,wehen::V,,dölta
1258,wehen::V,,puhuda
1259,rauchen::V,,savustada
1260,schaukeln::V,,čibuda
1261,rühren::V,,likutada
1262,scheinen::V,,näguda
1263,zu sehen sein::V,,näguda
1264,vernehmen::V,,kulištada
1265,wenden::V,,käta
1266,wenden::V,,kärauta
1267,binden::V,,sidoda
1268,lassen::V,,käskta
1269,erkennen::V,,tundištada
1270,verstehen::V,,el'geta
1271,verstehen::V,,toimetada
