,Concept_ID,mhr,vep
741,einst::ADV,икана́,kerdan
742,damals::ADV,туна́м,siloi
743,danach::ADV,вара́,sid'
744,vorher::ADV,о́нчыч,ende
745,zuerst::ADV,онда́к,ezmäi
746,einmal::ADV,икана́,kerdan
747,manchmal::ADV,ка́шын,erašti
748,manchmal::ADV,кокла́н,erašti
749,oft::ADV,чӱ́чкыдын,paksus
750,immer::ADV,эре́,kaiken
751,immer::ADV,ту́тыш,kaiken
752,niemals::ADV,ок нигуна́м,ei nikonz
753,hier::ADV,ты́ште,täs
754,hier::ADV,ты́ште,tägä
755,hierhin::ADV,ты́шке,tänna
756,hierhin::ADV,тыш,tänna
757,von hier::ADV,тыше́ч,täspäi
758,von hier::ADV,тыше́ч,sid'päi
759,von hier::ADV,тыве́ч,täspäi
760,von hier::ADV,тыве́ч,sid'päi
761,dort::ADV,ту́што,sigä
762,dorthin::ADV,туш,sinna
763,dorthin::ADV,туш,nakkale
764,dorthin::ADV,ту́шко,sinna
765,dorthin::ADV,ту́шко,nakkale
766,geradeaus::ADV,вик,kohtha
767,vorwärts::ADV,о́нчыко,edehe
768,rückwärts::ADV,шеҥге́к,sel'gin
769,zurück::ADV,мӧҥге́ш,tagaze
770,unten::ADV,ӱ́лнӧ,alahan
771,unten::ADV,йыма́лне,alahan
772,hinab::ADV,йыма́к,alaz
773,hinab::ADV,йыма́к,alahaks
774,oben::ADV,кӱ́шнӧ,ülähän
775,oben::ADV,ӱмба́лне,ülähän
776,hinauf::ADV,кӱ́ш,ülez
777,hinauf::ADV,кӱ́ш,ülähäks
778,hinauf::ADV,кӱ́шкӧ,ülez
779,hinauf::ADV,кӱ́шкӧ,ülähäks
780,überall::ADV,чыла́ вере́,kaikjal
781,nicht::ADV,ок,ei
782,nicht::ADV,о́геш,ei
783,ein wenig::ADV,изи́ш,vähän
784,kaum::ADV,пыкше́,habi
785,sehr::ADV,чот,lujas
786,so::ADV,тыге́,muga
787,so::ADV,тыге́,ninga
788,noch::ADV,а́ле,völ
789,nur::ADV,гына́,järg
790,nur::ADV,гына́,vaiše
791,schon::ADV,ы́нде,jo
792,wieder::ADV,ада́к,möst
793,vergebens::ADV,ара́м,uhtei
794,vor::PRP,о́нчыч,edes
795,hinter::PRP,шеҥге́лне,taga
796,unter::PRP,йыма́лне,al
797,durch::PRP,вошт,läbi
798,durch::PRP,вошт,kal't
799,neben::PRP,вокте́н,rindal
800,zwischen::PRP,кокла́ште,keskes
801,wegen::PRP,верч,tagut
802,dies::PRN,ти́де,nece
803,das::PRN,са́де,se
804,alles::PRN,чыла́,kaik
805,ich::PRN,мый,minä
806,du::PRN,тый,sinä
807,er::PRN,ту́до,hän
808,wir::PRN,ме,mö
809,ihr::PRN,те,tö
810,sie::PRN,ну́но,hö
811,was::FPRN,мо,mi
812,wer::FPRN,кӧ,ken
813,wo::FADV,куша́н,kus
814,wohin::FADV,куш,kuna
815,wohin::FADV,ку́шко,kuna
816,wie::FADV,кузе́,kut
817,wie::FADV,кузе́,mit'
818,warum::FADV,мо,mikš
819,warum::FADV,мола́н,mikš
820,wieviel::FNUM,куна́р,äjak
821,wieviel::FNUM,куна́р,kuverz'
822,eins::NUM,ик,üks'
823,zwei::NUM,ко́кыт,kaks'
824,drei::NUM,кум,koume
825,vier::NUM,ныл,nel'l'
826,fünf::NUM,вич,viž
827,sechs::NUM,куд,kuz'
828,sieben::NUM,шым,seičeme
829,acht::NUM,канда́ш,kahesa
830,neun::NUM,инде́ш,ühesa
831,zehn::NUM,лу,kümne
832,elf::NUM,лати́к,üks'toštkümne
833,zwölf::NUM,латко́к,kaks'toštkümne
834,zwanzig::NUM,ко́ло,kaks'kümne
835,dreißig::NUM,ку́мло,koumekümne
836,vierzig::NUM,ны́лле,nel'l'kümne
837,fünfzig::NUM,ви́тле,vižkümne
838,sechzig::NUM,ку́дло,kuz'kümne
839,siebzig::NUM,шы́мле,seičemekümne
840,achtzig::NUM,канда́шле,kahesakümne
841,neunzig::NUM,инде́шле,ühesakümne
842,hundert::NUM,шӱ́дӧ,sada
843,tausend::NUM,тӱже́м,tuha
844,und::CNJ,да,i
845,und::CNJ,да,da
846,und::CNJ,ден,i
847,und::CNJ,ден,da
848,oder::CNJ,я,vai
849,oder::CNJ,а́ле,vai
850,stehen::V,шога́ш,seišta
851,sitzen::V,шинча́ш,ištta
852,liegen::V,кия́ш,venuda
853,hängen::V,кеча́ш,ripta
854,werden::V,лия́ш,lindä
855,werden::V,лия́ш,tehtas
856,passieren::V,лия́ш,ozaitas
857,beginnen::V,тӱҥгала́ш,augotadas
858,enden::V,пыта́ш,loptas
859,wechseln::V,вашталта́ш,vajehtadas
860,aufgehen[Sonne]::V,лекта́ш,nousta
861,untergehen[Sonne]::V,шинча́ш,lasktas
862,scheinen[Sonne]::V,волгалта́ш,paštta
863,donnern::V,кӱдырта́ш,juraita
864,donnern::V,сургалта́ш,juraita
865,wehen::V,пуа́ш,dölta
866,wehen::V,пуа́ш,puhuda
867,strömen::V,шийалтара́ш,valadas
868,fließen::V,йога́ш,valuda
869,sich drehen::V,пӧрда́ш,punotas
870,schwanken::V,лӱҥга́ш,čibuda
871,schwanken::V,тайныла́ш,čibuda
872,schwingen::V,рӱпшалта́ш,čibuda
873,fallen::V,воза́ш,langeta
874,fallen::V,йӧрла́ш,langeta
875,brennen::V,йӱла́ш,pallada
876,rauchen::V,шикша́ш,savustada
877,regnen::V,йӱра́ш,vihmda
878,gefrieren::V,кылма́ш,jäduda
879,gefrieren::V,кылма́ш,kül'mdä
880,gefrieren::V,ияҥа́ш,jäduda
881,gefrieren::V,ияҥа́ш,kül'mdä
882,tauen::V,шула́ш,sulada
883,schmelzen::V,лева́ш,sulada
884,trocknen::V,кошка́ш,kuida
885,trocknen::V,кошка́ш,kuivehtuda
886,sieden::V,шола́ш,kehuda
887,faulen::V,шӱя́ш,hapata
888,faulen::V,шӱя́ш,traudäs
889,verfaulen::V,шӱйы́н шуа́ш,hapata
890,reißen::V,кӱрла́ш,rebita
891,versinken::V,пуре́н кая́ш,upota
892,vergehen::V,эрте́н кая́ш,mända
893,erscheinen::V,толы́н лекта́ш,ozutadas
894,verschwinden::V,йома́ш,hajeta
895,sinken::V,пуча́ш,väheta
896,sinken::V,пуча́ш,lasktas
897,abnehmen::V,пуча́ш,peneta
898,zunehmen::V,шукема́ш,ližaduda
899,steigen::V,нӧлталта́ш,nousta
900,wachsen::V,кушка́ш,kazda
901,glänzen::V,йылгыжа́ш,loštta
902,funkeln::V,чолга́ш,hoštta
903,lärmen::V,рӱшка́ш,robaita
904,läuten::V,мура́ш,judaita
905,klingeln::V,йыҥгырта́ш,kelotada
906,klirren::V,чылдыртата́ш,biraita
907,brausen::V,лӱшка́ш,bruncta
908,rauschen::V,лыжга́ш,šobaita
909,klingen::V,йоҥга́ш,heläita
910,bellen::V,опта́ш,nutta
911,heulen::V,урмыжа́ш,ulaita
912,blasen::V,пуала́ш,puhuda
913,pfeifen::V,шӱ́шкаш,pistta
914,pfeifen::V,шӱ́шкаш,vihelta
915,schreien::V,кычкыра́ш,kirkta
916,schreien::V,кычкыра́ш,kidastada
917,stöhnen::V,йыҥыса́ш,ohkta
918,stöhnen::V,йыҥыса́ш,voivotada
919,zittern::V,чытыра́ш,säraita
920,leben::V,ила́ш,eläda
921,geboren werden::V,шоча́ш,sünduda
922,atmen::V,шӱла́ш,henktä
923,trinken::V,йӱа́ш,joda
924,essen::V,кочка́ш,söda
925,schlucken::V,нела́ш,lainata
926,müde werden::V,ноя́ш,väzuda
927,müde werden::V,ноя́ш,šuštuda
928,einschlafen::V,мале́н колта́ш,uinota
929,schlafen::V,мала́ш,magata
930,schlafen::V,мала́ш,nukkuda
931,aufwachen::V,помыжалта́ш,heraštuda
932,aufstehen::V,кынела́ш,nousta
933,sich erholen::V,кана́ш,lebaitas
934,krank werden::V,черлане́н воза́ш,läžegata
935,krank sein::V,черлане́н кия́ш,läžuda
936,schmerzen::V,коршта́ш,kibištada
937,husten::V,кокыра́ш,rügda
938,genesen::V,тӱрла́ш,tervehtuda
939,genesen::V,тазаҥа́ш,tervehtuda
940,sterben::V,кола́ш,kolda
941,umkommen::V,вуй йома́ш,kolda
942,sich bewegen::V,кошта́ш,likkuda
943,sich rühren::V,тарвана́ш,likahtada
944,sich rühren::V,тарвана́ш,kubahtada
945,sich erheben::V,кынела́ш,nousta
946,sich setzen::V,шинча́ш,išttas
947,hinfallen::V,йӧрла́ш,langeta
948,laufen::V,кошта́ш,kävuda
949,schreiten::V,ошкыла́ш,astta
950,schreiten::V,ошкыла́ш,haškta
951,spazierengehen::V,гуля́яш,kävelta
952,eilen::V,вашка́ш,kiruhtada
953,sich beeilen::V,вашкешта́ш,kiruhtada
954,sausen::V,юлтка́ш,fun'urta
955,rennen::V,куржтала́ш,joksta
956,springen::V,тӧршта́ш,hüptä
957,klettern::V,кӱза́ш,libuda
958,schaukeln::V,лӱҥгалта́ш,čibuda
959,kriechen::V,нушка́ш,ličtas
960,schwimmen::V,ия́ш,ujuda
961,tauchen::V,шуҥгалта́ш,čukautas
962,rudern::V,удыра́ш,souta
963,fahren::V,кудала́ш,ajada
964,fahren::V,кудала́ш,ajelda
965,fliegen::V,чоҥешта́ш,leta
966,gehen::V,кая́ш,mända
967,gehen::V,кая́ш,kävuda
968,weggehen::V,кораҥа́ш,päzda
969,weggehen::V,кораҥа́ш,lähtta
970,abfahren::V,лекта́ш,tönduda
971,anhalten::V,чарна́ш,seižutadas
972,hineingehen::V,пура́ш,mända südäimehe
973,eintreten::V,пура́ш,tulda
974,kommen::V,тола́ш,tulda
975,ankommen::V,шуа́ш,tulda
976,zurückkommen::V,пӧртыла́ш,pörtas
977,bleiben::V,кода́ш,jäda
978,warten::V,вуча́ш,varastada
979,erwarten::V,вуча́ш,varastada
980,suchen::V,кычала́ш,ectä
981,finden::V,муа́ш,löuta
982,versuchen::V,толаша́ш,ladida
983,versuchen::V,толаша́ш,rohkaita
984,vorbereiten::V,ямдыла́ш,vaumita
985,lieben::V,йӧрата́ш,armastada
986,mögen::V,йӧрата́ш,navedida
987,lachen::V,воштыла́ш,nagrda
988,rühren::V,ку́мыл тарвата́ш,likutada
989,weinen::V,шорта́ш,itkta
990,schimpfen::V,каргаша́ш,laidas
991,schimpfen::V,каргаша́ш,pačatada
992,sich ärgern::V,сыра́ш,rändüda
993,sich fürchten::V,лӱда́ш,varaita
994,fürchten::V,лӱда́ш,varaita
995,fliehen::V,куржа́ш,pageta
996,flüchten::V,куржа́ш,pageta
997,flüchten::V,куржа́ш,joksta
998,sehen::V,ужа́ш,nähta
999,anschauen::V,онча́ш,kacta
1000,ansehen::V,эскера́ш,kacta
1001,hören::V,кола́ш,kulda
1002,zuhören::V,колышта́ш,kundeltas
1003,probieren::V,тамла́ш,mujada
1004,riechen::V,ӱпшынча́ш,rižada
1005,fühlen::V,шижа́ш,mujada
1006,scheinen::V,чуча́ш,näguda
1007,zu sehen sein::V,коя́ш,näguda
1008,vernehmen::V,кола́ш,kulištada
1009,frieren::V,кылма́ш,kül'mdä
1010,tun::V,ышта́ш,tehta
1011,können::V,мошта́ш,voida
1012,können::V,мошта́ш,mahtta
1013,wollen::V,тӱна́ш,himoita
1014,wollen::V,тӱна́ш,tahtoida
1015,anfangen::V,тӱҥала́ш,zavottä
1016,anfangen::V,тӱҥала́ш,augotada
1017,beenden::V,пытара́ш,loptä
1018,aufhören::V,чарна́ш,loptas
1019,gelingen::V,сай лекта́ш,lähtta
1020,gelingen::V,сай лекта́ш,tehtas
1021,geraten::V,лекта́ш,tulda
1022,öffnen::V,поча́ш,avaita
1023,schließen::V,петыра́ш,saubata
1024,stellen::V,шында́ш,panda
1025,stellen::V,шында́ш,seižutada
1026,setzen::V,шында́ш,ištutada
1027,legen::V,опта́ш,panda
1028,legen::V,пышта́ш,panda
1029,berühren::V,тӱка́ш,koskta
1030,berühren::V,тӱка́ш,käziduda
1031,verbinden::V,пида́ш,ühtenzoitta
1032,bedecken::V,леведа́ш,katta
1033,bedecken::V,леведа́ш,peitta
1034,aufhängen::V,сака́ш,riputada
1035,anzünden::V,чӱкта́ш,sütutada
1036,aufheben::V,нӧлтала́ш,leta
1037,zurücklassen::V,кода́ш,jätta
1038,verlieren::V,йомдара́ш,kadotada
1039,fallen lassen::V,воза́ш,kirbotada
1040,machen::V,ышта́ш,säta
1041,machen::V,ышта́ш,tehta
1042,herstellen::V,ямдыла́ш,tehta
1043,bauen::V,чоҥа́ш,leta
1044,bauen::V,чоҥа́ш,sauda
1045,reparieren::V,ачала́ш,koheta
1046,verbessern::V,саемда́ш,paremboita
1047,ändern::V,весемда́ш,vajehtada
1048,graben::V,кӱнча́ш,kaida
1049,graben::V,кӱнча́ш,čongoida
1050,beugen::V,пӱгырта́ш,koverta
1051,biegen::V,лывырта́ш,painda
1052,drehen::V,пӱтыра́ш,punotada
1053,wenden::V,ирала́ш,käta
1054,wenden::V,ирала́ш,kärauta
1055,umdrehen::V,савырала́ш,käta
1056,heben::V,нӧлта́ш,leta
1057,hochheben::V,нӧлта́ш,libutada
1058,ergreifen::V,руалта́ш,tabata
1059,halten::V,куча́ш,pidada
1060,drücken::V,иша́ш,painda
1061,drücken::V,темда́ш,painda
1062,schieben::V,шӱкала́ш,žigutada
1063,kratzen::V,удыра́ш,künstä
1064,lecken::V,нула́ш,nolda
1065,beißen::V,пура́ш,purda
1066,beißen::V,пура́ш,hambastada
1067,abreißen::V,кӱрла́ш,ratketa
1068,abschneiden::V,пӱчка́ш,čapata
1069,abschneiden::V,пӱчка́ш,leikata
1070,binden::V,кылда́ш,sidoda
1071,stecken::V,шуралта́ш,čokaita
1072,brechen::V,тодышта́ш,katkaita
1073,klopfen::V,кыра́ш,kolkotada
1074,hauen::V,тӱя́ш,löda
1075,kleben::V,клеитла́ш,klejata
1076,reiben::V,йыга́ш,hosta
1077,reiben::V,йыга́ш,törkita
1078,reiben::V,йыга́ш,jorotada
1079,reiben::V,туржала́ш,hosta
1080,reiben::V,туржала́ш,törkita
1081,reiben::V,туржала́ш,jorotada
1082,streichen::V,шӱра́ш,voita
1083,schleifen::V,шума́ш,hijoida
1084,schleifen::V,шума́ш,teravzoitta
1085,schleifen::V,яна́ш,hijoida
1086,schleifen::V,яна́ш,teravzoitta
1087,schneiden::V,пӱчка́ш,leikata
1088,rütteln::V,рӱза́ш,heilutada
1089,schütteln::V,почка́ш,pudištada
1090,schwenken::V,рӱза́ш,maihutada
1091,schütten::V,опта́ш,valada
1092,füllen::V,тема́ш,täutta
1093,einwickeln::V,вӱдыла́ш,kärdä
1094,tragen::V,нумала́ш,kantta
1095,tragen::V,нумала́ш,kandišta
1096,schleppen::V,шӱдыра́ш,vedätada
1097,ziehen::V,шупша́ш,vedada
1098,aufbewahren::V,арала́ш,kaita
1099,werfen::V,шуа́ш,čuta
1100,werfen::V,шуа́ш,tactä
1101,werfen::V,кышка́ш,čuta
1102,werfen::V,кышка́ш,tactä
1103,fangen::V,куча́ш,püta
1104,packen::V,руалта́ш,tabata
1105,verstecken::V,тоя́ш,peitta
1106,teilen::V,пӧла́ш,jagada
1107,schicken::V,колта́ш,oigeta
1108,bringen::V,конда́ш,veda
1109,hinzufügen::V,ешара́ш,ližata
1110,bekommen::V,нала́ш,sada
1111,erhalten::V,нала́ш,sada
1112,nehmen::V,нала́ш,otta
1113,wählen::V,сайла́ш,valita
1114,auswählen::V,таҥгла́ш,valita
1115,bewahren::V,сакла́ш,kaita
1116,behindern::V,чаракла́ш,telustada
1117,verderben::V,пужа́ш,travida
1118,beschädigen::V,пужа́ш,satatada
1119,zerbrechen::V,пудырта́ш,mureta
1120,zerreißen::V,кӱрла́ш,rebitada
1121,zerstören::V,шалата́ш,mureta
1122,verbrennen::V,йӱлата́ш,poltta
1123,geben::V,пуа́ш,antta
1124,reichen::V,пуа́ш,antta
1125,schenken::V,пӧлекла́ш,lahjoita
1126,versprechen::V,сӧра́ш,toivotada
1127,wünschen::V,тылана́ш,toivotada
1128,loben::V,мокта́ш,kitta
1129,küssen::V,шупшала́ш,tervehtada
1130,wiegen::V,рӱпша́ш,likutada
1131,zudecken::V,леведа́ш,katta
1132,wecken::V,помыжалтара́ш,noustatada
1133,zeigen::V,ончыкта́ш,ozutada
1134,führen::V,вӱда́ш,astutada
1135,lehren::V,туныкта́ш,opeta
1136,unterrichten::V,туныкта́ш,opeta
1137,aufziehen::V,орышта́ш,kazvatada
1138,leiten::V,вӱда́ш,ohjata
1139,leiten::V,вуйлата́ш,ohjata
1140,antreiben::V,поктыла́ш,rigehtoitta
1141,lassen::V,-та́ш,käskta
1142,einladen::V,ӱжа́ш,kucta
1143,vereinigen::V,иктешла́ш,ühtenzoitta
1144,besuchen::V,то́лын кая́ш,rižada
1145,treffen::V,вашлия́ш,vastata
1146,sich versammeln::V,погына́ш,kägeta
1147,sich versammeln::V,погына́ш,sätas
1148,sich versammeln::V,чумырга́ш,kägeta
1149,sich versammeln::V,чумырга́ш,sätas
1150,spielen::V,мода́ш,väta
1151,singen::V,мура́ш,pajatada
1152,tanzen::V,кушта́ш,kargaita
1153,sich trennen::V,ойырла́ш,erigata
1154,verlassen::V,кудалта́ш,jätta
1155,retten::V,утара́ш,päzutada
1156,bewachen::V,орола́ш,varjoita
1157,schützen::V,арала́ш,kaita
1158,verteidigen::V,арала́ш,kaita
1159,sich schlagen::V,кредала́ш,torata
1160,schießen::V,лӱя́ш,ampta
1161,siegen::V,сеҥа́ш,vägestada
1162,ärgern::V,сырыкта́ш,verdutada
1163,ärgern::V,сырыкта́ш,rändütada
1164,schlagen::V,пера́ш,löda
1165,schlagen::V,пера́ш,iškta
1166,treten::V,тошка́ш,peksta
1167,treten::V,тошка́ш,topsta
1168,stechen::V,кера́ш,pystiä
1169,stoßen::V,шӱкала́ш,iškta
1170,stoßen::V,шӱкала́ш,pudištada
1171,stehlen::V,шолышта́ш,vargastada
1172,stören::V,мешая́ш,keskustada
1173,belästigen::V,толаштара́ш,tartuteldas
1174,verbergen::V,шылта́ш,katelda
1175,täuschen::V,ондала́ш,manitada
1176,betrügen::V,ондала́ш,manitada
1177,töten::V,пушта́ш,rikta
1178,töten::V,пушта́ш,surmita
1179,wohnen::V,ила́ш,eläda
1180,arbeiten::V,пашалана́ш,rata
1181,arbeiten::V,паша́м ышта́ш,rata
1182,sammeln::V,пога́ш,kogota
1183,pflücken::V,кӱра́ш,poimda
1184,jagen::V,сонарла́ш,mecata
1185,fischen::V,кол куча́ш,kalatada
1186,fassen::V,куча́ш,tabata
1187,hüten::V,кӱта́ш,paimeta
1188,treiben::V,покта́ш,ajada
1189,anbinden::V,йолышта́ш,küttestada
1190,anbinden::V,йолышта́ш,sidoda
1191,füttern::V,пукша́ш,sötta
1192,melken::V,лӱшта́ш,lüpsta
1193,hacken::V,руа́ш,sauda
1194,gießen::V,шава́ш,valada
1195,reifen::V,кӱа́ш,küpseta
1196,zubereiten::V,ямдыла́ш,vaumištada
1197,kochen::V,шолта́ш,keitta
1198,backen::V,кӱкташ,paštta
1199,braten::V,пуштыла́ш,žarda
1200,braten::V,жаритла́ш,žarda
1201,umrühren::V,луга́ш,segoitada
1202,stricken::V,пида́ш,kudoda
1203,nähen::V,урга́ш,ombelta
1204,färben::V,чиялта́ш,mujutada
1205,reinigen::V,эрыкта́ш,puhtastada
1206,waschen::V,мушка́ш,pesta
1207,abwischen::V,ӱшта́ш,pühktä
1208,spülen::V,шӱалта́ш,huhtoida
1209,fegen::V,ӱшта́ш,pühkta
1210,kehren::V,ӱшта́ш,uhoita
1211,baden::V,йӱштыла́ш,kül'ptäs
1212,sich waschen::V,мушкылта́ш,pestas
1213,ausziehen::V,кудаша́ш,riičta
1214,ausziehen::V,кудаша́ш,rušta
1215,anziehen::V,чия́ш,panda päle
1216,anziehen::V,чия́ш,panda kädehe
1217,anziehen::V,чия́ш,panda jaugha
1218,sich anziehen::V,чия́ш,sobdas
1219,kämmen::V,шера́ш,harjata
1220,schmücken::V,тӱзата́ш,čomitada
1221,schmücken::V,чеверта́ш,čomitada
1222,sagen::V,ойла́ш,sanuda
1223,sagen::V,каласа́ш,sanuda
1224,sprechen::V,кутыра́ш,pagišta
1225,reden::V,мутлана́ш,pagišta
1226,sich unterhalten::V,кутыра́ш,lodaita
1227,fragen::V,йода́ш,küzuda
1228,bitten::V,йода́ш,pakita
1229,erzählen::V,ойла́ш,sanuda
1230,erzählen::V,ойла́ш,starinoita
1231,mitteilen::V,увертара́ш,tedotada
1232,nennen::V,лӱмда́ш,nimitada
1233,rufen::V,ӱжа́ш,kucta
1234,prahlen::V,моктана́ш,kittäs
1235,übersetzen::V,кусара́ш,käta
1236,denken::V,шона́ш,meletada
1237,glauben::V,ӱшана́ш,uskta
1238,bemerken::V,шижа́ш,homaita
1239,erkennen::V,пала́ш,tundištada
1240,begreifen::V,ыҥла́ш,tabata
1241,verstehen::V,умыла́ш,el'geta
1242,verstehen::V,умыла́ш,toimetada
1243,lernen::V,тунема́ш,opetas
1244,wissen::V,шинча́ш,teta
1245,sich erinnern an::V,шарна́ш,johtutada
1246,vergessen::V,монда́ш,unohtada
1247,messen::V,виса́ш,märita
1248,zählen::V,шотла́ш,lugeda
1249,rechnen::V,шотла́ш,lugeda
1250,lesen::V,луда́ш,lugeda
1251,malen::V,сӱретла́ш,pirta
1252,zeichnen::V,сӱретла́ш,pirta
1253,schreiben::V,воза́ш,kirjutada
1254,besitzen::V,лия́ш,omištada
1255,kaufen::V,нала́ш,ostta
1256,verkaufen::V,ужала́ш,möda
1257,bezahlen::V,тӱла́ш,maksta
1258,zahlen::V,тӱла́ш,maksta
1259,beherrschen::V,куча́ш,valdoita
1260,ertragen::V,турка́ш,tirpta
