,Concept_ID,hy,kn
534,Samstag::N,շաբաթ,ಶನಿವಾರ
535,Sonntag::N,կիրակի,ಭಾನುವಾರ
536,groß::A,մեծ,ದೊಡ್ಡ
537,groß::A,խոշոր,ದೊಡ್ಡ
538,klein::A,պստիկ,ಪುಟ್ಟ
539,klein::A,փոքրիկ,ಪುಟ್ಟ
540,lang::A,երկար,ದೀರ್ಘ
541,kurz::A,կարճ,ಚಕ್ಕ
542,breit::A,լայն,ಅಗಲವಾದ
543,schmal::A,նեղ,ಇಕ್ಕಟ್ಟಾದ
544,dicht::A,խիտ,ದಟ್ಟ
545,dick[Gegenstand]::A,հաստ,ದಟ್ಟ
546,dünn::A,բարակ,ತೆಳು
547,fein::A,նուրբ,ಕೋಮಲ
548,fest::A,ամուր,ಘನ
549,fest::A,պինդ,ಘನ
550,flach::A,տափակ,ಚಪ್ಪಟೆ
551,glatt::A,հարթ,ನಯ
552,hart::A,կարծր,ಗಟ್ಟಿ
553,weich::A,մեղմ,ಮೃದುವಾದ
554,weich::A,փափուկ,ಮೃದುವಾದ
555,rund::A,կլոր,ವರ್ತುಳ
556,spitz::A,սրածայր,ಮೊನಚಾದ
557,scharf::A,սուր,ತೀಕ್ಷ್ಣ
558,stumpf::A,գուլ,ಮೊಂಡು
559,schwer::A,ծանր,ಭಾರಿ
560,schön::A,սիրուն,ಸುಂದರ
561,schön::A,գեղեցիկ,ಸುಂದರ
562,heiß::A,թեժ,ಬಿಸಿ
563,warm::A,տաք,ಬಿಸಿ
564,warm::A,ջերմ,ಬಿಸಿ
565,kalt::A,ցուրտ,ತಣ್ಣನೆಯ
566,kühl::A,զով,ತಂಪಾದ
567,frisch::A,թարմ,ನಿರ್ಮಲ
568,feucht::A,ղոնավ,ಒದ್ದೆಯಾದ
569,nass::A,թաց,ಒದ್ದೆಯಾದ
570,trocken::A,ցամաք,ಶುಷ್ಕ
571,voll::A,լի,ತುಂಬಿದ
572,voll::A,լիքը,ತುಂಬಿದ
573,leer::A,դատարկ,ಖಾಲಿ
574,offen::A,բաց,ಮುಚ್ಚಲ್ಲದ
575,geschlossen::A,գոց,ಮುಚ್ಚಿದ
576,sauber::A,մաքուր,ಶುದ್ಧ
577,schmutzig::A,կեղտոտ,ಅಶುದ್ಧ
578,roh::A,հում,ಹಸಿ
579,reif::A,հասած,ಹಣ್ಣಾದ
580,reif::A,հասուն,ಹಣ್ಣಾದ
581,lecker::A,համեղ,ಗುಚಿಕರ
582,süß::A,անուշ,ಸಿಹಿ
583,bitter::A,կծու,ಕಹಿ
584,sauer::A,թթու,ಹುಳಿಯಾದ
585,sauer::A,թթված,ಹುಳಿಯಾದ
586,hell::A,պայծառ,ಹೊಳೆಯುವ
587,hell::A,խելամիտ,ಹೊಳೆಯುವ
588,dunkel::A,մութ,ಮಬ್ಬಾದ
589,schwarz::A,սեւ,ಕಪ್ಪು
590,weiß::A,սպիտակ,ಬಿಳಿಯ
591,rot::A,կարմիր,ಕೆಂಪು
592,gelb::A,դեղին,ಹಳದಯ
593,blau::A,կապույտ,ನೀಲ
594,grün::A,կանաչ,ಕಾಯಾದ
595,grau::A,գորշ,ಬೂದುಬಣ್ಣದ
596,bunt::A,գոյնզգոյն,ವರ್ಣರಂಜಿತ
597,billig::A,էժան,ಅಗ್ಗ
598,teuer::A,թանկ,ದುಬಾರಿಯಾದ
599,wertvoll::A,թանկարժեք,ಅಮೂಲ್ಯ
600,blind::A,կույր,ಅಂಧ
601,taub::A,խուլ,ಕಿವುಡಾದ
602,kräftig::A,հզոր,ಪ್ರಬಲ
603,stark::A,ուժեղ,ಶಕ್ತಿವಂತ
604,schwach::A,տկար,ದುರ್ಬಲ
605,schwach::A,թույլ,ದುರ್ಬಲ
606,fett::A,գեր,ಕೊಬ್ಬಿದ
607,schlank::A,նիհար,ತೆಳ್ಳಗಿನ
608,hübsch::A,գրավիչ,ಅಂದವಾದ
609,hübsch::A,սիրունիկ,ಅಂದವಾದ
610,böse::A,չար,ಕೆಟ್ಟ
611,dumm::A,հիմար,ಮಂದ
612,faul::A,ծույլ,ಆಲಸ
613,fleißig::A,ջանասեր,ಕಡಗುವ
614,fleißig::A,փութաջան,ಕಡಗುವ
615,geizig::A,ագահ,ಜುಗ್ಗ
616,geizig::A,կծծի,ಜುಗ್ಗ
617,klug::A,խելոք,ಚತುರ
618,klug::A,ընդունակ,ಚತುರ
619,geschickt::A,ճարտար,ದಕ್ಷ
620,lieb::A,սիրելի,ಪ್ರಿಯ
621,lustig::A,զվարթ,ಖುಷಿಯಾದ
622,sanft::A,հեզ,ಸೌಮ್ಯ
623,hungrig::A,քաղցած,ಹಸಿದ
624,krank::A,հիվանդ,ಅಸ್ವಸ್ಥ
625,nackt::A,մերկ,ನಗ್ನ
626,traurig::A,տխուր,ದುಃಖಿತ
627,lebendig::A,կենդանի,ಜೀವಂತ
628,gut::A,լավ,ಒಳ್ಳೆಯ
629,schlecht::A,վատ,ದುಷ್ಟ
630,richtig::A,ձիշտ,ಸರಿ
631,schlimm::A,լղրճուկ,ಅಸಹ್ಯ
632,wahr::A,ճիշտ,ನಿಜ
633,wahr::A,իրական,ನಿಜ
634,alt::A,հին,ಮುದಿ
635,neu::A,նոր,ಹೊಸ
636,ehemalig::A,նախկին,ಮಾಜೀ
637,alt[Lebewesen]::A,ծեր,ವೃದ್ಧ
638,alt[Lebewesen]::A,պառավ,ವೃದ್ಧ
639,jung::A,մատաղ,ಎಳ
640,arm::A,աղքատ,ಬಡ
641,reich::A,հարուստ,ಶ್ರೀಮಂತ
642,bekannt::A,ծանոթ,ಅಪ್ತ
643,berühmt::A,հայտնի,ಪ್ರಸಿದ್ಧ
644,berühmt::A,հռչակավոր,ಪ್ರಸಿದ್ಧ
645,fremd::A,օտար,ಪರಕೀಯ
646,verschieden::A,տարբեր,ಬೇರೆ
647,nah::A,մոտ,ಹತ್ತಿರವಾದ
648,nah::A,մերձ,ಹತ್ತಿರವಾದ
649,fern::A,հեռավոր,ದೂರದ
650,linker::A,ձախ,ಎಡ
651,rechter::A,աջ,ಬಲ
652,anderer::A,այլ,ಇತರ
653,anderer::A,ուրիշ,ಇತರ
654,erster::A,առաջին,ಪ್ರಥಮ
655,zweiter::A,երկրորդ,ದ್ವಿತೀಯ
656,dritter::A,երրորդ,ಮೂರನೆಯಜಗತ್ತು
657,letzter::A,վերջին,ಅಂತ್ಯ
658,allein::ADV,միայնակ,ಒಬ್ಬನೇ
659,auf einmal::ADV,միասնաբար,ಒಡನೆ
660,zusammen::ADV,միասին,ಒಟ್ಟಿಗೆ
661,zusammen::ADV,իրար հետ,ಒಟ್ಟಿಗೆ
662,lange::ADV,երկար ժամանակ,ದೀರ್ಘ
663,plötzlich::ADV,հանկարծ,ಅನಾಮತ್ತು
664,sofort::ADV,իսկույն,ಜಾಗ್ರತೆ
665,später::ADV,ավելի ուշ,ತರುವಾಯ
666,später::ADV,հետո,ತರುವಾಯ
667,jetzt::ADV,այժմ,ಈಗ
668,heute::ADV,այսօր,ಇಂದು
669,morgen::ADV,վաղը,ನಾಳೆ
670,bald::ADV,շուտով,ಬೇಗ
671,dann::ADV,ապա,ಆಗ
672,dann::ADV,հետո,ಆಗ
673,gestern::ADV,երեկ,ನಿನ್ನೆ
674,einst::ADV,հին ատեն,ಪೂರ್ವದಲ್ಲಿ
675,damals::ADV,ատէնին,ಆಗ
676,danach::ADV,ապա,ಆಮೇಲೆ
677,danach::ADV,այն ժամանակ,ಆಮೇಲೆ
678,vorher::ADV,առաջ,ಮುಂಚೆ
679,zuerst::ADV,նախ,ಮೊದಲಿಗೆ
680,einmal::ADV,մի անգամ,ಒಮ್ಮೆ
681,manchmal::ADV,երբեմն,ಆಗಾಗ
682,oft::ADV,հաճախ,ಅನೇಕಸಲ
683,immer::ADV,միշտ,ಯಾವಾಗಲೂ
684,niemals::ADV,երբեք,ಯಾವಾಗಲೂ ಇಲ್ಲ
685,hier::ADV,այստեղ,ಇಲ್ಲಿ
686,hierhin::ADV,այստեղ,ಇತ್ತ
687,von hier::ADV,այդտեղից,ಇಲ್ಲಿಂದ
688,dort::ADV,այնտեղ,ಅಲ್ಲಿ
689,dorthin::ADV,այնտեղ,ಅಲ್ಲಿಗೆ
690,geradeaus::ADV,ուղիղ,ಸೀದಾ
691,vorwärts::ADV,առաջ,ಮುನ್ನೆಡೆವ
692,rückwärts::ADV,դեպի ետ,ಹಿಂದುಗಡೆಗೆ
693,zurück::ADV,ետ,ಹಿಂದಕ್ಕೆ
694,unten::ADV,ներքեւում,ಕೆಳಗೆ
695,hinab::ADV,ներքեւ,ಕೆಳಕ್ಕೆ
696,oben::ADV,վերեւում,ಮೇಲೆ
697,hinauf::ADV,վերեւ,ಮೇಲಕ್ಕೆ
698,überall::ADV,ամենուր,ಎಲ್ಲಸ್ಥಳಗಳು
699,nicht::ADV,չէ,ಇಲ್ಲ
700,nicht::ADV,չէ,ಅಲ್ಲ
701,ein wenig::ADV,մի քիչ,ತುಸು
702,kaum::ADV,հազիվ,ಕಠಿನವಾಗಿ
703,sehr::ADV,շատ,ಬಹು
704,so::ADV,այդպես,ಅಷ್ಟು
705,noch::ADV,դեռ,ಇನ್ನು
706,nur::ADV,միայն,ಕೇವಲ
707,schon::ADV,արդեն,ಆಗಲೇ
708,wieder::ADV,նորից,ಪುನಃ
709,wieder::ADV,դարձյալ,ಪುನಃ
710,vergebens::ADV,իզուր,ನಿಷ್ಫಲವಾಗಿ
711,vor::PRP,դիմացը,ಮುಂದೆ
712,hinter::PRP,ետեւը,ಹಿಂದ
713,unter::PRP,տակ,ಕೆಳ
714,durch::PRP,միջով,ನೇರವಾಗಿ
715,neben::PRP,քովը,ಅಧರ ಬಲಿಕ
716,zwischen::PRP,միջեւ,ನಡುವೆ
717,wegen::PRP,պատճառով,ಅಧಕ್ಕಗಿ
718,wegen::PRP,շնորհից,ಅಧಕ್ಕಗಿ
719,dies::PRN,սա,ಈ
720,dies::PRN,այս,ಈ
721,das::PRN,դա,ಅದು
722,das::PRN,այդ,ಅದು
723,alles::PRN,ամեն ինչ,ಎಲ್ಲ
724,ich::PRN,ես,ನಾನು
725,du::PRN,դու,ನೀನು
726,er::PRN,նա,ಅವನು
727,er::PRN,նա,ಇವನು
728,wir::PRN,մենք,ನಾವು
729,ihr::PRN,դուք,ನೀವು
730,sie::PRN,նրանք,ಅವರು
731,was::FPRN,ինչ,ಏನು
732,wer::FPRN,ով,ಯಾರಿಗೆ
733,wo::FADV,ուր,ಎಲ್ಲಿ
734,wo::FADV,որտեղ,ಎಲ್ಲಿ
735,wohin::FADV,դեպի ուր,ಎಲ್ಲಿಗೆ
736,wie::FADV,ինչպես,ಹೇಗೆ
737,warum::FADV,ինչու,ಏಕೆ
738,wieviel::FNUM,որչափ,ಎಷ್ಟು
739,eins::NUM,մեկ,ಒಂದು
740,zwei::NUM,երկու,ಎರಡು
741,drei::NUM,երեք,ಮೂರು
742,vier::NUM,չորս,ನಾಲ್ಕು
743,fünf::NUM,հինգ,ಅಯ್ದು
744,sechs::NUM,վեց,ಆರು
745,sieben::NUM,յոթ,ಏಳು
746,acht::NUM,ութ,ಎಂಟು
747,neun::NUM,ինը,ಒಂಭಬತ್ತು
748,zehn::NUM,տասը,ಹತ್ತು
749,elf::NUM,տասնմեկ,ಹನ್ನೊಂದು
750,zwölf::NUM,տասներկու,ಹನ್ನೆರಡು
751,zwanzig::NUM,քսան,ಇಪ್ಪತ್ತು
752,dreißig::NUM,երեսուն,ಮೂವತ್ತು
753,vierzig::NUM,քառասուն,ನಲವತ್ತು
754,fünfzig::NUM,հիսուն,ಐವತ್ತು
755,sechzig::NUM,վաթսուն,ಅರುವತ್ತು
756,siebzig::NUM,յոթանասուն,ಎಪ್ಪತ್ತು
757,achtzig::NUM,ութսուն,ಎಂಬತ್ತು
758,neunzig::NUM,իննսուն,ತೊಂಬತ್ತು
759,hundert::NUM,հարյուր,ನೂರು
760,tausend::NUM,հազար,ಸಾವಿರ
761,und::CNJ,ու,ಮತ್ತು
762,oder::CNJ,կամ,ಅಥವಾ
763,stehen::V,կանգնել,ನಿಲ್ಲು
764,sitzen::V,նստել,ಕುಳ್ಳಿರು
765,liegen::V,ստել,ಮಲಗಿಕೊ
766,hängen::V,կախվել,ಇಳಿಯಬಿಡು
767,werden::V,դառնալ,ಆಗು
768,passieren::V,պատահել,ಆಗು
769,beginnen::V,սկսվել,ಆರಂಭಿಸು
770,enden::V,վերջանալ,ಕೊನೆಗಾಣು
771,wechseln::V,փոխվել,ಮಾರ್ಪಡಿಸು
772,aufgehen[Sonne]::V,բարձրանալ,ಮೂಡು
773,aufgehen[Sonne]::V,ելնել ,ಮೂಡು
774,untergehen[Sonne]::V,մտնել,ಮುಳುಗು
775,scheinen[Sonne]::V,շողալ,ಹೊಳೆ
776,scheinen[Sonne]::V,փայլել,ಹೊಳೆ
777,donnern::V,որոտալ,ಗುಡುಗಾಗು
778,wehen::V,փչել,ತೀಡು
779,strömen::V,հոսել,ಹರಿ
780,fließen::V,հոսել,ಹರಿ
781,sich drehen::V,պտտվել,ಸುತ್ತು
782,schwanken::V,տատանվել,ಓಲಾಡು
783,schwingen::V,ճոճվել,ತೂಗು
784,fallen::V,ընկնել,ಉದುರು
785,brennen::V,այրվել,ಉರಿ
786,rauchen::V,ծխել,ಹೊಗೆಬಿಡು
787,regnen::V,անձրեւ գալ,ಸುರಿ
788,gefrieren::V,սառչել,ಹೆಪ್ಪುಗಟ್ಟು
789,tauen::V,լկիլ,ಬೆಚ್ಚಗಾಗು
790,schmelzen::V,հալիլ,ಕರಗು
791,trocknen::V,չորանալ,ಒಣಗು
792,sieden::V,եռալ,ಕುದಿ
793,faulen::V,փտել,ಕೊಳೆ
794,verfaulen::V,նեխել,ನಶಿಸು
795,reißen::V,պատռվել,ಒಡೆ
796,reißen::V,ճղվել,ಒಡೆ
797,versinken::V,սուզվել,ಮುಳುಗು
798,vergehen::V,անցնել ,ಸಾಗು
799,erscheinen::V,հայտնվել,ತೋರು
800,erscheinen::V,երեւալ,ತೋರು
801,verschwinden::V,անհետանալ,ಮಾಯವಾಗು
802,sinken::V,ընկնել,ಕುಸಿ
803,abnehmen::V,փոքրանալ,ತಗ್ಗು
804,zunehmen::V,մեծանալ,ಬೆಳೆ
805,steigen::V,բարձրանալ,ಉಬ್ಬು
806,wachsen::V,աճել,ಬೆಳೆ
807,glänzen::V,նշուլել,ಮಿರುಗು
808,glänzen::V,փայլիլ,ಮಿರುಗು
809,funkeln::V,փայլատակել,ಮಿನುಗು
810,lärmen::V,աղմուկ հանել,ಶಬ್ದ ಮಾಡಲು
811,läuten::V,զնգալ,ಬಾರಿಸು
812,klingeln::V,զնգալ,ಅನುರಣಿಸು
813,klirren::V,զնգզնգալ,ಕಿಣಿಕಿಣಿಸು
814,brausen::V,մոլեգնել,ಅಬ್ಬರಿಸು
815,rauschen::V,սոսափել,ಮರ್ಮರಗುಟ್ಟಿಸು
816,klingen::V,հնչել,ಉಸಿರು
817,bellen::V,հաչել,ಬಗುಳು
818,heulen::V,ոռնալ ,ಅರಚು
819,blasen::V,փչել ,ಗಾಳಿ ಊದು
820,pfeifen::V,սուլել,ಸಿಳ್ಳೆಯೂದು
821,schreien::V,գոռալ ,ಕರೆ
822,stöhnen::V,տնքալ,ನರಳು
823,zittern::V,դողալ,ನಡುಗು
824,leben::V,ապրել,ಇರು
825,geboren werden::V,ծնվել,ಉಂಟಾಗು
826,atmen::V,շնչել,ಉಸಿರು
827,trinken::V,խմել,ಕುಡಿ
828,essen::V,ուտել,ತಿನ್ನು
829,schlucken::V,կլանել,ನುಂಗು
830,schlucken::V,կուլ տալ,ನುಂಗು
831,müde werden::V,հոգնել,ಬಳಲು
832,einschlafen::V,քուն մտնել,ನಿದ್ಧೆಹೋಗು
833,schlafen::V,քնել,ನಿದ್ರಿಸು
834,aufwachen::V,արթննալ,ಏಳು
835,aufstehen::V,ելլել,ಏಳು
836,sich erholen::V,հանգստանալ,ಸುಧಾರಿಸು
837,krank werden::V,հիւանդանալ,ಬೇನೆಬೀಳು
838,krank sein::V,հիվանդ լինել,ಕೆಟ್ಟ ಎಂದು
839,schmerzen::V,ցավել,ಕಚ್ಚು
840,husten::V,հազալ,ಕೆಮ್ಮು
841,genesen::V,ապաքինվել,ಮತ್ತೆಹೊದಿಸು
842,sterben::V,մեռնել,ಮೃತಪಡು
843,sterben::V,վախճանվել,ಮೃತಪಡು
844,umkommen::V,կործանվել,ಹಾಳಾಗು
845,sich bewegen::V,ընթանալ,ಚಲಿಸು
846,sich rühren::V,շարժվել,ಕದಲು
847,sich erheben::V,կանգնել,ಏಳು
848,sich erheben::V,վեր կենալ,ಏಳು
849,sich setzen::V,նստել,ಕೂರು
850,hinfallen::V,ընկնել,ಬೀಳು
851,laufen::V,քայլել,ನಡೆ
852,schreiten::V,ճեմել,ಮೆಲ್ಲಗೆ ನಡೆ
853,spazierengehen::V,շրջագայել,ವಿಹರಿಸು
854,eilen::V,շտապել,ಮುನ್ನುಗ್ಗು
855,sich beeilen::V,շտապել ,ಆತುರಪಡು
856,sausen::V,սլանալ,ಒಗೆ
857,rennen::V,վազել,ಓಡು
858,springen::V,ցատկել,ಜಿಗಿ
859,klettern::V,մագլցել,ಏರು
860,schaukeln::V,ճոճվել,ತೂಗು
861,schaukeln::V,օրորվել,ತೂಗು
862,kriechen::V,սողալ,ತೆವಳು
863,schwimmen::V,լողալ,ಈಜು
864,tauchen::V,սուզվել,ಕೆಳಗಿಳಿ
865,rudern::V,թիավարել,ಸಾಗಿಸು
866,fahren::V,ընթանալ,ನಡೆಸು
867,fliegen::V,թռչել,ಹಾರು
868,gehen::V,գնալ,ಹೋಗು
869,weggehen::V,հեռանալ,ಹೊರಡು
870,abfahren::V,ճանապարհվել,ತೆರಳು
871,anhalten::V,կանգնել,ನಿಲ್ಲು
872,hineingehen::V,մտնել,ಒಳಹೊಗು
873,eintreten::V,մտնել,ಒಳಹೊಗು
874,kommen::V,գալ,ಬರು
875,ankommen::V,ժամանել,ಬರು
876,zurückkommen::V,վերադառնալ,ಹಿಂದಿರುಗು
877,bleiben::V,մնալ,ಇರು
878,warten::V,սպասել,ಇರು
879,erwarten::V,սպասել,ನಿರೀಕ್ಷಿಸು
880,suchen::V,որոնել,ಹುಡುಕು
881,finden::V,գտնել,ಕಂಡುಕೊ
882,versuchen::V,փորձել,ಪ್ರಯತ್ನಿಸು
883,vorbereiten::V,պատրաստել,ಸಿದ್ಧವಾಗು
884,lieben::V,սիրել,ಪ್ರೀತಿಸು
885,mögen::V,հավանել,ಇಷ್ಟಪಡು
886,mögen::V,սիրել,ಇಷ್ಟಪಡು
887,lachen::V,ծիծաղել,ನಗು
888,rühren::V,հուզել,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
889,weinen::V,լալ,ಅಳು
890,schimpfen::V,տրտնջալ,ಗೊಣಗು
891,schimpfen::V,քրթմնջել,ಗೊಣಗು
892,sich ärgern::V,զայրանալ,ಗಣಗಾಡು
893,sich fürchten::V,վախնալ,ನಡುಗು
894,fürchten::V,վախենալ,ಹೆದರು
895,fliehen::V,փախչել,ಓಡಿಹೋಗು
896,flüchten::V,փախչել,ಪಾರಾಗು
897,sehen::V,տեսնել,ಕಾಣು
898,anschauen::V,դիտել,ನೋಡು
899,ansehen::V,նայել,ನಿರೀಕ್ಷಿಸು
900,hören::V,լսել,ಕೇಳು
901,zuhören::V,ունկնդրել,ಆಲಿಸು
902,probieren::V,համը տեսել,ರುಚಿ ನೋಡು
903,riechen::V,հոտ առնել,ಮೂಸು
904,fühlen::V,զգալ,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
905,scheinen::V,երեւալ,ತೋರು
906,zu sehen sein::V,երեւալ,ಕಾಣಿಸು
907,vernehmen::V,իմանալ ,ಕೇಳು
908,frieren::V,մրսել,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
909,tun::V,անել,ಮಾಡು
910,können::V,կարողանալ,ಮಾಡಬಲ್ಲ
911,wollen::V,ուզել,ಬಯಸು
912,wollen::V,ցանկանալ,ಬಯಸು
913,anfangen::V,սկսել,ಪ್ರಾರಂಭಿಸು
914,beenden::V,վերջացնել,ನಿಲ್ಲಿಸು
915,aufhören::V,դադարել,ಮುಗಿಸು
916,gelingen::V,հաջողվել,ಯಶಸ್ವಿಯಾಗು
917,gelingen::V,գլուխ գալ,ಯಶಸ್ವಿಯಾಗು
918,geraten::V,ստացվել,ಉತ್ಪತ್ತಿಮಾಡು
919,öffnen::V,բաց անել,ತೆರೆ
920,schließen::V,փակել ,ಮುಚ್ಚು
921,stellen::V,դնել,ಇಕ್ಕು
922,setzen::V,նստեցնել,ಇಡು
923,legen::V,դնել,ಇಡು
924,berühren::V,դիպչել,ತಾಕು
925,berühren::V,շոշափել,ತಾಕು
926,verbinden::V,շաղկապել,ಕೂಡಿಸು
927,bedecken::V,ծածկել,ಮುಚ್ಚು
928,aufhängen::V,կախել,ತೂಗುಹಾಕು
929,anzünden::V,վառել,ಹತ್ತಿಸು
930,aufheben::V,վերցնել,ಆಯಿ
931,zurücklassen::V,թողնել,ಬಿಡು
932,verlieren::V,կորցնել,ಕಳೆ
933,fallen lassen::V,գցել,ಬೀಳಿಸು
934,machen::V,անել,ಮಾಡು
935,herstellen::V,արտադրել,ತಯಾರಿಸು
936,bauen::V,կառուցել,ಕಟ್ಟು
937,reparieren::V,նորոգել,ಸರಿಪಡಿಸು
938,verbessern::V,բարելավել,ತಿದ್ದು
939,ändern::V,փոխել,ಬದಲಾಯಿಸು
940,graben::V,փորել,ಅಗೆ
941,beugen::V,ծռել,ಬಗ್ಗಿಸು
942,biegen::V,թեքել,ಬಗ್ಗಿಸು
943,drehen::V,ոլորել,ತಿರುಗು
944,wenden::V,պտտել,ತಿರುಗು
945,umdrehen::V,շրջել,ತಿರುಗಿಸು
946,heben::V,բարձրացնել,ಎತ್ತು
947,hochheben::V,բարձրացնել,ಎತ್ತು
948,ergreifen::V,վարակվել,ಆಕ್ರಮಿಸು
949,halten::V,բռնել,ಹಿಡಿ
950,drücken::V,ճնշել,ಒತ್ತು
951,schieben::V,հրել,ನೂಕು
952,kratzen::V,քերել,ತರಚಿಕೊಳ್ಳು
953,lecken::V,լիզել,ನೆಕ್ಕು
954,beißen::V,կծել,ಕಚ್ಚು
955,abreißen::V,պոկել,ಹರಿ
956,abschneiden::V,կտրել ,ಕತ್ತರಿಸು
957,binden::V,կապել,ಕಟ್ಟು
958,stecken::V,խրել,ಸಿಕ್ಕಿಸು
959,brechen::V,կոտրել ,ಮುರಿ
960,klopfen::V,թակել,ತಟ್ಟು
961,hauen::V,ծեծել,ಹೊಡೆ
962,kleben::V,կպցնել,ಅಂಟಿಸು
963,reiben::V,շփել,ಉಜ್ಜು
964,streichen::V,վրան քսել,ಹರಡು
965,schleifen::V,սրել ,ಮಸೆ
966,schneiden::V,կտրել,ಕತ್ತರಿಸು
967,rütteln::V,ցնցել,ಕುಲುಕಿಸು
968,schütteln::V,թափահարել,ಅಲುಗಿಸು
969,schwenken::V,ճոճել,ತೂಗಾಡು
970,schütten::V,լցնել,ಎರೆ
971,füllen::V,լիքը լցնել,ತುಂಬಿಸು
972,einwickeln::V,փաթաթել,ಹೊದಿಸು
973,tragen::V,կրել,ಹೊರು
974,tragen::V,տանել,ಹೊರು
975,schleppen::V,քաշել,ಜಗ್ಗು
976,ziehen::V,ձգել,ಎಳೆ
977,ziehen::V,քաշել,ಎಳೆ
978,aufbewahren::V,պահել ,ಇಟ್ಟುಕೊ
979,werfen::V,նետել,ಎಸೆ
980,packen::V,հափշտակել,ಸೆಳೆ
981,verstecken::V,ծածկել,ಮುಚ್ಚಿಡು
982,teilen::V,բաժանել,ವಿಭಜಿಸು
983,schicken::V,ուղարկել,ಕಳುಹಿಸು
984,bringen::V,բերել,ತರು
985,hinzufügen::V,ավելացնել,ಕೂಡಿಸು
986,bekommen::V,հայթայթել,ಸಂಪಾದಿಸು
987,erhalten::V,ստանալ,ಪಡೆ
988,nehmen::V,վերցնել,ಹಿಡಿ
989,wählen::V,ընտրել,ಆರಿಸು
990,auswählen::V,գերադասել,ಆಯಿ
991,bewahren::V,պահպանել,ರಕ್ಷಿಸಿಡು
992,behindern::V,խոչընդոտել,ಅಡ್ಡಿಮಾಡು
993,verderben::V,փչացնել,ಕೆಡಿಸು
994,beschädigen::V,վնասել,ಹಾಳುಮಾಡು
995,zerbrechen::V,ջարդել,ಮುರಿ
996,zerbrechen::V,կոտրել,ಮುರಿ
997,zerreißen::V,պատռել,ಸೀಳು
998,zerstören::V,քանդել,ಅಳಿಸು
999,verbrennen::V,այրել,ಸುಡು
1000,geben::V,տալ,ಕೊಡು
1001,reichen::V,հանձնել,ಕೊಡು
1002,schenken::V,նվիրել,ಅರ್ಪಿಸು
1003,versprechen::V,խոստանալ,ವಾಗ್ದಾನಮಾಡು
1004,wünschen::V,մաղթել,ಬಯಸು
1005,loben::V,գովել,ಹೊಗಳು
1006,küssen::V,համբուրել,ಚುಂಬಿಸು
1007,wiegen::V,օրորել,ತೂಗು
1008,zudecken::V,վրան գցել,ಹಾಸು
1009,wecken::V,զարթնեցնել,ಎಬ್ಬಿಸು
1010,zeigen::V,ցույց տալ,ತೋರಿಸು
1011,führen::V,ուղեկցել,ದಾರಿತೋರಿಸು
1012,lehren::V,սովորեցնել,ಕಲಿಸು
1013,unterrichten::V,ավանդել,ಬೋಧಿಸು
1014,aufziehen::V,դաստիարակել,ಸಲಹು
1015,leiten::V,ղեկավարել,ಮುಂದಾಳಾಗಿರು 
1016,leiten::V,կառավարել,ಮುಂದಾಳಾಗಿರು 
1017,antreiben::V,շտապեցնել,ಓಡಿಸು
1018,lassen::V,ստիպել,ಮಾಡಲುಬಿಡು
1019,einladen::V,հրավիրել,ಆಹ್ವಾನಿಸು
1020,vereinigen::V,միացնել,ಒಂದಾಗು
1021,besuchen::V,այցելել,ಭೇಟಿಯಾಗು
1022,treffen::V,հանդիպել,ಸಂಧಿಸು
1023,sich versammeln::V,հավաքվել,ನೆರೆ
1024,spielen::V,խաղալ,ಆಡು
1025,singen::V,երգել,ಹಾಡು
1026,tanzen::V,պարել,ಕುಣಿ
1027,sich trennen::V,ցրվել,ಪ್ರತ್ಯೇಮಾಡು
1028,verlassen::V,լքել,ಕಳೆ
1029,retten::V,փրկել,ರಕ್ಷಿಸು
1030,bewachen::V,պահել,ಕಾಪಾಡು
1031,schützen::V,պաշտպանել,ಸಂರಕ್ಷಿಸು
1032,verteidigen::V,պաշտպանել,ಕಾಪಿಡು
1033,sich schlagen::V,կռվել,ಕಿತ್ತಾಟ
1034,schießen::V,կրակել,ಎಸೆ
1035,siegen::V,հաղթել,ಗೆಲ್ಲು
1036,ärgern::V,ձանձրացնել,ರೇಗಿಸು
1037,schlagen::V,խփել,ಹೊಡೆ
1038,treten::V,քացի տալ,ಒದೆ
1039,stechen::V,խայթել,ಚುಚ್ಚು
1040,stoßen::V,մղել,ತಳ್ಳು
1041,stehlen::V,գողանալ,ಕದಿ
1042,stören::V,խանգարել,ಕತಕು
1043,belästigen::V,անհանգստացնել,ತೊಂದರೆ
1044,verbergen::V,թաքցնել,ಮರೆಮಾಜು
1045,täuschen::V,խաբել,ಠಕ್ಕಿಸು
1046,betrügen::V,խաբել,ವಂಚಿಸು
1047,töten::V,սպանել ,ಕೊಲ್ಲು
1048,wohnen::V,բնակվել,ವಾಸಿಸು
1049,arbeiten::V,աշխատել,ಕೆಲಸ ಮಾಡು
1050,sammeln::V,հավաքել,ಸಂಚಯಿಸು
1051,pflücken::V,քաղել,ಬಿಡಿಸು
1052,jagen::V,որս անել,ಬೇಟೆಯಾಡು
