,Concept_ID,hu,se
1653,Ehemann::N,férj,кӯйй
1654,Ehemann::N,férj,ка̄ллесь
1655,Ehefrau::N,feleség,gåmma
1656,Ehefrau::N,feleség,måersie
1657,Ehefrau::N,feleség,geellege
1658,Ehefrau::N,feleség,áhkká
1659,Ehefrau::N,feleség,áhkásj
1660,Ehefrau::N,feleség,áhkká
1661,Ehefrau::N,feleség,kálgu
1662,Ehefrau::N,feleség,eemeed
1663,Ehefrau::N,feleség,ä´ǩǩ
1664,Ehefrau::N,feleség,а̄ххьк
1665,Freude::N,öröm,aavoe
1666,Freude::N,öröm,gearjoe
1667,Freude::N,öröm,ávvo
1668,Freude::N,öröm,sjålle
1669,Freude::N,öröm,illu
1670,Freude::N,öröm,iḷo
1671,Freude::N,öröm,rämm
1672,Freude::N,öröm,kuärgg
1673,Freude::N,öröm,räädast
1674,Freude::N,öröm,ро̄а̄мм
1675,Gelächter::N,nevetés,föörhkelh
1676,Gelächter::N,nevetés,boagos
1677,Gelächter::N,nevetés,tjajmos
1678,Gelächter::N,nevetés,čaibman
1679,Gelächter::N,nevetés,boagusteapmi
1680,Gelächter::N,nevetés,gávdnasat
1681,Gelächter::N,nevetés,käämmin
1682,Gelächter::N,nevetés,smiâhh
1683,Gelächter::N,nevetés,тӣшш
1684,Gelächter::N,hahotázás,föörhkelh
1685,Gelächter::N,hahotázás,boagos
1686,Gelächter::N,hahotázás,tjajmos
1687,Gelächter::N,hahotázás,čaibman
1688,Gelächter::N,hahotázás,boagusteapmi
1689,Gelächter::N,hahotázás,gávdnasat
1690,Gelächter::N,hahotázás,käämmin
1691,Gelächter::N,hahotázás,smiâhh
1692,Gelächter::N,hahotázás,тӣшш
1693,Glück::N,boldogság,læhkoe
1694,Glück::N,boldogság,ávvo
1695,Glück::N,boldogság,lihkku
1696,Glück::N,boldogság,lukko
1697,Glück::N,boldogság,uási
1698,Glück::N,boldogság,lekk
1699,Glück::N,boldogság,vuâ´ss
1700,Glück::N,boldogság,вуэссь
1701,Kummer::N,bánat,sårkoe
1702,Kummer::N,bánat,vádja
1703,Kummer::N,bánat,surggo
1704,Kummer::N,bánat,moraš
1705,Kummer::N,bánat,muurâš
1706,Kummer::N,bánat,pe´ccel
1707,Kummer::N,bánat,пэ̄джь
1708,Kummer::N,bánat,пя̄ццель
1709,Wunsch::N,óhaj,vajtele
1710,Wunsch::N,óhaj,miella
1711,Wunsch::N,óhaj,hállo
1712,Wunsch::N,óhaj,áigumuš
1713,Wunsch::N,óhaj,tuoivâ
1714,Wunsch::N,óhaj,ää´jes
1715,Wunsch::N,óhaj,ä´estõs
1716,Wunsch::N,óhaj,туввмушш
1717,Lust::N,kedv,luste
1718,Lust::N,kedv,ulla
1719,Lust::N,kedv,hibmo
1720,Lust::N,kedv,hállu
1721,Lust::N,kedv,haalu
1722,Lust::N,kedv,haall
1723,Lust::N,kedv,туввмушш
1724,Geist::N,elme,aajmoe
1725,Geist::N,elme,voejkene
1726,Geist::N,elme,vuojŋŋan
1727,Geist::N,elme,vuojŋŋanis
1728,Geist::N,elme,vuoigŋa
1729,Geist::N,elme,vuoi'ŋâ
1730,Geist::N,elme,jiõg'g
1731,Geist::N,elme,čuu´ddes
1732,Geist::N,elme,мӣлл
1733,Geist::N,elme,то̄ӆӆк
1734,Geist::N,szellem,aajmoe
1735,Geist::N,szellem,voejkene
1736,Geist::N,szellem,vuojŋŋan
1737,Geist::N,szellem,vuojŋŋanis
1738,Geist::N,szellem,vuoigŋa
1739,Geist::N,szellem,vuoi'ŋâ
1740,Geist::N,szellem,jiõg'g
1741,Geist::N,szellem,čuu´ddes
1742,Geist::N,szellem,мӣлл
1743,Geist::N,szellem,то̄ӆӆк
1744,Gedanke::N,gondolat,åssjalommes
1745,Gedanke::N,gondolat,ájádus
1746,Gedanke::N,gondolat,ussjolmis
1747,Gedanke::N,gondolat,jurdda
1748,Gedanke::N,gondolat,juurdâ
1749,Gedanke::N,gondolat,tu´mm
1750,Gedanke::N,gondolat,юрт
1751,Gedächtnis::N,emlékezet,mojhtese
1752,Gedächtnis::N,emlékezet,mujtto
1753,Gedächtnis::N,emlékezet,muitu
1754,Gedächtnis::N,emlékezet,mušto
1755,Gedächtnis::N,emlékezet,moštt
1756,Gedächtnis::N,emlékezet,мушт
1757,Gedächtnis::N,emlékezet,мӣлл
1758,Verstand::N,ész,jiermie
1759,Verstand::N,ész,goerkesh
1760,Verstand::N,ész,miella
1761,Verstand::N,ész,jiermme
1762,Verstand::N,ész,jierbmi
1763,Verstand::N,ész,fiät'tu
1764,Verstand::N,ész,toolk
1765,Verstand::N,ész,jeä´rmm
1766,Verstand::N,ész,fi´ttjõs
1767,Verstand::N,ész,мӣлл
1768,Verstand::N,ész,то̄ӆӆк
1769,Verstand::N,értelem,jiermie
1770,Verstand::N,értelem,goerkesh
1771,Verstand::N,értelem,miella
1772,Verstand::N,értelem,jiermme
1773,Verstand::N,értelem,jierbmi
1774,Verstand::N,értelem,fiät'tu
1775,Verstand::N,értelem,toolk
1776,Verstand::N,értelem,jeä´rmm
1777,Verstand::N,értelem,fi´ttjõs
1778,Verstand::N,értelem,мӣлл
1779,Verstand::N,értelem,то̄ӆӆк
1780,Sinn::N,értelem,mïele
1781,Sinn::N,értelem,våajnoe
1782,Sinn::N,értelem,sisadno
1783,Sinn::N,értelem,mierkkidus
1784,Sinn::N,értelem,mearkkašupmi
1785,Sinn::N,értelem,mēinnet
1786,Sinn::N,értelem,me'rhâšuṃe
1787,Sinn::N,értelem,mieḷâ
1788,Sinn::N,értelem,miõll
1789,Sinn::N,értelem,юрт
1790,Sinn::N,értelem,то̄ӆӆк
1791,Grund::N,ok,sjïeke
1792,Grund::N,ok,sivva
1793,Grund::N,ok,sivva
1794,Grund::N,ok,suijâ
1795,Grund::N,ok,ää´šš
1796,Grund::N,ok,а̄шшь
1797,Grund::N,alap,sjïeke
1798,Grund::N,alap,sivva
1799,Grund::N,alap,sivva
1800,Grund::N,alap,suijâ
1801,Grund::N,alap,ää´šš
1802,Grund::N,alap,а̄шшь
1803,Wahrheit::N,igaz,rïektesvoete
1804,Wahrheit::N,igaz,saetniesvoete
1805,Wahrheit::N,igaz,sádnesvuohta
1806,Wahrheit::N,igaz,duohtavuohta
1807,Wahrheit::N,igaz,tuo'tâvuotâ
1808,Wahrheit::N,igaz,tuõđâšvuõtt
1809,Wahrheit::N,igaz,зо̄абэль
1810,Wahrheit::N,igazság,rïektesvoete
1811,Wahrheit::N,igazság,saetniesvoete
1812,Wahrheit::N,igazság,sádnesvuohta
1813,Wahrheit::N,igazság,duohtavuohta
1814,Wahrheit::N,igazság,tuo'tâvuotâ
1815,Wahrheit::N,igazság,tuõđâšvuõtt
1816,Wahrheit::N,igazság,зо̄абэль
1817,Gespräch::N,beszélgetés,gaskestalleme
1818,Gespräch::N,beszélgetés,ságastibme
1819,Gespräch::N,beszélgetés,ságastallam
1820,Gespräch::N,beszélgetés,ságastallan
1821,Gespräch::N,beszélgetés,ráđ̣ádâllâm
1822,Gespräch::N,beszélgetés,мо̄а̄йнас
1823,Märchen::N,mese,heamture
1824,Märchen::N,mese,dålusj subtsas
1825,Märchen::N,mese,máinnas
1826,Märchen::N,mese,cukca
1827,Märchen::N,mese,maainâs
1828,Märchen::N,mese,maainâs
1829,Märchen::N,mese,ба̄йхьк
1830,Märchen::N,mese,мо̄а̄йнас
1831,Erzählung::N,elbeszélés,gåata
1832,Erzählung::N,elbeszélés,vaajese
1833,Erzählung::N,elbeszélés,soptsese
1834,Erzählung::N,elbeszélés,giehtto
1835,Erzählung::N,elbeszélés,mujttalus
1836,Erzählung::N,elbeszélés,muitalus
1837,Erzählung::N,elbeszélés,maainâs
1838,Erzählung::N,elbeszélés,maainâs
1839,Erzählung::N,elbeszélés,мо̄а̄йнас
1840,Nachricht::N,hír,dïjre
1841,Nachricht::N,hír,diedádus
1842,Nachricht::N,hír,diededibme
1843,Nachricht::N,hír,sáhka
1844,Nachricht::N,hír,saahâ
1845,Nachricht::N,hír,a'lmottâs
1846,Nachricht::N,hír,saakk
1847,Nachricht::N,hír,i´lmmtõs
1848,Nachricht::N,hír,со̄а̄гк
1849,Nachricht::N,híradás,dïjre
1850,Nachricht::N,híradás,diedádus
1851,Nachricht::N,híradás,diededibme
1852,Nachricht::N,híradás,sáhka
1853,Nachricht::N,híradás,saahâ
1854,Nachricht::N,híradás,a'lmottâs
1855,Nachricht::N,híradás,saakk
1856,Nachricht::N,híradás,i´lmmtõs
1857,Nachricht::N,híradás,со̄а̄гк
1858,Neuigkeit::N,újság,saernie
1859,Neuigkeit::N,újság,ådås
1860,Neuigkeit::N,újság,sáhka
1861,Neuigkeit::N,újság,sáhka
1862,Neuigkeit::N,újság,uuđâs
1863,Neuigkeit::N,újság,saakk
1864,Neuigkeit::N,újság,о̄дтс
1865,Neuigkeit::N,újság,со̄а̄гк
1866,Name::N,név,nomme
1867,Name::N,név,namma
1868,Name::N,név,namma
1869,Name::N,név,nommâ
1870,Name::N,név,nõmm
1871,Name::N,név,нэ̄мм
1872,Rätsel::N,rejtvény,mojnestimmie
1873,Rätsel::N,rejtvény,árvvádus
1874,Rätsel::N,rejtvény,árvádus
1875,Rätsel::N,rejtvény,arvâdâs
1876,Rätsel::N,rejtvény,a´rvvtõs
1877,Rätsel::N,rejtvény,а̄ррьв
1878,Rede::N,beszéd,håaleme
1879,Rede::N,beszéd,hålla
1880,Rede::N,beszéd,sáhka
1881,Rede::N,beszéd,hástu
1882,Rede::N,beszéd,са̄ррнмушш
1883,Rede::N,szónoklat,håaleme
1884,Rede::N,szónoklat,hålla
1885,Rede::N,szónoklat,sáhka
1886,Rede::N,szónoklat,hástu
1887,Rede::N,szónoklat,са̄ррнмушш
1888,Sprache::N,nyelv,gïele
1889,Sprache::N,nyelv,giella
1890,Sprache::N,nyelv,giella
1891,Sprache::N,nyelv,kieḷâ
1892,Sprache::N,nyelv,ǩiõll
1893,Sprache::N,nyelv,кӣлл
1894,Stimme::N,hang,tjoeje
1895,Stimme::N,hang,jiedna
1896,Stimme::N,hang,giella
1897,Stimme::N,hang,jietna
1898,Stimme::N,hang,jieṇâ
1899,Stimme::N,hang,jiõnn
1900,Stimme::N,hang,ӣнн
1901,Wort::N,szó,baakoe
1902,Wort::N,szó,báhko
1903,Wort::N,szó,sátni
1904,Wort::N,szó,pááhu
1905,Wort::N,szó,sää´nn
1906,Wort::N,szó,са̄ннҍ
1907,Zeichen::N,jel,væhta
1908,Zeichen::N,jel,mærkka
1909,Zeichen::N,jel,mearka
1910,Zeichen::N,jel,merkkâ
1911,Zeichen::N,jel,meârkk
1912,Zeichen::N,jel,тӣххт
1913,Ruf::N,kiáltás,ruodja
1914,Ruf::N,kiáltás,tjuorvas
1915,Ruf::N,kiáltás,čurvestat
1916,Ruf::N,kiáltás,koččom
1917,Ruf::N,kiáltás,pákkum
1918,Ruf::N,kiáltás,čuârvvmoš
1919,Lärm::N,zaj,stujmie
1920,Lärm::N,zaj,juhtsa
1921,Lärm::N,zaj,šlápma
1922,Lärm::N,zaj,ruojâ
1923,Lärm::N,zaj,šlaaṃâ
1924,Lärm::N,zaj,šuumm'mõš
1925,Lärm::N,zaj,шэҏҏ
1926,Lärm::N,zaj,ё̄афф
1927,Laut::N,hang,tjoeje
1928,Laut::N,hang,jiedna
1929,Laut::N,hang,jietna
1930,Laut::N,hang,jieṇâ
1931,Laut::N,hang,jiõnn
1932,Laut::N,hang,ӣнн
1933,Ton::N,hang,tjoeje
1934,Ton::N,hang,tåvnnå
1935,Ton::N,hang,tjuodja
1936,Ton::N,hang,šuokŋa
1937,Ton::N,hang,nuot'tâ
1938,Ton::N,hang,suõmm
1939,Ton::N,hang,ӣнн
1940,Lied::N,dal,laavloe
1941,Lied::N,dal,lávla
1942,Lied::N,dal,lávlla
1943,Lied::N,dal,laavlâ
1944,Lied::N,dal,laaul
1945,Lied::N,dal,ла̄ввл
1946,Lied::N,ének,laavloe
1947,Lied::N,ének,lávla
1948,Lied::N,ének,lávlla
1949,Lied::N,ének,laavlâ
1950,Lied::N,ének,laaul
1951,Lied::N,ének,ла̄ввл
1952,Ruhe::N,csend,frïere
1953,Ruhe::N,csend,raeffie
1954,Ruhe::N,csend,vuojŋadibme
1955,Ruhe::N,csend,vuojŋadallam
1956,Ruhe::N,csend,ráfi
1957,Ruhe::N,csend,máššu
1958,Ruhe::N,csend,vuo'iŋâstus
1959,Ruhe::N,csend,ráávhu
1960,Ruhe::N,csend,rääuh
1961,Ruhe::N,csend,vuâŋŋmõš
1962,Ruhe::N,csend,юэв
1963,Ruhe::N,csend,вуэӈӈмушш
1964,Ruhe::N,nyugalom,frïere
1965,Ruhe::N,nyugalom,raeffie
1966,Ruhe::N,nyugalom,vuojŋadibme
1967,Ruhe::N,nyugalom,vuojŋadallam
1968,Ruhe::N,nyugalom,ráfi
1969,Ruhe::N,nyugalom,máššu
1970,Ruhe::N,nyugalom,vuo'iŋâstus
1971,Ruhe::N,nyugalom,ráávhu
1972,Ruhe::N,nyugalom,rääuh
1973,Ruhe::N,nyugalom,vuâŋŋmõš
1974,Ruhe::N,nyugalom,юэв
1975,Ruhe::N,nyugalom,вуэӈӈмушш
1976,Leute::N,emberek,aalmoge
1977,Leute::N,emberek,ulmutja
1978,Leute::N,emberek,álbmot
1979,Leute::N,emberek,viehâ
1980,Leute::N,emberek,aalmi
1981,Leute::N,emberek,о̄ллмэ
1982,Volk::N,nép,aalmoge
1983,Volk::N,nép,álmmuk
1984,Volk::N,nép,fuolkke
1985,Volk::N,nép,álbmot
1986,Volk::N,nép,aalmug
1987,Volk::N,nép,aalmi
1988,Volk::N,nép,нарэдт
1989,Arbeit::N,dolog,barkoe
1990,Arbeit::N,dolog,barggo
1991,Arbeit::N,dolog,rahtjam
1992,Arbeit::N,dolog,bargu
1993,Arbeit::N,dolog,pargo
1994,Arbeit::N,dolog,tyej̣i
1995,Arbeit::N,dolog,likk
1996,Arbeit::N,dolog,tue´jj
1997,Arbeit::N,dolog,лыххк
1998,Gast::N,vendég,guessie
1999,Gast::N,vendég,guosse
2000,Gast::N,vendég,guossi
2001,Gast::N,vendég,kyes'si
2002,Gast::N,vendég,kue´s's
2003,Gast::N,vendég,кӯссь
2004,Geschenk::N,ajándék,daevere
2005,Geschenk::N,ajándék,sjielege
2006,Geschenk::N,ajándék,vadda
2007,Geschenk::N,ajándék,vattáldahka
2008,Geschenk::N,ajándék,skeaŋka
2009,Geschenk::N,ajándék,adaldâh
2010,Geschenk::N,ajándék,sǩiâŋkk
2011,Geschenk::N,ajándék,тӯмаш
2012,Spiel::N,játék,spïele
2013,Spiel::N,játék,stååkedimmie
2014,Spiel::N,játék,spella
2015,Spiel::N,játék,stoagos
2016,Spiel::N,játék,speallu
2017,Spiel::N,játék,leikkâ
2018,Spiel::N,játék,siõrr
2019,Spiel::N,játék,сӣрр
2020,Gesellschaft::N,társaság,sïelte
2021,Gesellschaft::N,társaság,rádnastallam
2022,Gesellschaft::N,társaság,searvi
2023,Gesellschaft::N,társaság,servi
2024,Gesellschaft::N,társaság,seä´brr
2025,Gesellschaft::N,társaság,се̄ббр
2026,Hilfe::N,segítség,viehkie
2027,Hilfe::N,segítség,viehkke
2028,Hilfe::N,segítség,veahkki
2029,Hilfe::N,segítség,iše
2030,Hilfe::N,segítség,veä´ǩ'ǩ
2031,Hilfe::N,segítség,ве̄ххьк
2032,Freund::N,barát,voelpe
2033,Freund::N,barát,ráddna
2034,Freund::N,barát,venak
2035,Freund::N,barát,ustit
2036,Freund::N,barát,verdde
2037,Freund::N,barát,veerdi
2038,Freund::N,barát,na´zvan
2039,Freund::N,barát,ка̄ннҌц
2040,Kamerad::N,társ,guejmie
2041,Kamerad::N,társ,ráddna
2042,Kamerad::N,társ,guojmme
2043,Kamerad::N,társ,guoibmi
2044,Kamerad::N,társ,kyei'mi
2045,Kamerad::N,társ,taaurõš
2046,Kamerad::N,társ,то̄а̄врэшш
2047,Angelegenheit::N,ügy,aate
2048,Angelegenheit::N,ügy,saake
2049,Angelegenheit::N,ügy,ássje
2050,Angelegenheit::N,ügy,ášši
2051,Angelegenheit::N,ügy,äšši
2052,Angelegenheit::N,ügy,ä´šš
2053,Angelegenheit::N,ügy,тӯйй
2054,Anzahl::N,szám,taale
2055,Anzahl::N,szám,låhkoe
2056,Anzahl::N,szám,låhko
2057,Anzahl::N,szám,mierre
2058,Anzahl::N,szám,mearri
2059,Anzahl::N,szám,lohkomearra
2060,Anzahl::N,szám,meeṛi
2061,Anzahl::N,szám,mie´rr
2062,Anzahl::N,szám,чӣссел
2063,Art::N,faj,aarhte
2064,Art::N,faj,sládja
2065,Art::N,faj,tjærdda
2066,Art::N,faj,čearda
2067,Art::N,faj,šlaaj̣â
2068,Art::N,faj,nää´ll
2069,Art::N,faj,на̄лль
2070,Art::N,fajta,aarhte
2071,Art::N,fajta,sládja
2072,Art::N,fajta,tjærdda
2073,Art::N,fajta,čearda
2074,Art::N,fajta,šlaaj̣â
2075,Art::N,fajta,nää´ll
2076,Art::N,fajta,на̄лль
2077,Stück::N,darab,bæhta
2078,Stück::N,darab,biehkie
2079,Stück::N,darab,biehkke
2080,Stück::N,darab,bihttá
2081,Stück::N,darab,pittá
2082,Stück::N,darab,káppálâh
2083,Stück::N,darab,ku´sǩǩ
2084,Stück::N,darab,кусськ
2085,Teil::N,rész,stuhtje
2086,Teil::N,rész,oasse
2087,Teil::N,rész,bielle
2088,Teil::N,rész,guovllo
2089,Teil::N,rész,oassi
2090,Teil::N,rész,bihttá
2091,Teil::N,rész,uási
2092,Teil::N,rész,vuâ´ss
2093,Teil::N,rész,pie´ǩ'ǩ
2094,Teil::N,rész,кусськ
2095,Hälfte::N,fél,lehkie
2096,Hälfte::N,fél,lahkke
2097,Hälfte::N,fél,bealli
2098,Hälfte::N,fél,peeḷi
2099,Hälfte::N,fél,lâ´ǩǩ
2100,Hälfte::N,fél,pie´ll
2101,Hälfte::N,fél,пе̄лль
2102,Kreis::N,kör,rïngke
2103,Kreis::N,kör,gievlle
2104,Kreis::N,kör,gierdu
2105,Kreis::N,kör,riggee
2106,Kreis::N,kör,kruugg
2107,Kreis::N,kör,круг
2108,Kreuz::N,kereszt,kroesse
2109,Kreuz::N,kereszt,ruossa
2110,Kreuz::N,kereszt,rista
2111,Kreuz::N,kereszt,ristâ
2112,Kreuz::N,kereszt,ristt
2113,Kreuz::N,kereszt,рысст
2114,Linie::N,vonal,sïeve
2115,Linie::N,vonal,linnja
2116,Linie::N,vonal,linjá
2117,Linie::N,vonal,linnjá
2118,Linie::N,vonal,njuálgus
2119,Linie::N,vonal,certldõk
2120,Linie::N,vonal,це̄кесь
2121,Strich::N,vonás,sïeve
2122,Strich::N,vonás,sáhtso
2123,Strich::N,vonás,sárggis
2124,Strich::N,vonás,čálástâh
2125,Strich::N,vonás,certldõk
2126,Strich::N,vonás,ця̄кас
2127,Strich::N,vonás,це̄кесь
2128,Abstand::N,köz,gåhkoe
2129,Abstand::N,köz,gåhkaldahke
2130,Abstand::N,köz,lahka
2131,Abstand::N,köz,gasska
2132,Abstand::N,köz,gaska
2133,Abstand::N,köz,koskâ
2134,Abstand::N,köz,kõskk
2135,Abstand::N,köz,кэ̄сск
2136,Entfernung::N,távolság,gåhkoe
2137,Entfernung::N,távolság,gåhkaldahke
2138,Entfernung::N,távolság,gasska
2139,Entfernung::N,távolság,mælggat
2140,Entfernung::N,távolság,gaska
2141,Entfernung::N,távolság,mátkegaska
2142,Entfernung::N,távolság,koskâ
2143,Entfernung::N,távolság,kõskk
2144,Entfernung::N,távolság,jäämkõskk
2145,Entfernung::N,távolság,кэ̄сск
2146,Gegend::N,táj,haerie
2147,Gegend::N,táj,guovvlo
2148,Gegend::N,táj,bájkke
2149,Gegend::N,táj,guovlu
2150,Gegend::N,táj,duovdda
2151,Gegend::N,táj,kuáv'lu
2152,Gegend::N,táj,vu´vdd
2153,Gegend::N,táj,па̄йхьк
2154,Gegend::N,vidék,haerie
2155,Gegend::N,vidék,guovvlo
2156,Gegend::N,vidék,bájkke
2157,Gegend::N,vidék,guovlu
2158,Gegend::N,vidék,duovdda
2159,Gegend::N,vidék,kuáv'lu
2160,Gegend::N,vidék,vu´vdd
2161,Gegend::N,vidék,па̄йхьк
2162,Platz::N,hely,sijjie
2163,Platz::N,hely,sadje
2164,Platz::N,hely,sadji
2165,Platz::N,hely,tááḷu
2166,Platz::N,hely,tääll
2167,Platz::N,hely,сайй
2168,Ort::N,hely,sijjie
2169,Ort::N,hely,bájkke
2170,Ort::N,hely,sadje
2171,Ort::N,hely,báiki
2172,Ort::N,hely,päikki
2173,Ort::N,hely,pâi´ǩǩ
2174,Ort::N,hely,сайй
2175,Ort::N,hely,па̄йхьк
2176,Seite::N,fél,bielie
2177,Seite::N,fél,sijddo
2178,Seite::N,fél,bealli
2179,Seite::N,fél,ertti
2180,Seite::N,fél,jeä´rtt
2181,Seite::N,fél,пе̄лль
2182,Seite::N,fél,е̄ммьне
2183,Seite::N,oldal,bielie
2184,Seite::N,oldal,sijddo
2185,Seite::N,oldal,bealli
2186,Seite::N,oldal,ertti
2187,Seite::N,oldal,jeä´rtt
2188,Seite::N,oldal,пе̄лль
2189,Seite::N,oldal,е̄ммьне
2190,Mitte::N,közép,gaske
2191,Mitte::N,közép,jarnge
2192,Mitte::N,közép,gasska
2193,Mitte::N,közép,guovddaš
2194,Mitte::N,közép,gaskamuddu
2195,Mitte::N,közép,koskâ
2196,Mitte::N,közép,kõskk
2197,Mitte::N,közép,кэ̄сск
2198,Gegenstand::N,tárgy,daevere
2199,Gegenstand::N,tárgy,oabme
2200,Gegenstand::N,tárgy,gávnne
2201,Gegenstand::N,tárgy,bierggas
2202,Gegenstand::N,tárgy,ettâ
2203,Gegenstand::N,tárgy,kápulâh
2204,Gegenstand::N,tárgy,käu´nn
2205,Gegenstand::N,tárgy,ка̄ввьн
2206,Sache::N,dolog,aate
2207,Sache::N,dolog,saake
2208,Sache::N,dolog,ássje
2209,Sache::N,dolog,ášši
2210,Sache::N,dolog,äšši
2211,Sache::N,dolog,ä´šš
2212,Sache::N,dolog,ве̄шш
2213,Rand::N,szél,raedtie
2214,Rand::N,szél,rabdda
2215,Rand::N,szél,ravda
2216,Rand::N,szél,robdâ
2217,Rand::N,szél,čårr
2218,Rand::N,szél,ruõbdd
2219,Rand::N,szél,рӯммт
2220,Rand::N,szél,ре̄ввьн
2221,Rand::N,perem,raedtie
2222,Rand::N,perem,rabdda
2223,Rand::N,perem,ravda
2224,Rand::N,perem,robdâ
2225,Rand::N,perem,čårr
2226,Rand::N,perem,ruõbdd
2227,Rand::N,perem,рӯммт
2228,Rand::N,perem,ре̄ввьн
2229,Rand::N,szegély,raedtie
2230,Rand::N,szegély,rabdda
2231,Rand::N,szegély,ravda
2232,Rand::N,szegély,robdâ
2233,Rand::N,szegély,čårr
2234,Rand::N,szegély,ruõbdd
2235,Rand::N,szegély,рӯммт
2236,Rand::N,szegély,ре̄ввьн
2237,Kante::N,él,raedtie
2238,Kante::N,él,rabdda
2239,Kante::N,él,ravda
2240,Kante::N,él,robdâ
2241,Kante::N,él,å´rdd
2242,Kante::N,él,ruõbdd
2243,Kante::N,él,рӯммт
2244,Kante::N,él,ре̄ввьн
2245,Ecke::N,sarok,roene
2246,Ecke::N,sarok,kråane
2247,Ecke::N,sarok,náhpo
2248,Ecke::N,sarok,nusske
2249,Ecke::N,sarok,nurki
2250,Ecke::N,sarok,čiehka
2251,Ecke::N,sarok,čiehâ
2252,Ecke::N,sarok,čiõkk
2253,Ecke::N,sarok,suåp'p
2254,Ecke::N,sarok,уггл
2255,Ecke::N,szöglet,roene
2256,Ecke::N,szöglet,kråane
2257,Ecke::N,szöglet,náhpo
2258,Ecke::N,szöglet,nusske
2259,Ecke::N,szöglet,nurki
2260,Ecke::N,szöglet,čiehka
2261,Ecke::N,szöglet,čiehâ
2262,Ecke::N,szöglet,čiõkk
2263,Ecke::N,szöglet,suåp'p
2264,Ecke::N,szöglet,уггл
2265,Spitze::N,csúcs,gietjie
2266,Spitze::N,csúcs,snjuhtje
2267,Spitze::N,csúcs,gihttje
2268,Spitze::N,csúcs,geahči
2269,Spitze::N,csúcs,picci
2270,Spitze::N,csúcs,keeči
2271,Spitze::N,csúcs,ǩie´čč
2272,Spitze::N,csúcs,кя̄женч
2273,Ende::N,vég,gietjie
2274,Ende::N,vég,giehtje
2275,Ende::N,vég,geahči
2276,Ende::N,vég,keeči
2277,Ende::N,vég,puäš'š
2278,Ende::N,vég,ке̄джь
2279,Loch::N,lyuk,raejkie
2280,Loch::N,lyuk,rájgge
2281,Loch::N,lyuk,ráigi
2282,Loch::N,lyuk,räigi
2283,Loch::N,lyuk,loikk
2284,Loch::N,lyuk,râi´ǧǧ
2285,Loch::N,lyuk,ра̄ййк
2286,Winkel::N,szög,skaavhte
2287,Winkel::N,szög,tjiehka
2288,Winkel::N,szög,soahppa
2289,Winkel::N,szög,čiehka
2290,Winkel::N,szög,sogge
2291,Winkel::N,szög,suåp'p
2292,Winkel::N,szög,уггл
2293,Muster::N,minta,goere
2294,Muster::N,minta,girjja
2295,Muster::N,minta,girjjit
2296,Muster::N,minta,kovos
2297,Muster::N,minta,кыррьй
2298,Muster::N,minta,кырьйнесс
2299,Größe::N,nagyság,ståaroe
2300,Größe::N,nagyság,stuorrudahka
2301,Größe::N,nagyság,stūrrodat
2302,Größe::N,nagyság,mahtodat
2303,Größe::N,nagyság,allodat
2304,Größe::N,nagyság,stuá'ṛudâh
2305,Größe::N,nagyság,роаӈӈьк
2306,Länge::N,hossz,gåhkoe
2307,Länge::N,hossz,guhkkudahka
2308,Länge::N,hossz,guhkkodat
2309,Länge::N,hossz,kukkodâh
2310,Länge::N,hossz,õllâdvuõtt
2311,Länge::N,hossz,куххьквӯдт
2312,Länge::N,hosszúság,gåhkoe
2313,Länge::N,hosszúság,guhkkudahka
2314,Länge::N,hosszúság,guhkkodat
2315,Länge::N,hosszúság,kukkodâh
2316,Länge::N,hosszúság,õllâdvuõtt
2317,Länge::N,hosszúság,куххьквӯдт
2318,Höhe::N,magasság,jalloe
2319,Höhe::N,magasság,jalladahke
2320,Höhe::N,magasság,alludahka
2321,Höhe::N,magasság,allatvuohta
2322,Höhe::N,magasság,allodat
2323,Höhe::N,magasság,aḷodâh
2324,Höhe::N,magasság,âlladvuõtt
2325,Höhe::N,magasság,э̄ллвӯдт
2326,Gewicht::N,súly,leavloe
2327,Gewicht::N,súly,dædda
2328,Gewicht::N,súly,låssudahka
2329,Gewicht::N,súly,deaddu
2330,Gewicht::N,súly,tiäd'du
2331,Gewicht::N,súly,teäd'd
2332,Gewicht::N,súly,тя̄ннт
2333,Gewicht::N,súly,вӣссь
2334,Menge::N,sokaság,mierie
2335,Menge::N,sokaság,ållo
2336,Menge::N,sokaság,mearri
2337,Menge::N,sokaság,doahkki
2338,Menge::N,sokaság,meeṛi
2339,Menge::N,sokaság,tukk
2340,Menge::N,sokaság,mie´rr
2341,Menge::N,sokaság,туххк
2342,Menge::N,sokaság,ла̄ннҍт
2343,Menge::N,mennyiség,mierie
2344,Menge::N,mennyiség,ållo
2345,Menge::N,mennyiség,mearri
2346,Menge::N,mennyiség,doahkki
2347,Menge::N,mennyiség,meeṛi
2348,Menge::N,mennyiség,tukk
2349,Menge::N,mennyiség,mie´rr
2350,Menge::N,mennyiség,туххк
2351,Menge::N,mennyiség,ла̄ннҍт
2352,Haufen::N,halom,deava
2353,Haufen::N,halom,håevkie
2354,Haufen::N,halom,hårre
2355,Haufen::N,halom,látna
2356,Haufen::N,halom,laaṇâ
2357,Haufen::N,halom,laađđ
2358,Haufen::N,halom,поанн
