,Concept_ID,da,lv
825,Beutel::N,pose,мешӧк
826,Beutel::N,pose,kule
827,Beutel::N,pose,maisiņš
828,Bündel::N,bylt,кӧртӧд
829,Bündel::N,bylt,sainis
830,Bündel::N,bundt,кӧртӧд
831,Bündel::N,bundt,sainis
832,Tasche::N,taske,сумка
833,Tasche::N,taske,soma
834,Eimer::N,spand,ведра
835,Eimer::N,spand,spainis
836,Deckel::N,låg,пӧдан
837,Deckel::N,låg,тупкӧд
838,Deckel::N,låg,vāks
839,Geschirr::N,husgeråd,дозмук
840,Geschirr::N,husgeråd,тасьті-пань
841,Geschirr::N,husgeråd,trauki
842,Sack::N,sæk,мешӧк
843,Sack::N,sæk,maiss
844,Tasse::N,kop,бекар
845,Tasse::N,kop,тасьті
846,Tasse::N,kop,tase
847,Topf::N,gryde,гырнич
848,Topf::N,gryde,pods
849,Kessel::N,kedel,пӧрт
850,Kessel::N,kedel,katls
851,Essen::N,måltid,сёйӧм
852,Essen::N,måltid,ēdiens
853,Nahrung::N,mad,сёян
854,Nahrung::N,mad,barība
855,Nahrung::N,næring,сёян
856,Nahrung::N,næring,barība
857,Speise::N,ret,сёян
858,Speise::N,ret,сёянтор
859,Speise::N,ret,ēdiens
860,Fleisch::N,kød,яй
861,Fleisch::N,kød,gaļa
862,Getreide::N,korn,нянь
863,Getreide::N,korn,labība
864,Brei::N,grød,рок
865,Brei::N,grød,putra
866,Brei::N,grød,biezenis
867,Brot::N,brød,нянь
868,Brot::N,brød,maize
869,Scheibe::N,skive,шӧрӧм
870,Scheibe::N,skive,чӧлан
871,Scheibe::N,skive,šķēle
872,Scheibe::N,skive,rieciens
873,Fett::N,fedt,гос
874,Fett::N,fedt,тшог
875,Fett::N,fedt,tauki
876,Butter::N,smør,вый
877,Butter::N,smør,sviests
878,Öl::N,olie,вый
879,Öl::N,olie,eļļa
880,Salz::N,salt,сов
881,Salz::N,salt,sāls
882,Suppe::N,suppe,шыд
883,Suppe::N,suppe,zupa
884,Honig::N,honning,ма
885,Honig::N,honning,medus
886,Milch::N,mælk,йӧв
887,Milch::N,mælk,piens
888,Tee::N,te,чай
889,Tee::N,te,tēja
890,Leder::N,skind,ку
891,Leder::N,skind,āda
892,Wolle::N,uld,вурун
893,Wolle::N,uld,vilna
894,Stoff::N,stof,дӧра
895,Stoff::N,stof,drāna
896,Stoff::N,stof,audums
897,Nadel::N,nål,ем
898,Nadel::N,nål,adata
899,Faden::N,tråd,сунис
900,Faden::N,tråd,diegs
901,Faden::N,tråd,pavediens
902,Knopf::N,knap,кизь
903,Knopf::N,knap,poga
904,Knoten::N,knude,гӧрӧд
905,Knoten::N,knude,mezgls
906,Farbe::N,farve,краска
907,Farbe::N,farve,вап
908,Farbe::N,farve,krāsa
909,Kleidung::N,påklædning,паськӧм
910,Kleidung::N,påklædning,tērps
911,Kleidung::N,påklædning,drēbes
912,Hemd::N,skjorte,дӧрӧм
913,Hemd::N,skjorte,krekls
914,Kragen::N,krave,воротник
915,Kragen::N,krave,apkakle
916,Ärmel::N,ærme,сос
917,Ärmel::N,ærme,piedurkne
918,Hose::N,bukser,гач
919,Hose::N,bukser,bikses
920,Gürtel::N,bælte,вӧнь
921,Gürtel::N,bælte,josta
922,Mütze::N,hue,шапка
923,Mütze::N,hue,cepure
924,Schuh::N,sko,башмак
925,Schuh::N,sko,ботинки
926,Schuh::N,sko,kurpe
927,Stiefel::N,støvle,сапӧг
928,Stiefel::N,støvle,zābaks
929,Ring::N,ring,кытш
930,Ring::N,ring,gredzens
931,Band::N,bånd,лента
932,Band::N,bånd,вундас
933,Band::N,bånd,lente
934,Kamm::N,kam,сынан
935,Kamm::N,kam,ķemme
936,Spiegel::N,spejl,рӧмпӧштан
937,Spiegel::N,spejl,spogulis
938,Riemen::N,rem,тасма
939,Riemen::N,rem,siksna
940,Schnur::N,snor,гез
941,Schnur::N,snor,aukla
942,Leine::N,snor,юргез
943,Leine::N,snor,saite
944,Decke::N,tæppe,эшкын
945,Decke::N,tæppe,шебрас
946,Decke::N,tæppe,sega
947,Kissen::N,pude,юрлӧс
948,Kissen::N,pude,spilvens
949,Tuch::N,sjaltørklæde,чышъян
950,Tuch::N,sjaltørklæde,vadmala
951,Handtuch::N,håndklæde,ки чышкӧд
952,Handtuch::N,håndklæde,кизьчышъян
953,Handtuch::N,håndklæde,dvielis
954,Kraft::N,kraft,этш
955,Kraft::N,kraft,эбӧс
956,Kraft::N,kraft,spēks
957,Stärke::N,styrke,ёнлун
958,Stärke::N,styrke,чорыдлун
959,Stärke::N,styrke,stiprums
960,Gesundheit::N,sundhed,дзоньвидзалун
961,Gesundheit::N,sundhed,veselība
962,Krankheit::N,sygdom,висьӧм
963,Krankheit::N,sygdom,slimība
964,Schmerz::N,smerte,висьӧм
965,Schmerz::N,smerte,sāpes
966,Wunde::N,sår,дой
967,Wunde::N,sår,brūce
968,Wunde::N,sår,jēlums
969,Fieber::N,feber,жар
970,Fieber::N,feber,drudzis
971,Fieber::N,feber,karstums
972,Arznei::N,medicin,лекарство
973,Arznei::N,medicin,зелля
974,Arznei::N,medicin,zāles
975,Arznei::N,medicin,medikaments
976,Arznei::N,lægemiddel,лекарство
977,Arznei::N,lægemiddel,зелля
978,Arznei::N,lægemiddel,zāles
979,Arznei::N,lægemiddel,medikaments
980,Brücke::N,bro,пос
981,Brücke::N,bro,tilts
982,Brunnen::N,brønd,юкмӧс
983,Brunnen::N,brønd,aka
984,Weide::N,græsgang,пӧскӧтина
985,Weide::N,græsgang,ganības
986,Pfad::N,sti,туй
987,Pfad::N,sti,кыснан
988,Pfad::N,sti,taka
989,Weg::N,vej,туй
990,Weg::N,vej,ceļš
991,Straße::N,gade,туй
992,Straße::N,gade,iela
993,Dorf::N,landsby,сикт
994,Dorf::N,landsby,ciems
995,Stadt::N,by,кар
996,Stadt::N,by,pilsēta
997,Brief::N,brev,письмӧ
998,Brief::N,brev,vēstule
999,Buch::N,bog,небӧг
1000,Buch::N,bog,grāmata
1001,Buchstabe::N,bogstav,шыпас
1002,Buchstabe::N,bogstav,burts
1003,Zeitung::N,avis,газет
1004,Zeitung::N,avis,avīze
1005,Zeitung::N,avis,laikraksts
1006,Leben::N,liv,лов
1007,Leben::N,liv,олӧм
1008,Leben::N,liv,dzīve
1009,Tod::N,død,кулӧм
1010,Tod::N,død,nāve
1011,Grab::N,grav,гу
1012,Grab::N,grav,kaps
1013,Kirche::N,kirke,вичко
1014,Kirche::N,kirke,baznīca
1015,Sünde::N,synd,мыж
1016,Sünde::N,synd,grēks
1017,Gott::N,gud,ен
1018,Gott::N,gud,dievs
1019,Arbeiter::N,arbejder,уджалысь
1020,Arbeiter::N,arbejder,strādnieks
1021,Chef::N,chef,юралысь
1022,Chef::N,chef,веськӧдлысь
1023,Chef::N,chef,šefs
1024,Chef::N,chef,vadītajs
1025,Chef::N,chef,priekšnieks
1026,Meister::N,mester,вӧчысь
1027,Meister::N,mester,meistars
1028,Arzt::N,læge,врач
1029,Arzt::N,læge,бурдӧдысь
1030,Arzt::N,læge,ārsts
1031,Lehrer::N,lærer,велӧдысь
1032,Lehrer::N,lærer,skolotājs
1033,Geld::N,penge,сьӧм
1034,Geld::N,penge,nauda
1035,Geschäft::N,forretning,удж
1036,Geschäft::N,forretning,bizness
1037,Geschäft::N,forretning,darījums
1038,Laden::N,butik,вузасянін
1039,Laden::N,butik,bode
1040,Laden::N,butik,veikals
1041,Laden::N,forretning,вузасянін
1042,Laden::N,forretning,bode
1043,Laden::N,forretning,veikals
1044,Preis::N,pris,дон
1045,Preis::N,pris,cena
1046,Ware::N,vare,тӧвар
1047,Ware::N,vare,prece
1048,Nutzen::N,nytte,воӧм
1049,Nutzen::N,nytte,выгӧда
1050,Nutzen::N,nytte,labums
1051,Reichtum::N,rigdom,озырлун
1052,Reichtum::N,rigdom,bagātība
1053,Welt::N,verden,енкӧла
1054,Welt::N,verden,pasaule
1055,Land::N,land,му
1056,Land::N,land,zeme
1057,Staat::N,stat,канму
1058,Staat::N,stat,государство
1059,Staat::N,stat,valsts
1060,König::N,konge,кан
1061,König::N,konge,ķēniņš
1062,König::N,konge,karalis
1063,Macht::N,magt,каналӧм
1064,Macht::N,magt,vara
1065,Grenze::N,grænse,су
1066,Grenze::N,grænse,суйӧр
1067,Grenze::N,grænse,robeža
1068,Krieg::N,krig,ожман
1069,Krieg::N,krig,karš
1070,Feind::N,fjende,враг
1071,Feind::N,fjende,вӧрӧг
1072,Feind::N,fjende,ienaidnieks
1073,Gewalt::N,vold,мырдöналöм
1074,Gewalt::N,vold,vara
1075,Gewalt::N,vold,vardarbība
1076,Kampf::N,kamp,вермасьӧм
1077,Kampf::N,kamp,cīņa
1078,Bogen[Waffe]::N,bue,ньӧввуж
1079,Bogen[Waffe]::N,bue,loks
1080,Pfeil::N,pil,ньӧв
1081,Pfeil::N,pil,bulta
1082,Gewehr::N,gevær,пишшаль
1083,Gewehr::N,gevær,šautene
1084,Fehler::N,fejl,сорсьӧм
1085,Fehler::N,fejl,дзугсьӧм
1086,Fehler::N,fejl,kļūda
1087,Lüge::N,løgn,пӧръясьӧм
1088,Lüge::N,løgn,ылӧдлӧм
1089,Lüge::N,løgn,meli
1090,Schaden::N,skade,лёк
1091,Schaden::N,skade,изъян
1092,Schaden::N,skade,пакӧсьт
1093,Schaden::N,skade,bojājums
1094,Schaden::N,skade,kaitējums
1095,Unglück::N,uheld,шог
1096,Unglück::N,uheld,kļūme
1097,Unglück::N,uheld,klizma
1098,Unglück::N,uheld,nelaime
1099,Unglück::N,ulykke,шог
1100,Unglück::N,ulykke,kļūme
1101,Unglück::N,ulykke,klizma
1102,Unglück::N,ulykke,nelaime
1103,Schuld::N,skyld,мыж
1104,Schuld::N,skyld,vaina
1105,Alter::N,alder,арлыд
1106,Alter::N,alder,vecums
1107,Schluss::N,slut,пом
1108,Schluss::N,slut,beigas
1109,Schluss::N,slutning,пом
1110,Schluss::N,slutning,beigas
1111,Zeit::N,tid,кад
1112,Zeit::N,tid,laiks
1113,Tag::N,dag,лун
1114,Tag::N,dag,diena
1115,Morgen::N,morgen,асыв
1116,Morgen::N,morgen,rīts
1117,Mittag::N,middag,лун шӧр
1118,Mittag::N,middag,pusdiena
1119,Abend::N,aften,рыт
1120,Abend::N,aften,vakars
1121,Nacht::N,nat,вой
1122,Nacht::N,nat,nakts
1123,Woche::N,uge,вежон
1124,Woche::N,uge,nedēļa
1125,Monat::N,måned,тӧлысь
1126,Monat::N,måned,mēnesis
1127,Jahr::N,år,во
1128,Jahr::N,år,gads
1129,Frühling::N,forår,тулыс
1130,Frühling::N,forår,pavasaris
1131,Sommer::N,sommer,гожӧм
1132,Sommer::N,sommer,vasara
1133,Herbst::N,efterår,ар
1134,Herbst::N,efterår,rudens
1135,Winter::N,vinter,тӧв
1136,Winter::N,vinter,ziema
1137,Januar::N,januar,тӧв шӧр
1138,Januar::N,januar,janvāris
1139,Februar::N,februar,урасьӧм
1140,Februar::N,februar,februāris
1141,März::N,marts,рака
1142,März::N,marts,marts
1143,April::N,april,кос му
1144,April::N,april,aprīlis
1145,Mai::N,maj,ода-кора
1146,Mai::N,maj,maijs
1147,Juni::N,juni,лӧддза-номъя
1148,Juni::N,juni,jūnijs
1149,Juli::N,juli,сора
1150,Juli::N,juli,jūlijs
1151,August::N,august,моз
1152,August::N,august,augusts
1153,September::N,september,кӧч
1154,September::N,september,septembris
1155,Oktober::N,oktober,йирым
1156,Oktober::N,oktober,oktobris
1157,November::N,november,вӧльгым
1158,November::N,november,novembris
1159,Dezember::N,december,ӧшым
1160,Dezember::N,december,decembris
1161,Montag::N,mandag,выльлун
1162,Montag::N,mandag,pirmdiena
1163,Dienstag::N,tirsdag,воторник
1164,Dienstag::N,tirsdag,otrdiena
1165,Mittwoch::N,onsdag,середа
1166,Mittwoch::N,onsdag,trešdiena
1167,Donnerstag::N,torsdag,четверг
1168,Donnerstag::N,torsdag,ceturtdiena
1169,Freitag::N,fredag,пекнича
1170,Freitag::N,fredag,piektdiena
1171,Samstag::N,lørdag,субӧта
1172,Samstag::N,lørdag,sestdiena
1173,Sonntag::N,søndag,вӧскресенньӧ
1174,Sonntag::N,søndag,svētdiena
1175,groß::A,stor,ыджыд
1176,groß::A,stor,dižs
1177,groß::A,stor,liels
1178,klein::A,lille,ичӧт
1179,klein::A,lille,mazs
1180,lang::A,lang,кузь
1181,lang::A,lang,garš
1182,kurz::A,kort,дженьыд
1183,kurz::A,kort,īss
1184,breit::A,bred,ота
1185,breit::A,bred,паськыд
1186,breit::A,bred,plats
1187,schmal::A,smal,оттӧм
1188,schmal::A,smal,tievs
1189,dicht::A,tæt,сук
1190,dicht::A,tæt,blīvs
1191,dick[Gegenstand]::A,tyk,кыз
1192,dick[Gegenstand]::A,tyk,biezs
1193,dünn::A,tynd,вӧсни
1194,dünn::A,tynd,вӧсньыд
1195,dünn::A,tynd,plāns
1196,fein::A,fin,посни
1197,fein::A,fin,smalks
1198,fest::A,fast,зумыд
1199,fest::A,fast,tvirts
1200,fest::A,fast,noturīgs
1201,flach::A,flad,плавкӧс
1202,flach::A,flad,тшӧтшкӧс
1203,flach::A,flad,lēzens
1204,flach::A,flad,līdzens
1205,glatt::A,glat,вольк
1206,glatt::A,glat,мольыд
1207,glatt::A,glat,gluds
1208,glatt::A,glat,slidens
1209,hart::A,hård,зумыд
1210,hart::A,hård,ciets
1211,weich::A,blød,небыд
1212,weich::A,blød,mīksts
1213,rund::A,rund,гӧгрӧс
1214,rund::A,rund,apaļš
1215,spitz::A,spids,ёсь йыла
1216,spitz::A,spids,smails
1217,scharf::A,skarp,ёсь
1218,scharf::A,skarp,ass
1219,stumpf::A,sløv,ныж
1220,stumpf::A,sløv,truls
1221,stumpf::A,sløv,strups
1222,stumpf::A,stump,ныж
1223,stumpf::A,stump,truls
1224,stumpf::A,stump,strups
1225,schwer::A,tung,сьӧкыд
1226,schwer::A,tung,smags
1227,schön::A,skøn,мича
1228,schön::A,skøn,лӧсьыд
1229,schön::A,skøn,daiļš
1230,schön::A,skøn,skaists
1231,heiß::A,hed,пӧсь
1232,heiß::A,hed,karsts
1233,warm::A,varm,шоныд
1234,warm::A,varm,silts
1235,kalt::A,kold,кӧдзыд
1236,kalt::A,kold,salts
1237,kalt::A,kold,auksts
1238,kühl::A,kølig,юзыд
1239,kühl::A,kølig,ыркыд
1240,kühl::A,kølig,vēss
1241,kühl::A,kølig,dzestrs
1242,frisch::A,frisk,выль
1243,frisch::A,frisk,svaigs
1244,feucht::A,fugtig,уль
1245,feucht::A,fugtig,mitrs
1246,feucht::A,fugtig,drēgns
1247,nass::A,våd,ва
1248,nass::A,våd,slapjš
1249,trocken::A,tør,кос
1250,trocken::A,tør,sauss
1251,voll::A,fuld,кыз
1252,voll::A,fuld,pilns
1253,leer::A,tom,куш
1254,leer::A,tom,тыртӧм
1255,leer::A,tom,tukšs
1256,offen::A,åben,восьса
1257,offen::A,åben,vaļējs
1258,offen::A,åben,atvērts
1259,geschlossen::A,lukket,пӧдса
1260,geschlossen::A,lukket,slēgts
1261,sauber::A,ren,сӧстӧм
1262,sauber::A,ren,tīrs
1263,sauber::A,ren,spodrs
1264,schmutzig::A,snavset,няйт
1265,schmutzig::A,snavset,netīrs
1266,schmutzig::A,snavset,dubļains
1267,roh::A,rå,уль
1268,roh::A,rå,jēls
1269,reif::A,moden,кисьмӧм
1270,reif::A,moden,gatavs
1271,reif::A,moden,nobriedis
1272,lecker::A,lækker,чӧскыд
1273,lecker::A,lækker,gards
1274,lecker::A,lækker,garšīgs
1275,süß::A,sød,юмов
1276,süß::A,sød,чӧскыд
1277,süß::A,sød,salds
1278,bitter::A,bitter,курыд
1279,bitter::A,bitter,sūrs
1280,bitter::A,bitter,rūgts
1281,sauer::A,sur,шома
1282,sauer::A,sur,skābs
1283,hell::A,lys,югыд
1284,hell::A,lys,gaišs
1285,dunkel::A,mørk,пемыд
1286,dunkel::A,mørk,tumšs
1287,schwarz::A,sort,сьӧд
1288,schwarz::A,sort,melns
1289,weiß::A,hvid,еджыд
1290,weiß::A,hvid,balts
1291,rot::A,rød,гӧрд
1292,rot::A,rød,sarkans
1293,gelb::A,gul,виж
1294,gelb::A,gul,dzeltens
1295,blau::A,blå,лӧз
1296,blau::A,blå,zils
1297,grün::A,grøn,веж
1298,grün::A,grøn,турунвиж
1299,grün::A,grøn,zaļš
1300,grau::A,grå,руд
1301,grau::A,grå,pelēks
1302,bunt::A,broget,сера
1303,bunt::A,broget,raibs
1304,bunt::A,broget,krāsains
1305,billig::A,billig,донтӧг
1306,billig::A,billig,lēts
1307,teuer::A,dyr,дона
1308,teuer::A,dyr,dārgs
1309,wertvoll::A,værdifuld,дона
1310,wertvoll::A,værdifuld,vērtīgs
1311,blind::A,blind,синтӧм
1312,blind::A,blind,akls
1313,taub::A,døv,пельтӧм
1314,taub::A,døv,kurls
1315,kräftig::A,kraftig,вынйӧра
1316,kräftig::A,kraftig,spēcīgs
1317,stark::A,stærk,ён
1318,stark::A,stærk,вына
1319,stark::A,stærk,stiprs
1320,schwach::A,svag,жеб
1321,schwach::A,svag,vājš
1322,fett::A,fed,госа
1323,fett::A,fed,brangs
1324,schlank::A,slank,веськыд
1325,schlank::A,slank,slaids
1326,hübsch::A,køn,мича
1327,hübsch::A,køn,лӧсьыд
1328,hübsch::A,køn,glīts
1329,böse::A,ond,лёк
1330,böse::A,ond,ļauns
1331,böse::A,ond,negants
1332,böse::A,slem,лёк
1333,böse::A,slem,ļauns
1334,böse::A,slem,negants
1335,dumm::A,dum,йӧй
1336,dumm::A,dum,вежӧртӧм
1337,dumm::A,dum,stulbs
1338,dumm::A,dum,muļķīgs
1339,faul::A,doven,дыш
1340,faul::A,doven,slinks
1341,fleißig::A,flittig,зільысь
1342,fleißig::A,flittig,čakls
1343,fleißig::A,flittig,cītīgs
1344,geizig::A,gerrig,топыд
1345,geizig::A,gerrig,skops
1346,geizig::A,gerrig,sīksts
1347,klug::A,klog,юра
1348,klug::A,klog,вежӧра
1349,klug::A,klog,gudrs
1350,geschickt::A,dygtig,кипода
1351,geschickt::A,dygtig,кужысь
1352,geschickt::A,dygtig,manīgs
1353,geschickt::A,behændig,кипода
1354,geschickt::A,behændig,кужысь
1355,geschickt::A,behændig,manīgs
1356,lieb::A,rar,муса
1357,lieb::A,rar,мича
1358,lieb::A,rar,лӧсьыд
1359,lieb::A,rar,mīļš
1360,lustig::A,lystig,кыпыд
1361,lustig::A,lystig,jautrs
1362,sanft::A,blid,мелі
1363,sanft::A,blid,liegs
1364,hungrig::A,sulten,тшыг
1365,hungrig::A,sulten,izsalcis
1366,krank::A,syg,висьысь
1367,krank::A,syg,slims
1368,nackt::A,nøgen,пасьтӧм
1369,nackt::A,nøgen,pliks
1370,traurig::A,bedrøvet,гажтӧм
1371,traurig::A,bedrøvet,bēdīgs
1372,traurig::A,bedrøvet,skumīgs
1373,lebendig::A,levende,ловъя
1374,lebendig::A,levende,dzīvs
1375,gut::A,god,бур
1376,gut::A,god,labs
1377,schlecht::A,dårlig,лёк
1378,schlecht::A,dårlig,омӧль
1379,schlecht::A,dårlig,slikts
1380,richtig::A,rigtig,инӧд
1381,richtig::A,rigtig,riktīgs
1382,schlimm::A,slem,омӧль
1383,schlimm::A,slem,туйтӧм
1384,schlimm::A,slem,nelāgs
1385,schlimm::A,slem,nejauks
1386,wahr::A,sand,абу ылӧг
1387,wahr::A,sand,īsts
1388,wahr::A,sand,patiess
1389,alt::A,gammel,важ
1390,alt::A,gammel,sens
1391,alt::A,gammel,vęcs
1392,neu::A,ny,выль
1393,neu::A,ny,jauns
1394,ehemalig::A,forhenværende,вӧвлӧм
1395,ehemalig::A,forhenværende,bijušais
1396,alt[Lebewesen]::A,gammel,пӧрысь
1397,alt[Lebewesen]::A,gammel,vecs
1398,jung::A,ung,том
1399,jung::A,ung,jauns
1400,arm::A,fattig,гӧль
1401,arm::A,fattig,nabags
1402,reich::A,rig,озыр
1403,reich::A,rig,bagāts
1404,bekannt::A,kendt,тӧдса
1405,bekannt::A,kendt,zināms
1406,bekannt::A,kendt,pazīstams
1407,berühmt::A,berømt,нималан
1408,berühmt::A,berømt,кывсян
1409,berühmt::A,berømt,slavens
1410,fremd::A,fremmed,йӧз
1411,fremd::A,fremmed,svešs
1412,verschieden::A,forskellig,абу ӧткодь
1413,verschieden::A,forskellig,разнӧй
1414,verschieden::A,forskellig,dažāds
1415,nah::A,nær,матыс
1416,nah::A,nær,tuvs
1417,fern::A,fjern,ылі
1418,fern::A,fjern,tāls
1419,linker::A,venstre,шуйга
1420,linker::A,venstre,kreisais
1421,rechter::A,højre,веськыд
1422,rechter::A,højre,labais
1423,anderer::A,anden,мукӧд
1424,anderer::A,anden,otrs
1425,erster::A,første,медводдза
1426,erster::A,første,pirmais
1427,zweiter::A,anden,мӧд
1428,zweiter::A,anden,otrais
1429,dritter::A,tredje,коймӧд
1430,dritter::A,tredje,trešais
1431,letzter::A,sidste,бӧръя
1432,letzter::A,sidste,beidzamais
1433,allein::ADV,alene,ӧтка
1434,allein::ADV,alene,viens pats
1435,auf einmal::ADV,på én gang,ӧтпырйӧ
1436,auf einmal::ADV,på én gang,reizē
1437,zusammen::ADV,sammen,тшӧтш
1438,zusammen::ADV,sammen,kopā
1439,zusammen::ADV,sammen,vienviet
1440,lange::ADV,længe,дыр
1441,lange::ADV,længe,ilgi
1442,plötzlich::ADV,pludselig,друг
1443,plötzlich::ADV,pludselig,pēkšņi
1444,sofort::ADV,straks,дзик пыр
1445,sofort::ADV,straks,tūlīt
1446,später::ADV,senere,сэсся
1447,später::ADV,senere,vēlāk
1448,jetzt::ADV,nu,ӧні
1449,jetzt::ADV,nu,tagad
1450,heute::ADV,i dag,талун
1451,heute::ADV,i dag,šodien
1452,morgen::ADV,i morgen,аски
1453,morgen::ADV,i morgen,rīt
1454,bald::ADV,snart,регыд
1455,bald::ADV,snart,drīz
1456,dann::ADV,så,бӧрын
1457,dann::ADV,så,бӧрти
1458,dann::ADV,så,tad
1459,gestern::ADV,i går,тӧнлун
1460,gestern::ADV,i går,vakar
1461,einst::ADV,engang,ӧтчыд
1462,einst::ADV,engang,ӧтпыр
1463,einst::ADV,engang,citreiz
1464,damals::ADV,dengang,сэки
1465,damals::ADV,dengang,toreiz
1466,danach::ADV,derefter,сэсся
1467,danach::ADV,derefter,pēc tam
1468,vorher::ADV,før,войдӧр
1469,vorher::ADV,før,iepriekš
1470,vorher::ADV,før,pirms tam
1471,vorher::ADV,forud,войдӧр
1472,vorher::ADV,forud,iepriekš
1473,vorher::ADV,forud,pirms tam
1474,zuerst::ADV,først,войдӧр
1475,zuerst::ADV,først,vis'pirms
1476,einmal::ADV,en gang,ӧтчыдысь
1477,einmal::ADV,en gang,reiz
1478,einmal::ADV,en gang,vienreiz
1479,manchmal::ADV,sommetider,корсюрӧ
1480,manchmal::ADV,sommetider,dažkārt
1481,oft::ADV,ofte,тшӧкыда
1482,oft::ADV,ofte,bieži
1483,immer::ADV,altid,век
1484,immer::ADV,altid,allaž
1485,immer::ADV,altid,vien'mēr
1486,niemals::ADV,aldrig,оз некор
1487,niemals::ADV,aldrig,nemūžam
1488,hier::ADV,her,со
1489,hier::ADV,her,тонӧ
1490,hier::ADV,her,te
1491,hier::ADV,her,šeit
1492,hierhin::ADV,hid,татчӧ
1493,hierhin::ADV,hid,талань
1494,hierhin::ADV,hid,šurp
1495,hierhin::ADV,hid,uz šejieni
1496,hierhin::ADV,herhen,татчӧ
1497,hierhin::ADV,herhen,талань
1498,hierhin::ADV,herhen,šurp
1499,hierhin::ADV,herhen,uz šejieni
1500,von hier::ADV,herfra,тасянь
1501,von hier::ADV,herfra,no šejienes
1502,dort::ADV,der,сэні
1503,dort::ADV,der,tur
1504,dorthin::ADV,derhen,сэтчӧ
1505,dorthin::ADV,derhen,turp
1506,dorthin::ADV,derhen,uz turieni
1507,geradeaus::ADV,lige ud,веськыда
1508,geradeaus::ADV,lige ud,taisni uz priekšu
1509,vorwärts::ADV,fremad,водзӧ
1510,vorwärts::ADV,fremad,uz priekšu
1511,rückwärts::ADV,baglæns,бӧрӧ
1512,rückwärts::ADV,baglæns,atmuguriski
1513,zurück::ADV,tilbage,бӧр
1514,zurück::ADV,tilbage,atpakāļ
1515,unten::ADV,nede,улын
1516,unten::ADV,nede,уліын
1517,unten::ADV,nede,lejā
1518,unten::ADV,nede,apakšā
1519,unten::ADV,forneden,улын
1520,unten::ADV,forneden,уліын
1521,unten::ADV,forneden,lejā
1522,unten::ADV,forneden,apakšā
1523,hinab::ADV,ned,улӧ
1524,hinab::ADV,ned,увлан
1525,hinab::ADV,ned,uz leju
1526,hinab::ADV,nedad,улӧ
1527,hinab::ADV,nedad,увлан
1528,hinab::ADV,nedad,uz leju
1529,oben::ADV,oppe,вылын
1530,oben::ADV,oppe,выліын
1531,oben::ADV,oppe,virsū
1532,oben::ADV,ovenpå,вылын
1533,oben::ADV,ovenpå,выліын
1534,oben::ADV,ovenpå,virsū
1535,hinauf::ADV,op,выліӧ
1536,hinauf::ADV,op,augšā
1537,hinauf::ADV,op,uz augšu
1538,hinauf::ADV,opad,выліӧ
1539,hinauf::ADV,opad,augšā
1540,hinauf::ADV,opad,uz augšu
1541,überall::ADV,overalt,быдлаын
1542,überall::ADV,overalt,visur
1543,nicht::ADV,ikke,oз
1544,nicht::ADV,ikke,ne
1545,ein wenig::ADV,lidt,неуна
1546,ein wenig::ADV,lidt,drusku
1547,kaum::ADV,knap,мырдэм
1548,kaum::ADV,knap,diezin vai
1549,kaum::ADV,næppe,мырдэм
1550,kaum::ADV,næppe,diezin vai
1551,sehr::ADV,meget,зэв
1552,sehr::ADV,meget,ļoti
1553,sehr::ADV,meget,gaužām
1554,so::ADV,så,тадз
1555,so::ADV,så,сідз
1556,so::ADV,så,tā
1557,so::ADV,så,tik
1558,noch::ADV,endnu,на
1559,noch::ADV,endnu,нӧшта
1560,noch::ADV,endnu,vēl
1561,nur::ADV,kun,куш
1562,nur::ADV,kun,сӧмын
1563,nur::ADV,kun,vien
1564,nur::ADV,kun,tikai
1565,nur::ADV,bare,куш
1566,nur::ADV,bare,сӧмын
1567,nur::ADV,bare,vien
1568,nur::ADV,bare,tikai
1569,schon::ADV,alt,нин
1570,schon::ADV,alt,jau
1571,schon::ADV,allerede,нин
1572,schon::ADV,allerede,jau
1573,wieder::ADV,igen,бара
1574,wieder::ADV,igen,atkal
1575,vergebens::ADV,forgæves,весьшӧрӧ
1576,vergebens::ADV,forgæves,velti
1577,vor::PRP,foran,водзын
1578,vor::PRP,foran,priekš
1579,vor::PRP,uden for,водзын
1580,vor::PRP,uden for,priekš
1581,hinter::PRP,bag,бӧрнын
1582,hinter::PRP,bag,aiz
1583,hinter::PRP,bagved,бӧрнын
1584,hinter::PRP,bagved,aiz
1585,unter::PRP,under,улын
1586,unter::PRP,under,zem
1587,durch::PRP,gennem,пыр
1588,durch::PRP,gennem,пырыс
1589,durch::PRP,gennem,caur
1590,durch::PRP,gennem,cauri
1591,durch::PRP,igennem,пыр
1592,durch::PRP,igennem,пырыс
1593,durch::PRP,igennem,caur
1594,durch::PRP,igennem,cauri
1595,neben::PRP,ved siden af,бердын
1596,neben::PRP,ved siden af,līdzās
1597,zwischen::PRP,mellem,костын
1598,zwischen::PRP,mellem,starp
1599,wegen::PRP,på grund af,вӧсна
1600,wegen::PRP,på grund af,pēc
1601,dies::PRN,dette,тайӧ
1602,dies::PRN,dette,šis
1603,das::PRN,det,ciйö
1604,das::PRN,det,tas
1605,alles::PRN,alt,став
1606,alles::PRN,alt,viss
1607,ich::PRN,jeg,ме
1608,ich::PRN,jeg,es
1609,du::PRN,du,тэ
1610,du::PRN,du,tu
