,Concept_ID,lbe,zh
767,donnern::V,тӏий бур,打雷
768,wehen::V,бишлай бур,飘扬
769,strömen::V,экьинан,流
770,fließen::V,экьинан,流动
771,sich drehen::V,гьанан,转动
772,schwanken::V,хъюлчу тӏун,摇摆
773,schwanken::V,хӏуркку тӏун,摇摆
774,schwingen::V,хъюлчай тӏун,摇
775,schwingen::V,хъюлчу тӏун,摇
776,fallen::V,багьлан,坠落
777,brennen::V,ччучлан,燃烧
778,rauchen::V,пуркӏу тӏун,冒烟
779,regnen::V,лачӏун,下雨
780,regnen::V,лачIлай дур,下雨
781,gefrieren::V,микӏ лачӏун,结冰
782,tauen::V,баслан,融化
783,schmelzen::V,баслан,溶化
784,trocknen::V,кьакьан,变干
785,sieden::V,щаран,煮
786,faulen::V,аьллан,腐烂
787,verfaulen::V,аьллан,腐烂
788,verfaulen::V,аьян,腐烂
789,reißen::V,ххя дукан,撕
790,versinken::V,оькьлан,下沉
791,versinken::V,оькьан,下沉
792,vergehen::V,лялиян,流逝
793,erscheinen::V,буккан,出现
794,erscheinen::V,загьир хьун,出现
795,verschwinden::V,бат хьун,消失
796,verschwinden::V,акъа хьун,消失
797,sinken::V,чахь учин,下降
798,abnehmen::V,чан хьун,减少
799,abnehmen::V,ссуссукьу хьун,减少
800,zunehmen::V,гьарза хьун,增加
801,steigen::V,гьаз хьун,上升
802,wachsen::V,ххяххан,生长
803,glänzen::V,цӏай буккан,发光
804,funkeln::V,цӏай-цӏай тӏун,闪烁
805,lärmen::V,чӏу буллан,吵闹
806,lärmen::V,аьлагъужа буллан,吵闹
807,läuten::V,занг ришлан,响
808,läuten::V,занг дуллан,响
809,klingeln::V,занг ришлан,按铃
810,klingeln::V,занг дуллан,按铃
811,brausen::V,никъащилан,疾驶
812,rauschen::V,щурщур тӏун,
813,klingen::V,чӏу буклан,听起来
814,bellen::V,хӏап тӏун,吠
815,blasen::V,уф тӏун,吹
816,pfeifen::V,щютӏа тӏун,吹口哨
817,schreien::V,чӏу бан,叫喊
818,stöhnen::V,угь-къак тӏун,呻吟
819,zittern::V,зурзу чин,颤抖
820,zittern::V,зурзу тӏун,颤抖
821,leben::V,ялапар хъанан,生存
822,geboren werden::V,ан,出生
823,atmen::V,ссихӏ ласлан,呼吸
824,atmen::V,ссихӏ бигьлан,呼吸
825,trinken::V,хӏачӏан,喝
826,trinken::V,хӏачӏлан,喝
827,essen::V,канан,吃
828,schlucken::V,кьюлтӏа тӏун,咽
829,müde werden::V,аьхчӏин,疲倦
830,einschlafen::V,шанан икӏан,入睡
831,schlafen::V,шанан,睡觉
832,aufwachen::V,чантӏ учин,睡醒
833,aufstehen::V,бизан,起床
834,sich erholen::V,бигьалаган,休养
835,krank werden::V,къашай хьун,生病
836,krank sein::V,къашай хъанан,生病
837,krank sein::V,къашавай икӏан,生病
838,schmerzen::V,цӏун,疼痛
839,husten::V,хъугьу чин,咳
840,husten::V,хъугьу тӏун,咳
841,genesen::V,хъин хьун,痊愈
842,genesen::V,сагъ лаган,痊愈
843,sterben::V,ивчӏан,死
844,umkommen::V,лиллан,丧命
845,umkommen::V,литӏлан,丧命
846,umkommen::V,ажал биян,丧命
847,umkommen::V,личӏи хьун,丧命
848,umkommen::V,иакьлу хьун,丧命
849,umkommen::V,ахир жан хъанан,丧命
850,umkommen::V,рухӏирачӏа икӏан,丧命
851,sich bewegen::V,сукку хьун,移动
852,sich rühren::V,сукку хьун,动弹
853,sich erheben::V,бизан,站起
854,sich setzen::V,щяикӏан,坐
855,sich setzen::V,щябикӏан,坐
856,hinfallen::V,багьан,跌倒
857,laufen::V,занан,步行
858,schreiten::V,ша ласлан,迈步
859,spazierengehen::V,сайр буллан,散步
860,eilen::V,анавар буккан,急忙
861,sich beeilen::V,анавар буккан,赶快
862,sausen::V,никъа щилан,疾驰
863,sausen::V,никъа щун,疾驰
864,rennen::V,лечлан,奔跑
865,springen::V,тӏанкӏ дан,跳
866,klettern::V,лахълан,攀缘
867,schaukeln::V,гьайжак бигьлан,荡秋千
868,kriechen::V,ххярк тӏун,爬行
869,schwimmen::V,гьузун,游泳
870,tauchen::V,лултту уккан,潜水
871,rudern::V,бяхлан,划船
872,rudern::V,батӏлан,划船
873,rudern::V,ххялаххи дуклан,划船
874,fahren::V,гьан,行驶
875,fliegen::V,лехлан,飞
876,gehen::V,нан,走
877,weggehen::V,ялагьан,离去
878,abfahren::V,гьан,出发
879,anhalten::V,бацӏан,停住
880,hineingehen::V,буххан,进去
881,eintreten::V,буххан,进入
882,kommen::V,учӏан,来
883,ankommen::V,биян,到达
884,ankommen::V,бучӏан,到达
885,zurückkommen::V,зана хъун,回来
886,zurückkommen::V,зана бикӏан,回来
887,bleiben::V,личӏан,停留
888,warten::V,ялугьлан,等
889,erwarten::V,ялугьлан,等候
890,suchen::V,луглан,找
891,finden::V,лякъин,找到
892,versuchen::V,ххал буллан,尝试
893,vorbereiten::V,хӏадур бан,预备
894,lieben::V,эшкьи хьуиу бикӏан,爱
895,mögen::V,ххиран бикӏан,喜欢
896,lachen::V,хъян,笑
897,weinen::V,аьтӏун,哭
898,schimpfen::V,дяъван,骂
899,schimpfen::V,ссугайи агьан,骂
900,sich ärgern::V,ссибизлан,生气
901,sich fürchten::V,ингъауслан,害怕
902,fürchten::V,хӏучӏ тӏун,害怕
903,fliehen::V,ака бан,逃走
904,flüchten::V,лихъан,逃跑
905,sehen::V,чӏалан,看
906,anschauen::V,урган,注视
907,ansehen::V,буруглан,注视
908,hören::V,баллан,听
909,zuhören::V,вичӏи дихьлан,倾听
910,probieren::V,тӏин ххал буллан,尝
911,riechen::V,ссунтӏа тӏун,闻
912,fühlen::V,дакӏнил буслан,感到
913,scheinen::V,ххан,照耀
914,scheinen::V,бизан,照耀
915,scheinen::V,ххан бикӏлай бикӏан,照耀
916,vernehmen::V,баян,审讯
917,frieren::V,лигьулул хъанан,觉得冷
918,tun::V,бан,作
919,können::V,хьун,能
920,anfangen::V,дайдишин,开始
921,beenden::V,къуртал бан,结束
922,aufhören::V,кьабагьан,停止
923,gelingen::V,бюхъан,成功
924,öffnen::V,тӏитӏин,打开
925,schließen::V,лакьин,关
926,stellen::V,дацӏан дан,放
927,stellen::V,бишин,放
928,setzen::V,щяитан,放
929,legen::V,бишин,摆
930,berühren::V,ка щун,触
931,verbinden::V,бахӏин,联结
932,verbinden::V,дахӏин,联结
933,bedecken::V,ялтту бущин,覆盖
934,bedecken::V,ялтту бакьин,覆盖
935,aufhängen::V,лахъан,挂
936,anzünden::V,лахъан,点
937,aufheben::V,гьаз бан,拾起
938,zurücklassen::V,кьаитан,遗留
939,zurücklassen::V,битан,遗留
940,verlieren::V,дакъа дан,丧失
941,fallen lassen::V,рутан,让掉下
942,machen::V,дан,做
943,herstellen::V,яраг ишла бувиу бан,生产
944,bauen::V,дан,建造
945,reparieren::V,дакьин дан,修理
946,verbessern::V,ххуй дан,改进
947,ändern::V,баххана бан,改变
948,graben::V,дуклан,挖
949,beugen::V,лахӏан бан,弯下
950,beugen::V,кьус бикӏан,弯下
951,biegen::V,баччин,弯
952,biegen::V,лахӏан бан,弯
953,drehen::V,гьанан,转动
954,wenden::V,кӏура баен бан,转动
955,umdrehen::V,кӏура баен бан,转动
956,heben::V,гьаз бан,举起
957,hochheben::V,гьаз бан,抬高
958,ergreifen::V,хъап дан,抓住
959,ergreifen::V,хъап увиу угьан,抓住
960,halten::V,бугьлан,拿着
961,drücken::V,кьюч бигьлан,压
962,schieben::V,щун,推
963,lecken::V,ланцӏа тӏун,舔
964,beißen::V,хъапа тӏун,咬
965,beißen::V,кьацӏа тӏун,咬
966,abreißen::V,буцан,撕下
967,abschneiden::V,бухъан,切断
968,abschneiden::V,кьукьин,切断
969,binden::V,бахӏин,捆
970,binden::V,дахӏин,捆
971,brechen::V,гъагъан,断裂
972,klopfen::V,кьутӏа тӏун,敲
973,hauen::V,рищун,揍
974,kleben::V,лачӏун буллан,粘
975,reiben::V,ссуку буллан,摩擦
976,streichen::V,дугъан,涂
977,streichen::V,аьгъу дан,涂
978,schneiden::V,духълан,切
979,schneiden::V,кьукьлан,切
980,schütteln::V,хъюлчу буллан,摇动
981,schwenken::V,палцӏ дуллан,摇动
982,schütten::V,рутӏин,倒
983,füllen::V,буцӏин бан,填满
984,einwickeln::V,кай-кай бан,包
985,tragen::V,ларсун занан,提
986,tragen::V,ларсун ачин,提
987,schleppen::V,ххилан,扛
988,aufbewahren::V,ядан,保存
989,aufbewahren::V,ядуллан,保存
990,werfen::V,личин,扔
991,fangen::V,бугьан,捕捉
992,fangen::V,бугьлан,捕捉
993,verstecken::V,ладитан,藏
994,verstecken::V,кьюлтӏ дан,藏
995,verstecken::V,дахьлаган дан,藏
996,teilen::V,бачӏин,分
997,teilen::V,бутӏа бан,分
998,schicken::V,тӏайла буккан,派遣
999,bringen::V,диян дан,带来
1000,hinzufügen::V,ххи бан,添加
1001,bekommen::V,ласун,得到
1002,erhalten::V,ласун,接到
1003,nehmen::V,ласун,拿
1004,wählen::V,бувчӏин,挑选
1005,auswählen::V,бувчӏин,选择
1006,auswählen::V,язи бугьан,选择
1007,bewahren::V,ядан,保持
1008,behindern::V,дайщишруду дуллан,防碍
1009,verderben::V,зия дан,败坏
1010,beschädigen::V,зарал буллан,损坏
1011,zerbrechen::V,гьагъан,破碎
1012,zerbrechen::V,гьагъан бан,破碎
1013,zerreißen::V,ххяхха дуккан,撕碎
1014,zerstören::V,лекьан дан,毁坏
1015,verbrennen::V,ччуччин,燃烧
1016,geben::V,дулун,给
1017,reichen::V,дулун,递给
1018,schenken::V,пишкаш дан,赠送
1019,schenken::V,багъишла дан,赠送
1020,schenken::V,ихӏсандалун дуллун,赠送
1021,versprechen::V,банна чин,许诺
1022,loben::V,цӏа дан,表扬
1023,küssen::V,ппай тӏун,亲
1024,wiegen::V,гьуркку тӏун,轻摇
1025,wiegen::V,гьуркку буллан,轻摇
1026,wiegen::V,гьуркку бан,轻摇
1027,wecken::V,чантӏ учин ан,唤起
1028,zeigen::V,ккаккан бан,指
1029,führen::V,буцин,带领
1030,lehren::V,лахьхьин бан,教
1031,lehren::V,лахьхьин буллан,教
1032,unterrichten::V,дарс дишаван,讲课
1033,aufziehen::V,хъуна ан,抚养
1034,aufziehen::V,тарбия ан,抚养
1035,leiten::V,каялувшиву дан,领导
1036,einladen::V,хъамалу оьвчин,邀请
1037,vereinigen::V,ца бан,统一
1038,besuchen::V,ялун уххан,参观
1039,treffen::V,хьуна бакьин,会面
1040,sich versammeln::V,батӏин,聚集
1041,spielen::V,тӏуркӏу тӏун,玩
1042,singen::V,балай тӏун,唱歌
1043,tanzen::V,къавтӏун,跳舞
1044,sich trennen::V,ппив хьун,分别
1045,verlassen::V,увккун гьан,离开
1046,retten::V,ххассал бан,救
1047,bewachen::V,къарал бан,守卫
1048,schützen::V,ябан,保护
1049,verteidigen::V,буруччин,保卫
1050,sich schlagen::V,биян,打架
1051,schießen::V,битлан,射击
1052,siegen::V,ххув хьун,获胜
1053,siegen::V,ххувшаву ласун,获胜
1054,ärgern::V,ссибизан уллан,激怒
1055,schlagen::V,рищун,打
1056,stechen::V,кьутӏин,刺
1057,stoßen::V,щун,撞
1058,stehlen::V,дацин,盗窃
1059,stören::V,кьючин,干扰
1060,belästigen::V,бизар уллан,打搅
1061,verbergen::V,лабитан,隐藏
1062,verbergen::V,кӏучӏ бан,隐藏
1063,täuschen::V,хъяврин ан,欺骗
1064,betrügen::V,аьикьин ан,欺骗
1065,töten::V,ивчӏан,杀
1066,wohnen::V,оьрму бутлан,居住
1067,arbeiten::V,зун,工作
1068,sammeln::V,ттихӏин,收集
1069,sammeln::V,вив дишин,收集
1070,pflücken::V,риттун,采
1071,jagen::V,авли занан,打猎
1072,fischen::V,чавахъру бугьлан,捕鱼
1073,fassen::V,бугьан,捉住
1074,hüten::V,урттуйн бакьлан,守护
1075,treiben::V,дачин дуллан,漂
1076,treiben::V,лихъан буллан,漂
1077,anbinden::V,бахӏин,拴
1078,füttern::V,канаки буллан,喂
1079,melken::V,ттизин,挤奶
1080,hacken::V,мюрш буллан,剁细
1081,hacken::V,мюрш бан,剁细
1082,gießen::V,щин дишин,浇
1083,reifen::V,диян,成熟
1084,zubereiten::V,хӏадур дан,
1085,zubereiten::V,хӏадур бан,
1086,kochen::V,шашан,煮
1087,kochen::V,шашан дуллан,煮
1088,backen::V,бишлан,烤
1089,backen::V,шахьлан,烤
1090,braten::V,цӏарайх дуллан,煎
1091,umrühren::V,хӏала бан,搅拌
1092,stricken::V,щащлан,织
1093,stricken::V,щащан,织
1094,nähen::V,дуруххан,缝
1095,färben::V,ранг щун,染色
1096,reinigen::V,марцӏ бан,清洁
1097,waschen::V,шюшин,洗
1098,abwischen::V,лишин,擦掉
1099,spülen::V,вилаган,清洗
1100,fegen::V,башин,扫
1101,kehren::V,бахьлан,打扫
1102,baden::V,щинавун учӏлан,给...洗澡
1103,sich waschen::V,диссун,洗澡
1104,sich waschen::V,лажин диссун,洗澡
1105,sich waschen::V,лажин дислан,洗澡
1106,sich waschen::V,биссун,洗澡
1107,sich waschen::V,чурх бислан,洗澡
1108,ausziehen::V,ликкан,脱
1109,anziehen::V,лаххан,穿
1110,sich anziehen::V,янна лаххан,穿衣
1111,kämmen::V,ттарал дуккан,梳
1112,schmücken::V,чӏюлу бан,装饰
1113,sagen::V,учин,说
1114,sprechen::V,гъалгъа тӏун,说
1115,reden::V,гъалгъа тӏун,讲
1116,sich unterhalten::V,гъалгъа тӏун,聊天
1117,fragen::V,цӏуххин,问
1118,bitten::V,тавакъю буллан,请
1119,erzählen::V,хавар бусан,叙述
1120,mitteilen::V,баян бан,通知
1121,mitteilen::V,хавар бан,通知
1122,nennen::V,цӏа дизан,叫做
1123,rufen::V,оьвтӏун,叫
1124,prahlen::V,цӏа дуллан,吹牛
1125,übersetzen::V,таржума бан,翻译
1126,denken::V,пикри буллан,想
1127,glauben::V,вих хьун,以为
1128,bemerken::V,хӏисав хъун,发觉
1129,erkennen::V,увчӏин,识别
1130,begreifen::V,бувчӏин,理解
1131,lernen::V,лахьлан,学
1132,lernen::V,лахьхьин,学
1133,wissen::V,кӏулну бикӏан,知道
1134,wissen::V,хавар бикӏан,知道
1135,sich erinnern an::V,дакӏнин бутан,回忆
1136,vergessen::V,хъама битан,忘记
1137,messen::V,дуцин дуллан,测量
1138,messen::V,дуцин дан,测量
1139,zählen::V,дуккин,数
1140,rechnen::V,хӏисав дан,计算
1141,lesen::V,ккалан,读
1142,malen::V,сурат дуллан,画
1143,zeichnen::V,сурат дуллан,绘制
1144,schreiben::V,чичин,写
1145,schreiben::V,чичлан,写
1146,besitzen::V,дуну икӏан,占有
1147,besitzen::V,дуну дикӏан,占有
1148,besitzen::V,заллуну икӏан,占有
1149,kaufen::V,машан ласун,买
1150,verkaufen::V,баххан,卖
1151,bezahlen::V,арцу дулун,付钱
1152,bezahlen::V,багьа булун,付钱
1153,zahlen::V,арцу дулун,支付
1154,zahlen::V,багьа булун,支付
1155,beherrschen::V,дуну икӏан,统治
1156,beherrschen::V,заллуну икӏан,统治
1157,ertragen::V,бухӏан,忍耐
1158,Leber::N,,肝
1159,Moor::N,,沼泽
1160,Anhöhe::N,,山丘
1161,Bucht::N,,海湾
1162,Barsch::N,,鲈鱼
1163,Hecht::N,,狗鱼
1164,Laus::N,,虱子
1165,Ruf::N,,呼喊
1166,Platz::N,,场所
1167,Kante::N,,棱
1168,Größe::N,,大小
1169,Menge::N,,数量
1170,Figur::N,,人像
1171,Tasche::N,,手提包
1172,Öl::N,,油
1173,Schuh::N,,鞋
1174,Leine::N,,皮带
1175,König::N,,国王
1176,fein::A,,细小
1177,auf einmal::ADV,,同时
1178,bald::ADV,,即将
1179,einst::ADV,,曾经
1180,schon::ADV,,已经
1181,sie::PRN,,她
1182,siebzig::NUM,,七十
1183,heulen::V,,嗥
1184,zu sehen sein::V,,可以看到
1185,wollen::V,,要
1186,geraten::V,,陷于
1187,kratzen::V,,搔
1188,stecken::V,,插
1189,schleifen::V,,拖曳
1190,rütteln::V,,颠簸
1191,ziehen::V,,拉
1192,packen::V,,抓住
1193,wünschen::V,,祝
1194,zudecken::V,,盖上
1195,antreiben::V,,催促
1196,lassen::V,,让
1197,treten::V,,踢
1198,verstehen::V,,明白
