,Concept_ID,lt,ca
819,niemals::ADV,niekuomet,no ... mai
820,hier::ADV,čia,aquí
821,hierhin::ADV,šen,per aquí
822,hierhin::ADV,čionai,per aquí
823,von hier::ADV,iš čia,des d'aquí
824,dort::ADV,ten,allí
825,dort::ADV,tenai,allí
826,dorthin::ADV,ten,hi
827,dorthin::ADV,ten link,hi
828,geradeaus::ADV,tiesiai,tot dret
829,vorwärts::ADV,pirmyn,endavānt
830,rückwärts::ADV,atbulai,endarrera
831,zurück::ADV,atgal,darrere
832,unten::ADV,žemai,a baix
833,unten::ADV,apačioje,a baix
834,hinab::ADV,žemyn,cap avall
835,oben::ADV,viršuj,dalt
836,hinauf::ADV,aukštyn,cap amunt
837,hinauf::ADV,į viršų,cap amunt
838,überall::ADV,visur,pertot
839,überall::ADV,visur,per tot arreu
840,nicht::ADV,ne,no
841,ein wenig::ADV,truputį,una mica
842,kaum::ADV,vos,a penes
843,sehr::ADV,labai,molt
844,sehr::ADV,baisiai,molt
845,so::ADV,taip,així
846,noch::ADV,dar,encara
847,nur::ADV,tik,només
848,nur::ADV,vien,només
849,schon::ADV,jau,ja
850,wieder::ADV,vėl,de nou
851,wieder::ADV,iš naujo,de nou
852,vergebens::ADV,veltui,en va
853,vergebens::ADV,bergždžiai,en va
854,vor::PRP,prieš,davānt
855,vor::PRP,prieš,enfront de
856,hinter::PRP,už,darrera
857,unter::PRP,po,sota
858,durch::PRP,pro,per
859,durch::PRP,per,per
860,neben::PRP,prie,al costāt de
861,neben::PRP,šalia,al costāt de
862,zwischen::PRP,tarp,entre
863,wegen::PRP,dėl,a causa de
864,wegen::PRP,dėlei,a causa de
865,dies::PRN,šis,aquest
866,dies::PRN,šitas,aquest
867,das::PRN,tat,això
868,alles::PRN,visas,tot
869,ich::PRN,aš,jo
870,du::PRN,tu,tu
871,er::PRN,jis,ell
872,wir::PRN,mes,nosaltres
873,ihr::PRN,jūs,vosaltres
874,sie::PRN,ji,ells
875,sie::PRN,ji,elles
876,sie::PRN,jos,ells
877,sie::PRN,jos,elles
878,was::FPRN,kas,què
879,wer::FPRN,kas,qui
880,wo::FADV,kur,on
881,wohin::FADV,kur,cap a on
882,wohin::FADV,kur link,cap a on
883,wie::FADV,kaip,com
884,warum::FADV,kod̃ėl,per què
885,warum::FADV,dėl ko,per què
886,wieviel::FNUM,kiek,quant
887,eins::NUM,vienas,u
888,zwei::NUM,du,dos
889,drei::NUM,trys,tres
890,vier::NUM,keturi,quatre
891,fünf::NUM,penki,cinc
892,sechs::NUM,šeši,sis
893,sieben::NUM,septyni,set
894,acht::NUM,aštuoni,vuit
895,neun::NUM,devyni,nou
896,zehn::NUM,dešimt,deu
897,elf::NUM,vienuolika,onze
898,zwölf::NUM,dvylika,dotze
899,zwanzig::NUM,dvidešimt,vint
900,dreißig::NUM,trisdešimt,trenta
901,vierzig::NUM,keturiasdešimt,quaranta
902,fünfzig::NUM,penkiasdešimt,cinquanta
903,sechzig::NUM,šešiasdešimt,seixanta
904,siebzig::NUM,septyniasdešimt,setanta
905,achtzig::NUM,aštuoniasdešimt,vuitanta
906,neunzig::NUM,devyniasdešimt,noranta
907,hundert::NUM,šimtas,cent
908,tausend::NUM,tūkstantis,mil
909,und::CNJ,ĩr,i
910,oder::CNJ,ar,o
911,oder::CNJ,arba,o
912,stehen::V,stovėti,estar de peu
913,sitzen::V,sėdėti,seure
914,liegen::V,gulėti,jeure
915,hängen::V,kyboti,penjar
916,hängen::V,kabėti,penjar
917,werden::V,taptis,fer-se
918,werden::V,taptis,posar-se
919,werden::V,darytis,fer-se
920,werden::V,darytis,posar-se
921,passieren::V,atsitikti,succeir
922,passieren::V,pasitaikyti,succeir
923,beginnen::V,prasid́ėti,iniciar-se
924,enden::V,baigtis,acabar-se
925,enden::V,baigtis,terminar-se
926,wechseln::V,keistis,canviar
927,wechseln::V,pasikeisti,canviar
928,aufgehen[Sonne]::V,tekėti,sortir
929,aufgehen[Sonne]::V,patekėti,sortir
930,untergehen[Sonne]::V,leistis,posar-se
931,untergehen[Sonne]::V,nusileisti,posar-se
932,scheinen[Sonne]::V,šviesti,brillar
933,donnern::V,griausti,tronar
934,donnern::V,griaudėti,tronar
935,wehen::V,pūsti,bufar
936,strömen::V,lietis,afluir
937,strömen::V,plūsti,afluir
938,fließen::V,tekėti,fluir
939,sich drehen::V,suktis,girar
940,sich drehen::V,pasisukti,girar
941,schwanken::V,svyruoti,vacil·lar
942,schwingen::V,suptis,oscil·lar
943,fallen::V,pulti,caure
944,fallen::V,pulti,tombar
945,fallen::V,kristi,caure
946,fallen::V,kristi,tombar
947,brennen::V,degti,cremar
948,rauchen::V,rūkyti,fumejar
949,regnen::V,lyti,ploure
950,gefrieren::V,užšalti,gelar-se
951,tauen::V,tirpti,fondre's
952,schmelzen::V,lydytis,fondre's
953,trocknen::V,džiūti,assecar-se
954,sieden::V,virti,bullir
955,faulen::V,pūti,podrir-se
956,verfaulen::V,švinkti,podrir-se
957,reißen::V,plyšti,trencar-se
958,reißen::V,trūkti,trencar-se
959,versinken::V,skę̃sti,enfonsar-se
960,versinken::V,grimzti,enfonsar-se
961,vergehen::V,praeiti,passar
962,erscheinen::V,pasirodyti,aparèixer
963,verschwinden::V,dingti,desaparèixer
964,verschwinden::V,išnykti,desaparèixer
965,verschwinden::V,pranykti,desaparèixer
966,sinken::V,kristi,baixar
967,sinken::V,kristi,descendir
968,abnehmen::V,mažėti,decréixer
969,abnehmen::V,silpnėti,decréixer
970,zunehmen::V,didėti,augmentar
971,zunehmen::V,padaugėti,augmentar
972,steigen::V,kilti,pujar
973,wachsen::V,augti,créixer
974,glänzen::V,blizgėti,brillar
975,glänzen::V,blizgėti,resplendir
976,funkeln::V,žibėti,espurnejar
977,lärmen::V,triukšmauti,fer soroll
978,läuten::V,skambinti,sonar
979,klingeln::V,skambinti,trucar
980,klirren::V,žvangėti,dringar
981,brausen::V,šniokšti,rugir
982,rauschen::V,ošti,murmurar
983,rauschen::V,šlamėti,murmurar
984,klingen::V,skardėti,sonar
985,bellen::V,loti,lladrar
986,heulen::V,kaukti,udolar
987,heulen::V,staugti,udolar
988,blasen::V,pūsti,bufar
989,pfeifen::V,švilpti,xiular
990,pfeifen::V,švilpauti,xiular
991,schreien::V,šaukti,cridar
992,stöhnen::V,dejuoti,gemegar
993,stöhnen::V,aimanuoti,gemegar
994,zittern::V,virpėti,tremolar
995,leben::V,gyventi,vīure
996,geboren werden::V,gimti,néixer
997,atmen::V,alsuoti,respirar
998,atmen::V,kvėpuoti,respirar
999,trinken::V,gerti,beure
1000,essen::V,valgyti,menjar
1001,schlucken::V,praryti,empassar-se
1002,müde werden::V,nuvargti,cansar-se
1003,müde werden::V,privargti,cansar-se
1004,einschlafen::V,užmigti,adormir-se
1005,schlafen::V,miegoti,dormir
1006,aufwachen::V,pabusti,despertar-se
1007,aufstehen::V,keltis,llevar-se
1008,aufstehen::V,atsikelti,llevar-se
1009,sich erholen::V,pailsėti,descansar
1010,sich erholen::V,poilsiauti,descansar
1011,krank werden::V,susirgti,posar-se malalt
1012,krank sein::V,sirgti,estar malalt
1013,schmerzen::V,sopėti,doldre
1014,schmerzen::V,skaudėti,doldre
1015,husten::V,kosėti,tossir
1016,genesen::V,sveikti,recuperar-se
1017,genesen::V,taisytis,recuperar-se
1018,sterben::V,mirti,morir
1019,sterben::V,numirti,morir
1020,umkommen::V,žūti,perir
1021,sich bewegen::V,judėti,moure's
1022,sich bewegen::V,pasijudinti,moure's
1023,sich rühren::V,krutėti,moure's
1024,sich erheben::V,pakilti,aixecar-se
1025,sich erheben::V,atsikelti,aixecar-se
1026,sich setzen::V,sėstis,asseure's
1027,sich setzen::V,atsisėsti,asseure's
1028,hinfallen::V,parkristi,caure's
1029,hinfallen::V,pargriūti,caure's
1030,laufen::V,eiti,caminar
1031,schreiten::V,žengti,procedir
1032,schreiten::V,žingsniuoti,procedir
1033,spazierengehen::V,pasivaikščioti,passejar
1034,eilen::V,skubėti,anar corrent
1035,sich beeilen::V,paskub́ėti,afanyar-se
1036,sich beeilen::V,pasiskubinti,afanyar-se
1037,sausen::V,dumti,córrer
1038,sausen::V,lėkti,córrer
1039,rennen::V,bėgti,córrer
1040,springen::V,šokti,saltar
1041,klettern::V,kopti,escalar
1042,schaukeln::V,supti,gronxar-se
1043,schaukeln::V,supti,balancejar-se
1044,schaukeln::V,linguoti,gronxar-se
1045,schaukeln::V,linguoti,balancejar-se
1046,kriechen::V,ropoti,reptar
1047,kriechen::V,ropoti,arrossegar-se
1048,kriechen::V,šliaužti,reptar
1049,kriechen::V,šliaužti,arrossegar-se
1050,schwimmen::V,plaukti,nadar
1051,tauchen::V,nerti,bussejar
1052,tauchen::V,nerti,submergir-se
1053,rudern::V,irtis,remar
1054,rudern::V,irkluoti,remar
1055,fahren::V,važiuoti,anar
1056,fahren::V,važinėti,anar
1057,fliegen::V,lėkti,volar
1058,fliegen::V,skristi,volar
1059,gehen::V,eiti,caminar
1060,weggehen::V,išeiti,anar-se'n
1061,abfahren::V,išvykti,partir
1062,abfahren::V,išvažiuoti,partir
1063,anhalten::V,sustoti,aturar-se
1064,hineingehen::V,įeiti,entrar
1065,eintreten::V,įžengti,entrar
1066,kommen::V,ateiti,venir
1067,ankommen::V,ateiti,arribar
1068,zurückkommen::V,grį̃žti,tornar
1069,zurückkommen::V,sugrį̃žti,tornar
1070,bleiben::V,likti,quedar-se
1071,bleiben::V,pasilikti,quedar-se
1072,warten::V,laukti,esperar
1073,erwarten::V,laukti,esperar
1074,suchen::V,ieškoti,buscar
1075,finden::V,rasti,trobar
1076,finden::V,surasti,trobar
1077,versuchen::V,mėginti,intentar
1078,vorbereiten::V,rengti,preparar
1079,lieben::V,myĺėti,estimar
1080,mögen::V,ḿėgti,agradar a
1081,mögen::V,patikti,agradar a
1082,lachen::V,juoktis,riure
1083,rühren::V,jaudinti,commoure
1084,rühren::V,jaudinti,emocionar
1085,rühren::V,graudinti,commoure
1086,rühren::V,graudinti,emocionar
1087,weinen::V,verkti,plorar
1088,schimpfen::V,bartis,renyar
1089,sich ärgern::V,pykti,enfadar-se
1090,sich ärgern::V,apmaudauti,enfadar-se
1091,sich fürchten::V,bijoti,tenir por
1092,sich fürchten::V,baimintis,tenir por
1093,fürchten::V,bijoti,témer
1094,fürchten::V,baimintis,témer
1095,fliehen::V,bėgti,fugir
1096,fliehen::V,sprukti,fugir
1097,flüchten::V,pabėgti,refugiar-se
1098,sehen::V,žiūŕėti,veure
1099,anschauen::V,žiūŕėti,mirar
1100,ansehen::V,žiūrėti į,mirar
1101,ansehen::V,pažiūrėti į,mirar
1102,hören::V,girdėti,oir
1103,zuhören::V,klausytis,escoltar
1104,probieren::V,ragauti,provar
1105,probieren::V,paragauti,provar
1106,riechen::V,uosti,olorar
1107,riechen::V,užuosti,olorar
1108,fühlen::V,justi,sentīr
1109,fühlen::V,jausti,sentīr
1110,fühlen::V,pajusti,sentīr
1111,scheinen::V,rodytis,semblar
1112,scheinen::V,atrodyti,semblar
1113,zu sehen sein::V,pasirodyti,poder-se veure
1114,vernehmen::V,išgirsti,percebre
1115,frieren::V,šalti,tenir fred
1116,tun::V,daryti,fer
1117,können::V,galėti,poder
1118,können::V,pajėgti,poder
1119,wollen::V,norėti,voler
1120,anfangen::V,pradėti,iniciar
1121,anfangen::V,prasid́ėti,iniciar
1122,beenden::V,baigti,acabar
1123,beenden::V,užbaigti,acabar
1124,aufhören::V,liautis,deixar
1125,gelingen::V,pavykti,sortir bé
1126,gelingen::V,pasisekti,sortir bé
1127,geraten::V,nusisekti,sortir
1128,öffnen::V,atverti,obrir
1129,öffnen::V,atidaryti,obrir
1130,schließen::V,uždaryti,tancar
1131,stellen::V,statyti,posar
1132,stellen::V,statyti,col·locar
1133,stellen::V,pastatyti,posar
1134,stellen::V,pastatyti,col·locar
1135,setzen::V,sodinti,assentar
1136,setzen::V,pasodinti,assentar
1137,legen::V,dėti,posar
1138,legen::V,pad́ėti,posar
1139,berühren::V,liesti,tocar
1140,berühren::V,paliesti,tocar
1141,verbinden::V,jungti,unir
1142,verbinden::V,jungti,connectar
1143,verbinden::V,surišti,unir
1144,verbinden::V,surišti,connectar
1145,bedecken::V,uždengti,tapar
1146,bedecken::V,uždengti,cobrir
1147,aufhängen::V,pakarti,penjar
1148,aufhängen::V,pakabinti,penjar
1149,anzünden::V,padegti,encendre
1150,aufheben::V,pakelti,aixecar
1151,zurücklassen::V,palikti,deixar
1152,verlieren::V,pamesti,pērdre
1153,fallen lassen::V,atsisakyti,deixar caure
1154,machen::V,dirbti,fer
1155,herstellen::V,gaminti,producir
1156,bauen::V,statyti,construir
1157,bauen::V,pastatyti,construir
1158,reparieren::V,taisyti,reparar
1159,reparieren::V,remontuoti,reparar
1160,verbessern::V,gerinti,millorar
1161,verbessern::V,ištaisyti,millorar
1162,ändern::V,keisti,canviar
1163,ändern::V,pakeisti,canviar
1164,graben::V,kasti,cavar
1165,beugen::V,lenkti,doblegar
1166,beugen::V,palenkti,doblegar
1167,biegen::V,lenkti,corbar
1168,biegen::V,lenkti,arquejar
1169,biegen::V,palenkti,corbar
1170,biegen::V,palenkti,arquejar
1171,drehen::V,sukti,girar
1172,wenden::V,kreipti,girar
1173,wenden::V,pakreipti,girar
1174,umdrehen::V,sukti,voltar
1175,umdrehen::V,apversti,voltar
1176,heben::V,kelti,pujar
1177,heben::V,kelti,aixecar
1178,heben::V,pakelti,pujar
1179,heben::V,pakelti,aixecar
1180,hochheben::V,pakelti,aixecar
1181,ergreifen::V,čiupti,agafar
1182,ergreifen::V,griebti,agafar
1183,halten::V,laikyti,mantenir
1184,halten::V,palaikyti,mantenir
1185,drücken::V,spausti,prémer
1186,drücken::V,spausti,estrènyer
1187,schieben::V,stumti,empènyer
1188,kratzen::V,kasyti,raspar
1189,kratzen::V,grandyti,raspar
1190,lecken::V,laižyti,llepar
1191,beißen::V,kandžioti,mossegar
1192,abreißen::V,nuplėšti,arrencar
1193,abschneiden::V,atpjauti,tallar
1194,abschneiden::V,atkirpti,tallar
1195,binden::V,rišti,lligar
1196,binden::V,surišti,lligar
1197,stecken::V,kišti,ficar
1198,stecken::V,įkišti,ficar
1199,brechen::V,lūžti,trencar
1200,brechen::V,laužyti,trencar
1201,klopfen::V,belsti,trucar
1202,klopfen::V,barbenti,trucar
1203,hauen::V,mušti,picar
1204,hauen::V,mušti,colpejar
1205,kleben::V,lipdyti,enganxar
1206,kleben::V,klijuoti,enganxar
1207,reiben::V,trinti,fregar
1208,reiben::V,tarkuoti,fregar
1209,streichen::V,tepti,untar
1210,streichen::V,užtepti,untar
1211,schleifen::V,galą́sti,afilar
1212,schleifen::V,galą́sti,esmolar
1213,schneiden::V,pjauti,tallar
1214,schneiden::V,kirpti,tallar
1215,rütteln::V,purtyti,sacsejar
1216,schütteln::V,purtyti,agitar
1217,schütteln::V,purtyti,sacsejar
1218,schwenken::V,mojuoti,agitar
1219,schütten::V,pilti,abocar
1220,schütten::V,berti,abocar
1221,füllen::V,pildyti,omplir
1222,füllen::V,pripildyti,omplir
1223,einwickeln::V,įvynioti,embolicar
1224,einwickeln::V,suvynioti,embolicar
1225,tragen::V,nešti,dur
1226,tragen::V,nešti,portar
1227,tragen::V,nešioti,dur
1228,tragen::V,nešioti,portar
1229,schleppen::V,vilkti,arrossegar
1230,ziehen::V,tempti,tirar
1231,ziehen::V,tempti,estirar
1232,aufbewahren::V,laikyti,conservar
1233,werfen::V,mesti,llançar
1234,werfen::V,sviesti,llançar
1235,fangen::V,sugauti,agafar
1236,fangen::V,sugauti,atrapar
1237,packen::V,čiupti,engrapar
1238,packen::V,griebti,engrapar
1239,verstecken::V,slėpti,amagar
1240,verstecken::V,slapstyti,amagar
1241,teilen::V,dalyti,dividir
1242,teilen::V,padalyti,dividir
1243,schicken::V,sių̃sti,enviar
1244,schicken::V,pasių̃sti,enviar
1245,bringen::V,atnešti,portar
1246,hinzufügen::V,pridėti,afegir
1247,bekommen::V,gauti,obtenir
1248,erhalten::V,gauti,rebre
1249,nehmen::V,paimti,prendre
1250,wählen::V,rinkti,triar
1251,wählen::V,rinkti,elegir
1252,wählen::V,išsirinkti,triar
1253,wählen::V,išsirinkti,elegir
1254,auswählen::V,išrinkti,escollir
1255,auswählen::V,išrinkti,seleccionar
1256,bewahren::V,išsaugoti,conservar
1257,behindern::V,trukdyti,impedir
1258,behindern::V,trukdyti,obstaculitzar
1259,verderben::V,sugadinti,espatllar
1260,beschädigen::V,žaloti,danyar
1261,beschädigen::V,žaloti,destrossar
1262,beschädigen::V,gadinti,danyar
1263,beschädigen::V,gadinti,destrossar
1264,zerbrechen::V,sukulti,trencar
1265,zerbrechen::V,sudaužyti,trencar
1266,zerreißen::V,perplėšti,estripar
1267,zerreißen::V,suplėšyti,estripar
1268,zerstören::V,suardyti,destruir
1269,zerstören::V,sugriauti,destruir
1270,verbrennen::V,deginti,cremar
1271,verbrennen::V,sudeginti,cremar
1272,geben::V,duoti,donar
1273,geben::V,paduoti,donar
1274,reichen::V,paduoti,passar
1275,schenken::V,dovanoti,regalar
1276,versprechen::V,žadėti,prometre
1277,versprechen::V,pažadėti,prometre
1278,wünschen::V,norėti,desitjar
1279,wünschen::V,linḱėti,desitjar
1280,loben::V,girti,elogiar
1281,loben::V,pagirti,elogiar
1282,küssen::V,bučiuoti,fer un petó a
1283,wiegen::V,supti,bressolar
1284,zudecken::V,užkloti,tapar
1285,zudecken::V,užkloti,cobrir
1286,zudecken::V,uždengti,tapar
1287,zudecken::V,uždengti,cobrir
1288,wecken::V,žadinti,despertar
1289,zeigen::V,rodyti,mostrar
1290,zeigen::V,rodyti,ensenyar
1291,führen::V,vesti,guiar
1292,führen::V,vesti,conduir
1293,führen::V,vadovauti,guiar
1294,führen::V,vadovauti,conduir
1295,lehren::V,mokyti,ensenyar
1296,lehren::V,išmokyti,ensenyar
1297,unterrichten::V,dėstyti,ensenyar
1298,aufziehen::V,išauginti,criar
1299,leiten::V,valdyti,dirigir
1300,leiten::V,vadovauti,dirigir
1301,antreiben::V,uiti,impel·lir
1302,antreiben::V,raginti,impel·lir
1303,antreiben::V,skubinti,impel·lir
1304,lassen::V,paliepti,fer
1305,einladen::V,kviesti,invitar
1306,einladen::V,kviesti,convidar
1307,einladen::V,pakviesti,invitar
1308,einladen::V,pakviesti,convidar
1309,vereinigen::V,sujungti,unir
1310,vereinigen::V,suvienyti,unir
1311,besuchen::V,lankyti,visitar
1312,besuchen::V,lankyti,anar a veure
1313,besuchen::V,aplankyti,visitar
1314,besuchen::V,aplankyti,anar a veure
1315,treffen::V,sutikti,trobar
1316,treffen::V,pasitikti,trobar
1317,sich versammeln::V,susirinkti,reunir-se
1318,spielen::V,groti,jugar
1319,spielen::V,žaisti,jugar
1320,singen::V,dainuoti,cantār
1321,tanzen::V,šokti,ballar
1322,sich trennen::V,skirtis,separar-se
1323,sich trennen::V,išsiskirti,separar-se
1324,verlassen::V,palikti,deixar
1325,verlassen::V,palikti,abandonar
1326,retten::V,gelbėti,salvar
1327,bewachen::V,sergėti,vigilar
1328,schützen::V,ginti,protegir
1329,schützen::V,apginti,protegir
1330,verteidigen::V,ginti,defensar
1331,verteidigen::V,apginti,defensar
1332,sich schlagen::V,muštis,barallar-se
1333,schießen::V,šauti,tirar
1334,schießen::V,šauti,disparar
1335,schießen::V,šaudyti,tirar
1336,schießen::V,šaudyti,disparar
1337,siegen::V,nugalėti,vèncer
1338,ärgern::V,pykinti,enfadar
1339,schlagen::V,mušti,pegar
1340,schlagen::V,mušti,colpejar
1341,schlagen::V,smogti,pegar
1342,schlagen::V,smogti,colpejar
1343,schlagen::V,trenkti,pegar
1344,schlagen::V,trenkti,colpejar
1345,treten::V,mygti,donar un cop de peu a
1346,stechen::V,gelti,punxar
1347,stechen::V,gelti,apunyalar
1348,stechen::V,smeigti,punxar
1349,stechen::V,smeigti,apunyalar
1350,stoßen::V,stumti,empènyer
1351,stoßen::V,pastumti,empènyer
1352,stehlen::V,vogti,robar
1353,stören::V,trikdyti,molestar
1354,belästigen::V,apsunkinti,importunar
1355,verbergen::V,slėpti,amagar
1356,verbergen::V,slėpti,ocultar
1357,verbergen::V,paslėpti,amagar
1358,verbergen::V,paslėpti,ocultar
1359,täuschen::V,klaidinti,enganyar
1360,betrügen::V,apgauti,estafar
1361,töten::V,žudyti,matar
1362,töten::V,nužudyti,matar
1363,wohnen::V,gyventi,vīure
1364,wohnen::V,gyventi,habitar
1365,arbeiten::V,dirbti,treballar
1366,arbeiten::V,triūsti,treballar
1367,sammeln::V,rinkti,col·leccionar
1368,pflücken::V,skinti,collir
1369,pflücken::V,raškyti,collir
1370,jagen::V,medžioti,caçar
1371,fischen::V,žvejoti,pescar
1372,fassen::V,sučiupti,atrapar
1373,hüten::V,ganyti,pasturar
1374,treiben::V,ginti,arriar
1375,anbinden::V,pririšti,lligar
1376,füttern::V,šerti,donar menjar a
1377,melken::V,melžti,munyir
1378,hacken::V,kapoti,picar
1379,hacken::V,kapoti,tallar
1380,gießen::V,lieti,regar
1381,gießen::V,laistyti,regar
1382,reifen::V,nokti,madurar
1383,reifen::V,sirpti,madurar
1384,zubereiten::V,ruošti,preparar
1385,zubereiten::V,gaminti,preparar
1386,kochen::V,virti,coure
1387,kochen::V,virinti,coure
1388,backen::V,kepti,coure al forn
1389,braten::V,kepti,rostir
1390,braten::V,kepinti,rostir
1391,umrühren::V,maišyti,remenar
1392,umrühren::V,pamaišyti,remenar
1393,stricken::V,megzti,tricotar
1394,stricken::V,megzti,fer punt de mitja
1395,nähen::V,siūti,cosir
1396,färben::V,dažyti,tenyir
1397,färben::V,nudažyti,tenyir
1398,reinigen::V,valyti,netejar
1399,reinigen::V,švarinti,netejar
1400,waschen::V,plauti,rentār
1401,waschen::V,mazgoti,rentār
1402,waschen::V,skalbti,rentār
1403,abwischen::V,nušluostyti,eixugar
1404,spülen::V,plauti,esbandir
1405,spülen::V,skalauti,esbandir
1406,fegen::V,šluoti,escombrar
1407,kehren::V,šluoti,escombrar
1408,baden::V,maudytis,banyar-se
1409,sich waschen::V,praustis,rentār-se
1410,ausziehen::V,numauti,treure's
1411,ausziehen::V,nuvilkti,treure's
1412,anziehen::V,mauti,posar-se
1413,anziehen::V,apsivilkti,posar-se
1414,sich anziehen::V,rengtis,vestir-se
1415,sich anziehen::V,apsirengti,vestir-se
1416,kämmen::V,šukuoti,pentinar
1417,schmücken::V,puošti,adornar
1418,schmücken::V,dabinti,adornar
1419,schmücken::V,gražinti,adornar
1420,sagen::V,tarti,dir
1421,sprechen::V,kalbėti,parlar
1422,reden::V,šnekėti,parlar
1423,sich unterhalten::V,kalbėtis,conversar
1424,sich unterhalten::V,šnekučiuotis,conversar
1425,fragen::V,klausti,preguntar
1426,bitten::V,prašyti,demanar
1427,erzählen::V,pasakoti,contar
1428,erzählen::V,pasakoti,explicar
1429,mitteilen::V,skelbti,comunicar
1430,mitteilen::V,pranešti,comunicar
1431,nennen::V,vadinti,nomenar
1432,nennen::V,vardyti,nomenar
1433,rufen::V,šaukti,cridar
1434,rufen::V,kviesti,cridar
1435,prahlen::V,girtis,lloar-se
1436,prahlen::V,girtis,jactar-se
1437,übersetzen::V,versti,traduir
1438,übersetzen::V,išversti,traduir
1439,denken::V,galvoti,pensar
1440,glauben::V,manyti,creure
1441,glauben::V,tikėti,creure
1442,bemerken::V,pamatyti,notar
1443,bemerken::V,pastebėti,notar
1444,erkennen::V,pažinti,reconèixer
1445,erkennen::V,atpažinti,reconèixer
1446,begreifen::V,suvokti,comprendre
1447,verstehen::V,suprasti,entendre
1448,lernen::V,mokytis,aprendre
1449,wissen::V,žinoti,saber
1450,sich erinnern an::V,prisiminti,recordar
1451,vergessen::V,užmiršti,oblidar
1452,messen::V,matuoti,mesurar
1453,zählen::V,skaičiuoti,comptar
1454,rechnen::V,skaičiuoti,calcular
1455,lesen::V,skaityti,llegir
1456,malen::V,tapyti,pintar
1457,zeichnen::V,piešti,dibuixar
1458,zeichnen::V,žymėti,dibuixar
1459,zeichnen::V,braižyti,dibuixar
1460,schreiben::V,rašyti,escrīure
1461,besitzen::V,turėti,posseir
1462,kaufen::V,pirkti,comprar
1463,verkaufen::V,parduoti,vendre
1464,bezahlen::V,apmokėti,pagar
1465,zahlen::V,mokėti,pagar per
1466,beherrschen::V,valdyti,dominar
1467,ertragen::V,kę̃sti,aguantar
1468,ertragen::V,pakelti,aguantar
1469,ertragen::V,iškę̃sti,aguantar
