,Concept_ID,is,bn
714,hinab::ADV,niður,নিম্নগামী
715,hinab::ADV,niður eftir,নিম্নগামী
716,oben::ADV,uppi,উপরে
717,hinauf::ADV,upp,উচ্চতর অংশে
718,hinauf::ADV,upp eftir,উচ্চতর অংশে
719,überall::ADV,alls staðar,সর্বত্র
720,nicht::ADV,ekki,না
721,ein wenig::ADV,dálítið,অল্প
722,kaum::ADV,varla,কষ্টসহকাবে
723,kaum::ADV,tæplega,কষ্টসহকাবে
724,sehr::ADV,mjög,খুব
725,so::ADV,svo,তত
726,so::ADV,þannig,তত
727,noch::ADV,enn,এখন পর্যস্ত
728,noch::ADV,ennþá,এখন পর্যস্ত
729,nur::ADV,bara,শুধু
730,nur::ADV,aðeins,শুধু
731,schon::ADV,nú þegar,ইতঃপুর্বে
732,wieder::ADV,aftur,আবার
733,wieder::ADV,að nýju,আবার
734,vergebens::ADV,árangurslaust,বিফলে
735,vor::PRP,fyrir,সম্মুখে
736,hinter::PRP,bak við,পশ্চাতে
737,hinter::PRP,aftur fyrir,পশ্চাতে
738,unter::PRP,undir,নীচে
739,durch::PRP,gegnum,দ্বারা
740,neben::PRP,hjá,কাছে
741,neben::PRP,við hliðina á,কাছে
742,zwischen::PRP,milli,মধ্যে
743,zwischen::PRP,á milli,মধ্যে
744,wegen::PRP,vegna,জন্য
745,dies::PRN,þetta,এটা
746,das::PRN,það,ওটা
747,alles::PRN,allt,সব
748,ich::PRN,ég,আমি
749,du::PRN,þú,তুমি
750,er::PRN,hann,উনি
751,wir::PRN,við,আমরা
752,ihr::PRN,þið,তোমরা
753,sie::PRN,þær,তারা
754,sie::PRN,þeir,তারা
755,was::FPRN,hvað,কি
756,wer::FPRN,hver,কে
757,wo::FADV,hvar,কোথায়
758,wohin::FADV,hvert,কোথায়
759,wie::FADV,hvernig,কেমন
760,warum::FADV,hvers vegna,কেন
761,wieviel::FNUM,hve mikill,কত
762,eins::NUM,einn,অক
763,zwei::NUM,tveir,দুই
764,drei::NUM,þrír,তিন
765,vier::NUM,fjórir,চার
766,fünf::NUM,fimm,পাঁচ
767,sechs::NUM,sex,ছয়
768,sieben::NUM,sjö,সাত
769,acht::NUM,átta,আট
770,neun::NUM,níu,নয়
771,zehn::NUM,tíu,দশ
772,elf::NUM,ellefu,এগারো
773,zwölf::NUM,tólf,দ্বাদশ
774,zwanzig::NUM,tuttugu,বিশ
775,dreißig::NUM,þrjátíu,ত্রিশ
776,vierzig::NUM,fjörutíu,চল্লিশ
777,fünfzig::NUM,fimmtíu,পঞ্চাশ
778,sechzig::NUM,sextíu,ষাট
779,siebzig::NUM,sjötíu,সত্তর
780,achtzig::NUM,áttatíu,আশি
781,neunzig::NUM,níutíu,নব্বুই
782,hundert::NUM,hundrað,শত
783,tausend::NUM,þúsund,হাজার
784,und::CNJ,og,আর
785,und::CNJ,og,এবং
786,oder::CNJ,eða,বা
787,stehen::V,standa,দাঁড়ানো
788,sitzen::V,sitja,বসা
789,liegen::V,liggja,শোয়া
790,hängen::V,hanga,ঝোলা
791,werden::V,verða,হইয়া উঠা
792,passieren::V,gerast,ঘটা
793,beginnen::V,byrja,আরম্ভ হওয়া
794,enden::V,enda,শেষ হওয়া
795,enden::V,lykta,শেষ হওয়া
796,wechseln::V,skipta,রূপাস্তর করা
797,aufgehen[Sonne]::V,koma upp,উদিত হওয়া
798,untergehen[Sonne]::V,ganga til viðar,অস্ত যাওয়া
799,scheinen[Sonne]::V,skína,আলো দেওয়া
800,donnern::V,þruma,বজ্রধ্বনি করা
801,wehen::V,blása,প্রবাহিত হওয়া
802,strömen::V,streyma,প্রবাহিত হওয়া
803,fließen::V,fljóta,ছুটা
804,sich drehen::V,snúast,পাক খাওয়া
805,schwanken::V,riða,দোলা
806,schwanken::V,rugga,দোলা
807,schwingen::V,sveiflast,দোলা
808,fallen::V,falla,পড়া
809,brennen::V,brenna,সেঁকা
810,rauchen::V,reykja,ধোঁয়া ছড়ান
811,regnen::V,rigna,বর্ষণ_করা
812,gefrieren::V,frjósa,হিমায়িত হওয়া
813,tauen::V,þiðna,গলা
814,schmelzen::V,bráðna,গলা
815,trocknen::V,þorna,শুষ্ক করা
816,sieden::V,sjóða,ফোঁড়া
817,faulen::V,rotna,ক্ষয় হওয়া
818,verfaulen::V,rotna,ক্ষয় হওয়া 
819,reißen::V,rifna,ছিঁড়া
820,versinken::V,sökkva,ডুবা
821,vergehen::V,líða,যাওয়া
822,erscheinen::V,birtast,আসা
823,verschwinden::V,hverfa,অদৃশ্য হওয়া
824,sinken::V,síga,হ্রাস হওয়া
825,abnehmen::V,lækka,হ্রাস হওয়া
826,abnehmen::V,minnka,হ্রাস হওয়া
827,zunehmen::V,aukast,বৃদ্ধি পাওয়া
828,steigen::V,stíga,ওঠা
829,wachsen::V,vaxa,বড় হওয়া
830,glänzen::V,glóa,জ্বলা
831,glänzen::V,glampa,জ্বলা
832,funkeln::V,leiftra,জ্বল্জ্বল করা
833,lärmen::V,hafa hátt,
834,läuten::V,hringja,রুসুঝুসু করা
835,klingeln::V,hringja,বাজা
836,klirren::V,glamra,টুংটাং-শব্দ করা
837,klirren::V,skrölta,টুংটাং-শব্দ করা
838,brausen::V,ólga,গর্জন করা
839,rauschen::V,suða,মর্মরধ্বনি করা
840,klingen::V,hljóma,শব্দ করা
841,bellen::V,gelta,ঘেউ ঘেউ করা
842,heulen::V,væla,গর্জন করা
843,heulen::V,ýlfra,গর্জন করা
844,blasen::V,blása,ফুঁ দেওয়া
845,pfeifen::V,blístra,শিস্ দেওয়া
846,schreien::V,æpa,চিৎকার করা
847,stöhnen::V,stynja,গোঁ-গো করা
848,zittern::V,titra,কাঁপা
849,zittern::V,skjálfa,কাঁপা
850,leben::V,lifa,বাঁচা
851,geboren werden::V,fæðast,জন্মানো
852,atmen::V,anda,শ্বাস ফেলা
853,atmen::V,draga andann,শ্বাস ফেলা
854,trinken::V,drekka,পান করা
855,essen::V,borða,ভক্ষণ করা
856,schlucken::V,kingja,গেলা
857,müde werden::V,þreytast,পরিশ্রান্ত হওয়া
858,einschlafen::V,sofna,নিদ্রামগ্ন হওয়া
859,schlafen::V,sofa,নিদ্রা যাওয়া
860,aufwachen::V,vakna,জাগা
861,aufstehen::V,fara á fætur,জাগা
862,sich erholen::V,hvíla sig,আরাম করা
863,krank werden::V,veikjast,অসুস্থ হত্তয়া
864,krank werden::V,verða veikur,অসুস্থ হত্তয়া
865,krank sein::V,vera veikur,রূগ্ণ হত্তয়া
866,schmerzen::V,kenna til,কন্কন করা
867,husten::V,hósta,কাশা
868,genesen::V,batna,আরোগ্য হওয়া
869,genesen::V,frískast,আরোগ্য হওয়া
870,sterben::V,deyja,মারা যাওয়া
871,umkommen::V,farast,মারা যাওয়া
872,sich bewegen::V,bifast,চলা
873,sich rühren::V,hreyfast,নড়া
874,sich erheben::V,standa upp,উদিত হওয়া
875,sich setzen::V,setjast,বসা
876,hinfallen::V,detta,পড়া
877,laufen::V,labba,হাঁটা
878,schreiten::V,ganga,হাঁটা
879,spazierengehen::V,ganga sér til skemmtunar,পায়চারি করা
880,eilen::V,fara hratt,ত্বরাম্বিত করা
881,sich beeilen::V,flýta sér,ত্বরাম্বিত করা
882,sausen::V,þjóta,ধেয়ে যাওয়া
883,rennen::V,hlaupa,চলা
884,springen::V,stökkva,লাফানো
885,klettern::V,klifra,আরোহণ করা
886,schaukeln::V,róla,দোলা
887,schaukeln::V,rugga,দোলা
888,kriechen::V,skríða,হামাগুড়ি দেওয়া
889,schwimmen::V,synda,সাঁতার কাটা
890,tauchen::V,kafa,ডোবা
891,rudern::V,róa,দাঁড় টানা
892,fahren::V,aka,চালান
893,fahren::V,fara,চালান
894,fliegen::V,fljúga,ওড়া
895,gehen::V,fara,যাওয়া
896,gehen::V,ganga,যাওয়া
897,weggehen::V,fara burt,প্রস্থান করা
898,weggehen::V,ganga burt,প্রস্থান করা
899,abfahren::V,aka burt,প্রস্থান করা
900,anhalten::V,stöðva,থামা
901,hineingehen::V,ganga inn,ঢোকা
902,eintreten::V,koma inn,ঢোকা
903,eintreten::V,ganga inn,ঢোকা
904,kommen::V,koma,আসা
905,ankommen::V,koma til,আসা
906,zurückkommen::V,koma til baka,ফিরা
907,bleiben::V,haldast,থাকা
908,bleiben::V,vera kyrr,থাকা
909,warten::V,bíða,অপেক্ষা করা
910,erwarten::V,búast við,অপেক্ষা করা
911,erwarten::V,eiga von á,অপেক্ষা করা
912,suchen::V,leita,খোঁজ করা
913,finden::V,finna,পাওয়া
914,versuchen::V,reyna,পরখ করা
915,vorbereiten::V,undirbúa,প্রস্তুত করা
916,lieben::V,elska,ভালবাসা
917,mögen::V,þykja gott,পছন্দ করা
918,mögen::V,falla í geð,পছন্দ করা
919,lachen::V,hlæja,হাসা
920,rühren::V,snerta,হৃদয়ম্পর্শ করা
921,weinen::V,gráta,কাঁদা
922,schimpfen::V,skammast,নালিশ করা
923,sich ärgern::V,sárna,রাগ হত্তয়া
924,sich ärgern::V,gremjast,রাগ হত্তয়া
925,sich fürchten::V,óttast,ভয় করা
926,fürchten::V,óttast,ডরা
927,fliehen::V,flýja,পালানো
928,flüchten::V,strjúka,পালানো
929,sehen::V,sjá,দেখা
930,anschauen::V,horfa á,দেখা
931,ansehen::V,líta á,দেখা
932,hören::V,heyra,শোনা
933,zuhören::V,hlusta,শোনা
934,probieren::V,smakka,পরখ করা
935,riechen::V,þefa,শুঁকা
936,fühlen::V,finna til,অনুভব করা
937,scheinen::V,virðast,মনে হত্তয়া
938,zu sehen sein::V,vera að sjá,দেখা দেত্তয়া
939,vernehmen::V,heyra,শোনা
940,vernehmen::V,greina,শোনা
941,frieren::V,frjósa,শীত লাগা
942,tun::V,gera,করা
943,können::V,geta,পারা
944,wollen::V,ætla,ইচ্ছা করা
945,wollen::V,vilja,ইচ্ছা করা
946,anfangen::V,hefja,আরম্ভ করা
947,beenden::V,enda,শেষ করা
948,beenden::V,ljúka,শেষ করা
949,aufhören::V,lykta,থামা
950,gelingen::V,heppnast,সিদ্ধিলাভ করা
951,geraten::V,lukkast,পরিণত হত্তয়া
952,öffnen::V,opna,খোলা
953,schließen::V,loka,বন্ধ করা
954,stellen::V,láta,স্থাপন করা
955,stellen::V,setja,স্থাপন করা
956,setzen::V,láta,স্থাপন করা
957,setzen::V,setja,স্থাপন করা
958,legen::V,láta,স্থাপন করা
959,legen::V,leggja,স্থাপন করা
960,berühren::V,koma við,স্পর্শ করা
961,verbinden::V,sameina,সংযুক্ত করা
962,bedecken::V,hylja,ঢাকা
963,aufhängen::V,hengja,ঝুলানো
964,aufhängen::V,hengja upp,ঝুলানো
965,anzünden::V,kveikja í,জ্বালান
966,aufheben::V,taka upp,কুড়াইয়া তোলা
967,aufheben::V,lyfta upp,কুড়াইয়া তোলা
968,zurücklassen::V,skilja eftir,পরিত্যাগ করা
969,verlieren::V,týna,হারান
970,verlieren::V,glata,হারান
971,fallen lassen::V,missa,ফেলা
972,machen::V,búa til,গঠন করা
973,herstellen::V,framleiða,সৃষ্টি করা
974,bauen::V,smíða,নির্মাণ করা
975,bauen::V,byggja,নির্মাণ করা
976,reparieren::V,gera við,মেরামত করা
977,verbessern::V,bæta,উন্নতিলাভ করা
978,ändern::V,breyta,পরিবর্তিত করা
979,graben::V,grafa,খনন করা
980,beugen::V,beygja,নোয়া
981,biegen::V,sveigja,নোয়া
982,drehen::V,snúa,ঘোরান
983,wenden::V,snúa,উলটাইয়া দেত্তয়া
984,wenden::V,venda,উলটাইয়া দেত্তয়া
985,umdrehen::V,venda,উলটানো
986,umdrehen::V,snúa við,উলটানো
987,heben::V,hefja,উত্তোলন করা
988,hochheben::V,lyfta upp,উঁচু করা
989,ergreifen::V,grípa,দখল করা
990,halten::V,rúma,ধরা
991,halten::V,halda,ধরা
992,drücken::V,þjá,টেপা
993,drücken::V,þrýsta,টেপা
994,schieben::V,ýta,ঠেলা
995,kratzen::V,klóra,চাঁচা
996,lecken::V,sleikja,চাটা
997,beißen::V,bíta,দংশন করা
998,abreißen::V,rífa af,বিচ্ছিন্ন করা
999,abreißen::V,rífa frá,বিচ্ছিন্ন করা
1000,abschneiden::V,skera af,বিচ্ছিন্ন করা
1001,abschneiden::V,klippa af,বিচ্ছিন্ন করা
1002,binden::V,binda,বন্ধন করা
1003,stecken::V,stinga,বিদ্ধ করা
1004,brechen::V,brjóta,ভাঙা
1005,klopfen::V,berja,আঘাত করা
1006,klopfen::V,klappa,আঘাত করা
1007,hauen::V,berja,আঘাত করা
1008,hauen::V,höggva,আঘাত করা
1009,kleben::V,líma,সাঁটা
1010,reiben::V,núa,ঘষা
1011,streichen::V,smyrja,ছড়াইয়া
1012,schleifen::V,slípa,ধার দেওয়া
1013,schneiden::V,skera,কাটা
1014,schneiden::V,klippa,কাটা
1015,rütteln::V,skaka,নাড়ান
1016,schütteln::V,hrista,নড়া
1017,schwenken::V,sveifla,দোলা
1018,schütten::V,hella,বর্ষণ করা
1019,füllen::V,fylla,পরিপূর্ণ করা
1020,einwickeln::V,vefja inn í,মুড়া
1021,tragen::V,bera,বহন করা
1022,schleppen::V,draga,টানা
1023,ziehen::V,toga,টানা
1024,ziehen::V,draga,টানা
1025,aufbewahren::V,geyma,রাখা
1026,werfen::V,kasta,ছুড়া
1027,fangen::V,grípa,লোফা
1028,packen::V,þrífa í,ধরা
1029,verstecken::V,fela,গোপন করা
1030,teilen::V,deila,বিভক্ত করা
1031,schicken::V,senda,প্রেরণ করা
1032,bringen::V,færa,আনা
1033,bringen::V,flytja,আনা
1034,hinzufügen::V,bæta við,একত্র করা
1035,bekommen::V,hljóta,পাওয়া
1036,bekommen::V,ná,পাওয়া
1037,erhalten::V,fá,পাওয়া
1038,nehmen::V,taka,নেওয়া
1039,wählen::V,velja,বাছা
1040,auswählen::V,velja úr,বাছা
1041,bewahren::V,gæta,বাঁচাইয়া রাখা
1042,bewahren::V,vernda,বাঁচাইয়া রাখা
1043,behindern::V,varna,বাধা দেওয়া
1044,verderben::V,spilla,নষ্ট করা
1045,beschädigen::V,skemma,ক্ষতি করা
1046,zerbrechen::V,brjóta,ভাঙ্গিয়া যাওয়া
1047,zerreißen::V,rífa,ছিঁড়া
1048,zerreißen::V,rífa sundur,ছিঁড়া
1049,zerstören::V,rífa niður,বিনাশ করা
1050,verbrennen::V,brenna,দহন করা
1051,geben::V,gefa,দেওয়া
1052,reichen::V,rétta,দেওয়া
1053,schenken::V,gefa,উপহার দেত্তয়া
1054,versprechen::V,lofa,প্রতিশ্রুতি দেওয়া
1055,versprechen::V,heita,প্রতিশ্রুতি দেওয়া
1056,wünschen::V,óska,আকাঙ্ক্ষা করা
1057,loben::V,lofa,প্রশংসা করা
1058,loben::V,hrósa,প্রশংসা করা
1059,küssen::V,kyssa,চুম্বন করা
1060,wiegen::V,rugga,দুলানো
1061,zudecken::V,þekja,ঢাকা
1062,zudecken::V,breiða yfir,ঢাকা
1063,wecken::V,vekja,জাগানো
1064,zeigen::V,sýna,দেখানো
1065,führen::V,leiða,পথ দেখানো
1066,lehren::V,kenna,শেখানো
1067,unterrichten::V,fræða,শিক্ষা দেওয়া
1068,aufziehen::V,ala upp,পালন করা
1069,leiten::V,stjórna,পরিচালনা করা
1070,antreiben::V,hvetja,চালনা করা
1071,lassen::V,láta,অনুমতি দেওয়া
1072,einladen::V,bjóða heim,নিমন্ত্রণ করা
1073,vereinigen::V,sameina,এক করা
1074,besuchen::V,heimsækja,দেখিতে যাওয়া
1075,treffen::V,hitta,সন্মুখীন হওয়া
1076,sich versammeln::V,safnast saman,জড়ো হওয়া
1077,spielen::V,leika sér,খেলা
1078,singen::V,syngja,গাওয়া
1079,tanzen::V,dansa,নাচা
1080,sich trennen::V,skiljast,পৃথক করা
1081,verlassen::V,yfirgefa,পরিত্যাগ করা
1082,retten::V,bjarga,উদ্ধার করা
1083,bewachen::V,gæta,পাহারা দেওয়া
1084,bewachen::V,hafa vörð á,পাহারা দেওয়া
1085,schützen::V,vernda,রক্ষা করা
1086,verteidigen::V,verja,রক্ষা করা
1087,sich schlagen::V,slást,লড়াই করা
1088,sich schlagen::V,berjast,লড়াই করা
1089,schießen::V,skjóta,তীরবেগে ছোটা
1090,siegen::V,sigra,জেতা
1091,ärgern::V,ergja,বিরক্ত করা
1092,ärgern::V,skaprauna,বিরক্ত করা
1093,schlagen::V,slá,আঘাত করা
1094,schlagen::V,lemja,আঘাত করা
1095,treten::V,sparka,লাথি মারা
1096,stechen::V,stinga,দংশন করা
1097,stoßen::V,hrinda,ঠেলা
1098,stehlen::V,stela,অপহরণ করা
1099,stören::V,trufla,ঘাঁটান
1100,belästigen::V,ónáða,বিরক্ত করা
1101,verbergen::V,leyna,গোপন করা
1102,täuschen::V,gabba,প্রবঞ্চনা করা
1103,täuschen::V,blekkja,প্রবঞ্চনা করা
1104,betrügen::V,svíkja,প্রতারণা করা
1105,betrügen::V,blekkja,প্রতারণা করা
1106,töten::V,drepa,হত্যা করা
1107,wohnen::V,búa,বাস করা
1108,arbeiten::V,vinna,কাজ করা
1109,sammeln::V,safna,সংগ্রহ করা
1110,pflücken::V,tína,চয়ন করা
1111,pflücken::V,reyta,চয়ন করা
1112,jagen::V,veiða,শিকার করা
1113,fischen::V,fiska,মাছ ধরা
1114,fassen::V,veiða,ধরা
1115,hüten::V,gæta,যুথভুক্ত করা
1116,hüten::V,vakta,যুথভুক্ত করা
1117,treiben::V,reka,চালনা করা
1118,anbinden::V,binda við,বন্ধন করা
1119,anbinden::V,binda fast,বন্ধন করা
1120,füttern::V,fóðra,ভোজন করানো
1121,melken::V,mjólka,দুগ্ধ দোহন করা
1122,hacken::V,höggva,কাটা
1123,gießen::V,hella,বর্ষণ করা
1124,reifen::V,þroskast,পাকা
1125,zubereiten::V,elda,রন্ধন করা
1126,zubereiten::V,tilbúa,রন্ধন করা
1127,kochen::V,sjóða,রন্ধন করা
1128,backen::V,baka,সেকা
1129,braten::V,steikja,ভাজা
1130,umrühren::V,hræra í,নড়ানো
1131,stricken::V,prjóna,বোনা
1132,nähen::V,sauma,সেলাই করা
1133,färben::V,lita,রঞ্জিত করা
1134,reinigen::V,hreinsa,পরিষ্কার করা
1135,waschen::V,þvo,পরিষ্কার করা
1136,abwischen::V,þerra,মুছা
1137,spülen::V,skola,পরিষ্কার করা
1138,spülen::V,þvo upp,পরিষ্কার করা
1139,fegen::V,sópa,ঝাঁট দেওয়া
1140,fegen::V,hreinsa,ঝাঁট দেওয়া
1141,kehren::V,sópa,ঝাঁট দেওয়া
1142,baden::V,baða sig,অবগাহন করা
1143,sich waschen::V,þvo sér,ধোয়া
1144,ausziehen::V,fara úr,খুলা
1145,anziehen::V,fara í,গায়ে দেত্তয়া
1146,sich anziehen::V,klæðast,পোশাক পরা
1147,kämmen::V,greiða,আঁচড়ানো
1148,schmücken::V,prýða,সাজান করা
1149,schmücken::V,skreyta,সাজান করা
1150,sagen::V,segja,উচ্চারণ করা
1151,sprechen::V,tala,বলা
1152,reden::V,ræða,আলাপ করা
1153,sich unterhalten::V,spjalla,আড্ডা দেওয়া
1154,sich unterhalten::V,ræðast við,আড্ডা দেওয়া
1155,fragen::V,spyrja,জিজ্ঞাসা করা
1156,bitten::V,biðja,প্রার্থনা করা
1157,erzählen::V,segja frá,বর্ণনা করা
1158,mitteilen::V,tilkynna,বলা
1159,nennen::V,nefna,নাম দেওয়া
1160,rufen::V,kalla,আমন্ত্রণ করা
1161,prahlen::V,gorta,বড়াই করা
1162,übersetzen::V,þýða,ভাষাস্তরিত করা
1163,denken::V,hugsa,ভাবা
1164,glauben::V,trúa,বিশ্বাস করা
1165,bemerken::V,taka eftir,লক্ষ্য করা
1166,erkennen::V,þekkja,চিনিতে পারা
1167,begreifen::V,skilja,উপলব্ধি করা
1168,verstehen::V,skilja,উপলব্ধি করা
1169,lernen::V,læra,শেখা
1170,wissen::V,vita,জানা
1171,sich erinnern an::V,minnast,মনে করা
1172,vergessen::V,gleyma,বিস্মৃত হওয়া
1173,messen::V,mæla,মাপা
1174,zählen::V,telja,গণনা করা
1175,rechnen::V,reikna,হিসাব করা
1176,lesen::V,lesa,পাঠ করা
1177,malen::V,mála,আঁকা
1178,zeichnen::V,teikna,ছকা
1179,schreiben::V,skrifa,লেখা
1180,besitzen::V,hafa,অধিকার করা
1181,kaufen::V,kaupa,ক্রয় করা
1182,verkaufen::V,selja,বেচা
1183,bezahlen::V,borga,প্রদান করা
1184,zahlen::V,borga,প্রদান করা
1185,beherrschen::V,hafa á valdi sínu,শাসন করা
1186,ertragen::V,þola,বহন করা
