,Concept_ID,sk,os
1404,füttern::V,kŕmiť,холлаг æвæрын
1405,füttern::V,kŕmiť,дарын
1406,melken::V,dojiť,дуцын
1407,hacken::V,seknúť,кæрдын
1408,hacken::V,seknúť,лыгтæ кæнын
1409,gießen::V,polievať,бакалын
1410,reifen::V,dozrieť,срæгъæд уын
1411,reifen::V,dozrieť,сцæттæ уын
1412,zubereiten::V,pripraviť,сцӕттӕ кӕнын
1413,kochen::V,variť,фыцын
1414,backen::V,piecť,фыцын
1415,backen::V,smažiť,фыцын
1416,braten::V,piecť,цурын
1417,braten::V,pražiť,цурын
1418,umrühren::V,pomiešať,ахæццæ кæнын
1419,umrühren::V,pomiešať,азмæнтын
1420,umrühren::V,pomiešať,астауын
1421,stricken::V,pliesť,кæнын
1422,stricken::V,pliesť,бийын
1423,nähen::V,šiť,хуыйын
1424,färben::V,zafarbiť,ахорын
1425,reinigen::V,čistiť,ссыгъдæг кæнын
1426,reinigen::V,čistiť,ныссыгъдæг кæнын
1427,reinigen::V,čistiť,ныссæрфын
1428,waschen::V,myť,ӕхсын
1429,abwischen::V,utrieť,сӕрфын
1430,spülen::V,vyplachovať,æнхъæвзын
1431,fegen::V,zametať,мӕрзын
1432,kehren::V,zametať,мӕрзын
1433,baden::V,kúpať sa,хи найын
1434,sich waschen::V,umývať sa,хи æхсын
1435,ausziehen::V,zobliecť,ласын
1436,anziehen::V,obliecť,скæнын
1437,sich anziehen::V,obliecť sa,дзаума скæнын
1438,sich anziehen::V,obliecť sa,дарæс скæнын
1439,kämmen::V,česať,ныффасын
1440,kämmen::V,česať,æрфасын
1441,schmücken::V,ozdobiť,фӕлындын
1442,sagen::V,povedať,зæгъын
1443,sprechen::V,hovoriť,дзурын
1444,reden::V,rozprávať,ныхас кӕнын
1445,sich unterhalten::V,rozprávať sa,ныхас кæнын
1446,fragen::V,spýtať sa,фӕрсын
1447,bitten::V,prosiť,курын
1448,erzählen::V,rozprávať,радзурын
1449,erzählen::V,rozprávať,ратаурæгъ кæнын
1450,mitteilen::V,oznámiť,фехъусын кæнын
1451,nennen::V,nazvať,хонын
1452,nennen::V,menovať,хонын
1453,rufen::V,volať,сидын
1454,rufen::V,zavolať,сидын
1455,prahlen::V,vystatovať sa,ӕппӕлын
1456,übersetzen::V,preložiť,ратæлмац кæнын
1457,denken::V,myslieť,ӕнхъӕлын
1458,denken::V,myslieť,хъуыды кӕнын
1459,glauben::V,veriť,уырнын
1460,bemerken::V,podotknuť,фенын
1461,bemerken::V,spozorovať,фенын
1462,erkennen::V,poznať,базонын
1463,begreifen::V,pochopiť,ӕмбарын
1464,begreifen::V,pochopiť,бамбарын
1465,begreifen::V,porozumieť,ӕмбарын
1466,begreifen::V,porozumieť,бамбарын
1467,verstehen::V,rozumieť,
1468,lernen::V,učiť sa,ахуыр кӕнын
1469,wissen::V,vedieť,зонын
1470,sich erinnern an::V,pamätať si na,зæрдыл æрлæууын
1471,sich erinnern an::V,pamätať si na,æрымысын
1472,sich erinnern an::V,pamätať si na,æрбаймысын
1473,sich erinnern an::V,pamätať si na,æрхъуыды кæнын
1474,vergessen::V,zabudnuť,ферох кæнын
1475,vergessen::V,zabudnuť,айрох кæнын
1476,messen::V,merať,барын
1477,zählen::V,počítať,нымайын
1478,rechnen::V,rátať,хынцын
1479,rechnen::V,počítať,хынцын
1480,lesen::V,čítať,кӕсын
1481,lesen::V,čítať,фӕрсын
1482,malen::V,maľovať,ныв кӕнын
1483,zeichnen::V,kresliť,ныв кӕнын
1484,schreiben::V,písať,фыссын
1485,besitzen::V,mať,хицау уын
1486,besitzen::V,vlastniť,хицау уын
1487,kaufen::V,kúpiť,балхӕнын
1488,verkaufen::V,predať,уӕй кӕнын
1489,bezahlen::V,zaplatiť,бафидын
1490,zahlen::V,platiť,фидын
1491,beherrschen::V,ovládať,æлдариуæг кæнын
1492,ertragen::V,znášať,бавзарын
1493,ertragen::V,vydržať,бавзарын
