,Concept_ID,az,fa
795,lange::ADV,uzun,مدت زیادی
796,plötzlich::ADV,qəfildən,ناگهان
797,sofort::ADV,həmən,فوراً
798,sofort::ADV,dərhal,فوراً
799,später::ADV,sonra,بعدها
800,jetzt::ADV,indi,حالا
801,jetzt::ADV,indi,اکنون
802,heute::ADV,bugün,امروز
803,morgen::ADV,sabah,فردا
804,bald::ADV,yaxında,زود
805,bald::ADV,yaxında,بزودی
806,bald::ADV,tezliklə,زود
807,bald::ADV,tezliklə,بزودی
808,dann::ADV,onda,سپس
809,dann::ADV,onda,آنوقت
810,gestern::ADV,dünən,دیروز
811,einst::ADV,əvvəllər,وقتی
812,einst::ADV,əvvəllər,زمانی
813,damals::ADV,o vaxt,آنوقت
814,damals::ADV,o vaxt,آنزمان
815,danach::ADV,sonra,بعد
816,vorher::ADV,qabaqcadan,قبلاً
817,zuerst::ADV,əvvəl,اول
818,zuerst::ADV,əvvəl,ابتداء
819,einmal::ADV,bir dəfə,یکدفعه
820,manchmal::ADV,hərdənbir,گاهی
821,manchmal::ADV,hərdənbir,بعضی اوقات
822,oft::ADV,tez-tez,اغلب
823,oft::ADV,çox vaxt,اغلب
824,immer::ADV,daimi,همیشه
825,immer::ADV,həmişə,همیشه
826,niemals::ADV,əsla,هرگز
827,niemals::ADV,heç bir zaman,هرگز
828,hier::ADV,bura,اینجا
829,hier::ADV,burada,اینجا
830,hierhin::ADV,buraya,به اینجا
831,von hier::ADV,buradan,از اینجا
832,dort::ADV,ora,آنجا
833,dort::ADV,orada,آنجا
834,dorthin::ADV,oraya,به آنجا
835,geradeaus::ADV,düz,راست
836,vorwärts::ADV,irəli,جلو
837,vorwärts::ADV,irəli,به پیش
838,rückwärts::ADV,geri,عقب
839,zurück::ADV,geriyə,پس
840,zurück::ADV,geriyə,عقب
841,zurück::ADV,geriyə,بالعکس
842,unten::ADV,aşağıda,زیر
843,unten::ADV,aşağıda,پایین
844,hinab::ADV,aşağı,به پایین
845,oben::ADV,yuxarıda,بالا
846,hinauf::ADV,yuxarı,به بالا
847,überall::ADV,hər yerdə,همه‌جا
848,nicht::ADV,-ma-,نه
849,ein wenig::ADV,bir az,کمی
850,kaum::ADV,güclə,به سختی
851,sehr::ADV,çox,خیلی
852,sehr::ADV,çox,بسیار
853,so::ADV,belə,چنین
854,so::ADV,belə,اینطور
855,noch::ADV,hələ,هنوز
856,nur::ADV,yalnız,فقط
857,nur::ADV,yalnız,تنها
858,schon::ADV,artıq,قبلاً
859,schon::ADV,artıq,به این زودی
860,wieder::ADV,yenə,باز
861,wieder::ADV,yenə,دوباره
862,vergebens::ADV,boş yerə,بیهوده
863,vor::PRP,önündə,در جلوی
864,hinter::PRP,arxasında,پشت
865,unter::PRP,altında,تحت
866,durch::PRP,içindən,از وسط
867,durch::PRP,içindən,از ميان
868,neben::PRP,yanında,کنار
869,neben::PRP,yanında,پهلوی
870,zwischen::PRP,arasında,بین
871,zwischen::PRP,arasında,میان
872,wegen::PRP,üçün,برای
873,wegen::PRP,üçün,بخاطر
874,wegen::PRP,ötəri,برای
875,wegen::PRP,ötəri,بخاطر
876,dies::PRN,bu,این
877,das::PRN,o,آن
878,alles::PRN,hər şey,تمام
879,alles::PRN,hər şey,همه‌چیر
880,ich::PRN,mən,من
881,du::PRN,sən,تو
882,er::PRN,o,او
883,wir::PRN,biz,ما
884,ihr::PRN,siz,شما
885,sie::PRN,onlar,آنها
886,was::FPRN,nə,چه
887,wer::FPRN,kim,کی
888,wo::FADV,harada,کجا
889,wohin::FADV,haraya,بکجا
890,wie::FADV,necə,چطور
891,wie::FADV,necə,چگونه
892,warum::FADV,niyə,چرا
893,warum::FADV,niyə,برای چه
894,warum::FADV,nə üçün,چرا
895,warum::FADV,nə üçün,برای چه
896,wieviel::FNUM,neçə,چند
897,wieviel::FNUM,neçə,چقدر
898,wieviel::FNUM,nə qədər,چند
899,wieviel::FNUM,nə qədər,چقدر
900,eins::NUM,bir,یک
901,zwei::NUM,iki,دو
902,drei::NUM,üç,سه
903,vier::NUM,dörd,چهار
904,fünf::NUM,beş,پنج
905,sechs::NUM,altı,شش
906,sieben::NUM,yeddi,هفت
907,acht::NUM,səkkiz,هشت
908,neun::NUM,doqquz,نه
909,zehn::NUM,on,ده
910,elf::NUM,on bir,یازده
911,zwölf::NUM,on iki,دوازده
912,zwanzig::NUM,iyirmi,بیست
913,dreißig::NUM,otuz,سی
914,vierzig::NUM,qırx,چهل
915,fünfzig::NUM,əlli,پنجاه
916,sechzig::NUM,altmış,شصت
917,siebzig::NUM,yetmiş,هفتاد
918,achtzig::NUM,səksən,هشتاد
919,neunzig::NUM,doxsan,نود
920,hundert::NUM,yüz,صد
921,tausend::NUM,min,هزار
922,und::CNJ,və,و
923,oder::CNJ,ya,یا
924,stehen::V,durmaq,ایستادن
925,sitzen::V,oturmaq,نشستن
926,liegen::V,uzanmaq,خوابیدن
927,liegen::V,uzanmaq,دراز کشیدن
928,hängen::V,asılmaq,آویزان بودن
929,werden::V,olmaq,شدن
930,passieren::V,olmaq,گذشتن
931,passieren::V,olmaq,اتفاق افتادن
932,passieren::V,baş vermək,گذشتن
933,passieren::V,baş vermək,اتفاق افتادن
934,beginnen::V,başlamaq,شروع شدن
935,enden::V,bitmək,تمام شدن
936,wechseln::V,dəyişmək,عوض شدن
937,aufgehen[Sonne]::V,doğmaq,برآمدن
938,aufgehen[Sonne]::V,doğmaq,طلوع کردن
939,untergehen[Sonne]::V,batmaq,غروب کردن
940,scheinen[Sonne]::V,parlamaq,تابیدن
941,donnern::V,guruldamaq,رعد زدن
942,wehen::V,əsmək,دمیدن
943,strömen::V,axmaq,روان شدن
944,fließen::V,axmaq,روان شدن
945,sich drehen::V,dönmək,چرخیدن
946,schwanken::V,yellənmək,خم و راست شدن
947,schwingen::V,yellənmək,تاب خوردن
948,schwingen::V,yellənmək,نوسان کردن
949,fallen::V,düşmek,افتادن
950,fallen::V,düşmek,سقوط کردن
951,brennen::V,yanmaq,سوزاندن
952,rauchen::V,tüstüləmək,دود کردن
953,regnen::V,yağmaq,باران آمدن
954,gefrieren::V,donmaq,یخ بستن
955,tauen::V,ərimək,آب شدن
956,schmelzen::V,ərimək,آب شدن
957,trocknen::V,qurumaq,خشک شدن
958,sieden::V,qaynamaq,جوشیدن
959,faulen::V,çürümək,فاسد شدن
960,verfaulen::V,çürümək,پوسیدن
961,reißen::V,yırtılmaq,پاره شدن
962,versinken::V,batmaq,غرق شدن
963,vergehen::V,ötmək,گذشتن
964,erscheinen::V,görünmək,ظاهر شدن
965,verschwinden::V,yox olmaq,گم شدن
966,verschwinden::V,yox olmaq,از بین رفتن
967,sinken::V,enmək,پایین آمدن
968,abnehmen::V,azalmaq,کم شدن
969,zunehmen::V,artmaq,زیاد شدن
970,steigen::V,yüksəlmək,بالا رفتن
971,wachsen::V,böyümək,قد کشیدن
972,glänzen::V,parlamaq,برق زدن
973,funkeln::V,parıldamaq,جرقه زدن
974,lärmen::V,səs-küy etmək,شلوغ کردن
975,läuten::V,çalmaq,زنگ زدن
976,klingeln::V,zəng etmək,زنگ زدن
977,klirren::V,cingildəmək,جرنگ جرنگ صدا کردن
978,brausen::V,gurlamaq,طوفانی بودن
979,rauschen::V,xışıldamaq,خش‌خش کردن
980,klingen::V,səslənmək,صدا دادن
981,bellen::V,hürmək,عوعو کردن
982,heulen::V,ulamaq,زوزه کشیدن
983,blasen::V,üfləmək,فوت کردن
984,pfeifen::V,fit vermek,سوت زدن
985,schreien::V,bağırmaq,فریاد زدن
986,schreien::V,qışqırmaq,فریاد زدن
987,stöhnen::V,inləmək,نالیدن
988,zittern::V,titrəmək,لرزیدن
989,leben::V,yaşamaq,زیستن
990,leben::V,yaşamaq,زندگی کردن
991,geboren werden::V,doğmaq,متولد شدن
992,atmen::V,nəfəs almaq,تنفس کردن
993,trinken::V,içmek,نوشیدن
994,essen::V,yemək,خوردن
995,schlucken::V,udmaq,بلعیدن
996,schlucken::V,udmaq,قورت دادن
997,müde werden::V,yorulmaq,خسته شدن
998,einschlafen::V,yuxuya getmək,خواب رفتن
999,schlafen::V,uyumaq,خوابیدن
1000,aufwachen::V,oyanmaq,از خواب بیدار شدن
1001,aufstehen::V,yuxudan durmaq,بیدار شدن
1002,sich erholen::V,dincəlmək,استراحت کردن
1003,krank werden::V,xəstə olmaq,مریض شدن
1004,krank sein::V,azarlanmaq,بیمار بودن
1005,krank sein::V,xəstələnmək,بیمار بودن
1006,schmerzen::V,ağrimaq,درد کردن
1007,husten::V,öksürmək,سرفه کردن
1008,genesen::V,sağalmaq,بهبود یافتن
1009,sterben::V,ölmək,مردن
1010,sterben::V,vəfat etmək,مردن
1011,umkommen::V,həlak olmaq,کشته شدن
1012,sich bewegen::V,hərəkət etmək,حرکت کردن
1013,sich rühren::V,tərpənmək,تکان خوردن
1014,sich erheben::V,qalxmaq,برخواستن
1015,sich setzen::V,oturmaq,نشستن
1016,hinfallen::V,yıxılmaq,زمین خوردن
1017,laufen::V,yerimək,پیاده رفتن
1018,schreiten::V,addım atmaq,قدم زدن
1019,spazierengehen::V,gəzmək,گردش رفتن
1020,eilen::V,atılmaq,شتاب کردن
1021,sich beeilen::V,tələsmək,عجله کردن
1022,sausen::V,çırpmaq,صفیر کشیدن
1023,rennen::V,qaçmaq,دویدن
1024,springen::V,sıçramaq,پریدن
1025,klettern::V,dırmanmaq,بالا رفتن
1026,schaukeln::V,sallanmaq,تاب خوردن
1027,kriechen::V,sürünmək,خزیدن
1028,schwimmen::V,üzmek,شنا کردن
1029,tauchen::V,dalmaq,غواصی کردن
1030,rudern::V,avarlamaq,پارو زدن
1031,fahren::V,sürmək,سواره رفتن
1032,fliegen::V,uçmaq,پریدن
1033,gehen::V,getmək,رفتن
1034,weggehen::V,getmək,رفتن
1035,abfahren::V,yola düşmək,حرکت کردن
1036,anhalten::V,saxlamaq,ایست کردن
1037,hineingehen::V,girmək,داخل شدن
1038,eintreten::V,girmək,وارد شدن
1039,eintreten::V,daxil olmaq,وارد شدن
1040,kommen::V,gəlmək,آمدن
1041,ankommen::V,gəlib çatmaq,رسیدن
1042,zurückkommen::V,qayıtmaq,برگشتن
1043,bleiben::V,qalmaq,ماندن
1044,warten::V,gözləmək,منتظر بودن
1045,erwarten::V,bəkləmək,انتظار داشتن
1046,suchen::V,aramaq,جستجو کردن
1047,suchen::V,axtarmaq,جستجو کردن
1048,finden::V,tapmaq,یافتن
1049,finden::V,tapmaq,پیدا کردن
1050,versuchen::V,çalışmaq,سعی کردن
1051,versuchen::V,çalışmaq,کوشش کردن
1052,vorbereiten::V,hazırlamaq,آماده کردن
1053,lieben::V,sevmək,عاشق بودن
1054,mögen::V,xoşlamaq,میل داشتن
1055,mögen::V,xoşlamaq,دوست داشتن
1056,lachen::V,gülmək,خندیدن
1057,rühren::V,həyəcanlandırmaq,به رقت آوردن
1058,weinen::V,ağlamaq,گریه کردن
1059,schimpfen::V,küfr etmək,فحاشی کردن
1060,sich ärgern::V,acıqlanmaq,ناراحت شدن
1061,sich fürchten::V,qorxmaq,واهمه کردن
1062,fürchten::V,qorxmaq,ترسیدن
1063,fliehen::V,qaçmaq,گریختن
1064,flüchten::V,qaçmaq,فرار کردن
1065,sehen::V,görmək,دیدن
1066,anschauen::V,baxmaq,نگاه کردن
1067,ansehen::V,baxmaq,تماشا کردن
1068,hören::V,duymaq,شنیدن
1069,hören::V,eşitmək,شنیدن
1070,zuhören::V,dinləmək,گوش دادن
1071,probieren::V,dadına baxmaq,چشیدن
1072,riechen::V,qoxlamaq,بوییدن
1073,riechen::V,qoxlamaq,بو کردن
1074,fühlen::V,duymaq,احساس کردن
1075,scheinen::V,görünmək,بنظر آمدن
1076,zu sehen sein::V,görünmək,دیده شدن
1077,vernehmen::V,eşitmək,شنیدن
1078,frieren::V,üşümək,سرد بودن
1079,tun::V,etmək,کردن
1080,können::V,bilmək,توانستن
1081,können::V,bacarmaq,توانستن
1082,wollen::V,istəmək,خواستن
1083,anfangen::V,başlamaq,شروع کردن
1084,beenden::V,bitirmək,تمام کردن
1085,beenden::V,bitirmək,پایان دادن
1086,aufhören::V,bitmək,دست کشیدن
1087,aufhören::V,qurtarmaq,دست کشیدن
1088,gelingen::V,müvəffəq olmaq,موفق شدن
1089,geraten::V,düşmək,نتیجه دادن
1090,öffnen::V,açmaq,گشودن
1091,öffnen::V,açmaq,باز کردن
1092,schließen::V,qapamaq,بستن
1093,schließen::V,qapamaq,قفل کردن
1094,stellen::V,qoymaq,گذاردن
1095,setzen::V,oturtmaq,نشاندن
1096,legen::V,qoymaq,گذاشتن
1097,berühren::V,toxunmaq,دست زدن
1098,berühren::V,toxunmaq,لمس کردن
1099,verbinden::V,bağlamaq,وصل کردن
1100,bedecken::V,örtmək,پوشاندن
1101,aufhängen::V,asmaq,آویختن
1102,anzünden::V,yandırmaq,سوزاندن
1103,aufheben::V,qaldırmaq,برداشتن
1104,aufheben::V,qaldırmaq,بلند کردن
1105,zurücklassen::V,buraxmaq,گذاشتن
1106,verlieren::V,itirmək,گم کردن
1107,fallen lassen::V,düşürmək,انداختن
1108,machen::V,etmək,کردن
1109,machen::V,etmək,ساختن
1110,herstellen::V,istehsal etmək,ساختن
1111,herstellen::V,istehsal etmək,تولید کردن
1112,bauen::V,tikmək,ساختن
1113,bauen::V,tikmək,بنا کردن
1114,reparieren::V,təmir etmək,درست کردن
1115,reparieren::V,təmir etmək,تعمیر کردن
1116,verbessern::V,düzəltmək,بهتر کردن
1117,ändern::V,dəyişdirmək,تغییر دادن
1118,graben::V,qazımaq,کندن
1119,graben::V,qazımaq,گود کردن
1120,beugen::V,əymək,کج کردن
1121,biegen::V,bükmək,خم کردن
1122,drehen::V,döndərmək,چرخاندن
1123,wenden::V,çevirmək,برگرداندن
1124,umdrehen::V,çevirmək,برگرداندن
1125,heben::V,qaldırmaq,برداشتن
1126,hochheben::V,qaldırmaq,برآوردن
1127,hochheben::V,qaldırmaq,بلند کردن
1128,ergreifen::V,tutmaq,گرفتن
1129,halten::V,saxlamaq,نگاه داشتن
1130,drücken::V,sıxmaq,فشار دادن
1131,drücken::V,sıxmaq,فشار آوردن
1132,schieben::V,sürmək,هل دادن
1133,kratzen::V,qaşımaq,خاریدن
1134,lecken::V,yalamaq,لیسیدن
1135,beißen::V,dişləmək,گاز زدن
1136,abreißen::V,qoparmaq,پاره کردن
1137,abschneiden::V,ayırmaq,بریدن
1138,abschneiden::V,ayırmaq,قطع کردن
1139,binden::V,bağlamaq,بستن
1140,stecken::V,soxmaq,فرو کردن
1141,brechen::V,qırmaq,شکستن
1142,klopfen::V,sındırmaq,کوبیدن
1143,hauen::V,vurmaq,زدن
1144,kleben::V,apışdırmaq,چسباندن
1145,reiben::V,ovmaq,مالش دادن
1146,streichen::V,sürtmək,مالیدن
1147,schleifen::V,bülövləmək,تیز کردن
1148,schneiden::V,kəsmək,چیدن
1149,schneiden::V,kəsmək,بریدن
1150,rütteln::V,sirkələmək,لرزاندن
1151,rütteln::V,sirkələmək,تکان دادن
1152,schütteln::V,çalxalamaq,تکان دادن
1153,schwenken::V,yelləmək,تاب دادن
1154,schütten::V,tökmək,ریختن
1155,füllen::V,doldurmaq,پر کردن
1156,einwickeln::V,sarımaq,پیچیدن
1157,tragen::V,daşımaq,بردن
1158,tragen::V,daşımaq,حمل کردن
1159,schleppen::V,sürükləmək,کشیدن
1160,ziehen::V,çəkmək,کشیدن
1161,aufbewahren::V,gizlətmək,نگهداری کردن
1162,werfen::V,atmaq,انداختن
1163,werfen::V,atmaq,پرتاب کردن
1164,fangen::V,tutmaq,گرفتن
1165,packen::V,yaxalamaq,گرفتن
1166,verstecken::V,gizlətmək,قایم کردن
1167,verstecken::V,gizlətmək,پنهان کردن
1168,teilen::V,bölmək,قسمت کردن
1169,teilen::V,bölmək,تقسیم کردن
1170,schicken::V,yollamaq,فرستادن
1171,schicken::V,yollamaq,ارسال کردن
1172,schicken::V,göndərmək,فرستادن
1173,schicken::V,göndərmək,ارسال کردن
1174,bringen::V,gətirmək,آوردن
1175,hinzufügen::V,əlavə etmək,افزودن
1176,hinzufügen::V,əlavə etmək,اضافه کردن
1177,bekommen::V,almaq,گرفتن
1178,bekommen::V,əldə etmək,گرفتن
1179,erhalten::V,almaq,دریافت کردن
1180,nehmen::V,almaq,گرفتن
1181,nehmen::V,almaq,برداشتن
1182,wählen::V,seçmək,انتخاب کردن
1183,auswählen::V,arımaq,برگزیدن
1184,bewahren::V,qorumaq,حفظ کردن
1185,bewahren::V,qorumaq,حفاظت کردن
1186,behindern::V,mane olmaq,مانع بودن
1187,verderben::V,pozmaq,از بین بردن
1188,beschädigen::V,zədələmək,صدمه زدن
1189,zerbrechen::V,qırmaq,شکستن
1190,zerbrechen::V,sındırmaq,شکستن
1191,zerreißen::V,yırtmaq,دریدن
1192,zerreißen::V,yırtmaq,پاره کردن
1193,zerstören::V,dağıtmaq,خراب کردن
1194,zerstören::V,dağıtmaq,ویران کردن
1195,verbrennen::V,yandırmaq,سوزاندن
1196,geben::V,vermək,دادن
1197,reichen::V,uzatmaq,دادن
1198,schenken::V,vermək,هدیه دادن
1199,versprechen::V,vəd vermək,قول دادن
1200,versprechen::V,vəd vermək,وعده دادن
1201,wünschen::V,arzulamaq,آرزو کردن
1202,loben::V,tərifləmək,ستایش کردن
1203,küssen::V,öpmək,بوسیدن
1204,wiegen::V,tərpətmək,نوسان کردن
1205,zudecken::V,örtmək,پوشاندن
1206,wecken::V,oyatmaq,بیدار کردن
1207,zeigen::V,göstərmək,نشان دادن
1208,führen::V,rəhbərlik etmək,رهنمائی کردن
1209,lehren::V,öyrətmək,آموختن
1210,lehren::V,öyrətmək,یاد دادن
1211,unterrichten::V,öyrətmək,درس دادن
1212,unterrichten::V,öyrətmək,تدریس کردن
1213,unterrichten::V,dərs vermək,درس دادن
1214,unterrichten::V,dərs vermək,تدریس کردن
1215,aufziehen::V,tərbiyə etmək,تربیت کردن
1216,leiten::V,idarə etmək,اداره کردن
1217,antreiben::V,bizləmək,عجله دادن
1218,lassen::V,-tırmaq,وادار کردن
1219,einladen::V,dəvət etmək,دعوت کردن
1220,einladen::V,dəvət etmək,مهمان کردن
1221,vereinigen::V,birləşdirmək,یکی کردن
1222,vereinigen::V,birləşdirmək,متحد کردن
1223,besuchen::V,baş çəkmək,دیدار کردن
1224,besuchen::V,ziyarət etmək,دیدار کردن
1225,treffen::V,rastlaşmaq,ملاقات کردن
1226,treffen::V,rast gəlmək,ملاقات کردن
1227,sich versammeln::V,toplanmaq,جمع شدن
1228,spielen::V,oynamaq,بازی کردن
1229,singen::V,oxumaq,آواز خواندن
1230,tanzen::V,oynamaq,رقصیدن
1231,tanzen::V,rəqs etmək,رقصیدن
1232,sich trennen::V,ayrılmaq,جدا شدن
1233,verlassen::V,tərk etmək,ترک کردن
1234,retten::V,xilas etmək,نجات دادن
1235,bewachen::V,gözətmək,حراست کردن
1236,schützen::V,qorumaq,حفظ کردن
1237,verteidigen::V,qorumaq,دفاع کردن
1238,sich schlagen::V,döyüşmək,کتک‌کاری کردن
1239,schießen::V,atmaq,تیر زدن
1240,schießen::V,atəş açmaq,تیر زدن
1241,siegen::V,yenmək,پیروز شدن
1242,ärgern::V,acışdırmaq,ناراحت کردن
1243,schlagen::V,döymək,زدن
1244,schlagen::V,döymək,کوبیدن
1245,treten::V,təpmək,لگد زدن
1246,stechen::V,soxmaq,چاقو زدن
1247,stoßen::V,itələmək,هل دادن
1248,stehlen::V,çalmaq,دزدیدن
1249,stehlen::V,oğurlamaq,دزدیدن
1250,stören::V,pozmaq,مزاحم شدن
1251,belästigen::V,narahat etmək,زحمت دادن
1252,verbergen::V,gizləmək,پنهان کردن
1253,täuschen::V,aldatmaq,گول زدن
1254,täuschen::V,aldatmaq,فریب دادن
1255,betrügen::V,aldatmaq,گول زدن
1256,betrügen::V,aldatmaq,فریب دادن
1257,töten::V,öldürmək,کشتن
1258,wohnen::V,yaşamaq,منزل داشتن
1259,wohnen::V,yaşamaq,سکونت داشتن
1260,arbeiten::V,işləmək,کار کردن
1261,arbeiten::V,çalışmaq,کار کردن
1262,sammeln::V,yığmaq,جمع کردن
1263,sammeln::V,toplamaq,جمع کردن
1264,pflücken::V,qoparmaq,چیدن
1265,jagen::V,ovlamaq,شکار کردن
1266,fischen::V,balıq tutmaq,صید کردن
1267,fischen::V,balıq tutmaq,ماهی‌گیری کردن
1268,fassen::V,tutmaq,گرفتن
1269,hüten::V,güdmək,چراندن
1270,hüten::V,güdmək,مراقبت کردن
1271,treiben::V,haylamaq,راندن
1272,anbinden::V,bağlamaq,متصل کردن
1273,füttern::V,bəsləmək,غذا دادن
1274,melken::V,sağmaq,دوشیدن
1275,hacken::V,yarmaq,خرد کردن
1276,gießen::V,sulamaq,ریختن
1277,reifen::V,dəymək,رسیدن
1278,zubereiten::V,bişirmək,طبخ کردن
1279,zubereiten::V,bişirmək,آماده کردن
1280,kochen::V,qaynatmaq,پختن
1281,kochen::V,qaynatmaq,آشپزی کردن
1282,backen::V,bişirmək,پختن
1283,braten::V,qızartmaq,سرخ کردن
1284,umrühren::V,qarışdırmaq,هم زدن
1285,stricken::V,hörmək,بافتن
1286,nähen::V,tikmək,دوختن
1287,färben::V,boyamaq,رنگ زدن
1288,reinigen::V,təmizləmək,پاک کردن
1289,reinigen::V,təmizləmək,تمیز کردن
1290,waschen::V,yumaq,شستن
1291,abwischen::V,silmək,زدودن
1292,spülen::V,çalxamaq,شستن
1293,fegen::V,süpürmək,جارو کردن
1294,kehren::V,süpürmək,جارو کردن
1295,baden::V,çimmək,شنا کردن
1296,baden::V,çimmək,حمام کردن
1297,sich waschen::V,yuyunmaq,شستشو کردن
1298,ausziehen::V,soyunmaq,درآوردن
1299,anziehen::V,geymək,پوشیدن
1300,sich anziehen::V,geyinmək,لباس پوشیدن
1301,kämmen::V,daramaq,شانه زدن
1302,schmücken::V,bəzəmək,زینت دادن
1303,sagen::V,demək,گفتن
1304,sagen::V,söymek,گفتن
1305,sprechen::V,danışmaq,حرف زدن
1306,sprechen::V,danışmaq,صحبت کردن
1307,reden::V,danışmaq,حرف زدن
1308,reden::V,danışmaq,صحبت کردن
1309,sich unterhalten::V,söhbət etmək,گپ زدن
1310,fragen::V,soruşmaq,پرسیدن
1311,fragen::V,soruşmaq,سؤال کردن
1312,bitten::V,diləmək,خواهش کردن
1313,bitten::V,diləmək,درخواست کردن
1314,bitten::V,xahiş etmək,خواهش کردن
1315,bitten::V,xahiş etmək,درخواست کردن
1316,erzählen::V,bəhs etmək,نقل کردن
1317,erzählen::V,bəhs etmək,حکایت کردن
1318,mitteilen::V,bildirmək,خبر دادن
1319,nennen::V,adlandırmaq,نامیدن
1320,rufen::V,çağırmaq,صدا کردن
1321,prahlen::V,öyünmək,پز آمدن
1322,übersetzen::V,tərcümə etmək,ترجمه کردن
1323,denken::V,düşünmək,فکر کردن
1324,denken::V,fikirləşmək,فکر کردن
1325,glauben::V,inanmaq,باور کردن
1326,glauben::V,inanmaq,عقیده داشتن
1327,bemerken::V,qeyd etmək,متوجه شدن
1328,erkennen::V,tanımaq,شناختن
1329,erkennen::V,tanımaq,تشخیص دادن
1330,begreifen::V,anlamaq,فهمیدن
1331,begreifen::V,anlamaq,درک کردن
1332,verstehen::V,duymaq,فهمیدن
1333,lernen::V,öyrənmək,آموختن
1334,lernen::V,öyrənmək,یاد گرفتن
1335,wissen::V,bilmək,دانستن
1336,sich erinnern an::V,xatırlamaq,به یاد آوردن
1337,vergessen::V,unutmaq,فراموش کردن
1338,messen::V,ölçmək,اندازه گرفتن
1339,zählen::V,saymaq,شمردن
1340,rechnen::V,hesablamaq,حساب کردن
1341,lesen::V,oxumaq,خواندن
1342,malen::V,şəkil çəkmək,نقاشی کردن
1343,zeichnen::V,cızmaq,کشیدن
1344,zeichnen::V,cızmaq,رسم کردن
1345,schreiben::V,yazmaq,نوشتن
1346,besitzen::V,yiyələnmək,داشتن
1347,besitzen::V,malik olmaq,داشتن
1348,kaufen::V,satın almaq,خریدن
1349,kaufen::V,satın almaq,خرید کردن
1350,verkaufen::V,satmaq,فروختن
1351,bezahlen::V,ödəmək,پرداختن
1352,zahlen::V,ödəmək,پرداخت کردن
1353,beherrschen::V,idarə etmək,مسلط بودن
1354,ertragen::V,dözmək,تحمل کردن
