,Concept_ID,udm,ro
819,ehemalig::A,азьвылэз,fost
820,ehemalig::A,азьвылэз,anterior
821,alt[Lebewesen]::A,пересь,bătrîn
822,jung::A,егит,tânăr
823,jung::A,пинал,tânăr
824,arm::A,начар,sărac
825,arm::A,начар,sărman
826,arm::A,куанер,sărac
827,arm::A,куанер,sărman
828,reich::A,узыр,avut
829,reich::A,узыр,bogat
830,bekannt::A,тодмо,cunoscut
831,berühmt::A,дано,renumit
832,fremd::A,ят,străin
833,verschieden::A,пӧртэм,diferit
834,verschieden::A,пӧртэм,deosebit
835,nah::A,матысь,apropiat
836,fern::A,кыдёкысь,departe
837,linker::A,паллян,stâng
838,rechter::A,бур,drept
839,rechter::A,бурпал,drept
840,anderer::A,мукет,alt
841,erster::A,нырысетӥез,prim
842,zweiter::A,кыктэтӥез,al doilea
843,dritter::A,кунньметӥез,treilea
844,letzter::A,берло,final
845,letzter::A,берпум,final
846,allein::ADV,огназ,singur
847,auf einmal::ADV,огдыре,dintrodată
848,zusammen::ADV,ӵош,împreună
849,zusammen::ADV,валче,împreună
850,lange::ADV,кема,îndelung
851,lange::ADV,кема,mult timp
852,plötzlich::ADV,мапламтэ шорысь,deodată
853,plötzlich::ADV,мапламтэ шорысь,pe neașteptate
854,sofort::ADV,али ик,imediat
855,sofort::ADV,али ик,numaidecît
856,später::ADV,бергес,mai apoi
857,später::ADV,бергес,mai târziu
858,später::ADV,берлогес,mai apoi
859,später::ADV,берлогес,mai târziu
860,jetzt::ADV,али,acum
861,jetzt::ADV,табере,acum
862,heute::ADV,туннэ,azi
863,heute::ADV,туннэ,astăzi
864,morgen::ADV,ӵуказе,mâine
865,bald::ADV,ӝоген,curând
866,dann::ADV,берло,apoi
867,gestern::ADV,толон,ieri
868,einst::ADV,огпол,odată
869,einst::ADV,огпол,odinioară
870,einst::ADV,одӥг пол,odată
871,einst::ADV,одӥг пол,odinioară
872,damals::ADV,соку,atunci
873,damals::ADV,соку,pe atunci
874,danach::ADV,собере,după aceasta
875,vorher::ADV,азьло,mai întâi
876,vorher::ADV,азьло,în prealabil
877,vorher::ADV,азьвыл,mai întâi
878,vorher::ADV,азьвыл,în prealabil
879,zuerst::ADV,азьло,întâi
880,zuerst::ADV,азьло,în primul rând
881,einmal::ADV,огпол,odată
882,manchmal::ADV,куддыръя,uneori
883,manchmal::ADV,куддыръя,câteodată
884,oft::ADV,ӵем,des
885,oft::ADV,ӵем,deseori
886,immer::ADV,пыр,mereu
887,immer::ADV,пыр,întotdeauna
888,immer::ADV,котьку,mereu
889,immer::ADV,котьку,întotdeauna
890,niemals::ADV,уз ноку,niciodată
891,hier::ADV,татын,aci
892,hier::ADV,татын,aici
893,hierhin::ADV,татчы,încoace
894,von hier::ADV,татысь,de aici
895,dort::ADV,отӥ,acolo
896,dort::ADV,отын,acolo
897,dorthin::ADV,отчы,dincolo
898,geradeaus::ADV,меӵак,drept înainte
899,vorwärts::ADV,азьлань,înainte
900,rückwärts::ADV,берлань,îndărăt
901,zurück::ADV,берен,înapoi
902,zurück::ADV,берлань,înapoi
903,unten::ADV,улын,jos
904,unten::ADV,улын,dedesubt
905,hinab::ADV,улэ,în jos
906,hinab::ADV,улэ,de vale
907,oben::ADV,вылын,sus
908,oben::ADV,вылын,deasupra
909,oben::ADV,вылӥын,sus
910,oben::ADV,вылӥын,deasupra
911,hinauf::ADV,вылэ,în sus
912,hinauf::ADV,вылӥе,în sus
913,hinauf::ADV,выллань,în sus
914,überall::ADV,котькытын,peste tot
915,überall::ADV,котькытын,pretutindeni
916,überall::ADV,пасьтана,peste tot
917,überall::ADV,пасьтана,pretutindeni
918,nicht::ADV,уз,nu
919,ein wenig::ADV,ичи,puțin
920,ein wenig::ADV,ӧжыт,puțin
921,ein wenig::ADV,огшап,puțin
922,kaum::ADV,муртса,cu greu
923,kaum::ADV,муртса,cu anevoie
924,sehr::ADV,туж,mult
925,sehr::ADV,туж,foarte
926,sehr::ADV,лекос,mult
927,sehr::ADV,лекос,foarte
928,so::ADV,озьы,așa
929,so::ADV,озьы,atât
930,so::ADV,тазьы,așa
931,so::ADV,тазьы,atât
932,noch::ADV,на,încă
933,nur::ADV,гинэ,doar
934,schon::ADV,ни,și
935,schon::ADV,ни,deja
936,schon::ADV,ини,și
937,schon::ADV,ини,deja
938,wieder::ADV,нош,iar
939,wieder::ADV,нош,iarăși
940,wieder::ADV,кайта,iar
941,wieder::ADV,кайта,iarăși
942,vergebens::ADV,юнме,în zadar
943,vor::PRP,азьын,înainte de
944,hinter::PRP,берын,după
945,hinter::PRP,берын,în spatele
946,hinter::PRP,бӧрсьы,după
947,hinter::PRP,бӧрсьы,în spatele
948,unter::PRP,улын,sub
949,durch::PRP,пыр,prin
950,durch::PRP,пыртӥ,prin
951,neben::PRP,бордын,lângă
952,neben::PRP,бордын,alături de
953,zwischen::PRP,вискын,între
954,zwischen::PRP,вискын,dintre
955,wegen::PRP,сэрен,pentru
956,dies::PRN,та,acesta
957,das::PRN,со,asta
958,alles::PRN,ваньмыз,tot
959,ich::PRN,мон,eu
960,du::PRN,тон,tu
961,er::PRN,со,el
962,er::PRN,со,dânsul
963,wir::PRN,ми,noi
964,ihr::PRN,тӥ,voi
965,sie::PRN,соос,ei
966,sie::PRN,соос,dânșii
967,was::FPRN,ма,ce
968,wer::FPRN,кин,cine
969,wo::FADV,кытын,unde
970,wohin::FADV,кытчы,încotro
971,wie::FADV,кызьы,cum
972,warum::FADV,малы,de ce
973,warum::FADV,малы,pentru ce
974,wieviel::FNUM,кӧня,cât
975,eins::NUM,одӥг,unu
976,zwei::NUM,кык,doi
977,drei::NUM,куинь,trei
978,vier::NUM,ньыль,patru
979,fünf::NUM,вить,cinci
980,sechs::NUM,куать,șase
981,sieben::NUM,сизьым,șapte
982,acht::NUM,тямыс,opt
983,neun::NUM,укмыс,nouă
984,zehn::NUM,дас,zece
985,elf::NUM,дас одӥг,unsprezece
986,zwölf::NUM,дас кык,douăsprezece
987,zwanzig::NUM,кызь,douăzeci
988,dreißig::NUM,куамын,treizeci
989,vierzig::NUM,ньыльдон,patruzeci
990,fünfzig::NUM,витьтон,cincizeci
991,sechzig::NUM,куатьтон,șaizeci
992,siebzig::NUM,сизьымдон,șaptezeci
993,achtzig::NUM,тямыстон,optzeci
994,neunzig::NUM,укмыстон,nouăzeci
995,hundert::NUM,сю,sută
996,tausend::NUM,сюрс,mie
997,und::CNJ,и,și
998,und::CNJ,но,și
999,oder::CNJ,яке,ori
1000,stehen::V,сылыны,sta
1001,sitzen::V,пукыны,ședea
1002,liegen::V,кылльыны,zăcea
1003,liegen::V,кылльыны,fi culcat
1004,hängen::V,ошкыса улыны,atârna
1005,werden::V,луыны,deveni
1006,werden::V,луыны,se face
1007,passieren::V,луыны,se întâmpla
1008,beginnen::V,кутскыны,începe
1009,enden::V,бырыны,se sfârși
1010,enden::V,бырыны,se termina
1011,wechseln::V,воштӥськыны,se schimba
1012,aufgehen[Sonne]::V,ӝужаны,răsări
1013,untergehen[Sonne]::V,пуксьыны,apune
1014,scheinen[Sonne]::V,пиштыны,străluci
1015,scheinen[Sonne]::V,чиляны,străluci
1016,donnern::V,гудыръяны,tuna
1017,wehen::V,пелляськыны,bate
1018,strömen::V,киськыны,curge în șiroaie
1019,strömen::V,исьтӥськыны,curge în șiroaie
1020,fließen::V,бызьыны,curge
1021,sich drehen::V,берганы,se învârti
1022,schwanken::V,вошъяськыны,se clătina
1023,schwingen::V,шонаськыны,vibra
1024,schwingen::V,шонаськыны,flutura
1025,fallen::V,усьыны,cădea
1026,brennen::V,ӝуаны,arde
1027,rauchen::V,ӵындыны,fuma
1028,regnen::V,зорыны,ploua
1029,gefrieren::V,кынмыны,îngheța
1030,tauen::V,шунаны,se dezgheța
1031,schmelzen::V,шунаны,se topi
1032,trocknen::V,куасьмыны,se usca
1033,sieden::V,пӧзьыны,fierbe
1034,sieden::V,пӧзьыны,clocoti
1035,faulen::V,сисьмыны,se împuți
1036,verfaulen::V,сисьмыны,putrezi
1037,reißen::V,кеськыны,se rupe
1038,reißen::V,кеськыны,se sfâșia
1039,versinken::V,выйыны,se scufunda
1040,vergehen::V,ортчыны,trece
1041,vergehen::V,ортчыны,se scurge
1042,erscheinen::V,адскыны,apărea
1043,verschwinden::V,бырыны,dispărea
1044,sinken::V,усьыны,cădea
1045,sinken::V,усьыны,coborî
1046,abnehmen::V,синыны,scădea
1047,abnehmen::V,синыны,descrește
1048,zunehmen::V,йылыны,spori
1049,zunehmen::V,йылыны,crește
1050,zunehmen::V,йылыны,augmenta
1051,steigen::V,лӧпкыны,urca
1052,wachsen::V,будыны,crește
1053,glänzen::V,чиляны,luci
1054,glänzen::V,чиляны,străluci
1055,glänzen::V,пиштыны,luci
1056,glänzen::V,пиштыны,străluci
1057,funkeln::V,чилекъяны,scânteia
1058,lärmen::V,уретыны,face larmă
1059,lärmen::V,ӵашетыны,face larmă
1060,läuten::V,жингыртыны,suna
1061,klingeln::V,жингыртыны,suna
1062,klirren::V,жильккетыны,zăngăni
1063,brausen::V,лекъяськыны,vui
1064,rauschen::V,ӵашетыны,vâjâi
1065,klingen::V,кылӥськыны,suna
1066,bellen::V,утыны,lătra
1067,heulen::V,вузыны,urla
1068,blasen::V,пельтыны,sufla
1069,pfeifen::V,шуланы,fluiera
1070,schreien::V,черекъяны,țipa
1071,schreien::V,кесяськыны,țipa
1072,stöhnen::V,ӝуштыны,geme
1073,zittern::V,дырекъяны,tremura
1074,zittern::V,куалекъяны,tremura
1075,leben::V,улыны,trăi
1076,geboren werden::V,вордӥськыны,se naște
1077,atmen::V,шоканы,respira
1078,trinken::V,юыны,bea
1079,essen::V,сиыны,mânca
1080,schlucken::V,ньылыны,înghiți
1081,müde werden::V,жадьыны,se obosi
1082,einschlafen::V,умме усьыны,adormi
1083,schlafen::V,кӧлыны,dormi
1084,aufwachen::V,сайканы,se deștepta
1085,aufstehen::V,султыны,fi se scula
1086,sich erholen::V,шутэтскыны,se relaxa
1087,sich erholen::V,шутэтскыны,se destinde
1088,krank werden::V,висьыны,se îmbolnăvi
1089,krank sein::V,висьыны,zăcea
1090,krank sein::V,висьыны,fi bolnav
1091,schmerzen::V,висьыны,durea
1092,husten::V,кызыны,tuși
1093,genesen::V,юнматскыны,se însănătoși
1094,genesen::V,бурмытскылыны,se însănătoși
1095,sterben::V,кулыны,muri
1096,umkommen::V,бырыны,pieri
1097,sich bewegen::V,вырыны,se mișca
1098,sich rühren::V,вырӟыны,se mișca
1099,sich rühren::V,вырӟылыны,se mișca
1100,sich erheben::V,султыны,se ridica
1101,sich setzen::V,пуксьыны,lua loc
1102,sich setzen::V,пуксьыны,se așeza
1103,hinfallen::V,усьыны,cădea jos
1104,laufen::V,мыныны,merge
1105,laufen::V,мыныны,merge pe jos
1106,schreiten::V,вамышъяны,păși
1107,spazierengehen::V,мыныны,se plimba
1108,spazierengehen::V,ветлыны,se plimba
1109,eilen::V,дыртыны,fi se grăbi
1110,sich beeilen::V,дыртыны,se grăbi
1111,sausen::V,туж ӝог мыныны,țâșni
1112,rennen::V,бызьылыны,fugi
1113,rennen::V,бызьылыны,alerga
1114,springen::V,тэтчаны,sări
1115,klettern::V,тубаны,urca
1116,klettern::V,тубаны,se cățăra
1117,schaukeln::V,лэйканы,legăna
1118,schaukeln::V,шонаськыны,legăna
1119,kriechen::V,нюж ветлыны,se târî
1120,schwimmen::V,уяны,înota
1121,tauchen::V,зумылыны,se scufunda
1122,rudern::V,полсаны,vâsli
1123,rudern::V,полсаны,lopăta
1124,fahren::V,ветлыны,merge
1125,fliegen::V,лобаны,zbura
1126,gehen::V,мыныны,merge
1127,weggehen::V,кошкыны,se duce
1128,abfahren::V,кошкыны,pleca
1129,anhalten::V,дугдыны,se opri
1130,hineingehen::V,пырыны,intra
1131,eintreten::V,пырыны,intra
1132,kommen::V,вуыны,veni
1133,kommen::V,лыктыны,veni
1134,ankommen::V,вуыны,sosi
1135,ankommen::V,вуыны,ajunge
1136,zurückkommen::V,берытскыны,se întoarce
1137,bleiben::V,кыльыны,rămâne
1138,warten::V,витьыны,aștepta
1139,erwarten::V,витьыны,aștepta
1140,erwarten::V,возьманы,aștepta
1141,suchen::V,утчаны,căuta
1142,finden::V,шедьтыны,găsi
1143,versuchen::V,турттыны,încerca
1144,vorbereiten::V,дасяны,pregăti
1145,lieben::V,гажаны,iubi
1146,mögen::V,яратыны,plăcea a
1147,lachen::V,серекъяны,râde
1148,rühren::V,сюлме йӧтыны,mișca
1149,rühren::V,сюлме йӧтыны,înduioșa
1150,weinen::V,бӧрдыны,plânge
1151,schimpfen::V,даллашыны,înjura
1152,sich ärgern::V,лекъяськыны,se supăra
1153,sich fürchten::V,кышканы,se teme
1154,sich fürchten::V,кышканы,fi teamă a
1155,sich fürchten::V,курданы,se teme
1156,sich fürchten::V,курданы,fi teamă a
1157,fürchten::V,курданы,se teme de
1158,fürchten::V,кышканы,se teme de
1159,fliehen::V,пегӟыны,fugi
1160,flüchten::V,пегӟыны,evada
1161,sehen::V,адӟыны,vedea
1162,anschauen::V,учкыны,privi
1163,ansehen::V,учкыны,privi
1164,hören::V,кылыны,auzi
1165,zuhören::V,кылзыны,asculta
1166,probieren::V,веръяны,gusta
1167,riechen::V,зынъяны,mirosi
1168,fühlen::V,шӧдыны,simți
1169,fühlen::V,шӧдыны,resimți
1170,scheinen::V,адскыны,părea
1171,zu sehen sein::V,адӟиськыны,se vedea
1172,vernehmen::V,кылыны,auzi
1173,frieren::V,кынмыны,fi frig
1174,tun::V,карыны,face
1175,können::V,быгатыны,ști
1176,können::V,быгатыны,putea
1177,wollen::V,потыны,dori
1178,anfangen::V,кутскыны,începe
1179,beenden::V,быдтыны,sfârși
1180,beenden::V,быдтыны,termina
1181,beenden::V,быдэстыны,sfârși
1182,beenden::V,быдэстыны,termina
1183,aufhören::V,дугдыны,înceta
1184,gelingen::V,быгатыны,reuși
1185,gelingen::V,быгатыны,izbuti
1186,gelingen::V,луыны,reuși
1187,gelingen::V,луыны,izbuti
1188,geraten::V,лэсяны,reuși
1189,öffnen::V,усьтыны,deschide
1190,schließen::V,пытсаны,închide
1191,stellen::V,пуктыны,pune
1192,stellen::V,пуктыны,așeza
1193,setzen::V,пуктыны,pune
1194,setzen::V,пуктыны,așeza
1195,legen::V,поныны,pune
1196,berühren::V,исаны,atinge
1197,verbinden::V,герӟаны,lega
1198,bedecken::V,пытсаны,acoperi
1199,aufhängen::V,ошыны,atârna
1200,aufhängen::V,ошыны,spânzura
1201,anzünden::V,ӝуатыны,aprinde
1202,aufheben::V,ӝутыны,ridica
1203,aufheben::V,ӝутыны,lua de jos
1204,zurücklassen::V,кельтыны,lăsa
1205,zurücklassen::V,кельтыны,lăsa în urmă
1206,verlieren::V,ыштыны,pierde
1207,fallen lassen::V,уськытыны,scăpa
1208,fallen lassen::V,уськытыны,arunca
1209,machen::V,лэсьтыны,face
1210,herstellen::V,лэсьтыны,fabrica
1211,herstellen::V,лэсьтыны,confecționa
1212,bauen::V,пуктыны,clădi
1213,bauen::V,пуктыны,construi
1214,reparieren::V,тупатыны,repara
1215,verbessern::V,умоятыны,ameliora
1216,verbessern::V,умоятыны,îmbunătăți
1217,ändern::V,воштыны,schimba
1218,ändern::V,воштыны,modifica
1219,graben::V,копаны,săpa
1220,beugen::V,губыртыны,curba
1221,biegen::V,куасаны,îndoi
1222,biegen::V,куасаны,încovoia
1223,drehen::V,бергатыны,învârti
1224,wenden::V,берыктыны,întoarce
1225,umdrehen::V,берыктыны,învârti
1226,umdrehen::V,берыктыны,întoarce
1227,heben::V,ӝутыны,ridica
1228,hochheben::V,ӝутъяны,ridica
1229,ergreifen::V,кутыны,lua
1230,ergreifen::V,кутыны,apuca
1231,ergreifen::V,кырмыны,lua
1232,ergreifen::V,кырмыны,apuca
1233,halten::V,возьыны,ține
1234,drücken::V,зӥбыны,apăsa
1235,drücken::V,зӥбыны,strânge
1236,drücken::V,пачкатыны,apăsa
1237,drücken::V,пачкатыны,strânge
1238,schieben::V,донганы,împinge
1239,kratzen::V,вуштыны,zgâria
1240,lecken::V,нюлыны,linge
1241,beißen::V,куртчыны,mușca
1242,abreißen::V,ишкалтыны,rupe
1243,abreißen::V,ишкалтыны,smulge
1244,abschneiden::V,шорыны,scurta
1245,abschneiden::V,вандыны,scurta
1246,binden::V,керттыны,lega
1247,stecken::V,мертчытыны,pune
1248,brechen::V,тӥяны,rupe
1249,brechen::V,тӥяны,frânge
1250,klopfen::V,йыганы,ciocăni
1251,klopfen::V,шарккетыны,ciocăni
1252,hauen::V,жугыны,lovi
1253,hauen::V,тышканы,lovi
1254,kleben::V,лякыны,lipi
1255,reiben::V,зыраны,freca
1256,reiben::V,зыраны,fricționa
1257,reiben::V,вуштыны,freca
1258,reiben::V,вуштыны,fricționa
1259,streichen::V,зыраны,unge
1260,schleifen::V,шерыны,ascuți
1261,schneiden::V,вандыны,tăia
1262,rütteln::V,зуркатыны,zgâlțâi
1263,schütteln::V,куалекъятыны,scutura
1264,schwenken::V,шонаны,agita
1265,schütten::V,лэзьыны,vărsa
1266,füllen::V,тырмытыны,umple
1267,einwickeln::V,биньыны,înveli
1268,einwickeln::V,биньыны,înfășura
1269,tragen::V,нуыны,căra
1270,schleppen::V,кыскыны,târî
1271,ziehen::V,кыскыны,trage
1272,aufbewahren::V,возьыны,păstra
1273,aufbewahren::V,возьыны,conserva
1274,werfen::V,куяны,arunca
1275,werfen::V,лэзяны,arunca
1276,fangen::V,кутыны,prinde
1277,packen::V,кутыны,apuca
1278,packen::V,кырмыны,apuca
1279,verstecken::V,ватыны,ascunde
1280,teilen::V,люкыны,împărți
1281,schicken::V,ыстыны,trimite
1282,bringen::V,вайыны,aduce
1283,hinzufügen::V,ватсаны,adăuga
1284,bekommen::V,басьтыны,obține
1285,bekommen::V,басьтыны,dobândi
1286,erhalten::V,басьтыны,primi
1287,erhalten::V,басьтыны,căpăta
1288,nehmen::V,кутыны,lua
1289,nehmen::V,басьтыны,lua
1290,wählen::V,бырйыны,opta
1291,wählen::V,бырйыны,alege
1292,auswählen::V,бырйыны,selecta
1293,bewahren::V,возьыны,păstra
1294,behindern::V,могӟытыны,stingheri
1295,verderben::V,сӧрыны,strica
1296,beschädigen::V,урод лэсьтыны,strica
1297,zerbrechen::V,сӧрыны,rupe
1298,zerbrechen::V,сӧрыны,frânge
1299,zerreißen::V,кесяны,rupe
1300,zerreißen::V,кесяны,sfâșia
1301,zerstören::V,куашкатыны,distruge
1302,verbrennen::V,сутыны,arde
1303,verbrennen::V,сутыны,incendia
1304,geben::V,сётыны,da
1305,reichen::V,сётыны,întinde
1306,schenken::V,кузьманы,dărui
1307,versprechen::V,кыл сётыны,făgădui
1308,wünschen::V,сӥзьыны,ura
1309,loben::V,ушъяны,lăuda
1310,küssen::V,чупаны,săruta
1311,wiegen::V,веттаны,legăna
1312,wiegen::V,лэйкатыны,legăna
1313,zudecken::V,шобыртыны,acoperi
1314,wecken::V,сайкатыны,trezi
1315,wecken::V,сайкатыны,deștepta
1316,zeigen::V,возьматыны,arăta
1317,führen::V,нуыны,călăuzi
1318,lehren::V,дышетыны,preda
1319,lehren::V,дышетыны,învăța
1320,unterrichten::V,дышетыны,învăța
1321,unterrichten::V,дышетыны,instrui
1322,aufziehen::V,будэтыны,crește
1323,leiten::V,кивалтыны,duce
1324,leiten::V,кивалтыны,conduce
1325,antreiben::V,дыртытыны,împinge
1326,antreiben::V,дыртытыны,încuraja
1327,lassen::V,-ытыны,pune pe să
1328,einladen::V,ӧтьыны,invita
1329,vereinigen::V,огазеяны,uni
1330,vereinigen::V,огазеяны,întruni
1331,besuchen::V,адӟыськыны,vizita
1332,besuchen::V,адӟыськыны,face o vizită
1333,treffen::V,пумитаны,întâlni
1334,sich versammeln::V,люкаськыны,se aduna
1335,spielen::V,шудыны,se juca
1336,singen::V,кырӟаны,cânta
1337,tanzen::V,эктыны,dansa
1338,sich trennen::V,люкиськыны,se separa
1339,sich trennen::V,люкиськыны,se despărți
1340,verlassen::V,куштыны,părăsi
1341,verlassen::V,куштыны,abandona
1342,retten::V,утьыны,salva
1343,bewachen::V,возьманы,păzi
1344,schützen::V,утялтыны,ocroti
1345,schützen::V,утялтыны,proteja
1346,verteidigen::V,возьманы,apăra
1347,sich schlagen::V,жугиськыны,se bate
1348,schießen::V,ыбылӥськны,trage
1349,siegen::V,вормыны,birui
1350,siegen::V,вормыны,învinge
1351,ärgern::V,вожпоттыны,supăra
1352,schlagen::V,жуккыны,lovi
1353,treten::V,лёганы,călca
1354,stechen::V,бышкалтыны,înțepa
1355,stechen::V,бышкалтыны,împunge
1356,stoßen::V,донгыны,împinge
1357,stehlen::V,вораны,fura
1358,stehlen::V,лушканы,fura
1359,stören::V,люкетыны,deranja
1360,belästigen::V,акыльтыны,importuna
1361,belästigen::V,вукылмыны,importuna
1362,verbergen::V,ватыны,ascunde
1363,täuschen::V,алданы,amăgi
1364,betrügen::V,пӧяны,înșela
1365,töten::V,виыны,omorî
1366,wohnen::V,улыны,sta
1367,wohnen::V,улыны,locui
1368,arbeiten::V,ужаны,lucra
1369,sammeln::V,бичаны,aduna
1370,sammeln::V,бичаны,colecționa
1371,pflücken::V,ишкыны,culege
1372,jagen::V,пӧйшураны,vâna
1373,fischen::V,чорыганы,pescui
1374,fassen::V,кутыны,prinde
1375,hüten::V,возьманы,paște
1376,treiben::V,улляны,mână
1377,anbinden::V,думыны,lega
1378,füttern::V,сюдыны,da de mâncare
1379,melken::V,кыскыны,mulge
1380,hacken::V,кораны,toca
1381,hacken::V,кораны,sparge
1382,gießen::V,киськаны,uda
1383,reifen::V,вуыны,pârgui
1384,reifen::V,кисьманы,pârgui
1385,zubereiten::V,лесьтыны,găti
1386,kochen::V,пӧзьтыны,găti
1387,backen::V,пыжыны,coace
1388,braten::V,пыжыны,coace
1389,umrühren::V,сураны,mesteca
1390,stricken::V,керттыны,împleti
1391,nähen::V,вурыны,coase
1392,färben::V,буяны,vopsi
1393,färben::V,буяны,colora
1394,reinigen::V,сузяны,curăți
1395,waschen::V,мисьтаськыны,spăla
1396,abwischen::V,ӵушылыны,șterge
1397,spülen::V,гылъяны,clăti
1398,fegen::V,ӵужыны,mătura
1399,kehren::V,ӵужыны,mătura
1400,baden::V,пыласькыны,se scălda
1401,sich waschen::V,пыласькыны,se spăla
1402,ausziehen::V,кыльыны,și scoate
1403,anziehen::V,дӥсяны,îmbrăca
1404,sich anziehen::V,дӥсьяськыны,se îmbrăca
1405,kämmen::V,сынаны,pieptăna
1406,schmücken::V,чеберъяны,împodobi
1407,sagen::V,шуыны,zice
1408,sagen::V,шуыны,spune
1409,sagen::V,вераны,zice
1410,sagen::V,вераны,spune
1411,sprechen::V,вераськыны,vorbi
1412,reden::V,вераськыны,vorbi
1413,reden::V,вераськыны,discuta
1414,sich unterhalten::V,вераськыны,conversa
1415,sich unterhalten::V,вераськыны,sta de vorbă
1416,fragen::V,юаны,întreba
1417,bitten::V,курыны,ruga
1418,erzählen::V,вераны,spune
1419,erzählen::V,вераны,povesti
1420,erzählen::V,мадьыны,spune
1421,erzählen::V,мадьыны,povesti
1422,mitteilen::V,ивортыны,comunica
1423,mitteilen::V,ивортыны,înștiința
1424,nennen::V,шуыны,numi
1425,nennen::V,шуыны,chema
1426,rufen::V,ӧтьыны,chema
1427,prahlen::V,ушъяськыны,se făli
1428,übersetzen::V,берыктыны,traduce
1429,denken::V,малпаны,gândi
1430,glauben::V,оскыны,crede
1431,bemerken::V,адӟыны,observa
1432,erkennen::V,тодыны,cunoaște
1433,erkennen::V,тодыны,recunoaște
1434,begreifen::V,валаны,pricepe
1435,begreifen::V,валаны,înțelege
1436,verstehen::V,валаны,înțelege
1437,lernen::V,дышетскыны,învăța
1438,wissen::V,тодыны,ști
1439,sich erinnern an::V,тодэ вайыны,a-și aminti de
1440,vergessen::V,вунэтыны,uita
1441,messen::V,мертаны,măsura
1442,zählen::V,лыдъяны,număra
1443,rechnen::V,лыдъяны,calcula
1444,lesen::V,лыдӟыны,citi
1445,malen::V,суреданы,picta
1446,zeichnen::V,суреданы,desena
1447,schreiben::V,гожъяны,scrie
1448,besitzen::V,луыны,avea
1449,besitzen::V,луыны,poseda
1450,kaufen::V,басьтыны,cumpăra
1451,verkaufen::V,вузаны,vinde
1452,bezahlen::V,тырыны,plăti
1453,bezahlen::V,тырыны,achita
1454,zahlen::V,тырыны,plăti
1455,beherrschen::V,кузёяськыны,stăpâni
1456,ertragen::V,чиданы,răbda
1457,ertragen::V,чиданы,suporta
