,Concept_ID,et,fa
819,einmal::ADV,kord,یکدفعه
820,einmal::ADV,üks kord,یکدفعه
821,manchmal::ADV,mõnikord,گاهی
822,manchmal::ADV,mõnikord,بعضی اوقات
823,oft::ADV,tihti,اغلب
824,oft::ADV,sageli,اغلب
825,immer::ADV,ikka,همیشه
826,immer::ADV,alati,همیشه
827,niemals::ADV,mitte kunagi,هرگز
828,hier::ADV,siin,اینجا
829,hierhin::ADV,siia,به اینجا
830,von hier::ADV,siit,از اینجا
831,dort::ADV,seal,آنجا
832,dorthin::ADV,sinna,به آنجا
833,geradeaus::ADV,otse edasi,راست
834,vorwärts::ADV,edasi,جلو
835,vorwärts::ADV,edasi,به پیش
836,rückwärts::ADV,tagurpidi,عقب
837,zurück::ADV,tagasi,پس
838,zurück::ADV,tagasi,عقب
839,zurück::ADV,tagasi,بالعکس
840,unten::ADV,all,زیر
841,unten::ADV,all,پایین
842,unten::ADV,allpool,زیر
843,unten::ADV,allpool,پایین
844,hinab::ADV,alla,به پایین
845,oben::ADV,ülal,بالا
846,hinauf::ADV,üles,به بالا
847,überall::ADV,kõikjal,همه‌جا
848,nicht::ADV,ei,نه
849,nicht::ADV,mitte,نه
850,ein wenig::ADV,veidi,کمی
851,ein wenig::ADV,natuke,کمی
852,kaum::ADV,vaevalt,به سختی
853,sehr::ADV,väga,خیلی
854,sehr::ADV,väga,بسیار
855,so::ADV,nii,چنین
856,so::ADV,nii,اینطور
857,noch::ADV,veel,هنوز
858,nur::ADV,ainult,فقط
859,nur::ADV,ainult,تنها
860,schon::ADV,juba,قبلاً
861,schon::ADV,juba,به این زودی
862,wieder::ADV,jälle,باز
863,wieder::ADV,jälle,دوباره
864,vergebens::ADV,asjata,بیهوده
865,vor::PRP,ees,در جلوی
866,hinter::PRP,taha,پشت
867,unter::PRP,all,تحت
868,durch::PRP,läbi,از وسط
869,durch::PRP,läbi,از ميان
870,durch::PRP,kaudu,از وسط
871,durch::PRP,kaudu,از ميان
872,neben::PRP,kõrval,کنار
873,neben::PRP,kõrval,پهلوی
874,zwischen::PRP,vahel,بین
875,zwischen::PRP,vahel,میان
876,wegen::PRP,tõttu,برای
877,wegen::PRP,tõttu,بخاطر
878,wegen::PRP,pärast,برای
879,wegen::PRP,pärast,بخاطر
880,dies::PRN,see,این
881,das::PRN,see,آن
882,alles::PRN,kõik,تمام
883,alles::PRN,kõik,همه‌چیر
884,ich::PRN,mina,من
885,du::PRN,sina,تو
886,er::PRN,tema,او
887,wir::PRN,me,ما
888,ihr::PRN,te,شما
889,sie::PRN,nad,آنها
890,was::FPRN,mis,چه
891,wer::FPRN,kes,کی
892,wo::FADV,kus,کجا
893,wohin::FADV,kuhu,بکجا
894,wie::FADV,kuidas,چطور
895,wie::FADV,kuidas,چگونه
896,warum::FADV,miks,چرا
897,warum::FADV,miks,برای چه
898,wieviel::FNUM,mitu,چند
899,wieviel::FNUM,mitu,چقدر
900,wieviel::FNUM,kui palju,چند
901,wieviel::FNUM,kui palju,چقدر
902,eins::NUM,üks,یک
903,zwei::NUM,kaks,دو
904,drei::NUM,kolm,سه
905,vier::NUM,neli,چهار
906,fünf::NUM,viis,پنج
907,sechs::NUM,kuus,شش
908,sieben::NUM,seitse,هفت
909,acht::NUM,kaheksa,هشت
910,neun::NUM,üheksa,نه
911,zehn::NUM,kümme,ده
912,elf::NUM,üksteist,یازده
913,zwölf::NUM,kaksteist,دوازده
914,zwanzig::NUM,kakskümmend,بیست
915,dreißig::NUM,kolmkümmend,سی
916,vierzig::NUM,nelikümmend,چهل
917,fünfzig::NUM,viiskümmend,پنجاه
918,sechzig::NUM,kuuskümmend,شصت
919,siebzig::NUM,seitsekümmend,هفتاد
920,achtzig::NUM,kaheksakümmend,هشتاد
921,neunzig::NUM,üheksakümmend,نود
922,hundert::NUM,sada,صد
923,tausend::NUM,tuhat,هزار
924,und::CNJ,ja,و
925,oder::CNJ,või,یا
926,stehen::V,seisma,ایستادن
927,sitzen::V,istuma,نشستن
928,liegen::V,lamama,خوابیدن
929,liegen::V,lamama,دراز کشیدن
930,hängen::V,rippuma,آویزان بودن
931,werden::V,saama,شدن
932,werden::V,hakkama,شدن
933,passieren::V,juhtuma,گذشتن
934,passieren::V,juhtuma,اتفاق افتادن
935,beginnen::V,algama,شروع شدن
936,beginnen::V,hakkama,شروع شدن
937,enden::V,lõppema,تمام شدن
938,wechseln::V,vahelduma,عوض شدن
939,aufgehen[Sonne]::V,tõusma,برآمدن
940,aufgehen[Sonne]::V,tõusma,طلوع کردن
941,untergehen[Sonne]::V,loojuma,غروب کردن
942,scheinen[Sonne]::V,paistma,تابیدن
943,donnern::V,kõmisema,رعد زدن
944,wehen::V,puhuma,دمیدن
945,strömen::V,voolama,روان شدن
946,fließen::V,voolama,روان شدن
947,sich drehen::V,pöörduma,چرخیدن
948,schwanken::V,kõikuma,خم و راست شدن
949,schwingen::V,võnkuma,تاب خوردن
950,schwingen::V,võnkuma,نوسان کردن
951,fallen::V,langema,افتادن
952,fallen::V,langema,سقوط کردن
953,brennen::V,põlema,سوزاندن
954,rauchen::V,suitsema,دود کردن
955,regnen::V,sadama,باران آمدن
956,gefrieren::V,kinni külmuma,یخ بستن
957,tauen::V,sulama,آب شدن
958,schmelzen::V,sulama,آب شدن
959,trocknen::V,kuivama,خشک شدن
960,sieden::V,keema,جوشیدن
961,faulen::V,mädanema,فاسد شدن
962,verfaulen::V,mädanema,پوسیدن
963,reißen::V,rebenema,پاره شدن
964,versinken::V,uppuma,غرق شدن
965,vergehen::V,mööduma,گذشتن
966,erscheinen::V,ilmuma,ظاهر شدن
967,verschwinden::V,kaduma,گم شدن
968,verschwinden::V,kaduma,از بین رفتن
969,sinken::V,vajuma,پایین آمدن
970,sinken::V,langema,پایین آمدن
971,abnehmen::V,vähenema,کم شدن
972,abnehmen::V,kahenema,کم شدن
973,zunehmen::V,kasvama,زیاد شدن
974,steigen::V,tõusma,بالا رفتن
975,steigen::V,üles minema,بالا رفتن
976,wachsen::V,kasvama,قد کشیدن
977,glänzen::V,läikimä,برق زدن
978,funkeln::V,sädelema,جرقه زدن
979,lärmen::V,lärmama,شلوغ کردن
980,läuten::V,helisema,زنگ زدن
981,klingeln::V,helisema,زنگ زدن
982,klirren::V,kõlisema,جرنگ جرنگ صدا کردن
983,brausen::V,kohisema,طوفانی بودن
984,rauschen::V,kohisema,خش‌خش کردن
985,klingen::V,kõlama,صدا دادن
986,bellen::V,haukuma,عوعو کردن
987,heulen::V,uluma,زوزه کشیدن
988,blasen::V,puhuma,فوت کردن
989,pfeifen::V,vilistama,سوت زدن
990,schreien::V,karjuma,فریاد زدن
991,stöhnen::V,oigama,نالیدن
992,zittern::V,värisema,لرزیدن
993,leben::V,elama,زیستن
994,leben::V,elama,زندگی کردن
995,leben::V,elus olema,زیستن
996,leben::V,elus olema,زندگی کردن
997,geboren werden::V,sündima,متولد شدن
998,atmen::V,hingama,تنفس کردن
999,trinken::V,jooma,نوشیدن
1000,essen::V,sööma,خوردن
1001,schlucken::V,neelama,بلعیدن
1002,schlucken::V,neelama,قورت دادن
1003,müde werden::V,väsima,خسته شدن
1004,einschlafen::V,uinuma,خواب رفتن
1005,schlafen::V,magama,خوابیدن
1006,aufwachen::V,ärkama,از خواب بیدار شدن
1007,aufstehen::V,ärkama,بیدار شدن
1008,aufstehen::V,üles tõusma,بیدار شدن
1009,sich erholen::V,puhkama,استراحت کردن
1010,krank werden::V,haigestuma,مریض شدن
1011,krank werden::V,haigeks jääma,مریض شدن
1012,krank sein::V,haige olema,بیمار بودن
1013,schmerzen::V,valutama,درد کردن
1014,husten::V,köhima,سرفه کردن
1015,genesen::V,toibuma,بهبود یافتن
1016,sterben::V,surema,مردن
1017,umkommen::V,surma saama,کشته شدن
1018,sich bewegen::V,liikuma,حرکت کردن
1019,sich rühren::V,liikuma,تکان خوردن
1020,sich erheben::V,kerkima,برخواستن
1021,sich setzen::V,istet võtma,نشستن
1022,hinfallen::V,kukkuma,زمین خوردن
1023,hinfallen::V,maha kukkuma,زمین خوردن
1024,laufen::V,kõndima,پیاده رفتن
1025,schreiten::V,astuma,قدم زدن
1026,spazierengehen::V,jalutama,گردش رفتن
1027,eilen::V,ruttama,شتاب کردن
1028,eilen::V,kiirustama,شتاب کردن
1029,sich beeilen::V,ruttama,عجله کردن
1030,sich beeilen::V,kiirustama,عجله کردن
1031,sausen::V,kihutama,صفیر کشیدن
1032,sausen::V,tormama,صفیر کشیدن
1033,rennen::V,jooksma,دویدن
1034,rennen::V,kihutama,دویدن
1035,springen::V,hüppama,پریدن
1036,klettern::V,ronima,بالا رفتن
1037,schaukeln::V,kiikuma,تاب خوردن
1038,kriechen::V,roomama,خزیدن
1039,schwimmen::V,ujuma,شنا کردن
1040,tauchen::V,sukelduma,غواصی کردن
1041,rudern::V,sõudma,پارو زدن
1042,fahren::V,sõitma,سواره رفتن
1043,fliegen::V,lendama,پریدن
1044,gehen::V,käima,رفتن
1045,gehen::V,minema,رفتن
1046,weggehen::V,ära minema,رفتن
1047,weggehen::V,välja minema,رفتن
1048,abfahren::V,väljuma,حرکت کردن
1049,abfahren::V,ära sõitma,حرکت کردن
1050,anhalten::V,peatuma,ایست کردن
1051,hineingehen::V,sisenema,داخل شدن
1052,hineingehen::V,sisse minema,داخل شدن
1053,eintreten::V,sisenema,وارد شدن
1054,eintreten::V,sisse astuma,وارد شدن
1055,kommen::V,tulema,آمدن
1056,ankommen::V,saabuma,رسیدن
1057,zurückkommen::V,tagasi tulema,برگشتن
1058,bleiben::V,jääma,ماندن
1059,warten::V,ootama,منتظر بودن
1060,erwarten::V,ootama,انتظار داشتن
1061,erwarten::V,lootma,انتظار داشتن
1062,suchen::V,otsima,جستجو کردن
1063,finden::V,leidma,یافتن
1064,finden::V,leidma,پیدا کردن
1065,versuchen::V,püüdma,سعی کردن
1066,versuchen::V,püüdma,کوشش کردن
1067,versuchen::V,üritama,سعی کردن
1068,versuchen::V,üritama,کوشش کردن
1069,versuchen::V,katsetama,سعی کردن
1070,versuchen::V,katsetama,کوشش کردن
1071,vorbereiten::V,valmistama,آماده کردن
1072,lieben::V,armastama,عاشق بودن
1073,mögen::V,sallima,میل داشتن
1074,mögen::V,sallima,دوست داشتن
1075,mögen::V,meeldima,میل داشتن
1076,mögen::V,meeldima,دوست داشتن
1077,lachen::V,naerma,خندیدن
1078,rühren::V,liigutama,به رقت آوردن
1079,rühren::V,heldima panema,به رقت آوردن
1080,weinen::V,nutma,گریه کردن
1081,schimpfen::V,sõimama,فحاشی کردن
1082,sich ärgern::V,ärrituma,ناراحت شدن
1083,sich ärgern::V,vihastuma,ناراحت شدن
1084,sich fürchten::V,kartma,واهمه کردن
1085,sich fürchten::V,hirmu tundma,واهمه کردن
1086,fürchten::V,kartma,ترسیدن
1087,fliehen::V,põgenema,گریختن
1088,flüchten::V,põgenema,فرار کردن
1089,sehen::V,nägema,دیدن
1090,anschauen::V,vaatama,نگاه کردن
1091,ansehen::V,vaatama,تماشا کردن
1092,hören::V,kuulma,شنیدن
1093,zuhören::V,kuulama,گوش دادن
1094,probieren::V,proovima,چشیدن
1095,riechen::V,nuusutama,بوییدن
1096,riechen::V,nuusutama,بو کردن
1097,fühlen::V,tundma,احساس کردن
1098,scheinen::V,näida,بنظر آمدن
1099,scheinen::V,ilmuda,بنظر آمدن
1100,zu sehen sein::V,ilmuma,دیده شدن
1101,vernehmen::V,üle kuulama,شنیدن
1102,frieren::V,külmetada,سرد بودن
1103,tun::V,tegema,کردن
1104,können::V,võima,توانستن
1105,können::V,oskama,توانستن
1106,wollen::V,tahtma,خواستن
1107,anfangen::V,hakkama,شروع کردن
1108,anfangen::V,alustama,شروع کردن
1109,beenden::V,lõpetama,تمام کردن
1110,beenden::V,lõpetama,پایان دادن
1111,aufhören::V,lakkama,دست کشیدن
1112,gelingen::V,õnnestuma,موفق شدن
1113,geraten::V,jõudma,نتیجه دادن
1114,öffnen::V,avama,گشودن
1115,öffnen::V,avama,باز کردن
1116,schließen::V,sulgema,بستن
1117,schließen::V,sulgema,قفل کردن
1118,stellen::V,panema,گذاردن
1119,stellen::V,asetama,گذاردن
1120,setzen::V,panema,نشاندن
1121,legen::V,panema,گذاشتن
1122,legen::V,asetama,گذاشتن
1123,berühren::V,riivama,دست زدن
1124,berühren::V,riivama,لمس کردن
1125,berühren::V,puudutama,دست زدن
1126,berühren::V,puudutama,لمس کردن
1127,verbinden::V,ühendama,وصل کردن
1128,bedecken::V,katma,پوشاندن
1129,aufhängen::V,riputama,آویختن
1130,anzünden::V,süütama,سوزاندن
1131,aufheben::V,üles tõstma,برداشتن
1132,aufheben::V,üles tõstma,بلند کردن
1133,zurücklassen::V,jätma,گذاشتن
1134,verlieren::V,kaotama,گم کردن
1135,fallen lassen::V,maha pillama,انداختن
1136,fallen lassen::V,kukkuda laskma,انداختن
1137,machen::V,tegema,کردن
1138,machen::V,tegema,ساختن
1139,herstellen::V,valmistama,ساختن
1140,herstellen::V,valmistama,تولید کردن
1141,bauen::V,ehitama,ساختن
1142,bauen::V,ehitama,بنا کردن
1143,reparieren::V,parandama,درست کردن
1144,reparieren::V,parandama,تعمیر کردن
1145,verbessern::V,parandama,بهتر کردن
1146,ändern::V,muutma,تغییر دادن
1147,ändern::V,ümber tegema,تغییر دادن
1148,graben::V,kaevama,کندن
1149,graben::V,kaevama,گود کردن
1150,beugen::V,painutama,کج کردن
1151,biegen::V,painutama,خم کردن
1152,drehen::V,keerama,چرخاندن
1153,wenden::V,ümber pöörama,برگرداندن
1154,umdrehen::V,ümber keerama,برگرداندن
1155,heben::V,tõstma,برداشتن
1156,hochheben::V,üles tõstma,برآوردن
1157,hochheben::V,üles tõstma,بلند کردن
1158,hochheben::V,kõrgele tõstma,برآوردن
1159,hochheben::V,kõrgele tõstma,بلند کردن
1160,ergreifen::V,haarama,گرفتن
1161,halten::V,hoidma,نگاه داشتن
1162,drücken::V,pigistama,فشار دادن
1163,drücken::V,pigistama,فشار آوردن
1164,schieben::V,lükkama,هل دادن
1165,kratzen::V,kraapima,خاریدن
1166,lecken::V,lakkuma,لیسیدن
1167,beißen::V,purema,گاز زدن
1168,beißen::V,hammustama,گاز زدن
1169,abreißen::V,rebima,پاره کردن
1170,abreißen::V,ära rebima,پاره کردن
1171,abschneiden::V,ära lõikama,بریدن
1172,abschneiden::V,ära lõikama,قطع کردن
1173,binden::V,siduma,بستن
1174,stecken::V,pistma,فرو کردن
1175,brechen::V,murdma,شکستن
1176,klopfen::V,koputama,کوبیدن
1177,hauen::V,lööma,زدن
1178,kleben::V,kleepima,چسباندن
1179,reiben::V,hõõruma,مالش دادن
1180,streichen::V,silitama,مالیدن
1181,schleifen::V,lihvima,تیز کردن
1182,schleifen::V,teritama,تیز کردن
1183,schneiden::V,lõikama,چیدن
1184,schneiden::V,lõikama,بریدن
1185,rütteln::V,raputama,لرزاندن
1186,rütteln::V,raputama,تکان دادن
1187,schütteln::V,raputama,تکان دادن
1188,schütteln::V,loksutama,تکان دادن
1189,schwenken::V,vehkima,تاب دادن
1190,schwenken::V,lehvitama,تاب دادن
1191,schütten::V,kallama,ریختن
1192,füllen::V,täitma,پر کردن
1193,einwickeln::V,sisse mähkima,پیچیدن
1194,tragen::V,kandma,بردن
1195,tragen::V,kandma,حمل کردن
1196,schleppen::V,tassima,کشیدن
1197,schleppen::V,lohistama,کشیدن
1198,ziehen::V,vedama,کشیدن
1199,ziehen::V,tõmbama,کشیدن
1200,aufbewahren::V,säilitama,نگهداری کردن
1201,aufbewahren::V,alal hoidma,نگهداری کردن
1202,werfen::V,viskama,انداختن
1203,werfen::V,viskama,پرتاب کردن
1204,fangen::V,püüdma,گرفتن
1205,packen::V,kinni haarama,گرفتن
1206,packen::V,kinni võtma,گرفتن
1207,verstecken::V,peitma,قایم کردن
1208,verstecken::V,peitma,پنهان کردن
1209,teilen::V,jagama,قسمت کردن
1210,teilen::V,jagama,تقسیم کردن
1211,teilen::V,jaotama,قسمت کردن
1212,teilen::V,jaotama,تقسیم کردن
1213,schicken::V,saatma,فرستادن
1214,schicken::V,saatma,ارسال کردن
1215,bringen::V,viima,آوردن
1216,hinzufügen::V,lisama,افزودن
1217,hinzufügen::V,lisama,اضافه کردن
1218,bekommen::V,saama,گرفتن
1219,erhalten::V,saama,دریافت کردن
1220,nehmen::V,võtma,گرفتن
1221,nehmen::V,võtma,برداشتن
1222,wählen::V,valima,انتخاب کردن
1223,auswählen::V,valima,برگزیدن
1224,bewahren::V,hoidma,حفظ کردن
1225,bewahren::V,hoidma,حفاظت کردن
1226,behindern::V,takistama,مانع بودن
1227,verderben::V,rikkuma,از بین بردن
1228,beschädigen::V,rikkuma,صدمه زدن
1229,zerbrechen::V,katki tegema,شکستن
1230,zerreißen::V,katki rebima,دریدن
1231,zerreißen::V,katki rebima,پاره کردن
1232,zerstören::V,purustama,خراب کردن
1233,zerstören::V,purustama,ویران کردن
1234,verbrennen::V,põletama,سوزاندن
1235,geben::V,andma,دادن
1236,reichen::V,andma,دادن
1237,reichen::V,ulatama,دادن
1238,schenken::V,kinkima,هدیه دادن
1239,versprechen::V,lubama,قول دادن
1240,versprechen::V,lubama,وعده دادن
1241,versprechen::V,tõotama,قول دادن
1242,versprechen::V,tõotama,وعده دادن
1243,wünschen::V,soovima,آرزو کردن
1244,loben::V,kiitma,ستایش کردن
1245,küssen::V,suudlema,بوسیدن
1246,wiegen::V,hällitama,نوسان کردن
1247,zudecken::V,kaanetama,پوشاندن
1248,zudecken::V,kinni katma,پوشاندن
1249,wecken::V,äratama,بیدار کردن
1250,zeigen::V,näitama,نشان دادن
1251,führen::V,juhatama,رهنمائی کردن
1252,lehren::V,õpetama,آموختن
1253,lehren::V,õpetama,یاد دادن
1254,unterrichten::V,õpetama,درس دادن
1255,unterrichten::V,õpetama,تدریس کردن
1256,aufziehen::V,üles kasvatama,تربیت کردن
1257,leiten::V,juhtima,اداره کردن
1258,antreiben::V,ergutama,عجله دادن
1259,lassen::V,laskma,وادار کردن
1260,einladen::V,kutsuma,دعوت کردن
1261,einladen::V,kutsuma,مهمان کردن
1262,vereinigen::V,ühendama,یکی کردن
1263,vereinigen::V,ühendama,متحد کردن
1264,besuchen::V,külastama,دیدار کردن
1265,treffen::V,kohtama,ملاقات کردن
1266,sich versammeln::V,kogunema,جمع شدن
1267,spielen::V,mängima,بازی کردن
1268,singen::V,laulma,آواز خواندن
1269,tanzen::V,tantsima,رقصیدن
1270,sich trennen::V,lahku minema,جدا شدن
1271,verlassen::V,maha jätma,ترک کردن
1272,retten::V,päästma,نجات دادن
1273,bewachen::V,valvama,حراست کردن
1274,schützen::V,kaitsma,حفظ کردن
1275,verteidigen::V,kaitsma,دفاع کردن
1276,sich schlagen::V,kaklema,کتک‌کاری کردن
1277,schießen::V,tulistama,تیر زدن
1278,siegen::V,võitma,پیروز شدن
1279,ärgern::V,ärritama,ناراحت کردن
1280,ärgern::V,vihastama,ناراحت کردن
1281,schlagen::V,lööma,زدن
1282,schlagen::V,lööma,کوبیدن
1283,treten::V,sõtkuma,لگد زدن
1284,stechen::V,pistma,چاقو زدن
1285,stechen::V,torkama,چاقو زدن
1286,stoßen::V,tõukama,هل دادن
1287,stehlen::V,varastama,دزدیدن
1288,stören::V,segama,مزاحم شدن
1289,stören::V,häirima,مزاحم شدن
1290,belästigen::V,ahistama,زحمت دادن
1291,verbergen::V,peitma,پنهان کردن
1292,verbergen::V,varjama,پنهان کردن
1293,täuschen::V,petma,گول زدن
1294,täuschen::V,petma,فریب دادن
1295,täuschen::V,tüssama,گول زدن
1296,täuschen::V,tüssama,فریب دادن
1297,betrügen::V,petma,گول زدن
1298,betrügen::V,petma,فریب دادن
1299,betrügen::V,tüssama,گول زدن
1300,betrügen::V,tüssama,فریب دادن
1301,betrügen::V,truudust murtma,گول زدن
1302,betrügen::V,truudust murtma,فریب دادن
1303,töten::V,tapma,کشتن
1304,töten::V,surmama,کشتن
1305,wohnen::V,elama,منزل داشتن
1306,wohnen::V,elama,سکونت داشتن
1307,arbeiten::V,töötama,کار کردن
1308,sammeln::V,koguma,جمع کردن
1309,sammeln::V,korjama,جمع کردن
1310,pflücken::V,noppima,چیدن
1311,jagen::V,jahtima,شکار کردن
1312,fischen::V,kalastama,صید کردن
1313,fischen::V,kalastama,ماهی‌گیری کردن
1314,fischen::V,kala püüdma,صید کردن
1315,fischen::V,kala püüdma,ماهی‌گیری کردن
1316,fassen::V,püüdma,گرفتن
1317,hüten::V,karjatama,چراندن
1318,hüten::V,karjatama,مراقبت کردن
1319,treiben::V,ajama,راندن
1320,anbinden::V,kinni siduma,متصل کردن
1321,füttern::V,söötma,غذا دادن
1322,melken::V,lüpsma,دوشیدن
1323,hacken::V,raiuma,خرد کردن
1324,hacken::V,lõhkuma,خرد کردن
1325,gießen::V,kastma,ریختن
1326,reifen::V,valmima,رسیدن
1327,zubereiten::V,valmistama,طبخ کردن
1328,zubereiten::V,valmistama,آماده کردن
1329,kochen::V,keetma,پختن
1330,kochen::V,keetma,آشپزی کردن
1331,backen::V,küpsetama,پختن
1332,braten::V,praadima,سرخ کردن
1333,umrühren::V,segama,هم زدن
1334,stricken::V,kuduma,بافتن
1335,nähen::V,õmblema,دوختن
1336,färben::V,värvima,رنگ زدن
1337,reinigen::V,puhastama,پاک کردن
1338,reinigen::V,puhastama,تمیز کردن
1339,waschen::V,pesema,شستن
1340,abwischen::V,puhtaks pühkima,زدودن
1341,spülen::V,uhtma,شستن
1342,fegen::V,pühkima,جارو کردن
1343,kehren::V,pühkima,جارو کردن
1344,baden::V,suplema,شنا کردن
1345,baden::V,suplema,حمام کردن
1346,baden::V,kümblema,شنا کردن
1347,baden::V,kümblema,حمام کردن
1348,sich waschen::V,end pesema,شستشو کردن
1349,ausziehen::V,käest võtma,درآوردن
1350,ausziehen::V,jalast võtma,درآوردن
1351,ausziehen::V,seljast võtma,درآوردن
1352,anziehen::V,jalga panema,پوشیدن
1353,sich anziehen::V,riietuma,لباس پوشیدن
1354,kämmen::V,kammima,شانه زدن
1355,schmücken::V,kaunistama,زینت دادن
1356,sagen::V,ütlema,گفتن
1357,sprechen::V,rääkima,حرف زدن
1358,sprechen::V,rääkima,صحبت کردن
1359,sprechen::V,kõnelema,حرف زدن
1360,sprechen::V,kõnelema,صحبت کردن
1361,reden::V,kõnelema,حرف زدن
1362,reden::V,kõnelema,صحبت کردن
1363,sich unterhalten::V,vestlema,گپ زدن
1364,fragen::V,küsima,پرسیدن
1365,fragen::V,küsima,سؤال کردن
1366,bitten::V,paluma,خواهش کردن
1367,bitten::V,paluma,درخواست کردن
1368,erzählen::V,jutustama,نقل کردن
1369,erzählen::V,jutustama,حکایت کردن
1370,mitteilen::V,teatama,خبر دادن
1371,mitteilen::V,teada andma,خبر دادن
1372,nennen::V,nimetama,نامیدن
1373,rufen::V,kutsuma,صدا کردن
1374,prahlen::V,hooplema,پز آمدن
1375,übersetzen::V,tõlkima,ترجمه کردن
1376,denken::V,mõtlema,فکر کردن
1377,glauben::V,uskuma,باور کردن
1378,glauben::V,uskuma,عقیده داشتن
1379,bemerken::V,märkama,متوجه شدن
1380,erkennen::V,ära tundma,شناختن
1381,erkennen::V,ära tundma,تشخیص دادن
1382,begreifen::V,aru saama,فهمیدن
1383,begreifen::V,aru saama,درک کردن
1384,verstehen::V,mõistma,فهمیدن
1385,lernen::V,õppima,آموختن
1386,lernen::V,õppima,یاد گرفتن
1387,wissen::V,teadma,دانستن
1388,sich erinnern an::V,mäletama,به یاد آوردن
1389,vergessen::V,unustama,فراموش کردن
1390,messen::V,mõõtma,اندازه گرفتن
1391,zählen::V,loendama,شمردن
1392,rechnen::V,arvutama,حساب کردن
1393,lesen::V,lugema,خواندن
1394,malen::V,maalima,نقاشی کردن
1395,zeichnen::V,joonistama,کشیدن
1396,zeichnen::V,joonistama,رسم کردن
1397,schreiben::V,kirjutama,نوشتن
1398,besitzen::V,omama,داشتن
1399,kaufen::V,ostma,خریدن
1400,kaufen::V,ostma,خرید کردن
1401,verkaufen::V,müüma,فروختن
1402,bezahlen::V,tasuma,پرداختن
1403,zahlen::V,maksma,پرداخت کردن
1404,beherrschen::V,valitsema,مسلط بودن
1405,ertragen::V,taluma,تحمل کردن
