,Concept_ID,de,xal
775,schmelzen::V,schmelzen,хәәлх
776,schmelzen::V,schmelzen,хәәлгдх
777,trocknen::V,trocknen,эврх
778,sieden::V,sieden,буслх
779,faulen::V,faulen,үмкәрх
780,verfaulen::V,verfaulen,илҗрх
781,reißen::V,reißen,тасрх
782,versinken::V,versinken,чивх
783,vergehen::V,vergehen,болх
784,erscheinen::V,erscheinen,һарх
785,verschwinden::V,verschwinden,уга болх
786,sinken::V,sinken,татгдх
787,abnehmen::V,abnehmen,хасгдх
788,zunehmen::V,zunehmen,өсх
789,steigen::V,steigen,немх
790,wachsen::V,wachsen,өсх
791,wachsen::V,wachsen,урһх
792,glänzen::V,glänzen,гилвкх
793,funkeln::V,funkeln,цәклх
794,lärmen::V,lärmen,шууглдх
795,läuten::V,läuten,хоңх
796,klingeln::V,klingeln,җиңнулх
797,klirren::V,klirren,җиңнх
798,brausen::V,brausen,догшрхх
799,rauschen::V,rauschen,сарҗңнх
800,klingen::V,klingen,ә һарх
801,bellen::V,bellen,хуцх
802,heulen::V,heulen,уульх
803,blasen::V,blasen,үләх
804,pfeifen::V,pfeifen,ишкрх
805,schreien::V,schreien,хәәкрх
806,stöhnen::V,stöhnen,түңшх
807,zittern::V,zittern,дагҗннх
808,leben::V,leben,бәәх
809,geboren werden::V,geboren werden,төрх
810,atmen::V,atmen,әмсхлх
811,trinken::V,trinken,уух
812,essen::V,essen,идх
813,schlucken::V,schlucken,зальгх
814,müde werden::V,müde werden,көшх
815,einschlafen::V,einschlafen,унтх
816,schlafen::V,schlafen,нөөрсх
817,aufwachen::V,aufwachen,серх
818,aufstehen::V,aufstehen,босх
819,sich erholen::V,sich erholen,амрх
820,krank werden::V,krank werden,гемтх
821,krank sein::V,krank sein,шалтглх
822,schmerzen::V,schmerzen,өвдх
823,husten::V,husten,ханях
824,genesen::V,genesen,эдгх
825,sterben::V,sterben,үкх
826,sterben::V,sterben,өңгрх
827,umkommen::V,umkommen,үкх
828,sich bewegen::V,sich bewegen,көдлх
829,sich bewegen::V,sich bewegen,көндрх
830,sich rühren::V,sich rühren,көндрх
831,sich erheben::V,sich erheben,босх
832,sich setzen::V,sich setzen,суух
833,hinfallen::V,hinfallen,унх
834,hinfallen::V,hinfallen,киисх
835,laufen::V,laufen,йовх
836,schreiten::V,schreiten,алхх
837,spazierengehen::V,spazierengehen,сергҗ йовх
838,eilen::V,eilen,шулудх
839,sich beeilen::V,sich beeilen,адһх
840,sich beeilen::V,sich beeilen,шамдх
841,sausen::V,sausen,хурдлх
842,sausen::V,sausen,йир_хурдар_гүүх
843,sausen::V,sausen,йир_хурдар_йовх
844,rennen::V,rennen,гүүх
845,springen::V,springen,һәрәдх
846,klettern::V,klettern,давшх
847,schaukeln::V,schaukeln,дүүдңндх
848,kriechen::V,kriechen,мөлкх
849,schwimmen::V,schwimmen,усчх
850,tauchen::V,tauchen,булхх
851,rudern::V,rudern,хәәвдх
852,fahren::V,fahren,йовх
853,fliegen::V,fliegen,нисх
854,gehen::V,gehen,йовх
855,weggehen::V,weggehen,йовх
856,weggehen::V,weggehen,одх
857,weggehen::V,weggehen,һарх
858,weggehen::V,weggehen,мөрлх
859,abfahren::V,abfahren,мордх
860,anhalten::V,anhalten,зогсх
861,hineingehen::V,hineingehen,орх
862,eintreten::V,eintreten,орх
863,kommen::V,kommen,ирх
864,ankommen::V,ankommen,ирх
865,zurückkommen::V,zurückkommen,орх
866,bleiben::V,bleiben,бәәх
867,warten::V,warten,күләх
868,erwarten::V,erwarten,күләх
869,suchen::V,suchen,хәәх
870,finden::V,finden,олх
871,versuchen::V,versuchen,седх
872,vorbereiten::V,vorbereiten,белдх
873,lieben::V,lieben,дурлх
874,mögen::V,mögen,таассгдх
875,lachen::V,lachen,инәх
876,rühren::V,rühren,уйрах
877,weinen::V,weinen,уульх
878,schimpfen::V,schimpfen,харах
879,sich ärgern::V,sich ärgern,уурлх
880,sich fürchten::V,sich fürchten,әәх
881,fürchten::V,fürchten,әәх
882,fürchten::V,fürchten,сүрдх
883,fliehen::V,fliehen,зулх
884,flüchten::V,flüchten,орһх
885,flüchten::V,flüchten,зулх
886,sehen::V,sehen,үзх
887,anschauen::V,anschauen,харх
888,ansehen::V,ansehen,хәләх
889,ansehen::V,ansehen,үзх
890,hören::V,hören,соңсх
891,zuhören::V,zuhören,соңсх
892,probieren::V,probieren,амсх
893,riechen::V,riechen,үнрчлх
894,fühlen::V,fühlen,медх
895,scheinen::V,scheinen,болҗ медгдх
896,scheinen::V,scheinen,миниһәр болхла
897,scheinen::V,scheinen,болад бәәх
898,zu sehen sein::V,zu sehen sein,үзгдх
899,vernehmen::V,vernehmen,соңсх
900,frieren::V,frieren,даарх
901,tun::V,tun,кех
902,können::V,können,чадх
903,wollen::V,wollen,дурлх
904,anfangen::V,anfangen,эклх
905,beenden::V,beenden,дуусх
906,aufhören::V,aufhören,уурх
907,gelingen::V,gelingen,бүтх
908,gelingen::V,gelingen,күцәх
909,geraten::V,geraten,болх
910,öffnen::V,öffnen,секх
911,schließen::V,schließen,хаах
912,stellen::V,stellen,тәвх
913,setzen::V,setzen,суулһх
914,legen::V,legen,тәвх
915,berühren::V,berühren,көндәх
916,verbinden::V,verbinden,боох
917,bedecken::V,bedecken,хучх
918,bedecken::V,bedecken,бүркх
919,aufhängen::V,aufhängen,өлгх
920,anzünden::V,anzünden,асах
921,anzünden::V,anzünden,шатах
922,aufheben::V,aufheben,өөдән өргх
923,zurücklassen::V,zurücklassen,үлдәх
924,verlieren::V,verlieren,геех
925,fallen lassen::V,fallen lassen,алдх
926,machen::V,machen,кех
927,herstellen::V,herstellen,кех
928,bauen::V,bauen,тосхх
929,reparieren::V,reparieren,ясх
930,verbessern::V,verbessern,сәәрүлх
931,ändern::V,ändern,хүврәх
932,graben::V,graben,малтх
933,beugen::V,beugen,нуһлх
934,biegen::V,biegen,матилһх
935,drehen::V,drehen,эргүлх
936,wenden::V,wenden,көмрх
937,wenden::V,wenden,эргүлх
938,umdrehen::V,umdrehen,эргүлх
939,heben::V,heben,өргх
940,heben::V,heben,деер өргх
941,hochheben::V,hochheben,өргх
942,ergreifen::V,ergreifen,бәрх
943,halten::V,halten,бәрх
944,drücken::V,drücken,шахх
945,schieben::V,schieben,түлкх
946,kratzen::V,kratzen,мааҗх
947,lecken::V,lecken,долах
948,beißen::V,beißen,хазх
949,abreißen::V,abreißen,таслх
950,abschneiden::V,abschneiden,тәәрх
951,binden::V,binden,боох
952,stecken::V,stecken,шаах
953,stecken::V,stecken,хатхх
954,brechen::V,brechen,хамхлх
955,klopfen::V,klopfen,цокх
956,hauen::V,hauen,цокх
957,kleben::V,kleben,наах
958,reiben::V,reiben,зүлгх
959,streichen::V,streichen,наах
960,streichen::V,streichen,лашх
961,streichen::V,streichen,түркх
962,schleifen::V,schleifen,хурцлх
963,schneiden::V,schneiden,хәәчлх
964,rütteln::V,rütteln,дәәвлүлх
965,schütteln::V,schütteln,сегсрх
966,schwenken::V,schwenken,дайлх
967,schütten::V,schütten,кех
968,füllen::V,füllen,дүүргх
969,einwickeln::V,einwickeln,орах
970,tragen::V,tragen,зөөх
971,schleppen::V,schleppen,чирх
972,ziehen::V,ziehen,татх
973,aufbewahren::V,aufbewahren,хадһлх
974,werfen::V,werfen,хайх
975,fangen::V,fangen,бәрх
976,fangen::V,fangen,хавлх
977,packen::V,packen,бәрх
978,verstecken::V,verstecken,дүрх
979,verstecken::V,verstecken,бултулх
980,teilen::V,teilen,хувах
981,schicken::V,schicken,илгәх
982,bringen::V,bringen,авч ирх
983,hinzufügen::V,hinzufügen,немх
984,bekommen::V,bekommen,авх
985,erhalten::V,erhalten,авх 
986,nehmen::V,nehmen,авх
987,wählen::V,wählen,шүүх
988,auswählen::V,auswählen,шүүх
989,bewahren::V,bewahren,хадһлх
990,bewahren::V,bewahren,кевтнь үлдәх
991,bewahren::V,bewahren,кевтнь бәәлһх
992,behindern::V,behindern,харшлх
993,verderben::V,verderben,үрәх
994,beschädigen::V,beschädigen,эвдх
995,zerbrechen::V,zerbrechen,күүлх
996,zerbrechen::V,zerbrechen,хамхлх
997,zerreißen::V,zerreißen,шуучх
998,zerstören::V,zerstören,эвдх
999,verbrennen::V,verbrennen,шатах
1000,geben::V,geben,өгх
1001,reichen::V,reichen,өгх
1002,schenken::V,schenken,белглх
1003,versprechen::V,versprechen,амлх
1004,wünschen::V,wünschen,сә хәәх
1005,loben::V,loben,магтх
1006,küssen::V,küssen,үмсх
1007,wiegen::V,wiegen,саатулх
1008,zudecken::V,zudecken,бүркх
1009,wecken::V,wecken,серүлх
1010,zeigen::V,zeigen,үзүлх
1011,führen::V,führen,көтлх
1012,lehren::V,lehren,заах
1013,lehren::V,lehren,сурһх
1014,unterrichten::V,unterrichten,сурһх
1015,unterrichten::V,unterrichten,багшлх
1016,aufziehen::V,aufziehen,өскәх
1017,leiten::V,leiten,һардх
1018,leiten::V,leiten,толһалх
1019,antreiben::V,antreiben,шамдах
1020,lassen::V,lassen,күч үзүлх
1021,einladen::V,einladen,үрх
1022,vereinigen::V,vereinigen,хамцулх
1023,besuchen::V,besuchen,одх
1024,treffen::V,treffen,харһх
1025,sich versammeln::V,sich versammeln,цуглрх
1026,sich versammeln::V,sich versammeln,хурх
1027,spielen::V,spielen,наадх
1028,singen::V,singen,дуулх
1029,tanzen::V,tanzen,биилх
1030,sich trennen::V,sich trennen,хаһцх
1031,verlassen::V,verlassen,хайх
1032,retten::V,retten,әм аврх
1033,retten::V,retten,әәмшгәс харсх
1034,bewachen::V,bewachen,харх
1035,bewachen::V,bewachen,манх
1036,schützen::V,schützen,харсх
1037,verteidigen::V,verteidigen,харсх
1038,sich schlagen::V,sich schlagen,гүвдлдх
1039,schießen::V,schießen,хах
1040,siegen::V,siegen,диилх
1041,ärgern::V,ärgern,уурлулх
1042,schlagen::V,schlagen,цокх
1043,schlagen::V,schlagen,гүвдх
1044,treten::V,treten,
1045,stechen::V,stechen,хатхх
1046,stoßen::V,stoßen,түлкчкх
1047,stehlen::V,stehlen,хулхалх
1048,stören::V,stören,һә болх
1049,belästigen::V,belästigen,амр эс өгх
1050,verbergen::V,verbergen,нуух
1051,verbergen::V,verbergen,бултулх
1052,täuschen::V,täuschen,меклх
1053,betrügen::V,betrügen,меклх
1054,betrügen::V,betrügen,мек һарһх
1055,töten::V,töten,алх
1056,wohnen::V,wohnen,бәәх
1057,arbeiten::V,arbeiten,көдлх
1058,sammeln::V,sammeln,түүх
1059,pflücken::V,pflücken,түүх
1060,pflücken::V,pflücken,хурах
1061,jagen::V,jagen,аңнх
1062,jagen::V,jagen,аңһучлх
1063,fischen::V,fischen,заһс аңнх
1064,fassen::V,fassen,бәрх
1065,hüten::V,hüten,хәрүлх
1066,treiben::V,treiben,туух
1067,anbinden::V,anbinden,уйх
1068,füttern::V,füttern,теҗәх
1069,melken::V,melken,саах
1070,hacken::V,hacken,чавчх
1071,gießen::V,gießen,услх
1072,reifen::V,reifen,болх
1073,reifen::V,reifen,болвсрх
1074,zubereiten::V,zubereiten,белдх
1075,kochen::V,kochen,чанх
1076,kochen::V,kochen,болһх
1077,backen::V,backen,болһх
1078,braten::V,braten,хуурх
1079,umrühren::V,umrühren,самрх
1080,stricken::V,stricken,өлгх
1081,nähen::V,nähen,уйх
1082,färben::V,färben,будх
1083,reinigen::V,reinigen,цеврлх
1084,waschen::V,waschen,уһах
1085,abwischen::V,abwischen,арчх
1086,spülen::V,spülen,зәәлх
1087,fegen::V,fegen,сәвүрдх
1088,kehren::V,kehren,сәвүрдх
1089,baden::V,baden,өөмх
1090,sich waschen::V,sich waschen,уһах
1091,sich waschen::V,sich waschen,бийән уһаҗ
1092,ausziehen::V,ausziehen,тәәлх
1093,anziehen::V,anziehen,өмсх
1094,sich anziehen::V,sich anziehen,хувцлх
1095,kämmen::V,kämmen,самлх
1096,schmücken::V,schmücken,чимх
1097,schmücken::V,schmücken,кеерүлх
1098,sagen::V,sagen,келх
1099,sprechen::V,sprechen,келх
1100,reden::V,reden,күүндх
1101,reden::V,reden,күр_кех
1102,sich unterhalten::V,sich unterhalten,күүндх
1103,fragen::V,fragen,сурх
1104,bitten::V,bitten,эрх
1105,erzählen::V,erzählen,келх
1106,erzählen::V,erzählen,келҗ өгх
1107,mitteilen::V,mitteilen,медүлх
1108,nennen::V,nennen,нерәдх
1109,nennen::V,nennen,нер өгх
1110,rufen::V,rufen,дуудх
1111,prahlen::V,prahlen,көөрх
1112,übersetzen::V,übersetzen,орчулх
1113,denken::V,denken,санх
1114,glauben::V,glauben,шүтх
1115,glauben::V,glauben,нәәлх
1116,bemerken::V,bemerken,темдглх
1117,erkennen::V,erkennen,таньх
1118,erkennen::V,erkennen,медх
1119,begreifen::V,begreifen,медх
1120,verstehen::V,verstehen,соңсх
1121,lernen::V,lernen,сурх
1122,wissen::V,wissen,медх
1123,sich erinnern an::V,sich erinnern an,санх
1124,vergessen::V,vergessen,мартх
1125,messen::V,messen,кемҗәлх
1126,zählen::V,zählen,тоолх
1127,rechnen::V,rechnen,тоолх
1128,lesen::V,lesen,умшх
1129,malen::V,malen,зурх
1130,zeichnen::V,zeichnen,зурх
1131,schreiben::V,schreiben,бичх
1132,besitzen::V,besitzen,эзлх
1133,kaufen::V,kaufen,хулдҗ авх
1134,verkaufen::V,verkaufen,хулдх
1135,verkaufen::V,verkaufen,гүүлгх
1136,bezahlen::V,bezahlen,өгх
1137,zahlen::V,zahlen,өгх
1138,beherrschen::V,beherrschen,эзлх
1139,ertragen::V,ertragen,даах
