,Concept_ID,,mdf
949,verbessern::V,,цебярьгофтомс
950,ändern::V,,полафтомс
951,graben::V,,шу́вомс
952,graben::V,,та́ргамс
953,beugen::V,,мяндемс
954,biegen::V,,комафтомс
955,drehen::V,,шо́вамс
956,drehen::V,,ша́рфнемс
957,wenden::V,,ша́рфтомс
958,umdrehen::V,,шарфтомс
959,heben::V,,ке́подемс
960,hochheben::V,,ке́подемс
961,hochheben::V,,ка́сфтомс
962,ergreifen::V,,фатямс
963,halten::V,,кирдемс
964,drücken::V,,люпшта́мс
965,schieben::V,,шашфтомс
966,kratzen::V,,а́нгорямс
967,kratzen::V,,киськоря́мс
968,lecken::V,,нолсемс
969,beißen::V,,сускомс
970,abreißen::V,,сяземс
971,abschneiden::V,,керомс
972,binden::V,,сотомс
973,stecken::V,,сялгомс
974,brechen::V,,си́ннемс
975,brechen::V,,ка́лафтомс
976,klopfen::V,,чакамс
977,klopfen::V,,чакиемс
978,hauen::V,,шавомс
979,hauen::V,,пиксомс
980,kleben::V,,пе́тфнемс
981,reiben::V,,шо́вамс
982,streichen::V,,вадемс
983,schleifen::V,,шо́вамс
984,schneiden::V,,керомс
985,rütteln::V,,та́рфтомс
986,schütteln::V,,шука́демс
987,schwenken::V,,яфодемс
988,schütten::V,,каямс
989,schütten::V,,нюрьхтя́мс
990,füllen::V,,пяшкодемс
991,einwickeln::V,,тапардамс
992,tragen::V,,кандомс
993,schleppen::V,,ускомс
994,ziehen::V,,ускомс
995,aufbewahren::V,,ванфтомс
996,werfen::V,,ёрямс
997,fangen::V,,кунда́мс
998,packen::V,,фатямс
999,verstecken::V,,кяшемс
1000,teilen::V,,явомс
1001,schicken::V,,кучемс
1002,bringen::V,,кандомс
1003,bringen::V,,пачфтемс
1004,hinzufügen::V,,пу́томс та́га
1005,hinzufügen::V,,ма́ксомс та́га
1006,bekommen::V,,сявомс
1007,erhalten::V,,сявомс
1008,nehmen::V,,сявомс
1009,wählen::V,,ко́чкамс
1010,auswählen::V,,кочкамс
1011,bewahren::V,,ванфтомс
1012,behindern::V,,шорямс
1013,verderben::V,,коламс
1014,verderben::V,,гастямс
1015,beschädigen::V,,тиендемс зиян
1016,zerbrechen::V,,тапамс
1017,zerreißen::V,,сяземс
1018,zerstören::V,,ка́лафтомс
1019,verbrennen::V,,пълхта́мс
1020,geben::V,,ма́ксомс
1021,reichen::V,,максомс
1022,schenken::V,,каземс
1023,versprechen::V,,ма́ксомс вал
1024,wünschen::V,,арьсемс
1025,loben::V,,шна́мс
1026,küssen::V,,палсемс
1027,wiegen::V,,нюря́фтомс
1028,zudecken::V,,вельхтямс
1029,wecken::V,,стя́фтомс
1030,wecken::V,,съ́ргозьфтемс
1031,zeigen::V,,няфтемс
1032,führen::V,,вятемс
1033,lehren::V,,тонафтомс
1034,unterrichten::V,,тонафтомс
1035,aufziehen::V,,касфтомс
1036,leiten::V,,вятемс
1037,antreiben::V,,вятемс
1038,lassen::V,,кошардомс
1039,einladen::V,,тердемс
1040,einladen::V,,серьгядемс
1041,vereinigen::V,,пуроптомс
1042,vereinigen::V,,кочкамс марса
1043,besuchen::V,,варжамс
1044,treffen::V,,васьфтомс
1045,sich versammeln::V,,кочкавомс
1046,spielen::V,,налхксемс
1047,singen::V,,морамс
1048,tanzen::V,,кштимс
1049,sich trennen::V,,явомс
1050,verlassen::V,,кадондомс
1051,retten::V,,идемс
1052,retten::V,,араламс
1053,bewachen::V,,ваномс
1054,schützen::V,,а́раламс
1055,verteidigen::V,,а́раламс
1056,sich schlagen::V,,тюремс
1057,schießen::V,,ляцемс
1058,siegen::V,,сяськомс
1059,ärgern::V,,кяжияфтомс
1060,schlagen::V,,токамс
1061,treten::V,,тапамс
1062,stechen::V,,пупамс
1063,stechen::V,,сялгомс
1064,stoßen::V,,тостядемс
1065,stehlen::V,,саламс
1066,stören::V,,шорсемс
1067,belästigen::V,,токсамс
1068,belästigen::V,,аф кадомс ваймама
1069,verbergen::V,,кяшемс
1070,täuschen::V,,васькафтомс
1071,täuschen::V,,кяльготнемс
1072,betrügen::V,,васькафнемс
1073,töten::V,,шавомс
1074,töten::V,,аде́ламс
1075,wohnen::V,,эрямс
1076,arbeiten::V,,покодемс
1077,sammeln::V,,кочкамс
1078,sammeln::V,,пу́роптомс
1079,pflücken::V,,фатнемс
1080,pflücken::V,,нотфнемс
1081,jagen::V,,кунда́мс
1082,fischen::V,,калонь кунда́мс
1083,fassen::V,,кунда́мс
1084,hüten::V,,ваномс
1085,treiben::V,,панемс
1086,anbinden::V,,сотомс
1087,füttern::V,,трямс
1088,füttern::V,,а́ндомс
1089,melken::V,,потямс
1090,hacken::V,,лазондомс
1091,gießen::V,,валомс
1092,reifen::V,,кенеремс
1093,zubereiten::V,,анокламс
1094,kochen::V,,пидемс
1095,backen::V,,пидемс
1096,braten::V,,пуштомс
1097,umrühren::V,,шорямс
1098,stricken::V,,кодамс
1099,nähen::V,,стамс
1100,färben::V,,а́рхтомс
1101,reinigen::V,,ва́ткамс
1102,reinigen::V,,а́роптомс
1103,waschen::V,,муськомс
1104,abwischen::V,,нардамс
1105,spülen::V,,оргалдомс
1106,fegen::V,,тяемс
1107,kehren::V,,тяемс
1108,baden::V,,э́шелямс
1109,sich waschen::V,,штамс
1110,ausziehen::V,,кайсефтемс
1111,anziehen::V,,ща́фтомс
1112,sich anziehen::V,,щамс
1113,kämmen::V,,се́ендемс
1114,schmücken::V,,на́ряжамс
1115,schmücken::V,,ма́зоптомс
1116,sagen::V,,азомс
1117,sagen::V,,мярьгомс
1118,sprechen::V,,корхтамс
1119,reden::V,,корхнемс
1120,sich unterhalten::V,,корхнемс
1121,fragen::V,,ки́зефтемс
1122,bitten::V,,а́намс
1123,bitten::V,,ве́шемс
1124,erzählen::V,,а́зондомс
1125,mitteilen::V,,азомс
1126,nennen::V,,лемдемс
1127,nennen::V,,путомс лем
1128,rufen::V,,серьгядемс
1129,prahlen::V,,шна́фтомс пря́
1130,übersetzen::V,,ётафтомс
1131,denken::V,,арьсемс
1132,glauben::V,,кемамс
1133,bemerken::V,,ня́емс
1134,erkennen::V,,содамс
1135,begreifen::V,,сатомс
1136,verstehen::V,,шарьхкодемс
1137,lernen::V,,тонафнемс
1138,wissen::V,,со́дамс
1139,sich erinnern an::V,,лятфтамс
1140,vergessen::V,,юкстамс
1141,messen::V,,ункснемс
1142,zählen::V,,лу́вомс
1143,zählen::V,,а́рьсемс
1144,rechnen::V,,лувомс
1145,lesen::V,,лувомс
1146,lesen::V,,морафтомс
1147,malen::V,,рисова́ндамс
1148,zeichnen::V,,рисова́ндамс
1149,schreiben::V,,сёрмадомс
1150,besitzen::V,,улемс азоркс
1151,kaufen::V,,рамамс
1152,verkaufen::V,,мимс
1153,bezahlen::V,,пандомс
1154,zahlen::V,,па́ндомс
1155,beherrschen::V,,азорондамс
1156,ertragen::V,,кирдемс
