,Concept_ID,la,hu
844,achtzig::NUM,octoginta,nyolcvan
845,neunzig::NUM,nonaginta,kilencven
846,hundert::NUM,centum,száz
847,tausend::NUM,mille,ezer
848,und::CNJ,et,és
849,und::CNJ,et,meg
850,und::CNJ,-que,és
851,und::CNJ,-que,meg
852,oder::CNJ,vel,vagy
853,stehen::V,stare,áll
854,sitzen::V,sedere,ül
855,liegen::V,iacere,fekszik
856,hängen::V,pendere,függ
857,werden::V,fieri,lesz
858,passieren::V,accidere,történik
859,beginnen::V,incipere,kezdődik
860,enden::V,finem habere,végződik
861,enden::V,finem habere,befejeződik
862,wechseln::V,mutari,változik
863,aufgehen[Sonne]::V,oriri,kel
864,untergehen[Sonne]::V,occidere,lemegy
865,scheinen[Sonne]::V,lucere,süt
866,donnern::V,tonare,dörög
867,wehen::V,flare,fúj
868,strömen::V,fluere,áramlik
869,fließen::V,manare,folyik
870,sich drehen::V,torqueri,forog
871,schwanken::V,vacillare,inog
872,schwanken::V,vacillare,ingadozik
873,schwingen::V,vibrare,leng
874,fallen::V,cadere,esik
875,brennen::V,ardere,ég
876,rauchen::V,fumare,füstöl
877,regnen::V,pluere,esik
878,gefrieren::V,congelari,megfagy
879,tauen::V,rorare,olvad
880,schmelzen::V,liquescere,olvad
881,schmelzen::V,liquescere,elolvad
882,trocknen::V,arescere,szárad
883,sieden::V,fervere,forr
884,faulen::V,putescere,rothad
885,verfaulen::V,putescere,elrothad
886,verfaulen::V,putescere,megrothad
887,reißen::V,scindi,szakad
888,versinken::V,mergi,süllyed
889,versinken::V,mergi,elsüllyed
890,vergehen::V,praeterire,múlik
891,vergehen::V,praeterire,elmúlik
892,erscheinen::V,apparere,feltűnik
893,erscheinen::V,apparere,megjelenik
894,verschwinden::V,discedere,letűnik
895,sinken::V,labi,süllyed
896,abnehmen::V,deminui,apad
897,abnehmen::V,deminui,csökken
898,zunehmen::V,augeri,növekszik
899,zunehmen::V,augeri,gyarapszik
900,steigen::V,augescere,emelkedik
901,wachsen::V,crescere,nő
902,wachsen::V,crescere,terem
903,wachsen::V,crescere,növekszik
904,glänzen::V,splendere,ragyog
905,glänzen::V,splendere,fénylik
906,funkeln::V,micare,csillog
907,funkeln::V,micare,tündöklik
908,lärmen::V,strepere,lármázik
909,läuten::V,sonare,cseng
910,klingeln::V,tinnire,csenget
911,klirren::V,crepare,csörömpöl
912,brausen::V,saevire,zúg
913,brausen::V,saevire,morajlik
914,rauschen::V,crepare,zúg
915,klingen::V,sonare,hangzik
916,bellen::V,latrare,ugat
917,heulen::V,ululare,bőg
918,heulen::V,ululare,üvölt
919,blasen::V,flare,fúj
920,pfeifen::V,sibilare,fütyül
921,schreien::V,clamare,kiált
922,schreien::V,clamare,kiabál
923,stöhnen::V,gemere,nyög
924,zittern::V,tremere,remeg
925,zittern::V,tremere,reszket
926,zittern::V,trepidare,remeg
927,zittern::V,trepidare,reszket
928,leben::V,vivere,él
929,geboren werden::V,nasci,születik
930,atmen::V,spirare,lélegzik
931,trinken::V,bibere,iszik
932,essen::V,edere,eszik
933,schlucken::V,devorare,nyel
934,müde werden::V,fatigari,elfárad
935,müde werden::V,fatigari,kifárad
936,einschlafen::V,obdormiscere,elalszik
937,schlafen::V,dormire,alszik
938,aufwachen::V,expergisci,felébred
939,aufstehen::V,exsurgere,felkel
940,sich erholen::V,se reficere,pihen
941,krank werden::V,aegrescere,megbetegedik
942,krank werden::V,aegrescere,belebetegszik
943,krank sein::V,aegrotare,betegeskedik
944,schmerzen::V,dolere,fáj
945,husten::V,tussire,köhög
946,genesen::V,convalescere,meggyógyul
947,sterben::V,mori,hal
948,umkommen::V,perire,elpusztul
949,sich bewegen::V,se movere,mozog
950,sich rühren::V,micare,mozdul
951,sich erheben::V,surgere,feláll
952,sich erheben::V,surgere,felemelkedik
953,sich setzen::V,considere,ül
954,sich setzen::V,considere,leül
955,hinfallen::V,cadere,bukik
956,hinfallen::V,cadere,elesik
957,laufen::V,vadere,jár
958,schreiten::V,gradi,lép
959,spazierengehen::V,ambulare,sétál
960,eilen::V,properare,siet
961,sich beeilen::V,festinare,siet
962,sausen::V,currere,robog
963,rennen::V,currere,fut
964,rennen::V,currere,szalad
965,springen::V,salire,ugrik
966,klettern::V,niti,kúszik
967,schaukeln::V,oscillare,hintázik
968,kriechen::V,repere,kúszik
969,kriechen::V,serpere,kúszik
970,schwimmen::V,nare,úszik
971,schwimmen::V,natare,úszik
972,tauchen::V,mergere,merül
973,rudern::V,remigare,evez
974,fahren::V,vehi,jár
975,fahren::V,vehi,megy
976,fahren::V,vehi,utazik
977,fliegen::V,volare,száll
978,gehen::V,ire,megy
979,gehen::V,vadere,megy
980,weggehen::V,abire,elmegy
981,weggehen::V,discedere,elmegy
982,abfahren::V,proficisci,indul
983,anhalten::V,consistere,megáll
984,hineingehen::V,inire,bemegy
985,hineingehen::V,ingredi,bemegy
986,eintreten::V,intrare,belép
987,kommen::V,venire,jön
988,ankommen::V,advenire,érkezik
989,ankommen::V,advenire,megérkezik
990,zurückkommen::V,revenire,visszajön
991,bleiben::V,manere,marad
992,bleiben::V,manere,megmarad
993,warten::V,opperiri,vár
994,warten::V,opperiri,várakozik
995,erwarten::V,opperiri,vár
996,erwarten::V,opperiri,megvár
997,erwarten::V,expectare,vár
998,erwarten::V,expectare,megvár
999,suchen::V,quaerere,kutat
1000,finden::V,reperire,talál
1001,versuchen::V,conari,megpróbál
1002,versuchen::V,conari,megkísérel
1003,versuchen::V,temptare,megpróbál
1004,versuchen::V,temptare,megkísérel
1005,vorbereiten::V,parare,előkészít
1006,lieben::V,amare,szeret
1007,mögen::V,amare,szeret
1008,lachen::V,ridere,nevet
1009,rühren::V,commovere,mozdít
1010,weinen::V,flere,sír
1011,schimpfen::V,increpare,szid
1012,schimpfen::V,increpare,szitkozódik
1013,sich ärgern::V,indignari,mérgelődik
1014,sich ärgern::V,indignari,bosszankodik
1015,sich fürchten::V,vereri,fél
1016,sich fürchten::V,vereri,retteg
1017,fürchten::V,timere,fél
1018,fliehen::V,fugere,menekül
1019,flüchten::V,effugere,elmenekül
1020,sehen::V,videre,néz
1021,anschauen::V,aspectare,megnéz
1022,ansehen::V,spectare,néz
1023,ansehen::V,spectare,ránéz
1024,ansehen::V,spectare,megnéz
1025,hören::V,audire,hall
1026,zuhören::V,auscultare,hallgat
1027,zuhören::V,auscultare,meghallgat
1028,probieren::V,gustare,kóstol
1029,probieren::V,gustare,megkóstol
1030,riechen::V,olfacere,szagol
1031,fühlen::V,sentire,érez
1032,scheinen::V,videri,tűnik
1033,scheinen::V,videri,látszik
1034,zu sehen sein::V,conspici,mutatkozik
1035,vernehmen::V,comperire,hall
1036,frieren::V,algere,fázik
1037,tun::V,facere,csinál
1038,tun::V,facere,cselekszik
1039,können::V,posse,tud
1040,wollen::V,velle,akar
1041,anfangen::V,incipere,kezd
1042,beenden::V,finire,befejez
1043,aufhören::V,desistere,megszűnik
1044,gelingen::V,contingere,sikerül
1045,geraten::V,evenire,kerül
1046,geraten::V,evenire,jut
1047,öffnen::V,aperire,nyit
1048,öffnen::V,aperire,kinyit
1049,schließen::V,claudere,csuk
1050,schließen::V,claudere,becsuk
1051,stellen::V,sistere,állít
1052,stellen::V,sistere,helyez
1053,setzen::V,ponere,ültet
1054,setzen::V,ponere,helyez
1055,legen::V,ponere,tesz
1056,legen::V,ponere,fektet
1057,berühren::V,tangere,érint
1058,verbinden::V,iungere,beköt
1059,verbinden::V,iungere,összeköt
1060,bedecken::V,tegere,betakar
1061,bedecken::V,tegere,beborít
1062,bedecken::V,operire,betakar
1063,bedecken::V,operire,beborít
1064,aufhängen::V,suspendere,felakaszt
1065,anzünden::V,accendere,gyújt
1066,anzünden::V,accendere,meggyújt
1067,anzünden::V,inflammare,gyújt
1068,anzünden::V,inflammare,meggyújt
1069,aufheben::V,tollere,felemel
1070,zurücklassen::V,relinquere,hátrahagy
1071,verlieren::V,perdere,veszít
1072,verlieren::V,perdere,elveszít
1073,verlieren::V,amittere,veszít
1074,verlieren::V,amittere,elveszít
1075,fallen lassen::V,dimittere,elejt
1076,machen::V,facere,tesz
1077,machen::V,facere,csinál
1078,herstellen::V,fabricare,gyárt
1079,herstellen::V,fabricare,előállít
1080,bauen::V,construere,épít
1081,reparieren::V,reparare,javít
1082,reparieren::V,reparare,kijavít
1083,reparieren::V,reparare,megjavít
1084,verbessern::V,emendare,megjavít
1085,ändern::V,mutare,változtat
1086,ändern::V,mutare,megváltoztat
1087,graben::V,fodere,ás
1088,beugen::V,flectere,meghajt
1089,biegen::V,curvare,hajlít
1090,drehen::V,torquere,forgat
1091,wenden::V,vertere,fordít
1092,wenden::V,vertere,megfordít
1093,umdrehen::V,convertere,megfordít
1094,umdrehen::V,convertere,megforgat
1095,heben::V,tollere,emel
1096,hochheben::V,levare,felemel
1097,ergreifen::V,capessere,megfog
1098,halten::V,tenere,tart
1099,drücken::V,premere,nyom
1100,drücken::V,premere,megnyom
1101,schieben::V,promovere,tol
1102,kratzen::V,radere,vakar
1103,lecken::V,lambere,nyal
1104,beißen::V,mordere,harap
1105,abreißen::V,avellere,letép
1106,abschneiden::V,desecare,levág
1107,binden::V,ligare,köt
1108,binden::V,ligare,kötöz
1109,stecken::V,inserere,dug
1110,brechen::V,rumpere,tör
1111,brechen::V,rumpere,eltör
1112,klopfen::V,pultare,kopogtat
1113,hauen::V,ferire,vág
1114,hauen::V,ferire,levág
1115,kleben::V,agglutinare,tapaszt
1116,reiben::V,terere,dörzsöl
1117,reiben::V,terere,súrol
1118,streichen::V,oblinere,simít
1119,schleifen::V,acuere,fen
1120,schleifen::V,acuere,csiszol
1121,schleifen::V,acuere,köszörül
1122,schneiden::V,secare,vág
1123,schneiden::V,secare,szel
1124,schneiden::V,secare,metsz
1125,rütteln::V,quassare,ráz
1126,schütteln::V,quatere,ráz
1127,schütteln::V,quatere,megráz
1128,schwenken::V,ventilare,lóbál
1129,schwenken::V,ventilare,lobogtat
1130,schütten::V,fundere,önt
1131,füllen::V,complere,tölt
1132,füllen::V,complere,megtölt
1133,einwickeln::V,involvere,becsavar
1134,tragen::V,ferre,hord
1135,tragen::V,portare,hord
1136,schleppen::V,pertrahere,vonszol
1137,ziehen::V,trahere,húz
1138,aufbewahren::V,asservare,megőriz
1139,werfen::V,iacere,dob
1140,werfen::V,iacere,hajít
1141,fangen::V,capere,fog
1142,packen::V,capessere,megragad
1143,verstecken::V,abdere,eldug
1144,verstecken::V,abdere,elrejt
1145,teilen::V,partiri,oszt
1146,teilen::V,partiri,megoszt
1147,teilen::V,dividere,oszt
1148,teilen::V,dividere,megoszt
1149,schicken::V,mittere,küld
1150,bringen::V,apportare,hoz
1151,bringen::V,apportare,visz
1152,hinzufügen::V,addere,hozzáad
1153,bekommen::V,adipisci,kap
1154,bekommen::V,adipisci,megkap
1155,erhalten::V,accipere,kap
1156,erhalten::V,accipere,megkap
1157,nehmen::V,sumere,vesz
1158,wählen::V,eligere,választ
1159,auswählen::V,deligere,kiválaszt
1160,bewahren::V,conservare,megtart
1161,behindern::V,impedire,akadályoz
1162,behindern::V,impedire,gátol
1163,verderben::V,corrumpere,elront
1164,beschädigen::V,laedere,rongál
1165,zerbrechen::V,rumpere,eltör
1166,zerbrechen::V,rumpere,széttör
1167,zerbrechen::V,rumpere,kettétör
1168,zerbrechen::V,frangere,eltör
1169,zerbrechen::V,frangere,széttör
1170,zerbrechen::V,frangere,kettétör
1171,zerreißen::V,discindere,eltép
1172,zerreißen::V,discindere,széttép
1173,zerstören::V,delere,elpusztít
1174,verbrennen::V,urere,éget
1175,verbrennen::V,urere,eléget
1176,verbrennen::V,cremare,éget
1177,verbrennen::V,cremare,eléget
1178,geben::V,dare,ad
1179,reichen::V,praebere,nyújt
1180,schenken::V,donare,ajándékoz
1181,schenken::V,largiri,ajándékoz
1182,versprechen::V,polliceri,ígér
1183,versprechen::V,promittere,ígér
1184,loben::V,laudare,dicsér
1185,küssen::V,osculari,csókol
1186,zudecken::V,tegere,betakar
1187,wecken::V,excitare,kelt
1188,wecken::V,excitare,ébreszt
1189,zeigen::V,monstrare,mutat
1190,führen::V,ducere,visz
1191,führen::V,ducere,vezet
1192,lehren::V,docere,tanít
1193,unterrichten::V,instituere,tanít
1194,aufziehen::V,nutrire,felnevel
1195,leiten::V,ducere,vezet
1196,leiten::V,ducere,vezérel
1197,antreiben::V,incitare,hajt
1198,lassen::V,iubere,-tat
1199,lassen::V,iubere,-at
1200,einladen::V,invitare,meghív
1201,vereinigen::V,coniungere,egyesít
1202,besuchen::V,visere,látogat
1203,treffen::V,convenire,talál
1204,sich versammeln::V,convenire,gyülekezik
1205,sich versammeln::V,convenire,összegyűlik
1206,spielen::V,ludere,játszik
1207,singen::V,cantare,énekel
1208,tanzen::V,saltare,táncol
1209,sich trennen::V,digredi,elválik
1210,sich trennen::V,discedere,elválik
1211,verlassen::V,deserere,elhagy
1212,verlassen::V,relinquere,elhagy
1213,retten::V,servare,ment
1214,bewachen::V,custodire,őriz
1215,schützen::V,tueri,óv
1216,schützen::V,tueri,véd
1217,schützen::V,tutari,óv
1218,schützen::V,tutari,véd
1219,verteidigen::V,defendere,véd
1220,sich schlagen::V,luctari,verekszik
1221,schießen::V,iaculari,lő
1222,siegen::V,vincere,győz
1223,ärgern::V,irritare,bosszant
1224,schlagen::V,ferire,üt
1225,schlagen::V,ferire,ver
1226,treten::V,calcare,rúg
1227,stechen::V,pungere,döf
1228,stechen::V,pungere,szúr
1229,stoßen::V,tundere,lök
1230,stehlen::V,furari,lop
1231,stören::V,turbare,zavar
1232,belästigen::V,obtundere,zaklat
1233,verbergen::V,celare,rejt
1234,verbergen::V,celare,elrejt
1235,verbergen::V,occultare,rejt
1236,verbergen::V,occultare,elrejt
1237,täuschen::V,fallere,megtéveszt
1238,betrügen::V,fraudare,csal
1239,töten::V,necare,öl
1240,töten::V,caedere,öl
1241,wohnen::V,habitare,lakik
1242,arbeiten::V,laborare,dolgozik
1243,sammeln::V,colligere,szed
1244,sammeln::V,colligere,gyűjt
1245,pflücken::V,carpere,szed
1246,jagen::V,venari,vadászik
1247,fischen::V,piscari,halászik
1248,fassen::V,capere,fog
1249,hüten::V,custodire,őriz
1250,hüten::V,custodire,legeltet
1251,treiben::V,agere,hajt
1252,anbinden::V,alligare,köt
1253,füttern::V,nutrire,etet
1254,melken::V,mulgere,fej
1255,hacken::V,findere,vág
1256,gießen::V,rigare,öntöz
1257,reifen::V,maturescere,érik
1258,zubereiten::V,apparare,elkészít
1259,kochen::V,coquere,főz
1260,backen::V,coquere,süt
1261,braten::V,torrere,süt
1262,umrühren::V,commovere,megkever
1263,stricken::V,texere,köt
1264,nähen::V,suere,varr
1265,färben::V,tingere,fest
1266,reinigen::V,purgare,tisztít
1267,waschen::V,lavare,mos
1268,abwischen::V,abstergere,letöröl
1269,spülen::V,perluere,mosogat
1270,fegen::V,verrere,söpör
1271,kehren::V,purgare,söpör
1272,baden::V,lavari,fürdik
1273,sich waschen::V,lavari,mosdik
1274,sich waschen::V,lavari,mosakszik
1275,ausziehen::V,exuere,levesz
1276,anziehen::V,induere,felölt
1277,anziehen::V,induere,felvesz
1278,sich anziehen::V,vestiri,öltözik
1279,sich anziehen::V,vestiri,felöltözik
1280,kämmen::V,pectere,fésül
1281,schmücken::V,ornare,díszít
1282,schmücken::V,decorare,díszít
1283,sagen::V,dicere,mond
1284,sprechen::V,fari,beszél
1285,reden::V,loqui,beszél
1286,sich unterhalten::V,colloqui,beszélget
1287,sich unterhalten::V,disputare,beszélget
1288,fragen::V,rogare,kérdez
1289,fragen::V,quaerere,kérdez
1290,bitten::V,orare,kér
1291,bitten::V,rogare,kér
1292,erzählen::V,narrare,mesél
1293,erzählen::V,narrare,elbeszél
1294,mitteilen::V,communicare,közöl
1295,nennen::V,appellare,hív
1296,nennen::V,appellare,nevez
1297,rufen::V,vocare,hív
1298,prahlen::V,gloriari,dicsekszik
1299,übersetzen::V,vertere,fordít
1300,denken::V,cogitare,gondol
1301,glauben::V,credere,hisz
1302,bemerken::V,animadvertere,észrevesz
1303,erkennen::V,cognoscere,ráismer
1304,erkennen::V,cognoscere,felismer
1305,begreifen::V,comprehendere,felfog
1306,verstehen::V,intellegere,ért
1307,verstehen::V,intellegere,megért
1308,lernen::V,discere,tanul
1309,lernen::V,discere,megtanul
1310,wissen::V,scire,tud
1311,sich erinnern an::V,meminisse,emlékszik
1312,vergessen::V,oblivisci,felejt
1313,vergessen::V,oblivisci,elfelejt
1314,messen::V,metiri,mér
1315,messen::V,metiri,megmér
1316,zählen::V,numerare,számol
1317,zählen::V,numerare,megszámol
1318,rechnen::V,reri,számít
1319,rechnen::V,calculare,számít
1320,lesen::V,legere,olvas
1321,malen::V,pingere,fest
1322,zeichnen::V,scribere,rajzol
1323,schreiben::V,scribere,ír
1324,besitzen::V,possidere,birtokol
1325,kaufen::V,emere,vesz
1326,kaufen::V,emere,megvesz
1327,verkaufen::V,vendere,elad
1328,bezahlen::V,pendere,fizet
1329,bezahlen::V,pendere,kifizet
1330,zahlen::V,solvere,fizet
1331,zahlen::V,solvere,megfizet
1332,beherrschen::V,regere,ural
1333,beherrschen::V,imperare,ural
1334,ertragen::V,tolerare,elbír
1335,ertragen::V,tolerare,elvisel
1336,ertragen::V,sustinere,elbír
1337,ertragen::V,sustinere,elvisel
1338,wünschen::V,,kíván
1339,wiegen::V,,ringat
