,Concept_ID,mdf,mhr
723,wahr::A,афкуксонь,настоя́щий
724,alt::A,ташта,то́што
725,neu::A,од,у
726,ehemalig::A,и́нгольдень,о́нчычсо
727,ehemalig::A,и́нгольдень,онда́кысе
728,alt[Lebewesen]::A,сире,шо́нто
729,jung::A,од,са́мырык
730,arm::A,а́шу,нужна́
731,reich::A,козя,поя́н
732,bekannt::A,содаф,па́лыме
733,berühmt::A,содавикс,лӱ́млӧ
734,fremd::A,лия,йот
735,fremd::A,аф содаф,йот
736,verschieden::A,аф фкя ла́цонь,тӱ́рлӧ
737,nah::A,мала,ли́шыл
738,nah::A,аф ичкоздень,ли́шыл
739,fern::A,и́чкоздень,тора́
740,fern::A,и́чкоздень,мӱ́ндыр
741,fern::A,куна́рдонь,тора́
742,fern::A,куна́рдонь,мӱ́ндыр
743,linker::A,кержи,шола́
744,rechter::A,види,пурла́
745,anderer::A,лия,вес
746,anderer::A,лия,мо́ло
747,erster::A,васенце,и́кымше
748,zweiter::A,омбоце,ко́кымшо
749,dritter::A,колмоце,ку́мшо
750,letzter::A,ме́кольце,пыта́ртыш
751,allein::ADV,ськамонза,шкет
752,auf einmal::ADV,вихцок,икана́ште
753,zusammen::ADV,марс,пырля́
754,zusammen::ADV,ма́рса,пырля́
755,lange::ADV,кува́тьс,кужу́н
756,plötzlich::ADV,а́пак учт,кенета́
757,sofort::ADV,тяникиге,кызыта́к
758,später::ADV,ме́ле,варара́к
759,jetzt::ADV,тяни,ы́нде
760,jetzt::ADV,тяни,кы́зыт
761,heute::ADV,тячи,та́че
762,morgen::ADV,ва́нды,эрла́
763,bald::ADV,курок,вашке́
764,dann::ADV,меле,вара́
765,dann::ADV,сяда меле,вара́
766,gestern::ADV,ися́к,теҥге́че
767,einst::ADV,весть,икана́
768,einst::ADV,мзя́рда-бди,икана́
769,damals::ADV,эста,туна́м
770,danach::ADV,меле,вара́
771,vorher::ADV,инголи,о́нчыч
772,zuerst::ADV,ва́сенда,онда́к
773,einmal::ADV,весть,икана́
774,manchmal::ADV,лия́ста,ка́шын
775,manchmal::ADV,лия́ста,кокла́н
776,manchmal::ADV,ко́ста-ко́ста,ка́шын
777,manchmal::ADV,ко́ста-ко́ста,кокла́н
778,oft::ADV,си́деста,чӱ́чкыдын
779,immer::ADV,фалу,эре́
780,immer::ADV,фалу,ту́тыш
781,immer::ADV,най,эре́
782,immer::ADV,най,ту́тыш
783,niemals::ADV,аф мзя́рдонга,ок нигуна́м
784,hier::ADV,тяса,ты́ште
785,hierhin::ADV,сей,ты́шке
786,hierhin::ADV,сей,тыш
787,hierhin::ADV,тяза,ты́шке
788,hierhin::ADV,тяза,тыш
789,von hier::ADV,тя́ста,тыше́ч
790,von hier::ADV,тя́ста,тыве́ч
791,dort::ADV,тоса,ту́што
792,dorthin::ADV,тов,туш
793,dorthin::ADV,тов,ту́шко
794,dorthin::ADV,тоза,туш
795,dorthin::ADV,тоза,ту́шко
796,geradeaus::ADV,ви́деста,вик
797,vorwärts::ADV,и́нголи,о́нчыко
798,rückwärts::ADV,ме́ки,шеҥге́к
799,zurück::ADV,ме́ки,мӧҥге́ш
800,unten::ADV,ала,ӱ́лнӧ
801,unten::ADV,ала,йыма́лне
802,hinab::ADV,алу,йыма́к
803,oben::ADV,вяре,кӱ́шнӧ
804,oben::ADV,вяре,ӱмба́лне
805,hinauf::ADV,вяри,кӱ́ш
806,hinauf::ADV,вяри,кӱ́шкӧ
807,überall::ADV,се́мбе ва́стова,чыла́ вере́
808,nicht::ADV,аф,ок
809,nicht::ADV,аф,о́геш
810,ein wenig::ADV,аф лама,изи́ш
811,kaum::ADV,а́ньцек,пыкше́
812,sehr::ADV,пяк,чот
813,so::ADV,ста́не,тыге́
814,noch::ADV,нинге,а́ле
815,nur::ADV,аньцек,гына́
816,schon::ADV,ни,ы́нде
817,wieder::ADV,та́га,ада́к
818,vergebens::ADV,стак,ара́м
819,vor::PRP,инголе,о́нчыч
820,hinter::PRP,фтала,шеҥге́лне
821,hinter::PRP,мельге,шеҥге́лне
822,unter::PRP,ала,йыма́лне
823,durch::PRP,пачк,вошт
824,neben::PRP,ваксса,вокте́н
825,zwischen::PRP,ёткса,кокла́ште
826,wegen::PRP,сюнеда,верч
827,dies::PRN,тя,ти́де
828,das::PRN,ся,са́де
829,das::PRN,тона,са́де
830,alles::PRN,сембе,чыла́
831,ich::PRN,мон,мый
832,du::PRN,тон,тый
833,er::PRN,сон,ту́до
834,wir::PRN,минь,ме
835,ihr::PRN,тинь,те
836,sie::PRN,синь,ну́но
837,was::FPRN,мезе,мо
838,wer::FPRN,кие,кӧ
839,wo::FADV,коса,куша́н
840,wohin::FADV,ков,куш
841,wohin::FADV,ков,ку́шко
842,wohin::FADV,коза,куш
843,wohin::FADV,коза,ку́шко
844,wie::FADV,ко́да,кузе́
845,warum::FADV,мес,мо
846,warum::FADV,мес,мола́н
847,wieviel::FNUM,мзя́ра,куна́р
848,eins::NUM,фкя,ик
849,zwei::NUM,кафта,ко́кыт
850,drei::NUM,колма,кум
851,vier::NUM,ниле,ныл
852,fünf::NUM,вете,вич
853,sechs::NUM,кота,куд
854,sieben::NUM,сисем,шым
855,acht::NUM,кафкса,канда́ш
856,neun::NUM,ве́йхкса,инде́ш
857,zehn::NUM,кемонь,лу
858,elf::NUM,кефкие,лати́к
859,zwölf::NUM,кемгафтува,латко́к
860,zwanzig::NUM,комсь,ко́ло
861,dreißig::NUM,колмогемонь,ку́мло
862,vierzig::NUM,нильге́монь,ны́лле
863,fünfzig::NUM,ве́дьгемонь,ви́тле
864,sechzig::NUM,ко́дгемонь,ку́дло
865,siebzig::NUM,сизьге́монь,шы́мле
866,achtzig::NUM,ка́фксогемонь,канда́шле
867,neunzig::NUM,ве́йхксогемонь,инде́шле
868,hundert::NUM,сяда,шӱ́дӧ
869,tausend::NUM,тёжянь,тӱже́м
870,und::CNJ,и,да
871,und::CNJ,и,ден
872,und::CNJ,дъ,да
873,und::CNJ,дъ,ден
874,oder::CNJ,или,я
875,oder::CNJ,или,а́ле
876,oder::CNJ,али,я
877,oder::CNJ,али,а́ле
878,stehen::V,а́щемс стя́да,шога́ш
879,sitzen::V,ащемс озада,шинча́ш
880,liegen::V,ма́дозь а́щемс,кия́ш
881,hängen::V,нюрьгомс,кеча́ш
882,werden::V,арамс,лия́ш
883,werden::V,тиевомс,лия́ш
884,passieren::V,лисэмс,лия́ш
885,passieren::V,эвондамс,лия́ш
886,beginnen::V,ушедомс,тӱҥгала́ш
887,enden::V,лоткамс,пыта́ш
888,wechseln::V,по́лафнемс,вашталта́ш
889,aufgehen[Sonne]::V,стямс,лекта́ш
890,aufgehen[Sonne]::V,лисемс,лекта́ш
891,untergehen[Sonne]::V,валгомс,шинча́ш
892,scheinen[Sonne]::V,ва́лдоптомс,волгалта́ш
893,donnern::V,торамс,кӱдырта́ш
894,donnern::V,торамс,сургалта́ш
895,wehen::V,уфа́мс,пуа́ш
896,strömen::V,шудемс,шийалтара́ш
897,fließen::V,шудемс,йога́ш
898,sich drehen::V,шаромс,пӧрда́ш
899,schwanken::V,якамс,лӱҥга́ш
900,schwanken::V,якамс,тайныла́ш
901,schwingen::V,люксемс,рӱпшалта́ш
902,schwingen::V,нюрьсемс,рӱпшалта́ш
903,fallen::V,прамс,воза́ш
904,fallen::V,прамс,йӧрла́ш
905,fallen::V,прашендомс,воза́ш
906,fallen::V,прашендомс,йӧрла́ш
907,brennen::V,паломс,йӱла́ш
908,rauchen::V,качадомс,шикша́ш
909,regnen::V,пиземс,йӱра́ш
910,gefrieren::V,эйндамс,кылма́ш
911,gefrieren::V,эйндамс,ияҥа́ш
912,gefrieren::V,кельмомс,кылма́ш
913,gefrieren::V,кельмомс,ияҥа́ш
914,tauen::V,соламс,шула́ш
915,schmelzen::V,соламс,лева́ш
916,trocknen::V,коськомс,кошка́ш
917,sieden::V,лакамс,шола́ш
918,faulen::V,наксадомс,шӱя́ш
919,verfaulen::V,наксадомс,шӱйы́н шуа́ш
920,reißen::V,сязевомс,кӱрла́ш
921,versinken::V,ваямс,пуре́н кая́ш
922,vergehen::V,ётамс,эрте́н кая́ш
923,erscheinen::V,эвондамс,толы́н лекта́ш
924,verschwinden::V,юма́мс,йома́ш
925,sinken::V,валгомс,пуча́ш
926,abnehmen::V,киремс,пуча́ш
927,zunehmen::V,ламокстомс,шукема́ш
928,zunehmen::V,рашнемс,шукема́ш
929,steigen::V,кеподемс,нӧлталта́ш
930,wachsen::V,касомс,кушка́ш
931,glänzen::V,цинзелдомс,йылгыжа́ш
932,glänzen::V,цифордомс,йылгыжа́ш
933,funkeln::V,ци́фтордомс,чолга́ш
934,lärmen::V,жалнамс,рӱшка́ш
935,läuten::V,гайфтемс,мура́ш
936,klingeln::V,гайфтемс,йыҥгырта́ш
937,klirren::V,ка́нзеркшнемс,чылдыртата́ш
938,brausen::V,жоледемс,лӱшка́ш
939,rauschen::V,вжнамс,лыжга́ш
940,rauschen::V,гамнамс,лыжга́ш
941,klingen::V,кайгомс,йоҥга́ш
942,bellen::V,ува́мс,опта́ш
943,heulen::V,сувомс,урмыжа́ш
944,heulen::V,урнамс,урмыжа́ш
945,blasen::V,уфа́мс,пуала́ш
946,pfeifen::V,вяшкомс,шӱ́шкаш
947,schreien::V,пешкодомс,кычкыра́ш
948,stöhnen::V,куфцемс,йыҥыса́ш
949,zittern::V,таромс,чытыра́ш
950,leben::V,эрямс,ила́ш
951,geboren werden::V,шачемс,шоча́ш
952,atmen::V,ажнамс,шӱла́ш
953,trinken::V,симомс,йӱа́ш
954,essen::V,ярхцамс,кочка́ш
955,schlucken::V,нилемс,нела́ш
956,müde werden::V,сиземс,ноя́ш
957,einschlafen::V,матодовомс,мале́н колта́ш
958,schlafen::V,удомс,мала́ш
959,aufwachen::V,съргоземс,помыжалта́ш
960,aufstehen::V,стямс,кынела́ш
961,sich erholen::V,ваймосемс,кана́ш
962,krank werden::V,сярядькстомс,черлане́н воза́ш
963,krank sein::V,сярядемс,черлане́н кия́ш
964,schmerzen::V,сярядемс,коршта́ш
965,husten::V,козомс,кокыра́ш
966,genesen::V,пъ́чкамс,тӱрла́ш
967,genesen::V,пъ́чкамс,тазаҥа́ш
968,sterben::V,куломс,кола́ш
969,umkommen::V,юма́мс,вуй йома́ш
970,sich bewegen::V,шаштомс,кошта́ш
971,sich rühren::V,сърхка́мс,тарвана́ш
972,sich erheben::V,стямс,кынела́ш
973,sich setzen::V,озамс,шинча́ш
974,hinfallen::V,прамс,йӧрла́ш
975,hinfallen::V,сяворемс,йӧрла́ш
976,laufen::V,якамс,кошта́ш
977,schreiten::V,молемс,ошкыла́ш
978,schreiten::V,аськолямс,ошкыла́ш
979,spazierengehen::V,якамс,гуля́яш
980,eilen::V,эряскодомс,вашка́ш
981,sich beeilen::V,эряскодомс,вашкешта́ш
982,sausen::V,лиемс,юлтка́ш
983,rennen::V,арнемс,куржтала́ш
984,springen::V,комотнемс,тӧршта́ш
985,klettern::V,ку́цемс,кӱза́ш
986,schaukeln::V,нюрямс,лӱҥгалта́ш
987,kriechen::V,шаштомс комада,нушка́ш
988,schwimmen::V,уемс,ия́ш
989,tauchen::V,юпиемс,шуҥгалта́ш
990,tauchen::V,чёпафнемс,шуҥгалта́ш
991,rudern::V,па́немс ве́неж,удыра́ш
992,fahren::V,ардомс,кудала́ш
993,fliegen::V,лиемс,чоҥешта́ш
994,gehen::V,молемс,кая́ш
995,weggehen::V,тумс,кораҥа́ш
996,abfahren::V,тумс,лекта́ш
997,anhalten::V,лоткамс,чарна́ш
998,hineingehen::V,сува́мс,пура́ш
999,eintreten::V,сува́мс,пура́ш
1000,kommen::V,самс,тола́ш
1001,ankommen::V,самс,шуа́ш
1002,ankommen::V,пачкодемс,шуа́ш
1003,zurückkommen::V,мърдамс,пӧртыла́ш
1004,bleiben::V,иля́домс,кода́ш
1005,warten::V,учемс,вуча́ш
1006,erwarten::V,учемс,вуча́ш
1007,suchen::V,вешемс,кычала́ш
1008,finden::V,мумс,муа́ш
1009,versuchen::V,варчсемс,толаша́ш
1010,vorbereiten::V,анокламс,ямдыла́ш
1011,lieben::V,кельгомс,йӧрата́ш
1012,mögen::V,кельгомс,йӧрата́ш
1013,lachen::V,рахамс,воштыла́ш
1014,lachen::V,рахсемс,воштыла́ш
1015,rühren::V,токамс седи,ку́мыл тарвата́ш
1016,weinen::V,авардемс,шорта́ш
1017,schimpfen::V,сюцемс,каргаша́ш
1018,sich ärgern::V,кяжиямс,сыра́ш
1019,sich fürchten::V,пелемс,лӱда́ш
1020,fürchten::V,пелемс,лӱда́ш
1021,fliehen::V,ворьгодемс,куржа́ш
1022,flüchten::V,ша́домс,куржа́ш
1023,flüchten::V,во́рьгодемс,куржа́ш
1024,sehen::V,няемс,ужа́ш
1025,anschauen::V,ваномс,онча́ш
1026,ansehen::V,ваномс,эскера́ш
1027,hören::V,марямс,кола́ш
1028,zuhören::V,ку́лхдоньомс,колышта́ш
1029,probieren::V,варжамс,тамла́ш
1030,riechen::V,никса́мс,ӱпшынча́ш
1031,fühlen::V,марямс,шижа́ш
1032,scheinen::V,ня́евомс,чуча́ш
1033,zu sehen sein::V,ня́евомс,коя́ш
1034,vernehmen::V,марямс,кола́ш
1035,frieren::V,паломс,кылма́ш
1036,frieren::V,кельмомс,кылма́ш
1037,tun::V,тиемс,ышта́ш
1038,können::V,маштомс,мошта́ш
1039,wollen::V,-не-,тӱна́ш
1040,anfangen::V,ушедомс,тӱҥала́ш
1041,beenden::V,аде́ламс,пытара́ш
1042,aufhören::V,лоткамс,чарна́ш
1043,gelingen::V,удалакшнемс,сай лекта́ш
1044,geraten::V,лисемс,лекта́ш
1045,öffnen::V,панжемс,поча́ш
1046,schließen::V,сёлгомс,петыра́ш
1047,stellen::V,путомс,шында́ш
1048,setzen::V,озафнемс,шында́ш
1049,setzen::V,озавтнемс,шында́ш
1050,legen::V,путомс,опта́ш
1051,legen::V,путомс,пышта́ш
1052,berühren::V,токамс,тӱка́ш
1053,verbinden::V,сотомс,пида́ш
1054,bedecken::V,комачамс,леведа́ш
1055,bedecken::V,вельхтямс,леведа́ш
1056,aufhängen::V,повфтамс,сака́ш
1057,anzünden::V,крьвя́стемс,чӱкта́ш
1058,aufheben::V,кеподемс,нӧлтала́ш
1059,aufheben::V,касфтомс,нӧлтала́ш
1060,zurücklassen::V,ка́домс,кода́ш
1061,verlieren::V,юма́фтомс,йомдара́ш
1062,fallen lassen::V,прафтомс,воза́ш
1063,machen::V,тиемс,ышта́ш
1064,herstellen::V,анокламс,ямдыла́ш
1065,bauen::V,путомс,чоҥа́ш
1066,reparieren::V,петемс,ачала́ш
1067,verbessern::V,цебярьгофтомс,саемда́ш
1068,ändern::V,полафтомс,весемда́ш
1069,graben::V,шу́вомс,кӱнча́ш
1070,graben::V,та́ргамс,кӱнча́ш
1071,beugen::V,мяндемс,пӱгырта́ш
1072,biegen::V,комафтомс,лывырта́ш
1073,drehen::V,шо́вамс,пӱтыра́ш
1074,drehen::V,ша́рфнемс,пӱтыра́ш
1075,wenden::V,ша́рфтомс,ирала́ш
1076,umdrehen::V,шарфтомс,савырала́ш
1077,heben::V,ке́подемс,нӧлта́ш
1078,hochheben::V,ке́подемс,нӧлта́ш
1079,hochheben::V,ка́сфтомс,нӧлта́ш
1080,ergreifen::V,фатямс,руалта́ш
1081,halten::V,кирдемс,куча́ш
1082,drücken::V,люпшта́мс,иша́ш
1083,drücken::V,люпшта́мс,темда́ш
1084,schieben::V,шашфтомс,шӱкала́ш
1085,kratzen::V,а́нгорямс,удыра́ш
1086,kratzen::V,киськоря́мс,удыра́ш
1087,lecken::V,нолсемс,нула́ш
1088,beißen::V,сускомс,пура́ш
1089,abreißen::V,сяземс,кӱрла́ш
1090,abschneiden::V,керомс,пӱчка́ш
1091,binden::V,сотомс,кылда́ш
1092,stecken::V,сялгомс,шуралта́ш
1093,brechen::V,си́ннемс,тодышта́ш
1094,brechen::V,ка́лафтомс,тодышта́ш
1095,klopfen::V,чакамс,кыра́ш
1096,klopfen::V,чакиемс,кыра́ш
1097,hauen::V,шавомс,тӱя́ш
1098,hauen::V,пиксомс,тӱя́ш
1099,kleben::V,пе́тфнемс,клеитла́ш
1100,reiben::V,шо́вамс,йыга́ш
1101,reiben::V,шо́вамс,туржала́ш
1102,streichen::V,вадемс,шӱра́ш
1103,schleifen::V,шо́вамс,шума́ш
1104,schleifen::V,шо́вамс,яна́ш
1105,schneiden::V,керомс,пӱчка́ш
1106,rütteln::V,та́рфтомс,рӱза́ш
1107,schütteln::V,шука́демс,почка́ш
1108,schwenken::V,яфодемс,рӱза́ш
1109,schütten::V,каямс,опта́ш
1110,schütten::V,нюрьхтя́мс,опта́ш
1111,füllen::V,пяшкодемс,тема́ш
1112,einwickeln::V,тапардамс,вӱдыла́ш
1113,tragen::V,кандомс,нумала́ш
1114,schleppen::V,ускомс,шӱдыра́ш
1115,ziehen::V,ускомс,шупша́ш
1116,aufbewahren::V,ванфтомс,арала́ш
1117,werfen::V,ёрямс,шуа́ш
1118,werfen::V,ёрямс,кышка́ш
1119,fangen::V,кунда́мс,куча́ш
1120,packen::V,фатямс,руалта́ш
1121,verstecken::V,кяшемс,тоя́ш
1122,teilen::V,явомс,пӧла́ш
1123,schicken::V,кучемс,колта́ш
1124,bringen::V,кандомс,конда́ш
1125,bringen::V,пачфтемс,конда́ш
1126,hinzufügen::V,пу́томс та́га,ешара́ш
1127,hinzufügen::V,ма́ксомс та́га,ешара́ш
1128,bekommen::V,сявомс,нала́ш
1129,erhalten::V,сявомс,нала́ш
1130,nehmen::V,сявомс,нала́ш
1131,wählen::V,ко́чкамс,сайла́ш
1132,auswählen::V,кочкамс,таҥгла́ш
1133,bewahren::V,ванфтомс,сакла́ш
1134,behindern::V,шорямс,чаракла́ш
1135,verderben::V,коламс,пужа́ш
1136,verderben::V,гастямс,пужа́ш
1137,beschädigen::V,тиендемс зиян,пужа́ш
1138,zerbrechen::V,тапамс,пудырта́ш
1139,zerreißen::V,сяземс,кӱрла́ш
1140,zerstören::V,ка́лафтомс,шалата́ш
1141,verbrennen::V,пълхта́мс,йӱлата́ш
1142,geben::V,ма́ксомс,пуа́ш
1143,reichen::V,максомс,пуа́ш
1144,schenken::V,каземс,пӧлекла́ш
1145,versprechen::V,ма́ксомс вал,сӧра́ш
1146,wünschen::V,арьсемс,тылана́ш
1147,loben::V,шна́мс,мокта́ш
1148,küssen::V,палсемс,шупшала́ш
1149,wiegen::V,нюря́фтомс,рӱпша́ш
1150,zudecken::V,вельхтямс,леведа́ш
1151,wecken::V,стя́фтомс,помыжалтара́ш
1152,wecken::V,съ́ргозьфтемс,помыжалтара́ш
1153,zeigen::V,няфтемс,ончыкта́ш
1154,führen::V,вятемс,вӱда́ш
1155,lehren::V,тонафтомс,туныкта́ш
1156,unterrichten::V,тонафтомс,туныкта́ш
1157,aufziehen::V,касфтомс,орышта́ш
1158,leiten::V,вятемс,вӱда́ш
1159,leiten::V,вятемс,вуйлата́ш
1160,antreiben::V,вятемс,поктыла́ш
1161,lassen::V,кошардомс,-та́ш
1162,einladen::V,тердемс,ӱжа́ш
1163,einladen::V,серьгядемс,ӱжа́ш
1164,vereinigen::V,пуроптомс,иктешла́ш
1165,vereinigen::V,кочкамс марса,иктешла́ш
1166,besuchen::V,варжамс,то́лын кая́ш
1167,treffen::V,васьфтомс,вашлия́ш
1168,sich versammeln::V,кочкавомс,погына́ш
1169,sich versammeln::V,кочкавомс,чумырга́ш
1170,spielen::V,налхксемс,мода́ш
1171,singen::V,морамс,мура́ш
1172,tanzen::V,кштимс,кушта́ш
1173,sich trennen::V,явомс,ойырла́ш
1174,verlassen::V,кадондомс,кудалта́ш
1175,retten::V,идемс,утара́ш
1176,retten::V,араламс,утара́ш
1177,bewachen::V,ваномс,орола́ш
1178,schützen::V,а́раламс,арала́ш
1179,verteidigen::V,а́раламс,арала́ш
1180,sich schlagen::V,тюремс,кредала́ш
1181,schießen::V,ляцемс,лӱя́ш
1182,siegen::V,сяськомс,сеҥа́ш
1183,ärgern::V,кяжияфтомс,сырыкта́ш
1184,schlagen::V,токамс,пера́ш
1185,treten::V,тапамс,тошка́ш
1186,stechen::V,пупамс,кера́ш
1187,stechen::V,сялгомс,кера́ш
1188,stoßen::V,тостядемс,шӱкала́ш
1189,stehlen::V,саламс,шолышта́ш
1190,stören::V,шорсемс,мешая́ш
1191,belästigen::V,токсамс,толаштара́ш
1192,belästigen::V,аф кадомс ваймама,толаштара́ш
1193,verbergen::V,кяшемс,шылта́ш
1194,täuschen::V,васькафтомс,ондала́ш
1195,täuschen::V,кяльготнемс,ондала́ш
1196,betrügen::V,васькафнемс,ондала́ш
1197,töten::V,шавомс,пушта́ш
1198,töten::V,аде́ламс,пушта́ш
1199,wohnen::V,эрямс,ила́ш
1200,arbeiten::V,покодемс,пашалана́ш
1201,arbeiten::V,покодемс,паша́м ышта́ш
1202,sammeln::V,кочкамс,пога́ш
1203,sammeln::V,пу́роптомс,пога́ш
1204,pflücken::V,фатнемс,кӱра́ш
1205,pflücken::V,нотфнемс,кӱра́ш
1206,jagen::V,кунда́мс,сонарла́ш
1207,fischen::V,калонь кунда́мс,кол куча́ш
1208,fassen::V,кунда́мс,куча́ш
1209,hüten::V,ваномс,кӱта́ш
1210,treiben::V,панемс,покта́ш
1211,anbinden::V,сотомс,йолышта́ш
1212,füttern::V,трямс,пукша́ш
1213,füttern::V,а́ндомс,пукша́ш
1214,melken::V,потямс,лӱшта́ш
1215,hacken::V,лазондомс,руа́ш
1216,gießen::V,валомс,шава́ш
1217,reifen::V,кенеремс,кӱа́ш
1218,zubereiten::V,анокламс,ямдыла́ш
1219,kochen::V,пидемс,шолта́ш
1220,backen::V,пидемс,кӱкташ
1221,braten::V,пуштомс,пуштыла́ш
1222,braten::V,пуштомс,жаритла́ш
1223,umrühren::V,шорямс,луга́ш
1224,stricken::V,кодамс,пида́ш
1225,nähen::V,стамс,урга́ш
1226,färben::V,а́рхтомс,чиялта́ш
1227,reinigen::V,ва́ткамс,эрыкта́ш
1228,reinigen::V,а́роптомс,эрыкта́ш
1229,waschen::V,муськомс,мушка́ш
1230,abwischen::V,нардамс,ӱшта́ш
1231,spülen::V,оргалдомс,шӱалта́ш
1232,fegen::V,тяемс,ӱшта́ш
1233,kehren::V,тяемс,ӱшта́ш
1234,baden::V,э́шелямс,йӱштыла́ш
1235,sich waschen::V,штамс,мушкылта́ш
1236,ausziehen::V,кайсефтемс,кудаша́ш
1237,anziehen::V,ща́фтомс,чия́ш
1238,sich anziehen::V,щамс,чия́ш
1239,kämmen::V,се́ендемс,шера́ш
1240,schmücken::V,на́ряжамс,тӱзата́ш
1241,schmücken::V,на́ряжамс,чеверта́ш
1242,schmücken::V,ма́зоптомс,тӱзата́ш
1243,schmücken::V,ма́зоптомс,чеверта́ш
1244,sagen::V,азомс,ойла́ш
1245,sagen::V,азомс,каласа́ш
1246,sagen::V,мярьгомс,ойла́ш
1247,sagen::V,мярьгомс,каласа́ш
1248,sprechen::V,корхтамс,кутыра́ш
1249,reden::V,корхнемс,мутлана́ш
1250,sich unterhalten::V,корхнемс,кутыра́ш
1251,fragen::V,ки́зефтемс,йода́ш
1252,bitten::V,а́намс,йода́ш
1253,bitten::V,ве́шемс,йода́ш
1254,erzählen::V,а́зондомс,ойла́ш
1255,mitteilen::V,азомс,увертара́ш
1256,nennen::V,лемдемс,лӱмда́ш
1257,nennen::V,путомс лем,лӱмда́ш
1258,rufen::V,серьгядемс,ӱжа́ш
1259,prahlen::V,шна́фтомс пря́,моктана́ш
1260,übersetzen::V,ётафтомс,кусара́ш
1261,denken::V,арьсемс,шона́ш
1262,glauben::V,кемамс,ӱшана́ш
1263,bemerken::V,ня́емс,шижа́ш
1264,erkennen::V,содамс,пала́ш
1265,begreifen::V,сатомс,ыҥла́ш
1266,verstehen::V,шарьхкодемс,умыла́ш
1267,lernen::V,тонафнемс,тунема́ш
1268,wissen::V,со́дамс,шинча́ш
1269,sich erinnern an::V,лятфтамс,шарна́ш
1270,vergessen::V,юкстамс,монда́ш
1271,messen::V,ункснемс,виса́ш
1272,zählen::V,лу́вомс,шотла́ш
1273,zählen::V,а́рьсемс,шотла́ш
1274,rechnen::V,лувомс,шотла́ш
1275,lesen::V,лувомс,луда́ш
1276,lesen::V,морафтомс,луда́ш
1277,malen::V,рисова́ндамс,сӱретла́ш
1278,zeichnen::V,рисова́ндамс,сӱретла́ш
1279,schreiben::V,сёрмадомс,воза́ш
1280,besitzen::V,улемс азоркс,лия́ш
1281,kaufen::V,рамамс,нала́ш
1282,verkaufen::V,мимс,ужала́ш
1283,bezahlen::V,пандомс,тӱла́ш
1284,zahlen::V,па́ндомс,тӱла́ш
1285,beherrschen::V,азорондамс,куча́ш
1286,ertragen::V,кирдемс,турка́ш
1287,Netz::N,,вапш
