,Concept_ID,,mrj
887,sich beeilen::V,,талашаш
888,sausen::V,,хойхаланаш
889,sausen::V,,хояш
890,rennen::V,,кыргыжаш
891,springen::V,,тӹршештӓш
892,klettern::V,,ку́заш
893,schaukeln::V,,лыпшалташ
894,kriechen::V,,авалянаш
895,kriechen::V,,ньыжиклӓш
896,schwimmen::V,,илӓш
897,tauchen::V,,цымаш
898,rudern::V,,шуалташ
899,fahren::V,,кеӓш
900,fliegen::V,,чонгештӓш
901,gehen::V,,кеӓш
902,weggehen::V,,кеӓш
903,abfahren::V,,кеӓш
904,anhalten::V,,цӓрнӓш
905,hineingehen::V,,пыраш
906,eintreten::V,,пыраш
907,kommen::V,,толаш
908,ankommen::V,,шоаш
909,zurückkommen::V,,пöртӹлӓш
910,bleiben::V,,кодаш
911,warten::V,,вычаш
912,erwarten::V,,вычаш
913,suchen::V,,кӹчӓлӓш
914,finden::V,,моаш
915,versuchen::V,,путаяш
916,versuchen::V,,цацаш
917,vorbereiten::V,,поспейӹктӓш
918,lieben::V,,яраташ
919,mögen::V,,яраташ
920,lachen::V,,ваштылаш
921,rühren::V,,тӓрвӓтӓш
922,weinen::V,,мӓгӹрӓш
923,schimpfen::V,,свырседӓлӓш
924,sich ärgern::V,,шӹдешкӓш
925,sich fürchten::V,,лӱдӓш
926,fürchten::V,,лӱдӓш
927,fliehen::V,,кыргыжаш
928,flüchten::V,,кыргыж шӹлӓш
929,sehen::V,,ужаш
930,anschauen::V,,анжалаш
931,ansehen::V,,анжаш
932,hören::V,,колаш
933,zuhören::V,,колышташ
934,probieren::V,,тотештӓш
935,probieren::V,,подыл анжаш
936,riechen::V,,ӱпшӹнзӓш
937,fühlen::V,,шижӓш
938,scheinen::V,,каяш
939,zu sehen sein::V,,каяш
940,vernehmen::V,,колын колташ
941,frieren::V,,кӹлмаш
942,frieren::V,,тӹнгӹргӓш
943,tun::V,,ӹштӓш
944,können::V,,кердӓш
945,wollen::V,,жалаяш
946,anfangen::V,,тӹнгӓлӓш
947,beenden::V,,пӹтӓрӓш
948,aufhören::V,,цӓрнӓш
949,gelingen::V,,цӓш лиӓш
950,geraten::V,,лиӓш
951,öffnen::V,,пачаш
952,schließen::V,,чӱчӓш
953,stellen::V,,шӹндӓш
954,setzen::V,,шӹндӓш
955,legen::V,,опташ
956,legen::V,,пиштӓш
957,berühren::V,,тӹкӓлӓш
958,verbinden::V,,пидӓш
959,bedecken::V,,леведӓш
960,aufhängen::V,,сӓкӓш
961,anzünden::V,,чӱктӓш
962,aufheben::V,,кузыкташ
963,zurücklassen::V,,кодаш
964,verlieren::V,,ямдаш
965,fallen lassen::V,,кенвацтараш
966,machen::V,,ӹштӓш
967,herstellen::V,,йӓмдӹлӓш
968,bauen::V,,ӹштӓш
969,reparieren::V,,чиняш
970,reparieren::V,,алалаш
971,verbessern::V,,яжоэмден шӹндӓш
972,ändern::V,,вашталташ
973,graben::V,,капаяш
974,beugen::V,,лывырташ
975,beugen::V,,каклярташ
976,biegen::V,,лывырташ
977,drehen::V,,сӓрӓш
978,drehen::V,,сӓрӹкӓлӓш
979,wenden::V,,сӓрӓлӓш
980,umdrehen::V,,сӓрӓлӓш
981,heben::V,,лӱктӓш
982,hochheben::V,,кузыкташ
983,ergreifen::V,,хватяш
984,halten::V,,кычаш
985,drücken::V,,темдӓш
986,schieben::V,,шӹкӓш
987,kratzen::V,,нӹжӓш
988,lecken::V,,нылаш
989,beißen::V,,пыралаш
990,abreißen::V,,кӹрӓш
991,abreißen::V,,кышкед нӓлӓш
992,abschneiden::V,,шулаш
993,abschneiden::V,,лаштыклаш
994,binden::V,,пидӓш
995,stecken::V,,шыралаш
996,brechen::V,,тодылаш
997,brechen::V,,пыдырташ
998,klopfen::V,,рушткаш
999,hauen::V,,шелӹштӓш
1000,kleben::V,,клейӓш
1001,reiben::V,,нӹжӓш
1002,streichen::V,,шӹрӓш
1003,schleifen::V,,шымаш
1004,schneiden::V,,пӹчкӓш
1005,rütteln::V,,мыльгыкташ
1006,schütteln::V,,цӹтӹртӓш
1007,schütteln::V,,мыльгыкташ
1008,schwenken::V,,машыяш
1009,schütten::V,,опталаш
1010,füllen::V,,темӓш
1011,einwickeln::V,,пӹтӹрӓ́лӓш
1012,tragen::V,,намалаш
1013,schleppen::V,,шӹдӹрӓш
1014,ziehen::V,,шыпшаш
1015,aufbewahren::V,,перегӓш
1016,werfen::V,,кӹшкӓш
1017,fangen::V,,кычаш
1018,packen::V,,хватяш
1019,verstecken::V,,шӹлтӓш
1020,teilen::V,,пайылаш
1021,schicken::V,,колташ
1022,bringen::V,,кандаш
1023,bekommen::V,,лыкташ
1024,erhalten::V,,получаяш
1025,nehmen::V,,налаш
1026,wählen::V,,айыраш
1027,auswählen::V,,айыраш
1028,bewahren::V,,перегӓш
1029,behindern::V,,мешӓйӓш
1030,verderben::V,,портяш
1031,beschädigen::V,,шушырташ
1032,zerbrechen::V,,пыдырташ
1033,zerreißen::V,,кӹрӓш
1034,zerstören::V,,шӓлӓтӓш
1035,verbrennen::V,,йылаташ
1036,verbrennen::V,,йылалташ
1037,geben::V,,пуаш
1038,reichen::V,,пуаш
1039,schenken::V,,подараш
1040,versprechen::V,,сöрӓш
1041,wünschen::V,,жалаяш
1042,loben::V,,хваляш
1043,küssen::V,,шышшалаш
1044,wiegen::V,,лӱнгӓлтӓш
1045,zudecken::V,,пиштӓш
1046,wecken::V,,понгыжалтараш
1047,zeigen::V,,анжыкташ
1048,führen::V,,видӓш
1049,lehren::V,,тымдаш
1050,unterrichten::V,,тымдаш
1051,aufziehen::V,,кушташ
1052,leiten::V,,видӓш
1053,leiten::V,,вуйлаташ
1054,leiten::V,,вуйлалташ
1055,antreiben::V,,талаштараш
1056,lassen::V,,-ыкт
1057,einladen::V,,ӱжӓш
1058,vereinigen::V,,иктештӓш
1059,besuchen::V,,толаш
1060,treffen::V,,вӓшлиӓш
1061,treffen::V,,вӓшлиӓлтӓш
1062,sich versammeln::V,,цымыргаш
1063,spielen::V,,мадаш
1064,singen::V,,мыраш
1065,tanzen::V,,кушташ
1066,sich trennen::V,,айырлаш
1067,verlassen::V,,шуаш
1068,retten::V,,ытараш
1069,bewachen::V,,оролаш
1070,schützen::V,,перегӓш
1071,verteidigen::V,,перегӓш
1072,sich schlagen::V,,шидӓлӓш
1073,sich schlagen::V,,шиэдӓлӓш
1074,schießen::V,,лӱӓш
1075,siegen::V,,сӹнгӓш
1076,ärgern::V,,шӹдештӓрӓш
1077,schlagen::V,,пӓрен колташ
1078,schlagen::V,,хӹрӹктен колташ
1079,treten::V,,чымаш
1080,stechen::V,,пышкылаш
1081,stoßen::V,,шыркедӓш
1082,stehlen::V,,шолышт толаш
1083,stören::V,,ӓрештӹлӓш
1084,belästigen::V,,кӓньӹсӹрлӓндӓрӓш
1085,belästigen::V,,шытырланыкташ
1086,verbergen::V,,шӹлтӓш
1087,täuschen::V,,алталаш
1088,täuschen::V,,аталаш
1089,betrügen::V,,мошеньӹчӓйӓш
1090,töten::V,,пуштын шуаш
1091,wohnen::V,,ӹлӓш
1092,arbeiten::V,,пӓшӓлӓш
1093,arbeiten::V,,ровотаяш
1094,sammeln::V,,погаш
1095,pflücken::V,,кӹрӓш
1096,jagen::V,,охотничӓйӓш
1097,fischen::V,,кол кычаш
1098,fassen::V,,кычаш
1099,hüten::V,,кӹтӓш
1100,treiben::V,,шуруяш
1101,anbinden::V,,ялшташ
1102,anbinden::V,,ялышташ
1103,füttern::V,,пукшаш
1104,melken::V,,шыпшылаш
1105,hacken::V,,роаш
1106,gießen::V,,шӓвӓш
1107,reifen::V,,кӱӓш
1108,reifen::V,,поспейӓш
1109,zubereiten::V,,йӓмдӹлӓш
1110,kochen::V,,шолташ
1111,backen::V,,кӱктӓш
1112,braten::V,,жӓрӓш
1113,umrühren::V,,намалаш
1114,stricken::V,,пидӓш
1115,nähen::V,,ыргаш
1116,färben::V,,пидӓш
1117,reinigen::V,,чиӓлтӓш
1118,waschen::V,,мышкаш
1119,abwischen::V,,ӹштӓш
1120,spülen::V,,шӱӓлтӓш
1121,fegen::V,,ӹштӓш
1122,kehren::V,,ӹштӓш
1123,baden::V,,нӱштӹлӓш
1124,sich waschen::V,,мышкылташ
1125,ausziehen::V,,кыдашаш
1126,anziehen::V,,чиӓш
1127,sich anziehen::V,,чиӓш
1128,kämmen::V,,шерӓш
1129,schmücken::V,,цеверемдӓш
1130,sagen::V,,манаш
1131,sagen::V,,келесӓш
1132,sprechen::V,,манаш
1133,reden::V,,шайышташ
1134,sich unterhalten::V,,хытыраш
1135,sich unterhalten::V,,хытыргаш
1136,fragen::V,,ядаш
1137,bitten::V,,ядаш
1138,erzählen::V,,келесӓш
1139,mitteilen::V,,попаш
1140,mitteilen::V,,увертӓш
1141,mitteilen::V,,увертӓрӓш
1142,nennen::V,,лӹмдӓш
1143,rufen::V,,ӱжӓш
1144,prahlen::V,,хайзаш
1145,prahlen::V,,шаргаланаш
1146,übersetzen::V,,вашташ
1147,denken::V,,машанаш
1148,glauben::V,,ӹнянӓш
1149,bemerken::V,,цаклаш
1150,erkennen::V,,пӓлӓш
1151,begreifen::V,,ынгылаш
1152,verstehen::V,,ынгылаш
1153,lernen::V,,тыменяш
1154,wissen::V,,пӓлӓш
1155,sich erinnern an::V,,ышештӓрӓш
1156,vergessen::V,,монден кодаш
1157,messen::V,,висӓш
1158,zählen::V,,шотаяш
1159,rechnen::V,,шотаяш
1160,lesen::V,,лыдаш
1161,malen::V,,рисуяш
1162,zeichnen::V,,ыдырка́лаш
1163,schreiben::V,,вазаш
1164,besitzen::V,,кы́чаш
1165,kaufen::V,,нӓлӓш
1166,verkaufen::V,,выжалаш
1167,bezahlen::V,,тӱлӓш
1168,zahlen::V,,тӱлӓш
1169,beherrschen::V,,кы́чаш
1170,ertragen::V,,цӹтӓш
