,Concept_ID,lez,lez
767,dort::ADV,ана,ана
768,dorthin::ADV,аниз,аниз
769,geradeaus::ADV,дуьз,дуьз
770,vorwärts::ADV,вилик,вилик
771,vorwärts::ADV,вилик,виликди
772,vorwärts::ADV,виликди,вилик
773,vorwärts::ADV,виликди,виликди
774,rückwärts::ADV,кьулухъ,кьулухъ
775,unten::ADV,агъада,агъада
776,hinab::ADV,агъуз,агъуз
777,oben::ADV,винел,винел
778,hinauf::ADV,виниз,виниз
779,überall::ADV,вирина,вирина
780,nicht::ADV,ваъ,ваъ
781,ein wenig::ADV,са тӏимил,са тӏимил
782,kaum::ADV,жизви,жизви
783,sehr::ADV,лап,лап
784,so::ADV,икӏ,икӏ
785,noch::ADV,гьеле,гьеле
786,nur::ADV,анжах,анжах
787,schon::ADV,хъувуна,хъувуна
788,schon::ADV,хъувуна,мадни дардиз
789,schon::ADV,хъувуна,мадни гуьтӏуьз
790,schon::ADV,хъувуна,мадни гуьтӏуь я
791,schon::ADV,мадни дардиз,хъувуна
792,schon::ADV,мадни дардиз,мадни дардиз
793,schon::ADV,мадни дардиз,мадни гуьтӏуьз
794,schon::ADV,мадни дардиз,мадни гуьтӏуь я
795,schon::ADV,мадни гуьтӏуьз,хъувуна
796,schon::ADV,мадни гуьтӏуьз,мадни дардиз
797,schon::ADV,мадни гуьтӏуьз,мадни гуьтӏуьз
798,schon::ADV,мадни гуьтӏуьз,мадни гуьтӏуь я
799,schon::ADV,мадни гуьтӏуь я,хъувуна
800,schon::ADV,мадни гуьтӏуь я,мадни дардиз
801,schon::ADV,мадни гуьтӏуь я,мадни гуьтӏуьз
802,schon::ADV,мадни гуьтӏуь я,мадни гуьтӏуь я
803,vergebens::ADV,нагьакь,нагьакь
804,vergebens::ADV,нагьакь,нагьакьа
805,vergebens::ADV,нагьакьа,нагьакь
806,vergebens::ADV,нагьакьа,нагьакьа
807,vor::PRP,вилик,вилик
808,hinter::PRP,кьулухъ,кьулухъ
809,unter::PRP,кӏаник,кӏаник
810,durch::PRP,арадай,арадай
811,durch::PRP,арадай,-кай хкатна
812,durch::PRP,-кай хкатна,арадай
813,durch::PRP,-кай хкатна,-кай хкатна
814,neben::PRP,патав,патав
815,neben::PRP,патав,мукьув
816,neben::PRP,мукьув,патав
817,neben::PRP,мукьув,мукьув
818,zwischen::PRP,ара,ара
819,zwischen::PRP,ара,арада
820,zwischen::PRP,арада,ара
821,zwischen::PRP,арада,арада
822,wegen::PRP,гъиляй,гъиляй
823,dies::PRN,и,и
824,dies::PRN,и,им
825,dies::PRN,им,и
826,dies::PRN,им,им
827,das::PRN,а,а
828,das::PRN,а,ам
829,das::PRN,ам,а
830,das::PRN,ам,ам
831,alles::PRN,вири,вири
832,alles::PRN,вири,михьиз
833,alles::PRN,михьиз,вири
834,alles::PRN,михьиз,михьиз
835,ich::PRN,за,за
836,ich::PRN,за,зун
837,ich::PRN,зун,за
838,ich::PRN,зун,зун
839,du::PRN,вун,вун
840,er::PRN,ам,ам
841,er::PRN,ам,гьа
842,er::PRN,гьа,ам
843,er::PRN,гьа,гьа
844,wir::PRN,чун,чун
845,ihr::PRN,куьн,куьн
846,sie::PRN,абур,абур
847,was::FPRN,вуч,вуч
848,wer::FPRN,вуж,вуж
849,wo::FADV,гьина,гьина
850,wohin::FADV,гьиниз,гьиниз
851,wie::FADV,гьикӏ,гьикӏ
852,warum::FADV,вучиз,вучиз
853,wieviel::FNUM,шумуд,шумуд
854,eins::NUM,са,са
855,zwei::NUM,кьвед,кьвед
856,drei::NUM,пуд,пуд
857,vier::NUM,кьуд,кьуд
858,fünf::NUM,вад,вад
859,sechs::NUM,ругуд,ругуд
860,sieben::NUM,ирид,ирид
861,acht::NUM,муьжуьд,муьжуьд
862,neun::NUM,кӏуьд,кӏуьд
863,zehn::NUM,цӏуд,цӏуд
864,elf::NUM,цӏусад,цӏусад
865,zwölf::NUM,цӏикьвед,цӏикьвед
866,zwanzig::NUM,къад,къад
867,dreißig::NUM,къанницӏуд,къанницӏуд
868,vierzig::NUM,яхцӏур,яхцӏур
869,fünfzig::NUM,яхцӏурни цӏуд,яхцӏурни цӏуд
870,sechzig::NUM,пудкъад,пудкъад
871,siebzig::NUM,пудкъанни цӏуд,пудкъанни цӏуд
872,achtzig::NUM,кьудкъад,кьудкъад
873,neunzig::NUM,кьудкъанни цӏуд,кьудкъанни цӏуд
874,hundert::NUM,виш,виш
875,tausend::NUM,агъзур,агъзур
876,und::CNJ,ва,ва
877,oder::CNJ,я,я
878,stehen::V,акъвазун,акъвазун
879,sitzen::V,ацукьун,ацукьун
880,liegen::V,къаткун,къаткун
881,hängen::V,куьрс хьун,куьрс хьун
882,werden::V,хьун,хьун
883,passieren::V,хьун,хьун
884,beginnen::V,башламиш хьун,башламиш хьун
885,enden::V,куьтягь хьун,куьтягь хьун
886,wechseln::V,дегиш хьун,дегиш хьун
887,aufgehen[Sonne]::V,экъечӏун,экъечӏун
888,untergehen[Sonne]::V,акӏун,акӏун
889,scheinen[Sonne]::V,ишигь гун,ишигь гун
890,donnern::V,къукърумар авун,къукърумар авун
891,strömen::V,авахьун,авахьун
892,fließen::V,авахьун,авахьун
893,sich drehen::V,элкъуьн,элкъуьн
894,schwanken::V,юзун,юзун
895,schwingen::V,галтад хьун,галтад хьун
896,fallen::V,аватун,аватун
897,brennen::V,кун,кун
898,brennen::V,кун,ккун
899,brennen::V,ккун,кун
900,brennen::V,ккун,ккун
901,regnen::V,къун,къун
902,gefrieren::V,муркӏади кьун,муркӏади кьун
903,tauen::V,цӏурун,цӏурун
904,schmelzen::V,цӏурун,цӏурун
905,trocknen::V,кьурун,кьурун
906,sieden::V,ругун,ругун
907,faulen::V,кутӏун,кутӏун
908,verfaulen::V,чуьруьтмиш хьун,чуьруьтмиш хьун
909,verfaulen::V,чуьруьтмиш хьун,кутӏун
910,verfaulen::V,кутӏун,чуьруьтмиш хьун
911,verfaulen::V,кутӏун,кутӏун
912,reißen::V,атӏун,атӏун
913,reißen::V,атӏун,къазунун
914,reißen::V,къазунун,атӏун
915,reißen::V,къазунун,къазунун
916,versinken::V,батмиш хьун,батмиш хьун
917,vergehen::V,алатун,алатун
918,erscheinen::V,майдандиз акъатун,майдандиз акъатун
919,verschwinden::V,квахьун,квахьун
920,sinken::V,элекьун,элекьун
921,abnehmen::V,тӏимил хьун,тӏимил хьун
922,abnehmen::V,тӏимил хьун,гъвечӏи хьун
923,abnehmen::V,гъвечӏи хьун,тӏимил хьун
924,abnehmen::V,гъвечӏи хьун,гъвечӏи хьун
925,zunehmen::V,артух хьун,артух хьун
926,steigen::V,хкаж хьун,хкаж хьун
927,wachsen::V,экъечӏун,экъечӏун
928,glänzen::V,цӏарцӏар гун,цӏарцӏар гун
929,funkeln::V,нур гун,нур гун
930,lärmen::V,ван авун,ван авун
931,läuten::V,зенг ягъун,зенг ягъун
932,klingeln::V,зенг ягъун,зенг ягъун
933,klirren::V,зигринг авун,зигринг авун
934,brausen::V,къати хьун,къати хьун
935,rauschen::V,вишриш авун,вишриш авун
936,klingen::V,ван авун,ван авун
937,bellen::V,элуькьун,элуькьун
938,heulen::V,къув ягъун,къув ягъун
939,blasen::V,уф гун,уф гун
940,pfeifen::V,уьфт ягъун,уьфт ягъун
941,schreien::V,гьараюн,гьараюн
942,stöhnen::V,суза авун,суза авун
943,zittern::V,зурзун,зурзун
944,leben::V,яшамиш хьун,яшамиш хьун
945,geboren werden::V,хьун,хьун
946,atmen::V,нефес чӏугун,нефес чӏугун
947,trinken::V,хъун,хъун
948,essen::V,тӏуьн,тӏуьн
949,schlucken::V,туькьуьнун,туькьуьнун
950,müde werden::V,галатун,галатун
951,müde werden::V,галатун,юргъун хьун
952,müde werden::V,юргъун хьун,галатун
953,müde werden::V,юргъун хьун,юргъун хьун
954,einschlafen::V,ксун,ксун
955,schlafen::V,ксун,ксун
956,aufwachen::V,ахварай аватун,ахварай аватун
957,aufstehen::V,къарагъун,къарагъун
958,sich erholen::V,ял ягъун,ял ягъун
959,krank werden::V,кефсуз хьун,кефсуз хьун
960,krank sein::V,тӏа хьун,тӏа хьун
961,schmerzen::V,тӏа хьун,тӏа хьун
962,husten::V,уьгьуь ягъун,уьгьуь ягъун
963,genesen::V,сагъ хъхьун,сагъ хъхьун
964,sterben::V,кьин,кьин
965,umkommen::V,терг хьун,терг хьун
966,sich bewegen::V,юзун,юзун
967,sich rühren::V,юзун,юзун
968,sich erheben::V,къарагъун,къарагъун
969,sich setzen::V,ацукьун,ацукьун
970,hinfallen::V,алукьун,алукьун
971,laufen::V,къекъуьн,къекъуьн
972,schreiten::V,ккамар къачун,ккамар къачун
973,spazierengehen::V,сейр авун,сейр авун
974,eilen::V,тади авун,тади авун
975,sich beeilen::V,гьерекатун,гьерекатун
976,sausen::V,чкурун,чкурун
977,rennen::V,катун,катун
978,rennen::V,катун,зверун
979,rennen::V,зверун,катун
980,rennen::V,зверун,зверун
981,springen::V,хкадарун,хкадарун
982,klettern::V,акьахун,акьахун
983,kriechen::V,капаралди фин,капаралди фин
984,schwimmen::V,сирнав авун,сирнав авун
985,tauchen::V,кьилихъди циз вегьин,кьилихъди циз вегьин
986,rudern::V,кьусуйралди лодка гьалун,кьусуйралди лодка гьалун
987,rudern::V,кьусуйралди лодка гьалун,цуьруьгъуьлдалди кӏватӏун
988,rudern::V,цуьруьгъуьлдалди кӏватӏун,кьусуйралди лодка гьалун
989,rudern::V,цуьруьгъуьлдалди кӏватӏун,цуьруьгъуьлдалди кӏватӏун
990,fahren::V,фин,фин
991,fliegen::V,лув гун,лув гун
992,fliegen::V,лув гун,цавай фин
993,fliegen::V,цавай фин,лув гун
994,fliegen::V,цавай фин,цавай фин
995,gehen::V,фин,фин
996,weggehen::V,хъфин,хъфин
997,abfahren::V,фин,фин
998,abfahren::V,фин,рекье гьатун
999,abfahren::V,рекье гьатун,фин
1000,abfahren::V,рекье гьатун,рекье гьатун
1001,anhalten::V,акъвазун,акъвазун
1002,hineingehen::V,гьахьун,гьахьун
1003,eintreten::V,гьахьун,гьахьун
1004,kommen::V,атун,атун
1005,ankommen::V,атун,атун
1006,zurückkommen::V,хтун,хтун
1007,bleiben::V,амукьун,амукьун
1008,warten::V,гуьзлемишун,гуьзлемишун
1009,erwarten::V,вил алаз акъвазун,вил алаз акъвазун
1010,suchen::V,къекъуьн,къекъуьн
1011,finden::V,жугъун,жугъун
1012,versuchen::V,алахъун,алахъун
1013,vorbereiten::V,гьазурун,гьазурун
1014,lieben::V,кӏан хьун,кӏан хьун
1015,mögen::V,рикӏ ацукьун,рикӏ ацукьун
1016,lachen::V,хъуьруьн,хъуьруьн
1017,weinen::V,шехьун,шехьун
1018,schimpfen::V,сеперар гун,сеперар гун
1019,schimpfen::V,сеперар гун,экъуьгъунар авун
1020,schimpfen::V,экъуьгъунар авун,сеперар гун
1021,schimpfen::V,экъуьгъунар авун,экъуьгъунар авун
1022,sich ärgern::V,хъел акатун,хъел акатун
1023,sich fürchten::V,кичӏе хьун,кичӏе хьун
1024,fürchten::V,къурхутмиш хьун,къурхутмиш хьун
1025,fliehen::V,катун,катун
1026,flüchten::V,катун,катун
1027,sehen::V,акун,акун
1028,anschauen::V,вил вегьин,вил вегьин
1029,ansehen::V,килигун,килигун
1030,hören::V,ван хьун,ван хьун
1031,zuhören::V,яб гун,яб гун
1032,probieren::V,дад акун,дад акун
1033,riechen::V,ни чӏугун,ни чӏугун
1034,fühlen::V,гьисс авун,гьисс авун
1035,frieren::V,кьун,кьун
1036,frieren::V,кьун,мекьи хьун
1037,frieren::V,мекьи хьун,кьун
1038,frieren::V,мекьи хьун,мекьи хьун
1039,tun::V,авун,авун
1040,können::V,хьун,хьун
1041,können::V,хьун,акъакьун
1042,können::V,акъакьун,хьун
1043,können::V,акъакьун,акъакьун
1044,wollen::V,кӏан хьун,кӏан хьун
1045,anfangen::V,башламишун,башламишун
1046,beenden::V,куьтягьун,куьтягьун
1047,aufhören::V,акъвазун,акъвазун
1048,gelingen::V,арадал атун,арадал атун
1049,geraten::V,акъатун,акъатун
1050,öffnen::V,ахъаюн,ахъаюн
1051,schließen::V,акьалун,акьалун
1052,stellen::V,эцигун,эцигун
1053,setzen::V,ацукьарун,ацукьарун
1054,legen::V,эцигун,эцигун
1055,berühren::V,хкӏурун,хкӏурун
1056,verbinden::V,гилигун,гилигун
1057,bedecken::V,кӏевун,кӏевун
1058,aufhängen::V,куьрсарун,куьрсарун
1059,anzünden::V,куькӏуьрун,куькӏуьрун
1060,aufheben::V,хкажун,хкажун
1061,zurücklassen::V,тун,тун
1062,verlieren::V,квадарун,квадарун
1063,fallen lassen::V,авадрун,авадрун
1064,machen::V,авун,авун
1065,machen::V,авун,кар авун
1066,machen::V,кар авун,авун
1067,machen::V,кар авун,кар авун
1068,herstellen::V,расун,расун
1069,bauen::V,туькӏуьрун,туькӏуьрун
1070,reparieren::V,расун,расун
1071,verbessern::V,хъсанрун,хъсанрун
1072,ändern::V,табдил авун,табдил авун
1073,graben::V,эгъуьнун,эгъуьнун
1074,beugen::V,акӏажарун,акӏажарун
1075,beugen::V,акӏажарун,кангур авун
1076,beugen::V,кангур авун,акӏажарун
1077,beugen::V,кангур авун,кангур авун
1078,biegen::V,патахъарун,патахъарун
1079,drehen::V,алчударун,алчударун
1080,umdrehen::V,элкъуьрун,элкъуьрун
1081,heben::V,хкажун,хкажун
1082,hochheben::V,хкажун,хкажун
1083,ergreifen::V,агалчна кьун,агалчна кьун
1084,halten::V,кьун,кьун
1085,drücken::V,чуькьуьн,чуькьуьн
1086,schieben::V,хуртӏ гун,хуртӏ гун
1087,kratzen::V,къадгъунун,къадгъунун
1088,lecken::V,мез гун,мез гун
1089,beißen::V,кӏасун,кӏасун
1090,abreißen::V,галудун,галудун
1091,abschneiden::V,атӏун,атӏун
1092,stecken::V,сухун,сухун
1093,brechen::V,хун,хун
1094,brechen::V,хун,кукӏварун
1095,brechen::V,кукӏварун,хун
1096,brechen::V,кукӏварун,кукӏварун
1097,klopfen::V,тахъ-тахъ авун,тахъ-тахъ авун
1098,hauen::V,ягъун,ягъун
1099,kleben::V,алкӏурун,алкӏурун
1100,kleben::V,алкӏурун,кукӏурун
1101,kleben::V,кукӏурун,алкӏурун
1102,kleben::V,кукӏурун,кукӏурун
1103,reiben::V,тӏушунун,тӏушунун
1104,streichen::V,алтадун,алтадун
1105,schleifen::V,кӏвенкӏв авун,кӏвенкӏв авун
1106,schneiden::V,атӏун,атӏун
1107,rütteln::V,къарсурун,къарсурун
1108,schütteln::V,къарсурун,къарсурун
1109,schwenken::V,элягъун,элягъун
1110,schwenken::V,элягъун,галтадун
1111,schwenken::V,галтадун,элягъун
1112,schwenken::V,галтадун,галтадун
1113,schütten::V,цун,цун
1114,füllen::V,ацӏурун,ацӏурун
1115,einwickeln::V,кутун,кутун
1116,einwickeln::V,кутун,элкъуьрун
1117,einwickeln::V,элкъуьрун,кутун
1118,einwickeln::V,элкъуьрун,элкъуьрун
1119,tragen::V,тухун,тухун
1120,schleppen::V,галчӏурун,галчӏурун
1121,ziehen::V,ялун,ялун
1122,ziehen::V,ялун,чӏугун
1123,ziehen::V,чӏугун,ялун
1124,ziehen::V,чӏугун,чӏугун
1125,aufbewahren::V,хуьн,хуьн
1126,werfen::V,гадрун,гадрун
1127,fangen::V,кьун,кьун
1128,packen::V,кьун,кьун
1129,verstecken::V,кӏевун,кӏевун
1130,teilen::V,паюн,паюн
1131,schicken::V,ракъурун,ракъурун
1132,bringen::V,гъун,гъун
1133,hinzufügen::V,алава авун,алава авун
1134,bekommen::V,къачун,къачун
1135,bekommen::V,къачун,жугъурун
1136,bekommen::V,жугъурун,къачун
1137,bekommen::V,жугъурун,жугъурун
1138,erhalten::V,къачун,къачун
1139,nehmen::V,къачун,къачун
1140,wählen::V,хкягъун,хкягъун
1141,auswählen::V,хкягъун,хкягъун
1142,bewahren::V,хуьн,хуьн
1143,behindern::V,манийвал авун,манийвал авун
1144,verderben::V,чӏурун,чӏурун
1145,beschädigen::V,нукьсанвал гун,нукьсанвал гун
1146,zerbrechen::V,хун,хун
1147,zerreißen::V,къазунун,къазунун
1148,zerstören::V,чӏурун,чӏурун
1149,zerstören::V,чӏурун,барбатӏун
1150,zerstören::V,барбатӏун,чӏурун
1151,zerstören::V,барбатӏун,барбатӏун
1152,verbrennen::V,ккун,ккун
1153,geben::V,гун,гун
1154,reichen::V,вугун,вугун
1155,reichen::V,вугун,гун
1156,reichen::V,гун,вугун
1157,reichen::V,гун,гун
1158,schenken::V,пишкеш авун,пишкеш авун
1159,versprechen::V,гаф гун,гаф гун
1160,wünschen::V,дуьа авун,дуьа авун
1161,loben::V,тариф авун,тариф авун
1162,küssen::V,темен гун,темен гун
1163,wiegen::V,эчӏягъун,эчӏягъун
1164,zudecken::V,гьалдун,гьалдун
1165,wecken::V,ахварай авудун,ахварай авудун
1166,zeigen::V,къалурун,къалурун
1167,führen::V,тухун,тухун
1168,lehren::V,кӏелиз тун,кӏелиз тун
1169,unterrichten::V,тарс гун,тарс гун
1170,aufziehen::V,тербия гун,тербия гун
1171,aufziehen::V,тербия гун,тербияламишун
1172,aufziehen::V,тербияламишун,тербия гун
1173,aufziehen::V,тербияламишун,тербияламишун
1174,leiten::V,идара авун,идара авун
1175,antreiben::V,тади кутун,тади кутун
1176,einladen::V,теклиф авун,теклиф авун
1177,vereinigen::V,сад авун,сад авун
1178,besuchen::V,кьилив атун,кьилив атун
1179,treffen::V,гьалтун,гьалтун
1180,sich versammeln::V,алтӏушун,алтӏушун
1181,spielen::V,къугъун,къугъун
1182,singen::V,лугьун,лугьун
1183,singen::V,лугьун,мани лугьун
1184,singen::V,мани лугьун,лугьун
1185,singen::V,мани лугьун,мани лугьун
1186,tanzen::V,кьуьл авун,кьуьл авун
1187,sich trennen::V,къакъатун,къакъатун
1188,verlassen::V,гъил къачун,гъил къачун
1189,retten::V,къутармишун,къутармишун
1190,bewachen::V,хуьн,хуьн
1191,schützen::V,хуьн,хуьн
1192,verteidigen::V,хуьн,хуьн
1193,sich schlagen::V,кукӏун,кукӏун
1194,schießen::V,акъатун,акъатун
1195,siegen::V,гъалиб хьун,гъалиб хьун
1196,ärgern::V,хъел гъун,хъел гъун
1197,ärgern::V,хъел гъун,хъел кутун
1198,ärgern::V,хъел кутун,хъел гъун
1199,ärgern::V,хъел кутун,хъел кутун
1200,schlagen::V,ягъун,ягъун
1201,schlagen::V,ягъун,галукьарун
1202,schlagen::V,галукьарун,ягъун
1203,schlagen::V,галукьарун,галукьарун
1204,treten::V,кьуьл къекъягъун,кьуьл къекъягъун
1205,treten::V,кьуьл къекъягъун,кьуьл эцягъун
1206,treten::V,кьуьл эцягъун,кьуьл къекъягъун
1207,treten::V,кьуьл эцягъун,кьуьл эцягъун
1208,stechen::V,акьадарун,акьадарун
1209,stoßen::V,эцягъун,эцягъун
1210,stehlen::V,чуьнуьхун,чуьнуьхун
1211,stören::V,хкуьрун,хкуьрун
1212,belästigen::V,хкуьрун,хкуьрун
1213,belästigen::V,хкуьрун,азият гун
1214,belästigen::V,азият гун,хкуьрун
1215,belästigen::V,азият гун,азият гун
1216,verbergen::V,далдаламишун,далдаламишун
1217,täuschen::V,алцурарун,алцурарун
1218,täuschen::V,алцурарун,алцуррун
1219,täuschen::V,алцуррун,алцурарун
1220,täuschen::V,алцуррун,алцуррун
1221,betrügen::V,алцурарун,алцурарун
1222,betrügen::V,алцурарун,гьарамзадавал авун
1223,betrügen::V,гьарамзадавал авун,алцурарун
1224,betrügen::V,гьарамзадавал авун,гьарамзадавал авун
1225,töten::V,яна кьин,яна кьин
1226,wohnen::V,дуланмиш хьун,дуланмиш хьун
1227,arbeiten::V,кӏвалахун,кӏвалахун
1228,arbeiten::V,кӏвалахун,кӏвалах авун
1229,arbeiten::V,кӏвалах авун,кӏвалахун
1230,arbeiten::V,кӏвалах авун,кӏвалах авун
1231,sammeln::V,кӏватӏун,кӏватӏун
1232,pflücken::V,атӏун,атӏун
1233,jagen::V,гъуьрч авун,гъуьрч авун
1234,fischen::V,гъетер кьун,гъетер кьун
1235,fassen::V,кьун,кьун
1236,hüten::V,чӏура хуьн,чӏура хуьн
1237,treiben::V,гьалун,гьалун
1238,anbinden::V,акалун,акалун
1239,füttern::V,ем гун,ем гун
1240,melken::V,ацун,ацун
1241,hacken::V,куьткуьнун,куьткуьнун
1242,gießen::V,яд гун,яд гун
1243,reifen::V,чурун,чурун
1244,reifen::V,чурун,агакьун
1245,reifen::V,агакьун,чурун
1246,reifen::V,агакьун,агакьун
1247,zubereiten::V,гьазурун,гьазурун
1248,kochen::V,ругун,ругун
1249,backen::V,чурун,чурун
1250,braten::V,чурун,чурун
1251,umrühren::V,какадарун,какадарун
1252,stricken::V,хурун,хурун
1253,nähen::V,цун,цун
1254,färben::V,шир ягъун,шир ягъун
1255,reinigen::V,михьун,михьун
1256,waschen::V,чуьхуьн,чуьхуьн
1257,abwischen::V,гуьцӏун,гуьцӏун
1258,spülen::V,экъуьрун,экъуьрун
1259,fegen::V,шуткун,шуткун
1260,kehren::V,кул алтадун,кул алтадун
1261,baden::V,эхъуьн,эхъуьн
1262,sich waschen::V,жендек чуьхуьн,жендек чуьхуьн
1263,ausziehen::V,хутӏунун,хутӏунун
1264,ausziehen::V,хутӏунун,галудун
1265,ausziehen::V,галудун,хутӏунун
1266,ausziehen::V,галудун,галудун
1267,anziehen::V,алукӏун,алукӏун
1268,sich anziehen::V,алукӏун,алукӏун
1269,sich anziehen::V,алукӏун,парталар алукӏун
1270,sich anziehen::V,парталар алукӏун,алукӏун
1271,sich anziehen::V,парталар алукӏун,парталар алукӏун
1272,kämmen::V,эвягъун,эвягъун
1273,schmücken::V,безетмишун,безетмишун
1274,schmücken::V,безетмишун,гуьрчегарун
1275,schmücken::V,гуьрчегарун,безетмишун
1276,schmücken::V,гуьрчегарун,гуьрчегарун
1277,sagen::V,лугьун,лугьун
1278,sprechen::V,рахун,рахун
1279,reden::V,рахун,рахун
1280,sich unterhalten::V,ихтилат авун,ихтилат авун
1281,fragen::V,жузун,жузун
1282,bitten::V,тӏалабун,тӏалабун
1283,erzählen::V,ахъаюн,ахъаюн
1284,mitteilen::V,хабар гун,хабар гун
1285,nennen::V,тӏвар гун,тӏвар гун
1286,rufen::V,эверун,эверун
1287,prahlen::V,яцӏу гафар авун,яцӏу гафар авун
1288,übersetzen::V,таржума авун,таржума авун
1289,übersetzen::V,таржума авун,гафладун
1290,übersetzen::V,гафладун,таржума авун
1291,übersetzen::V,гафладун,гафладун
1292,denken::V,фикир авун,фикир авун
1293,glauben::V,агъун,агъун
1294,bemerken::V,фикир гун,фикир гун
1295,begreifen::V,гъавурда акьун,гъавурда акьун
1296,lernen::V,кӏелун,кӏелун
1297,wissen::V,чир хьун,чир хьун
1298,wissen::V,чир хьун,чирхьун
1299,wissen::V,чирхьун,чир хьун
1300,wissen::V,чирхьун,чирхьун
1301,sich erinnern an::V,рикӏел хуьн,рикӏел хуьн
1302,vergessen::V,рикӏелай фин,рикӏелай фин
1303,vergessen::V,рикӏелай фин,рикӏелай алатун
1304,vergessen::V,рикӏелай алатун,рикӏелай фин
1305,vergessen::V,рикӏелай алатун,рикӏелай алатун
1306,messen::V,алцумун,алцумун
1307,zählen::V,гьисабун,гьисабун
1308,rechnen::V,гьисабун,гьисабун
1309,lesen::V,кӏелун,кӏелун
1310,malen::V,кхьин,кхьин
1311,malen::V,кхьин,шикилар чӏугун
1312,malen::V,шикилар чӏугун,кхьин
1313,malen::V,шикилар чӏугун,шикилар чӏугун
1314,zeichnen::V,чӏугун,чӏугун
1315,schreiben::V,кхьин,кхьин
1316,besitzen::V,иеси хьун,иеси хьун
1317,kaufen::V,къачун,къачун
1318,kaufen::V,къачун,маса къачун
1319,kaufen::V,маса къачун,къачун
1320,kaufen::V,маса къачун,маса къачун
1321,verkaufen::V,гун,гун
1322,verkaufen::V,гун,маса гун
1323,verkaufen::V,маса гун,гун
1324,verkaufen::V,маса гун,маса гун
1325,bezahlen::V,къимет гун,къимет гун
1326,bezahlen::V,къимет гун,эвезда авун
1327,bezahlen::V,къимет гун,гьакъи агакьрун
1328,bezahlen::V,эвезда авун,къимет гун
1329,bezahlen::V,эвезда авун,эвезда авун
1330,bezahlen::V,эвезда авун,гьакъи агакьрун
1331,bezahlen::V,гьакъи агакьрун,къимет гун
1332,bezahlen::V,гьакъи агакьрун,эвезда авун
1333,bezahlen::V,гьакъи агакьрун,гьакъи агакьрун
1334,zahlen::V,къимет гун,къимет гун
1335,zahlen::V,къимет гун,эвезда авун
1336,zahlen::V,къимет гун,гьакъи агакьрун
1337,zahlen::V,эвезда авун,къимет гун
1338,zahlen::V,эвезда авун,эвезда авун
1339,zahlen::V,эвезда авун,гьакъи агакьрун
1340,zahlen::V,гьакъи агакьрун,къимет гун
1341,zahlen::V,гьакъи агакьрун,эвезда авун
1342,zahlen::V,гьакъи агакьрун,гьакъи агакьрун
1343,beherrschen::V,иеси хьун,иеси хьун
1344,ertragen::V,таб гун,таб гун
