,Concept_ID,de,tr
800,du::PRN,du,sen
801,er::PRN,er,o
802,wir::PRN,wir,biz
803,ihr::PRN,ihr,siz
804,sie::PRN,sie,onlar
805,was::FPRN,was,ne
806,wer::FPRN,wer,kim
807,wo::FADV,wo,nerede
808,wohin::FADV,wohin,nereye
809,wie::FADV,wie,nasıl
810,warum::FADV,warum,neden
811,wieviel::FNUM,wieviel,kaç
812,wieviel::FNUM,wieviel,ne kadar
813,eins::NUM,eins,bir
814,zwei::NUM,zwei,iki
815,drei::NUM,drei,üç
816,vier::NUM,vier,dört
817,fünf::NUM,fünf,beş
818,sechs::NUM,sechs,altı
819,sieben::NUM,sieben,yedi
820,acht::NUM,acht,sekiz
821,neun::NUM,neun,dokuz
822,zehn::NUM,zehn,on
823,elf::NUM,elf,on bir
824,zwölf::NUM,zwölf,on iki
825,zwanzig::NUM,zwanzig,yirmi
826,dreißig::NUM,dreißig,otuz
827,vierzig::NUM,vierzig,kırk
828,fünfzig::NUM,fünfzig,elli
829,sechzig::NUM,sechzig,altmış
830,siebzig::NUM,siebzig,yetmiş
831,achtzig::NUM,achtzig,seksen
832,neunzig::NUM,neunzig,doksan
833,hundert::NUM,hundert,yüz
834,tausend::NUM,tausend,bin
835,und::CNJ,und,ve
836,und::CNJ,und,ile
837,oder::CNJ,oder,ya
838,oder::CNJ,oder,yahut
839,stehen::V,stehen,durmak
840,sitzen::V,sitzen,oturmak
841,liegen::V,liegen,yatmak
842,hängen::V,hängen,asılı olmak
843,werden::V,werden,olmak
844,werden::V,werden,olunmak
845,passieren::V,passieren,olmak
846,beginnen::V,beginnen,başlamak
847,enden::V,enden,bitmek
848,enden::V,enden,sona ermek
849,wechseln::V,wechseln,değişmek
850,aufgehen[Sonne]::V,aufgehen,doğmak
851,untergehen[Sonne]::V,untergehen,batmak
852,scheinen[Sonne]::V,scheinen,parlamak
853,donnern::V,donnern,gök gürlemek
854,wehen::V,wehen,esmek
855,strömen::V,strömen,akmak
856,fließen::V,fließen,akmak
857,sich drehen::V,sich drehen,dönmek
858,schwanken::V,schwanken,sallanmak
859,schwingen::V,schwingen,titremek
860,fallen::V,fallen,düşmek
861,brennen::V,brennen,yanmak
862,rauchen::V,rauchen,tütmek
863,regnen::V,regnen,yağmak
864,gefrieren::V,gefrieren,donmak
865,tauen::V,tauen,erimek
866,schmelzen::V,schmelzen,erimek
867,trocknen::V,trocknen,kurumak
868,sieden::V,sieden,kaynamak
869,faulen::V,faulen,çürümek
870,verfaulen::V,verfaulen,çürümek
871,reißen::V,reißen,yırtılmak
872,versinken::V,versinken,batmak
873,vergehen::V,vergehen,geçmek
874,erscheinen::V,erscheinen,görünmek
875,verschwinden::V,verschwinden,kaybolmak
876,sinken::V,sinken,inmek
877,abnehmen::V,abnehmen,azalmak
878,zunehmen::V,zunehmen,artmak
879,zunehmen::V,zunehmen,çoğalmak
880,steigen::V,steigen,artmak
881,steigen::V,steigen,yükselmek
882,wachsen::V,wachsen,büyümek
883,wachsen::V,wachsen,gelişmek
884,glänzen::V,glänzen,parlamak
885,funkeln::V,funkeln,parıldamak
886,lärmen::V,lärmen,gürültü yapmak
887,läuten::V,läuten,çalmak
888,klingeln::V,klingeln,zil çalmak
889,klirren::V,klirren,şakırdamak
890,klirren::V,klirren,zangırdamak
891,brausen::V,brausen,köpürmek
892,brausen::V,brausen,kükremek
893,rauschen::V,rauschen,fışırdamak
894,klingen::V,klingen,tınlamak
895,bellen::V,bellen,havlamak
896,heulen::V,heulen,ulumak
897,blasen::V,blasen,üflemek
898,pfeifen::V,pfeifen,düdük çalmak
899,schreien::V,schreien,bağırmak
900,schreien::V,schreien,haykırmak
901,stöhnen::V,stöhnen,inlemek
902,zittern::V,zittern,titremek
903,leben::V,leben,yaşamak
904,leben::V,leben,hayatta olmak
905,geboren werden::V,geboren werden,doğmak
906,atmen::V,atmen,solunmak
907,atmen::V,atmen,nefes almak
908,trinken::V,trinken,içmek
909,essen::V,essen,yemek
910,schlucken::V,schlucken,yutmak
911,müde werden::V,müde werden,yorulmak
912,einschlafen::V,einschlafen,uykuya dalmak
913,schlafen::V,schlafen,uyumak
914,aufwachen::V,aufwachen,uyanmak
915,aufstehen::V,aufstehen,kalkmak
916,aufstehen::V,aufstehen,yataktan kalkmak
917,sich erholen::V,sich erholen,dinlenmek
918,krank werden::V,krank werden,hastalanmak
919,krank sein::V,krank sein,hasta olmak
920,schmerzen::V,schmerzen,ağrımak
921,husten::V,husten,öksürmek
922,genesen::V,genesen,şifa bulmak
923,sterben::V,sterben,ölmek
924,sterben::V,sterben,vefat etmek
925,umkommen::V,umkommen,ölmek
926,sich bewegen::V,sich bewegen,hareket etmek
927,sich rühren::V,sich rühren,kımıldanmak
928,sich erheben::V,sich erheben,kalkmak
929,sich erheben::V,sich erheben,ayağa kalkmak
930,sich setzen::V,sich setzen,oturmak
931,hinfallen::V,hinfallen,yere düşmek
932,laufen::V,laufen,yürümek
933,schreiten::V,schreiten,yürümek
934,schreiten::V,schreiten,adım atmak
935,spazierengehen::V,spazierengehen,gezmek
936,spazierengehen::V,spazierengehen,dolaşmak
937,eilen::V,eilen,seğirtmek
938,sich beeilen::V,sich beeilen,acele etmek
939,sausen::V,sausen,hızla gitmek
940,rennen::V,rennen,koşmak
941,springen::V,springen,atlamak
942,springen::V,springen,sıçramak
943,klettern::V,klettern,tırmanmak
944,schaukeln::V,schaukeln,sallanmak
945,kriechen::V,kriechen,sürünmek
946,schwimmen::V,schwimmen,yüzmek
947,tauchen::V,tauchen,dalmak
948,rudern::V,rudern,kürek çekmek
949,fahren::V,fahren,gitmek
950,fliegen::V,fliegen,uçmak
951,gehen::V,gehen,gitmek
952,weggehen::V,weggehen,gitmek
953,abfahren::V,abfahren,kalkmak
954,anhalten::V,anhalten,durmak
955,hineingehen::V,hineingehen,içeri girmek
956,eintreten::V,eintreten,girmek
957,kommen::V,kommen,gelmek
958,ankommen::V,ankommen,varmak
959,zurückkommen::V,zurückkommen,dönmek
960,bleiben::V,bleiben,kalmak
961,warten::V,warten,beklemek
962,erwarten::V,erwarten,beklemek
963,suchen::V,suchen,aramak
964,finden::V,finden,bulmak
965,versuchen::V,versuchen,denemek
966,vorbereiten::V,vorbereiten,hazırlamak
967,lieben::V,lieben,sevmek
968,mögen::V,mögen,beğenmek
969,lachen::V,lachen,gülmek
970,rühren::V,rühren,dokunmak
971,rühren::V,rühren,duygulandırmak
972,weinen::V,weinen,ağlamak
973,schimpfen::V,schimpfen,küfretmek
974,sich ärgern::V,sich ärgern,kızmak
975,sich fürchten::V,sich fürchten,korkmak
976,fürchten::V,fürchten,korkmak
977,fliehen::V,fliehen,kaçmak
978,flüchten::V,flüchten,kaçmak
979,sehen::V,sehen,görmek
980,anschauen::V,anschauen,seyretmek
981,ansehen::V,ansehen,bakmak
982,hören::V,hören,duymak
983,hören::V,hören,işitmek
984,zuhören::V,zuhören,dinlemek
985,probieren::V,probieren,denemek
986,probieren::V,probieren,tadına bakmak
987,riechen::V,riechen,kokusunu almak
988,fühlen::V,fühlen,duymak
989,fühlen::V,fühlen,hissetmek
990,scheinen::V,scheinen,görünmek
991,zu sehen sein::V,zu sehen sein,görünmek
992,vernehmen::V,vernehmen,haber almak
993,frieren::V,frieren,üşümek
994,tun::V,tun,etmek
995,tun::V,tun,yapmak
996,können::V,können,bilmek
997,wollen::V,wollen,istemek
998,anfangen::V,anfangen,başlamak
999,beenden::V,beenden,bitirmek
1000,aufhören::V,aufhören,bitmek
1001,gelingen::V,gelingen,başarmak
1002,geraten::V,geraten,düşmek
1003,öffnen::V,öffnen,açmak
1004,schließen::V,schließen,kapamak
1005,stellen::V,stellen,koymak
1006,setzen::V,setzen,koymak
1007,setzen::V,setzen,oturtmak
1008,legen::V,legen,koymak
1009,legen::V,legen,yatırmak
1010,berühren::V,berühren,dokunmak
1011,verbinden::V,verbinden,bağlamak
1012,verbinden::V,verbinden,birleştirmek
1013,bedecken::V,bedecken,örtmek
1014,bedecken::V,bedecken,kaplamak
1015,aufhängen::V,aufhängen,asmak
1016,anzünden::V,anzünden,yakmak
1017,anzünden::V,anzünden,ateşlemek
1018,aufheben::V,aufheben,kaldırmak
1019,zurücklassen::V,zurücklassen,geride bırakmak
1020,verlieren::V,verlieren,yitirmek
1021,verlieren::V,verlieren,kaybetmek
1022,fallen lassen::V,fallen lassen,düşürmek
1023,machen::V,machen,yapmak
1024,herstellen::V,herstellen,yapmak
1025,herstellen::V,herstellen,imal etmek
1026,bauen::V,bauen,kurmak
1027,bauen::V,bauen,inşa etmek
1028,reparieren::V,reparieren,onarmak
1029,reparieren::V,reparieren,tamir etmek
1030,verbessern::V,verbessern,düzeltmek
1031,ändern::V,ändern,değiştirmek
1032,graben::V,graben,kazmak
1033,beugen::V,beugen,eğmek
1034,biegen::V,biegen,bükmek
1035,drehen::V,drehen,çevirmek
1036,drehen::V,drehen,döndürmek
1037,wenden::V,wenden,çevirmek
1038,umdrehen::V,umdrehen,çevirmek
1039,heben::V,heben,kaldırmak
1040,hochheben::V,hochheben,yukarı kaldırmak
1041,ergreifen::V,ergreifen,tutmak
1042,ergreifen::V,ergreifen,yakalamak
1043,halten::V,halten,tutmak
1044,drücken::V,drücken,sıkmak
1045,schieben::V,schieben,itmek
1046,schieben::V,schieben,sürmek
1047,kratzen::V,kratzen,kaşımak
1048,lecken::V,lecken,yalamak
1049,beißen::V,beißen,ısırmak
1050,abreißen::V,abreißen,koparmak
1051,abschneiden::V,abschneiden,keserek ayırmak
1052,binden::V,binden,bağlamak
1053,stecken::V,stecken,sokmak
1054,brechen::V,brechen,kırmak
1055,klopfen::V,klopfen,çalmak
1056,hauen::V,hauen,vurmak
1057,kleben::V,kleben,yapıştırmak
1058,reiben::V,reiben,ovmak
1059,reiben::V,reiben,sürtmek
1060,streichen::V,streichen,sürmek
1061,schleifen::V,schleifen,bilemek
1062,schneiden::V,schneiden,kesmek
1063,rütteln::V,rütteln,sallamak
1064,schütteln::V,schütteln,sarsmak
1065,schütteln::V,schütteln,çalkamak
1066,schwenken::V,schwenken,sallamak
1067,schütten::V,schütten,dökmek
1068,schütten::V,schütten,akıtmak
1069,füllen::V,füllen,doldurmak
1070,einwickeln::V,einwickeln,sarmak
1071,tragen::V,tragen,taşımak
1072,schleppen::V,schleppen,sürüklemek
1073,ziehen::V,ziehen,çekmek
1074,aufbewahren::V,aufbewahren,saklamak
1075,werfen::V,werfen,atmak
1076,fangen::V,fangen,tutmak
1077,fangen::V,fangen,yakalamak
1078,packen::V,packen,tutmak
1079,packen::V,packen,yakalamak
1080,verstecken::V,verstecken,saklamak
1081,teilen::V,teilen,bölmek
1082,teilen::V,teilen,ayırmak
1083,schicken::V,schicken,yollamak
1084,schicken::V,schicken,göndermek
1085,bringen::V,bringen,getirmek
1086,hinzufügen::V,hinzufügen,katmak
1087,hinzufügen::V,hinzufügen,eklemek
1088,bekommen::V,bekommen,almak
1089,bekommen::V,bekommen,eline geçmek
1090,erhalten::V,erhalten,almak
1091,nehmen::V,nehmen,almak
1092,wählen::V,wählen,seçmek
1093,auswählen::V,auswählen,seçmek
1094,auswählen::V,auswählen,ayırmak
1095,bewahren::V,bewahren,korumak
1096,behindern::V,behindern,engellemek
1097,verderben::V,verderben,bozmak
1098,beschädigen::V,beschädigen,zedelemek
1099,beschädigen::V,beschädigen,ziyan vermek
1100,zerbrechen::V,zerbrechen,kırmak
1101,zerreißen::V,zerreißen,yırtmak
1102,zerstören::V,zerstören,yıkmak
1103,zerstören::V,zerstören,tahrip etmek
1104,verbrennen::V,verbrennen,yakmak
1105,geben::V,geben,vermek
1106,reichen::V,reichen,uzatmak
1107,schenken::V,schenken,hediye etmek
1108,versprechen::V,versprechen,vaat etmek
1109,wünschen::V,wünschen,kutlamak
1110,loben::V,loben,övmek
1111,küssen::V,küssen,öpmek
1112,wiegen::V,wiegen,sallamak
1113,zudecken::V,zudecken,örtmek
1114,wecken::V,wecken,uyandırmak
1115,zeigen::V,zeigen,göstermek
1116,führen::V,führen,gezdirmek
1117,führen::V,führen,yol göstermek
1118,lehren::V,lehren,okutmak
1119,lehren::V,lehren,öğretmek
1120,unterrichten::V,unterrichten,öğretmek
1121,aufziehen::V,aufziehen,yetiştirmek
1122,leiten::V,leiten,yönetmek
1123,leiten::V,leiten,idare etmek
1124,antreiben::V,antreiben,teşvik etmek
1125,lassen::V,lassen,-tırmak
1126,einladen::V,einladen,davet etmek
1127,vereinigen::V,vereinigen,birleştirmek
1128,besuchen::V,besuchen,uğramak
1129,besuchen::V,besuchen,ziyaret etmek
1130,besuchen::V,besuchen,görmeye gitmek
1131,treffen::V,treffen,rastlamak
1132,treffen::V,treffen,isabet etmek
1133,sich versammeln::V,sich versammeln,toplanmak
1134,spielen::V,spielen,oynamak
1135,singen::V,singen,söylemek
1136,singen::V,singen,şarkı söylemek
1137,tanzen::V,tanzen,oynamak
1138,tanzen::V,tanzen,dans etmek
1139,sich trennen::V,sich trennen,ayrılmak
1140,verlassen::V,verlassen,bırakmak
1141,verlassen::V,verlassen,terk etmek
1142,retten::V,retten,kurtarmak
1143,bewachen::V,bewachen,gözetmek
1144,schützen::V,schützen,korumak
1145,verteidigen::V,verteidigen,savunmak
1146,sich schlagen::V,sich schlagen,dövüşmek
1147,schießen::V,schießen,ateş etmek
1148,siegen::V,siegen,yenmek
1149,ärgern::V,ärgern,kızdırmak
1150,schlagen::V,schlagen,dövmek
1151,treten::V,treten,tepmek
1152,stechen::V,stechen,sokmak
1153,stechen::V,stechen,batırmak
1154,stoßen::V,stoßen,itmek
1155,stehlen::V,stehlen,çalmak
1156,stören::V,stören,bozmak
1157,stören::V,stören,etkilemek
1158,belästigen::V,belästigen,rahatsız etmek
1159,verbergen::V,verbergen,saklamak
1160,täuschen::V,täuschen,aldatmak
1161,betrügen::V,betrügen,aldatmak
1162,betrügen::V,betrügen,dolandırmak
1163,töten::V,töten,öldürmek
1164,wohnen::V,wohnen,oturmak
1165,arbeiten::V,arbeiten,çalışmak
1166,sammeln::V,sammeln,toplamak
1167,pflücken::V,pflücken,koparmak
1168,jagen::V,jagen,avlanmak
1169,fischen::V,fischen,balık tutmak
1170,fassen::V,fassen,tutmak
1171,fassen::V,fassen,yakalamak
1172,hüten::V,hüten,otlatmak
1173,treiben::V,treiben,gütmek
1174,anbinden::V,anbinden,bağlamak
1175,füttern::V,füttern,beslemek
1176,melken::V,melken,sağmak
1177,hacken::V,hacken,yarmak
1178,gießen::V,gießen,sulamak
1179,reifen::V,reifen,olgunlaşmak
1180,zubereiten::V,zubereiten,hazırlamak
1181,kochen::V,kochen,pişirmek
1182,kochen::V,kochen,kaynatmak
1183,backen::V,backen,pişirmek
1184,backen::V,backen,fırında pişirmek
1185,braten::V,braten,kızartmak
1186,umrühren::V,umrühren,karıştırmak
1187,stricken::V,stricken,örmek
1188,nähen::V,nähen,dikmek
1189,färben::V,färben,boyamak
1190,reinigen::V,reinigen,temizlemek
1191,waschen::V,waschen,yıkamak
1192,abwischen::V,abwischen,silmek
1193,spülen::V,spülen,çalkamak
1194,fegen::V,fegen,süpürmek
1195,kehren::V,kehren,süpürmek
1196,baden::V,baden,yıkanmak
1197,baden::V,baden,banyo yapmak
1198,sich waschen::V,sich waschen,yıkanmak
1199,ausziehen::V,ausziehen,çıkarmak
1200,anziehen::V,anziehen,giymek
1201,sich anziehen::V,sich anziehen,giyinmek
1202,kämmen::V,kämmen,taramak
1203,schmücken::V,schmücken,süslemek
1204,sagen::V,sagen,demek
1205,sagen::V,sagen,söylemek
1206,sprechen::V,sprechen,konuşmak
1207,reden::V,reden,konuşmak
1208,sich unterhalten::V,sich unterhalten,sohbet etmek
1209,fragen::V,fragen,sormak
1210,bitten::V,bitten,dilemek
1211,bitten::V,bitten,rica etmek
1212,erzählen::V,erzählen,bahsetmek
1213,erzählen::V,erzählen,hikâye etmek
1214,mitteilen::V,mitteilen,bildirmek
1215,nennen::V,nennen,adlandırmak
1216,rufen::V,rufen,çağırmak
1217,prahlen::V,prahlen,övünmek
1218,übersetzen::V,übersetzen,çevirmek
1219,übersetzen::V,übersetzen,tercüme etmek
1220,denken::V,denken,düşünmek
1221,glauben::V,glauben,inanmak
1222,glauben::V,glauben,zannetmek
1223,bemerken::V,bemerken,farkına varmak
1224,erkennen::V,erkennen,tanımak
1225,begreifen::V,begreifen,anlamak
1226,begreifen::V,begreifen,kavramak
1227,verstehen::V,verstehen,duymak
1228,verstehen::V,verstehen,anlamak
1229,lernen::V,lernen,öğrenmek
1230,wissen::V,wissen,bilmek
1231,sich erinnern an::V,sich erinnern an,hatırlamak
1232,vergessen::V,vergessen,unutmak
1233,messen::V,messen,ölçmek
1234,zählen::V,zählen,saymak
1235,rechnen::V,rechnen,hesap etmek
1236,lesen::V,lesen,okumak
1237,malen::V,malen,resmini yapmak
1238,zeichnen::V,zeichnen,çizmek
1239,schreiben::V,schreiben,yazmak
1240,besitzen::V,besitzen,haiz olmak
1241,besitzen::V,besitzen,sahip olmak
1242,kaufen::V,kaufen,almak
1243,verkaufen::V,verkaufen,satmak
1244,bezahlen::V,bezahlen,ödemek
1245,zahlen::V,zahlen,ödemek
1246,beherrschen::V,beherrschen,hâkim olmak
1247,ertragen::V,ertragen,dayanmak
1248,ertragen::V,ertragen,katlanmak
