,Concept_ID,ga,ady
1333,nennen::V,ainmnigh,цӏэ фэусы́н
1334,rufen::V,glaoigh,джэн
1335,prahlen::V,maígh,узыщытхъужьы́н
1336,übersetzen::V,aistrigh,бгъэкӏотэн
1337,denken::V,síl,егупшысэ́н
1338,denken::V,ceap,егупшысэ́н
1339,glauben::V,creid,уивыхъэ́ телъы́н
1340,bemerken::V,tabhair faoi deara,гу лъыптэ́н
1341,erkennen::V,aithin,зэхэпхын
1342,erkennen::V,aithin,зэбгъэшӏэн
1343,begreifen::V,tuig,гурыӏо́н
1344,verstehen::V,tuig,зэхэхын
1345,lernen::V,foghlaim,еджэ́н
1346,wissen::V,tá a fhios ag,шӏэн
1347,sich erinnern an::V,cuimhnigh ar,къэшӏэжьын
1348,sich erinnern an::V,is cuimhne ar,къэшӏэжьын
1349,vergessen::V,dearmad,пщыгъупшэжьы́н
1350,messen::V,tomhais,шын
1351,zählen::V,cuntais,плъытэ́н
1352,rechnen::V,ríomh,плъытэ́н
1353,rechnen::V,ríomh,угугъэ́н
1354,rechnen::V,áirigh,плъытэ́н
1355,rechnen::V,áirigh,угугъэ́н
1356,lesen::V,léigh,еджэ́н
1357,malen::V,péinteáil,шӏын
1358,zeichnen::V,línigh,шӏын
1359,zeichnen::V,tarraing,шӏын
1360,schreiben::V,scríobh,тхын
1361,besitzen::V,is le,иӏэн
1362,kaufen::V,ceannaigh,щэфы́н
1363,verkaufen::V,díol,щэн
1364,bezahlen::V,íoc as,птын
1365,bezahlen::V,íoc as,лъыптын
1366,bezahlen::V,íoc as,птыжьы́н
1367,zahlen::V,íoc,птын
1368,zahlen::V,íoc,лъыптын
1369,beherrschen::V,rialaigh,иунаеу иӏэн
1370,ertragen::V,seas,щэчы́н
1371,ertragen::V,fulaing,щэчы́н
1372,ertragen::V,foighnigh,щэчы́н
1373,Ader::N,,льытф
1374,vorwärts::ADV,,ыпэкӏэ
