,Concept_ID,ga,ps
788,stark::A,tréan,قوی
789,stark::A,tréan,تکړه
790,stark::A,láidir,قوی
791,stark::A,láidir,تکړه
792,schwach::A,lag,ضعیف
793,schwach::A,lag,کمزوری
794,schwach::A,fann,ضعیف
795,schwach::A,fann,کمزوری
796,fett::A,ramhar,چاغ
797,schlank::A,caol,خوش اندام
798,schlank::A,seang,خوش اندام
799,hübsch::A,álainn,ښکلی
800,hübsch::A,álainn,ښایسته
801,hübsch::A,dathúil,ښکلی
802,hübsch::A,dathúil,ښایسته
803,böse::A,olc,شریر
804,böse::A,olc,قهرناک
805,dumm::A,dúr,احمق
806,dumm::A,amaideach,احمق
807,faul::A,falsa,لټ
808,faul::A,falsa,تنبل
809,faul::A,leisciúil,لټ
810,faul::A,leisciúil,تنبل
811,fleißig::A,dícheallach,زحمت کښ
812,geizig::A,barainneach,بخیل
813,geizig::A,sprionlaithe,بخیل
814,klug::A,cliste,عاقل
815,klug::A,cliste,هوښیار
816,geschickt::A,oilte,ماهر
817,geschickt::A,ealaíonta,ماهر
818,lieb::A,dil,عزیز
819,lieb::A,dil,محبوب
820,lieb::A,dílis,عزیز
821,lieb::A,dílis,محبوب
822,lustig::A,aerach,خوشحال
823,lustig::A,meidhreach,خوشحال
824,sanft::A,bog,پوست
825,sanft::A,bog,ملایم
826,sanft::A,séimh,پوست
827,sanft::A,séimh,ملایم
828,hungrig::A,ocrach,وږی
829,krank::A,tinn,مريض
830,krank::A,tinn,ناروغ
831,krank::A,breoite,مريض
832,krank::A,breoite,ناروغ
833,nackt::A,nocht,لوڅ
834,traurig::A,brónach,غمجن
835,lebendig::A,beo,ژوندی
836,gut::A,maith,ښه
837,schlecht::A,dona,بد
838,schlecht::A,dona,خراب
839,schlecht::A,droch-,بد
840,schlecht::A,droch-,خراب
841,richtig::A,ceart,سم
842,richtig::A,ceart,صحیح
843,schlimm::A,gránna,بد
844,schlimm::A,gránna,مخوف
845,schlimm::A,tubaisteach,بد
846,schlimm::A,tubaisteach,مخوف
847,wahr::A,fíor,واقعي
848,alt::A,sean,زوړ
849,neu::A,úr,نوی
850,neu::A,nua,نوی
851,ehemalig::A,iar-,پخوانی
852,ehemalig::A,sean-,پخوانی
853,alt[Lebewesen]::A,sean,زوړ
854,alt[Lebewesen]::A,aosta,زوړ
855,jung::A,óg,ځوان
856,arm::A,bocht,غریب
857,arm::A,bocht,بې وزله
858,reich::A,saibhir,شتمن
859,reich::A,saibhir,دولتمند
860,reich::A,rachmasach,شتمن
861,reich::A,rachmasach,دولتمند
862,bekannt::A,atá eolas air,اشنا
863,berühmt::A,cailiúil,مشهور
864,berühmt::A,clúiteach,مشهور
865,fremd::A,coimhthíoch,پردی
866,fremd::A,coimhthíoch,بېګانه
867,verschieden::A,éagsúil,مختلف
868,verschieden::A,difriúil,مختلف
869,nah::A,gar,نژدې
870,nah::A,deas,نژدې
871,fern::A,i bhfad uainn,لیری
872,fern::A,i bhfad i gcéin,لیری
873,linker::A,clé,چپ
874,linker::A,clé,کیڼ
875,rechter::A,deas,ښی
876,anderer::A,eile,بل
877,erster::A,céad,لومړی
878,zweiter::A,dóú,دوهم
879,zweiter::A,dara,دوهم
880,dritter::A,tríú,درېم
881,dritter::A,treas,درېم
882,letzter::A,déanach,آخرنی
883,letzter::A,déanach,وروستی
884,letzter::A,deireanach,آخرنی
885,letzter::A,deireanach,وروستی
886,allein::ADV,i d'aonar,یوازې
887,auf einmal::ADV,ag an am céanna,په یوه وخت کی
888,zusammen::ADV,le chéile,یو ځای
889,zusammen::ADV,in eineacht,یو ځای
890,lange::ADV,fada,ډېر وخت
891,lange::ADV,fada,ډېره موده
892,plötzlich::ADV,go tobann,ناببره
893,plötzlich::ADV,go tobann,یوناڅاپه
894,plötzlich::ADV,i dtobainne,ناببره
895,plötzlich::ADV,i dtobainne,یوناڅاپه
896,sofort::ADV,ar an toirt,فوراً
897,sofort::ADV,ar an toirt,سمدلاسه
898,sofort::ADV,ar an bpointe,فوراً
899,sofort::ADV,ar an bpointe,سمدلاسه
900,später::ADV,níos déanaí,وروسته
901,jetzt::ADV,anois,اوس
902,heute::ADV,inniu,نن
903,morgen::ADV,amárach,سبا
904,bald::ADV,go luath,ژر
905,bald::ADV,gan mhoill,ژر
906,dann::ADV,ansin,پس
907,dann::ADV,ansin,وروسته
908,gestern::ADV,inné,پرون
909,einst::ADV,tráth,پخوا
910,einst::ADV,uair amháin,پخوا
911,damals::ADV,ag an am,هغه وخت
912,damals::ADV,an t-am sin,هغه وخت
913,danach::ADV,ina dhiaidh sin,بیا
914,vorher::ADV,cheana,دمخه
915,vorher::ADV,roimhe sin,دمخه
916,zuerst::ADV,ar dtús,لومړی
917,einmal::ADV,uair amháin,یو ځل
918,manchmal::ADV,uaireanta,ګاهی ګاهی
919,oft::ADV,minic,ډېر ځله
920,immer::ADV,i gcónaí,تل
921,immer::ADV,i gcónaí,همېشه
922,niemals::ADV,riamh,هیڅکله نه
923,hier::ADV,anseo,دلته
924,hierhin::ADV,anseo,دلته
925,hierhin::ADV,anseo,دې ځای ته
926,von hier::ADV,an áit seo,د دې ځای نه
927,dort::ADV,ann,هلته
928,dort::ADV,ansin,هلته
929,dorthin::ADV,ann,هلته
930,dorthin::ADV,ann,هغه ځای ته
931,dorthin::ADV,ansin,هلته
932,dorthin::ADV,ansin,هغه ځای ته
933,geradeaus::ADV,ar aghaidh,مخامخ
934,rückwärts::ADV,siar,بېرته
935,zurück::ADV,ar ais,بېرته
936,unten::ADV,thíos,لاندي
937,hinab::ADV,síos,ښکته
938,oben::ADV,thuas,پورته
939,hinauf::ADV,suas,پاس
940,überall::ADV,i ngach áit,هره خوا
941,überall::ADV,ar fud na háite,هره خوا
942,nicht::ADV,ní,نه
943,nicht::ADV,cha,نه
944,ein wenig::ADV,beagán,یو څه
945,kaum::ADV,ar éigean,ایله
946,sehr::ADV,an-,ډېر
947,sehr::ADV,an-,زيات
948,so::ADV,chomh,داسې
949,so::ADV,chomh,دومره
950,so::ADV,mar sin,داسې
951,so::ADV,mar sin,دومره
952,noch::ADV,fós,نور
953,noch::ADV,go fóill,نور
954,nur::ADV,amháin,تش
955,nur::ADV,amháin,صرف
956,nur::ADV,níl ach,تش
957,nur::ADV,níl ach,صرف
958,schon::ADV,cheana,دمخه
959,schon::ADV,cheana féin,دمخه
960,wieder::ADV,arís,بیا
961,wieder::ADV,athuair,بیا
962,vergebens::ADV,amú,عبث
963,vergebens::ADV,in aisce,عبث
964,vor::PRP,ar thosach,دمخه
965,hinter::PRP,laistiar de,شاته
966,hinter::PRP,taobh thiar de,شاته
967,unter::PRP,faoi,لاندي
968,durch::PRP,trí,د مینځ نه
969,neben::PRP,taobh le,نژدې
970,neben::PRP,in aice le,نژدې
971,zwischen::PRP,idir,ترمینځ
972,wegen::PRP,de bharr,د ... له لاسه
973,wegen::PRP,mar gheall ar,د ... له لاسه
974,dies::PRN,seo,دا
975,das::PRN,sin,دا
976,alles::PRN,gach rud,هرڅهٔ
977,ich::PRN,mé,زه
978,ich::PRN,mise,زه
979,du::PRN,tú,ته
980,du::PRN,tusa,ته
981,er::PRN,sé,دی
982,er::PRN,seisean,دی
983,wir::PRN,sinn,مونږ
984,ihr::PRN,sibh,تاسې
985,ihr::PRN,sibhse,تاسې
986,sie::PRN,siad,هغوی
987,sie::PRN,siadsan,هغوی
988,was::FPRN,cad,څهٔ
989,was::FPRN,céard,څهٔ
990,wer::FPRN,cé,چا
991,wer::FPRN,cé,څوک
992,wo::FADV,cá,چيری
993,wo::FADV,cá,چېرته
994,wo::FADV,cén áit,چيری
995,wo::FADV,cén áit,چېرته
996,wohin::FADV,cá,چېرته
997,wohin::FADV,cén áit,چېرته
998,wie::FADV,conas,څنګه
999,wie::FADV,cén chaoi,څنګه
1000,warum::FADV,cén fáth,ولې
1001,warum::FADV,cad chuige,ولې
1002,wieviel::FNUM,cá mhéad,څو
1003,wieviel::FNUM,cá mhéad,څومره
1004,eins::NUM,aon,یو
1005,zwei::NUM,dhá,دوه
1006,drei::NUM,trí,درې
1007,vier::NUM,ceathair,څلور
1008,fünf::NUM,cúig,پنځه
1009,sechs::NUM,sé,شپږ
1010,sieben::NUM,seacht,اوه
1011,acht::NUM,ocht,اته
1012,neun::NUM,naoi,نهه
1013,zehn::NUM,deich,لس
1014,elf::NUM,aon déag,یوولس
1015,zwölf::NUM,dó dhéag,دولس
1016,zwanzig::NUM,fiche,شل
1017,dreißig::NUM,tríocha,دېرش
1018,vierzig::NUM,daichead,څلوېښت
1019,vierzig::NUM,ceathracha,څلوېښت
1020,fünfzig::NUM,caoga,پنځوس
1021,sechzig::NUM,seasca,شپېته
1022,siebzig::NUM,seachtó,اویا
1023,achtzig::NUM,ochtó,اتیا
1024,neunzig::NUM,nócha,نوي
1025,hundert::NUM,céad,سل
1026,tausend::NUM,míle,زر
1027,und::CNJ,agus,او
1028,oder::CNJ,nó,ېا
1029,stehen::V,seas,درېدل
1030,sitzen::V,suigh,کښېنستل
1031,liegen::V,luigh,ملاستل
1032,hängen::V,tá crochta,ځړېدل
1033,werden::V,éirigh,کېدل
1034,passieren::V,tarlaigh,پېښېدل
1035,beginnen::V,tosaigh,شروع کېدل
1036,enden::V,críochnaigh,خلاصدل
1037,enden::V,críochnaigh,تمامېدل
1038,wechseln::V,athraigh,تغییر موندل
1039,aufgehen[Sonne]::V,éirigh,ختل
1040,untergehen[Sonne]::V,fuin,لوېدل
1041,untergehen[Sonne]::V,fuin,پرېوتل
1042,untergehen[Sonne]::V,téigh faoi,لوېدل
1043,untergehen[Sonne]::V,téigh faoi,پرېوتل
1044,scheinen[Sonne]::V,taitin,رڼا کول
1045,scheinen[Sonne]::V,soilsigh,رڼا کول
1046,donnern::V,tá toirneach ann,تنېدل
1047,donnern::V,tá toirneach ann,غړمبېدل
1048,wehen::V,séid,چلېدل
1049,strömen::V,sil,بهېدل
1050,fließen::V,rith,بهېدل
1051,fließen::V,rith,تویېدل
1052,fließen::V,snigh,بهېدل
1053,fließen::V,snigh,تویېدل
1054,sich drehen::V,cas,ګرځېدل
1055,sich drehen::V,cas,چورلېدل
1056,sich drehen::V,imrothlaigh,ګرځېدل
1057,sich drehen::V,imrothlaigh,چورلېدل
1058,schwanken::V,luasc,زنګېدل
1059,schwingen::V,luasc,زنګېدل
1060,fallen::V,tit,ولېدل
1061,brennen::V,dóigh,سوځېدل
1062,rauchen::V,plúch toite,لوګی کول
1063,regnen::V,báistigh,باران اورېدل
1064,regnen::V,tá ag cur báistí,باران اورېدل
1065,gefrieren::V,sioc,کنګل نيول
1066,gefrieren::V,reoigh,کنګل نيول
1067,tauen::V,leáigh,وېلې کېدل
1068,tauen::V,coscair,وېلې کېدل
1069,schmelzen::V,leáigh,وېلې کېدل
1070,trocknen::V,triomaigh,وچېدل
1071,sieden::V,fiuch,اېشېدل
1072,sieden::V,beirigh,اېشېدل
1073,faulen::V,lobh,خرابېدل
1074,faulen::V,dreoigh,خرابېدل
1075,verfaulen::V,lobh,ورستېدل
1076,verfaulen::V,feoigh,ورستېدل
1077,reißen::V,bris,شلېدل
1078,versinken::V,téigh síos,ډوېېدل
1079,vergehen::V,téigh thart,تېرېدل
1080,erscheinen::V,tar,ښکارېدل
1081,verschwinden::V,imigh,ورکېدل
1082,sinken::V,tit,ښکته کېدل
1083,sinken::V,ísligh,ښکته کېدل
1084,abnehmen::V,maolaigh,کمېدل
1085,abnehmen::V,laghdaigh,کمېدل
1086,zunehmen::V,méadaigh,زیاتېدل
1087,steigen::V,éirigh,جګېدل
1088,steigen::V,éirigh,پورته کېدل
1089,wachsen::V,fás,وده کول
1090,glänzen::V,lonraigh,ځلېدل
1091,funkeln::V,drithligh,پړکېدل
1092,lärmen::V,tóg callán,غال و غول کول
1093,läuten::V,buail,زنګ وهل
1094,klingeln::V,buail,زنګ وهل
1095,klirren::V,cling,کړنګېدل
1096,brausen::V,búir,تلاطم کول
1097,rauschen::V,tá ag siosarnach,شڼهار کول
1098,klingen::V,tá glór ag,آواز کول
1099,bellen::V,amhastraigh,غپېدل
1100,heulen::V,glam,انګلل
1101,blasen::V,séid,پو کول
1102,pfeifen::V,lig fead,شپېلک وهل
1103,schreien::V,béic,ناره کول
1104,schreien::V,glaoigh,ناره کول
1105,stöhnen::V,lig cnead,زګېروی کول
1106,zittern::V,crith,لړزېدل
1107,zittern::V,creathnaigh,لړزېدل
1108,leben::V,mair,ژوند کول
1109,geboren werden::V,rugadh,زېږېدل
1110,atmen::V,análaigh,ساه کښل
1111,atmen::V,análaigh,تنفس کول
1112,trinken::V,ól,څښل
1113,essen::V,ith,خوړل
1114,schlucken::V,slog,غړپول
1115,müde werden::V,tuirsigh,ستړی کېدل
1116,einschlafen::V,tit ina chodladh,ویده کېدل
1117,schlafen::V,codail,خوب کول
1118,aufwachen::V,múscail,ویښېدل
1119,aufstehen::V,éirigh,پاڅېدل
1120,sich erholen::V,lig scíth,استراحت کول
1121,krank werden::V,éirigh tinn,رنځورېدل
1122,krank sein::V,tá tinn,ناجوړېدل
1123,schmerzen::V,tá pian i,خوږېدل
1124,schmerzen::V,tá pian i,درد کول
1125,husten::V,déan casacht,ټوخېدل
1126,genesen::V,téarnaigh,رغېدل
1127,sterben::V,éag,مړل
1128,sterben::V,faigh bás,مړل
1129,umkommen::V,caill,تلفېدل
1130,sich bewegen::V,bog,چلېدل
1131,sich bewegen::V,bog,حرکت کول
1132,sich bewegen::V,gluais,چلېدل
1133,sich bewegen::V,gluais,حرکت کول
1134,sich rühren::V,corraigh,ښورېدل
1135,sich erheben::V,seas suas,درېدل
1136,sich setzen::V,suigh,کښېنستل
1137,hinfallen::V,tit,لوېدل
1138,laufen::V,siúil,منډې وهل
1139,schreiten::V,siúil,قدم ایښودل
1140,spazierengehen::V,téigh ag spaisteoireacht,چکر وهل
1141,eilen::V,deifrigh,بېړه کول
1142,eilen::V,brostaigh,بېړه کول
1143,sich beeilen::V,deifrigh,عجله کول
1144,sich beeilen::V,déan deifir,عجله کول
1145,sausen::V,luathaigh,ځغستل
1146,rennen::V,rith,زغلېدل
1147,springen::V,léim,ټوپ وهل
1148,klettern::V,dreap,ختل
1149,schaukeln::V,téigh ar an maide corrach,زنګېدل
1150,kriechen::V,snámh,خاپوړی وهل
1151,schwimmen::V,snámh,لامبو وهل
1152,tauchen::V,tum,غوټه وهل
1153,rudern::V,iomair,پارو وهل
1154,rudern::V,rámhaigh,پارو وهل
1155,fahren::V,tiomáin,تلل
1156,fliegen::V,eitil,الوتل
1157,gehen::V,téigh,تلل
1158,weggehen::V,imigh,بهر وتل
1159,abfahren::V,imigh,تلل
1160,anhalten::V,stad,ودرېدل
1161,hineingehen::V,téigh isteach,داخلېدل
1162,eintreten::V,téigh isteach,ننوتل
1163,kommen::V,tar,راتلل
1164,ankommen::V,tar,رسېدل
1165,zurückkommen::V,fill,بېرته راتلل
1166,bleiben::V,fan,پاتې کېدل
1167,warten::V,fan,انتظار وېستل
1168,erwarten::V,tá ag súil le,انتظار کول
1169,erwarten::V,tá ag dréim le,انتظار کول
1170,suchen::V,lorg,لټول
1171,finden::V,faigh,میندل
1172,finden::V,faigh,پیدا کول
1173,finden::V,aimsigh,میندل
1174,finden::V,aimsigh,پیدا کول
1175,versuchen::V,triail,هڅه کول
1176,vorbereiten::V,réitigh,چمتوکول
1177,lieben::V,gráigh,مینه لرل
1178,mögen::V,taitin le,خوښول
1179,mögen::V,taitin le,علاقه لرل
1180,mögen::V,is maith le,خوښول
1181,mögen::V,is maith le,علاقه لرل
1182,lachen::V,gáir,خندېدل
1183,rühren::V,téigh i bhfeidhm ar,اغېزه کول
1184,weinen::V,goil,ژړل
1185,weinen::V,caoin,ژړل
1186,schimpfen::V,tá ag clamhsán,ښکنځا کول
1187,sich ärgern::V,tá corraithe,قهر راتلل
1188,sich fürchten::V,tá eagla ar,ډارېدل
1189,fürchten::V,tá eagla ar,ډارېدل
1190,fliehen::V,teith,تښتېدل
1191,flüchten::V,éalaigh,تښتېدل
1192,sehen::V,feic,لیدل
1193,anschauen::V,dearc,کتل
1194,anschauen::V,féach ar,کتل
1195,ansehen::V,breathnaigh,ننداره کول
1196,hören::V,cluin,اورېدل
1197,zuhören::V,éist,غوږ نیول
1198,probieren::V,bliais,څکه کول
1199,probieren::V,bliais,چاشنی کول
1200,riechen::V,bolaigh,بويول
1201,fühlen::V,braith,حسول
1202,fühlen::V,mothaigh,حسول
1203,scheinen::V,tá an chuma ar,ښکارېدل
1204,zu sehen sein::V,tá le feiceáil,ښکارېدل
1205,vernehmen::V,clois,خبرېدل
1206,frieren::V,tá fuar,ساړه کېتل
1207,tun::V,déan,کول
1208,können::V,féad,کولای شول
1209,können::V,féad,د لاسه کېدل
1210,können::V,is féidir le,کولای شول
1211,können::V,is féidir le,د لاسه کېدل
1212,wollen::V,tá ag iarraidh,غوښتل
1213,anfangen::V,tosaigh,شروع کول
1214,anfangen::V,cuir tús le,شروع کول
1215,beenden::V,críochnaigh,ختمول
1216,beenden::V,críochnaigh,پای ته رسول
1217,beenden::V,cuir deireadh le,ختمول
1218,beenden::V,cuir deireadh le,پای ته رسول
1219,aufhören::V,stad,بس کول
1220,gelingen::V,éirigh le,موفق کېدل
1221,gelingen::V,éirigh le,بریالی کېدل
1222,geraten::V,tá deireadh ar,کېدل
1223,öffnen::V,oscail,خلاصول
1224,öffnen::V,oscail,پرانیستل
1225,schließen::V,dún,تړل
1226,schließen::V,iaigh,تړل
1227,stellen::V,cuir,ایښودل
1228,setzen::V,cuir,کښېنول
1229,setzen::V,socraigh,کښېنول
1230,legen::V,cuir,ایښودل
1231,berühren::V,teagmhaigh le,لاس وهل
1232,verbinden::V,ceangail,تړل
1233,bedecken::V,clúdaigh,پوښول
1234,bedecken::V,cumhdaigh,پوښول
1235,aufhängen::V,croch,ځوړندول
1236,anzünden::V,las,بلول
1237,anzünden::V,adhain,بلول
1238,aufheben::V,tóg,پورته کول
1239,aufheben::V,ardaigh,پورته کول
1240,zurücklassen::V,fág,پرېښودل
1241,verlieren::V,caill,ورکول
1242,fallen lassen::V,lig uait,له لاسه لوېدل
1243,fallen lassen::V,caith uait,له لاسه لوېدل
1244,machen::V,déan,کول
1245,machen::V,réitigh,کول
1246,herstellen::V,táirg,جوړول
1247,herstellen::V,táirg,توليدول
1248,bauen::V,tóg,جوړول
1249,reparieren::V,deisigh,ترمیمول
1250,verbessern::V,feabhsaigh,اصلاح کول
1251,ändern::V,athraigh,تغیر ورکول
1252,graben::V,tochail,کيندل
1253,beugen::V,crom,ټیټول
1254,biegen::V,lúb,کږول
1255,drehen::V,cas,ګرځول
1256,wenden::V,tiontaigh,اړول
1257,umdrehen::V,iompaigh,اړول
1258,umdrehen::V,tiontaigh,اړول
1259,heben::V,ardaigh,جګول
1260,heben::V,ardaigh,پورته کول
1261,hochheben::V,tóg,جګول
1262,ergreifen::V,beir ar,نیول
1263,halten::V,coimeád,نیول
1264,halten::V,coinnigh,نیول
1265,drücken::V,brúigh,کښېکښل
1266,schieben::V,brúigh,پوری وهل
1267,kratzen::V,scríob,ګرول
1268,lecken::V,ligh,څټل
1269,lecken::V,leadhb,څټل
1270,beißen::V,bain greim as,چیچل
1271,abreißen::V,stróic,شکول
1272,abreißen::V,tarraing,شکول
1273,abschneiden::V,scoith,پرېکول
1274,binden::V,ceangail,تړل
1275,stecken::V,sáigh,ټومبل
1276,brechen::V,bris,ماتول
1277,klopfen::V,cnag,ټکول
1278,hauen::V,buail,ټکول
1279,kleben::V,gliúáil,نښلول
1280,kleben::V,gliúáil,سرېښول
1281,reiben::V,cuimil,مږل
1282,streichen::V,leath,مښل
1283,schleifen::V,líomh,تېره کول
1284,schneiden::V,gearr,غوڅول
1285,schneiden::V,gearr,پرېکول
1286,rütteln::V,croith,خوڅول
1287,schütteln::V,croith,ښورول
1288,schwenken::V,luasc,خوڅول
1289,schütten::V,doirt,اچول
1290,schütten::V,doirt,تویول
1291,füllen::V,líon,ډکول
1292,einwickeln::V,cuach,پېچل
1293,einwickeln::V,cuach,نغښتل
1294,einwickeln::V,clúdaigh,پېچل
1295,einwickeln::V,clúdaigh,نغښتل
1296,tragen::V,iompair,وړل
1297,schleppen::V,tarraing,وړل
1298,ziehen::V,tarraing,کښل
1299,aufbewahren::V,coinnigh,ساتل
1300,werfen::V,caith,اچول
1301,werfen::V,caith,غورځول
1302,fangen::V,ceap,نیول
1303,fangen::V,ceap,ګیرول
1304,packen::V,beir ar,نیول
1305,verstecken::V,folaigh,پټول
1306,verstecken::V,cuir i bhfolach,پټول
1307,teilen::V,roinn,وېشل
1308,teilen::V,roinn,تقسیمول
1309,schicken::V,seol,لېږل
1310,schicken::V,seol,استول
1311,bringen::V,beir,راوړل
1312,bringen::V,tabhair,راوړل
1313,hinzufügen::V,cuir le,زیاتول
1314,bekommen::V,faigh,حاصلول
1315,erhalten::V,faigh,اخیستل
1316,nehmen::V,tóg,نیول
1317,nehmen::V,tóg,اخيستل
1318,nehmen::V,glac,نیول
1319,nehmen::V,glac,اخيستل
1320,wählen::V,pioc,خوښول
1321,wählen::V,roghnaigh,خوښول
1322,auswählen::V,roghnaigh,چنده کول
1323,bewahren::V,caomhnaigh,ساتل
1324,behindern::V,cuir bac ar,مانع کېدل
1325,behindern::V,cuir bac ar,ممانعت کول
1326,verderben::V,mill,خرابېدل
1327,beschädigen::V,loit,ورانول
1328,beschädigen::V,déan damáiste do,ورانول
1329,zerbrechen::V,bris,ماتول
1330,zerreißen::V,stiall,څیرې کول
1331,zerstören::V,mill,ړنګول
1332,zerstören::V,mill,ورانول
1333,zerstören::V,scrios,ړنګول
1334,zerstören::V,scrios,ورانول
1335,verbrennen::V,las,سوځول
1336,verbrennen::V,dóigh,سوځول
1337,geben::V,tabhair,ورکول
1338,reichen::V,sín,ورکول
1339,reichen::V,cuir,ورکول
1340,schenken::V,bronn,بښل
1341,schenken::V,tabhair,بښل
1342,versprechen::V,geall,لوز کول
1343,wünschen::V,guigh,غوښتل
1344,loben::V,mol,ستایل
1345,loben::V,mol,تمجید کول
1346,küssen::V,póg,ښکلول
1347,wiegen::V,bog,زنګول
1348,wiegen::V,luasc,زنګول
1349,zudecken::V,clúdaigh,پوښول
1350,wecken::V,dúisigh,ويښول
1351,zeigen::V,taispeáin,ښودل
1352,führen::V,treoraigh,بیول
1353,lehren::V,múin,درس ورکول
1354,lehren::V,múin,تعلیم ورکول
1355,lehren::V,teagasc,درس ورکول
1356,lehren::V,teagasc,تعلیم ورکول
1357,unterrichten::V,múin,درس ورکول
1358,unterrichten::V,teagasc,درس ورکول
1359,aufziehen::V,tóg,روزل
1360,leiten::V,tá i gceannas ar,رهبری کول
1361,leiten::V,tá i gceannas ar,لارښوونه کول
1362,antreiben::V,gríosaigh,چټک کول
1363,lassen::V,cuir ag,اړکول
1364,einladen::V,cuir cuireadh ar,بلل
1365,vereinigen::V,aontaigh,متحد کول
1366,vereinigen::V,aontaigh,یوځای کول
1367,besuchen::V,tabhair cuairt ar,کتنه کول
1368,treffen::V,cas ar,ليدل
1369,treffen::V,cas ar,تلقی کول
1370,treffen::V,buail le,ليدل
1371,treffen::V,buail le,تلقی کول
1372,sich versammeln::V,bailigh,راغونډېدل
1373,sich versammeln::V,cruinnigh,راغونډېدل
1374,spielen::V,imir,لوبه کول
1375,spielen::V,tá ag spraoi,لوبه کول
1376,singen::V,can,سندرې وېل
1377,tanzen::V,rinc,ګډېدل
1378,tanzen::V,damhsaigh,ګډېدل
1379,sich trennen::V,scar,بېلېدل
1380,verlassen::V,fág,ترک کول
1381,retten::V,tarrtháil,نجات ورکول
1382,bewachen::V,cosain,ساتل
1383,bewachen::V,cosain,حفاظت کول
1384,bewachen::V,gardáil,ساتل
1385,bewachen::V,gardáil,حفاظت کول
1386,schützen::V,cosain,ژغورل
1387,verteidigen::V,cosain,دفاع کول
1388,sich schlagen::V,tá ag bruíon,جنګېدل
1389,schießen::V,caith,ویشتل
1390,schießen::V,scaoil,ویشتل
1391,siegen::V,bain,غالبېدل
1392,siegen::V,buaigh,غالبېدل
1393,ärgern::V,cuir isteach ar,خپه کول
1394,schlagen::V,buail,وهل
1395,treten::V,ciceáil,په لغته وهل
1396,stechen::V,sáigh,ټومبل
1397,stoßen::V,brúigh,ټېل وهل
1398,stoßen::V,brúigh,پوری وهل
1399,stoßen::V,soncáil,ټېل وهل
1400,stoßen::V,soncáil,پوری وهل
1401,stehlen::V,goid,تښتول
1402,stehlen::V,goid,غلا کول
1403,stören::V,cuir isteach ar,ماتول
1404,belästigen::V,cuir as do,ځورول
1405,belästigen::V,cuir as do,تکلیف ورکول
1406,verbergen::V,ceil,پټول
1407,täuschen::V,cuir dallamullóg ar,تېرایستل
1408,täuschen::V,cuir dallamullóg ar,خطا ایستل
1409,betrügen::V,déan calaois ar,غولول
1410,töten::V,maraigh,وژل
1411,töten::V,maraigh,مړ کول
1412,wohnen::V,cuir faoi,اوسېدل
1413,wohnen::V,tá ina chónaí,اوسېدل
1414,arbeiten::V,oibrigh,کار کول
1415,sammeln::V,bailigh,راټولول
1416,sammeln::V,bailigh,راغونډول
1417,sammeln::V,cruinnigh,راټولول
1418,sammeln::V,cruinnigh,راغونډول
1419,pflücken::V,pioc,شکول
1420,jagen::V,seilg,ښکار کول
1421,fischen::V,iasc,کب نيول
1422,fassen::V,beir ar,نیول
1423,fassen::V,beir ar,ګیرول
1424,hüten::V,aoirigh,پوول
1425,treiben::V,seol,بیول
1426,treiben::V,tiomáin,بیول
1427,anbinden::V,ceangail,تړل
1428,füttern::V,cothaigh,خوراک ورکول
1429,füttern::V,beathaigh,خوراک ورکول
1430,melken::V,bligh,لوشل
1431,melken::V,crúigh,لوشل
1432,hacken::V,gearr,پی کول
1433,gießen::V,uiscigh,اوبه کول
1434,reifen::V,aibigh,رسېدل
1435,zubereiten::V,cócaráil,تیارول
1436,kochen::V,bruith,پخول
1437,kochen::V,beirigh,پخول
1438,backen::V,bácáil,پخول
1439,braten::V,róst,وريتول
1440,braten::V,frioch,وريتول
1441,umrühren::V,measc,لړل
1442,stricken::V,cniotáil,اوبدل
1443,nähen::V,fuaigh,ګنډل
1444,färben::V,dathaigh,رنګول
1445,reinigen::V,glan,صافول
1446,waschen::V,nigh,مینځل
1447,abwischen::V,glan,وچول
1448,spülen::V,sruthlaigh,کنګالول
1449,fegen::V,scuab,جارو کول
1450,kehren::V,scuab,جارو کول
1451,baden::V,folc,لمبېدل
1452,sich waschen::V,nigh é féin,ځان مينځل
1453,ausziehen::V,bain de,کښل
1454,ausziehen::V,bain de,ایستل
1455,anziehen::V,cuir ar,اغوستل
1456,sich anziehen::V,gléas é féin,کالی اغوستل
1457,kämmen::V,cíor,ګمنځول
1458,schmücken::V,maisigh,ښکلی کول
1459,sagen::V,abair,وېل
1460,sprechen::V,labhair,وېل
1461,sprechen::V,labhair,غږېدل
1462,reden::V,caintigh,ګړېدل
1463,reden::V,caintigh,خبرې کول
1464,sich unterhalten::V,caintigh,خبری کول
1465,sich unterhalten::V,tá ag comhrá,خبری کول
1466,fragen::V,fiafraigh,پوښتنه کول
1467,fragen::V,cuir ceist,پوښتنه کول
1468,bitten::V,iarr,غوښتل
1469,erzählen::V,inis,کيسه کول
1470,erzählen::V,inis,حکايت کول
1471,erzählen::V,eachtraigh,کيسه کول
1472,erzählen::V,eachtraigh,حکايت کول
1473,mitteilen::V,aithris,خبرول
1474,mitteilen::V,aithris,خبر ورکول
1475,mitteilen::V,cuir in iúl,خبرول
1476,mitteilen::V,cuir in iúl,خبر ورکول
1477,nennen::V,ainmnigh,نوم ايښودل
1478,rufen::V,glaoigh,بلل
1479,prahlen::V,maígh,لاپې وهل
1480,übersetzen::V,aistrigh,ژباړل
