,Concept_ID,cv,ru
746,überall::ADV,таҫта та,везде
747,überall::ADV,пур ҫӗрте те,везде
748,überall::ADV,кирек ӑҫта та,везде
749,nicht::ADV,мар,не
750,ein wenig::ADV,пӑртак,немного
751,kaum::ADV,аран,едва
752,sehr::ADV,питӗ,очень
753,so::ADV,апла,так
754,noch::ADV,татах,еще
755,nur::ADV,ҫех,только
756,schon::ADV,ӗнтӗ,уже
757,wieder::ADV,каллех,опять
758,vergebens::ADV,харам,напрасно
759,vor::PRP,умӗнче,перед
760,hinter::PRP,кайра,за
761,hinter::PRP,кайра,позади
762,unter::PRP,айне,под
763,unter::PRP,айӗпе,под
764,unter::PRP,айӗнче,под
765,unter::PRP,ҫитеспе,под
766,durch::PRP,витӗр,сквозь
767,neben::PRP,патӗнче,возле
768,zwischen::PRP,хушшинче,между
769,wegen::PRP,пула,из-за
770,wegen::PRP,пирки,из-за
771,dies::PRN,ку,это
772,dies::PRN,ҫак,это
773,das::PRN,ҫав,то
774,alles::PRN,пурте,все
775,alles::PRN,йӑлт,все
776,ich::PRN,эп,я
777,du::PRN,эс,ты
778,er::PRN,вӑл,он
779,wir::PRN,эпир,мы
780,ihr::PRN,эсир,вы
781,sie::PRN,вӗсем,они
782,was::FPRN,мӗн,что
783,was::FPRN,мӗскер,что
784,was::FPRN,мӗн те пулин,что
785,wer::FPRN,кам,кто
786,wo::FADV,ӑҫта,где
787,wohin::FADV,ӑҫта,куда
788,wie::FADV,епле,как
789,wie::FADV,мӗнле,как
790,warum::FADV,ма,почему
791,warum::FADV,мӗншӗн,почему
792,wieviel::FNUM,миҫе,сколько
793,eins::NUM,пӗр,один
794,eins::NUM,пӗрре,один
795,zwei::NUM,ик,два
796,zwei::NUM,икӗ,два
797,zwei::NUM,иккӗ,два
798,drei::NUM,виҫ,три
799,drei::NUM,виҫӗ,три
800,drei::NUM,виҫҫӗ,три
801,vier::NUM,тӑват,четыре
802,fünf::NUM,пилӗк,пять
803,fünf::NUM,пиллӗк,пять
804,sechs::NUM,улт,шесть
805,sechs::NUM,ултӑ,шесть
806,sechs::NUM,улттӑ,шесть
807,sieben::NUM,ҫич,семь
808,sieben::NUM,ҫичӗ,семь
809,sieben::NUM,ҫиччӗ,семь
810,acht::NUM,сакӑр,восемь
811,acht::NUM,саккӑр,восемь
812,neun::NUM,тӑхӑр,девять
813,neun::NUM,тӑххӑр,девять
814,zehn::NUM,вунӑ,десять
815,zehn::NUM,вуннӑ,десять
816,elf::NUM,вун пӗр,одиннадцать
817,zwölf::NUM,вун ик,двенадцать
818,zwölf::NUM,вун икӗ,двенадцать
819,zwölf::NUM,вун иккӗ,двенадцать
820,zwanzig::NUM,ҫирӗм,двадцать
821,dreißig::NUM,вӑтӑр,тридцать
822,vierzig::NUM,хӗрӗх,сорок
823,fünfzig::NUM,аллӑ,пятьдесят
824,sechzig::NUM,утмӑл,шестьдесят
825,siebzig::NUM,ҫитмӗл,семьдесят
826,achtzig::NUM,сакӑр вунӑ,восемьдесят
827,achtzig::NUM,сакӑр вуннӑ,восемьдесят
828,neunzig::NUM,тӑхӑр вун,девяносто
829,neunzig::NUM,тӑхӑр вунӑ,девяносто
830,neunzig::NUM,тӑхӑр вуннӑ,девяносто
831,hundert::NUM,ҫӗр,сто
832,tausend::NUM,пин,тысяча
833,und::CNJ,та,и
834,oder::CNJ,е,или
835,oder::CNJ,е,либо
836,stehen::V,тӑр,стоять
837,sitzen::V,лар,сидеть
838,liegen::V,вырт,лежать
839,hängen::V,усӑнса тӑр,висеть
840,hängen::V,ҫакӑнса тӑр,висеть
841,werden::V,пул,стать
842,passieren::V,пул,случиться
843,beginnen::V,пуҫлан,начаться
844,enden::V,пӗт,кончиться
845,enden::V,вӗҫлен,кончиться
846,wechseln::V,улшӑн,меняться
847,aufgehen[Sonne]::V,тух,взойти
848,untergehen[Sonne]::V,анса лар,зайти
849,scheinen[Sonne]::V,пӑх,светить
850,donnern::V,кӗмсӗртет,греметь
851,donnern::V,авӑт,греметь
852,wehen::V,варкӑш,дуть
853,strömen::V,тӑкӑн,литься
854,fließen::V,юх,течь
855,sich drehen::V,ҫаврӑн,вращаться
856,schwanken::V,чӳхен,колебаться
857,schwingen::V,суллан,качаться
858,fallen::V,кип,падать
859,fallen::V,тӳр кип,падать
860,fallen::V,татӑлса ан,падать
861,brennen::V,ҫун,гореть
862,rauchen::V,мӑкӑрлан,дымить
863,rauchen::V,тӗтӗм кӑлар,дымить
864,regnen::V,ҫумӑр ҫӑвать,дождить
865,gefrieren::V,шӑн,замерзнуть
866,tauen::V,ирӗл,таять
867,schmelzen::V,ирӗл,плавиться
868,trocknen::V,тип,сохнуть
869,sieden::V,вӗре,кипеть
870,faulen::V,ҫӗр,гнить
871,verfaulen::V,ҫӗр,сгнить
872,reißen::V,ҫурӑл,рваться
873,versinken::V,пут,тонуть
874,vergehen::V,ирт,проходить
875,erscheinen::V,курӑн,появиться
876,erscheinen::V,курӑнса кай,появиться
877,verschwinden::V,ҫухал,исчезнуть
878,sinken::V,чак,спадать
879,abnehmen::V,чак,уменьшиться
880,zunehmen::V,пысӑклан,увеличиваться
881,steigen::V,ҫӗклен,подниматься
882,wachsen::V,ӳс,расти
883,glänzen::V,ҫиҫ,блестеть
884,funkeln::V,ялкӑш,сверкать
885,funkeln::V,йӑлтӑртат,сверкать
886,lärmen::V,шавла,шуметь
887,läuten::V,шӑнкӑравла,звонить
888,klingeln::V,шӑнкӑравла,звонить
889,klirren::V,калтлат,звякать
890,klirren::V,шӑнкӑлтат,звякать
891,brausen::V,ахӑр,бушевать
892,rauschen::V,вашӑлтат,шелестеть
893,rauschen::V,чашӑлтат,шелестеть
894,klingen::V,янӑра,звучать
895,bellen::V,вӗр,лаять
896,heulen::V,ула,выть
897,blasen::V,вӗр,дунуть
898,pfeifen::V,шӑхӑр,свистеть
899,schreien::V,кӑшкӑр,кричать
900,stöhnen::V,йынӑш,стонать
901,zittern::V,чӗтре,дрожать
902,leben::V,пурӑн,жить
903,geboren werden::V,ҫурал,родиться
904,atmen::V,сывла,дышать
905,trinken::V,ӗҫ,пить
906,essen::V,ҫи,есть
907,essen::V,ҫи,кушать
908,schlucken::V,ҫӑт,глотать
909,müde werden::V,ӗшен,устать
910,einschlafen::V,ыйха пут,заснуть
911,einschlafen::V,ҫывӑрса кай,заснуть
912,schlafen::V,ҫывӑр,спать
913,aufwachen::V,вӑран,проснуться
914,aufstehen::V,тӑр,встать
915,sich erholen::V,кан,отдыхать
916,krank werden::V,чирле,заболеть
917,krank sein::V,чирле,болеть
918,schmerzen::V,сур,болеть
919,schmerzen::V,ырат,болеть
920,husten::V,ӳсӗр,кашлять
921,genesen::V,сывал,поправиться
922,genesen::V,тӳрлен,поправиться
923,sterben::V,вил,умереть
924,umkommen::V,вил,погибнуть
925,sich bewegen::V,куҫ,двигаться
926,sich rühren::V,хускал,шевельнуться
927,sich erheben::V,тӑр,встать
928,sich setzen::V,лар,сесть
929,hinfallen::V,ӳк,упасть
930,laufen::V,ут,ходить
931,schreiten::V,ут,шагать
932,spazierengehen::V,уҫӑлса ҫӳре,гулять
933,spazierengehen::V,уткаласа ҫӳре,гулять
934,eilen::V,васка,спешить
935,eilen::V,хыпалан,спешить
936,sich beeilen::V,васка,торопиться
937,sich beeilen::V,хыпалан,торопиться
938,sausen::V,ыткӑн,мчаться
939,sausen::V,вӗҫтер,мчаться
940,rennen::V,чуп,бегать
941,springen::V,сик,прыгать
942,klettern::V,улӑх,лазать
943,schaukeln::V,йӳрӗн,раскачиваться
944,kriechen::V,шу,ползать
945,kriechen::V,упален,ползать
946,schwimmen::V,иш,плавать
947,tauchen::V,чӑм,нырять
948,rudern::V,авӑс,грести
949,fahren::V,пыр,ехать
950,fliegen::V,вӗҫ,летать
951,gehen::V,кай,идти
952,weggehen::V,кай,уйти
953,abfahren::V,тапран,отправиться
954,anhalten::V,чарӑн,остановиться
955,hineingehen::V,кӗр,входить
956,eintreten::V,кӗр,войти
957,kommen::V,кил,прийти
958,ankommen::V,ҫит,прибыть
959,zurückkommen::V,таврӑн,возвратиться
960,zurückkommen::V,каялла кил,возвратиться
961,bleiben::V,юл,остаться
962,warten::V,кӗт,ждать
963,erwarten::V,кӗт,ожидать
964,suchen::V,шыра,искать
965,finden::V,туп,найти
966,versuchen::V,пикен,пытаться
967,vorbereiten::V,хатӗрле,подготовить
968,lieben::V,юрат,любить
969,mögen::V,кӑмӑлла,любить
970,mögen::V,килӗштер,любить
971,lachen::V,кул,смеяться
972,lachen::V,ахӑлтат,смеяться
973,rühren::V,ҫулӑх,растрогать
974,weinen::V,йӗр,плакать
975,weinen::V,макӑр,плакать
976,schimpfen::V,вӑрҫ,ругаться
977,schimpfen::V,ятлаҫ,ругаться
978,sich ärgern::V,ҫиллен,сердиться
979,sich fürchten::V,шиклен,бояться
980,fürchten::V,хӑра,бояться
981,fliehen::V,тар,убегать
982,flüchten::V,чупса тар,убежать
983,sehen::V,кур,видеть
984,anschauen::V,пӑхса ил,посмотреть
985,ansehen::V,пӑх,смотреть
986,hören::V,илт,слышать
987,zuhören::V,итле,слушать
988,zuhören::V,тӑнла,слушать
989,probieren::V,астив,пробовать
990,riechen::V,шӑршла,нюхать
991,fühlen::V,туй,чувствовать
992,fühlen::V,сис,чувствовать
993,scheinen::V,туйӑн,казаться
994,zu sehen sein::V,курӑн,виднеться
995,vernehmen::V,пӑл,услышать
996,frieren::V,йӳтен,мерзнуть
997,tun::V,ту,делать
998,können::V,пултар,мочь
999,können::V,пултар,уметь
1000,wollen::V,те,хотеть
1001,anfangen::V,пуҫла,начать
1002,beenden::V,пӗтер,закончить
1003,aufhören::V,пӑрах,перестать
1004,gelingen::V,ӑн,удаться
1005,geraten::V,пул,оказаться
1006,öffnen::V,уҫ,открыть
1007,schließen::V,хуп,закрыть
1008,stellen::V,ларт,поставить
1009,stellen::V,тӑрат,поставить
1010,setzen::V,ларт,посадить
1011,legen::V,хур,класть
1012,berühren::V,перӗн,трогать
1013,verbinden::V,сып,связать
1014,bedecken::V,вит,покрыть
1015,aufhängen::V,ҫак,повесить
1016,anzünden::V,ҫут,зажечь
1017,aufheben::V,ҫӗкле,поднять
1018,zurücklassen::V,манса хӑвар,оставить
1019,verlieren::V,ҫӗтер,потерять
1020,fallen lassen::V,ӳкер,уронить
1021,machen::V,ту,сделать
1022,herstellen::V,ӑстала,изготовить
1023,bauen::V,ту,строить
1024,reparieren::V,юса,чинить
1025,verbessern::V,лайӑхлат,улучшить
1026,ändern::V,улӑштар,изменить
1027,graben::V,чав,копать
1028,graben::V,чакала,копать
1029,beugen::V,кукӑрт,согнуть
1030,biegen::V,ав,погнуть
1031,biegen::V,кукӑрт,погнуть
1032,drehen::V,ҫавӑр,вертеть
1033,wenden::V,ӳпӗнтер,повернуть
1034,umdrehen::V,ҫавӑр,перевернуть
1035,heben::V,хӑпарт,поднимать
1036,hochheben::V,йӑт,поднять
1037,ergreifen::V,тыт,схватить
1038,halten::V,тыт,держать
1039,drücken::V,пус,нажимать
1040,schieben::V,тӗк,толкать
1041,schieben::V,тӗрт,толкать
1042,kratzen::V,хыр,скрести
1043,lecken::V,ҫула,лизать
1044,beißen::V,ҫырт,кусать
1045,beißen::V,хып,кусать
1046,abreißen::V,тат,оторвать
1047,abschneiden::V,кас,отрезать
1048,binden::V,ҫых,вязать
1049,stecken::V,чик,воткнуть
1050,brechen::V,хуҫ,сломать
1051,klopfen::V,такка,стучать
1052,hauen::V,шакка,бить
1053,kleben::V,ҫыпӑҫтар,клеить
1054,reiben::V,сӑтӑр,тереть
1055,streichen::V,сӗр,намазать
1056,schleifen::V,хӑйра,точить
1057,schneiden::V,кас,резать
1058,rütteln::V,лӑка,шатать
1059,rütteln::V,силлентер,шатать
1060,schütteln::V,лӑка,трясти
1061,schütteln::V,силлентер,трясти
1062,schwenken::V,сулла,махать
1063,schütten::V,тултар,налить
1064,füllen::V,тултар,наполнить
1065,einwickeln::V,чӗрке,завернуть
1066,tragen::V,ҫӗкле,нести
1067,schleppen::V,сӗтӗр,тащить
1068,ziehen::V,тӑс,тянуть
1069,aufbewahren::V,усра,хранить
1070,werfen::V,пӑрах,бросать
1071,fangen::V,тыт,ловить
1072,packen::V,тыт,схватить
1073,verstecken::V,пытарса хур,спрятать
1074,teilen::V,уйӑр,разделить
1075,teilen::V,пайла,разделить
1076,schicken::V,яр,посылать
1077,bringen::V,кӳр,принести
1078,hinzufügen::V,хуш,добавить
1079,bekommen::V,ил,достать
1080,bekommen::V,туян,достать
1081,erhalten::V,ил,получить
1082,erhalten::V,туян,получить
1083,nehmen::V,ил,взять
1084,wählen::V,суйла,выбрать
1085,auswählen::V,суйла,отобрать
1086,bewahren::V,упра,сохранить
1087,behindern::V,кансӗрле,препятствовать
1088,behindern::V,чӑрмантар,препятствовать
1089,verderben::V,пӑс,испортить
1090,beschädigen::V,пӑс,повредить
1091,zerbrechen::V,ват,разбить
1092,zerbrechen::V,ҫӗмӗр,разбить
1093,zerreißen::V,ҫур,разорвать
1094,zerstören::V,иш,разрушить
1095,verbrennen::V,ҫунтар,сжечь
1096,geben::V,пар,дать
1097,reichen::V,пар,передать
1098,schenken::V,парнеле,дарить
1099,versprechen::V,тума пул,обещать
1100,versprechen::V,сӑмах пар,обещать
1101,wünschen::V,сун,желать
1102,loben::V,ырла,хвалить
1103,küssen::V,чуп ту,целовать
1104,wiegen::V,сиктер,качать
1105,wiegen::V,силле,качать
1106,zudecken::V,вит,накрыть
1107,wecken::V,вӑрат,разбудить
1108,zeigen::V,кӑтарт,показать
1109,führen::V,илсе пыр,вести
1110,führen::V,ҫавӑтса пыр,вести
1111,lehren::V,вёрент,учить
1112,unterrichten::V,вёрент,преподавать
1113,aufziehen::V,вӗрент,воспитать
1114,leiten::V,тытса пыр,руководить
1115,antreiben::V,васкат,подгонять
1116,lassen::V,пусахла,заставить
1117,lassen::V,хуш,заставить
1118,einladen::V,чӗн,пригласить
1119,vereinigen::V,пӗрлештер,объединить
1120,besuchen::V,ҫит,посетить
1121,besuchen::V,кӗрсе кур,посетить
1122,treffen::V,тӗл пул,встретить
1123,sich versammeln::V,пуҫтарӑн,собраться
1124,spielen::V,выля,играть
1125,singen::V,юрла,петь
1126,tanzen::V,ташла,плясать
1127,tanzen::V,ташла,танцевать
1128,sich trennen::V,уйрӑл,расстаться
1129,verlassen::V,хӑвар,покинуть
1130,retten::V,ҫӑл,спасти
1131,bewachen::V,хуралла,охранять
1132,schützen::V,сыхла,уберегать
1133,verteidigen::V,хӳтӗле,защитить
1134,sich schlagen::V,ҫапӑҫ,драться
1135,schießen::V,пер,стрелять
1136,siegen::V,ҫӗн,победить
1137,siegen::V,ҫӗнтер,победить
1138,ärgern::V,тарӑхтар,сердить
1139,ärgern::V,ҫиллентер,сердить
1140,schlagen::V,ҫап,ударить
1141,treten::V,тап,пинать
1142,stechen::V,чик,уколоть
1143,stoßen::V,чыш,толкнуть
1144,stehlen::V,вӑрла,украсть
1145,stören::V,кансӗрле,помешать
1146,belästigen::V,аптӑрат,надоедать
1147,belästigen::V,хупла,надоедать
1148,verbergen::V,пытар,скрыть
1149,täuschen::V,суй,обмануть
1150,betrügen::V,ултала,смошенничать
1151,töten::V,вӗлер,убить
1152,wohnen::V,чуна пар,проживать
1153,wohnen::V,парӑнса тӑр,проживать
1154,arbeiten::V,ӗҫле,работать
1155,sammeln::V,пух,собрать
1156,pflücken::V,тат,рвать
1157,pflücken::V,тат,срывать
1158,jagen::V,сунара ҫӳре,охотиться
1159,fischen::V,пулӑ тыт,рыбачить
1160,fassen::V,тыт,поймать
1161,hüten::V,кӗт,пасти
1162,treiben::V,хӑвала,гнать
1163,anbinden::V,кӑкар,привязать
1164,füttern::V,ҫитер,кормить
1165,melken::V,су,доить
1166,hacken::V,вакла,рубить
1167,gießen::V,шӑвар,полить
1168,reifen::V,пиҫ,созреть
1169,zubereiten::V,пӗҫер,приготовить
1170,kochen::V,пӗҫер,варить
1171,backen::V,пӗҫер,печь
1172,braten::V,ӑшала,жарить
1173,umrühren::V,хутӑштар,перемешать
1174,stricken::V,ҫых,вязать
1175,nähen::V,ҫӗле,шить
1176,färben::V,пӗвет,покрасить
1177,reinigen::V,тасат,очистить
1178,waschen::V,ҫу,стирать
1179,abwischen::V,шӑл,вытереть
1180,spülen::V,чӳхе,полоскать
1181,fegen::V,шӑл,подметать
1182,kehren::V,шӑл,мести
1183,baden::V,шыва кӗр,купаться
1184,sich waschen::V,ҫӑвӑн,мыться
1185,ausziehen::V,салан,снять
1186,anziehen::V,тӑхӑн,надеть
1187,sich anziehen::V,тӑхӑн,одеться
1188,kämmen::V,тура,причесать
1189,schmücken::V,илемлет,украсить
1190,sagen::V,те,сказать
1191,sprechen::V,кала,говорить
1192,reden::V,сӑмахла,разговаривать
1193,reden::V,калаҫ,разговаривать
1194,sich unterhalten::V,пупле,беседовать
1195,fragen::V,ыйт,спросить
1196,bitten::V,ыйт,просить
1197,erzählen::V,каласа пар,рассказать
1198,mitteilen::V,пӗлтер,сообщить
1199,mitteilen::V,хыпарла,сообщить
1200,nennen::V,те,назвать
1201,nennen::V,чӗн,назвать
1202,rufen::V,чӗн,звать
1203,prahlen::V,мухтан,хвастаться
1204,prahlen::V,вӗҫкӗнлен,хвастаться
1205,übersetzen::V,куҫар,перевести
1206,denken::V,шухӑшла,думать
1207,glauben::V,ӗнен,верить
1208,bemerken::V,асӑрха,заметить
1209,erkennen::V,палла,узнать
1210,begreifen::V,ӑнлан,понять
1211,begreifen::V,ӑнлан,постичь
1212,verstehen::V,пӗл,услышать
1213,lernen::V,вӗрен,учиться
1214,wissen::V,пӗл,знать
1215,wissen::V,ӑнкар,знать
1216,sich erinnern an::V,аса ил,вспомнить
1217,vergessen::V,ман,забыть
1218,vergessen::V,манса кай,забыть
1219,messen::V,виҫ,мерить
1220,zählen::V,шутла,считать
1221,rechnen::V,шутла,считать
1222,lesen::V,вула,читать
1223,malen::V,ӳкер,рисовать
1224,zeichnen::V,ӳкер,рисовать
1225,schreiben::V,ҫыр,писать
1226,besitzen::V,тыт,иметь
1227,kaufen::V,ил,купить
1228,kaufen::V,туян,купить
1229,verkaufen::V,сут,продать
1230,bezahlen::V,тӳле,заплатить
1231,zahlen::V,тӳле,платить
1232,beherrschen::V,тыт,владеть
1233,ertragen::V,тӳс,вытерпеть
1234,Bauch::N,,живот
