,Concept_ID,es,kl
766,faul::A,vago,eqiattortuvoq
767,faul::A,perezoso,eqiasuppoq
768,faul::A,perezoso,eqiattortuvoq
769,fleißig::A,aplicado,eqiasuippoq
770,fleißig::A,diligente,eqiasuippoq
771,geizig::A,avaro,iasilaarpoq
772,geizig::A,avaro,tukkuippoq
773,klug::A,sensato,mallak
774,klug::A,sensato,ittanneq
775,klug::A,sensato,kutaappoq
776,klug::A,sensato,kuttaappoq
777,klug::A,sensato,qarasagippoq
778,klug::A,inteligente,mallak
779,klug::A,inteligente,ittanneq
780,klug::A,inteligente,kutaappoq
781,klug::A,inteligente,kuttaappoq
782,klug::A,inteligente,qarasagippoq
783,geschickt::A,hábil,
784,lieb::A,querido,akisooq
785,lustig::A,alegre,piikulavoq
786,sanft::A,suave,isumagippoq
787,hungrig::A,hambriento,kaappoq
788,hungrig::A,hambriento,perlilerpoq
789,krank::A,enfermo,napparsimavoq
790,nackt::A,desnudo,
791,traurig::A,triste,aliasuppoq
792,lebendig::A,vivo,uumavoq
793,lebendig::A,viviente,uumavoq
794,gut::A,bueno,ajunngilaq
795,schlecht::A,malo,sualuppoq
796,richtig::A,justo,iluarpoq
797,richtig::A,correcto,iluarpoq
798,schlimm::A,malo,amiilaarnarpoq
799,schlimm::A,grave,amiilaarnarpoq
800,wahr::A,verídico,ilumoorpoq
801,wahr::A,verdadero,ilumoorpoq
802,alt::A,viejo,pisoqaq
803,neu::A,nuevo,nutaavoq
804,ehemalig::A,antiguo,
805,alt[Lebewesen]::A,viejo,utoqqaq
806,jung::A,joven,inuusuppoq
807,jung::A,joven,kingulliarsuk
808,arm::A,pobre,piillasoq
809,arm::A,pobre,piitsuuvoq
810,reich::A,rico,pisuuvoq
811,bekannt::A,conocido,
812,berühmt::A,famoso,tusaamasaq
813,berühmt::A,célebre,tusaamasaq
814,fremd::A,extraño,ajasoornarpoq
815,verschieden::A,diverso,allatut
816,verschieden::A,diverso,tamalaat
817,verschieden::A,distinto,allatut
818,verschieden::A,distinto,tamalaat
819,verschieden::A,diferente,allatut
820,verschieden::A,diferente,tamalaat
821,nah::A,cercano,qanippoq
822,fern::A,lejano,ungasippoq
823,linker::A,izquierdo,saamerleq
824,rechter::A,derecho,innarluissut
825,anderer::A,otro,
826,erster::A,primero,siulleq
827,zweiter::A,segundo,qataatsup tullia
828,dritter::A,tercero,pingajorarterut
829,letzter::A,último,kingulleq
830,allein::ADV,a solo,kisimiippoq
831,auf einmal::ADV,de una vez,tassanngaannaq
832,zusammen::ADV,juntos,attaasa
833,zusammen::ADV,juntos,attarmik
834,lange::ADV,mucho tiempo,akuni
835,plötzlich::ADV,de repente,tassanngaannaq
836,sofort::ADV,en seguida,erniinnaq
837,später::ADV,más tarde,kingorna
838,jetzt::ADV,ahora,maanna
839,jetzt::ADV,ahora,massakkut
840,heute::ADV,hoy,ullumi
841,morgen::ADV,mañana,aqagu
842,bald::ADV,pronto,erniinnaq
843,bald::ADV,en breve,erniinnaq
844,dann::ADV,luego,taava
845,dann::ADV,entonces,taava
846,gestern::ADV,ayer,ippassaq
847,einst::ADV,antaño,ataatsimik
848,einst::ADV,antaño,ilaanni
849,damals::ADV,entonces,taamani
850,damals::ADV,entonces,taamanikkut
851,damals::ADV,entonces,taassumuunakkut
852,danach::ADV,después,taava
853,vorher::ADV,antes,siornagut
854,zuerst::ADV,primero,
855,einmal::ADV,una vez,ilaanni
856,einmal::ADV,una vez,ataatsimik
857,manchmal::ADV,a veces,qaqutigu
858,manchmal::ADV,a veces,qaqutigut
859,oft::ADV,a menudo,akulikitsumik
860,oft::ADV,con frecuencia,akulikitsumik
861,immer::ADV,siempre,tamatigut
862,niemals::ADV,jamás,
863,hier::ADV,aquí,maani
864,hierhin::ADV,acá,maani
865,von hier::ADV,desde aquí,
866,dort::ADV,ahí,
867,dort::ADV,allí,
868,dorthin::ADV,allí,ikuuna
869,dorthin::ADV,hacia allí,ikuuna
870,geradeaus::ADV,todo derecho,narlumut
871,vorwärts::ADV,adelante,pilangavoc
872,rückwärts::ADV,hacia atrás,kingumut
873,rückwärts::ADV,hacia atrás,tunumut or tunummut
874,zurück::ADV,atrás,kingumut
875,zurück::ADV,atrás,tunumut or tunummut
876,unten::ADV,abajo,kana
877,hinab::ADV,hacia abajo,qiviu
878,oben::ADV,arriba,
879,hinauf::ADV,hacia arriba,
880,überall::ADV,por todas partes,tamaginni
881,überall::ADV,por todas partes,tamani tamaani
882,nicht::ADV,no,
883,ein wenig::ADV,un poco,
884,kaum::ADV,apenas,qaqutigorsuaq
885,sehr::ADV,muy,assut
886,sehr::ADV,mucho,assut
887,so::ADV,tan,
888,noch::ADV,aún,qeratavoq
889,noch::ADV,todavía,qeratavoq
890,nur::ADV,solamente,
891,schon::ADV,ya,taava-una
892,wieder::ADV,de nuevo,kingumut
893,vergebens::ADV,en vano,angiluk
894,vor::PRP,antes de,
895,vor::PRP,delante de,
896,hinter::PRP,tras,
897,hinter::PRP,detrás de,
898,unter::PRP,bajo,
899,unter::PRP,debajo de,
900,durch::PRP,por,
901,durch::PRP,a través de,
902,neben::PRP,al lado de,
903,zwischen::PRP,entre,
904,wegen::PRP,por,
905,wegen::PRP,a causa de,
906,dies::PRN,esto,manna
907,dies::PRN,esto,matuma
908,das::PRN,eso,ua
909,das::PRN,esto,ua
910,alles::PRN,todo,
911,ich::PRN,yo,uanga
912,du::PRN,tú,illit
913,er::PRN,él,una
914,wir::PRN,nosotros,uagut
915,ihr::PRN,vosotros,ilissi
916,sie::PRN,ellos,uku
917,was::FPRN,qué,aat?
918,wer::FPRN,quién,kikkut
919,wo::FADV,dónde,sumi
920,wohin::FADV,adónde,sumut
921,wohin::FADV,hacia dónde,sumut
922,wie::FADV,cómo,qanoq
923,warum::FADV,por qué,sooq
924,wieviel::FNUM,cuánto,qassit
925,wieviel::FNUM,cuánto,qanoq atsigisumik?
926,eins::NUM,uno,ataaseq
927,zwei::NUM,dos,marluk
928,drei::NUM,tres,pingasut
929,vier::NUM,cuatro,sisamat
930,vier::NUM,cuatro,qajuusat
931,fünf::NUM,cinco,tallimat
932,sechs::NUM,seis,arfineq
933,sechs::NUM,seis,arfinillit
934,sieben::NUM,siete,arfineq-marluk
935,acht::NUM,ocho,arfineq pingasut
936,neun::NUM,nueve,qulingiluat
937,neun::NUM,nueve,arfineq sisamat
938,zehn::NUM,diez,qulit
939,elf::NUM,once,aqqaneq
940,zwölf::NUM,doce,aqqaneq-marluk
941,zwanzig::NUM,veinte,tyve
942,dreißig::NUM,treinta,tredive
943,dreißig::NUM,treinta,pingasunik qulillit
944,vierzig::NUM,cuarenta,fyrre
945,fünfzig::NUM,cincuenta,halvtreds
946,fünfzig::NUM,cincuenta,tallimanik qulillit
947,sechzig::NUM,sesenta,tres
948,siebzig::NUM,setenta,halvfjerds
949,achtzig::NUM,ochenta,firs
950,neunzig::NUM,noventa,halvfems
951,hundert::NUM,cien,et hundrede
952,hundert::NUM,ciento,et hundrede
953,tausend::NUM,mil,et tusinde
954,und::CNJ,y,aamma
955,oder::CNJ,o,imalluunnit
956,stehen::V,estar de pie,sikingavoq
957,sitzen::V,estar sentado,ingippoq
958,liegen::V,yacer,nalavoq
959,liegen::V,yacer,aqupivoq
960,liegen::V,estar acostado,nalavoq
961,liegen::V,estar acostado,aqupivoq
962,hängen::V,pender,nivinngarpaa
963,werden::V,hacerse,pinngorpoq
964,passieren::V,suceder,pivoq
965,beginnen::V,iniciarse,aallarnerpaa
966,beginnen::V,principiar,aallarnerpaa
967,enden::V,acabar,naggaserpaa
968,enden::V,terminar,naggaserpaa
969,wechseln::V,variar,immikkut ilivoq
970,wechseln::V,alternar,immikkut ilivoq
971,aufgehen[Sonne]::V,salir,
972,untergehen[Sonne]::V,ponerse,ilioqqaasoq
973,untergehen[Sonne]::V,descender,ilioqqaasoq
974,scheinen[Sonne]::V,brillar,qinnorpoq
975,scheinen[Sonne]::V,brillar,qinngorpoq
976,donnern::V,tronar,kalleq
977,wehen::V,soplar,timmivoq
978,strömen::V,afluir,
979,fließen::V,fluir,
980,fließen::V,correr,
981,sich drehen::V,girar,ipippaa
982,schwanken::V,vacilar,aalavoq
983,schwingen::V,oscilar,issakajaat or issakatsiaarut
984,fallen::V,caer,quasivaa
985,brennen::V,arder,seerpoq
986,brennen::V,arder,uuppaa
987,brennen::V,quemar,seerpoq
988,brennen::V,quemar,uuppaa
989,rauchen::V,humear,pujoorpoq
990,rauchen::V,echar humo,pujoorpoq
991,regnen::V,llover,siallerpoq
992,gefrieren::V,helarse,qiulerpoq
993,tauen::V,deshelarse,aappoq
994,schmelzen::V,fundirse,aappoq
995,schmelzen::V,fundirse,aatsippaa
996,schmelzen::V,derretirse,aappoq
997,schmelzen::V,derretirse,aatsippaa
998,trocknen::V,secarse,panerserpaa
999,sieden::V,hervir,qalappoq
1000,faulen::V,pudrirse,
1001,verfaulen::V,pudrirse,
1002,reißen::V,romperse,qulli
1003,reißen::V,romperse,alittorpaa
1004,reißen::V,romperse,kimillanneq
1005,versinken::V,hundirse,kivivaa
1006,versinken::V,hundirse,apparpoq
1007,vergehen::V,pasar,qaangerpaa
1008,vergehen::V,pasar,sarsuppoq
1009,erscheinen::V,aparecer,takutippoq
1010,verschwinden::V,desaparecer,
1011,sinken::V,bajar,kivivaa
1012,sinken::V,bajar,apparpoq
1013,abnehmen::V,decrecer,ikillipput
1014,abnehmen::V,disminuir,ikillipput
1015,zunehmen::V,crecer,allisippaa
1016,zunehmen::V,aumentar,allisippaa
1017,steigen::V,subir,allisippaa
1018,steigen::V,ascender,allisippaa
1019,wachsen::V,crecer,allivoq
1020,glänzen::V,brillar,qinngorpoq
1021,glänzen::V,brillar,qinnorpoq
1022,glänzen::V,resplandecer,qinngorpoq
1023,glänzen::V,resplandecer,qinnorpoq
1024,funkeln::V,chispear,uisorilavoq
1025,lärmen::V,hacer ruido,
1026,läuten::V,sonar,avilualaarpoq
1027,läuten::V,repicar,avilualaarpoq
1028,klingeln::V,tocar el timbre,aviluarpoq
1029,klingeln::V,tocar el timbre,aviluarpaluppoq
1030,klirren::V,tintinear,
1031,brausen::V,zumbar,ittuk
1032,brausen::V,zumbar,ittuppoq
1033,brausen::V,zumbar,ittuppaluppoq
1034,rauschen::V,murmurar,
1035,klingen::V,sonar,
1036,bellen::V,ladrar,qiluppoq
1037,heulen::V,ulular,maarpoq
1038,heulen::V,ulular,maalavoq
1039,heulen::V,ulular,miaggoorpoq
1040,blasen::V,soplar,aporneq
1041,pfeifen::V,silbar,siggartartitsivoq
1042,pfeifen::V,silbar,siorsulavoq
1043,schreien::V,gritar,suaarpoq
1044,stöhnen::V,gemir,nipiliorpoq
1045,stöhnen::V,gemir,nipilliorpoq
1046,zittern::V,temblar,qarsulivik
1047,leben::V,vivir,inuuvoq
1048,geboren werden::V,nacer,inuuvoq
1049,geboren werden::V,nacer,inunngorpoq
1050,atmen::V,respirar,anersaarpoq
1051,trinken::V,beber,imerpoq
1052,essen::V,comer,tamorpoq
1053,schlucken::V,tragar,tuluarnaq
1054,müde werden::V,cansarse,
1055,müde werden::V,fatigarse,
1056,einschlafen::V,dormirse,sinippoq
1057,schlafen::V,dormir,sinik
1058,aufwachen::V,despertarse,iterpoq
1059,aufwachen::V,despertarse,eqqumavoq
1060,aufstehen::V,levantarse,makippoq
1061,sich erholen::V,reposar,qasuerserpoq
1062,sich erholen::V,descansar,qasuerserpoq
1063,krank werden::V,caer enfermo,
1064,krank sein::V,estar enfermo,
1065,schmerzen::V,doler,anneraa
1066,schmerzen::V,doler,annernarpoq
1067,husten::V,toser,quersorpoq
1068,genesen::V,convalecer,ajunngissivoq
1069,genesen::V,convalecer,ilisimmarpoq
1070,genesen::V,convalecer,ilorrippoq
1071,genesen::V,restablecerse,ajunngissivoq
1072,genesen::V,restablecerse,ilisimmarpoq
1073,genesen::V,restablecerse,ilorrippoq
1074,sterben::V,morir,toquvoq
1075,umkommen::V,perecer,
1076,sich bewegen::V,moverse,ingerlavoq
1077,sich rühren::V,rebullir,
1078,sich erheben::V,levantarse,
1079,sich setzen::V,sentarse,ingippoq
1080,hinfallen::V,caerse,
1081,laufen::V,andar,arpappoq
1082,schreiten::V,proceder,ingerlavoq
1083,spazierengehen::V,pasear,utertakajaarpoq
1084,spazierengehen::V,pasear,utertakattajaarpoq
1085,spazierengehen::V,pasearse,utertakajaarpoq
1086,spazierengehen::V,pasearse,utertakattajaarpoq
1087,eilen::V,correr prisa,qaa qaa
1088,eilen::V,correr prisa,qiilasaarpoq
1089,eilen::V,correr prisa,ingerlasaarpaa
1090,sich beeilen::V,darse prisa,tuaviorpoq
1091,sausen::V,correr,uiguut
1092,rennen::V,correr,igivoq
1093,springen::V,saltar,upernassaq
1094,klettern::V,trepar,pilaakkeerpoq
1095,klettern::V,escalar,pilaakkeerpoq
1096,schaukeln::V,bambolearse,aalavoq
1097,kriechen::V,reptar,
1098,kriechen::V,arrastrarse,
1099,schwimmen::V,nadar,naluppoq
1100,tauchen::V,bucear,allorpoq
1101,tauchen::V,sumergirse,allorpoq
1102,rudern::V,remar,ipuppaa
1103,fahren::V,ir,qimusserpoq
1104,fliegen::V,volar,timmivoq
1105,gehen::V,ir,
1106,gehen::V,andar,
1107,weggehen::V,irse,piiarpoq
1108,weggehen::V,marcharse,piiarpoq
1109,abfahren::V,salir,
1110,abfahren::V,partir,
1111,anhalten::V,parar,unitsippaa
1112,anhalten::V,pararse,unitsippaa
1113,hineingehen::V,entrar,timaappaa
1114,eintreten::V,entrar,allattorpaa
1115,kommen::V,venir,qaa-
1116,kommen::V,venir,pivaa
1117,ankommen::V,llegar,tikippoq
1118,zurückkommen::V,volver,angerlarpoq
1119,zurückkommen::V,regresar,angerlarpoq
1120,bleiben::V,quedarse,uninngavoq
1121,warten::V,esperar,paavoq
1122,warten::V,esperar,utaqqivoq
1123,erwarten::V,esperar,
1124,suchen::V,buscar,nivivaa
1125,finden::V,hallar,nanivaa
1126,finden::V,encontrar,nanivaa
1127,versuchen::V,intentar,uuppaa
1128,versuchen::V,intentar,ussersarpaa
1129,vorbereiten::V,preparar,piareersarpaa
1130,lieben::V,amar,asavaa
1131,lieben::V,querer,asavaa
1132,mögen::V,querer,akaaraa
1133,lachen::V,reír,
1134,rühren::V,conmover,qeerlerpaa
1135,weinen::V,llorar,qiavoq
1136,schimpfen::V,regañar,qatimaarpoq
1137,sich ärgern::V,enfadarse,ugguutigaa
1138,sich fürchten::V,tener miedo,eqqanaarpoq
1139,fürchten::V,temer,ersigaa
1140,fürchten::V,tener miedo a,ersigaa
1141,fliehen::V,huir,qimaavoq
1142,flüchten::V,escaparse,allikarfigaa
1143,sehen::V,ver,isigaa
1144,anschauen::V,mirar,
1145,ansehen::V,mirar,alaatsinaappaa
1146,hören::V,oír,tusarpaa
1147,zuhören::V,escuchar,naalappoq
1148,probieren::V,probar,
1149,probieren::V,degustar,
1150,riechen::V,oler,tipippoq
1151,fühlen::V,sentir,misigaa
1152,scheinen::V,parecer,takutippoq
1153,zu sehen sein::V,poder verse,
1154,vernehmen::V,oír,
1155,vernehmen::V,percibir,
1156,frieren::V,tener frío,qiiavoq
1157,tun::V,hacer,iliorpoq
1158,können::V,poder,
1159,wollen::V,querer,piumavaa
1160,anfangen::V,iniciar,pilerpoq
1161,beenden::V,acabar,naggaserpaa
1162,beenden::V,terminar,naggaserpaa
1163,aufhören::V,cesar,naammatsippaa
1164,gelingen::V,salir bien,
1165,geraten::V,salir,
1166,geraten::V,dar resultado,
1167,öffnen::V,abrir,ammarpaa
1168,schließen::V,cerrar,matuaa
1169,stellen::V,poner,ilivaa
1170,stellen::V,poner,iliorarpai
1171,stellen::V,poner,ilioqqarpai
1172,stellen::V,colocar,ilivaa
1173,stellen::V,colocar,iliorarpai
1174,stellen::V,colocar,ilioqqarpai
1175,setzen::V,poner,iliorarpai
1176,setzen::V,poner,ilioqqarpai
1177,setzen::V,colocar,iliorarpai
1178,setzen::V,colocar,ilioqqarpai
1179,legen::V,poner,ilivaa
1180,berühren::V,tocar,attorpaa
1181,verbinden::V,unir,taperserpaa
1182,verbinden::V,juntar,taperserpaa
1183,bedecken::V,tapar,iikkerpaa
1184,bedecken::V,tapar,iikkersorpaa
1185,bedecken::V,cubrir,iikkerpaa
1186,bedecken::V,cubrir,iikkersorpaa
1187,aufhängen::V,colgar,inivaa
1188,aufhängen::V,colgar,iniorarpai
1189,anzünden::V,encender,saggaavoq
1190,aufheben::V,recoger,allisippaa
1191,zurücklassen::V,dejar,aallarpoq
1192,verlieren::V,perder,annaavaa
1193,fallen lassen::V,dejar caer,nakkaavaa
1194,machen::V,hacer,iliorpoq
1195,herstellen::V,fabricar,anillatsippaa
1196,bauen::V,construir,marrarterpaa
1197,reparieren::V,reparar,iluarsaappaa
1198,verbessern::V,mejorar,naqqippaa
1199,ändern::V,mudar,
1200,ändern::V,modificar,
1201,graben::V,cavar,assappaa
1202,beugen::V,doblar,qappappoq
1203,beugen::V,inclinar,qappappoq
1204,biegen::V,doblar,qappappoq
1205,drehen::V,volver,
1206,drehen::V,hacer girar,
1207,wenden::V,volver,assappaa
1208,wenden::V,volver,assakarpoq
1209,umdrehen::V,revolver,assakartippaa
1210,heben::V,levantar,kivippaa
1211,hochheben::V,alzar,kissumiarpaa
1212,ergreifen::V,coger,isaappaa
1213,ergreifen::V,coger,isaguppaa
1214,halten::V,tener,minarpaa
1215,drücken::V,apretar,naqittaat
1216,schieben::V,empujar,
1217,kratzen::V,rascar,qitsuppaa
1218,lecken::V,lamer,aluppaa
1219,beißen::V,morder,kiivaa
1220,abreißen::V,arrancar,aqqarpaa
1221,abreißen::V,arrancar,isaterpaa
1222,abschneiden::V,cortar,kipivaa
1223,binden::V,atar,kakkersarpaa
1224,stecken::V,meter,kussunneq
1225,brechen::V,romper,nallorpaa
1226,brechen::V,quebrar,nallorpaa
1227,klopfen::V,golpear,pattappaa
1228,hauen::V,pegar,aqivaa
1229,kleben::V,pegar,qaappoq
1230,kleben::V,encolar,qaappoq
1231,reiben::V,frotar,tagiarpaa
1232,reiben::V,frotar,tangiarpaa
1233,streichen::V,untar,erlerpoq
1234,streichen::V,recubrir,erlerpoq
1235,schleifen::V,afilar,sequppaa
1236,schneiden::V,cortar,uullivoq
1237,rütteln::V,agitar,
1238,schütteln::V,agitar,aalavoq
1239,schütteln::V,sacudir,aalavoq
1240,schwenken::V,menear,issarpoq
1241,schütten::V,verter,
1242,füllen::V,llenar,immerpaa
1243,einwickeln::V,envolver,immoqquserpaa
1244,tragen::V,llevar,maqippaa
1245,tragen::V,llevar,assartorpoq
1246,schleppen::V,arrastrar,assartorpoq
1247,ziehen::V,tirar,kalippaa
1248,ziehen::V,tirar,kalissarpoq
1249,aufbewahren::V,conservar,toqqorpaa
1250,werfen::V,echar,kuivaa
1251,werfen::V,lanzar,kuivaa
1252,fangen::V,coger,anguaa
1253,packen::V,agarrar,
1254,verstecken::V,esconder,anngigaa
1255,teilen::V,partir,agguut
1256,teilen::V,partir,agguusersorpaa
1257,teilen::V,dividir,agguut
1258,teilen::V,dividir,agguusersorpaa
1259,schicken::V,enviar,nassiuppaa
1260,bringen::V,traer,aggiuppaa
1261,bringen::V,traer,nassataraa
1262,hinzufügen::V,añadir,
1263,bekommen::V,obtener,tiguaa
1264,bekommen::V,conseguir,tiguaa
1265,erhalten::V,recibir,tiguaa
1266,nehmen::V,tomar,pivoq
1267,nehmen::V,tomar,tiguaa
1268,wählen::V,elegir,
1269,auswählen::V,escoger,
1270,auswählen::V,seleccionar,
1271,bewahren::V,guardar,sukkunik simerserpaa
1272,bewahren::V,preservar,sukkunik simerserpaa
1273,behindern::V,estorbar,
1274,behindern::V,obstaculizar,
1275,verderben::V,estropear,asiutippaa
1276,verderben::V,estropear,piuneerunnerit
1277,beschädigen::V,deteriorar,
1278,zerbrechen::V,romper,ukuvoq
1279,zerbrechen::V,quebrar,ukuvoq
1280,zerreißen::V,desgarrar,tisavaa
1281,zerreißen::V,desgarrar,alittorpaa
1282,zerreißen::V,despedazar,tisavaa
1283,zerreißen::V,despedazar,alittorpaa
1284,zerstören::V,destruir,aserorpaa
1285,zerstören::V,destrozar,aserorpaa
1286,verbrennen::V,quemar,seerpoq
1287,geben::V,dar,pivoq
1288,reichen::V,pasar,
1289,schenken::V,regalar,
1290,versprechen::V,prometer,neriorsorpaa
1291,wünschen::V,desear,kissaat
1292,loben::V,alabar,nersorpaa
1293,loben::V,alabar,nersornaat
1294,küssen::V,besar,kunippaa
1295,küssen::V,besar,kunissorpaa
1296,wiegen::V,mecer,
1297,zudecken::V,tapar,majorpaa
1298,zudecken::V,cubrir,majorpaa
1299,wecken::V,despertar,itersarpaa
1300,zeigen::V,mostrar,tikkuuppaa
1301,führen::V,guiar,tasissiuppaa
1302,führen::V,guiar,ilitsersorpaa
1303,führen::V,guiar,tasissersuuppaa
1304,führen::V,conducir,tasissiuppaa
1305,führen::V,conducir,ilitsersorpaa
1306,führen::V,conducir,tasissersuuppaa
1307,lehren::V,enseñar,ilinniartippaa
1308,lehren::V,instruir,ilinniartippaa
1309,unterrichten::V,enseñar,ajoqerpaa
1310,unterrichten::V,enseñar,ajoqersorpaa
1311,unterrichten::V,enseñar,ilinniartitsivoq
1312,aufziehen::V,criar,inororsarpaa
1313,leiten::V,guiar,iluatsippaa
1314,leiten::V,dirigir,iluatsippaa
1315,antreiben::V,impeler,ikusimmippaa
1316,antreiben::V,impulsar,ikusimmippaa
1317,lassen::V,hacer,
1318,einladen::V,invitar,qaaqquaa
1319,einladen::V,invitar,qaasarpaa
1320,vereinigen::V,unir,taperserpaa
1321,besuchen::V,visitar,tikeraarpaa
1322,besuchen::V,ir a ver,tikeraarpaa
1323,treffen::V,encontrar,aporappaa
1324,sich versammeln::V,reunirse,majorpoq
1325,sich versammeln::V,congregarse,majorpoq
1326,spielen::V,jugar,pinnguarpoq
1327,singen::V,cantar,erinarsorpoq
1328,tanzen::V,bailar,qitippoq
1329,sich trennen::V,separarse,immikkoortippaa
1330,verlassen::V,dejar,
1331,verlassen::V,abandonar,
1332,retten::V,salvar,annaappaa
1333,bewachen::V,vigilar,
1334,schützen::V,proteger,eriagaa
1335,schützen::V,proteger,pineqartaalivaa
1336,verteidigen::V,defender,
1337,sich schlagen::V,batirse,
1338,schießen::V,tirar,aallaavaa
1339,schießen::V,tirar,piseriuppaa
1340,schießen::V,disparar,aallaavaa
1341,schießen::V,disparar,piseriuppaa
1342,siegen::V,vencer,
1343,ärgern::V,enojar,ninngassarpaa
1344,ärgern::V,enojar,ninngassaarpaa
1345,ärgern::V,enfadar,ninngassarpaa
1346,ärgern::V,enfadar,ninngassaarpaa
1347,schlagen::V,pegar,unatarpaa
1348,schlagen::V,golpear,unatarpaa
1349,treten::V,dar una patada a,tukerpoq
1350,stechen::V,pinchar,iguppaa
1351,stechen::V,pinchar,qasilippoq
1352,stoßen::V,empujar,ikuserpaa
1353,stoßen::V,empujar,ikusimmippaa
1354,stehlen::V,robar,tillippaa
1355,stehlen::V,hurtar,tillippaa
1356,stören::V,molestar,akornuserpaa
1357,belästigen::V,molestar,
1358,belästigen::V,importunar,
1359,verbergen::V,ocultar,anngigaa
1360,verbergen::V,esconder,anngigaa
1361,täuschen::V,engañar,
1362,betrügen::V,engañar,peqquserluttuliorfigaa
1363,töten::V,matar,maappaa
1364,töten::V,matar,toquppaa
1365,wohnen::V,vivir,najugaqarpoq
1366,wohnen::V,habitar,najugaqarpoq
1367,arbeiten::V,trabajar,sulivoq
1368,sammeln::V,recoger,katersorpai
1369,sammeln::V,coleccionar,katersorpai
1370,pflücken::V,coger,
1371,jagen::V,cazar,piniarpoq
1372,fischen::V,pescar,aalisarpoq
1373,fassen::V,atrapar,
1374,fassen::V,capturar,
1375,hüten::V,guardar,
1376,treiben::V,aballar,
1377,anbinden::V,atar,qilerut
1378,anbinden::V,atar,qilersorpaa
1379,anbinden::V,atar,ungerlatserpaa
1380,füttern::V,echar de comer,nerlerpaa
1381,melken::V,ordeñar,
1382,hacken::V,picar,
1383,hacken::V,cortar,
1384,gießen::V,regar,imerterpaa
1385,reifen::V,madurar,
1386,zubereiten::V,preparar,
1387,kochen::V,cocer,igavoq
1388,kochen::V,guisar,igavoq
1389,backen::V,hornear,
1390,backen::V,cocer al horno,
1391,braten::V,asar,siappaa
1392,braten::V,freír,siappaa
1393,umrühren::V,remover,qeerlerpaa
1394,stricken::V,hacer punto,
1395,stricken::V,hacer calceta,
1396,nähen::V,coser,
1397,färben::V,teñir,misuppaa
1398,färben::V,colorear,misuppaa
1399,reinigen::V,limpiar,sanniarpaa
1400,waschen::V,lavar,asappaa
1401,abwischen::V,fregar,saligarpaa
1402,abwischen::V,fregar,saligartorpaa
1403,abwischen::V,limpiar,saligarpaa
1404,abwischen::V,limpiar,saligartorpaa
1405,spülen::V,aclarar,
1406,spülen::V,enjuagar,
1407,fegen::V,barrer,sanngiarpaa
1408,fegen::V,pasar la escoba,sanngiarpaa
1409,kehren::V,barrer,
1410,baden::V,bañarse,uffarpoq
1411,sich waschen::V,lavarse,uffarpoq
1412,ausziehen::V,quitar,annoraajarpaa
1413,ausziehen::V,quitarse,annoraajarpaa
1414,anziehen::V,ponerse,ativaa
1415,anziehen::V,ponerse,atitippaa
1416,sich anziehen::V,vestirse,atisalersorpoq
1417,kämmen::V,peinar,
1418,schmücken::V,adornar,
1419,sagen::V,decir,oqarpoq
1420,sprechen::V,hablar,oqaluttarpoq
1421,reden::V,hablar,oqaluppoq
1422,reden::V,conversar,oqaluppoq
1423,sich unterhalten::V,charlar,
1424,sich unterhalten::V,conversar,
1425,fragen::V,preguntar,aperaa
1426,bitten::V,rogar,aperaa
1427,bitten::V,rogar,qinnuigaa
1428,erzählen::V,contar,oqaluttuaraa
1429,mitteilen::V,comunicar,oqalualaarpoq
1430,mitteilen::V,participar,oqalualaarpoq
1431,nennen::V,llamar,
1432,nennen::V,nombrar,
1433,rufen::V,llamar,qaaqquaa
1434,prahlen::V,jactarse,oqqartuvoq
1435,prahlen::V,jactarse,oqallortuvoq
1436,übersetzen::V,traducir,ikaarpoq
1437,übersetzen::V,traducir,nutserpaa
1438,denken::V,pensar,isumaqarpoq
1439,glauben::V,creer,upperaa
1440,glauben::V,creer,isumaqarpoq
1441,bemerken::V,notar,
1442,erkennen::V,reconocer,ilisaraa
1443,begreifen::V,concebir,
1444,verstehen::V,entender,paasivaa
1445,verstehen::V,comprender,paasivaa
1446,lernen::V,aprender,ilinniarpoq
1447,wissen::V,saber,nalunngilaa
1448,sich erinnern an::V,recordar,eqqaavaa
1449,sich erinnern an::V,acordarse de,eqqaavaa
1450,vergessen::V,olvidar,puiorpaa
1451,messen::V,medir,ussersarpaa
1452,zählen::V,contar,kisitsivoq
1453,rechnen::V,contar,kisitsivoq
1454,rechnen::V,calcular,kisitsivoq
1455,lesen::V,leer,atuarpoq
1456,malen::V,pintar,qalipappaa
1457,zeichnen::V,dibujar,
1458,schreiben::V,escribir,allappoq
1459,besitzen::V,poseer,
1460,kaufen::V,comprar,pisiaraa
1461,verkaufen::V,vender,akigaa
1462,bezahlen::V,pagar,akilerpaa
1463,zahlen::V,pagar,
1464,beherrschen::V,dominar,inappaa
1465,ertragen::V,soportar,ernertaaraa
