,Concept_ID,udm,fa
791,fern::A,кыдёкысь,دور
792,linker::A,паллян,چپ
793,rechter::A,бур,راست
794,rechter::A,бурпал,راست
795,anderer::A,мукет,دیگر
796,erster::A,нырысетӥез,اول
797,zweiter::A,кыктэтӥез,دوم
798,dritter::A,кунньметӥез,سوم
799,letzter::A,берло,آخر
800,letzter::A,берпум,آخر
801,allein::ADV,огназ,تنها
802,auf einmal::ADV,огдыре,همزمان
803,zusammen::ADV,ӵош,باهم
804,zusammen::ADV,валче,باهم
805,lange::ADV,кема,مدت‌ها
806,lange::ADV,кема,مدت زیادی
807,plötzlich::ADV,мапламтэ шорысь,ناگهان
808,sofort::ADV,али ик,فوراً
809,später::ADV,бергес,بعدها
810,später::ADV,берлогес,بعدها
811,jetzt::ADV,али,حالا
812,jetzt::ADV,али,اکنون
813,jetzt::ADV,табере,حالا
814,jetzt::ADV,табере,اکنون
815,heute::ADV,туннэ,امروز
816,morgen::ADV,ӵуказе,فردا
817,bald::ADV,ӝоген,زود
818,bald::ADV,ӝоген,بزودی
819,dann::ADV,берло,سپس
820,dann::ADV,берло,آنوقت
821,gestern::ADV,толон,دیروز
822,einst::ADV,огпол,وقتی
823,einst::ADV,огпол,زمانی
824,einst::ADV,одӥг пол,وقتی
825,einst::ADV,одӥг пол,زمانی
826,damals::ADV,соку,آنوقت
827,damals::ADV,соку,آنزمان
828,danach::ADV,собере,بعد
829,vorher::ADV,азьло,قبلاً
830,vorher::ADV,азьвыл,قبلاً
831,zuerst::ADV,азьло,اول
832,zuerst::ADV,азьло,ابتداء
833,einmal::ADV,огпол,یکدفعه
834,manchmal::ADV,куддыръя,گاهی
835,manchmal::ADV,куддыръя,بعضی اوقات
836,oft::ADV,ӵем,اغلب
837,immer::ADV,пыр,همیشه
838,immer::ADV,котьку,همیشه
839,niemals::ADV,уз ноку,هرگز
840,hier::ADV,татын,اینجا
841,hierhin::ADV,татчы,به اینجا
842,von hier::ADV,татысь,از اینجا
843,dort::ADV,отӥ,آنجا
844,dort::ADV,отын,آنجا
845,dorthin::ADV,отчы,به آنجا
846,geradeaus::ADV,меӵак,راست
847,vorwärts::ADV,азьлань,جلو
848,vorwärts::ADV,азьлань,به پیش
849,rückwärts::ADV,берлань,عقب
850,zurück::ADV,берен,پس
851,zurück::ADV,берен,عقب
852,zurück::ADV,берен,بالعکس
853,zurück::ADV,берлань,پس
854,zurück::ADV,берлань,عقب
855,zurück::ADV,берлань,بالعکس
856,unten::ADV,улын,زیر
857,unten::ADV,улын,پایین
858,hinab::ADV,улэ,به پایین
859,oben::ADV,вылын,بالا
860,oben::ADV,вылӥын,بالا
861,hinauf::ADV,вылэ,به بالا
862,hinauf::ADV,вылӥе,به بالا
863,hinauf::ADV,выллань,به بالا
864,überall::ADV,котькытын,همه‌جا
865,überall::ADV,пасьтана,همه‌جا
866,nicht::ADV,уз,نه
867,ein wenig::ADV,ичи,کمی
868,ein wenig::ADV,ӧжыт,کمی
869,ein wenig::ADV,огшап,کمی
870,kaum::ADV,муртса,به سختی
871,sehr::ADV,туж,خیلی
872,sehr::ADV,туж,بسیار
873,sehr::ADV,лекос,خیلی
874,sehr::ADV,лекос,بسیار
875,so::ADV,озьы,چنین
876,so::ADV,озьы,اینطور
877,so::ADV,тазьы,چنین
878,so::ADV,тазьы,اینطور
879,noch::ADV,на,هنوز
880,nur::ADV,гинэ,فقط
881,nur::ADV,гинэ,تنها
882,schon::ADV,ни,قبلاً
883,schon::ADV,ни,به این زودی
884,schon::ADV,ини,قبلاً
885,schon::ADV,ини,به این زودی
886,wieder::ADV,нош,باز
887,wieder::ADV,нош,دوباره
888,wieder::ADV,кайта,باز
889,wieder::ADV,кайта,دوباره
890,vergebens::ADV,юнме,بیهوده
891,vor::PRP,азьын,در جلوی
892,hinter::PRP,берын,پشت
893,hinter::PRP,бӧрсьы,پشت
894,unter::PRP,улын,تحت
895,durch::PRP,пыр,از وسط
896,durch::PRP,пыр,از ميان
897,durch::PRP,пыртӥ,از وسط
898,durch::PRP,пыртӥ,از ميان
899,neben::PRP,бордын,کنار
900,neben::PRP,бордын,پهلوی
901,zwischen::PRP,вискын,بین
902,zwischen::PRP,вискын,میان
903,wegen::PRP,сэрен,برای
904,wegen::PRP,сэрен,بخاطر
905,dies::PRN,та,این
906,das::PRN,со,آن
907,alles::PRN,ваньмыз,تمام
908,alles::PRN,ваньмыз,همه‌چیر
909,ich::PRN,мон,من
910,du::PRN,тон,تو
911,er::PRN,со,او
912,wir::PRN,ми,ما
913,ihr::PRN,тӥ,شما
914,sie::PRN,соос,آنها
915,was::FPRN,ма,چه
916,wer::FPRN,кин,کی
917,wo::FADV,кытын,کجا
918,wohin::FADV,кытчы,بکجا
919,wie::FADV,кызьы,چطور
920,wie::FADV,кызьы,چگونه
921,warum::FADV,малы,چرا
922,warum::FADV,малы,برای چه
923,wieviel::FNUM,кӧня,چند
924,wieviel::FNUM,кӧня,چقدر
925,eins::NUM,одӥг,یک
926,zwei::NUM,кык,دو
927,drei::NUM,куинь,سه
928,vier::NUM,ньыль,چهار
929,fünf::NUM,вить,پنج
930,sechs::NUM,куать,شش
931,sieben::NUM,сизьым,هفت
932,acht::NUM,тямыс,هشت
933,neun::NUM,укмыс,نه
934,zehn::NUM,дас,ده
935,elf::NUM,дас одӥг,یازده
936,zwölf::NUM,дас кык,دوازده
937,zwanzig::NUM,кызь,بیست
938,dreißig::NUM,куамын,سی
939,vierzig::NUM,ньыльдон,چهل
940,fünfzig::NUM,витьтон,پنجاه
941,sechzig::NUM,куатьтон,شصت
942,siebzig::NUM,сизьымдон,هفتاد
943,achtzig::NUM,тямыстон,هشتاد
944,neunzig::NUM,укмыстон,نود
945,hundert::NUM,сю,صد
946,tausend::NUM,сюрс,هزار
947,und::CNJ,и,و
948,und::CNJ,но,و
949,oder::CNJ,яке,یا
950,stehen::V,сылыны,ایستادن
951,sitzen::V,пукыны,نشستن
952,liegen::V,кылльыны,خوابیدن
953,liegen::V,кылльыны,دراز کشیدن
954,hängen::V,ошкыса улыны,آویزان بودن
955,werden::V,луыны,شدن
956,passieren::V,луыны,گذشتن
957,passieren::V,луыны,اتفاق افتادن
958,beginnen::V,кутскыны,شروع شدن
959,enden::V,бырыны,تمام شدن
960,wechseln::V,воштӥськыны,عوض شدن
961,aufgehen[Sonne]::V,ӝужаны,برآمدن
962,aufgehen[Sonne]::V,ӝужаны,طلوع کردن
963,untergehen[Sonne]::V,пуксьыны,غروب کردن
964,scheinen[Sonne]::V,пиштыны,تابیدن
965,scheinen[Sonne]::V,чиляны,تابیدن
966,donnern::V,гудыръяны,رعد زدن
967,wehen::V,пелляськыны,دمیدن
968,strömen::V,киськыны,روان شدن
969,strömen::V,исьтӥськыны,روان شدن
970,fließen::V,бызьыны,روان شدن
971,sich drehen::V,берганы,چرخیدن
972,schwanken::V,вошъяськыны,خم و راست شدن
973,schwingen::V,шонаськыны,تاب خوردن
974,schwingen::V,шонаськыны,نوسان کردن
975,fallen::V,усьыны,افتادن
976,fallen::V,усьыны,سقوط کردن
977,brennen::V,ӝуаны,سوزاندن
978,rauchen::V,ӵындыны,دود کردن
979,regnen::V,зорыны,باران آمدن
980,gefrieren::V,кынмыны,یخ بستن
981,tauen::V,шунаны,آب شدن
982,schmelzen::V,шунаны,آب شدن
983,trocknen::V,куасьмыны,خشک شدن
984,sieden::V,пӧзьыны,جوشیدن
985,faulen::V,сисьмыны,فاسد شدن
986,verfaulen::V,сисьмыны,پوسیدن
987,reißen::V,кеськыны,پاره شدن
988,versinken::V,выйыны,غرق شدن
989,vergehen::V,ортчыны,گذشتن
990,erscheinen::V,адскыны,ظاهر شدن
991,verschwinden::V,бырыны,گم شدن
992,verschwinden::V,бырыны,از بین رفتن
993,sinken::V,усьыны,پایین آمدن
994,abnehmen::V,синыны,کم شدن
995,zunehmen::V,йылыны,زیاد شدن
996,steigen::V,лӧпкыны,بالا رفتن
997,wachsen::V,будыны,قد کشیدن
998,glänzen::V,чиляны,برق زدن
999,glänzen::V,пиштыны,برق زدن
1000,funkeln::V,чилекъяны,جرقه زدن
1001,lärmen::V,уретыны,شلوغ کردن
1002,lärmen::V,ӵашетыны,شلوغ کردن
1003,läuten::V,жингыртыны,زنگ زدن
1004,klingeln::V,жингыртыны,زنگ زدن
1005,klirren::V,жильккетыны,جرنگ جرنگ صدا کردن
1006,brausen::V,лекъяськыны,طوفانی بودن
1007,rauschen::V,ӵашетыны,خش‌خش کردن
1008,klingen::V,кылӥськыны,صدا دادن
1009,bellen::V,утыны,عوعو کردن
1010,heulen::V,вузыны,زوزه کشیدن
1011,blasen::V,пельтыны,فوت کردن
1012,pfeifen::V,шуланы,سوت زدن
1013,schreien::V,черекъяны,فریاد زدن
1014,schreien::V,кесяськыны,فریاد زدن
1015,stöhnen::V,ӝуштыны,نالیدن
1016,zittern::V,дырекъяны,لرزیدن
1017,zittern::V,куалекъяны,لرزیدن
1018,leben::V,улыны,زیستن
1019,leben::V,улыны,زندگی کردن
1020,geboren werden::V,вордӥськыны,متولد شدن
1021,atmen::V,шоканы,تنفس کردن
1022,trinken::V,юыны,نوشیدن
1023,essen::V,сиыны,خوردن
1024,schlucken::V,ньылыны,بلعیدن
1025,schlucken::V,ньылыны,قورت دادن
1026,müde werden::V,жадьыны,خسته شدن
1027,einschlafen::V,умме усьыны,خواب رفتن
1028,schlafen::V,кӧлыны,خوابیدن
1029,aufwachen::V,сайканы,از خواب بیدار شدن
1030,aufstehen::V,султыны,بیدار شدن
1031,sich erholen::V,шутэтскыны,استراحت کردن
1032,krank werden::V,висьыны,مریض شدن
1033,krank sein::V,висьыны,بیمار بودن
1034,schmerzen::V,висьыны,درد کردن
1035,husten::V,кызыны,سرفه کردن
1036,genesen::V,юнматскыны,بهبود یافتن
1037,genesen::V,бурмытскылыны,بهبود یافتن
1038,sterben::V,кулыны,مردن
1039,umkommen::V,бырыны,کشته شدن
1040,sich bewegen::V,вырыны,حرکت کردن
1041,sich rühren::V,вырӟыны,تکان خوردن
1042,sich rühren::V,вырӟылыны,تکان خوردن
1043,sich erheben::V,султыны,برخواستن
1044,sich setzen::V,пуксьыны,نشستن
1045,hinfallen::V,усьыны,زمین خوردن
1046,laufen::V,мыныны,پیاده رفتن
1047,schreiten::V,вамышъяны,قدم زدن
1048,spazierengehen::V,мыныны,گردش رفتن
1049,spazierengehen::V,ветлыны,گردش رفتن
1050,eilen::V,дыртыны,شتاب کردن
1051,sich beeilen::V,дыртыны,عجله کردن
1052,sausen::V,туж ӝог мыныны,صفیر کشیدن
1053,rennen::V,бызьылыны,دویدن
1054,springen::V,тэтчаны,پریدن
1055,klettern::V,тубаны,بالا رفتن
1056,schaukeln::V,лэйканы,تاب خوردن
1057,schaukeln::V,шонаськыны,تاب خوردن
1058,kriechen::V,нюж ветлыны,خزیدن
1059,schwimmen::V,уяны,شنا کردن
1060,tauchen::V,зумылыны,غواصی کردن
1061,rudern::V,полсаны,پارو زدن
1062,fahren::V,ветлыны,سواره رفتن
1063,fliegen::V,лобаны,پریدن
1064,gehen::V,мыныны,رفتن
1065,weggehen::V,кошкыны,رفتن
1066,abfahren::V,кошкыны,حرکت کردن
1067,anhalten::V,дугдыны,ایست کردن
1068,hineingehen::V,пырыны,داخل شدن
1069,eintreten::V,пырыны,وارد شدن
1070,kommen::V,вуыны,آمدن
1071,kommen::V,лыктыны,آمدن
1072,ankommen::V,вуыны,رسیدن
1073,zurückkommen::V,берытскыны,برگشتن
1074,bleiben::V,кыльыны,ماندن
1075,warten::V,витьыны,منتظر بودن
1076,erwarten::V,витьыны,انتظار داشتن
1077,erwarten::V,возьманы,انتظار داشتن
1078,suchen::V,утчаны,جستجو کردن
1079,finden::V,шедьтыны,یافتن
1080,finden::V,шедьтыны,پیدا کردن
1081,versuchen::V,турттыны,سعی کردن
1082,versuchen::V,турттыны,کوشش کردن
1083,vorbereiten::V,дасяны,آماده کردن
1084,lieben::V,гажаны,عاشق بودن
1085,mögen::V,яратыны,میل داشتن
1086,mögen::V,яратыны,دوست داشتن
1087,lachen::V,серекъяны,خندیدن
1088,rühren::V,сюлме йӧтыны,به رقت آوردن
1089,weinen::V,бӧрдыны,گریه کردن
1090,schimpfen::V,даллашыны,فحاشی کردن
1091,sich ärgern::V,лекъяськыны,ناراحت شدن
1092,sich fürchten::V,кышканы,واهمه کردن
1093,sich fürchten::V,курданы,واهمه کردن
1094,fürchten::V,курданы,ترسیدن
1095,fürchten::V,кышканы,ترسیدن
1096,fliehen::V,пегӟыны,گریختن
1097,flüchten::V,пегӟыны,فرار کردن
1098,sehen::V,адӟыны,دیدن
1099,anschauen::V,учкыны,نگاه کردن
1100,ansehen::V,учкыны,تماشا کردن
1101,hören::V,кылыны,شنیدن
1102,zuhören::V,кылзыны,گوش دادن
1103,probieren::V,веръяны,چشیدن
1104,riechen::V,зынъяны,بوییدن
1105,riechen::V,зынъяны,بو کردن
1106,fühlen::V,шӧдыны,احساس کردن
1107,scheinen::V,адскыны,بنظر آمدن
1108,zu sehen sein::V,адӟиськыны,دیده شدن
1109,vernehmen::V,кылыны,شنیدن
1110,frieren::V,кынмыны,سرد بودن
1111,tun::V,карыны,کردن
1112,können::V,быгатыны,توانستن
1113,wollen::V,потыны,خواستن
1114,anfangen::V,кутскыны,شروع کردن
1115,beenden::V,быдтыны,تمام کردن
1116,beenden::V,быдтыны,پایان دادن
1117,beenden::V,быдэстыны,تمام کردن
1118,beenden::V,быдэстыны,پایان دادن
1119,aufhören::V,дугдыны,دست کشیدن
1120,gelingen::V,быгатыны,موفق شدن
1121,gelingen::V,луыны,موفق شدن
1122,geraten::V,лэсяны,نتیجه دادن
1123,öffnen::V,усьтыны,گشودن
1124,öffnen::V,усьтыны,باز کردن
1125,schließen::V,пытсаны,بستن
1126,schließen::V,пытсаны,قفل کردن
1127,stellen::V,пуктыны,گذاردن
1128,setzen::V,пуктыны,نشاندن
1129,legen::V,поныны,گذاشتن
1130,berühren::V,исаны,دست زدن
1131,berühren::V,исаны,لمس کردن
1132,verbinden::V,герӟаны,وصل کردن
1133,bedecken::V,пытсаны,پوشاندن
1134,aufhängen::V,ошыны,آویختن
1135,anzünden::V,ӝуатыны,سوزاندن
1136,aufheben::V,ӝутыны,برداشتن
1137,aufheben::V,ӝутыны,بلند کردن
1138,zurücklassen::V,кельтыны,گذاشتن
1139,verlieren::V,ыштыны,گم کردن
1140,fallen lassen::V,уськытыны,انداختن
1141,machen::V,лэсьтыны,کردن
1142,machen::V,лэсьтыны,ساختن
1143,herstellen::V,лэсьтыны,ساختن
1144,herstellen::V,лэсьтыны,تولید کردن
1145,bauen::V,пуктыны,ساختن
1146,bauen::V,пуктыны,بنا کردن
1147,reparieren::V,тупатыны,درست کردن
1148,reparieren::V,тупатыны,تعمیر کردن
1149,verbessern::V,умоятыны,بهتر کردن
1150,ändern::V,воштыны,تغییر دادن
1151,graben::V,копаны,کندن
1152,graben::V,копаны,گود کردن
1153,beugen::V,губыртыны,کج کردن
1154,biegen::V,куасаны,خم کردن
1155,drehen::V,бергатыны,چرخاندن
1156,wenden::V,берыктыны,برگرداندن
1157,umdrehen::V,берыктыны,برگرداندن
1158,heben::V,ӝутыны,برداشتن
1159,hochheben::V,ӝутъяны,برآوردن
1160,hochheben::V,ӝутъяны,بلند کردن
1161,ergreifen::V,кутыны,گرفتن
1162,ergreifen::V,кырмыны,گرفتن
1163,halten::V,возьыны,نگاه داشتن
1164,drücken::V,зӥбыны,فشار دادن
1165,drücken::V,зӥбыны,فشار آوردن
1166,drücken::V,пачкатыны,فشار دادن
1167,drücken::V,пачкатыны,فشار آوردن
1168,schieben::V,донганы,هل دادن
1169,kratzen::V,вуштыны,خاریدن
1170,lecken::V,нюлыны,لیسیدن
1171,beißen::V,куртчыны,گاز زدن
1172,abreißen::V,ишкалтыны,پاره کردن
1173,abschneiden::V,шорыны,بریدن
1174,abschneiden::V,шорыны,قطع کردن
1175,abschneiden::V,вандыны,بریدن
1176,abschneiden::V,вандыны,قطع کردن
1177,binden::V,керттыны,بستن
1178,stecken::V,мертчытыны,فرو کردن
1179,brechen::V,тӥяны,شکستن
1180,klopfen::V,йыганы,کوبیدن
1181,klopfen::V,шарккетыны,کوبیدن
1182,hauen::V,жугыны,زدن
1183,hauen::V,тышканы,زدن
1184,kleben::V,лякыны,چسباندن
1185,reiben::V,зыраны,مالش دادن
1186,reiben::V,вуштыны,مالش دادن
1187,streichen::V,зыраны,مالیدن
1188,schleifen::V,шерыны,تیز کردن
1189,schneiden::V,вандыны,چیدن
1190,schneiden::V,вандыны,بریدن
1191,rütteln::V,зуркатыны,لرزاندن
1192,rütteln::V,зуркатыны,تکان دادن
1193,schütteln::V,куалекъятыны,تکان دادن
1194,schwenken::V,шонаны,تاب دادن
1195,schütten::V,лэзьыны,ریختن
1196,füllen::V,тырмытыны,پر کردن
1197,einwickeln::V,биньыны,پیچیدن
1198,tragen::V,нуыны,بردن
1199,tragen::V,нуыны,حمل کردن
1200,schleppen::V,кыскыны,کشیدن
1201,ziehen::V,кыскыны,کشیدن
1202,aufbewahren::V,возьыны,نگهداری کردن
1203,werfen::V,куяны,انداختن
1204,werfen::V,куяны,پرتاب کردن
1205,werfen::V,лэзяны,انداختن
1206,werfen::V,лэзяны,پرتاب کردن
1207,fangen::V,кутыны,گرفتن
1208,packen::V,кутыны,گرفتن
1209,packen::V,кырмыны,گرفتن
1210,verstecken::V,ватыны,قایم کردن
1211,verstecken::V,ватыны,پنهان کردن
1212,teilen::V,люкыны,قسمت کردن
1213,teilen::V,люкыны,تقسیم کردن
1214,schicken::V,ыстыны,فرستادن
1215,schicken::V,ыстыны,ارسال کردن
1216,bringen::V,вайыны,آوردن
1217,hinzufügen::V,ватсаны,افزودن
1218,hinzufügen::V,ватсаны,اضافه کردن
1219,bekommen::V,басьтыны,گرفتن
1220,erhalten::V,басьтыны,دریافت کردن
1221,nehmen::V,кутыны,گرفتن
1222,nehmen::V,кутыны,برداشتن
1223,nehmen::V,басьтыны,گرفتن
1224,nehmen::V,басьтыны,برداشتن
1225,wählen::V,бырйыны,انتخاب کردن
1226,auswählen::V,бырйыны,برگزیدن
1227,bewahren::V,возьыны,حفظ کردن
1228,bewahren::V,возьыны,حفاظت کردن
1229,behindern::V,могӟытыны,مانع بودن
1230,verderben::V,сӧрыны,از بین بردن
1231,beschädigen::V,урод лэсьтыны,صدمه زدن
1232,zerbrechen::V,сӧрыны,شکستن
1233,zerreißen::V,кесяны,دریدن
1234,zerreißen::V,кесяны,پاره کردن
1235,zerstören::V,куашкатыны,خراب کردن
1236,zerstören::V,куашкатыны,ویران کردن
1237,verbrennen::V,сутыны,سوزاندن
1238,geben::V,сётыны,دادن
1239,reichen::V,сётыны,دادن
1240,schenken::V,кузьманы,هدیه دادن
1241,versprechen::V,кыл сётыны,قول دادن
1242,versprechen::V,кыл сётыны,وعده دادن
1243,wünschen::V,сӥзьыны,آرزو کردن
1244,loben::V,ушъяны,ستایش کردن
1245,küssen::V,чупаны,بوسیدن
1246,wiegen::V,веттаны,نوسان کردن
1247,wiegen::V,лэйкатыны,نوسان کردن
1248,zudecken::V,шобыртыны,پوشاندن
1249,wecken::V,сайкатыны,بیدار کردن
1250,zeigen::V,возьматыны,نشان دادن
1251,führen::V,нуыны,رهنمائی کردن
1252,lehren::V,дышетыны,آموختن
1253,lehren::V,дышетыны,یاد دادن
1254,unterrichten::V,дышетыны,درس دادن
1255,unterrichten::V,дышетыны,تدریس کردن
1256,aufziehen::V,будэтыны,تربیت کردن
1257,leiten::V,кивалтыны,اداره کردن
1258,antreiben::V,дыртытыны,عجله دادن
1259,lassen::V,-ытыны,وادار کردن
1260,einladen::V,ӧтьыны,دعوت کردن
1261,einladen::V,ӧтьыны,مهمان کردن
1262,vereinigen::V,огазеяны,یکی کردن
1263,vereinigen::V,огазеяны,متحد کردن
1264,besuchen::V,адӟыськыны,دیدار کردن
1265,treffen::V,пумитаны,ملاقات کردن
1266,sich versammeln::V,люкаськыны,جمع شدن
1267,spielen::V,шудыны,بازی کردن
1268,singen::V,кырӟаны,آواز خواندن
1269,tanzen::V,эктыны,رقصیدن
1270,sich trennen::V,люкиськыны,جدا شدن
1271,verlassen::V,куштыны,ترک کردن
1272,retten::V,утьыны,نجات دادن
1273,bewachen::V,возьманы,حراست کردن
1274,schützen::V,утялтыны,حفظ کردن
1275,verteidigen::V,возьманы,دفاع کردن
1276,sich schlagen::V,жугиськыны,کتک‌کاری کردن
1277,schießen::V,ыбылӥськны,تیر زدن
1278,siegen::V,вормыны,پیروز شدن
1279,ärgern::V,вожпоттыны,ناراحت کردن
1280,schlagen::V,жуккыны,زدن
1281,schlagen::V,жуккыны,کوبیدن
1282,treten::V,лёганы,لگد زدن
1283,stechen::V,бышкалтыны,چاقو زدن
1284,stoßen::V,донгыны,هل دادن
1285,stehlen::V,вораны,دزدیدن
1286,stehlen::V,лушканы,دزدیدن
1287,stören::V,люкетыны,مزاحم شدن
1288,belästigen::V,акыльтыны,زحمت دادن
1289,belästigen::V,вукылмыны,زحمت دادن
1290,verbergen::V,ватыны,پنهان کردن
1291,täuschen::V,алданы,گول زدن
1292,täuschen::V,алданы,فریب دادن
1293,betrügen::V,пӧяны,گول زدن
1294,betrügen::V,пӧяны,فریب دادن
1295,töten::V,виыны,کشتن
1296,wohnen::V,улыны,منزل داشتن
1297,wohnen::V,улыны,سکونت داشتن
1298,arbeiten::V,ужаны,کار کردن
1299,sammeln::V,бичаны,جمع کردن
1300,pflücken::V,ишкыны,چیدن
1301,jagen::V,пӧйшураны,شکار کردن
1302,fischen::V,чорыганы,صید کردن
1303,fischen::V,чорыганы,ماهی‌گیری کردن
1304,fassen::V,кутыны,گرفتن
1305,hüten::V,возьманы,چراندن
1306,hüten::V,возьманы,مراقبت کردن
1307,treiben::V,улляны,راندن
1308,anbinden::V,думыны,متصل کردن
1309,füttern::V,сюдыны,غذا دادن
1310,melken::V,кыскыны,دوشیدن
1311,hacken::V,кораны,خرد کردن
1312,gießen::V,киськаны,ریختن
1313,reifen::V,вуыны,رسیدن
1314,reifen::V,кисьманы,رسیدن
1315,zubereiten::V,лесьтыны,طبخ کردن
1316,zubereiten::V,лесьтыны,آماده کردن
1317,kochen::V,пӧзьтыны,پختن
1318,kochen::V,пӧзьтыны,آشپزی کردن
1319,backen::V,пыжыны,پختن
1320,braten::V,пыжыны,سرخ کردن
1321,umrühren::V,сураны,هم زدن
1322,stricken::V,керттыны,بافتن
1323,nähen::V,вурыны,دوختن
1324,färben::V,буяны,رنگ زدن
1325,reinigen::V,сузяны,پاک کردن
1326,reinigen::V,сузяны,تمیز کردن
1327,waschen::V,мисьтаськыны,شستن
1328,abwischen::V,ӵушылыны,زدودن
1329,spülen::V,гылъяны,شستن
1330,fegen::V,ӵужыны,جارو کردن
1331,kehren::V,ӵужыны,جارو کردن
1332,baden::V,пыласькыны,شنا کردن
1333,baden::V,пыласькыны,حمام کردن
1334,sich waschen::V,пыласькыны,شستشو کردن
1335,ausziehen::V,кыльыны,درآوردن
1336,anziehen::V,дӥсяны,پوشیدن
1337,sich anziehen::V,дӥсьяськыны,لباس پوشیدن
1338,kämmen::V,сынаны,شانه زدن
1339,schmücken::V,чеберъяны,زینت دادن
1340,sagen::V,шуыны,گفتن
1341,sagen::V,вераны,گفتن
1342,sprechen::V,вераськыны,حرف زدن
1343,sprechen::V,вераськыны,صحبت کردن
1344,reden::V,вераськыны,حرف زدن
1345,reden::V,вераськыны,صحبت کردن
1346,sich unterhalten::V,вераськыны,گپ زدن
1347,fragen::V,юаны,پرسیدن
1348,fragen::V,юаны,سؤال کردن
1349,bitten::V,курыны,خواهش کردن
1350,bitten::V,курыны,درخواست کردن
1351,erzählen::V,вераны,نقل کردن
1352,erzählen::V,вераны,حکایت کردن
1353,erzählen::V,мадьыны,نقل کردن
1354,erzählen::V,мадьыны,حکایت کردن
1355,mitteilen::V,ивортыны,خبر دادن
1356,nennen::V,шуыны,نامیدن
1357,rufen::V,ӧтьыны,صدا کردن
1358,prahlen::V,ушъяськыны,پز آمدن
1359,übersetzen::V,берыктыны,ترجمه کردن
1360,denken::V,малпаны,فکر کردن
1361,glauben::V,оскыны,باور کردن
1362,glauben::V,оскыны,عقیده داشتن
1363,bemerken::V,адӟыны,متوجه شدن
1364,erkennen::V,тодыны,شناختن
1365,erkennen::V,тодыны,تشخیص دادن
1366,begreifen::V,валаны,فهمیدن
1367,begreifen::V,валаны,درک کردن
1368,verstehen::V,валаны,فهمیدن
1369,lernen::V,дышетскыны,آموختن
1370,lernen::V,дышетскыны,یاد گرفتن
1371,wissen::V,тодыны,دانستن
1372,sich erinnern an::V,тодэ вайыны,به یاد آوردن
1373,vergessen::V,вунэтыны,فراموش کردن
1374,messen::V,мертаны,اندازه گرفتن
1375,zählen::V,лыдъяны,شمردن
1376,rechnen::V,лыдъяны,حساب کردن
1377,lesen::V,лыдӟыны,خواندن
1378,malen::V,суреданы,نقاشی کردن
1379,zeichnen::V,суреданы,کشیدن
1380,zeichnen::V,суреданы,رسم کردن
1381,schreiben::V,гожъяны,نوشتن
1382,besitzen::V,луыны,داشتن
1383,kaufen::V,басьтыны,خریدن
1384,kaufen::V,басьтыны,خرید کردن
1385,verkaufen::V,вузаны,فروختن
1386,bezahlen::V,тырыны,پرداختن
1387,zahlen::V,тырыны,پرداخت کردن
1388,beherrschen::V,кузёяськыны,مسلط بودن
1389,ertragen::V,чиданы,تحمل کردن
