,Concept_ID,hu,ps
810,letzter::A,utolsó,وروستی
811,allein::ADV,egyedül,یوازې
812,auf einmal::ADV,egyszerre,په یوه وخت کی
813,zusammen::ADV,együtt,یو ځای
814,zusammen::ADV,összesen,یو ځای
815,lange::ADV,sokáig,ډېر وخت
816,lange::ADV,sokáig,ډېره موده
817,lange::ADV,hosszan,ډېر وخت
818,lange::ADV,hosszan,ډېره موده
819,plötzlich::ADV,hirtelen,ناببره
820,plötzlich::ADV,hirtelen,یوناڅاپه
821,plötzlich::ADV,egyszerre,ناببره
822,plötzlich::ADV,egyszerre,یوناڅاپه
823,sofort::ADV,rögtön,فوراً
824,sofort::ADV,rögtön,سمدلاسه
825,sofort::ADV,tüstént,فوراً
826,sofort::ADV,tüstént,سمدلاسه
827,später::ADV,későn,وروسته
828,jetzt::ADV,most,اوس
829,heute::ADV,ma,نن
830,morgen::ADV,holnap,سبا
831,bald::ADV,majd,ژر
832,bald::ADV,nemsokára,ژر
833,dann::ADV,akkor,پس
834,dann::ADV,akkor,وروسته
835,gestern::ADV,tegnap,پرون
836,einst::ADV,hajdan,پخوا
837,damals::ADV,akkor,هغه وخت
838,damals::ADV,akkoriban,هغه وخت
839,danach::ADV,azután,بیا
840,vorher::ADV,előbb,دمخه
841,zuerst::ADV,először,لومړی
842,einmal::ADV,egyszer,یو ځل
843,manchmal::ADV,néha,ګاهی ګاهی
844,manchmal::ADV,olykor,ګاهی ګاهی
845,oft::ADV,sokszor,ډېر ځله
846,immer::ADV,mindig,تل
847,immer::ADV,mindig,همېشه
848,niemals::ADV,sohasem,هیڅکله نه
849,hier::ADV,itt,دلته
850,hierhin::ADV,erre,دلته
851,hierhin::ADV,erre,دې ځای ته
852,von hier::ADV,innen,د دې ځای نه
853,dort::ADV,ott,هلته
854,dorthin::ADV,oda,هلته
855,dorthin::ADV,oda,هغه ځای ته
856,geradeaus::ADV,egyenesen,مخامخ
857,vorwärts::ADV,előre,مخ پهٔ وړاندې
858,rückwärts::ADV,hátrafelé,بېرته
859,zurück::ADV,hátra,بېرته
860,zurück::ADV,vissza,بېرته
861,unten::ADV,alul,لاندي
862,hinab::ADV,le,ښکته
863,hinab::ADV,lefelé,ښکته
864,oben::ADV,fenn,پورته
865,oben::ADV,felül,پورته
866,hinauf::ADV,fel,پاس
867,hinauf::ADV,felfelé,پاس
868,überall::ADV,mindenütt,هره خوا
869,nicht::ADV,nem,نه
870,ein wenig::ADV,egy kicsit,یو څه
871,kaum::ADV,alig,ایله
872,sehr::ADV,nagyon,ډېر
873,sehr::ADV,nagyon,زيات
874,so::ADV,úgy,داسې
875,so::ADV,úgy,دومره
876,noch::ADV,még,نور
877,nur::ADV,csak,تش
878,nur::ADV,csak,صرف
879,nur::ADV,csupán,تش
880,nur::ADV,csupán,صرف
881,schon::ADV,már,دمخه
882,wieder::ADV,ismét,بیا
883,wieder::ADV,megint,بیا
884,vergebens::ADV,hiába,عبث
885,vor::PRP,előtt,دمخه
886,hinter::PRP,mögött,شاته
887,unter::PRP,alatt,لاندي
888,durch::PRP,át,د مینځ نه
889,durch::PRP,keresztül,د مینځ نه
890,neben::PRP,mellett,نژدې
891,zwischen::PRP,között,ترمینځ
892,wegen::PRP,miatt,د ... له لاسه
893,wegen::PRP,végett,د ... له لاسه
894,dies::PRN,ez,دا
895,das::PRN,az,دا
896,alles::PRN,minden,هرڅهٔ
897,ich::PRN,én,زه
898,du::PRN,te,ته
899,er::PRN,ő,دی
900,wir::PRN,mi,مونږ
901,ihr::PRN,ti,تاسې
902,sie::PRN,ők,هغوی
903,was::FPRN,mi,څهٔ
904,wer::FPRN,ki,چا
905,wer::FPRN,ki,څوک
906,wo::FADV,hol,چيری
907,wo::FADV,hol,چېرته
908,wohin::FADV,hova,چېرته
909,wie::FADV,hogy,څنګه
910,wie::FADV,hogyan,څنګه
911,warum::FADV,miért,ولې
912,wieviel::FNUM,hány,څو
913,wieviel::FNUM,hány,څومره
914,wieviel::FNUM,mennyi,څو
915,wieviel::FNUM,mennyi,څومره
916,eins::NUM,egy,یو
917,zwei::NUM,kettő,دوه
918,drei::NUM,három,درې
919,vier::NUM,négy,څلور
920,fünf::NUM,öt,پنځه
921,sechs::NUM,hat,شپږ
922,sieben::NUM,hét,اوه
923,acht::NUM,nyolc,اته
924,neun::NUM,kilenc,نهه
925,zehn::NUM,tíz,لس
926,elf::NUM,tizenegy,یوولس
927,zwölf::NUM,tizenkettő,دولس
928,zwanzig::NUM,húsz,شل
929,dreißig::NUM,harminc,دېرش
930,vierzig::NUM,negyven,څلوېښت
931,fünfzig::NUM,ötven,پنځوس
932,sechzig::NUM,hatvan,شپېته
933,siebzig::NUM,hetven,اویا
934,achtzig::NUM,nyolcvan,اتیا
935,neunzig::NUM,kilencven,نوي
936,hundert::NUM,száz,سل
937,tausend::NUM,ezer,زر
938,und::CNJ,és,او
939,und::CNJ,meg,او
940,oder::CNJ,vagy,ېا
941,stehen::V,áll,درېدل
942,sitzen::V,ül,کښېنستل
943,liegen::V,fekszik,ملاستل
944,hängen::V,függ,ځړېدل
945,werden::V,lesz,کېدل
946,passieren::V,történik,پېښېدل
947,beginnen::V,kezdődik,شروع کېدل
948,enden::V,végződik,خلاصدل
949,enden::V,végződik,تمامېدل
950,enden::V,befejeződik,خلاصدل
951,enden::V,befejeződik,تمامېدل
952,wechseln::V,változik,تغییر موندل
953,aufgehen[Sonne]::V,kel,ختل
954,untergehen[Sonne]::V,lemegy,لوېدل
955,untergehen[Sonne]::V,lemegy,پرېوتل
956,scheinen[Sonne]::V,süt,رڼا کول
957,donnern::V,dörög,تنېدل
958,donnern::V,dörög,غړمبېدل
959,wehen::V,fúj,چلېدل
960,strömen::V,áramlik,بهېدل
961,fließen::V,folyik,بهېدل
962,fließen::V,folyik,تویېدل
963,sich drehen::V,forog,ګرځېدل
964,sich drehen::V,forog,چورلېدل
965,schwanken::V,inog,زنګېدل
966,schwanken::V,ingadozik,زنګېدل
967,schwingen::V,leng,زنګېدل
968,fallen::V,esik,ولېدل
969,brennen::V,ég,سوځېدل
970,rauchen::V,füstöl,لوګی کول
971,regnen::V,esik,باران اورېدل
972,gefrieren::V,megfagy,کنګل نيول
973,tauen::V,olvad,وېلې کېدل
974,schmelzen::V,olvad,وېلې کېدل
975,schmelzen::V,elolvad,وېلې کېدل
976,trocknen::V,szárad,وچېدل
977,sieden::V,forr,اېشېدل
978,faulen::V,rothad,خرابېدل
979,verfaulen::V,elrothad,ورستېدل
980,verfaulen::V,megrothad,ورستېدل
981,reißen::V,szakad,شلېدل
982,versinken::V,süllyed,ډوېېدل
983,versinken::V,elsüllyed,ډوېېدل
984,vergehen::V,múlik,تېرېدل
985,vergehen::V,elmúlik,تېرېدل
986,erscheinen::V,feltűnik,ښکارېدل
987,erscheinen::V,megjelenik,ښکارېدل
988,verschwinden::V,letűnik,ورکېدل
989,sinken::V,süllyed,ښکته کېدل
990,abnehmen::V,apad,کمېدل
991,abnehmen::V,csökken,کمېدل
992,zunehmen::V,növekszik,زیاتېدل
993,zunehmen::V,gyarapszik,زیاتېدل
994,steigen::V,emelkedik,جګېدل
995,steigen::V,emelkedik,پورته کېدل
996,wachsen::V,nő,وده کول
997,wachsen::V,terem,وده کول
998,wachsen::V,növekszik,وده کول
999,glänzen::V,ragyog,ځلېدل
1000,glänzen::V,fénylik,ځلېدل
1001,funkeln::V,csillog,پړکېدل
1002,funkeln::V,tündöklik,پړکېدل
1003,lärmen::V,lármázik,غال و غول کول
1004,läuten::V,cseng,زنګ وهل
1005,klingeln::V,csenget,زنګ وهل
1006,klirren::V,csörömpöl,کړنګېدل
1007,brausen::V,zúg,تلاطم کول
1008,brausen::V,morajlik,تلاطم کول
1009,rauschen::V,zúg,شڼهار کول
1010,klingen::V,hangzik,آواز کول
1011,bellen::V,ugat,غپېدل
1012,heulen::V,bőg,انګلل
1013,heulen::V,üvölt,انګلل
1014,blasen::V,fúj,پو کول
1015,pfeifen::V,fütyül,شپېلک وهل
1016,schreien::V,kiált,ناره کول
1017,schreien::V,kiabál,ناره کول
1018,stöhnen::V,nyög,زګېروی کول
1019,zittern::V,remeg,لړزېدل
1020,zittern::V,reszket,لړزېدل
1021,leben::V,él,ژوند کول
1022,geboren werden::V,születik,زېږېدل
1023,atmen::V,lélegzik,ساه کښل
1024,atmen::V,lélegzik,تنفس کول
1025,trinken::V,iszik,څښل
1026,essen::V,eszik,خوړل
1027,schlucken::V,nyel,غړپول
1028,müde werden::V,elfárad,ستړی کېدل
1029,müde werden::V,kifárad,ستړی کېدل
1030,einschlafen::V,elalszik,ویده کېدل
1031,schlafen::V,alszik,خوب کول
1032,aufwachen::V,felébred,ویښېدل
1033,aufstehen::V,felkel,پاڅېدل
1034,sich erholen::V,pihen,استراحت کول
1035,krank werden::V,megbetegedik,رنځورېدل
1036,krank werden::V,belebetegszik,رنځورېدل
1037,krank sein::V,betegeskedik,ناجوړېدل
1038,schmerzen::V,fáj,خوږېدل
1039,schmerzen::V,fáj,درد کول
1040,husten::V,köhög,ټوخېدل
1041,genesen::V,meggyógyul,رغېدل
1042,sterben::V,hal,مړل
1043,umkommen::V,elpusztul,تلفېدل
1044,sich bewegen::V,mozog,چلېدل
1045,sich bewegen::V,mozog,حرکت کول
1046,sich rühren::V,mozdul,ښورېدل
1047,sich erheben::V,feláll,درېدل
1048,sich erheben::V,felemelkedik,درېدل
1049,sich setzen::V,ül,کښېنستل
1050,sich setzen::V,leül,کښېنستل
1051,hinfallen::V,bukik,لوېدل
1052,hinfallen::V,elesik,لوېدل
1053,laufen::V,jár,منډې وهل
1054,schreiten::V,lép,قدم ایښودل
1055,spazierengehen::V,sétál,چکر وهل
1056,eilen::V,siet,بېړه کول
1057,sich beeilen::V,siet,عجله کول
1058,sausen::V,robog,ځغستل
1059,rennen::V,fut,زغلېدل
1060,rennen::V,szalad,زغلېدل
1061,springen::V,ugrik,ټوپ وهل
1062,klettern::V,kúszik,ختل
1063,schaukeln::V,hintázik,زنګېدل
1064,kriechen::V,kúszik,خاپوړی وهل
1065,schwimmen::V,úszik,لامبو وهل
1066,tauchen::V,merül,غوټه وهل
1067,rudern::V,evez,پارو وهل
1068,fahren::V,jár,تلل
1069,fahren::V,megy,تلل
1070,fahren::V,utazik,تلل
1071,fliegen::V,száll,الوتل
1072,gehen::V,megy,تلل
1073,weggehen::V,elmegy,بهر وتل
1074,abfahren::V,indul,تلل
1075,anhalten::V,megáll,ودرېدل
1076,hineingehen::V,bemegy,داخلېدل
1077,eintreten::V,belép,ننوتل
1078,kommen::V,jön,راتلل
1079,ankommen::V,érkezik,رسېدل
1080,ankommen::V,megérkezik,رسېدل
1081,zurückkommen::V,visszajön,بېرته راتلل
1082,bleiben::V,marad,پاتې کېدل
1083,bleiben::V,megmarad,پاتې کېدل
1084,warten::V,vár,انتظار وېستل
1085,warten::V,várakozik,انتظار وېستل
1086,erwarten::V,vár,انتظار کول
1087,erwarten::V,megvár,انتظار کول
1088,suchen::V,kutat,لټول
1089,finden::V,talál,میندل
1090,finden::V,talál,پیدا کول
1091,versuchen::V,megpróbál,هڅه کول
1092,versuchen::V,megkísérel,هڅه کول
1093,vorbereiten::V,előkészít,چمتوکول
1094,lieben::V,szeret,مینه لرل
1095,mögen::V,szeret,خوښول
1096,mögen::V,szeret,علاقه لرل
1097,lachen::V,nevet,خندېدل
1098,rühren::V,mozdít,اغېزه کول
1099,weinen::V,sír,ژړل
1100,schimpfen::V,szid,ښکنځا کول
1101,schimpfen::V,szitkozódik,ښکنځا کول
1102,sich ärgern::V,mérgelődik,قهر راتلل
1103,sich ärgern::V,bosszankodik,قهر راتلل
1104,sich fürchten::V,fél,ډارېدل
1105,sich fürchten::V,retteg,ډارېدل
1106,fürchten::V,fél,ډارېدل
1107,fliehen::V,menekül,تښتېدل
1108,flüchten::V,elmenekül,تښتېدل
1109,sehen::V,néz,لیدل
1110,anschauen::V,megnéz,کتل
1111,ansehen::V,néz,ننداره کول
1112,ansehen::V,ránéz,ننداره کول
1113,ansehen::V,megnéz,ننداره کول
1114,hören::V,hall,اورېدل
1115,zuhören::V,hallgat,غوږ نیول
1116,zuhören::V,meghallgat,غوږ نیول
1117,probieren::V,kóstol,څکه کول
1118,probieren::V,kóstol,چاشنی کول
1119,probieren::V,megkóstol,څکه کول
1120,probieren::V,megkóstol,چاشنی کول
1121,riechen::V,szagol,بويول
1122,fühlen::V,érez,حسول
1123,scheinen::V,tűnik,ښکارېدل
1124,scheinen::V,látszik,ښکارېدل
1125,zu sehen sein::V,mutatkozik,ښکارېدل
1126,vernehmen::V,hall,خبرېدل
1127,frieren::V,fázik,ساړه کېتل
1128,tun::V,csinál,کول
1129,tun::V,cselekszik,کول
1130,können::V,tud,کولای شول
1131,können::V,tud,د لاسه کېدل
1132,wollen::V,akar,غوښتل
1133,anfangen::V,kezd,شروع کول
1134,beenden::V,befejez,ختمول
1135,beenden::V,befejez,پای ته رسول
1136,aufhören::V,megszűnik,بس کول
1137,gelingen::V,sikerül,موفق کېدل
1138,gelingen::V,sikerül,بریالی کېدل
1139,geraten::V,kerül,کېدل
1140,geraten::V,jut,کېدل
1141,öffnen::V,nyit,خلاصول
1142,öffnen::V,nyit,پرانیستل
1143,öffnen::V,kinyit,خلاصول
1144,öffnen::V,kinyit,پرانیستل
1145,schließen::V,csuk,تړل
1146,schließen::V,becsuk,تړل
1147,stellen::V,állít,ایښودل
1148,stellen::V,helyez,ایښودل
1149,setzen::V,ültet,کښېنول
1150,setzen::V,helyez,کښېنول
1151,legen::V,tesz,ایښودل
1152,legen::V,fektet,ایښودل
1153,berühren::V,érint,لاس وهل
1154,verbinden::V,beköt,تړل
1155,verbinden::V,összeköt,تړل
1156,bedecken::V,betakar,پوښول
1157,bedecken::V,beborít,پوښول
1158,aufhängen::V,felakaszt,ځوړندول
1159,anzünden::V,gyújt,بلول
1160,anzünden::V,meggyújt,بلول
1161,aufheben::V,felemel,پورته کول
1162,zurücklassen::V,hátrahagy,پرېښودل
1163,verlieren::V,veszít,ورکول
1164,verlieren::V,elveszít,ورکول
1165,fallen lassen::V,elejt,له لاسه لوېدل
1166,machen::V,tesz,کول
1167,machen::V,csinál,کول
1168,herstellen::V,gyárt,جوړول
1169,herstellen::V,gyárt,توليدول
1170,herstellen::V,előállít,جوړول
1171,herstellen::V,előállít,توليدول
1172,bauen::V,épít,جوړول
1173,reparieren::V,javít,ترمیمول
1174,reparieren::V,kijavít,ترمیمول
1175,reparieren::V,megjavít,ترمیمول
1176,verbessern::V,megjavít,اصلاح کول
1177,ändern::V,változtat,تغیر ورکول
1178,ändern::V,megváltoztat,تغیر ورکول
1179,graben::V,ás,کيندل
1180,beugen::V,meghajt,ټیټول
1181,biegen::V,hajlít,کږول
1182,drehen::V,forgat,ګرځول
1183,wenden::V,fordít,اړول
1184,wenden::V,megfordít,اړول
1185,umdrehen::V,megfordít,اړول
1186,umdrehen::V,megforgat,اړول
1187,heben::V,emel,جګول
1188,heben::V,emel,پورته کول
1189,hochheben::V,felemel,جګول
1190,ergreifen::V,megfog,نیول
1191,halten::V,tart,نیول
1192,drücken::V,nyom,کښېکښل
1193,drücken::V,megnyom,کښېکښل
1194,schieben::V,tol,پوری وهل
1195,kratzen::V,vakar,ګرول
1196,lecken::V,nyal,څټل
1197,beißen::V,harap,چیچل
1198,abreißen::V,letép,شکول
1199,abschneiden::V,levág,پرېکول
1200,binden::V,köt,تړل
1201,binden::V,kötöz,تړل
1202,stecken::V,dug,ټومبل
1203,brechen::V,tör,ماتول
1204,brechen::V,eltör,ماتول
1205,klopfen::V,kopogtat,ټکول
1206,hauen::V,vág,ټکول
1207,hauen::V,levág,ټکول
1208,kleben::V,tapaszt,نښلول
1209,kleben::V,tapaszt,سرېښول
1210,reiben::V,dörzsöl,مږل
1211,reiben::V,súrol,مږل
1212,streichen::V,simít,مښل
1213,schleifen::V,fen,تېره کول
1214,schleifen::V,csiszol,تېره کول
1215,schleifen::V,köszörül,تېره کول
1216,schneiden::V,vág,غوڅول
1217,schneiden::V,vág,پرېکول
1218,schneiden::V,szel,غوڅول
1219,schneiden::V,szel,پرېکول
1220,schneiden::V,metsz,غوڅول
1221,schneiden::V,metsz,پرېکول
1222,rütteln::V,ráz,خوڅول
1223,schütteln::V,ráz,ښورول
1224,schütteln::V,megráz,ښورول
1225,schwenken::V,lóbál,خوڅول
1226,schwenken::V,lobogtat,خوڅول
1227,schütten::V,önt,اچول
1228,schütten::V,önt,تویول
1229,füllen::V,tölt,ډکول
1230,füllen::V,megtölt,ډکول
1231,einwickeln::V,becsavar,پېچل
1232,einwickeln::V,becsavar,نغښتل
1233,tragen::V,hord,وړل
1234,schleppen::V,vonszol,وړل
1235,ziehen::V,húz,کښل
1236,aufbewahren::V,megőriz,ساتل
1237,werfen::V,dob,اچول
1238,werfen::V,dob,غورځول
1239,werfen::V,hajít,اچول
1240,werfen::V,hajít,غورځول
1241,fangen::V,fog,نیول
1242,fangen::V,fog,ګیرول
1243,packen::V,megragad,نیول
1244,verstecken::V,eldug,پټول
1245,verstecken::V,elrejt,پټول
1246,teilen::V,oszt,وېشل
1247,teilen::V,oszt,تقسیمول
1248,teilen::V,megoszt,وېشل
1249,teilen::V,megoszt,تقسیمول
1250,schicken::V,küld,لېږل
1251,schicken::V,küld,استول
1252,bringen::V,hoz,راوړل
1253,bringen::V,visz,راوړل
1254,hinzufügen::V,hozzáad,زیاتول
1255,bekommen::V,kap,حاصلول
1256,bekommen::V,megkap,حاصلول
1257,erhalten::V,kap,اخیستل
1258,erhalten::V,megkap,اخیستل
1259,nehmen::V,vesz,نیول
1260,nehmen::V,vesz,اخيستل
1261,wählen::V,választ,خوښول
1262,auswählen::V,kiválaszt,چنده کول
1263,bewahren::V,megtart,ساتل
1264,behindern::V,akadályoz,مانع کېدل
1265,behindern::V,akadályoz,ممانعت کول
1266,behindern::V,gátol,مانع کېدل
1267,behindern::V,gátol,ممانعت کول
1268,verderben::V,elront,خرابېدل
1269,beschädigen::V,rongál,ورانول
1270,zerbrechen::V,eltör,ماتول
1271,zerbrechen::V,széttör,ماتول
1272,zerbrechen::V,kettétör,ماتول
1273,zerreißen::V,eltép,څیرې کول
1274,zerreißen::V,széttép,څیرې کول
1275,zerstören::V,elpusztít,ړنګول
1276,zerstören::V,elpusztít,ورانول
1277,verbrennen::V,éget,سوځول
1278,verbrennen::V,eléget,سوځول
1279,geben::V,ad,ورکول
1280,reichen::V,nyújt,ورکول
1281,schenken::V,ajándékoz,بښل
1282,versprechen::V,ígér,لوز کول
1283,wünschen::V,kíván,غوښتل
1284,loben::V,dicsér,ستایل
1285,loben::V,dicsér,تمجید کول
1286,küssen::V,csókol,ښکلول
1287,wiegen::V,ringat,زنګول
1288,zudecken::V,betakar,پوښول
1289,wecken::V,kelt,ويښول
1290,wecken::V,ébreszt,ويښول
1291,zeigen::V,mutat,ښودل
1292,führen::V,visz,بیول
1293,führen::V,vezet,بیول
1294,lehren::V,tanít,درس ورکول
1295,lehren::V,tanít,تعلیم ورکول
1296,unterrichten::V,tanít,درس ورکول
1297,aufziehen::V,felnevel,روزل
1298,leiten::V,vezet,رهبری کول
1299,leiten::V,vezet,لارښوونه کول
1300,leiten::V,vezérel,رهبری کول
1301,leiten::V,vezérel,لارښوونه کول
1302,antreiben::V,hajt,چټک کول
1303,lassen::V,-tat,اړکول
1304,lassen::V,-at,اړکول
1305,einladen::V,meghív,بلل
1306,vereinigen::V,egyesít,متحد کول
1307,vereinigen::V,egyesít,یوځای کول
1308,besuchen::V,látogat,کتنه کول
1309,treffen::V,talál,ليدل
1310,treffen::V,talál,تلقی کول
1311,sich versammeln::V,gyülekezik,راغونډېدل
1312,sich versammeln::V,összegyűlik,راغونډېدل
1313,spielen::V,játszik,لوبه کول
1314,singen::V,énekel,سندرې وېل
1315,tanzen::V,táncol,ګډېدل
1316,sich trennen::V,elválik,بېلېدل
1317,verlassen::V,elhagy,ترک کول
1318,retten::V,ment,نجات ورکول
1319,bewachen::V,őriz,ساتل
1320,bewachen::V,őriz,حفاظت کول
1321,schützen::V,óv,ژغورل
1322,schützen::V,véd,ژغورل
1323,verteidigen::V,véd,دفاع کول
1324,sich schlagen::V,verekszik,جنګېدل
1325,schießen::V,lő,ویشتل
1326,siegen::V,győz,غالبېدل
1327,ärgern::V,bosszant,خپه کول
1328,schlagen::V,üt,وهل
1329,schlagen::V,ver,وهل
1330,treten::V,rúg,په لغته وهل
1331,stechen::V,döf,ټومبل
1332,stechen::V,szúr,ټومبل
1333,stoßen::V,lök,ټېل وهل
1334,stoßen::V,lök,پوری وهل
1335,stehlen::V,lop,تښتول
1336,stehlen::V,lop,غلا کول
1337,stören::V,zavar,ماتول
1338,belästigen::V,zaklat,ځورول
1339,belästigen::V,zaklat,تکلیف ورکول
1340,verbergen::V,rejt,پټول
1341,verbergen::V,elrejt,پټول
1342,täuschen::V,megtéveszt,تېرایستل
1343,täuschen::V,megtéveszt,خطا ایستل
1344,betrügen::V,csal,غولول
1345,töten::V,öl,وژل
1346,töten::V,öl,مړ کول
1347,wohnen::V,lakik,اوسېدل
1348,arbeiten::V,dolgozik,کار کول
1349,sammeln::V,szed,راټولول
1350,sammeln::V,szed,راغونډول
1351,sammeln::V,gyűjt,راټولول
1352,sammeln::V,gyűjt,راغونډول
1353,pflücken::V,szed,شکول
1354,jagen::V,vadászik,ښکار کول
1355,fischen::V,halászik,کب نيول
1356,fassen::V,fog,نیول
1357,fassen::V,fog,ګیرول
1358,hüten::V,őriz,پوول
1359,hüten::V,legeltet,پوول
1360,treiben::V,hajt,بیول
1361,anbinden::V,köt,تړل
1362,füttern::V,etet,خوراک ورکول
1363,melken::V,fej,لوشل
1364,hacken::V,vág,پی کول
1365,gießen::V,öntöz,اوبه کول
1366,reifen::V,érik,رسېدل
1367,zubereiten::V,elkészít,تیارول
1368,kochen::V,főz,پخول
1369,backen::V,süt,پخول
1370,braten::V,süt,وريتول
1371,umrühren::V,megkever,لړل
1372,stricken::V,köt,اوبدل
1373,nähen::V,varr,ګنډل
1374,färben::V,fest,رنګول
1375,reinigen::V,tisztít,صافول
1376,waschen::V,mos,مینځل
1377,abwischen::V,letöröl,وچول
1378,spülen::V,mosogat,کنګالول
1379,fegen::V,söpör,جارو کول
1380,kehren::V,söpör,جارو کول
1381,baden::V,fürdik,لمبېدل
1382,sich waschen::V,mosdik,ځان مينځل
1383,sich waschen::V,mosakszik,ځان مينځل
1384,ausziehen::V,levesz,کښل
1385,ausziehen::V,levesz,ایستل
1386,anziehen::V,felölt,اغوستل
1387,anziehen::V,felvesz,اغوستل
1388,sich anziehen::V,öltözik,کالی اغوستل
1389,sich anziehen::V,felöltözik,کالی اغوستل
1390,kämmen::V,fésül,ګمنځول
1391,schmücken::V,díszít,ښکلی کول
1392,sagen::V,mond,وېل
1393,sprechen::V,beszél,وېل
1394,sprechen::V,beszél,غږېدل
1395,reden::V,beszél,ګړېدل
1396,reden::V,beszél,خبرې کول
1397,sich unterhalten::V,beszélget,خبری کول
1398,fragen::V,kérdez,پوښتنه کول
1399,bitten::V,kér,غوښتل
1400,erzählen::V,mesél,کيسه کول
1401,erzählen::V,mesél,حکايت کول
1402,erzählen::V,elbeszél,کيسه کول
1403,erzählen::V,elbeszél,حکايت کول
1404,mitteilen::V,közöl,خبرول
1405,mitteilen::V,közöl,خبر ورکول
1406,nennen::V,hív,نوم ايښودل
1407,nennen::V,nevez,نوم ايښودل
1408,rufen::V,hív,بلل
1409,prahlen::V,dicsekszik,لاپې وهل
1410,übersetzen::V,fordít,ژباړل
1411,übersetzen::V,fordít,ترجمه کول
1412,denken::V,gondol,فکر کول
1413,glauben::V,hisz,باور کول
1414,bemerken::V,észrevesz,لیدل
1415,erkennen::V,ráismer,پېژندل
1416,erkennen::V,felismer,پېژندل
1417,begreifen::V,felfog,رسېدل
1418,begreifen::V,felfog,پوهېدل
1419,verstehen::V,ért,پوهېدل
1420,verstehen::V,megért,پوهېدل
1421,lernen::V,tanul,زده کول
1422,lernen::V,tanul,درس لوستل
1423,lernen::V,megtanul,زده کول
1424,lernen::V,megtanul,درس لوستل
1425,wissen::V,tud,پوهېدل
1426,sich erinnern an::V,emlékszik,یادول
1427,sich erinnern an::V,emlékszik,په یاد راوړل
1428,vergessen::V,felejt,هېرول
1429,vergessen::V,elfelejt,هېرول
1430,messen::V,mér,اندازه کول
1431,messen::V,megmér,اندازه کول
1432,zählen::V,számol,شمارل
1433,zählen::V,megszámol,شمارل
1434,rechnen::V,számít,حسابول
1435,lesen::V,olvas,لوستل
1436,malen::V,fest,رسمول
1437,zeichnen::V,rajzol,رسمول
1438,schreiben::V,ír,لیکل
1439,besitzen::V,birtokol,لرل
1440,kaufen::V,vesz,رانیول
1441,kaufen::V,megvesz,رانیول
1442,verkaufen::V,elad,خرڅول
1443,bezahlen::V,fizet,تأدیه کول
1444,bezahlen::V,kifizet,تأدیه کول
1445,zahlen::V,fizet,کسات اخيستل
1446,zahlen::V,megfizet,کسات اخيستل
1447,beherrschen::V,ural,تسلط لرل
1448,ertragen::V,elbír,زغمل
1449,ertragen::V,elvisel,زغمل
