,Concept_ID,se,os
2379,Lagerfeuer::N,sajijdållå,арт
2380,Lagerfeuer::N,dolla,арт
2381,Lagerfeuer::N,tullâ,арт
2382,Lagerfeuer::N,toll,арт
2383,Lagerfeuer::N,то̄лл,арт
2384,Last::N,maajsoe,уаргъ
2385,Last::N,noade,уаргъ
2386,Last::N,guorbmi,уаргъ
2387,Last::N,kye'rmi,уаргъ
2388,Last::N,nue´đđ,уаргъ
2389,Last::N,kue´rmm,уаргъ
2390,Last::N,нуэдът,уаргъ
2391,Gang::N,vaedtseme,цыд
2392,Gang::N,mannulahka,цыд
2393,Gang::N,johtu,цыд
2394,Gang::N,jotteem,цыд
2395,Gang::N,joto,цыд
2396,Gang::N,jäl'lmõš,цыд
2397,Gang::N,ёадтмушш,цыд
2398,Gang::N,ёадтҌмушш,цыд
2399,Schritt::N,sïlle,санчъех
2400,Schritt::N,sïlle,къахдзӕф
2401,Schritt::N,lávkke,санчъех
2402,Schritt::N,lávkke,къахдзӕф
2403,Schritt::N,lávki,санчъех
2404,Schritt::N,lávki,къахдзӕф
2405,Schritt::N,lävkki,санчъех
2406,Schritt::N,lävkki,къахдзӕф
2407,Schritt::N,läu´ǩǩ,санчъех
2408,Schritt::N,läu´ǩǩ,къахдзӕф
2409,Schritt::N,ла̄ффьк,санчъех
2410,Schritt::N,ла̄ффьк,къахдзӕф
2411,Norden::N,noerhte,цæгат
2412,Norden::N,nuortta,цæгат
2413,Norden::N,davvi,цæгат
2414,Norden::N,taṿe,цæгат
2415,Norden::N,tâ´vv,цæгат
2416,Norden::N,таввял,цæгат
2417,Süden::N,åarjel,хуссар
2418,Süden::N,oarjje,хуссар
2419,Süden::N,lulli,хуссар
2420,Süden::N,mäddi,хуссар
2421,Süden::N,kesipieg'gâ,хуссар
2422,Süden::N,saujj,хуссар
2423,Süden::N,со̄а̄ййв,хуссар
2424,Westen::N,jillie,ныгуылæн
2425,Westen::N,alle,ныгуылæн
2426,Westen::N,oarji,ныгуылæн
2427,Westen::N,uár'ji,ныгуылæн
2428,Westen::N,viõstâr,ныгуылæн
2429,Westen::N,вуэрьял,ныгуылæн
2430,Osten::N,luvlie,скæсæн
2431,Osten::N,lulle,скæсæн
2432,Osten::N,nuorta,скæсæн
2433,Osten::N,nuor'ttâ,скæсæн
2434,Osten::N,nuõrti,скæсæн
2435,Osten::N,нуҏҏьт,скæсæн
2436,Holz::N,moere,хъӕдӕрмӕг
2437,Holz::N,muorra,хъӕдӕрмӕг
2438,Holz::N,muorra,хъӕдӕрмӕг
2439,Holz::N,muoṛâ,хъӕдӕрмӕг
2440,Holz::N,muõrr,хъӕдӕрмӕг
2441,Holz::N,мӯрр,хъӕдӕрмӕг
2442,Brett::N,fealloe,фæйнæг
2443,Brett::N,fiello,фæйнæг
2444,Brett::N,lávdi,фæйнæг
2445,Brett::N,lyev'di,фæйнæг
2446,Brett::N,lu´vdd,фæйнæг
2447,Brett::N,лаййт,фæйнæг
2448,Platte::N,spaagkoe,къӕй
2449,Platte::N,skierro,къӕй
2450,Platte::N,skearru,къӕй
2451,Platte::N,ráptu,къӕй
2452,Platte::N,ка̄ррьт,къӕй
2453,Stütze::N,dovtege,быцæу
2454,Stütze::N,dåarjege,быцæу
2455,Stütze::N,tsagge,быцæу
2456,Stütze::N,nihta,быцæу
2457,Stütze::N,duvdda,быцæу
2458,Stütze::N,caggi,быцæу
2459,Stütze::N,cagge,быцæу
2460,Stütze::N,cõgldõk,быцæу
2461,Stütze::N,стуэлльп,быцæу
2462,Stange::N,staavra,хъил
2463,Stange::N,stággo,хъил
2464,Stange::N,hålggå,хъил
2465,Stange::N,stávrá,хъил
2466,Stange::N,stággu,хъил
2467,Stange::N,čuálgui,хъил
2468,Stange::N,kaŋgg,хъил
2469,Stange::N,кэ̄ллт,хъил
2470,Stange::N,пе̄лльк,хъил
2471,Stock::N,galte,лӕдзӕг
2472,Stock::N,klåbpoe,лӕдзӕг
2473,Stock::N,soabbe,лӕдзӕг
2474,Stock::N,soabbi,лӕдзӕг
2475,Stock::N,suáb'bi,лӕдзӕг
2476,Stock::N,suä´b'b,лӕдзӕг
2477,Stock::N,суэммьп,лӕдзӕг
2478,Stab::N,klaahka,хъил
2479,Stab::N,soabbe,хъил
2480,Stab::N,soabbi,хъил
2481,Stab::N,suáb'bi,хъил
2482,Stab::N,suä´b'b,хъил
2483,Stab::N,суэммьп,хъил
2484,Rohr::N,gïrse,хӕтӕл
2485,Rohr::N,båhttså,хӕтӕл
2486,Rohr::N,bohcci,хӕтӕл
2487,Rohr::N,poccee,хӕтӕл
2488,Rohr::N,puu´lčiǩ,хӕтӕл
2489,Rohr::N,туррьп,хӕтӕл
2490,Haus::N,ståapoe,хӕдзар
2491,Haus::N,goahte,хӕдзар
2492,Haus::N,stohpu,хӕдзар
2493,Haus::N,tááḷu,хӕдзар
2494,Haus::N,tääll,хӕдзар
2495,Haus::N,пэ̄ҏҏт,хӕдзар
2496,Heim::N,hïejme,къона
2497,Heim::N,viesso,къона
2498,Heim::N,ruoktu,къона
2499,Heim::N,päikki,къона
2500,Heim::N,päi´ǩǩ,къона
2501,Heim::N,пэ̄ҏҏт,къона
2502,Ofen::N,vuebnie,пец
2503,Ofen::N,vuodná,пец
2504,Ofen::N,vuobnne,пец
2505,Ofen::N,uvdna,пец
2506,Ofen::N,uvnâ,пец
2507,Ofen::N,ǩiiuǥân,пец
2508,Ofen::N,пе̄ххц,пец
2509,Ofen::N,кыввкан,пец
2510,Fußboden::N,guelpie,астӕрд
2511,Fußboden::N,guolbbe,астӕрд
2512,Fußboden::N,láhtti,астӕрд
2513,Fußboden::N,šalde,астӕрд
2514,Fußboden::N,šâ´ldd,астӕрд
2515,Fußboden::N,шалльт,астӕрд
2516,Tisch::N,buertie,стъол
2517,Tisch::N,bievdde,стъол
2518,Tisch::N,beavdi,стъол
2519,Tisch::N,pevdi,стъол
2520,Tisch::N,på´rdd,стъол
2521,Tisch::N,stue´ll,стъол
2522,Tisch::N,туэлль,стъол
2523,Stuhl::N,stovle,бандон
2524,Stuhl::N,ståvllå,бандон
2525,Stuhl::N,stuollu,бандон
2526,Stuhl::N,stovli,бандон
2527,Stuhl::N,stuu´l,бандон
2528,Stuhl::N,стула,бандон
2529,Wiege::N,gïerhkeme,авдæн
2530,Wiege::N,vuoggo,авдæн
2531,Wiege::N,geaŧŧu,авдæн
2532,Wiege::N,geaktu,авдæн
2533,Wiege::N,gietkka,авдæн
2534,Wiege::N,kiäh'tu,авдæн
2535,Wiege::N,vogga,авдæн
2536,Wiege::N,кӣткэм,авдæн
2537,Bett::N,seangkoe,сынтӕг
2538,Bett::N,sæŋŋga,сынтӕг
2539,Bett::N,seaŋga,сынтӕг
2540,Bett::N,seŋgâ,сынтӕг
2541,Bett::N,sââ´jj,сынтӕг
2542,Bett::N,вуэдтӭмсайй,сынтӕг
2543,Regal::N,hælla,тӕрхӕг
2544,Regal::N,hælla,уӕлвӕйнӕг
2545,Regal::N,hilldo,тӕрхӕг
2546,Regal::N,hilldo,уӕлвӕйнӕг
2547,Regal::N,hildu,тӕрхӕг
2548,Regal::N,hildu,уӕлвӕйнӕг
2549,Regal::N,ildee,тӕрхӕг
2550,Regal::N,ildee,уӕлвӕйнӕг
2551,Regal::N,i´lddi,тӕрхӕг
2552,Regal::N,i´lddi,уӕлвӕйнӕг
2553,Regal::N,ылльтэ,тӕрхӕг
2554,Regal::N,ылльтэ,уӕлвӕйнӕг
2555,Kiste::N,aeskie,асыкк
2556,Kiste::N,kássa,асыкк
2557,Kiste::N,kássa,асыкк
2558,Kiste::N,árkku,асыкк
2559,Kiste::N,ču´ǩǩ,асыкк
2560,Kiste::N,чуххьк,асыкк
2561,Fenster::N,klaase,рудзынг
2562,Fenster::N,klaase,фæрссаг
2563,Fenster::N,vinndek,рудзынг
2564,Fenster::N,vinndek,фæрссаг
2565,Fenster::N,láse,рудзынг
2566,Fenster::N,láse,фæрссаг
2567,Fenster::N,laasâ,рудзынг
2568,Fenster::N,laasâ,фæрссаг
2569,Fenster::N,ikkân,рудзынг
2570,Fenster::N,ikkân,фæрссаг
2571,Fenster::N,эххкан,рудзынг
2572,Fenster::N,эххкан,фæрссаг
2573,Tür::N,okse,дуар
2574,Tür::N,uksa,дуар
2575,Tür::N,uksa,дуар
2576,Tür::N,uksâ,дуар
2577,Tür::N,uhss,дуар
2578,Tür::N,уккс,дуар
2579,Tor::N,okse,кулдуар
2580,Tor::N,pårttå,кулдуар
2581,Tor::N,uksa,кулдуар
2582,Tor::N,poarta,кулдуар
2583,Tor::N,porttâ,кулдуар
2584,Tor::N,uustõk,кулдуар
2585,Tor::N,čuâlluhss,кулдуар
2586,Tor::N,уккс,кулдуар
2587,Zaun::N,haakene,æмбонд
2588,Zaun::N,haakene,быру
2589,Zaun::N,haakene,гæрæн
2590,Zaun::N,jerra,æмбонд
2591,Zaun::N,jerra,быру
2592,Zaun::N,jerra,гæрæн
2593,Zaun::N,gárdde,æмбонд
2594,Zaun::N,gárdde,быру
2595,Zaun::N,gárdde,гæрæн
2596,Zaun::N,áidi,æмбонд
2597,Zaun::N,áidi,быру
2598,Zaun::N,áidi,гæрæн
2599,Zaun::N,äiđi,æмбонд
2600,Zaun::N,äiđi,быру
2601,Zaun::N,äiđi,гæрæн
2602,Zaun::N,äidd,æмбонд
2603,Zaun::N,äidd,быру
2604,Zaun::N,äidd,гæрæн
2605,Zaun::N,čuâll,æмбонд
2606,Zaun::N,čuâll,быру
2607,Zaun::N,čuâll,гæрæн
2608,Zaun::N,а̄ййт,æмбонд
2609,Zaun::N,а̄ййт,быру
2610,Zaun::N,а̄ййт,гæрæн
2611,Dach::N,rehpie,уӕлхӕдзар
2612,Dach::N,dæhkko,уӕлхӕдзар
2613,Dach::N,gáhttu,уӕлхӕдзар
2614,Dach::N,káttu,уӕлхӕдзар
2615,Dach::N,laakk,уӕлхӕдзар
2616,Dach::N,пэ̄ҏҏтэ̄ля,уӕлхӕдзар
2617,Dach::N,кры̄ша,уӕлхӕдзар
2618,Leiter::N,raajtere,асин
2619,Leiter::N,tjajmos,асин
2620,Leiter::N,boagos,асин
2621,Leiter::N,ráidalas,асин
2622,Leiter::N,raidlâs,асин
2623,Leiter::N,лествец,асин
2624,Besen::N,saehpie,уисой
2625,Besen::N,gaerpene,уисой
2626,Besen::N,njáman,уисой
2627,Besen::N,luvdá,уисой
2628,Besen::N,luvdá,уисой
2629,Besen::N,västt,уисой
2630,Besen::N,ва̄сст,уисой
2631,Spaten::N,gåajvoe,бел
2632,Spaten::N,spádá,бел
2633,Spaten::N,goajvvo,бел
2634,Spaten::N,goaivu,бел
2635,Spaten::N,kuái'vu,бел
2636,Spaten::N,kuäivv,бел
2637,Spaten::N,куаййв,бел
2638,Schaufel::N,gåajvoe,æвгæнæн
2639,Schaufel::N,gåajvoe,кæфой
2640,Schaufel::N,gåjvun,æвгæнæн
2641,Schaufel::N,gåjvun,кæфой
2642,Schaufel::N,goajvvo,æвгæнæн
2643,Schaufel::N,goajvvo,кæфой
2644,Schaufel::N,goaivu,æвгæнæн
2645,Schaufel::N,goaivu,кæфой
2646,Schaufel::N,kuái'vu,æвгæнæн
2647,Schaufel::N,kuái'vu,кæфой
2648,Schaufel::N,kuäivv,æвгæнæн
2649,Schaufel::N,kuäivv,кæфой
2650,Schaufel::N,куаййв,æвгæнæн
2651,Schaufel::N,куаййв,кæфой
2652,Gabel::N,tjåagka,вилкæ
2653,Gabel::N,gáffil,вилкæ
2654,Gabel::N,káffal,вилкæ
2655,Gabel::N,kaahvâl,вилкæ
2656,Gabel::N,velkk,вилкæ
2657,Gabel::N,а̄лльс,вилкæ
2658,Löffel::N,buste,уидыг
2659,Löffel::N,bassti,уидыг
2660,Löffel::N,baste,уидыг
2661,Löffel::N,pastem,уидыг
2662,Löffel::N,pâ´sttem,уидыг
2663,Löffel::N,пасьтэмь,уидыг
2664,Messer::N,nejpie,кард
2665,Messer::N,nijbbe,кард
2666,Messer::N,niibi,кард
2667,Messer::N,nijbe,кард
2668,Messer::N,nei´bb,кард
2669,Messer::N,ныййп,кард
2670,Nagel::N,spæjhkere,зӕгӕл
2671,Nagel::N,spiger,зӕгӕл
2672,Nagel::N,návlle,зӕгӕл
2673,Nagel::N,spiikkár,зӕгӕл
2674,Nagel::N,spijkkár,зӕгӕл
2675,Nagel::N,näu´ll,зӕгӕл
2676,Nagel::N,на̄ввьл,зӕгӕл
2677,Netz::N,viermie,хыз
2678,Netz::N,viermme,хыз
2679,Netz::N,næhtta,хыз
2680,Netz::N,fierbmi,хыз
2681,Netz::N,viermi,хыз
2682,Netz::N,säi´mm,хыз
2683,Netz::N,нӯжхьт,хыз
2684,Haken::N,kruehkie,хæдз
2685,Haken::N,kruehkie,хæбырæгъ
2686,Haken::N,ruohkke,хæдз
2687,Haken::N,ruohkke,хæбырæгъ
2688,Haken::N,vagge,хæдз
2689,Haken::N,vagge,хæбырæгъ
2690,Haken::N,roahkki,хæдз
2691,Haken::N,roahkki,хæбырæгъ
2692,Haken::N,faggi,хæдз
2693,Haken::N,faggi,хæбырæгъ
2694,Haken::N,kuák'ki,хæдз
2695,Haken::N,kuák'ki,хæбырæгъ
2696,Haken::N,kuä´ǩ'ǩ,хæдз
2697,Haken::N,kuä´ǩ'ǩ,хæбырæгъ
2698,Haken::N,ва̄ӈӈк,хæдз
2699,Haken::N,ва̄ӈӈк,хæбырæгъ
2700,Haken::N,куэххьк,хæдз
2701,Haken::N,куэххьк,хæбырæгъ
2702,Griff::N,rehpie,фистон
2703,Griff::N,taatje,фистон
2704,Griff::N,gavlla,фистон
2705,Griff::N,guottáldahka,фистон
2706,Griff::N,geavja,фистон
2707,Griff::N,novdâ,фистон
2708,Griff::N,nõđđ,фистон
2709,Griff::N,kå´ǧǧ,фистон
2710,Griff::N,нэ̄дт,фистон
2711,Schloss::N,laesie,гуыдыр
2712,Schloss::N,lássa,гуыдыр
2713,Schloss::N,lohkka,гуыдыр
2714,Schloss::N,lukkâ,гуыдыр
2715,Schloss::N,lokk,гуыдыр
2716,Schloss::N,ло̄ххк,гуыдыр
2717,Bild::N,guvvie,ныв
2718,Bild::N,gåvvå,ныв
2719,Bild::N,govva,ныв
2720,Bild::N,koṿe,ныв
2721,Bild::N,kartt,ныв
2722,Bild::N,картина,ныв
2723,Figur::N,guvvie,кæрдгæныв
2724,Figur::N,gåvos,кæрдгæныв
2725,Figur::N,figuvrra,кæрдгæныв
2726,Figur::N,figuvra,кæрдгæныв
2727,Figur::N,kovos,кæрдгæныв
2728,Figur::N,kuâŋas,кæрдгæныв
2729,Puppe::N,dåahka,чындз
2730,Puppe::N,dåhkko,чындз
2731,Puppe::N,doahkko,чындз
2732,Puppe::N,dohkká,чындз
2733,Puppe::N,duhkká,чындз
2734,Puppe::N,kuuhlaž,чындз
2735,Puppe::N,кукла,чындз
2736,Beutel::N,voessetje,дзӕкъул
2737,Beutel::N,påvsså,дзӕкъул
2738,Beutel::N,seahkaš,дзӕкъул
2739,Beutel::N,bursa,дзӕкъул
2740,Beutel::N,guhkkár,дзӕкъул
2741,Beutel::N,čooṿâs,дзӕкъул
2742,Beutel::N,siâk'k,дзӕкъул
2743,Beutel::N,kå´ššel,дзӕкъул
2744,Beutel::N,ве̄ҏҏц,дзӕкъул
2745,Bündel::N,paantje,баст
2746,Bündel::N,buduk,баст
2747,Bündel::N,gurppe,баст
2748,Bündel::N,gihppu,баст
2749,Bündel::N,kiäs'tu,баст
2750,Bündel::N,šnâpp,баст
2751,Bündel::N,пуччк,баст
2752,Tasche::N,veaskoe,хызын
2753,Tasche::N,veaskoe,дзæкъул
2754,Tasche::N,væssko,хызын
2755,Tasche::N,væssko,дзæкъул
2756,Tasche::N,lávkka,хызын
2757,Tasche::N,lávkka,дзæкъул
2758,Tasche::N,lávka,хызын
2759,Tasche::N,lávka,дзæкъул
2760,Tasche::N,seahkka,хызын
2761,Tasche::N,seahkka,дзæкъул
2762,Tasche::N,lavkkâ,хызын
2763,Tasche::N,lavkkâ,дзæкъул
2764,Tasche::N,laukk,хызын
2765,Tasche::N,laukk,дзæкъул
2766,Tasche::N,суӎӎьк,хызын
2767,Tasche::N,суӎӎьк,дзæкъул
2768,Tasche::N,ло̄а̄ффк,хызын
2769,Tasche::N,ло̄а̄ффк,дзæкъул
2770,Eimer::N,bæhtoe,къæрта
2771,Eimer::N,bæhtoe,чъыбыла
2772,Eimer::N,bæhtoe,ведра
2773,Eimer::N,skiello,къæрта
2774,Eimer::N,skiello,чъыбыла
2775,Eimer::N,skiello,ведра
2776,Eimer::N,skállu,къæрта
2777,Eimer::N,skállu,чъыбыла
2778,Eimer::N,skállu,ведра
2779,Eimer::N,eebir,къæрта
2780,Eimer::N,eebir,чъыбыла
2781,Eimer::N,eebir,ведра
2782,Eimer::N,skääll,къæрта
2783,Eimer::N,skääll,чъыбыла
2784,Eimer::N,skääll,ведра
2785,Eimer::N,е̄мьперь,къæрта
2786,Eimer::N,е̄мьперь,чъыбыла
2787,Eimer::N,е̄мьперь,ведра
2788,Deckel::N,luehkie,сæр
2789,Deckel::N,luehkie,æмбæрзæн
2790,Deckel::N,låhkke,сæр
2791,Deckel::N,låhkke,æмбæрзæн
2792,Deckel::N,lohkki,сæр
2793,Deckel::N,lohkki,æмбæрзæн
2794,Deckel::N,lokke,сæр
2795,Deckel::N,lokke,æмбæрзæн
2796,Deckel::N,lå´ǩǩ,сæр
2797,Deckel::N,lå´ǩǩ,æмбæрзæн
2798,Deckel::N,ко̄а̄ххтнэсс,сæр
2799,Deckel::N,ко̄а̄ххтнэсс,æмбæрзæн
2800,Geschirr::N,lihtie,мигæнæн
2801,Geschirr::N,lihtie,мигæнæнтæ
2802,Geschirr::N,lihte,мигæнæн
2803,Geschirr::N,lihte,мигæнæнтæ
2804,Geschirr::N,lihtit,мигæнæн
2805,Geschirr::N,lihtit,мигæнæнтæ
2806,Geschirr::N,litte,мигæнæн
2807,Geschirr::N,litte,мигæнæнтæ
2808,Geschirr::N,kärldõk,мигæнæн
2809,Geschirr::N,kärldõk,мигæнæнтæ
2810,Geschirr::N,ка̄ррь,мигæнæн
2811,Geschirr::N,ка̄ррь,мигæнæнтæ
2812,Sack::N,voesse,голлаг
2813,Sack::N,vuossa,голлаг
2814,Sack::N,seahkka,голлаг
2815,Sack::N,sekkâ,голлаг
2816,Sack::N,siâk'k,голлаг
2817,Sack::N,ве̄ҏҏц,голлаг
2818,Tasse::N,guksie,пиала
2819,Tasse::N,guksie,къус
2820,Tasse::N,gåhppå,пиала
2821,Tasse::N,gåhppå,къус
2822,Tasse::N,gohppu,пиала
2823,Tasse::N,gohppu,къус
2824,Tasse::N,pollo,пиала
2825,Tasse::N,pollo,къус
2826,Tasse::N,kopp,пиала
2827,Tasse::N,kopp,къус
2828,Tasse::N,на̄ххьп,пиала
2829,Tasse::N,на̄ххьп,къус
2830,Topf::N,baetie,аг
2831,Topf::N,baetie,чысыл аг
2832,Topf::N,krovhte,аг
2833,Topf::N,krovhte,чысыл аг
2834,Topf::N,rujtta,аг
2835,Topf::N,rujtta,чысыл аг
2836,Topf::N,giebbme,аг
2837,Topf::N,giebbme,чысыл аг
2838,Topf::N,báhti,аг
2839,Topf::N,báhti,чысыл аг
2840,Topf::N,gievdni,аг
2841,Topf::N,gievdni,чысыл аг
2842,Topf::N,pääti,аг
2843,Topf::N,pääti,чысыл аг
2844,Topf::N,kruâitt,аг
2845,Topf::N,kruâitt,чысыл аг
2846,Topf::N,кӣммьн,аг
2847,Topf::N,кӣммьн,чысыл аг
2848,Kessel::N,giebnie,аг
2849,Kessel::N,skallo,аг
2850,Kessel::N,giebbme,аг
2851,Kessel::N,gieđbmi,аг
2852,Kessel::N,kiem'ni,аг
2853,Kessel::N,ǩie´mnn,аг
2854,Kessel::N,кӣммьн,аг
2855,Essen::N,åesie,хӕрд
2856,Essen::N,beapmoe,хӕрд
2857,Essen::N,biebbmo,хӕрд
2858,Essen::N,borramuš,хӕрд
2859,Essen::N,purrâmâš,хӕрд
2860,Essen::N,porrmõš,хӕрд
2861,Essen::N,по̄ррмушш,хӕрд
2862,Nahrung::N,beapmoe,хойраг
2863,Nahrung::N,biebbmo,хойраг
2864,Nahrung::N,biebmu,хойраг
2865,Nahrung::N,purrâmâš,хойраг
2866,Nahrung::N,porrmõš,хойраг
2867,Nahrung::N,по̄ррмушш,хойраг
2868,Speise::N,beapmoe,хӕринаг
2869,Speise::N,biebbmo,хӕринаг
2870,Speise::N,biebmu,хӕринаг
2871,Speise::N,määlis,хӕринаг
2872,Speise::N,aasâs,хӕринаг
2873,Speise::N,porrmõš,хӕринаг
2874,Speise::N,по̄ррмушш,хӕринаг
2875,Fleisch::N,bearkoe,дзидза
2876,Fleisch::N,bearkoe,фыдызгъӕл
2877,Fleisch::N,oadtje,дзидза
2878,Fleisch::N,oadtje,фыдызгъӕл
2879,Fleisch::N,bierggo,дзидза
2880,Fleisch::N,bierggo,фыдызгъӕл
2881,Fleisch::N,biergu,дзидза
2882,Fleisch::N,biergu,фыдызгъӕл
2883,Fleisch::N,uáž'ži,дзидза
2884,Fleisch::N,uáž'ži,фыдызгъӕл
2885,Fleisch::N,vuä´ǯ'ǯ,дзидза
2886,Fleisch::N,vuä´ǯ'ǯ,фыдызгъӕл
2887,Fleisch::N,вуэннч,дзидза
2888,Fleisch::N,вуэннч,фыдызгъӕл
2889,Getreide::N,gernie,халсар
2890,Getreide::N,gårnne,халсар
2891,Getreide::N,gordni,халсар
2892,Getreide::N,valje,халсар
2893,Getreide::N,ле̄ййп,халсар
2894,Brei::N,kraavhtse,кас
2895,Brei::N,ráktsa,кас
2896,Brei::N,buvru,кас
2897,Brei::N,suoḥâd,кас
2898,Brei::N,hutt,кас
2899,Brei::N,уххт,кас
2900,Brot::N,gaahkoe,дзул
2901,Brot::N,lájbbe,дзул
2902,Brot::N,stummpa,дзул
2903,Brot::N,láibi,дзул
2904,Brot::N,gáhkku,дзул
2905,Brot::N,leibi,дзул
2906,Brot::N,lei´bb,дзул
2907,Brot::N,ле̄ййп,дзул
2908,Scheibe::N,snaejrie,къӕбӕр
2909,Scheibe::N,sárdde,къӕбӕр
2910,Scheibe::N,vajahas,къӕбӕр
2911,Scheibe::N,časkkis,къӕбӕр
2912,Scheibe::N,ča'skes,къӕбӕр
2913,Scheibe::N,ku´sǩǩ,къӕбӕр
2914,Scheibe::N,кусськ,къӕбӕр
2915,Fett::N,buejtie,сой
2916,Fett::N,vuodja,сой
2917,Fett::N,buoidi,сой
2918,Fett::N,pyei'di,сой
2919,Fett::N,puõi´dd,сой
2920,Fett::N,пуййт,сой
2921,Butter::N,voeje,нӕлхӕ
2922,Butter::N,vuodja,нӕлхӕ
2923,Butter::N,vuodja,нӕлхӕ
2924,Butter::N,vuojâ,нӕлхӕ
2925,Butter::N,vuõjj,нӕлхӕ
2926,Butter::N,вӯйй,нӕлхӕ
2927,Öl::N,ålja,зети
2928,Öl::N,ulljo,зети
2929,Öl::N,oalljo,зети
2930,Öl::N,olju,зети
2931,Öl::N,oljo,зети
2932,Öl::N,vuõjj,зети
2933,Öl::N,вӯйй,зети
2934,Salz::N,saelhtie,цӕхх
2935,Salz::N,sállte,цӕхх
2936,Salz::N,sálti,цӕхх
2937,Salz::N,sältti,цӕхх
2938,Salz::N,sä´ltt,цӕхх
2939,Salz::N,сӯлль,цӕхх
2940,Suppe::N,joptse,бас
2941,Suppe::N,jupptsa,бас
2942,Suppe::N,málli,бас
2943,Suppe::N,määḷi,бас
2944,Suppe::N,lieṃâ,бас
2945,Suppe::N,liõmm,бас
2946,Suppe::N,лӣмм,бас
2947,Honig::N,hååneske,мыд
2948,Honig::N,meda,мыд
2949,Honig::N,miehta,мыд
2950,Honig::N,mietâ,мыд
2951,Honig::N,miõtt,мыд
2952,Honig::N,мӣдт,мыд
2953,Milch::N,mielhkie,ӕхсыр
2954,Milch::N,mielkke,ӕхсыр
2955,Milch::N,mielki,ӕхсыр
2956,Milch::N,miel'kki,ӕхсыр
2957,Milch::N,mie´lǩǩ,ӕхсыр
2958,Milch::N,ма̄ййт,ӕхсыр
2959,Tee::N,löövje,цай
2960,Tee::N,tedja,цай
2961,Tee::N,deadju,цай
2962,Tee::N,čee,цай
2963,Tee::N,teej̣â,цай
2964,Tee::N,čee,цай
2965,Tee::N,чайй,цай
2966,Leder::N,hovre,мæскуы
2967,Leder::N,sassne,мæскуы
2968,Leder::N,náhkki,мæскуы
2969,Leder::N,leaira,мæскуы
2970,Leder::N,čevđi,мæскуы
2971,Leder::N,čåu´dd,мæскуы
2972,Leder::N,на̄ххьк,мæскуы
2973,Wolle::N,ålloe,фӕсмын
2974,Wolle::N,hullo,фӕсмын
2975,Wolle::N,ullu,фӕсмын
2976,Wolle::N,ullo,фӕсмын
2977,Wolle::N,oll,фӕсмын
2978,Wolle::N,улл,фӕсмын
2979,Stoff::N,tyjje,хъуымац
2980,Stoff::N,gápptás,хъуымац
2981,Stoff::N,stoaffa,хъуымац
2982,Stoff::N,ávnnas,хъуымац
2983,Stoff::N,käägus,хъуымац
2984,Stoff::N,aaunâs,хъуымац
2985,Stoff::N,лыййн,хъуымац
2986,Nadel::N,naaloe,судзин
2987,Nadel::N,nállo,судзин
2988,Nadel::N,nállu,судзин
2989,Nadel::N,nááḷu,судзин
2990,Nadel::N,neu´ll,судзин
2991,Nadel::N,нӣввьл,судзин
2992,Faden::N,laejkie,ӕндах
2993,Faden::N,hárppo,ӕндах
2994,Faden::N,árpu,ӕндах
2995,Faden::N,läigi,ӕндах
2996,Faden::N,lääi´j,ӕндах
2997,Faden::N,сӯнн,ӕндах
2998,Knopf::N,balhka,цӕппӕр
2999,Knopf::N,boallo,цӕппӕр
3000,Knopf::N,boallu,цӕппӕр
3001,Knopf::N,puál'lu,цӕппӕр
3002,Knopf::N,puäll,цӕппӕр
3003,Knopf::N,пуалл,цӕппӕр
3004,Knoten::N,tjoelme,ӕлхынцъ
3005,Knoten::N,tjuolmma,ӕлхынцъ
3006,Knoten::N,čuolbma,ӕлхынцъ
3007,Knoten::N,čuol'mâ,ӕлхынцъ
3008,Knoten::N,čuõlmm,ӕлхынцъ
3009,Knoten::N,чӯллм,ӕлхынцъ
3010,Farbe::N,klaerie,ахорæн
3011,Farbe::N,ivnne,ахорæн
3012,Farbe::N,bájnno,ахорæн
3013,Farbe::N,mola,ахорæн
3014,Farbe::N,fearga,ахорæн
3015,Farbe::N,maalâ,ахорæн
3016,Farbe::N,páinu,ахорæн
3017,Farbe::N,kälkk,ахорæн
3018,Farbe::N,по̄а̄ййн,ахорæн
3019,Kleidung::N,tyjje,дарӕс
3020,Kleidung::N,gárvvo,дарӕс
3021,Kleidung::N,bivttas,дарӕс
3022,Kleidung::N,piivtâs,дарӕс
3023,Kleidung::N,pivoh,дарӕс
3024,Kleidung::N,piiutâs,дарӕс
3025,Kleidung::N,о̄а̄з,дарӕс
3026,Hemd::N,sjåarhtoe,хӕдон
3027,Hemd::N,skirtto,хӕдон
3028,Hemd::N,báidi,хӕдон
3029,Hemd::N,päiđi,хӕдон
3030,Hemd::N,päidd,хӕдон
3031,Hemd::N,па̄ййт,хӕдон
3032,Kragen::N,döörhke,æфцæггот
3033,Kragen::N,tjiebet,æфцæггот
3034,Kragen::N,tjehpuris,æфцæггот
3035,Kragen::N,čeabet,æфцæггот
3036,Kragen::N,kráva,æфцæггот
3037,Kragen::N,siä'pulâs,æфцæггот
3038,Kragen::N,seäp'plõs,æфцæггот
3039,Kragen::N,ко̄а̄влас,æфцæггот
3040,Ärmel::N,sissie,дыс
3041,Ärmel::N,sasse,дыс
3042,Ärmel::N,soadji,дыс
3043,Ärmel::N,suájá,дыс
